time	AA	AAp	W	WAA	WAAp	WWAA	WWAAp	TT	TTW	TTWW	TTWAA	TTWAAp	TTAA	TTAAp	TTWWAA	TTWWAAp	Y	Yp	Z	B	Bp	SetYp
21.78217821782178	5.107606030652858e-07	4.5264606799759036e-11	2.8508362475978884e-08	1.1535258936822332e-06	1.022274027887786e-10	2.2915723771439704e-07	2.0308437241977792e-11	2.1719900592389666e-07	1.2016734480307008e-06	4.7474372787832033e-07	5.986205169015731e-10	5.305064564926631e-14	2.0020087512626525e-09	1.7741255050047083e-13	1.536081212237824e-06	9.2952292035383e-08	1.177432050134967e-05	2.325679498650338e-06	2.82e-05	1.3224041804134844e-06	1.4975958195865166e-06	2.2983e-06
22.77227722772277	5.107221591479887e-07	4.526133842770999e-11	2.850358220439267e-08	1.1536682215887896e-06	1.0224050591385699e-10	2.2900544831220874e-07	2.0295021799553845e-11	2.1717325105716974e-07	1.2015597660985557e-06	4.7483525568338896e-07	5.985491126167608e-10	5.3044669641075715e-14	2.001617868384213e-09	1.773847247290911e-13	1.5361264016402406e-06	9.295547392211858e-08	1.1774257394423568e-05	2.3257426055764422e-06	2.82e-05	1.3224609384652951e-06	1.497539061534706e-06	2.2983e-06
23.762376237623762	5.106935128168285e-07	4.5258890786200236e-11	2.8499982866852666e-08	1.1537752002902986e-06	1.0225030946121824e-10	2.2889155632293328e-07	2.028495059660644e-11	2.1715410711324037e-07	1.201474272959535e-06	4.7490433043214544e-07	5.984958070374449e-10	5.304017383193526e-14	2.0013275814911164e-09	1.7736338325734523e-13	1.5361599825046916e-06	9.295779900004719e-08	1.177420821071695e-05	2.325791789283057e-06	2.82e-05	1.3225378463049256e-06	1.4974621536950755e-06	2.2983e-06
24.752475247524753	5.106720801237145e-07	4.5257013005270486e-11	2.849726150434799e-08	1.1538559867423703e-06	1.0225769331399566e-10	2.2880568725254273e-07	2.0277329148616083e-11	2.1713981785537733e-07	1.201409642673519e-06	4.7495673254945494e-07	5.984558280566155e-10	5.3036857484700265e-14	2.0011115309152327e-09	1.7735091634063545e-13	1.5361850302868993e-06	9.295952469187205e-08	1.1774170116703321e-05	2.3258298832966876e-06	2.82e-05	1.3226250973950243e-06	1.497374902604977e-06	2.2983e-06
25.742574257425744	5.1065552888772e-07	4.525569173800296e-11	2.8495179433519856e-08	1.1539172395828407e-06	1.0226328977751007e-10	2.2874063866090845e-07	2.027163823322405e-11	2.1712884715580844e-07	1.2013610182282348e-06	4.749959792916269e-07	5.984252939571995e-10	5.3034109119619776e-14	2.000943643329689e-09	1.7732969422195984e-13	1.5362042760326038e-06	9.296082579900963e-08	1.1774142843923609e-05	2.3258571560764003e-06	2.82e-05	1.322640955338333e-06	1.4973590446616682e-06	2.2983e-06
26.73267326732673	5.106428943984212e-07	4.5254621038159015e-11	2.8493589514752293e-08	1.1539640627364648e-06	1.0226762040274016e-10	2.28690897606668e-07	2.026724259497399e-11	2.171204680512008e-07	1.2013238009456149e-06	4.7502602215351144e-07	5.984019535183665e-10	5.303217609519008e-14	2.0008164019002533e-09	1.773211676666597e-13	1.5362189274001205e-06	9.296187855847388e-08	1.1774120657233143e-05	2.325879342766865e-06	2.82e-05	1.3226571103286925e-06	1.4973428896713086e-06	2.2983e-06
27.722772277227723	5.106330493068066e-07	4.525385357419195e-11	2.849237864332539e-08	1.1539993997677273e-06	1.0227096794343655e-10	2.2865330193294052e-07	2.0263956336941863e-11	2.1711394856908059e-07	1.201295988677331e-06	4.750482494637952e-07	5.98384022006493e-10	5.3030673025572827e-14	2.000716788003614e-09	1.7731157442806984e-13	1.5362302716990512e-06	9.296275626239818e-08	1.1774102400660413e-05	2.3258975993395945e-06	2.82e-05	1.3226198481055425e-06	1.497380151894459e-06	2.2983e-06
28.712871287128714	5.106254735561057e-07	4.5253264027146913e-11	2.8491451669238364e-08	1.1540263967242637e-06	1.022735533525549e-10	2.2862454993291068e-07	2.0261442203194893e-11	2.1710891621297053e-07	1.2012747839553773e-06	4.75065155229501e-07	5.983702512615959e-10	5.302955275065516e-14	2.000640167139901e-09	1.7730525251312012e-13	1.5362389918857115e-06	9.296345778975538e-08	1.1774087636556897e-05	2.325912363443112e-06	2.82e-05	1.3225823281696843e-06	1.4974176718303166e-06	2.2983e-06
29.7029702970297	5.106197838764942e-07	4.5252847697140835e-11	2.849075859783809e-08	1.1540464706687457e-06	1.0227548811517364e-10	2.2860315986410357e-07	2.0259588182359492e-11	2.1710512409030918e-07	1.2012590930759846e-06	4.75077632092051e-07	5.983599525112564e-10	5.30286867092878e-14	2.0005823670198243e-09	1.7729863822087004e-13	1.5362455330894733e-06	9.296399082867981e-08	1.177407591579229e-05	2.3259240842077206e-06	2.82e-05	1.322543741698724e-06	1.4974562583012771e-06	2.2983e-06
30.693069306930692	5.106155400646886e-07	4.52525263378535e-11	2.849023891504037e-08	1.1540615289564985e-06	1.0227693805345753e-10	2.285871196374052e-07	2.02581907659628e-11	2.171022886121504e-07	1.201247314718281e-06	4.7508701990831556e-07	5.983522516065849e-10	5.302805519531542e-14	2.000539282158651e-09	1.7729460748660559e-13	1.5362504114425061e-06	9.296438927940034e-08	1.1774067342598248e-05	2.3259326574017594e-06	2.82e-05	1.3225180422771977e-06	1.4974819577228034e-06	2.2983e-06
31.683168316831683	5.106124136576862e-07	4.525230010983608e-11	2.84898609696035e-08	1.1540724302167956e-06	1.0227800506621386e-10	2.285754864345343e-07	2.0257182990962265e-11	2.1710019043257386e-07	1.2012388363893907e-06	4.7509373790016283e-07	5.983466126529266e-10	5.302759585995668e-14	2.000507429410935e-09	1.7729135938257112e-13	1.536254000273198e-06	9.296469645350289e-08	1.177406063351615e-05	2.325939366483857e-06	2.82e-05	1.3224905836935646e-06	1.4975094163064363e-06	2.2983e-06
32.67326732673267	5.106101292745326e-07	4.525213771793225e-11	2.8489586898186878e-08	1.1540803204479829e-06	1.0227878460477395e-10	2.2856705775054497e-07	2.0256454239124236e-11	2.1709865334740851e-07	1.2012327193983694e-06	4.750985690287161e-07	5.983425057383577e-10	5.302726475306689e-14	2.000484122969682e-09	1.772889928213905e-13	1.5362566203837824e-06	9.296492670019602e-08	1.1774055582520453e-05	2.325944417479556e-06	2.82e-05	1.3224674316820017e-06	1.4975325683179997e-06	2.2983e-06
33.663366336633665	5.106085177210029e-07	4.525200345753856e-11	2.8489385315529287e-08	1.1540861890976177e-06	1.0227933939519022e-10	2.285608251824756e-07	2.02559037792397e-11	2.170975771526633e-07	1.2012281086522494e-06	4.7510228036763763e-07	5.983395560920236e-10	5.3027030297521655e-14	2.0004678589064124e-09	1.772881425164436e-13	1.5362584712361386e-06	9.296507066072785e-08	1.1774052607433388e-05	2.325947392566621e-06	2.82e-05	1.3224644471024047e-06	1.4975355528975964e-06	2.2983e-06
34.65346534653465	5.106074339539176e-07	4.52519064463919e-11	2.848924656257612e-08	1.1540902592024796e-06	1.0227971377250059e-10	2.2855651716231443e-07	2.025551970234361e-11	2.1709685612632012e-07	1.2012248893824275e-06	4.751048988746591e-07	5.983375515953955e-10	5.302686942410094e-14	2.000456981759644e-09	1.7728776372728931e-13	1.5362597174778866e-06	9.296515908811191e-08	1.1774050841909722e-05	2.3259491580902876e-06	2.82e-05	1.3224677773855077e-06	1.4975322226144934e-06	2.2983e-06
35.64356435643565	5.106067253122987e-07	4.525185128849709e-11	2.848915839091023e-08	1.1540928417062102e-06	1.0227995557124985e-10	2.2855377555313864e-07	2.025528029497718e-11	2.1709638152607147e-07	1.2012228651289875e-06	4.751065299284539e-07	5.983362556622016e-10	5.302675761842395e-14	2.0004497958811253e-09	1.7728696431029823e-13	1.536260533181684e-06	9.296521966577981e-08	1.1774049525015891e-05	2.3259504749841155e-06	2.82e-05	1.3224662218801863e-06	1.497533778119815e-06	2.2983e-06
36.633663366336634	5.10606171422197e-07	4.525180246626438e-11	2.8489085535826807e-08	1.1540950289376702e-06	1.0228014373234803e-10	2.2855147272556534e-07	2.0255076693642026e-11	2.1709601776290453e-07	1.2012211132954835e-06	4.7510797597460705e-07	5.983352142176561e-10	5.302665752038641e-14	2.00044424841104e-09	1.772862085221319e-13	1.5362611761973131e-06	9.296525279230844e-08	1.1774048832800103e-05	2.3259511671999085e-06	2.82e-05	1.3224721522661996e-06	1.4975278477338015e-06	2.2983e-06
37.62376237623762	5.106057174233349e-07	4.525175731609324e-11	2.848902271099355e-08	1.1540969563620819e-06	1.0228029768185504e-10	2.2854945680141827e-07	2.0254896182749443e-11	2.1709572576877196e-07	1.2012195396779362e-06	4.751092990159566e-07	5.98334337171777e-10	5.3026566635424255e-14	2.0004397626443537e-09	1.7728554965208616e-13	1.5362617078577662e-06	9.296526907033605e-08	1.1774048528503176e-05	2.3259514714968328e-06	2.82e-05	1.322482772976391e-06	1.4975172270236102e-06	2.2983e-06
38.613861386138616	5.106054893765568e-07	4.5251732424396655e-11	2.8488990684469697e-08	1.1540979570183167e-06	1.0228037601146262e-10	2.2854841122736217e-07	2.0254801284025724e-11	2.1709557987586098e-07	1.201218713748322e-06	4.7510999783239316e-07	5.983338894739653e-10	5.302652146568163e-14	2.0004375295068777e-09	1.7728533384817085e-13	1.53626197679692e-06	9.296527582391775e-08	1.1774048403813687e-05	2.3259515961863227e-06	2.82e-05	1.3224895552821564e-06	1.4975104447178448e-06	2.2983e-06
39.603960396039604	5.106052496111438e-07	4.525170567653701e-11	2.8488957843451124e-08	1.1540989771775113e-06	1.0228045961687867e-10	2.2854734007726534e-07	2.025470325888036e-11	2.170954264316758e-07	1.2012178706960847e-06	4.751107035313164e-07	5.983334222872576e-10	5.3026480112652195e-14	2.00043518620375e-09	1.7728531848270847e-13	1.536262259268054e-06	9.296528696851247e-08	1.177404819322766e-05	2.3259518067723498e-06	2.82e-05	1.3224954966479357e-06	1.4975045033520654e-06	2.2983e-06
40.59405940594059	5.106049392677317e-07	4.525167311110237e-11	2.8488917266981226e-08	1.1541002123956608e-06	1.0228056856852478e-10	2.2854603344322992e-07	2.0254584063423557e-11	2.1709522554200455e-07	1.2012168604256097e-06	4.751115328893505e-07	5.983328310184478e-10	5.302643462448189e-14	2.0004321287208107e-09	1.7728544998146007e-13	1.5362626226431343e-06	9.296530905374777e-08	1.1774047754486535e-05	2.3259522455134745e-06	2.82e-05	1.3224996899827305e-06	1.4975003100172707e-06	2.2983e-06
41.584158415841586	5.106047764348687e-07	4.525165459856614e-11	2.848889507764267e-08	1.1541009035210698e-06	1.0228062528933267e-10	2.28545304497831e-07	2.025451714583028e-11	2.1709512175801462e-07	1.2012162824688944e-06	4.75112013948488e-07	5.983325115604958e-10	5.3026407057064253e-14	2.0004305348635366e-09	1.7728547451687837e-13	1.5362628173419738e-06	9.296531695863075e-08	1.1774047603443929e-05	2.325952396556082e-06	2.82e-05	1.3225038335158103e-06	1.4974961664841908e-06	2.2983e-06
42.57425742574257	5.106046006302261e-07	4.525163743267035e-11	2.8488872229518635e-08	1.1541015964291314e-06	1.0228068568038731e-10	2.2854456792513865e-07	2.025445089021237e-11	2.17095007505308e-07	1.201215711662787e-06	4.751124795149963e-07	5.983321756723484e-10	5.3026378447535096e-14	2.0004287798599064e-09	1.7728541199545466e-13	1.5362630270386163e-06	9.296532885397193e-08	1.1774047356354311e-05	2.3259526436456967e-06	2.82e-05	1.3225060641628017e-06	1.4974939358371997e-06	2.2983e-06
43.56435643564356	5.106043795509726e-07	4.525161993724239e-11	2.8488844970197253e-08	1.1541023951289277e-06	1.0228076044869323e-10	2.285437119204334e-07	2.0254376025853417e-11	2.1709486057613878e-07	1.2012150697934591e-06	4.751129899117405e-07	5.983317667524142e-10	5.302634372148302e-14	2.0004265264444236e-09	1.772851896406619e-13	1.5362632887124884e-06	9.296534825250327e-08	1.1774046934065502e-05	2.3259530659345075e-06	2.82e-05	1.3225057246568468e-06	1.4974942753431544e-06	2.2983e-06
44.554455445544555	5.10604279044516e-07	4.5251607831466806e-11	2.848883106488248e-08	1.154102832037406e-06	1.0228079572606013e-10	2.28543252316624e-07	2.0254333468779146e-11	2.170947969479362e-07	1.2012147029441275e-06	4.751132971680977e-07	5.983315678979752e-10	5.302632680626417e-14	2.0004255515530933e-09	1.7728523724939201e-13	1.5362634087851399e-06	9.296535258346109e-08	1.177404685608768e-05	2.325953143912328e-06	2.82e-05	1.322508723963746e-06	1.497491276036255e-06	2.2983e-06
45.54455445544554	5.106041871839246e-07	4.525159733097562e-11	2.8488818563393727e-08	1.154103220981947e-06	1.0228082783818713e-10	2.2854284250867263e-07	2.025429578012037e-11	2.1709473829878788e-07	1.2012143789994558e-06	4.75113567021836e-07	5.983313882485961e-10	5.302631160931928e-14	2.0004246547842702e-09	1.7728526329419624e-13	1.5362635179957767e-06	9.296535719784684e-08	1.1774046768859604e-05	2.3259532311404056e-06	2.82e-05	1.3225110080521797e-06	1.4974889919478214e-06	2.2983e-06
46.53465346534654	5.106040966806443e-07	4.5251588176531e-11	2.8488806680894137e-08	1.1541035826932359e-06	1.0228085915545554e-10	2.2854245966793975e-07	2.0254261143452708e-11	2.170946795371529e-07	1.2012140825982675e-06	4.7511381053945885e-07	5.983312153423792e-10	5.3026297073291344e-14	2.0004237581704057e-09	1.7728524904021924e-13	1.5362636248414836e-06	9.29653630751798e-08	1.1774046649859597e-05	2.3259533501404137e-06	2.82e-05	1.3225123241707016e-06	1.4974876758292996e-06	2.2983e-06
47.524752475247524	5.106040075346751e-07	4.525158036813294e-11	2.8488795417383716e-08	1.1541039171712722e-06	1.0228088967786535e-10	2.2854210379442533e-07	2.025422955877616e-11	2.170946206630313e-07	1.2012138137405627e-06	4.7511402772096614e-07	5.983310491793245e-10	5.3026283198180346e-14	2.0004228617115e-09	1.7728519448746102e-13	1.5362637293222592e-06	9.296537021545996e-08	1.1774046499087659e-05	2.3259535009123525e-06	2.82e-05	1.3225126723193116e-06	1.4974873276806894e-06	2.2983e-06
48.51485148514851	5.106039197460171e-07	4.525157390578141e-11	2.848878477286246e-08	1.1541042244160564e-06	1.0228091940541656e-10	2.2854177488812938e-07	2.025420102609072e-11	2.1709456167642306e-07	1.2012135724263417e-06	4.751142185663578e-07	5.983308897594321e-10	5.302626998398629e-14	2.0004219654075527e-09	1.7728509963592155e-13	1.5362638314381045e-06	9.296537861868732e-08	1.1774046316543789e-05	2.325953683456222e-06	2.82e-05	1.3225120524980093e-06	1.497487947501992e-06	2.2983e-06
49.504950495049506	5.106038333146702e-07	4.525156878947645e-11	2.8488774747330382e-08	1.154104504427588e-06	1.0228094833810918e-10	2.2854147294905198e-07	2.0254175545396394e-11	2.170945025773282e-07	1.2012133586556041e-06	4.7511438307563415e-07	5.983307370827017e-10	5.302625743070918e-14	2.0004210692585645e-09	1.7728496448560085e-13	1.5362639311890191e-06	9.296538828486188e-08	1.1774046102227988e-05	2.325953897772023e-06	2.82e-05	1.3225104647067955e-06	1.4974895352932056e-06	2.2983e-06
50.495049504950494	5.106037482406345e-07	4.525156501921805e-11	2.848876534078747e-08	1.1541047572058676e-06	1.022809764759432e-10	2.2854119797719301e-07	2.025415311669318e-11	2.1709444336574673e-07	1.2012131724283502e-06	4.7511452124879476e-07	5.983305911491337e-10	5.3026245538349015e-14	2.0004201732645346e-09	1.7728478903649893e-13	1.5362640285750034e-06	9.296539921398365e-08	1.1774045856140257e-05	2.325954143859754e-06	2.82e-05	1.3225079089456697e-06	1.4974920910543317e-06	2.2983e-06
51.48514851485149	5.106036845147535e-07	4.52515607818879e-11	2.8488757782057563e-08	1.1541049712664626e-06	1.0228099787527956e-10	2.2854096733162615e-07	2.0254133374964803e-11	2.170944001285006e-07	1.2012130055283212e-06	4.751146510726376e-07	5.983304766031719e-10	5.302623611415199e-14	2.0004195142093245e-09	1.7728470578697976e-13	1.5362641030060632e-06	9.296540587574387e-08	1.1774045710062972e-05	2.3259542899370365e-06	2.82e-05	1.3225070994072372e-06	1.497492900592764e-06	2.2983e-06
52.475247524752476	5.106036332489956e-07	4.52515568836077e-11	2.8488751524799285e-08	1.1541051517154106e-06	1.0228101517869065e-10	2.2854077329441826e-07	2.0254116482499375e-11	2.170943657133063e-07	1.2012128616085076e-06	4.751147645501398e-07	5.983303824877699e-10	5.302622835460716e-14	2.0004189868176143e-09	1.77284655827591e-13	1.5362641636366155e-06	9.296541072894618e-08	1.177404560540502e-05	2.325954394594992e-06	2.82e-05	1.3225068293475433e-06	1.497493170652458e-06	2.2983e-06
