time	c	cer	cAMP
0.0	0.3	260.0	1.0
0.9900990099009901	0.29992322926005793	259.99902318505843	1.0
1.9801980198019802	0.299868509327113	259.9980438045968	1.0
2.9702970297029703	0.2998380912688603	259.9970627766573	1.0
3.9603960396039604	0.29983459847546284	259.996081115578	1.0
4.9504950495049505	0.29986112807089954	259.99509994868663	1.0
5.9405940594059405	0.2999213872037549	259.994120537633	1.0
6.930693069306931	0.3000198787620358	259.9931443060645	1.0
7.920792079207921	0.3001621574566584	259.9921728759712	1.0
8.910891089108912	0.3003551872826843	259.9912081160714	1.0
9.900990099009901	0.3006078456042974	259.99025220709336	1.0
10.89108910891089	0.30093163775168286	259.98930773098635	1.0
11.881188118811881	0.3013417025893808	259.9883777939324	1.0
12.871287128712872	0.3018581780812931	259.98746619624546	1.0
13.861386138613861	0.30250785492535803	259.9865776628943	1.0
14.85148514851485	0.3033254579204	259.985718136319	1.0
15.841584158415841	0.3043520249322237	259.98489507628454	1.0
16.831683168316832	0.30562362277435795	259.98411753509714	1.0
17.821782178217823	0.3071414453252198	259.9833954332164	1.0
18.81188118811881	0.3088385752549489	259.982737442401	1.0
19.801980198019802	0.3106060388653019	259.98214851434165	1.0
20.792079207920793	0.31237317218303606	259.9816298113841	1.0
21.78217821782178	0.31412891033943885	259.98118095894034	1.0
22.77227722772277	0.315877572820457	259.98080161692366	1.0
23.762376237623762	0.31760180990961145	259.9804912551311	1.0
24.752475247524753	0.31925781825192945	259.98024810039783	1.0
25.742574257425744	0.32079204425660146	259.98006837850227	1.0
26.73267326732673	0.3221605847765552	259.97994633216143	1.0
27.722772277227723	0.323338389780099	259.9798748268558	1.0
28.712871287128714	0.3243184762377779	259.9798461057491	1.0
29.7029702970297	0.3251072976106063	259.9798524184701	1.0
30.693069306930692	0.3257200287724906	259.97988645815013	1.0
31.683168316831683	0.32617667391496274	259.9799416271931	1.0
32.67326732673267	0.32649901581324015	259.98001216552984	1.0
33.663366336633665	0.32670839494774695	259.9800931743035	1.0
34.65346534653465	0.3268243077363212	259.98018056789607	1.0
35.64356435643565	0.32686371997251	259.9802709850702	1.0
36.633663366336634	0.3268409068529929	259.9803616840272	1.0
37.62376237623762	0.32676761448513447	259.98045043813346	1.0
38.613861386138616	0.3266533761387725	259.98053544158756	1.0
39.603960396039604	0.32650587264145275	259.9806152287802	1.0
40.59405940594059	0.32633127596223727	259.98068860775186	1.0
41.584158415841586	0.3261345489717414	259.980754606457	1.0
42.57425742574257	0.32591969418557987	259.98081242990975	1.0
43.56435643564356	0.3256899541707365	259.9808614262169	1.0
44.554455445544555	0.32544797026095795	259.9809010597098	1.0
45.54455445544554	0.32519590708498985	259.9809308896679	1.0
46.53465346534654	0.32493554986083595	259.9809505534214	1.0
47.524752475247524	0.3246683804058852	259.98095975286685	1.0
48.51485148514851	0.3243956365338561	259.98095824366436	1.0
49.504950495049506	0.3241183586691255	259.98094582652334	1.0
50.495049504950494	0.3238374266664929	259.98092234012114	1.0
51.48514851485149	0.323553588920451	259.98088765533333	1.0
52.475247524752476	0.323267485432947	259.98084167051286	1.0
53.46534653465346	0.32297966648028653	259.9807843075558	1.0
54.45544554455446	0.32269060752471607	259.9807155086556	1.0
55.445544554455445	0.32240072132509867	259.98063523358286	1.0
56.43564356435643	0.32211036780294944	259.98054345739945	1.0
57.42574257425743	0.321819862112781	259.98044016852907	1.0
58.415841584158414	0.3215294812945785	259.9803253671166	1.0
59.4059405940594	0.3212394697756891	259.98019906362947	1.0
60.396039603960396	0.3209500439489071	259.9800612776568	1.0
61.386138613861384	0.320661395998394	259.9799120368758	1.0
62.37623762376238	0.3203736971127264	259.97975137615714	1.0
63.366336633663366	0.3200871001952937	259.97957933678686	1.0
64.35643564356435	0.31980174216034823	259.9793959657879	1.0
65.34653465346534	0.3195177458865294	259.9792013153257	1.0
66.33663366336634	0.3192352218854652	259.9789954421853	1.0
67.32673267326733	0.3189542697326589	259.9787784073097	1.0
68.31683168316832	0.31867497929915367	259.9785502753912	1.0
69.3069306930693	0.3183974318155815	259.9783111145081	1.0
70.29702970297029	0.31812170079468904	259.9780609958	1.0
71.2871287128713	0.3178478528339235	259.9777999931788	1.0
72.27722772277228	0.31757594831603236	259.9775281830679	1.0
73.26732673267327	0.3173060420226515	259.9772456441683	1.0
74.25742574257426	0.3170381836734243	259.9769524572474	1.0
75.24752475247524	0.3167724184011887	259.97664870494776	1.0
76.23762376237623	0.31650878717212094	259.9763344716133	1.0
77.22772277227723	0.3162473271583503	259.976009843132	1.0
78.21782178217822	0.31598807206942314	259.97567490679165	1.0
79.20792079207921	0.31573105244803834	259.9753297511491	1.0
80.1980198019802	0.31547629593470145	259.97497446590916	1.0
81.18811881188118	0.31522382750474176	259.97460914181494	1.0
82.17821782178218	0.3149736696830767	259.97423387054596	1.0
83.16831683168317	0.31472584273773185	259.9738487446246	1.0
84.15841584158416	0.314480364852471	259.97345385733104	1.0
85.14851485148515	0.31423725228626964	259.97304930262305	1.0
86.13861386138613	0.3139965195181322	259.97263517506263	1.0
87.12871287128712	0.31375817937867156	259.9722115697483	1.0
88.11881188118812	0.31352224317086164	259.9717785822519	1.0
89.10891089108911	0.3132887207805605	259.97133630856007	1.0
90.0990099009901	0.31305762077850563	259.97088484502075	1.0
91.08910891089108	0.3128289505146138	259.970424288292	1.0
92.07920792079207	0.3126027162047398	259.969954735296	1.0
93.06930693069307	0.31237892301135706	259.9694762831756	1.0
94.05940594059406	0.31215757511883635	259.96898902925346	1.0
95.04950495049505	0.3119386758032295	259.96849307099563	1.0
96.03960396039604	0.31172222749756623	259.96798850597605	1.0
97.02970297029702	0.31150823185322746	259.9674754318445	1.0
98.01980198019803	0.31129668979728037	259.9669539462971	1.0
99.00990099009901	0.31108760158647153	259.96642414704843	1.0
100.0	0.3108809668582886	259.9658861318058	1.0
