time	Ras2_GDP	Cdc25	Ras2_GDP_Cdc25	Ras2_Cdc25	Ras2_GTP_Cdc25	Ras2_GTP	Ira2	Ras2_GTP_Ira2	CYR1	Ras2_GTP_CYR1	cAMP	PKA	cAMP_PKA	IIcAMP_PKA	IIIcAMP_PKA	IVcAMP_PKA	C	R_2cAMP	R	R_C	Pde1	Pde1f	cAMP_Pde1f	AMP	PPA2	Pde2	cAMP_Pde2	Cdc25f	Ira2P	Ras2_GTP_Ira2P	GDP	GTP	ATP
0.0	20000.0	300.0	0.0	0.0	0.0	0.0	200.0	0.0	200.0	0.0	0.0	2500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1400.0	0.0	0.0	0.0	4000.0	6500.0	0.0	0.0	0.0	0.0	1500000.0	5000000.0	24000000.0
0.9900990099009901	19614.684611178265	0.015257929090903882	168.34866573267735	5.91013874416398e-05	131.63601723777805	46.215788356087046	164.81401445568156	35.18598554431834	196.07112714954914	3.9288728504507406	52.74064501375957	2499.7001139228323	0.2998679066708208	1.8169760929530457e-05	7.362781045534596e-10	2.125522005792568e-14	2.32271692424459e-15	2.2087045106058887e-15	1.1401241363870116e-16	5.25451620010211e-33	1400.0	1.4033994912991526e-19	2.42630168234061e-20	1.7353443805510114	4000.0	6494.817610893731	5.182389106272036	6.040543131854429e-19	4.854409748164126e-18	1.2653211534239005e-17	1500000.0	5000000.0	24000000.0
1.9801980198019802	19495.194472303723	0.015319134814814606	155.67427790885424	5.8126424915624095e-05	144.31034483083977	87.14932962792147	97.75063581667926	102.24936418331676	184.57784698010124	15.422153019898394	406.2166639665122	2495.0352099077318	4.95974854163587	0.005038113994935407	3.434873517029285e-06	1.5756196145355877e-09	3.7829105596891976e-10	3.398712172296939e-10	3.8419838739226025e-11	6.500989845976268e-22	1400.0	1.7327036289663812e-14	4.133917380095441e-14	46.08078721123961	4000.0	6439.4963729538895	60.503627046111795	1.1964697348128218e-13	3.6408392020238925e-13	3.620743590000347e-12	1500000.0	5000000.0	24000000.0
2.9702970297029703	19386.18784423333	0.015368505105447716	154.22371739917955	5.801483572718159e-05	145.7608560817266	133.24683862529258	52.233328467023	147.7666715305383	167.18598588625593	32.81401411374354	1209.0850553504524	2477.3958372362104	22.498167520113743	0.10566013592841407	0.0003343067778849899	6.733617331138808e-07	2.552170510588633e-07	2.1652438666614605e-07	3.869266439271716e-08	7.203773693171207e-16	1399.9999999999363	3.6445725887148266e-10	-3.0043109149609145e-10	257.3063780087495	4000.0	6292.557726146955	207.4422738530431	8.653973115766419e-11	1.0369712305524459e-10	2.3347783337153643e-09	1500000.0	5000000.0	24000000.0
3.9603960396039604	19285.457667237963	0.01540417383297287	153.77668204021924	5.7980442906078035e-05	146.2078557988274	188.77766784133578	30.036536322914387	169.96346351036655	144.18339457063453	55.81660542936492	2560.3097565505404	2436.728410896765	62.427047112544294	0.8369020191408938	0.007587488539317905	4.164495869996688e-05	2.1676098581325866e-05	1.7397839608808215e-05	4.2782589725177e-06	9.629190028645065e-12	1399.9999999926717	3.9117132373700017e-10	6.937247730166519e-09	803.5997255267099	4000.0	6040.762692296851	459.237307703151	7.611328739628921e-09	4.243320871822903e-09	1.624757300639973e-07	1500000.0	5000000.0	24000000.0
4.9504950495049505	19188.911282554887	0.01543277781259774	153.3855719369311	5.795035308447656e-05	146.59893711291247	249.22779315141528	20.533544992196838	179.46645085882147	117.5900976424766	82.40990235752294	4520.687461145582	2363.2196358196297	132.7509145683034	3.948479089638155	0.07972834473884427	0.0009314910087581165	0.0006213605969195663	0.0004724209396101658	0.0001489396573094024	1.2770302674348142e-08	1399.9999997309624	6.088276040435347e-09	2.6295004051798224e-07	1858.0888016399347	4000.0	5692.121115738957	807.8788842610414	2.2292470780337694e-07	7.082755421588852e-08	4.078154077196776e-06	1500000.0	5000000.0	24000000.0
5.9405940594059405	19094.605695933995	0.015457960586779382	152.98267075173715	5.791935634861383e-05	147.0018101065347	311.86434280372634	15.890699211198706	184.1092442764353	90.56387760187398	109.43612239812555	7073.122278323644	2249.939680463716	236.24007842492793	13.294947115136997	0.5099527572359119	0.010860706463664885	0.008957084143964494	0.00644940906252095	0.0025076750814435507	3.980903239486752e-06	1399.9999952249432	6.843268468636458e-08	4.706625272317908e-06	3559.8561673829945	4000.0	5278.556956514882	1221.4430434851151	3.2627190645095943e-06	7.01271755504369e-07	5.5811094072108276e-05	1500000.0	5000000.0	24000000.0
6.930693069306931	19001.80572524595	0.01547993834563013	152.56409552720478	5.78871509058336e-05	147.42033756381213	377.10573495754966	13.028622738018015	186.97088469682183	65.86732378978145	134.13267621021808	10128.467091256678	2095.512521259468	367.164365524068	34.929945225525834	2.2743121477895945	0.07917870720042387	0.07890943624774757	0.05388398351369242	0.02502545273405517	0.00044483563966132785	1399.9999492467894	4.85485738932389e-07	5.026772680197264e-05	5981.47580549112	4000.0	4844.084261324492	1655.9157386755057	2.9084420610706388e-05	4.652841804437176e-06	0.00048791231827684	1500000.0	5000000.0	24000000.0
7.920792079207921	18910.195287302162	0.015498049601662215	152.12358300456674	5.785324027091083e-05	147.86068721879752	446.0450881858283	10.99091529156686	189.00610494973776	45.23376625706254	154.76623374293692	13553.070236992724	1905.1649898164335	511.05015260406407	75.47603072743941	7.662617211348817	0.40190398328410426	0.466871040127189	0.3089891193449097	0.1578819207822791	0.021740274721032363	1399.9996379816985	2.4946615067978008e-06	0.00035952364272085613	9124.144818747936	4000.0	4427.056641231662	2072.943358768336	0.00017387472769653042	2.2014927538179648e-05	0.00295774376792471	1500000.0	5000000.0	24000000.0
8.910891089108912	18819.616399188257	0.01551196048057573	151.65634950303752	5.781721536379562e-05	148.32737557260424	519.1935316793349	9.43831839549063	190.54878076354635	29.355319997038645	170.64468000296085	17194.990595869043	1689.659092184321	648.1355138201346	138.95398594936	20.573512938729543	1.52551702232513	1.8736273797790401	1.3111229363951493	0.5625044433838904	0.4311287904680704	1399.9981910578556	9.470316497999359e-06	0.0017994718298382346	12936.307751499735	4000.0	4051.2531346962573	2448.7468653037345	0.0007051475961431168	7.536689190700971e-05	0.01282547407130936	1500000.0	5000000.0	24000000.0
