time	cyclin	dimer	dimer_p	p_dimer	p_dimer_p	cdc25_p	wee1_p	IE_p	UbE_star	cdc2	cdc25	wee1	IE	UbE
0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.0	1.0	1.0	1.0
0.9900990099009901	50.16559021499163	25.35758139152998	3.488738387424357	17.218773531827416	3.277144592196007	0.010481890503329502	0.014751416174656518	0.0027144941606401093	2.4084376644324787e-05	50.657762097022236	0.9895181094966705	0.9852485838253435	0.9972855058393599	0.9999759156233556
1.9801980198019802	33.59028474071433	18.69172454658388	5.429302660553186	28.991434946801327	12.31684032625579	0.030932390731095827	0.05157866623772163	0.0059223381955921	5.907736465177184e-05	34.57069751980582	0.9690676092689041	0.9484213337622783	0.9940776618044079	0.9999409226353482
2.9702970297029703	25.36975704775751	13.8815452203252	6.617902604314069	30.933619784564808	21.732918280725947	0.04942519657314379	0.09235748434928472	0.008412125048550479	8.536894254729114e-05	26.834014110069987	0.9505748034268562	0.9076425156507153	0.9915878749514495	0.9999146310574527
3.9603960396039604	20.495659422863834	11.460507379091895	8.288790422006848	28.550509604566606	29.260702399036433	0.0696984289671495	0.13779241274870643	0.012281942779304536	0.00012390680225114314	22.43949019529822	0.9303015710328505	0.8622075872512935	0.9877180572206955	0.9998760931977488
4.9504950495049505	17.293578488061687	10.400541066044026	10.816711484091194	24.695625428053177	34.37198723116577	0.09823293976794237	0.19444790166444104	0.02018748909174362	0.00020242666390751465	19.715134790645834	0.9017670602320577	0.805552098335559	0.9798125109082564	0.9997975733360925
5.9405940594059405	15.043476645145038	10.227596487271493	14.580601982537015	20.440321366770032	36.80458045594087	0.14300249929455197	0.27055120218766576	0.03740035386110593	0.0003763014925057954	17.946899707480583	0.856997500705448	0.7294487978123343	0.962599646138894	0.9996236985074942
6.930693069306931	13.382607347271104	10.803561283019953	20.227723665402777	16.08166122350314	36.10104900776133	0.21616989210319848	0.3764863928460205	0.07477149084031817	0.0007729859839201625	16.786004820312797	0.7838301078968015	0.6235136071539795	0.9252285091596818	0.9992270140160798
7.920792079207921	12.104915930606634	12.095126068209556	28.595452922397303	11.642729030108505	31.608995031799925	0.3361401399877736	0.5229114959470664	0.14987961768870378	0.0016620912794847323	16.057696947484715	0.6638598600122264	0.47708850405293357	0.8501203823112962	0.9983379087205153
8.910891089108912	11.07843266829701	13.896420475334722	39.95395066189301	7.25424338928835	23.197933603106815	0.5229553314062457	0.706602272414676	0.28420193820584266	0.0036230455723577147	15.697451870377108	0.4770446685937543	0.293397727585324	0.7157980617941573	0.9963769544276423
