time	P	Nstar	D	C_A
0.0	1.0	0.0	0.0	0.125
0.9900990099009901	1.0128200502543476	0.03189407011859533	0.0003764541789534543	0.12557455627738934
1.9801980198019802	0.9782213658554411	0.061969490736644615	0.03239979757723633	0.1349734402825312
2.9702970297029703	0.9010493204708956	0.08888201528705274	0.19406627027066742	0.16296271347080304
3.9603960396039604	0.7941686594995463	0.11189339416769116	0.44361229677250685	0.19378425029114335
4.9504950495049505	0.66852600740081	0.13087583470714878	0.719733877901049	0.22300019121831474
5.9405940594059405	0.5323773171869572	0.14592522203791752	0.9996792365282556	0.2499628702178818
6.930693069306931	0.39288158685835745	0.15728424676981687	1.2740076453438327	0.2746361512282175
7.920792079207921	0.2587463940210518	0.1653237907380354	1.5369979143294916	0.29713067985527597
8.910891089108912	0.14314083196302446	0.17058575539126275	1.7839096316813312	0.3175978923402851
9.900990099009901	0.06222898133874663	0.17385034078211212	2.0105380957026013	0.336197179087525
10.89108910891089	0.021250961882850857	0.17603596033545804	2.213954450625729	0.35308406700823297
11.881188118811881	0.006268182079731616	0.17783498577909976	2.3933138554737883	0.36840591168947406
12.871287128712872	0.0017495024681034796	0.17954022075569154	2.549618473330742	0.3823004427102569
13.861386138613861	0.00048125041685728997	0.18121162521706202	2.6848639571082873	0.39489534564856693
14.85148514851485	0.00013213610258994962	0.18283715728849764	2.80138065101799	0.4063083069590131
15.841584158415841	3.6332895188399926e-05	0.18439383772266163	2.901487093695243	0.41664733817399796
16.831683168316832	1.0011224497388188e-05	0.18586308260967105	2.9873311003431136	0.4260112668566001
17.821782178217823	2.7643145074991385e-06	0.18723278414049047	3.0608282649937073	0.4344903135949831
18.81188118811881	7.646966079410446e-07	0.18849633124340903	3.1236503051536726	0.4421667025934113
19.801980198019802	2.1200039447159564e-07	0.1896512229241237	3.1772378363332856	0.44911527383562666
20.792079207920793	5.885509595204182e-08	0.19069787429949153	3.2228236953636276	0.4554040779464167
21.78217821782178	1.6360096185589895e-08	0.19163869714526166	3.2614593768272484	0.46109494302906456
22.77227722772277	4.552877616477749e-09	0.19247741851716713	3.2940408138152564	0.4662440078643539
23.762376237623762	1.2683302724804227e-09	0.19321858462009314	3.321331800651591	0.4709022189859368
24.752475247524753	3.5365654100699933e-10	0.19386720358722923	3.3439844660418423	0.47511579112208535
