time	x	y_0	y_1	L	v	z_a	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	z_i
0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1
0.9900990099009901	8.741308526948599	0.2900813847579046	0.001118279132284624	1.270454576782035	0.37182142848374605	6.618353427107077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45234861557694533
1.9801980198019802	15.784183043114734	0.0806483021297425	0.00026008212430685856	2.27668400539424	0.13881538672671448	268.1966700871289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.816716399041384
2.9702970297029703	22.793977544153982	0.03184817696544477	2.7440419752589012e-05	2.6015363672259024	0.05161319971562186	493.0475957447718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.259271145800957
3.9603960396039604	29.598960565386403	0.0207672937246479	1.409716845249247e-05	2.5074836335729236	0.01918799290339217	662.0019501386485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.071013400650173
4.9504950495049505	36.014098716416385	0.014947560212610076	8.977071593274305e-06	2.2316129443435355	0.007135891659849789	785.5364586265918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.83563502165779
5.9405940594059405	41.94768242605061	0.011422315608283195	6.4430297035324464e-06	1.9080990592439457	0.0026559062573130953	869.4026457554286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.818624554855646
6.930693069306931	47.37809488724671	0.009080396761989578	4.990052561911827e-06	1.5984012822192049	0.000990256989638391	920.6668731244631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.22492844989715
7.920792079207921	52.321050174849496	0.0074174680298173465	4.070189170786679e-06	1.3250618312260227	0.00037070070015269706	945.8484449094103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.208104613965233
8.910891089108912	56.80835736819223	0.006177389552257946	3.4450552206922386e-06	1.092702035705829	0.00014004843941324772	950.5251738331199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.88346062531655
9.900990099009901	60.8769096688346	0.005218511938618871	2.9973346292550194e-06	0.898737318532336	5.402803953150343e-05	939.3625085806042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.338601124767877
10.89108910891089	64.56365686571563	0.004456675465541836	2.663640392664502e-06	0.7382603548803933	2.18306838202444e-05	916.225482768611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.640726986388433
11.881188118811881	67.90355928531653	0.003838713287880186	2.4070931947697364e-06	0.6060678341590198	9.688017869438286e-06	884.2907645226522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.841606753567875
12.871287128712872	70.92889777982299	0.003329261557099573	2.2049126537553453e-06	0.49740555639198425	5.036061263730325e-06	846.1461020802133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.981078953923598
13.861386138613861	73.66915986064733	0.002903778674850692	2.0423218605674367e-06	0.40817662960573586	3.1956752718340894e-06	803.878110815427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.089631349660106
14.85148514851485	76.15115319144194	0.002544634084149114	1.9093411619870727e-06	0.3349414794317827	2.4209637685063343e-06	759.1501186367046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.190371323344554
15.841584158415841	78.39919791315195	0.002238799252380116	1.7990008647066896e-06	0.2748472832665187	2.0581144650479574e-06	713.2709600953503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.300568263357329
16.831683168316832	80.4353371581544	0.0019764192732896813	1.7062942809101887e-06	0.22554145626192593	1.8606119778806696e-06	667.2552007861641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.43287793440346
17.821782178217823	82.27954224311041	0.0017498924130472078	1.6275364835778067e-06	0.18508923386408155	1.7342256789697943e-06	621.8752569716518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.596321399432396
18.81188118811881	83.94990426995716	0.0015532578643835835	1.5599512839541677e-06	0.15190152845895355	1.6419779993717444e-06	577.705988175272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.797069935706867
19.801980198019802	85.46280992163958	0.0013817700702926606	1.5014495831802862e-06	0.124673968481586	1.5686430521572424e-06	535.162462939779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.039074756382703
20.792079207920793	86.83310156563782	0.00123160877482393	1.4503597602532214e-06	0.10233619578379702	1.5074081614634425e-06	494.5316379887402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.324571522773914
21.78217821782178	88.07422260845836	0.0010996592094816213	1.405392677167027e-06	0.0840100011459937	1.4548445479690245e-06	455.99873633630847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.654483971634633
22.77227722772277	89.19834928238282	0.0009833589164761492	1.3655200272059707e-06	0.06897487530315585	1.4089642586116496e-06	419.66903440915644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.028745720001743
23.762376237623762	90.21651005879383	0.0008805809197217525	1.3299133190007815e-06	0.05663970882883852	1.368455001709007e-06	385.58574469098147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4465560312760015
24.752475247524753	91.13869382588477	0.0007895449403017323	1.2978977649238733e-06	0.046519559457458046	1.3323700346386437e-06	353.7445973891253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.906582225464449
25.742574257425744	91.97394787727647	0.0007087505378787624	1.2689215902997417e-06	0.038216586456747366	1.2999774275721744e-06	324.10565347459004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407119024787931
26.73267326732673	92.7304666691355	0.0006369254280910127	1.2425046347201464e-06	0.031404406526315494	1.2706972691160934e-06	296.60281247194814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9462132340364775
27.722772277227723	93.41567220984422	0.0005729825833705478	1.2183798655134264e-06	0.025815259641999322	1.2440699629608856e-06	271.1514131295773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5217605794691655
28.712871287128714	94.03628687254862	0.0005159916438907382	1.1961485025448226e-06	0.021229480045262594	1.2197109061206765e-06	247.65425754919482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.131580155093396
29.7029702970297	94.59839934603824	0.0004651495384315167	1.1755933841148945e-06	0.017466857454040394	1.1973134089627992e-06	226.00635291839754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7734710961411495
30.693069306930692	95.10752436752041	0.00041976108063851783	1.1565462743524474e-06	0.014379550702968839	1.1766339184733568e-06	206.09859853208306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.445254977343881
31.683168316831683	95.5686568249968	0.0003792224782763737	1.1388537908579104e-06	0.011846274195293468	1.1574797753459953e-06	187.82062107358072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.144806940424881
