time	L	L_RF	L_RF_C8	L_RF_FL	L_RF_FS	p43_p41	C3	C8	C8_star	C3_star	p43_FLIP	NF_kB_IkB	NF_kB_IkB_P	p43_FLIP_IKK_star	NF_kB_star	RF	FL	FS	IKK	L_RF_C8_FS	L_RF_FL_FL	L_RF_FL_FS	L_RF_FS_FS
0.0	113.22	0.0	0.0	0.0	0.0	0.0	1.443404	64.47652	0.0	0.0	0.0	4.739546	0.0	0.0	0.0	91.26592	7.398562	5.083923	5.772825	0.0	0.0	0.0	0.0
0.9900990099009901	21.954080006426643	83.66439368391906	0.4738401815915211	1.8244465502554277	0.000661707852627877	0.017721082384837893	1.443403999973045	63.69414332083042	4.997355206475357e-08	2.638902796318643e-11	0.10598610180408462	4.739389035725147	7.433410843660534e-05	0.00025534753907337834	8.251072066594086e-05	6.42659594169568e-09	1.4846997396657725e-23	0.3607574999115093	5.772567594299442	0.18457180726151695	0.46548358359837955	4.5369047750431815	0.0005136049655776616
1.9801980198019802	21.954080000000033	82.99704733856153	1.0249972686602995	1.5355620901762992	0.0006728874054748843	0.073069023936269	1.4434039982593043	62.938092716722174	1.6454430748019711e-06	1.6698556562120916e-09	0.16655181182726359	4.738526235233094	0.00029673048739364436	0.0008089046278367508	0.0007207912072028909	2.4458224387905466e-18	1.4467605489685033e-30	0.044399203436675895	5.772002722701037	0.2729835796701673	0.46548358359837955	4.764658653500723	0.0006043379934752279
2.9702970297029703	21.954080000000033	82.34300857392071	1.612378010480007	1.4580613389485717	0.000652429800809527	0.17014829580025725	1.4434039792406388	62.180523952249935	1.3212433820325364e-05	1.9526404050500934e-08	0.22072149741493824	4.736543582088513	0.0006260663183582109	0.0015813289069867692	0.0023649351911720798	-9.244160344106458e-25	-4.8564222545935785e-37	0.003749913439508386	5.771204290688508	0.2911007401873101	0.46548358359837955	4.78719128712824	0.0006143147220609052
3.9603960396039604	21.954080000000033	81.70198749207746	2.182337898966247	1.4044142703434488	0.0006294178233614003	0.3082599673410503	1.443403878562423	61.4183204395085	5.7906593293326784e-05	1.120050061574613e-07	0.2717654518748802	4.733094761644713	0.0010481668827897574	0.0025506091823310206	0.005367890883686449	-5.9443443930382245e-27	4.570679318515626e-37	0.00020066470659192568	5.770189744072867	0.2930830106014479	0.46548358359837955	4.7887798546577764	0.0006150261054035411
4.9504950495049505	21.954080000000033	81.07379220790887	2.7222155603100004	1.3547708908993494	0.0006072157083377267	0.48440391649795494	1.4434035248135266	60.65233395582163	0.00018002198542839374	4.296959000109998e-07	0.3201175491958313	4.727866047078952	0.0015544709828807057	0.003700729969645149	0.010042300674235104	-5.2010052013442786e-30	-3.847608242105948e-40	6.897280668418105e-06	5.768970932590816	0.2932264445403326	0.46548358359837955	4.788852325298875	0.000615058585884697
5.9405940594059405	21.954080000000033	80.45823437415861	3.2320604823471166	1.3075389002301048	0.0005860474994926982	0.6952713153134177	1.4434025646049282	59.88381111903009	0.0004489405161346226	1.2723847295519255e-06	0.365935165235014	4.720572502142744	0.0021371394409663413	0.005017001371971761	0.016669408794087567	-3.6366187918263852e-31	-1.8605869757237966e-43	1.5614750711278041e-07	5.767558717396286	0.2932521925110619	0.46548358359837955	4.788854484734409	0.0006150595537565596
6.930693069306931	21.954080000000033	79.855118549838	3.7134589795419433	1.2625272834183756	0.000565873027116892	0.9376574159433871	1.44340037831228	59.11393146203614	0.0009610735187614819	3.146784278817571e-06	0.40935140948911236	4.710957284530255	0.002788496211238003	0.006485619780280432	0.025500510753916274	2.9900914789799975e-31	-5.3035029652358825e-43	2.6799595503156213e-09	5.765963387701261	0.29327247754998087	0.46548358359837955	4.788854527596991	0.0006150595729678382
7.920792079207921	21.954080000000033	79.26424266305281	4.16801519289734	1.2196180833423285	0.0005466408420176059	1.2084939920654043	1.4433959922637758	58.34377390515148	0.0018401863215510032	6.819527030565252e-06	0.45049192970069	4.6987912550116295	0.0035009681707494147	0.008093601487558609	0.03675759259182297	9.810465464132118e-32	3.3135355234457937e-43	2.1693427135215877e-10	5.764194708441013	0.29329171159336054	0.46548358359837955	4.788854528201194	0.0006150595732386446
8.910891089108912	21.954080000000033	78.6853992846608	4.597249951104673	1.178701393323189	0.0005283017126626082	1.5048440576548072	1.4433879920997734	57.5743191597688	0.0032363973921141096	1.33616934392894e-05	0.4894758572041232	4.683872637384017	0.004267074322556473	0.009828739300228033	0.05063386624765633	3.4041394322772246e-33	-2.4440744531844356e-45	8.267715729763465e-12	5.762261946047039	0.2933100508095774	0.46548358359837955	4.788854528322889	0.0006150595732931888
9.900990099009901	21.954080000000033	78.11837684127866	5.002600278372183	1.1396731127886472	0.0005108089807742056	1.823896662042876	1.4433744411440064	56.806453694550385	0.005324116041267374	2.4182488125561984e-05	0.5264160844046986	4.6660266834753	0.005079426354276433	0.011679561585109225	0.06729428521189683	-9.076754606212128e-34	-5.734878805962664e-46	1.3060077101739797e-11	5.760173892711016	0.29332754353872736	0.46548358359837955	4.788854528320837	0.0006150595732922692
