time	P1	Target
0.0	10.0	10.0
0.9900990099009901	10.524420848634968	10.524420848634968
1.9801980198019802	11.050689204512416	11.050689204512416
2.9702970297029703	11.580776741237708	11.580776741237708
3.9603960396039604	12.116616926998413	12.116616926998413
4.9504950495049505	12.660126654030167	12.660126654030167
5.9405940594059405	13.213225068760764	13.213225068760764
6.930693069306931	13.777849933443322	13.777849933443322
7.920792079207921	14.355971688515801	14.355971688515801
8.910891089108912	14.949605232180824	14.949605232180824
9.900990099009901	15.560819285730512	15.560819285730512
10.89108910891089	16.191743065672338	16.191743065672338
11.881188118811881	16.844569834382302	16.844569834382302
12.871287128712872	17.52155674999166	17.52155674999166
13.861386138613861	18.225020288574335	18.225020288574335
14.85148514851485	18.957326376074658	18.957326376074658
15.841584158415841	19.720874258031554	19.720874258031554
16.831683168316832	20.518073074068994	20.518073074068994
17.821782178217823	21.35131011871963	21.35131011871963
18.81188118811881	22.22290989506179	22.22290989506179
19.801980198019802	23.135083341488727	23.135083341488727
20.792079207920793	24.089867069417835	24.089867069417835
21.78217821782178	25.089053118050433	25.089053118050433
22.77227722772277	26.13411061453239	26.13411061453239
23.762376237623762	27.226101795369267	27.226101795369267
24.752475247524753	28.36559600627723	28.365596006277233
25.742574257425744	29.552586446033533	29.552586446033533
26.73267326732673	30.7864153721826	30.7864153721826
27.722772277227723	32.06571395927513	32.06571395927513
28.712871287128714	33.38836295473052	33.38836295473052
29.7029702970297	34.751479470610974	34.751479470610974
30.693069306930692	36.151433459139234	36.151433459139234
31.683168316831683	37.58389498344244	37.58389498344244
32.67326732673267	39.04390715846392	39.04390715846392
33.663366336633665	40.5156298170936	40.5156298170936
34.65346534653465	41.88097784394667	41.88097784394667
35.64356435643565	43.11764182360961	43.117641823609596
36.633663366336634	44.23773572984586	44.23773572984585
37.62376237623762	45.25224520874686	45.25224520874684
38.613861386138616	46.17112216824608	46.171122168246065
39.603960396039604	47.00338100904497	47.00338100904496
40.59405940594059	47.75718661121382	47.757186611213804
41.584158415841586	48.43993429642801	48.43993429642799
42.57425742574257	49.058322299568744	49.05832229956874
43.56435643564356	49.61841748528126	49.618417485281256
44.554455445544555	50.12571483889557	50.12571483889556
45.54455445544554	50.58519136873242	50.58519136873241
46.53465346534654	51.001354931692845	51.001354931692845
47.524752475247524	51.37828845135818	51.37828845135818
48.51485148514851	51.71968997638023	51.71968997638023
49.504950495049506	52.028908957504086	52.028908957504086
50.495049504950494	52.30897910838581	52.30897910838581
51.48514851485149	52.56264816901402	52.56264816901402
52.475247524752476	52.79240486107278	52.79240486107278
53.46534653465346	53.000503306361836	53.000503306361836
54.45544554455446	53.188985139457664	53.188985139457664
55.445544554455445	53.35969953914563	53.35969953914563
56.43564356435643	53.514321369850336	53.514321369850336
57.42574257425743	53.65436761310632	53.65436761310632
58.415841584158414	53.78121225150455	53.78121225150455
59.4059405940594	53.89609974729682	53.89609974729682
60.396039603960396	54.0001572528186	54.0001572528186
61.386138613861384	54.09440566807483	54.09440566807483
62.37623762376238	54.17976965695897	54.17976965695897
63.366336633663366	54.25708671923244	54.25708671923244
64.35643564356435	54.327115406605	54.327115406605
65.34653465346534	54.390542765480994	54.390542765480994
66.33663366336634	54.44799107688655	54.44799107688655
67.32673267326733	54.50002396204185	54.50002396204185
68.31683168316832	54.547151911821445	54.547151911821445
69.3069306930693	54.589837295042216	54.589837295042216
70.29702970297029	54.62849889504467	54.62849889504467
71.2871287128713	54.66351601792925	54.66351601792925
72.27722772277228	54.695232214144	54.695232214144
73.26732673267327	54.7239586467541	54.7239586467541
74.25742574257426	54.749977149683595	54.749977149683595
75.24752475247524	54.773542992601165	54.773542992601165
76.23762376237623	54.79488737623396	54.79488737623396
77.22772277227723	54.81421970833476	54.81421970833476
78.21782178217822	54.83172965789514	54.83172965789514
79.20792079207921	54.84758901342585	54.84758901342585
80.1980198019802	54.86195336984601	54.86195336984601
81.18811881188118	54.87496365478669	54.87496365478669
82.17821782178218	54.88674751145639	54.88674751145639
83.16831683168317	54.89742055032781	54.89742055032781
84.15841584158416	54.907087483709276	54.907087483709276
85.14851485148515	54.915843153323735	54.915843153323735
86.13861386138613	54.92377346044581	54.92377346044581
87.12871287128712	54.93095620869956	54.93095620869956
88.11881188118812	54.93746186742773	54.93746186742773
89.10891089108911	54.94335426335664	54.94335426335664
90.0990099009901	54.94869120630389	54.94869120630389
91.08910891089108	54.95352505657912	54.95352505657912
92.07920792079207	54.9579032387984	54.9579032387984
93.06930693069307	54.961868707020926	54.961868707020926
94.05940594059406	54.965460366144626	54.965460366144626
95.04950495049505	54.96871345363871	54.96871345363871
96.03960396039604	54.97165988539426	54.97165988539426
97.02970297029702	54.97432856861994	54.97432856861994
98.01980198019803	54.97674568513177	54.97674568513177
99.00990099009901	54.978934948117924	54.978934948117924
100.0	54.98091783712217	54.98091783712217
