time	cyclin_D_Cdk4_6	transcription_factor_E2F_active	cyclin_E_Cdk2	cyclin_A_Cdk2	cyclin_B_Cdk1	Cdc20_active	E2F_total	Cdc20_total
0.0	0.7205	2.4855	2.0	2.6	1.0	0.5	3.0	5.0
0.9900990099009901	0.6660393137354572	2.5387369633645904	1.6257310669601073	2.9175726986270845	1.4254845957335178	0.5843180671189325	3.0	5.0
1.9801980198019802	0.6137871609893216	2.022986696253745	1.1240418850768115	3.168368733648796	1.8804106037225763	0.7270258989198748	3.0	5.0
2.9702970297029703	0.5639678643391024	0.9042369079898153	0.45253068045964173	3.237439792729311	2.323373611690267	0.9240703931670209	3.0	5.0
3.9603960396039604	0.5168192039488962	0.0024303669914974243	0.0016408688102382924	3.040069685789984	2.6917205665071595	1.1651238595706006	3.0	5.0
4.9504950495049505	0.4725860777234647	0.0024676353171286147	5.3355482655741986e-05	2.7363509660436445	2.934305500509558	1.4319059891834196	3.0	5.0
5.9405940594059405	0.4315103872699066	0.0026341488461597536	6.478120954889159e-05	2.3708117162738658	3.0323650348921416	1.702746321460535	3.0	5.0
6.930693069306931	0.3938165295018426	0.003012596607355675	8.800492629098801e-05	1.9467455085765235	2.9752615646539127	1.955456814078826	3.0	5.0
7.920792079207921	0.35969257812334543	0.00386105726254371	0.0001411904857787962	1.4739771325382898	2.7597850493609175	2.168688156745489	3.0	5.0
8.910891089108912	0.32926851279960245	0.006208229260167975	0.0002992951146576071	0.9704912587818094	2.391228840174252	2.323310638046586	3.0	5.0
9.900990099009901	0.3025945585218172	0.01836867355603464	0.001120806633182542	0.4701152439811184	1.8849390269608912	2.403320651453874	3.0	5.0
10.89108910891089	0.27962425530174245	0.11558032541596908	0.009863462580856231	0.07935685069497495	1.2727467085773903	2.396374619147528	3.0	5.0
11.881188118811881	0.2602073154939947	0.3355252904612343	0.05435167096508403	0.01065513417498088	0.6289456893868244	2.2963268211640484	3.0	5.0
12.871287128712872	0.244095784123557	0.6021897024625488	0.14828687843784566	0.02120785612537693	0.03437594490695272	2.1072957110161417	3.0	5.0
13.861386138613861	0.2309635666596176	0.9431937482337855	0.3000088639755974	0.042086658300268844	8.48433596710913e-05	1.8768737778505324	3.0	5.0
14.85148514851485	0.22043540583380275	1.401747673645672	0.5245107634844004	0.08400104172101973	0.00019577302771800007	1.6557347588074496	3.0	5.0
15.841584158415841	0.21211884151207516	2.020753716659048	0.8400116955192276	0.17350752877724684	0.0004877103793525584	1.4452484314311649	3.0	5.0
16.831683168316832	0.2056327349846395	2.819400341155507	1.2594602886753923	0.3586310419837806	0.0013417605527526906	1.2467191965677364	3.0	5.0
17.821782178217823	0.20062816405745051	2.9959227796108183	1.7166287064621233	0.6427962513838438	0.003924389775112213	1.0616375365405213	3.0	5.0
18.81188118811881	0.1968004393843274	2.99433179322628	2.0775329818219057	0.9519912124726565	0.013231321091106045	0.8918799658831125	3.0	5.0
19.801980198019802	0.19389330583115938	2.9920937300302004	2.3290937845779935	1.2893906906393995	0.05710707723407479	0.7414635396842257	3.0	5.0
20.792079207920793	0.191697522328867	2.98836904460161	2.4619419248424057	1.6536396317741968	0.18371929934944767	0.6205047144995727	3.0	5.0
21.78217821782178	0.19004612556810166	2.9806829018989944	2.4682087437368065	2.0380207538318738	0.41004943050036996	0.5426506846342607	3.0	5.0
22.77227722772277	0.1888082325278865	2.9573151678158687	2.3425744428491844	2.430802273299923	0.7301403072839071	0.5188656236771758	3.0	5.0
23.762376237623762	0.18788262743437356	2.8390622021528666	2.0786026694911794	2.811441018585911	1.1289474378145778	0.5554828874116204	3.0	5.0
24.752475247524753	0.18719184017484164	2.3761725864687757	1.649245986919381	3.1294213829772572	1.5826617927262152	0.654737315223627	3.0	5.0
25.742574257425744	0.18667703556054602	1.3618954688978115	1.0084985951539103	3.2901773050876004	2.0519392906953517	0.8149133932260453	3.0	5.0
26.73267326732673	0.18629379183385733	0.001597142748792069	0.19179257404130504	3.1823772059508473	2.4763576618657077	1.0284599772759522	3.0	5.0
27.722772277227723	0.18600871664395868	0.0007897029864022284	4.936833104249732e-05	2.9120391967988097	2.792260270125812	1.279559379569041	3.0	5.0
28.712871287128714	0.1857967908694603	0.0008983136020306084	2.0257196469159222e-05	2.5814863740440326	2.9733902299917303	1.547371961097436	3.0	5.0
29.7029702970297	0.18563931489401964	0.0010741840447021575	2.803352285739989e-05	2.1905560404826123	3.005536851059897	1.8099326764233215	3.0	5.0
30.693069306930692	0.18552233788512654	0.0013834174335338272	4.379072689991747e-05	1.7451495329074573	2.8811880812058823	2.0453449403292914	3.0	5.0
