time	NaiveCD4	nTreg	Tfh	Tfr	Bcl6	Blimp1	FoxP3	STAT3	IL4	IL6	IL10	IL21	CXCR5	ICOS	TGFb	Tgif1	RXR	STAT5	IL2
0.0	200.0	100.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0001
0.9900990099009901	217.65239942792869	17.37333125730955	73.89442963877943	90.42617615099019	1.8355733780651697	36.54001042921092	6.569610089346235	1.1950890217967882	1.5001170008318383	0.9410682429640506	3.7385534137740803	3.3579985835909616	28.171575990907794	1.6354918210724452	1.0786663552155256	4.9894387249521435	0.9288302339568117	0.0	0.0001
1.9801980198019802	283.70223643049513	3.0888345074417503	95.48998833543789	111.31118475250615	1.668258140650265	117.93232603218648	6.592696339954023	1.712988655888016	2.5458049879003526	0.7595265284979624	10.045954216385839	7.939100110716726	33.0916108312924	2.9387882461075465	1.6265728908675139	12.675052196803428	0.8594836569456873	0.0	0.0001
2.9702970297029703	357.53230874490896	2.5894688476160583	106.34767078260393	118.21789054561334	1.500624023281399	203.56979896481317	6.2272304411032575	2.616547381764918	3.697781461397351	0.5783818314466478	16.435293437421034	12.933561903276203	33.81365102088976	4.370747988814174	2.7277284759715483	21.043671336248195	0.7954651505689768	0.0	0.0001
3.9603960396039604	432.21158816090065	2.6067401075158116	113.4667853500746	124.42044109745812	1.3578845871883074	290.0096902037355	5.884346298545395	3.889604190828826	4.860934934900251	0.43898196158552844	22.633162497316395	17.951351136829008	33.27591865229557	5.814770075232021	4.318389805414944	29.446287443391366	0.7373431728758099	0.0	0.0001
4.9504950495049505	506.108712029646	2.6857243945037936	118.56389209230579	130.37924824422078	1.2415042355589678	376.81885891010336	5.578860630061178	5.496170404317997	5.996864871777221	0.339965444745708	28.634350304566226	22.836185501977955	32.19603625624227	7.223864495672492	6.333906300603302	37.623104046356886	0.6849172110285351	0.0	0.0001
5.9405940594059405	578.5816753545636	2.795651277118136	122.36938570374289	136.13040974980362	1.14947899834728	463.52719063632367	5.311205270776653	7.392295703572506	7.086053358765389	0.271295111256995	34.44327498232561	27.509484816931003	30.85936518103712	8.574209755816034	8.715885315608364	45.443677294208	0.637823051962556	0.0	0.0001
6.930693069306931	649.3133574413472	2.927449477974825	125.28869465228173	141.68816831340135	1.0790930814710733	549.5961860512089	5.080237241929103	9.531582932691602	8.118241272304898	0.22363194141793405	40.06531166324013	31.93068477516563	29.407644546588436	9.853338540399927	11.411912176611839	52.84083133938778	0.5956674274056044	0.0	0.0001
7.920792079207921	718.1298995122451	3.076750266941044	127.58270721678248	147.06191273923426	1.02759932929424	634.4621051900965	4.884329155049452	11.868371276508807	9.08857747207152	0.1900891952453349	45.506054772764614	36.081366845291264	27.91982247369177	11.05541111911457	14.375033001959014	59.78423387375876	0.5580662472842769	0.0	0.0001
8.910891089108912	784.9333786809887	3.2410759723967426	129.43455794262525	152.2589938546564	0.9924242545733927	717.5730495358017	4.721697538397928	14.359613372504244	9.995657509712391	0.16598355517454094	50.77109648005698	39.95718217082085	26.442659999192156	12.178808498866683	17.56324838989035	66.26695050165466	0.5246564750832964	0.0	0.0001
