time	R	S	Ep	E
0.0	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
0.9900990099009901	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
1.9801980198019802	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
2.9702970297029703	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
3.9603960396039604	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
4.9504950495049505	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
5.9405940594059405	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
6.930693069306931	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
7.920792079207921	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
8.910891089108912	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
9.900990099009901	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
10.89108910891089	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
11.881188118811881	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
12.871287128712872	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
13.861386138613861	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
14.85148514851485	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
15.841584158415841	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
16.831683168316832	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
17.821782178217823	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
18.81188118811881	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
19.801980198019802	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
20.792079207920793	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
21.78217821782178	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
22.77227722772277	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
23.762376237623762	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
24.752475247524753	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
25.742574257425744	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
26.73267326732673	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
27.722772277227723	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
28.712871287128714	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
29.7029702970297	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
30.693069306930692	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
31.683168316831683	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
32.67326732673267	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
33.663366336633665	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
34.65346534653465	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
35.64356435643565	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
36.633663366336634	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
37.62376237623762	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
38.613861386138616	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
39.603960396039604	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
40.59405940594059	0.0	0.0	-6.661338147750939e-16	1.0000000000000007
