time	Osteocytes__S	Pre_Osteoblasts__P	Osteoblasts__B	Osteoclasts__C	Bone_volume__z
0.0	180.0	0.0	0.0	0.0	100.0
0.9900990099009901	181.8620866870866	181.20468908720383	117.76682731441177	12.433959356503685	94.15228237385763
1.9801980198019802	189.54649371743076	176.70533007676596	322.1628577794354	12.451137940589437	88.82641371081206
2.9702970297029703	196.06766079885958	113.68165463555557	451.39446853342434	11.523263333206765	86.53945126663264
3.9603960396039604	198.79613065134606	58.34864736277867	493.29015553633747	10.477290951770577	86.22985440666692
4.9504950495049505	199.64347863213862	27.21600099902224	484.51400930121326	9.495374102515921	86.83161757755545
5.9405940594059405	199.88876586051956	12.471455538523394	454.69081086807756	8.601108786618314	87.7614492413215
6.930693069306931	199.96226860383624	5.834954877129285	418.4809639866288	7.790446210275619	88.765142489605
7.920792079207921	199.98598458790883	2.8357317950400276	381.90360424038107	7.056093891172769	89.74278787707809
8.910891089108912	199.99431232169974	1.4412117082954763	347.1939085458754	6.390947296354794	90.65838785469222
9.900990099009901	199.99749265176484	0.7672403626888483	315.0725838562198	5.7884977897914665	91.50148671882933
10.89108910891089	199.99880721929506	0.42745523783684364	285.67104472023703	5.242838077656783	92.27173990095636
11.881188118811881	199.9993917421457	0.248708197835622	258.89598784615845	4.748615441139468	92.97271590068937
12.871287128712872	199.99966958312586	0.15072102089827685	234.57360914264845	4.300981258773631	93.60936249815657
13.861386138613861	199.9998099129928	0.09486334468873571	212.50749132838513	3.8955438553970527	94.18695145936806
14.85148514851485	199.99988480366108	0.06183236838104588	192.50201856525635	3.528325512058526	94.71063694563186
15.841584158415841	199.99992681760386	0.041621543469854826	174.37164853821403	3.1957234655077698	95.1852766560296
16.831683168316832	199.9999514784827	0.028857639980140674	157.94422620114324	2.894474568614879	95.61536855106999
17.821782178217823	199.9999665591385	0.020557673752113485	143.06173928094404	2.621623277905302	96.00503930336399
18.81188118811881	199.99997612992377	0.015012975573762211	129.57997416233385	2.3744926575477745	96.35805583520629
19.801980198019802	199.9999824114793	0.011215724568897184	117.36771659998794	2.150658116283601	96.67784671642727
20.792079207920793	199.9999866615797	0.00855500736123005	106.30578874226073	1.9479236199479273	96.9675271755087
21.78217821782178	199.99998961751044	0.006650948398174617	96.28605598878688	1.7643001462471992	97.2299247395423
22.77227722772277	199.9999917252697	0.005261663798780547	87.21046442480552	1.5979861705742557	97.46760408793656
23.762376237623762	199.9999932625578	0.004229693826165671	78.99013519252384	1.447349991303199	97.68289047824739
24.752475247524753	199.99999440693682	0.003450405153321934	71.5445256265807	1.310913721219091	97.8778914903526
25.742574257425744	199.99999527474804	0.002852922091161007	64.80065896988366	1.187338788075292	98.05451703118167
26.73267326732673	199.99999594395766	0.0023883685989907924	58.69242062095707	1.0754128016412157	98.21449764114493
27.722772277227723	199.99999646791056	0.002022473509809427	53.15991716964895	0.974037659300007	98.3594011892596
28.712871287128714	199.9999968838142	0.001730828669593135	48.148893674853426	0.8822187724435799	98.49064806727836
29.7029702970297	199.99999721808595	0.001495795399415047	43.61020455592088	0.7990553086099796	98.60952499748
30.693069306930692	199.999997489794	0.0013044520617725834	39.49933353181006	0.7237313534473492	98.71719756886618
31.683168316831683	199.9999977129143	0.0011472109016322015	35.775958286005974	0.6555079057985281	98.81472161144838
32.67326732673267	199.9999978978373	0.0010168721042348252	32.40355582769545	0.5937156273754834	98.90305351162037
33.663366336633665	199.99999805239077	0.0009079678391222176	29.349044831183253	0.5377482759115995	98.98305956415797
34.65346534653465	199.99999818254548	0.0008163013968550983	26.5824615408394	0.4870567573315075	99.05552444889422
35.64356435643565	199.99999829290837	0.0007386193847359151	24.07666612677977	0.44114373860166856	99.12115891268063
36.633663366336634	199.99999838707285	0.0006723758419425186	21.80707665295572	0.3995587684143082	99.18060673026285
