time	L_WCC	L_WCCVVDn	T	VVDc	VVDn	WC1c	WC2c	X	Y	active_hypoWCCn	cycle	degraded_L_WCCCVVDn	degraded_VVDc	degraded_VVDn	degraded_WC1c	degraded_WC2c	degraded_active_hypoWCCn	degraded_frq_mRNA	degraded_hyperFFCn	degraded_hyperFRQc	degraded_hyperWCCc	degraded_hyperWCCn	degraded_vvd_mRNA	degraded_wc1_mRNA	degraded_wc2_mRNA	frq_level_A	frq_mRNA	hyperFRQc	hyperFRQn	hyperWCCc	hyperWCCn	hypoFRQc	hypoFRQn	hypoWCCc	hypoWCCn	time	vvd_gene	vvd_mRNA	wc1_mRNA	wc2_mRNA	line	line2	line3	Period	c_hypoFRQ_to_hyperFRQ	n_hypoFRQ_to_hyperFRQ	total_FRQ	total_FRQc	total_FRQn	total_VVD	total_WC1	total_WC2	total_WCCn	total_hyper_FRQ	total_hypoWCC	total_hypo_FRQ	total_hyperWCC	s61	frq_gene	wc1_gene	wc2_gene
0.0	0.0	0.0	0.0	0.0	0.0	0.039	6.11815	0.0	0.0	0.05281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22321	0.368117	0.07298	0.496374	0.1573204	0.619449	0.394774	0.4285	0.47086	0.0	1.0	0.0	0.5218	0.636098	1.8728	0.985	1.67	0.0	1.6827503212293917	5.40934502603453	1.4553200000000002	0.987566	0.467754	0.0	1.6448644	7.7240144	0.6809904	0.441097	0.8993599999999999	1.014223	0.6536944	0.7268439779398684	1.0	1.0	1.0
0.9900990099009901	0.0	0.0	0.9900990099009901	0.0	0.0	0.03906374902782353	6.120949644978241	0.0	0.0	0.05584642815591072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2671078197923633	0.3526122957295503	0.07067210956530803	0.4938775988610865	0.13119443432042335	0.584433726465722	0.37776954592248213	0.43169863005573883	0.5039035834651902	0.9900990099009901	1.0	0.0	0.5231012508516586	0.6353358060052509	1.8728	0.985	1.67	0.0	1.657440008597931	5.345383748215208	1.3854876776830625	0.9370460221952723	0.44844165548779014	0.0	1.6555844238861732	7.73747031983659	0.6909444459415242	0.42328440529485833	0.935602213520929	0.9622032723882041	0.6250720331815098	0.6680959323826218	1.0	1.0	1.0
1.9801980198019802	0.0	0.0	1.9801980198019802	0.0	0.0	0.03917244887014944	6.122469543518362	0.0	0.0	0.05965750577915196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33602163928475814	0.3377033781084299	0.0680881749498057	0.4863089934146092	0.10592387536732874	0.563926678698884	0.36133360377516976	0.432478949551893	0.5402070206316475	1.9801980198019802	1.0	0.0	0.5248563163305875	0.6344807097037641	1.8728	0.985	1.67	0.0	1.669887585542062	5.306848128056646	1.3310518355322893	0.9016300568073139	0.42942177872497544	0.0	1.66374879361478	7.747045888262991	0.7057884017781282	0.40579155305823555	0.9726859701835404	0.9252602824740538	0.5922328687819379	0.6088633813338409	1.0	1.0	1.0
2.9702970297029703	0.0	0.0	2.9702970297029703	0.0	0.0	0.03931266838496247	6.122686634719554	0.0	0.0	0.06376523478398019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4259060108221514	0.32454170344078975	0.06544373106610434	0.47506481591334027	0.08359005608089674	0.5593988498909185	0.3467423880014261	0.4310213735353394	0.5761186895874583	2.9702970297029703	1.0	0.0	0.5268546183057331	0.6336238285749577	1.8728	0.985	1.67	0.0	1.7236578349105038	5.298328538927336	1.2961266723992386	0.8839405533317082	0.41218611906753044	0.0	1.668872838285977	7.752246804620569	0.7234739804523352	0.3899854345068941	1.0071400631227978	0.9061412378923446	0.558654871994237	0.554694319538872	1.0	1.0	1.0
3.9603960396039604	-4.082779747076152e-28	-1.107455644553519e-53	3.9603960396039604	1.9258593360500213e-26	4.567037911057618e-27	0.03946813876607969	6.121697876081062	0.0	0.0	0.0677912305267303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5289653467782562	0.31414252501657436	0.06295233778840861	0.4615582897881447	0.06510172013843422	0.5711383843004735	0.33512379320222985	0.42771231464646364	0.6092022431863734	3.9603960396039604	1.0	-4.519750915973452e-26	0.5288888208771895	0.6328337204000611	1.8728	0.985	1.67	0.0	1.8180868198927855	5.323452710026856	1.2833570403076864	0.8852809093170478	0.39807613099063843	2.382563127155783e-26	1.670833937052226	7.753063674367208	0.7420951938515379	0.37709486280498294	1.0369145578328371	0.9062621775027033	0.5266600099265789	0.5079107106252845	1.0	1.0	1.0
4.9504950495049505	-3.385656400788362e-28	-1.581751655259689e-53	4.9504950495049505	8.907496941886052e-27	5.5365844098518796e-27	0.03962521347237	6.11968506665337	0.0	0.0	0.07148278838269276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6352582607633064	0.30729383233743546	0.060811247943946024	0.44700478181559766	0.05053249466681424	0.597916315613901	0.3273595477753358	0.4230292606285429	0.6381113398151617	4.9504950495049505	1.0	7.00171106138767e-27	0.5308069214680441	0.632154750825342	1.8728	0.985	1.67	0.0	1.9457478565900297	5.3832072000411175	1.2933809436706183	0.9052101479513365	0.38817079571928187	1.4444081351737932e-26	1.6697858787811792	7.74984573196218	0.7601266228646686	0.3681050802813815	1.0611406004437045	0.9252758633892368	0.4975372764824119	0.4688702668377518	1.0	1.0	1.0
5.9405940594059405	1.7749834718986723e-30	9.088559113664203e-56	5.9405940594059405	1.1974627810749597e-26	6.787561824429994e-27	0.039774233244198064	6.116875737190177	0.0	0.0	0.07469738060211463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7354179834781315	0.30447339628147624	0.05918589486083523	0.43234175891890864	0.03953702939233329	0.6371057296227208	0.3239950640208189	0.4174522481846209	0.6622583336255535	5.9405940594059405	1.0	5.764677115224861e-27	0.5325152504065074	0.6316109986883139	1.8728	0.985	1.67	0.0	2.092484063972986	5.474193889990746	1.3247600847858512	0.941579125904197	0.38318095888165415	1.876218963517959e-26	1.6660609839677292	7.7431624879137075	0.7764927436200014	0.3636592911423115	1.0797105818101744	0.9611007936435397	0.4718787883112419	0.43704192240120476	1.0	1.0	1.0
6.930693069306931	-3.8863602447839906e-29	6.250110501261008e-54	6.930693069306931	1.498467741191963e-26	8.697390026897555e-27	0.03990909286011483	6.113511691493667	0.0	0.0	0.0773694103227868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.822582052750712	0.30581096083014	0.05819599339906453	0.4182454445686022	0.031676645689204974	0.6851887746316221	0.3251958763740557	0.41140994959247595	0.6814763466199139	6.930693069306931	1.0	1.3327945861154235e-26	0.533965489554811	0.6312119053728439	1.8728	0.985	1.67	0.0	2.240563166119491	5.587942698118511	1.3743916052348824	0.9909997354617621	0.38339186977312023	2.3682067438817186e-26	1.6600868896530987	7.73368948828665	0.7905224026319057	0.3640069542292045	1.0928862962123898	1.0103846510056778	0.44992209025780716	0.4116824337692766	1.0	1.0	1.0
7.920792079207921	2.3365828592006606e-29	-7.980266842760797e-55	7.920792079207921	7.550516053686135e-27	9.862844761946868e-27	0.04002618523552102	6.109828192582699	0.0	0.0	0.07947514576358129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8927803693317312	0.31110722765396037	0.05790685272858412	0.4051982632034305	0.026639312588256435	0.7383657262515774	0.33076448198642605	0.40525843399316197	0.6957316462773862	7.920792079207921	1.0	-2.8553597957122595e-27	0.5351375035630531	0.6309579278833589	1.8728	0.985	1.67	0.0	2.3733480312223727	5.712009311518899	1.4381442886205482	1.0494729539055379	0.38867133471501014	1.7413360815633003e-26	1.6523289870613376	7.722130994408515	0.8018461046292239	0.36901408038254446	1.1009900802705481	1.0691302082380034	0.4318375757916869	0.3922265818104108	1.0	1.0	1.0
8.910891089108912	-1.4161883154211234e-28	-1.1087485106072003e-53	8.910891089108912	1.713332848619122e-27	9.236849481601299e-27	0.04012323219473743	6.106043533295663	0.0	0.0	0.08100039515463385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9441371491625571	0.31989440543951864	0.05832776734479922	0.3935802578817036	0.024408872269047775	0.7930110390364153	0.34020317103479036	0.3992850900983656	0.7048610325624131	8.910891089108912	1.0	-1.9929311548083984e-26	0.5360226929385553	0.630846096390008	1.8728	0.985	1.67	0.0	2.4789775174306614	5.832610890516531	1.5114363828555235	1.1129054444759339	0.3985309383795896	1.0950182330220421e-26	1.6432588801609014	7.7091791812618276	0.8102702999860947	0.37822217278431786	1.1041461226607787	1.1332142100712057	0.41798913015075134	0.378563236850824	1.0	1.0	1.0
