time	PII	PIIUMP	GLN	PIIUMP2	PIIUMP3	GS	AMP	GLU	AZGLU	ATP	ADP	AZGLN	UTP	PPi	UMP	NH4	KG	NADPH	NADP	AZglu	AZgln	P_i
9.900990099009901	1.853293581636045e-05	9.391476273530393e-05	0.5975891073759637	0.00047590855246590303	0.0024116437489776973	0.012546297073209138	0.0014537029267908384	4.02883112931192	0.7432537587147936	5.158488883365278	0.21151111663470523	0.5293853562988424	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
10.89108910891089	1.8532935807423815e-05	9.391476271723741e-05	0.5975891081497373	0.0004759085526260613	0.0024116437488445426	0.012546297074231617	0.0014537029257683564	4.028831130340371	0.7432537588658004	5.158488883300437	0.21151111669954487	0.5293853568811265	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
11.881188118811881	1.853293580730701e-05	9.391476271337496e-05	0.597589108092283	0.00047590855259270243	0.002411643748881881	0.012546297074359693	0.0014537029256402785	4.028831130156776	0.7432537588320551	5.158488883298319	0.21151111670166373	0.529385356828077	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
12.871287128712872	1.8532935805333755e-05	9.39147627006549e-05	0.5975891081003608	0.0004759085525426784	0.0024116437489465985	0.012546297074861754	0.0014537029251382194	4.028831129909232	0.7432537587793573	5.158488883280942	0.21151111671904108	0.5293853568105173	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
13.861386138613861	1.8532935807628123e-05	9.391476271563668e-05	0.5975891080945419	0.0004759085526027178	0.002411643748869283	0.012546297074271925	0.0014537029257280481	4.028831130207481	0.7432537588425199	5.158488883301214	0.21151111669876851	0.5293853568341426	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
14.85148514851485	1.8532935807330747e-05	9.39147627115574e-05	0.597589108055422	0.00047590855257402504	0.0024116437489023527	0.012546297074416016	0.001453702925583959	4.0288311300525805	0.7432537588132615	5.158488883297839	0.21151111670214448	0.5293853567952851	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
15.841584158415841	1.853293580612766e-05	9.391476270744193e-05	0.5975891081282461	0.00047590855257913543	0.002411643748902561	0.012546297074606916	0.0014537029253930604	4.028831130099612	0.7432537588170172	5.158488883288518	0.2115111167114642	0.5293853568455337	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
16.831683168316832	1.8532935807346793e-05	9.391476271303682e-05	0.5975891080810265	0.0004759085525878935	0.0024116437488869882	0.012546297074368393	0.0014537029256315838	4.0288311301294275	0.7432537588272548	5.158488883298461	0.2115111167015215	0.5293853568184722	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
17.821782178217823	1.8532935807114286e-05	9.391476271104589e-05	0.597589108072798	0.0004759085525771849	0.00241164374889992	0.01254629707444312	0.001453702925556856	4.028831130073499	0.7432537588161948	5.158488883296241	0.21151111670374118	0.5293853568081619	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
18.81188118811881	1.8532935806558947e-05	9.391476270869966e-05	0.5975891080980824	0.000475908552575175	0.002411643748904832	0.012546297074545366	0.0014537029254546084	4.028831130070921	0.7432537588135261	5.158488883291783	0.2115111167081996	0.5293853568238779	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
19.801980198019802	1.8532935806547092e-05	9.391476270914753e-05	0.5975891081079118	0.0004759085525800039	0.002411643748899567	0.012546297074531792	0.001453702925468183	4.028831130097947	0.743253758818378	5.158488883291863	0.21151111670812037	0.5293853568325527	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
20.792079207920793	1.8532935806613933e-05	9.391476270959505e-05	0.5975891081079484	0.000475908552581861	0.0024116437488971953	0.01254629707451426	0.0014537029254857155	4.028831130107236	0.7432537588203272	5.158488883292457	0.21151111670752593	0.529385356833426	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
21.78217821782178	1.853293580675463e-05	9.391476271009835e-05	0.5975891080998427	0.0004759085525814787	0.002411643748896934	0.012546297074491237	0.0014537029255087363	4.028831130102935	0.743253758820105	5.158488883293555	0.21151111670642833	0.5293853568279183	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
22.77227722772277	1.8532935806731112e-05	9.391476270980692e-05	0.597589108097331	0.0004759085525795147	0.0024116437488992132	0.012546297074501648	0.0014537029254983271	4.02883113009238	0.7432537588180983	5.158488883293299	0.2115111167066844	0.5293853568253676	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
23.762376237623762	1.8532935806698982e-05	9.391476270959628e-05	0.5975891080973961	0.0004759085525786656	0.0024116437489003053	0.012546297074509934	0.0014537029254900415	4.0288311300881565	0.7432537588172052	5.158488883293015	0.21151111670696854	0.5293853568250222	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
24.752475247524753	1.853293580667837e-05	9.391476270943734e-05	0.5975891080969944	0.00047590855257788816	0.002411643748901262	0.012546297074516004	0.0014537029254839727	4.0288311300841535	0.743253758816398	5.158488883292825	0.2115111167071592	0.5293853568244025	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
25.742574257425744	1.8532935806673385e-05	9.391476270932236e-05	0.5975891080954695	0.0004759085525769513	0.0024116437489023193	0.012546297074519893	0.0014537029254800824	4.0288311300790225	0.743253758815448	5.158488883292752	0.21151111670723213	0.5293853568229708	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
26.73267326732673	1.8532935806670742e-05	9.391476270929676e-05	0.5975891080953205	0.0004759085525768005	0.0024116437489024984	0.012546297074520837	0.001453702925479139	4.028831130078225	0.743253758815293	5.158488883292725	0.2115111167072584	0.5293853568228039	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
27.722772277227723	1.8532935806670437e-05	9.391476270936052e-05	0.5975891080965474	0.0004759085525774357	0.0024116437489017997	0.012546297074518833	0.0014537029254811425	4.028831130081761	0.7432537588159328	5.158488883292746	0.21151111670723802	0.5293853568239016	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
28.712871287128714	1.8532935806672396e-05	9.39147627095094e-05	0.5975891080990804	0.0004759085525788182	0.0024116437489002662	0.012546297074514021	0.0014537029254859536	4.028831130089416	0.7432537588173286	5.158488883292811	0.21151111670717299	0.5293853568262005	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
29.7029702970297	1.853293580667144e-05	9.391476270946395e-05	0.5975891080983518	0.0004759085525784097	0.002411643748900721	0.012546297074515508	0.0014537029254844671	4.02883113008716	0.7432537588169157	5.158488883292788	0.2115111167071952	0.5293853568255342	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
30.693069306930692	1.8532935806671525e-05	9.39147627094377e-05	0.5975891080978516	0.00047590855257814967	0.0024116437489010074	0.012546297074516335	0.00145370292548364	4.028831130085713	0.7432537588166537	5.15848888329278	0.21151111670720385	0.5293853568250863	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
31.683168316831683	1.853293580667265e-05	9.391476270943063e-05	0.5975891080975798	0.000475908552578038	0.002411643748901125	0.012546297074516504	0.0014537029254834725	4.0288311300850745	0.7432537588165424	5.158488883292785	0.21151111670719897	0.5293853568248563	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
32.67326732673267	1.8532935806674815e-05	9.391476270944273e-05	0.5975891080975365	0.0004759085525780748	0.002411643748901074	0.012546297074516011	0.0014537029254839645	4.028831130085246	0.743253758816582	5.1584888832928035	0.21151111670718056	0.5293853568248447	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
33.663366336633665	1.853293580667802e-05	9.391476270947402e-05	0.5975891080977216	0.00047590855257826	0.0024116437489008543	0.01254629707451486	0.001453702925485116	4.028831130086226	0.7432537588167722	5.1584888832928355	0.21151111670714862	0.5293853568250511	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
34.65346534653465	1.8532935806682265e-05	9.39147627095245e-05	0.5975891080981351	0.0004759085525785936	0.002411643748900466	0.012546297074513048	0.0014537029254869268	4.028831130088015	0.7432537588171134	5.158488883292881	0.21151111670710315	0.5293853568254757	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
35.64356435643565	1.853293580668755e-05	9.391476270959415e-05	0.5975891080987772	0.00047590855257907563	0.002411643748899909	0.012546297074510578	0.0014537029254893972	4.028831130090613	0.7432537588176052	5.158488883292939	0.21151111670704417	0.5293853568261185	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
36.633663366336634	1.8532935806688733e-05	9.391476270959784e-05	0.597589108098699	0.00047590855257906723	0.0024116437488999128	0.012546297074510403	0.001453702925489574	4.0288311300905475	0.7432537588175981	5.158488883292949	0.21151111670703512	0.5293853568260632	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
37.62376237623762	1.8532935806689092e-05	9.391476270958986e-05	0.5975891080985055	0.00047590855257897556	0.002411643748900012	0.012546297074510637	0.0014537029254893389	4.028831130090032	0.7432537588175061	5.158488883292948	0.2115111167070356	0.5293853568258939	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
38.613861386138616	1.8532935806689485e-05	9.391476270958438e-05	0.5975891080983547	0.00047590855257890726	0.0024116437489000854	0.012546297074510791	0.0014537029254891856	4.028831130089647	0.7432537588174378	5.158488883292949	0.21151111670703493	0.5293853568257636	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
39.603960396039604	1.8532935806689912e-05	9.391476270958144e-05	0.5975891080982468	0.0004759085525788624	0.0024116437489001327	0.012546297074510862	0.001453702925489114	4.028831130089391	0.7432537588173931	5.158488883292951	0.21151111670703318	0.5293853568256721	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
40.59405940594059	1.8532935806690373e-05	9.391476270958104e-05	0.5975891080981819	0.000475908552578841	0.0024116437489001543	0.012546297074510852	0.001453702925489124	4.028831130089265	0.743253758817372	5.158488883292954	0.21151111670703032	0.5293853568256195	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
41.584158415841586	1.8532935806690868e-05	9.391476270958315e-05	0.5975891080981597	0.000475908552578843	0.00241164374890015	0.01254629707451076	0.0014537029254892157	4.028831130089268	0.7432537588173745	5.158488883292957	0.21151111670702635	0.5293853568256058	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
42.57425742574257	1.8532935806691396e-05	9.391476270958778e-05	0.5975891080981804	0.00047590855257886844	0.002411643748900119	0.012546297074510588	0.001453702925489389	4.028831130089401	0.7432537588174007	5.1584888832929625	0.21151111670702127	0.529385356825631	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
43.56435643564356	1.853293580669196e-05	9.391476270959494e-05	0.597589108098244	0.00047590855257891723	0.002411643748900063	0.012546297074510333	0.0014537029254896438	4.028831130089664	0.7432537588174506	5.158488883292969	0.21151111670701508	0.5293853568256952	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
44.554455445544555	1.853293580669256e-05	9.391476270960463e-05	0.5975891080983504	0.0004759085525789895	0.0024116437488999804	0.012546297074509997	0.0014537029254899805	4.028831130090056	0.7432537588175241	5.158488883292976	0.21151111670700778	0.5293853568257982	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
45.54455445544554	1.853293580669319e-05	9.391476270961683e-05	0.5975891080984997	0.0004759085525790852	0.002411643748899872	0.012546297074509577	0.0014537029254903986	4.028831130090578	0.7432537588176212	5.158488883292985	0.21151111670699937	0.5293853568259402	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
46.53465346534654	1.8532935806693856e-05	9.391476270963157e-05	0.5975891080986918	0.0004759085525792043	0.0024116437488997376	0.012546297074509077	0.0014537029254908984	4.02883113009123	0.743253758817742	5.158488883292994	0.21151111670698988	0.5293853568261211	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
47.524752475247524	1.8532935806694147e-05	9.391476270963815e-05	0.5975891080987782	0.00047590855257925756	0.002411643748899678	0.012546297074508855	0.001453702925491121	4.028831130091521	0.7432537588177961	5.158488883292998	0.21151111670698566	0.5293853568262021	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
48.51485148514851	1.8532935806694185e-05	9.391476270963835e-05	0.5975891080987775	0.00047590855257925827	0.0024116437488996773	0.012546297074508848	0.0014537029254911296	4.0288311300915245	0.7432537588177968	5.158488883292998	0.21151111670698536	0.529385356826202	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
49.504950495049506	1.8532935806694222e-05	9.391476270963857e-05	0.597589108098777	0.00047590855257925897	0.0024116437488996764	0.01254629707450884	0.0014537029254911382	4.028831130091528	0.7432537588177975	5.158488883292998	0.21151111670698505	0.529385356826202	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
50.495049504950494	1.8532935806694256e-05	9.391476270963878e-05	0.5975891080987764	0.0004759085525792597	0.0024116437488996756	0.012546297074508831	0.0014537029254911467	4.028831130091531	0.7432537588177983	5.158488883292999	0.21151111670698475	0.5293853568262019	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
51.48514851485149	1.8532935806694293e-05	9.391476270963899e-05	0.5975891080987757	0.00047590855257926033	0.0024116437488996747	0.012546297074508822	0.0014537029254911551	4.028831130091534	0.743253758817799	5.158488883292999	0.21151111670698441	0.5293853568262018	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
52.475247524752476	1.853293580669433e-05	9.39147627096392e-05	0.5975891080987752	0.00047590855257926103	0.002411643748899674	0.012546297074508814	0.0014537029254911638	4.028831130091538	0.7432537588177998	5.158488883292999	0.2115111167069841	0.5293853568262018	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
53.46534653465346	1.8532935806694368e-05	9.391476270963942e-05	0.5975891080987745	0.00047590855257926174	0.002411643748899673	0.012546297074508805	0.0014537029254911723	4.028831130091541	0.7432537588178005	5.158488883293	0.2115111167069838	0.5293853568262017	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
54.45544554455446	1.8532935806694405e-05	9.391476270963962e-05	0.597589108098774	0.00047590855257926244	0.002411643748899672	0.012546297074508796	0.0014537029254911807	4.028831130091544	0.7432537588178012	5.158488883293	0.21151111670698347	0.5293853568262016	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
55.445544554455445	1.853293580669444e-05	9.391476270963984e-05	0.5975891080987734	0.00047590855257926315	0.002411643748899671	0.012546297074508788	0.0014537029254911894	4.028831130091548	0.743253758817802	5.158488883293001	0.21151111670698317	0.5293853568262015	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
56.43564356435643	1.8532935806694476e-05	9.391476270964006e-05	0.5975891080987727	0.00047590855257926385	0.0024116437488996703	0.012546297074508779	0.0014537029254911979	4.028831130091551	0.7432537588178028	5.158488883293001	0.21151111670698286	0.5293853568262015	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
57.42574257425743	1.8532935806694513e-05	9.391476270964027e-05	0.5975891080987722	0.00047590855257926456	0.0024116437488996695	0.01254629707450877	0.0014537029254912063	4.028831130091554	0.7432537588178035	5.158488883293001	0.21151111670698255	0.5293853568262014	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
58.415841584158414	1.853293580669455e-05	9.391476270964048e-05	0.5975891080987715	0.00047590855257926526	0.0024116437488996686	0.012546297074508762	0.001453702925491215	4.028831130091557	0.7432537588178042	5.158488883293002	0.21151111670698222	0.5293853568262012	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
59.4059405940594	1.8532935806694588e-05	9.39147627096407e-05	0.597589108098771	0.00047590855257926597	0.0024116437488996677	0.012546297074508753	0.0014537029254912234	4.028831130091561	0.743253758817805	5.158488883293002	0.21151111670698192	0.5293853568262012	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
60.396039603960396	1.8532935806694625e-05	9.391476270964091e-05	0.5975891080987704	0.00047590855257926667	0.002411643748899667	0.012546297074508746	0.001453702925491232	4.0288311300915645	0.7432537588178058	5.158488883293002	0.2115111167069816	0.5293853568262011	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
61.386138613861384	1.853293580669466e-05	9.391476270964111e-05	0.5975891080987698	0.0004759085525792674	0.002411643748899666	0.012546297074508737	0.0014537029254912406	4.028831130091567	0.7432537588178064	5.1584888832930025	0.21151111670698128	0.529385356826201	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
62.37623762376238	1.8532935806694696e-05	9.391476270964133e-05	0.5975891080987692	0.0004759085525792681	0.002411643748899665	0.012546297074508729	0.001453702925491249	4.028831130091571	0.7432537588178072	5.1584888832930025	0.21151111670698097	0.5293853568262009	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
63.366336633663366	1.8532935806694734e-05	9.391476270964155e-05	0.5975891080987685	0.0004759085525792688	0.0024116437488996643	0.01254629707450872	0.0014537029254912575	4.028831130091574	0.743253758817808	5.1584888832930025	0.21151111670698067	0.5293853568262009	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
64.35643564356435	1.853293580669477e-05	9.391476270964175e-05	0.597589108098768	0.00047590855257926944	0.0024116437488996634	0.012546297074508711	0.0014537029254912662	4.028831130091577	0.7432537588178086	5.158488883293003	0.21151111670698033	0.5293853568262008	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
65.34653465346534	1.8532935806694808e-05	9.391476270964197e-05	0.5975891080987674	0.00047590855257927014	0.0024116437488996625	0.012546297074508703	0.0014537029254912746	4.0288311300915804	0.7432537588178094	5.158488883293003	0.21151111670698003	0.5293853568262007	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
66.33663366336634	1.8532935806694842e-05	9.391476270964218e-05	0.5975891080987668	0.00047590855257927084	0.0024116437488996617	0.012546297074508694	0.001453702925491283	4.028831130091584	0.7432537588178102	5.158488883293003	0.21151111670697972	0.5293853568262007	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
67.32673267326733	1.853293580669488e-05	9.391476270964239e-05	0.5975891080987662	0.00047590855257927155	0.002411643748899661	0.012546297074508685	0.0014537029254912918	4.0288311300915876	0.7432537588178109	5.158488883293004	0.21151111670697942	0.5293853568262006	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
68.31683168316832	1.8532935806694917e-05	9.39147627096426e-05	0.5975891080987656	0.00047590855257927225	0.00241164374889966	0.012546297074508677	0.0014537029254913002	4.02883113009159	0.7432537588178116	5.158488883293004	0.21151111670697909	0.5293853568262005	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
69.3069306930693	1.8532935806694954e-05	9.391476270964282e-05	0.597589108098765	0.00047590855257927296	0.002411643748899659	0.012546297074508668	0.0014537029254913087	4.028831130091594	0.7432537588178124	5.158488883293004	0.21151111670697878	0.5293853568262004	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
70.29702970297029	1.853293580669499e-05	9.391476270964302e-05	0.5975891080987644	0.00047590855257927366	0.002411643748899658	0.01254629707450866	0.0014537029254913173	4.028831130091597	0.7432537588178132	5.158488883293005	0.21151111670697847	0.5293853568262004	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
71.2871287128713	1.853293580669503e-05	9.391476270964324e-05	0.5975891080987638	0.00047590855257927437	0.0024116437488996573	0.01254629707450865	0.0014537029254913258	4.0288311300916	0.7432537588178139	5.158488883293005	0.21151111670697814	0.5293853568262002	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
72.27722772277228	1.8532935806695062e-05	9.391476270964346e-05	0.5975891080987632	0.0004759085525792751	0.0024116437488996565	0.012546297074508644	0.0014537029254913343	4.0288311300916035	0.7432537588178146	5.158488883293006	0.21151111670697784	0.5293853568262001	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
73.26732673267327	1.85329358066951e-05	9.391476270964367e-05	0.5975891080987626	0.0004759085525792758	0.0024116437488996556	0.012546297074508635	0.001453702925491343	4.028831130091607	0.7432537588178154	5.158488883293006	0.21151111670697753	0.5293853568262	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
74.25742574257426	1.8532935806695137e-05	9.391476270964388e-05	0.597589108098762	0.0004759085525792765	0.0024116437488996547	0.012546297074508626	0.0014537029254913514	4.028831130091611	0.7432537588178161	5.158488883293006	0.21151111670697723	0.5293853568262	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
75.24752475247524	1.8532935806695174e-05	9.39147627096441e-05	0.5975891080987614	0.0004759085525792772	0.002411643748899654	0.012546297074508618	0.0014537029254913598	4.028831130091613	0.7432537588178169	5.158488883293007	0.2115111167069769	0.5293853568261999	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
76.23762376237623	1.853293580669521e-05	9.391476270964431e-05	0.5975891080987608	0.0004759085525792779	0.002411643748899653	0.012546297074508609	0.0014537029254913685	4.028831130091617	0.7432537588178176	5.158488883293007	0.2115111167069766	0.5293853568261998	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
77.22772277227723	1.8532935806695245e-05	9.391476270964452e-05	0.5975891080987602	0.00047590855257927854	0.002411643748899652	0.0125462970745086	0.001453702925491377	4.02883113009162	0.7432537588178183	5.158488883293007	0.21151111670697628	0.5293853568261998	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
78.21782178217822	1.8532935806695282e-05	9.391476270964473e-05	0.5975891080987596	0.00047590855257927925	0.0024116437488996513	0.012546297074508592	0.0014537029254913854	4.028831130091623	0.7432537588178191	5.158488883293008	0.21151111670697595	0.5293853568261997	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
79.20792079207921	1.853293580669532e-05	9.391476270964495e-05	0.597589108098759	0.00047590855257927995	0.0024116437488996504	0.012546297074508583	0.001453702925491394	4.028831130091627	0.7432537588178199	5.158488883293008	0.21151111670697564	0.5293853568261996	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
80.1980198019802	1.8532935806695357e-05	9.391476270964515e-05	0.5975891080987584	0.00047590855257928066	0.0024116437488996495	0.012546297074508574	0.0014537029254914026	4.02883113009163	0.7432537588178205	5.158488883293008	0.21151111670697534	0.5293853568261995	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
81.18811881188118	1.8532935806695394e-05	9.391476270964537e-05	0.5975891080987578	0.00047590855257928136	0.0024116437488996487	0.012546297074508566	0.001453702925491411	4.028831130091634	0.7432537588178213	5.158488883293009	0.211511116706975	0.5293853568261995	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
82.17821782178218	1.8532935806695428e-05	9.391476270964559e-05	0.5975891080987572	0.00047590855257928207	0.002411643748899648	0.012546297074508557	0.0014537029254914197	4.028831130091636	0.7432537588178221	5.158488883293009	0.2115111167069747	0.5293853568261994	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
83.16831683168317	1.8532935806695465e-05	9.391476270964579e-05	0.5975891080987566	0.00047590855257928277	0.002411643748899647	0.012546297074508548	0.0014537029254914281	4.02883113009164	0.7432537588178229	5.158488883293009	0.2115111167069744	0.5293853568261992	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
84.15841584158416	1.8532935806695503e-05	9.3914762709646e-05	0.597589108098756	0.0004759085525792835	0.0024116437488996465	0.012546297074508541	0.0014537029254914366	4.0288311300916435	0.7432537588178235	5.15848888329301	0.2115111167069741	0.5293853568261992	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
