time	The_FOD_in_the_circulation__X1	The_FOD_in_the_metabolizing_tissues__X4	The_cumulative_FOD_excreted_in_the_non_urinary_pool__X3	The_FOD_in_the_gallbladder___intestinal_lumen__X5	The_cumulative_FOD_excreted_in_the_urine__X2
43.56435643564356	-1.4161488504041358e-40	1.5052163233160105e-12	0.14285714285182818	3.63391327111548e-12	0.85714285712187
44.554455445544555	-8.397288619851081e-41	9.828354766240646e-13	0.14285714285262346	2.372774497280871e-12	0.8571428571228582
45.54455445544554	-4.510479873860296e-42	3.7211002981558494e-13	0.14285714285355325	8.98353024979702e-13	0.8571428571240136
46.53465346534654	-2.4059986191402664e-42	1.208481115974171e-13	0.14285714285393578	2.9175309853936506e-13	0.857142857124489
47.524752475247524	-7.255013777853125e-43	-7.778206041957615e-14	0.14285714285423817	-1.8778255762246977e-13	0.8571428571248647
48.51485148514851	3.7241462117700414e-43	-2.0027125918934017e-13	0.14285714285442463	-4.83497643820098e-13	0.8571428571250964
49.504950495049506	7.291521487191631e-43	-2.2311025766582518e-13	0.1428571428544594	-5.386358603678267e-13	0.8571428571251397
50.495049504950494	1.8611397581362234e-43	-1.227898288029786e-13	0.14285714285430667	-2.964409075799559e-13	0.8571428571249499
51.48514851485149	1.2141218595884812e-42	-2.5752506257408557e-13	0.1428571428545118	-6.217205575129932e-13	0.8571428571252048
52.475247524752476	2.4685104733367512e-42	-4.3162001049047273e-13	0.14285714285477683	-1.0420229704337848e-12	0.8571428571255341
53.46534653465346	3.5498715977097734e-42	-5.866058550813334e-13	0.14285714285501278	-1.4161919248757847e-12	0.8571428571258273
54.45544554455446	4.372063998416929e-42	-7.094921246798585e-13	0.14285714285519988	-1.7128656443857891e-12	0.8571428571260598
55.445544554455445	4.8489464411675994e-42	-7.872883476192388e-13	0.1428571428553183	-1.900682352510593e-12	0.857142857126207
56.43564356435643	4.8943776916711544e-42	-8.070040522326633e-13	0.1428571428553483	-1.9482802727969862e-12	0.8571428571262443
57.42574257425743	4.4222165156369775e-42	-7.556487668533224e-13	0.14285714285527015	-1.8242976287917645e-12	0.857142857126147
58.415841584158414	3.3463216787744355e-42	-6.202320198144054e-13	0.14285714285506398	-1.497372644041718e-12	0.8571428571258909
59.4059405940594	1.5805519467929205e-42	-3.8776333944910396e-13	0.14285714285471007	-9.36143542093645e-13	0.8571428571254511
60.396039603960396	4.7255949537539355e-43	-2.4093340161258816e-13	0.14285714285448656	-5.816646741678675e-13	0.8571428571251734
61.386138613861384	1.3706899565114946e-42	-3.6565801929604174e-13	0.14285714285467643	-8.827765631592279e-13	0.8571428571254093
62.37623762376238	2.1481015187637743e-42	-4.728231648606408e-13	0.14285714285483958	-1.1414961327974012e-12	0.857142857125612
63.366336633663366	2.8047941821322442e-42	-5.624288383063867e-13	0.142857142854976	-1.357823383082393e-12	0.8571428571257815
64.35643564356435	3.340767946616893e-42	-6.344750396332779e-13	0.1428571428550857	-1.5317583140141979e-12	0.8571428571259179
65.34653465346534	3.7560228122177303e-42	-6.889617688413154e-13	0.14285714285516865	-1.6633009255928186e-12	0.8571428571260209
66.33663366336634	4.050558778934752e-42	-7.258890259304992e-13	0.14285714285522486	-1.7524512178182555e-12	0.8571428571260908
67.32673267326733	4.224375846767962e-42	-7.452568109008293e-13	0.14285714285525433	-1.7992091906905088e-12	0.8571428571261275
68.31683168316832	4.277474015717354e-42	-7.470651237523052e-13	0.1428571428552571	-1.8035748442095767e-12	0.8571428571261308
69.3069306930693	4.209853285782932e-42	-7.313139644849272e-13	0.14285714285523313	-1.7655481783754604e-12	0.857142857126101
70.29702970297029	4.021513656964697e-42	-6.980033330986955e-13	0.14285714285518242	-1.6851291931881598e-12	0.857142857126038
71.2871287128713	3.712455129262646e-42	-6.4713322959361e-13	0.14285714285510495	-1.5623178886476755e-12	0.8571428571259418
72.27722772277228	3.282677702676775e-42	-5.787036539696696e-13	0.14285714285500078	-1.3971142647540039e-12	0.8571428571258124
73.26732673267327	2.732181377207095e-42	-4.927146062268764e-13	0.14285714285486986	-1.1895183215071505e-12	0.8571428571256496
74.25742574257426	2.0609661528536004e-42	-3.891660863652292e-13	0.14285714285471224	-9.39530058907113e-13	0.8571428571254538
75.24752475247524	1.2690320296162921e-42	-2.680580943847283e-13	0.14285714285452786	-6.471494769538911e-13	0.8571428571252246
76.23762376237623	3.5637900749516968e-43	-1.2939063028537362e-13	0.14285714285431675	-3.123765756474851e-13	0.8571428571249623
77.22772277227723	3.639679034812634e-44	-7.746477464505346e-14	0.1428571428542377	-1.8701646087876896e-13	0.8571428571248642
78.21782178217822	3.349905019818415e-44	-7.198845197536739e-14	0.14285714285422935	-1.7379544882101272e-13	0.8571428571248538
79.20792079207921	3.068514428761667e-44	-6.661461044095089e-14	0.1428571428542212	-1.6082184831940898e-13	0.8571428571248436
80.1980198019802	2.795507261642385e-44	-6.134325004180391e-14	0.14285714285421316	-1.4809565937395766e-13	0.8571428571248336
81.18811881188118	2.5308835184605697e-44	-5.617437077792648e-14	0.14285714285420528	-1.3561688198465871e-13	0.8571428571248239
82.17821782178218	2.2746431992162206e-44	-5.1107972649318557e-14	0.14285714285419757	-1.233855161515121e-13	0.8571428571248143
83.16831683168317	2.0267863039093343e-44	-4.614405565598008e-14	0.14285714285419002	-1.1140156187451771e-13	0.8571428571248049
84.15841584158416	1.7873128325399177e-44	-4.128261979791121e-14	0.1428571428541826	-9.966501915367585e-14	0.8571428571247957
85.14851485148515	1.5562227851079676e-44	-3.6523665075111853e-14	0.14285714285417536	-8.817588798898636e-14	0.8571428571247867
86.13861386138613	1.3335161616134838e-44	-3.186719148758202e-14	0.14285714285416828	-7.693416838044923e-14	0.8571428571247779
87.12871287128712	1.1191929620564666e-44	-2.7313199035321718e-14	0.14285714285416135	-6.593986032806448e-14	0.8571428571247692
88.11881188118812	9.132531864369154e-45	-2.2861687718330933e-14	0.14285714285415457	-5.5192963831832077e-14	0.8571428571247608
89.10891089108911	7.15696834754828e-45	-1.8512657536609608e-14	0.14285714285414794	-4.46934788917519e-14	0.8571428571247526
90.0990099009901	5.2652390701020955e-45	-1.426610849015787e-14	0.14285714285414147	-3.4441405507824256e-14	0.8571428571247446
91.08910891089108	3.4573440320305756e-45	-1.0122040578975654e-14	0.14285714285413517	-2.443674368004897e-14	0.8571428571247367
92.07920792079207	1.733283233333719e-45	-6.080453803062963e-15	0.142857142854129	-1.4679493408426054e-14	0.857142857124729
93.06930693069307	9.305667401152573e-47	-2.1413481624197925e-15	0.14285714285412301	-5.1696546929555035e-15	0.8571428571247216
94.05940594059406	-1.444135504330466e-45	7.451412875627464e-16	0.14285714285411863	1.7989470957811864e-15	0.8571428571247162
95.04950495049505	-2.8960767046168006e-45	3.4590411044967644e-15	0.1428571428541145	8.350880705334593e-15	0.857142857124711
96.03960396039604	-4.2631543821726934e-45	6.0195248389959185e-15	0.1428571428541106	1.453243510966916e-14	0.8571428571247062
97.02970297029702	-5.545368536998162e-45	8.42659249106022e-15	0.14285714285410694	2.0343610308784927e-14	0.8571428571247016
98.01980198019803	-6.742719169093191e-45	1.0680244060689656e-14	0.1428571428541035	2.5784406302681815e-14	0.8571428571246974
99.00990099009901	-7.855206278457808e-45	1.2780479547884243e-14	0.1428571428541003	3.085482309135995e-14	0.8571428571246934
100.0	-8.882829865091977e-45	1.4727298952643946e-14	0.14285714285409734	3.555486067481915e-14	0.8571428571246897
