time	Ifng	II	d1	d2	d3	d4	Stat1Pd	Stat1Pdn	i1	i2	i3	i4	j1	j2	j3	j4	Ir	Stat1U	Stat1Un	mRNA	Stat1ex	Stat1cex	Stat1nex	Stat1Pex	Stat1Pcex	Stat1Pnex	Socs1ex	RSNCex
0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05721	0.950418	0.661213	0.108325	0.8058155	0.7106246873459999	0.8056946526300001	0.0	0.0	0.0	0.108325	0.6957075728784599
0.9900990099009901	99.99486869341818	0.005131306581634989	3.703047731700826e-05	1.772002303470093e-07	6.345965193673227e-10	1.8161724438349043e-12	0.00023513753025093082	5.2139313343993995e-08	8.654977392450772e-10	1.0772393062976412e-11	1.0725029679379489e-13	8.897900695065781e-16	0.0009586085111374158	4.174605339082404e-06	1.2156727182417419e-08	2.6583425776569492e-11	0.05207869341836499	0.9337706723861643	0.6776251379442968	0.11138258848622166	0.8058155000000127	0.6983533420570739	0.8256930703687797	0.004045368151856831	0.004481109969004089	0.004780012326956678	0.11138258848622166	0.7255042558506689
1.9801980198019802	99.99019784459072	0.009802155409097903	0.00014296099286571716	1.3753796024916888e-06	9.882029280131753e-09	5.669771888633735e-11	0.0008919628104594096	1.984531190954813e-07	6.603604945550271e-09	1.647044464591646e-10	3.286296519579804e-12	5.468015359193785e-14	0.0019347733893028585	1.675443291222431e-05	9.729280505478936e-08	4.2474316323845365e-10	0.04740784459090208	0.9333801297896772	0.6773587089485469	0.11426855974753101	0.8058155000009013	0.6985524408208443	0.8253686022580039	0.015345575206118898	0.016998492064049152	0.018193725516499806	0.11426855974753101	0.7250124591825647
2.9702970297029703	99.98594609701918	0.014053902980616756	0.000310585164632612	4.5048531324965185e-06	4.87003644446514e-08	4.1988759749434486e-10	0.001903858584787087	4.240674229074792e-07	2.119051747393068e-08	7.93533858849355e-10	2.376360644903985e-11	5.930016929891285e-13	0.0029268866094394525	3.781222838357602e-05	3.284345518875658e-07	2.147013590177069e-09	0.04315609701938323	0.9327839202591662	0.6769427971087854	0.11699254722481231	0.8058155000100808	0.6988632481782873	0.8248620844354215	0.0327545185452054	0.036282594593721434	0.038877525977085006	0.11699254722481231	0.7242452897089012
3.9603960396039604	99.98207581502741	0.01792418497238524	0.0005333582344462419	1.0365640258573726e-05	1.4985928185188015e-07	1.726156912747825e-09	0.0032117916118311815	7.158003052754142e-07	4.7726654929750363e-08	2.3844316742361834e-09	9.525260759386281e-11	3.170235044219307e-12	0.003933435853897948	6.740649524304078e-05	7.785428920214018e-07	6.774567316413618e-09	0.03928581502761473	0.9320163016041167	0.6764021910946739	0.11956364736358426	0.8058155000554635	0.6992672396132845	0.824203706080601	0.05525657311708252	0.06120839746331156	0.06562292564694784	0.11956364736358426	0.7232491322721579
4.9504950495049505	99.97855274799961	0.021447252000201845	0.0008053373789745701	1.9657974481771364e-05	3.562853233410332e-07	5.139857747993096e-09	0.004763616952326023	1.0620078647136074e-06	8.855794945699685e-08	5.532841212600671e-09	2.7637774114003546e-10	1.150149173259693e-11	0.004952999152436569	0.00010558243016380332	1.5203938270515782e-06	1.651063107779563e-08	0.035762747999798124	0.9311075311281407	0.6757587903260104	0.12199045629867786	0.805815500207171	0.6997480498063208	0.8234201376673502	0.08195462222081275	0.09078215370725795	0.09736243841885468	0.12199045629867786	0.7220650553443206
5.9405940594059405	99.97534572486371	0.024654275136089813	0.0011211273626934213	3.299186450529399e-05	7.195713714047854e-07	1.2480759613029606e-08	0.006513412131258582	1.4524355621114527e-06	1.4538384997981535e-07	1.0903130892762559e-08	6.537493697691697e-10	3.265393331084436e-11	0.005984239895847234	0.00015237280557819016	2.62646779597358e-06	3.417296033078754e-08	0.03255572486391016	0.9300842528010181	0.6750318838436237	0.12428110899558256	0.8058155006057313	0.7002912642768684	0.8225348705895507	0.112058602238371	0.1241287003502473	0.13315595173258513	0.12428110899558256	0.7207292539299636
6.930693069306931	99.9724263766681	0.02757362333170239	0.0014758311592346807	5.0895772881250034e-05	1.2986385759577876e-06	2.632775465583197e-08	0.008420861879654623	1.8780808553576935e-06	2.1935293586844387e-07	1.9196212980158445e-08	1.3431183267666664e-09	7.828250059821881e-11	0.007025902251557727	0.00020779880210567843	4.168847595043396e-06	6.318543921739106e-08	0.029636376668297586	0.9289698548887975	0.674238408142354	0.12644332114520446	0.8058155014958307	0.7008842267556212	0.8215685311658429	0.1448749175537539	0.16047973318533004	0.172178133233226	0.12644332114520446	0.7192734834707731
7.920792079207921	99.9697688839103	0.030231116089508125	0.0018650049556835939	7.382451589883056e-05	2.158532471047092e-06	5.010341541708189e-08	0.010450690895551902	2.331066553156424e-06	3.111476257928949e-07	3.112302033716134e-08	2.4890752068275926e-09	1.6582265484518148e-10	0.00807680699094493	0.0002718707962155464	6.2191241328967455e-06	1.0756891045784653e-07	0.02697888391049185	0.9277847995525843	0.6733931850141701	0.1284844335772932	0.8058155032644297	0.7015158615016001	0.8205391702995221	0.17979668160808995	0.19916299667289084	0.21370682014030867	0.1284844335772932	0.7177254782369024
8.910891089108912	99.96734974697084	0.03265025302897912	0.002284617252333961	0.00010216643563470734	3.369344197178149e-06	8.814100107664719e-08	0.012572143917805149	2.804524730833285e-06	4.210587533446797e-07	4.7383205890892125e-08	4.263586722112304e-09	3.1958152421822035e-10	0.009135847753349455	0.00034458910608379937	8.84830976575409e-06	1.7193128925189412e-07	0.024559746971020854	0.9265469249879182	0.6725091395345734	0.13041145880689892	0.8058155064825138	0.7021765104636026	0.8194625289557027	0.21629477193841803	0.23959237549917986	0.25711237691591465	0.13041145880689892	0.7161093479263773
