time	V_exp	V_mend	V_log	V_lin	V_surf	V_gomp	V_bert
0.0	220.0	220.0	220.0	220.0	220.0	220.0	220.0
0.9900990099009901	225.4242049357294	227.2648383824111	226.30726192701152	226.44937914935798	226.5875494392758	227.11733774293612	228.5665274736226
1.9801980198019802	230.98214617694833	234.71667452849186	232.78906631317943	233.07810266591775	233.35597454855406	234.45082677649637	237.35259745265918
2.9702970297029703	236.67712108669176	242.3589791446256	239.4498788466781	239.89061165271582	240.3094180129842	242.00611873588537	246.36098777505345
3.9603960396039604	242.51250835997405	250.1952627490464	246.29425835841005	246.8914274726961	247.45208034966882	249.78895431370913	255.59447621038026
4.9504950495049505	248.49176985883648	258.229075834114	253.32685737565674	254.0851515235272	254.78821925628503	257.80516069455996	265.055840527047
5.9405940594059405	254.61845289312203	266.4640091226719	260.5524229189148	261.4764651254259	262.3221490043672	266.06064870552115	274.7478584950472
6.930693069306931	260.8961922209336	274.90369370561876	267.975796922398	269.07012909737654	270.0582396644236	274.56140952136593	284.6733078839032
7.920792079207921	267.32871220378524	283.5518012237201	275.60191666526975	276.87098330926597	278.00091633995237	283.3135110800695	294.83496646293133
8.910891089108912	273.91982903269866	292.41204405055834	283.43581510817523	284.88394612014054	286.1546583493862	292.32309409546497	305.23561200152386
9.900990099009901	280.67345298902165	301.4881754681025	291.482621104348	293.1140136873456	294.52399835627847	301.59636766784683	315.87802226907155
10.89108910891089	287.59359076486885	310.7839898432348	299.74755949727484	301.5662591562224	303.1135214574232	311.1396044810749	326.7649750349559
11.881188118811881	294.68434783674934	320.303322803877	308.23595109525957	310.2458317270786	311.92786423172817	320.95913558242074	337.89924806856095
12.871287128712872	301.94993090347816	330.05005141492944	316.9532125130799	319.15795558990914	320.9717137464327	331.06134470433085	349.28361913927114
13.861386138613861	309.39465038348476	340.0280943537545	325.9048558717891	328.30792872544663	330.2498065257314	341.4526621267181	360.9208660164706
14.85148514851485	317.0229229706022	350.241412085094	335.09648834862446	337.7011215703665	339.7669274848032	352.1395580717827	372.8137664695433
15.841584158415841	324.83927425433603	360.6940070356783	344.53381156740573	347.3429755411672	349.5279088297017	363.12853560815336	384.9650982678734
16.831683168316832	332.84834140473606	371.3899237684227	354.22262081988924	357.23900141401054	359.5376289260429	374.4261230551401	397.37763918084505
17.821782178217823	341.0548759234689	382.33324915627406	364.1688041081528	367.39477755715467	369.8010111385838	386.03886587332136	410.0541669778424
18.81188118811881	349.46374646308874	393.52811255568525	374.3783409977034	377.81594801303044	380.32302264419286	397.97331803106783	422.99745942824944
19.801980198019802	358.07994171683146	404.9786859797643	384.85730127033116	388.5082204267535	391.1086732204226	410.2360328349091	436.2102943014504
20.792079207920793	366.9085733706428	416.68918427053814	395.6118433719138	399.47736382670354	402.16301401637173	422.8335532497854	449.69544936682934
21.78217821782178	375.9548791454809	428.6638652718494	406.6482126298589	410.7292062351558	413.4911362975252	435.772401615866	463.45570239377037
22.77227722772277	385.22422590078554	440.90703000107834	417.9727392448571	422.2696321304689	425.0981701801259	449.0590688584547	477.4938311516576
23.762376237623762	394.7221128184488	453.42302282073393	429.5918360371704	434.10457974698744	436.98928335041205	462.7000031328269	491.81261340987527
24.752475247524753	404.45417465294537	466.2162316090437	441.51199594795855	446.2400382259382	449.1696797778679	476.70159796296383	506.41482693780733
25.742574257425744	414.426185076289	479.2910879309782	453.73978926220695	458.6820445926368	461.64459841431267	491.07017977378035	521.303249504838
26.73267326732673	424.64406016032274	492.6520672116428	466.2818605069956	471.43668052419974	474.4193118666513	505.81199467819744	536.4806588803514
27.722772277227723	435.1138618385148	506.30368890373387	479.1449251328584	484.5100690471651	487.49912510895234	520.9331951011562	551.9498328337314
28.712871287128714	445.84180148554316	520.2505166565537	492.33576588106047	497.90837105423185	500.8893741801607	536.4398257771858	567.7135491343624
29.7029702970297	456.8342436003586	534.4971584860339	505.861228853138	511.63778166044114	514.5954248738079	552.3378092033441	583.7745855516285
30.693069306930692	468.09770960107323	549.0482669446285	519.7282191955445	525.7045263718127	528.6226714301681	568.6329304838137	600.1357198549136
