time	s35	s37	s38	s39	s42	s43	s44	s49	s51	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s110	s111	s112	s113	s114	s115	s119
0.0	0.0	10000.0	0.0	0.0	50.0	0.006	0.0	10.0	34.98	819.25	18.0	0.605	72.0	57.0	299.706	98.514	157.162	299.997	0.288	1.486	0.616	119.384	0.003	0.0	3.214	0.0	0.0	0.857	3.23	15.962	5.577	1.193	0.09	0.0
0.9900990099009901	8.910099020880748e-05	9999.995322956474	-0.9900990099009901	0.9900990099009904	50.0	0.005990226213847429	1.185248746664428e-09	10.000454449660369	34.984677043456166	798.3662455891367	18.05365206595759	0.73663150416333	71.9463479340427	32.83872131013241	299.7059902290527	98.51463559676846	153.9712935025498	299.9969991082417	0.28801954473365254	1.4853644032316873	0.5954958944809668	119.4045041055191	0.0030008905746807817	-0.00045444966043443067	3.214000007921381	1.565687006895548e-14	-8.911093562189255e-05	1.6340508796265327	1.7200136463751377	37.749423675063966	7.0421726310138215	1.2378137226110608	0.09000000202406258	0.0
1.9801980198019802	0.0001782019806372601	9999.990645913018	-1.9801980198019802	1.9801980198019804	50.0	0.005980644517609138	2.3650258084103427e-09	10.000908959805045	34.989354086921736	790.490287634099	18.13205340873371	0.7266237323020505	71.86794659126653	28.103339909289065	299.705983694489	98.51505741765581	157.06371700469447	299.99699823681055	0.2880356609935102	1.4849425823443794	0.610836263843109	119.38916373615689	0.0030017608261856837	-0.0009089598051049634	3.214000015846517	6.252271424872543e-14	-0.00017822592106469745	1.7663684495204401	1.5631535066226678	42.24378041831046	7.160887490577992	1.2759590027993604	0.09000000809393907	0.0
2.9702970297029703	0.0002673029712855184	9999.985968869567	-2.9702970297029703	2.9702970297029703	49.99999999999999	0.00597129037373934	3.539381196320794e-09	10.001363530440823	34.99403113039696	784.2236457089548	18.223595353606935	0.7258867632277722	71.7764046463933	25.176365759329624	299.70597822615173	98.51491265189291	160.38907749991952	299.99699738526834	0.28805048347455503	1.4850873481072413	0.630536517283379	119.36946348271661	0.0030026111940953766	-0.0013635304408865857	3.2140000237794464	1.4044138075440183e-13	-0.0002673449568674178	1.8453849827283502	1.4807440671835905	45.023635875582585	7.229726619131657	1.2895293136847714	0.09000001820616427	0.0
3.9603960396039604	0.0003564039621538532	9999.981291826105	-3.9603960396039604	3.9603960396039604	49.999999999999865	0.0059622145809763525	4.708373926971572e-09	10.001818161574592	34.99870817388178	779.0642003738224	18.324829655603295	0.7269669752112371	71.67517034439696	23.06732156794211	299.7059709456282	98.51412765350874	163.4340255554898	299.99699655309604	0.2880668397907559	1.485872346491432	0.6516085301585279	119.34839146984142	0.0030034421974576395	-0.0018181615746547264	3.2140000317241673	2.492582123074262e-13	-0.00035646804356911677	1.898809493492232	1.4268093517178553	47.030773928915494	7.277128034438943	1.2960626138432223	0.09000003235727659	0.0
4.9504950495049505	0.000445504953242648	9999.976614782603	-4.9504950495049505	4.9504950495049505	49.999999999999694	0.005953471807689091	5.872073643757539e-09	10.00227285321322	35.00338521737625	774.7685711506507	18.4339036919177	0.7284775556048387	71.56609630808252	21.432406452556112	299.7059588516637	98.51268444358627	166.09262178611561	299.99699573968064	0.28808767652846023	1.4873155564139287	0.6730612217333138	119.32693877826665	0.0030042544491380658	-0.0022728532132852697	3.2140000396846773	3.8882030935230265e-13	-0.0004455951817089212	1.9369252752336366	1.3876991955633757	48.59058098356514	7.312609733040282	1.299691071396361	0.09000005054381799	0.0
5.9405940594059405	0.0005346059445523944	9999.971937739097	-5.9405940594059405	5.9405940594059405	49.99999999999952	0.005945117335120902	7.030561018699383e-09	10.002727605363592	35.00806226088036	771.1696687917437	18.549627382828763	0.7300192743155974	71.45037261717145	20.10868175533021	299.70593898386795	98.51058568458473	168.36712578304542	299.9969949443122	0.2881158987968986	1.4894143154154642	0.6944801767937874	119.30551982320617	0.0030050486590622724	-0.0027276053636545333	3.2140000476649684	5.589768165780402e-13	-0.0005347263718260161	1.9647700976904872	1.3575722652676434	49.85700759278969	7.340521279874027	1.30190645485835	0.09000007276233386	0.0
6.930693069306931	0.0006237069360836968	9999.967260695585	-6.930693069306931	6.930693069306931	49.99999999999933	0.005937205743801365	8.183927735032786e-09	10.003182418032578	35.012739304394174	768.1398104428923	18.671158613129478	0.7314600672943791	71.3288413868707	19.005342031301012	299.70590848622743	98.5078429299854	170.29362341139839	299.9969941661843	0.2881543080285042	1.4921570700147746	0.715677473886869	119.2843225261131	0.003005825633654027	-0.003182418032639288	3.2140000556690325	7.595792135764503e-13	-0.0006238616144596494	1.985217583060711	1.333416422916513	50.91576498556686	7.363215332777053	1.3033682443064536	0.09000009900937317	0.0
7.920792079207921	0.0007128079278372698	9999.962583652066	-7.920792079207921	7.920792079207921	49.99999999999911	0.005929790332910686	9.332276291214564e-09	10.003637291227054	35.017416347917695	765.5776474018327	18.797863585674264	0.7327591840571598	71.20213641432589	18.066362341690954	299.70586463299134	98.50447166425636	171.91706998361948	299.9969934043959	0.28820557667552893	1.4955283357438107	0.7365683365464347	119.2634316634535	0.0030065862736667536	-0.003637291227116752	3.2140000637008534	9.904816022457014e-13	-0.0007130009101491305	2.000075142907353	1.3134869530498279	51.819694424692074	7.382108906652473	1.304404140297719	0.09000012928148823	0.0
8.910891089108912	0.0008019089198139378	9999.95790660853	-8.910891089108912	8.910891089108912	49.99999999999886	0.0059229228698232965	1.0475719725356559e-08	10.004092224953903	35.02209339145096	763.4014531608022	18.92924431700308	0.733910873204001	71.07075568299709	17.25465361583434	299.70580483781816	98.5004889560681	173.28192187071284	299.9969926579549	0.28827223931185475	1.4995110439320591	0.7571188452117187	119.24288115478822	0.0030073315713117104	-0.004092224953964584	3.2140000717644153	1.2515409877187692e-12	-0.00080214425943383	2.0105603612272565	1.296688794882314	52.603753402141564	7.398121747592841	1.3051894575248648	0.09000016357523495	0.0
