time	PGA	NADPH	RuBP	CO2	O2	NADP
0.0	2.4	0.21	2.0	35.0	21.0	0.29000000000000004
0.9900990099009901	3.4719630744362084	0.051542999673689804	2.0	35.0	21.0	0.4484570003263102
1.9801980198019802	4.62099535185204	0.043320130168454464	2.0	35.0	21.0	0.4566798698315455
2.9702970297029703	5.73468073524727	0.042893417566693195	2.0	35.0	21.0	0.4571065824333068
3.9603960396039604	6.8062237048285565	0.04287127395571288	2.0	35.0	21.0	0.4571287260442871
4.9504950495049505	7.836686608045583	0.042870124852911515	2.0	35.0	21.0	0.45712987514708847
5.9405940594059405	8.827610394958986	0.04287006531384683	2.0	35.0	21.0	0.45712993468615315
6.930693069306931	9.780510112618192	0.04287006207724814	2.0	35.0	21.0	0.45712993792275186
7.920792079207921	10.696844710819049	0.042870061858209844	2.0	35.0	21.0	0.45712993814179015
8.910891089108912	11.57801727590373	0.04287006186744918	2.0	35.0	21.0	0.4571299381325508
9.900990099009901	12.425377062563284	0.04287006184657537	2.0	35.0	21.0	0.4571299381534246
10.89108910891089	13.2402215499849	0.0428700618741009	2.0	35.0	21.0	0.4571299381258991
11.881188118811881	14.023798431399362	0.04287006187133295	2.0	35.0	21.0	0.45712993812866703
12.871287128712872	14.777307522612112	0.042870061875524966	2.0	35.0	21.0	0.45712993812447505
13.861386138613861	15.501902599335768	0.04287006187334125	2.0	35.0	21.0	0.45712993812665875
14.85148514851485	16.198693164108544	0.042870061874609636	2.0	35.0	21.0	0.4571299381253904
15.841584158415841	16.868746145098115	0.04287006187383044	2.0	35.0	21.0	0.45712993812616953
16.831683168316832	17.513087529751072	0.04287006187431231	2.0	35.0	21.0	0.4571299381256877
17.821782178217823	18.13270393587448	0.042870061874036074	2.0	35.0	21.0	0.4571299381259639
18.81188118811881	18.72854412136244	0.04287006187411872	2.0	35.0	21.0	0.45712993812588126
19.801980198019802	19.301520438824724	0.042870061874086915	2.0	35.0	21.0	0.45712993812591307
20.792079207920793	19.852510232842317	0.04287006187409559	2.0	35.0	21.0	0.4571299381259044
21.78217821782178	20.382357181078405	0.042870061874158184	2.0	35.0	21.0	0.4571299381258418
22.77227722772277	20.891872586476428	0.0428700618741244	2.0	35.0	21.0	0.4571299381258756
23.762376237623762	21.38183662074612	0.04287006187412621	2.0	35.0	21.0	0.45712993812587377
24.752475247524753	21.85299951891267	0.0428700618741393	2.0	35.0	21.0	0.4571299381258607
25.742574257425744	22.306082726878664	0.042870061874125974	2.0	35.0	21.0	0.45712993812587405
