time	K_T	phi_I	phi_R	T
0.0	296.5299999999999	200.0	200.0	6.0
0.9900990099009901	68.92926630442793	232.81417759253614	181.9465695295225	1.7830288648789498
1.9801980198019802	73.9496881196568	243.64946643729016	163.05302599211845	1.8642860040897435
2.9702970297029703	80.18011745440289	256.7245426992623	148.51805619542117	1.9628102103437435
3.9603960396039604	87.89125525626076	272.51073978190215	137.75566973127408	2.0817453356681237
4.9504950495049505	97.46623036409488	291.61949309114624	130.35639012538346	2.225663057621323
5.9405940594059405	109.39383600577764	314.83603250085935	126.06386025191735	2.4004448871011865
6.930693069306931	124.26828947731131	343.14577757596214	124.75782055588294	2.6134949177622353
7.920792079207921	142.74178938995226	377.73201101238465	126.43577626033452	2.873758992772553
8.910891089108912	165.3643444081556	419.89182267007806	131.17853930089913	3.1911743418411063
9.900990099009901	192.2035079766133	470.76799610238703	139.0729978466062	3.574809840987465
10.89108910891089	222.15469533629107	530.7484355408252	150.0542366656391	4.028578853912073
11.881188118811881	252.13634470328185	598.4580366883796	163.64752155198127	4.5437995371549444
12.871287128712872	277.109339611357	669.709617478444	178.7008968128598	5.090877269134822
13.861386138613861	292.27229948975463	737.5961407985839	193.4028279970299	5.61852946192925
14.85148514851485	296.6238571764778	794.881976370221	205.87374092810003	6.070180850466093
15.841584158415841	293.76046511011623	837.4921438834008	215.03236230284475	6.410891888263375
16.831683168316832	288.5231186437726	865.8536277428599	220.9276886752377	6.64035913914473
17.821782178217823	283.8684596229829	883.2121974625467	224.31809251110118	6.7820026296260885
18.81188118811881	280.6387070662381	893.2614472560009	226.07997924881235	6.864448862122626
19.801980198019802	278.6523425083337	898.8892934672608	226.89539825786014	6.910765014467351
20.792079207920793	277.5042087080797	901.9855757369635	227.2039385178528	6.93628703583462
21.78217821782178	276.8608630294218	903.6759134031887	227.26049229413067	6.9502281461420266
22.77227722772277	296.27090084098995	789.2958891477087	350.5849244148508	6.18758198586714
23.762376237623762	282.79192812460735	670.7238966029005	480.46931849594006	5.252612408851033
24.752475247524753	249.0727393953626	573.1479805384672	564.2449030602509	4.486501813047267
25.742574257425744	210.17273253582462	490.94320483774914	604.848095017595	3.842269336165291
26.73267326732673	172.68145194659573	421.0000502622768	611.6416169463955	3.2945591469659585
27.722772277227723	139.3891146462474	361.2366114258328	594.6140593855868	2.8267232541045995
28.712871287128714	111.18048465730557	310.0745243725086	562.2807817099201	2.4262822739938636
29.7029702970297	87.98599286536913	266.23590904341614	521.1759549544091	2.0831883201990387
30.693069306930692	69.29896137803675	228.65413099701289	475.99298385423003	1.7890751493570627
31.683168316831683	54.45692625226286	196.42690589528115	429.9334907864817	1.5368731866604457
32.67326732673267	42.787821601240594	168.78642810490402	385.07379515361214	1.3205694745562244
33.663366336633665	33.67909784606544	145.07740929396383	342.678716976052	1.1350335498696513
34.65346534653465	26.604219143136255	124.73962028986739	303.44686350992254	0.975879926521928
35.64356435643565	21.126763365974845	107.29352061809757	267.6929837832096	0.8393552093955629
36.633663366336634	16.89371489343575	92.32825825536305	235.47936652175184	0.7222439347138173
37.62376237623762	13.624378251611141	79.49158239182094	206.70846514202077	0.621789466975859
38.613861386138616	11.098317283475927	68.48132897634103	181.18703751691723	0.5356272579718538
39.603960396039604	9.143994187221297	59.038208419373284	158.6698065765089	0.4617283347460327
40.59405940594059	7.628819901573635	50.93967612082208	138.88861209518586	0.3983512894513181
41.584158415841586	6.450812319555492	43.994707574291645	121.57139886892533	0.34400136766550526
42.57425742574257	5.531800512351628	38.0393330766795	106.4541573002468	0.29739551393114455
43.56435643564356	4.811998615917444	32.93281374852887	93.2880295714105	0.2574324437599506
44.554455445544555	4.245736321095887	28.554361729604267	81.84314232375976	0.22316697845476285
45.54455445544554	3.7981360129159207	24.800324134553673	71.91026008186317	0.19378801116522687
46.53465346534654	3.442548050071642	21.58176360869284	63.30102179725806	0.16859957722490448
47.524752475247524	3.1585836840106607	18.822378922664544	55.84728785372997	0.1470045853774885
48.51485148514851	2.9306135461974505	16.456717627856108	49.39995897676834	0.12849083406659195
49.504950495049506	2.746625555735327	14.428639842495139	43.827511788618686	0.11261899235863967
50.495049504950494	2.5973583782110516	12.689998101855076	39.014413985613565	0.09901227108685019
51.48514851485149	2.4756450101105676	11.19950314166211	34.859525117619256	0.0873475484932756
52.475247524752476	2.375915946414732	9.92174967822948	31.274549483846172	0.0773477474940126
53.46534653465346	2.293823180163474	8.826379836650911	28.182580579733987	0.06877528977073012
54.45544554455446	2.2259554970050077	7.887364961856141	25.516758173210757	0.061426476012063365
55.445544554455445	2.169622653283851	7.082389206839149	23.219046855802677	0.05512666242670182
56.43564356435643	2.122691491833417	6.392320588337799	21.239136955730324	0.049726121602815164
57.42574257425743	2.0834612154951415	5.800757184085836	19.53346370516375	0.04509649130001702
58.415841584158414	2.0505681978624386	5.293637860739532	18.0643375962113	0.041127728169683526
59.4059405940594	2.022913097629562	4.858908402642394	16.799177283865955	0.03772549498067947
60.396039603960396	1.9996048407858953	4.486235190038706	15.709835738783589	0.03480891992523632
61.386138613861384	1.9799173861598072	4.166759679375757	14.772010299793973	0.03230867521419639
62.37623762376238	1.9632562032699508	3.892887881778248	13.964727580950965	0.030165329550024367
63.366336633663366	1.9491321527139722	3.658109874729767	13.269894776215425	0.028327935628545263
64.35643564356435	1.9371410269022193	3.456845056365819	12.671909500204357	0.026752819095789148
65.34653465346534	1.9269474371781508	3.284309483428213	12.157321070248502	0.025402540328014655
66.33663366336634	1.9182720523961323	3.136402142616319	11.714536822654525	0.02424500438288196
67.32673267326733	1.9108814341140143	3.009607455552521	11.3335677518993	0.02325269799447564
68.31683168316832	1.904579893723608	2.9009117012932233	11.005808407818845	0.022402035487328994
69.3069306930693	1.8992029324422628	2.8077313704508113	10.72384658345879	0.021672798067905997
70.29702970297029	1.8946119273113164	2.7278517479410263	10.481298868697865	0.02104765316614866
71.2871287128713	1.8906898036231714	2.6593742642344638	10.272668633002786	0.02051174240022591
72.27722772277228	1.8873374927824693	2.600671363292182	10.093223436310298	0.020052328367711307
73.26732673267327	1.8844710191697784	2.550347814011478	9.938889253307917	0.019658491864461485
74.25742574257426	1.882019093599419	2.5072075451611013	9.806159237054743	0.019320872331026053
75.24752475247524	1.8799211170541397	2.470225215193051	9.692015047441961	0.01903144535481366
76.23762376237623	1.8781255184671226	2.4385218408445044	9.593859031952697	0.01878333193687349
77.22772277227723	1.8765883658745535	2.4113439050183136	9.509455775243074	0.01857063498795414
78.21782178217822	1.8752722023593926	2.388045447177072	9.436881733555058	0.01838829916608551
79.20792079207921	1.8741450676697338	2.3680727104189194	9.374481843485244	0.018231990723061996
80.1980198019802	1.8731796738411006	2.3509509802481636	9.320832145435197	0.018097994503386537
81.18811881188118	1.8723527090561343	2.33627330243896	9.274707593506763	0.017983125649209987
82.17821782178218	1.8716442485168847	2.3236908094952926	9.235054329660409	0.017884653894320868
83.16831683168317	1.8710372552989494	2.312904431365517	9.2009658198823	0.017800238691456922
84.15841584158416	1.8705171564814693	2.303657786558362	9.171662300551185	0.017727873577558347
85.14851485148515	1.8700714829193954	2.295731089082741	9.146473087435092	0.01766583848895753
86.13861386138613	1.8696895626835	2.2889359248845578	9.124821346766657	0.017612658881334495
87.12871287128712	1.8693622599277118	2.283110774014158	9.1062109877699	0.017567070685828665
88.11881188118812	1.8690817522417402	2.278117171772796	9.09021538119526	0.01752799026585725
89.10891089108911	1.8688413406909468	2.2738364179709243	9.076467651119671	0.01749448866350418
90.0990099009901	1.8686352876238548	2.2701667557788707	9.064652320461512	0.017465769520978766
91.08910891089108	1.868458678116909	2.2670209532841277	9.054498122296495	0.017441150153689643
92.07920792079207	1.868307301554203	2.2643242302775026	9.045771814717016	0.01742004532510784
93.06930693069307	1.8681775503677818	2.26201248088611	9.038272859171595	0.017401953336950986
94.05940594059406	1.8680663334280931	2.2600307499757664	9.031828842417527	0.017386444105386922
