time	CRH	ACTH	F_HPA	F_Cell	y1	y2	y3	y4	y5	y6	y7	NAD	NMN	NAM	EntF	SIRT1	y8	NAMPT	feed2	feed3	PGC1amRNA	PGC1a	PGC1aN	PGC1aNact	FOXO1	PckG6p	Phpa	MR	GR_Cell	FGR_Cell	FMR	FMRN	FGRN_Cell	P	mRNAP	mRNARP	Rp	PR	GR_HPA	FGR_HPA	FGRN_HPA
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9900990099009901	1.1711768318142095	0.9835438711236986	2.8540819234405217	2.4057947031432785	0.9435396430732425	1.0154419190106194	1.1463922690517316	0.5447207776393138	0.7735648498802574	0.5929225181061919	0.8670789832079578	0.4652065626358167	0.013941249413057844	0.059266848551111403	1.2852302161892502	2.8139977116834047	1.2148316052669128	1.1366481038237521	0.7189000069677763	0.956160735339533	0.8231442626586108	0.5980254589763319	2.2329307074363114	0.6415332342466694	0.3977146702933667	4.063731054780001	0.6326000318143031	0.24796187703150313	0.35612213125178677	2.0124593972469142	1.7330502520322235	1.3493159080422419	1.4184913456397144	0.5539965778082476	1.2139890435177216	1.0719979854451556	1.6652073359314432	0.3501385459108674	0.321555467931384	2.15249625964316	1.484902791886279
1.9801980198019802	1.2511633990840654	0.9083644585564445	4.455282414002998	4.0701511569746	0.8560686949076806	0.9913749096018368	1.2715864065271723	0.3516548541234929	0.5686385137348547	0.40407243023427125	0.8287662674033707	0.37468138547550234	0.00920208039064666	0.039817870695115554	0.9858743300211428	2.6861483196736384	1.1144329731068998	1.1541097106331717	0.5168172200182741	0.8579506985769269	0.6777906671953807	0.5371612608022468	2.9852925385680833	0.7407548392407086	0.4292366932813652	2.8709328452749725	0.4422699736992565	0.16472365795061406	0.29950323266127243	2.944828515813653	1.960255501526927	1.671984652219088	2.118896909571583	0.4161586504775651	1.2625513474313732	1.107341202627408	2.2336561072145384	0.16833767100660252	0.2908618496316337	3.1454190443924763	2.2543831543383956
2.9702970297029703	1.2635161502575043	0.7776466572334795	5.7545493635037985	5.445487406653933	0.7681741736592549	0.936261096061214	1.3788995389279495	0.2869004090889693	0.41685074108453396	0.2955916414095387	0.7381628827610656	0.411306725372401	0.009871828991186177	0.04749913974971604	0.883225340461987	2.6401758706625307	0.9762866297470946	1.0415032113178166	0.3715399030734293	0.7394011932361984	0.5586708149480226	0.4862376173772564	3.5372797440564567	0.8810924052937473	0.5115801860350916	2.6204486560921376	0.3789162643420926	0.13795050245054657	0.29707228109279704	4.089444321857366	2.2120400968685434	1.9444494474369012	3.0476181522850556	0.36964891658205196	1.2527239423926126	1.1228351653056357	2.6912056489418092	0.1218681509847156	0.2957405868855043	4.332259592860255	3.240361918813921
3.9603960396039604	1.230546425378528	0.6110011259587232	6.741843717689027	6.512775893847243	0.6861513105275369	0.8628090945411476	1.4610910465535356	0.2817370429820975	0.31588024761795613	0.22377393052457922	0.6213624689984426	0.46402437418858605	0.011040941327043896	0.060620488770349985	0.8958799072864355	2.7418163388146986	0.8532341195631985	0.9143598021147334	0.26710003891242334	0.6197073509762365	0.46110141942305094	0.4422259078422082	3.9320907420723294	1.0217682606288296	0.5959667473908229	2.621461408793268	0.3535404440715372	0.12747002076617778	0.31248004797568296	5.363858357490052	2.4701874275916023	2.20683380652036	4.162863983931459	0.34898219614489934	1.220498997948753	1.1258256637414212	3.044659871015749	0.11448868584004286	0.31487199441616404	5.632990084256762	4.39743097989919
4.9504950495049505	1.1695006458179866	0.4339693703063768	7.400986079098055	7.2551963404871955	0.6116727156908132	0.7811603370495928	1.5135083073524078	0.3003533364178027	0.25402362606570383	0.17441967289267218	0.5055342511493216	0.5246673191779234	0.012415461454669976	0.07780335640773658	0.9599877544739003	2.968231568851096	0.7511912572143887	0.8027253254236087	0.19201821984277986	0.5088799686895464	0.38121261864637557	0.4038135014935796	4.1951753565310055	1.1660999184633216	0.6819490582955986	2.874878241320389	0.3384063571445427	0.12516408018061628	0.3386426828696861	6.708147287848366	2.7280854360787328	2.466623336764084	5.406481351598697	0.3350476431685538	1.180219134808243	1.1204462622603732	3.3092796150306527	0.11678372496545736	0.34379992534480913	6.989875863824941	5.668041955402455
5.9405940594059405	1.092437625901112	0.27396426905837784	7.740819797935201	7.673601148880898	0.5448482457199544	0.6982491752737927	1.53447926692344	0.32377559081126733	0.21898009015268985	0.14100744744157734	0.4057593956926006	0.589020770646582	0.013884585500137853	0.09869743686960106	1.0457917529749292	3.281047453912761	0.6662714419832856	0.7093850480934353	0.1380418995931529	0.4113921957057269	0.3158329846358836	0.36976548046036883	4.3438067439034365	1.3149954667509298	0.7709278978127141	3.509870771619835	0.3258246199296522	0.12834620898309113	0.373965026895717	8.070881435374217	2.983668372493606	2.7244467434369772	6.722564037383611	0.32276972498292533	1.1382329108686802	1.1095041813950313	3.501582695974163	0.11983798165425641	0.3816091711675707	8.353101107513757	6.997545044514046
6.930693069306931	0.9314202189880042	0.15251824448989523	7.811648152064617	7.8078978357899	0.48527121494037967	0.6183867483556087	1.525460244670768	0.34173475624336885	0.20051007292681916	0.11911696659047886	0.3279938962761816	0.6388668575142173	0.015153855816287493	0.12146427985248542	1.133458296210489	3.6123023916819985	0.5929673997240673	0.6302866507195924	0.36596079422960304	0.36773880390006675	0.2623578221616596	0.33900300758747953	4.391231661610738	1.4569702167462346	0.8577199844409854	4.7586047957967486	0.31401820680819736	0.1358113513089542	0.41796120600878195	9.409058662177822	3.235899559533852	2.9796786127308774	8.060924075602765	0.31110676399539605	1.0974820085770243	1.0949986091702217	3.6364369156025664	0.12135769812598786	0.42788590847766494	9.682210954559626	8.337553156800357
7.920792079207921	0.7810264149174492	0.07869404583584794	7.693814060740067	7.732058917148666	0.43239616840382483	0.5440216813548451	1.491841984128953	0.3487145622442996	0.19085502858972136	0.10525093043477309	0.27336850455672806	0.6396207854140368	0.015377542770472813	0.13900475327069747	1.1857139178006246	3.8376997556487416	0.5252411065902767	0.5595970852188857	0.544189210543132	0.3950348179918065	0.21863182511208373	0.3108530676929164	4.356035093610789	1.5623219084499016	0.9266963852433951	6.983194749215886	0.3027884741627509	0.146738180140299	0.46981454000656664	10.691436313457736	3.4841622305396234	3.231596596365726	9.380043474569689	0.3000350443601696	1.0593174904755511	1.0783645573044491	3.726296985287068	0.12114899364250711	0.4816452606542233	10.949254733277016	9.649114500217058
8.910891089108912	0.6494262685757631	0.042745853231584315	7.47167036260038	7.531827258694536	0.3856744868579887	0.4763939201583464	1.4419064284140621	0.34266769282626863	0.18450964758456515	0.09647151345063976	0.23630379260517592	0.6049684683108205	0.014680148155286074	0.15056977986154146	1.1853630980257002	3.906826029643301	0.4623120623900077	0.4940540957099789	0.6723176202540624	0.45694452666198904	0.18285332898803508	0.2852797832633256	4.266908054649911	1.6039073194188886	0.9597261423596627	10.607509775819027	0.2922564795594723	0.16031203543615313	0.5278685703924947	11.900087367509983	3.7281954730069655	3.4796800749265615	10.649740325433106	0.2896962678563136	1.0242969507102302	1.0606270320787485	3.7812817285820253	0.11958813800205587	0.5410729217867929	12.139540860506536	10.905124255260953
