time	C	M	X
0.0	0.0	0.0	0.0
0.9900990099009901	0.04925776139514701	0.0021357712722207644	4.151465381503403e-05
1.9801980198019802	0.09802016040999116	0.004762114805245445	9.399116522941418e-05
2.9702970297029703	0.1462884815388794	0.008040918267123939	0.00016023998865794366
3.9603960396039604	0.1940635091295631	0.01224112349265579	0.00024632216363432597
4.9504950495049505	0.24134425814053306	0.01779351943561469	0.0003622669391180265
5.9405940594059405	0.28812660802036844	0.025419450787467355	0.000525641187025726
6.930693069306931	0.33440073326983427	0.03637696364407833	0.0007691850797495994
7.920792079207921	0.38014579459818587	0.05290745649951722	0.0011577483000087985
8.910891089108912	0.4253184603831236	0.07889396571931212	0.0018263905569090941
9.900990099009901	0.46982734763625855	0.12032276834318895	0.0030687271367567884
10.89108910891089	0.5134720935796123	0.18450696274842115	0.0055780721055355385
11.881188118811881	0.5557664818982473	0.27761197354767103	0.011347896964343167
12.871287128712872	0.5952454104586057	0.4017151894577864	0.02801361768601954
13.861386138613861	0.6264546318447151	0.5513115993026404	0.08536640545616399
14.85148514851485	0.6331409399213814	0.7046394979172022	0.23898673640577303
15.841584158415841	0.5894218347611645	0.8108534986573707	0.5028398049828773
16.831683168316832	0.47733651192117754	0.8027239756955156	0.8017480792105348
17.821782178217823	0.31090110303910123	0.5989873156223178	0.9526779393043419
18.81188118811881	0.15392430854723357	0.07258965186698996	0.7767902246087526
19.801980198019802	0.08857053073994788	0.0042552165781363635	0.30079466158602675
20.792079207920793	0.11721185022656219	0.005971372954882639	0.00011833090519167596
21.78217821782178	0.16528462083300977	0.00957619771748191	0.0001915453084348984
22.77227722772277	0.2128639793525885	0.014248461934607578	0.00028795333062617203
23.762376237623762	0.2599479060997489	0.020513813437108827	0.00041998758309979537
24.752475247524753	0.30653043176866096	0.02926768338501473	0.0006099625837782751
25.742574257425744	0.35259823658531236	0.04209074045408287	0.0009005114234232831
26.73267326732673	0.3981234723090642	0.061790604167553165	0.0013779211778991954
27.722772277227723	0.4430480561427095	0.09307057565274585	0.002224890198601716
28.712871287128714	0.4872480921861094	0.14263987924280952	0.0038480939334363776
29.7029702970297	0.5304438665112634	0.21771620585574528	0.007268839282059773
30.693069306930692	0.5719065182053464	0.32317930946495305	0.015772198349053076
31.683168316831683	0.6091957052121418	0.45866474430127574	0.042923465026953274
32.67326732673267	0.6333975718401873	0.6137295640362855	0.13217237929700415
33.663366336633665	0.6232623961677739	0.7562245755652107	0.3324876382222479
34.65346534653465	0.5533904719201111	0.8246373750051911	0.6243816173173508
35.64356435643565	0.4153344138550427	0.7526761861679783	0.8943892286782372
36.633663366336634	0.24296524220277707	0.43170371801922597	0.9304992063839677
37.62376237623762	0.11462819197654323	0.005944091240453572	0.589951935857982
38.613861386138616	0.09123286276418048	0.004380456180137283	0.11583968015812685
39.603960396039604	0.13632599702985146	0.007296452126858912	0.0001451255458682032
40.59405940594059	0.1842032603591161	0.01127705362460391	0.00022644149593173459
41.584158415841586	0.23158665025145675	0.01650222498236678	0.00033508013118351167
42.57425742574257	0.27847285170088987	0.023617879607148246	0.0004866039463549357
43.56435643564356	0.3248535335343942	0.03374203832162685	0.0007096414046126923
44.554455445544555	0.37071080200489115	0.04886346720919269	0.001060219565954045
45.54455445544554	0.4160074422056434	0.072468428054593	0.00165395040242408
46.53465346534654	0.46066532995777143	0.11011274374959339	0.0027397254934040252
47.524752475247524	0.5045150950671176	0.16899114873196638	0.004891098849330849
48.51485148514851	0.5471575932915305	0.25575640742550765	0.009673620287802961
49.504950495049506	0.5874533431768426	0.3735625870486713	0.022753819058016277
