time	ROS	alpha_syn
0.0	1.0	1.0
0.9900990099009901	1.002878044313306	1.0004406376225419
1.9801980198019802	1.002882347910412	1.0008144910007375
2.9702970297029703	1.0028860028005009	1.0011316627171178
3.9603960396039604	1.0028891062907226	1.001400747551563
4.9504950495049505	1.0028917412100748	1.0016290353905741
5.9405940594059405	1.0028939780513664	1.0018227116106324
6.930693069306931	1.0028958767838567	1.0019870247404687
7.920792079207921	1.0028974883819892	1.0021264263752585
8.910891089108912	1.0028988561756886	1.0022446935727305
9.900990099009901	1.0029000169802376	1.0023450304984836
10.89108910891089	3.609949342740694	1.3643434067701168
11.881188118811881	3.624500364465905	1.7095092757296788
12.871287128712872	3.646254983666523	2.0045852197756924
13.861386138613861	3.6743648375331333	2.258292937325881
14.85148514851485	3.707542488976371	2.477846790113473
15.841584158415841	3.7444436793352307	2.669150316330827
16.831683168316832	3.7838630799344073	2.8370057878149635
17.821782178217823	3.8248076725980105	2.98531119570187
18.81188118811881	3.8665034413434154	3.1172324562241918
19.801980198019802	3.9083716607414276	3.2353475126041897
20.792079207920793	3.9499951017247836	3.341763747002193
21.78217821782178	3.99108417532529	3.4382121346186914
22.77227722772277	4.031447209595066	3.526122077721095
23.762376237623762	4.070966061943114	3.6066806337569064
24.752475247524753	4.1095768903030105	3.6808793435443423
25.742574257425744	4.147255371475523	3.749551297570157
26.73267326732673	4.184005534749779	3.813400551647362
27.722772277227723	4.2198514337931	3.873025559791701
28.712871287128714	4.2548309978171766	3.9289379137880265
29.7029702970297	4.288991535231966	3.9815774091707463
30.693069306930692	4.322386478607997	4.031324214397243
31.683168316831683	4.355073055627152	4.078508752955526
32.67326732673267	4.387110648818415	4.12341977110219
33.663366336633665	4.418559666256647	4.166310960134712
34.65346534653465	4.449480790884557	4.207406422081102
35.64356435643565	4.4799345104145445	4.246905205963422
36.633663366336634	4.509980855332389	4.284985093814725
37.62376237623762	4.539679292256831	4.321805779768697
38.613861386138616	4.5690887349393465	4.35751155584104
39.603960396039604	4.5982676404546154	4.392233592061834
40.59405940594059	4.627274177569075	4.42609189114988
41.584158415841586	4.656166448201951	4.459196971914702
42.57425742574257	4.6850027552338975	4.491651333118554
43.56435643564356	4.713841910650865	4.523550736820047
44.554455445544555	4.742743581621823	4.5549853456287
45.54455445544554	4.771768674426731	4.5860407414662605
46.53465346534654	4.800979758170728	4.61679885024079
47.524752475247524	4.8304415321013945	4.647338793136582
48.51485148514851	4.860221342300404	4.677737682794839
49.504950495049506	4.89038975511771	4.708071381104615
50.495049504950494	4.921021197015209	4.73841523378542
51.48514851485149	4.9521946725183685	4.768844796462568
52.475247524752476	4.98399457456499	4.799436566554983
53.46534653465346	5.016511604919603	4.8302687356301055
54.45544554455446	5.04984382547628	4.8614219774929035
55.445544554455445	5.084097866384886	4.8929802886196025
56.43564356435643	5.1193903221219434	4.925031899311232
57.42574257425743	5.1558493733553625	4.957670276318961
58.415841584158414	5.193616681947865	4.990995241350525
59.4059405940594	5.232849615170936	5.025114233527359
60.396039603960396	5.273723871934159	5.060143749946348
61.386138613861384	5.316436597034312	5.096211005175592
62.37623762376238	5.361210094602063	5.133455859074734
63.366336633663366	5.408296277560396	5.172033074571049
64.35643564356435	5.457982025552252	5.212114980024587
65.34653465346534	5.510595670315094	5.253894630430078
66.33663366336634	5.566514886216206	5.297589584949276
67.32673267326733	5.626176336564792	5.343446447044784
68.31683168316832	5.690087528663021	5.391746354647897
69.3069306930693	5.758841462571229	5.44281166076893
70.29702970297029	5.833134800305436	5.49701409517175
71.2871287128713	5.913790527610149	5.554784804510524
72.27722772277228	6.001786321181318	5.616626756363058
73.26732673267327	6.098290188091574	5.683130140474366
74.25742574257426	6.20470533385634	5.754991567777992
75.24752475247524	6.322726720422127	5.833038095646323
76.23762376237623	6.454412179230509	5.918257334813038
77.22772277227723	6.602271365313344	6.011835210836436
78.21782178217822	6.769375667771884	6.1152031802323075
79.20792079207921	6.95949100259057	6.230096848159956
80.1980198019802	7.177231726490765	6.3586276777208255
81.18811881188118	7.42822523067796	6.503368358021994
82.17821782178218	7.71925851480958	6.667449435735185
83.16831683168317	8.058342808018326	6.854658287484243
84.15841584158416	8.454570335039161	7.06951859667657
85.14851485148515	8.917542353775223	7.317305494820799
86.13861386138613	9.456037055971757	7.603915706839091
87.12871287128712	10.075548047354541	7.935468647521916
88.11881188118812	10.774578994694295	8.317491208793474
89.10891089108911	11.540432917973536	8.75360202437688
90.0990099009901	12.346652828600144	9.243845541348076
91.08910891089108	13.155103027105088	9.783219730266563
92.07920792079207	13.923914733963423	10.361219503680566
93.06930693069307	14.618183178635134	10.962951968485573
94.05940594059406	15.21755892571651	11.571546829122282
95.04950495049505	15.717286612002605	12.17085630397526
96.03960396039604	16.124100559050312	12.747453318691312
97.02970297029702	16.450661785644797	13.29153418557074
98.01980198019803	16.711164312906366	13.796902260949679
99.00990099009901	16.918820037824723	14.260429281193753
100.0	17.08483021205882	14.681338837696915
