time	IR	pIR	IRS	pIRS	iIRS	Akt	pAkt	mTORC1	pmTORC1	mTORC2	pmTORC2	imTORC2	mTORC1_DEPTOR	mTORC2_DEPTOR	DEPTOR	pDEPTOR
0.0	50.0	0.0	100.0	0.0	0.0	100.0	0.0	250.0	0.0	200.0	0.0	0.0	0.0	0.0	350.0	0.0
0.9900990099009901	49.66408968637613	0.33591031362386725	99.98892604181445	0.011072599657478784	1.3585280839276562e-06	99.99251598133291	0.007484018666853974	202.13088398807372	8.329046307325961e-05	45.33186554705055	0.012844330603729604	0.0	47.86903272146337	154.6552901223458	147.47513380666	0.0005433495309217466
1.9801980198019802	49.338840201472614	0.6611597985273718	99.95645380434455	0.043527510130746815	1.8685524713162986e-05	99.96346648255327	0.0365335174465448	179.76783093251535	0.000504237027303743	20.388483974381135	0.026846806021144982	0.0	70.23166483045732	179.58466921959783	100.18145359038789	0.0022123595569099814
2.9702970297029703	49.02376074703314	0.9762392529668561	99.90366739288294	0.0962595879633881	7.3019153701113e-05	99.91901517600239	0.0809848239974681	165.27067941584596	0.0012020362791550312	11.934846519095858	0.03479232835626327	0.0	84.72811854787486	188.03036115254787	77.23746017904784	0.0040601205293246245
3.9603960396039604	48.71839419465231	1.2816058053476898	99.83160819552904	0.16821444248789388	0.00017736198298201752	99.86645365360819	0.13354634639163215	154.77210733719892	0.002050817330817097	8.264533116890927	0.03854269525427801	0.0	95.22584184547016	191.69692418785488	63.07171249049894	0.005521476176059378
4.9504950495049505	48.42231391110305	1.5776860888969269	99.74127553192973	0.25838657956205163	0.0003378885081107125	99.80962089437101	0.19037910562888105	146.7241694732724	0.002978305162406602	6.480257987816455	0.04026525675412876	0.0	103.27285222156519	193.4794767554295	53.24117711310725	0.0064939098981164805
5.9405940594059405	48.135120961174394	1.8648790388256147	99.63362486451372	0.36581756438160135	0.0005575711045595666	99.74965856471601	0.2503414352838843	140.33379749202015	0.003959653604647315	5.579506759597167	0.04141942939012262	0.0	109.66224285437518	194.37907381101283	45.95160085267269	0.007082481939358036
6.930693069306931	47.85644163443927	2.1435583655607915	99.50956706384356	0.489594202382948	0.0008387337734495435	99.68611001356665	0.3138899864332823	135.1345265750118	0.00499920309489402	5.142769855227326	0.04285649305386677	0.0	114.86047422189333	194.8143736517189	40.31770990466107	0.0074422217267291774
7.920792079207921	47.5859252511418	2.414074748858287	99.36996877207875	0.6288467396527273	0.00118448826839415	99.61770328341012	0.38229671658983005	130.82682133885478	0.0061167320717283105	4.970786488621911	0.04502722334723107	0.0	119.16706192907348	194.98418628803094	35.84104174133497	0.007710041560649543
8.910891089108912	47.32324220954542	2.6767577904546633	99.21565349604815	0.7827470858124429	0.0015994181393207687	99.54283087756367	0.4571691224362792	127.20637257996754	0.0073388743462077756	4.959669945707867	0.04814093384948432	0.0	122.78628854568638	194.99218912044276	32.21353748789887	0.007984845972083765
9.900990099009901	47.06808224294948	2.93191775705062	99.04740312089703	0.9505070631861867	0.0020898159166677665	99.45982228643187	0.5401777135681047	124.1275778253068	0.00869419722601047	5.051128257909884	0.052268461813347204	0.0	125.86372797746729	194.89660328027693	29.23134008877647	0.008328653479452046
10.89108910891089	46.82015285941904	3.179847140581056	98.86595963868747	1.1313766864018904	0.002663674910548984	99.36708846714279	0.6329115328571631	121.48317138611847	0.01021057745785311	5.210390224775391	0.05740460126408724	0.0	128.50661803642384	194.73220517396066	26.75240205960058	0.008774730015041912
11.881188118811881	46.579177941278175	3.420822058721937	98.67202696539042	1.3246424765820135	0.0033305580275029404	99.2631911475179	0.736808852482053	119.1920560794698	0.01191393897790146	5.415586197256845	0.06350451624413296	0.0	130.7960299815525	194.52090928649915	24.6737242313049	0.009336500643622427
12.871287128712872	46.34489648474994	3.655103515250167	98.4662727715588	1.5296258140611234	0.0041014143800127524	99.14686968822672	0.8531303117732217	117.191635297619	0.013827764119412068	5.652298520561909	0.07050432027787766	0.0	132.7945369382618	194.27719715916038	22.918250952422934	0.010014950155089868
13.861386138613861	46.11706146291733	3.8829385370827807	98.24933028399121	1.7456813332063945	0.004988382802302971	99.01704497321407	0.9829550267858811	115.43276962822883	0.015973024621554168	5.9106137432805745	0.07833233553104721	0.0	134.55125734714989	194.01105392118853	21.426884712519264	0.010804019142554515
14.85148514851485	45.89543879751475	4.104561202485366	98.02180003484999	1.9721953624657562	0.0060046026841386255	98.87281157032946	1.1271884296704942	113.8763411129776	0.018368326577103355	6.183456415515606	0.08691501932275787	0.0	136.10529056044558	193.72962856516173	20.15338666369607	0.011694210696780649
15.841584158415841	45.67980642703412	4.320193572965987	97.78425154589647	2.2085844122726876	0.0071640418307415705	98.71342446645488	1.2865755335450608	112.49084291231907	0.021030153169324627	6.465611168814011	0.09617993071369964	0.0	137.48812693451188	193.4382089004724	19.060989339549703	0.012674825466196233
