time	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn
27.0	1.1720431005439125	1.8068082703597639	3.8564295246552422	0.1302636534002565	0.40662650614559254	3.061540495238171	2.0825799180472124	0.44122348908875264	3.0474744694819953	0.0028395528888686848	6.182706141355673	5.511422037580365	5.347568365308337	1.6556197063645997	0.5671714946327325	9.869279737555818	72.86780332160077	0.6560780333441477	25.758298304893383
28.0	1.164186260021003	1.3008523380102626	3.882115712412908	0.23166845122213128	0.6859349614121195	5.864866590856545	4.348575103997171	0.7274882942674307	6.4125011116217765	0.00038468945739068415	6.8771666570145635	5.752023921540084	5.9527186343734195	1.7730964148091992	0.6197637041293984	10.54938185082075	74.52729964204703	0.4645512567419223	26.3759106334691
29.0	1.0558398615838145	0.924911710901211	3.5471735298675293	0.33153540579972945	0.8805927572175523	9.76830758392378	7.410562043200666	0.8877009008823034	11.01929623498473	5.206992760408963e-05	7.514963330059643	5.99599786015123	6.508054403024493	1.9227277418899207	0.6732076297030053	11.43889782487353	74.47294971370812	0.3384655562715231	26.375566373289562
30.0	0.9039726353367634	0.6536681489770254	3.0510504873451816	0.41261218455081916	0.961667098711556	14.052866177591335	10.682192008091233	0.900720672093518	15.982968880743673	7.04752095752622e-06	8.123393671499693	6.256572351082412	7.0373248111806515	2.0990925262290436	0.7258563377358124	12.505176166495326	73.33375020809312	0.2574569722398494	25.983490978301013
31.0	0.743383430237565	0.4602337828133787	2.516787315823869	0.46957352598976376	0.9489857314388948	18.08087920968486	13.658267667072362	0.807370113798596	20.526033858832538	9.53926711642272e-07	8.718381217635386	6.512176053984234	7.5548053890314035	2.29760463087283	0.7770285449526797	13.719318349295097	71.5255141934897	0.20533534683774124	25.349663915842477
32.0	0.5933320467297735	0.32320526031370533	2.013129455770171	0.5039394718573242	0.8775517982468242	21.44552935843973	16.05415597479844	0.6655348873017396	24.20128431507741	1.2926371150191707e-07	9.296021762276766	6.726183561174748	8.057618794650729	2.514685003367621	0.8263977166459474	15.058370923778577	69.3107047301746	0.17109282712126886	24.56887659089212
33.0	0.46285107971413914	0.22656697995043068	1.572905845676592	0.5197715306668904	0.7783913891218825	23.965527371921063	17.795967325065856	0.5194992442659698	26.88484109629067	1.7694776196949588e-08	9.833832049255236	6.861613054900707	8.526625448378073	2.7474025393212345	0.8735688489236944	16.50371993016328	66.85207158286282	0.14782273339463733	23.699922303953144
34.0	0.35466597781608966	0.15862656940120248	1.2067056449965459	0.521346745183498	0.6724935464779995	25.620281690581567	18.939582470621605	0.39199858692636425	28.655454183155513	2.535166867837927e-09	10.296649832155458	6.889407950447626	8.93147542449524	2.9929416047248267	0.9178842114345114	18.037952425634888	64.25178233140288	0.13146906167641553	22.779668011018753
35.0	0.2679541770825731	0.11096797530594446	0.9125319463058778	0.5122915683452582	0.5715974013413759	26.481364016655906	19.592671411030903	0.2898772854326401	29.674708442825324	5.045674337207943e-10	10.643762634855497	6.791811874863046	9.236801172832067	3.2481123480507903	0.9583983576218253	19.641702443773237	61.57727324015864	0.11978932939513191	21.832382795207497
36.0	0.20017618282351882	0.07758965315716879	0.6822201177408671	0.49544622499027546	0.48104903807478383	26.661757768573032	19.867667331427526	0.21187959448578272	30.113587619675677	8.60251748855946e-11	10.835592384324501	6.5629708749093165	9.408056692438882	3.5089906763746557	0.993939361272007	21.291195239880306	58.87705981473242	0.11161765446106314	20.875459015404818
37.0	0.14819778083422686	0.05424003055842527	0.5053811208695356	0.4729914932795164	0.4024644513933849	26.28519186243186	19.86176747135749	0.153826859570307	30.120736644646797	0.34018696168848855	9.125902572133544	6.206347124330615	7.959394032548555	3.7629295658954964	1.0099854822407663	22.92731365941213	56.11638629303055	0.09540415843757713	19.898260590104897
38.0	0.10891887171964307	0.03792091481145725	0.3716212861334003	0.4466120596204932	0.33555321658619375	25.470176003426864	19.652140888942657	0.11128514482205651	29.814470106883206	0.520084457015491	7.7763803415446615	5.731904552882339	6.779769028307894	3.9820407855095596	0.9985285673188662	24.38285943596057	53.357853616496534	0.09384260943369399	18.9197135062433
39.0	0.07957825905671516	0.02652459983365622	0.2716290944449479	0.4176330485939804	0.27920225517605946	24.32313168069273	19.297390873814866	0.08034942502614983	29.28478183539473	0.6297511569593843	6.6439136364997315	5.168941671643382	5.79156125119268	4.147985808955254	0.9672367453160569	25.52433422467113	50.73656628758834	0.1027152473324519	17.988312674365236
40.0	0.05786265874483898	0.01857302574057145	0.19757615010327323	0.38711507072469825	0.23204133988251202	22.936398286570636	18.84096713968405	0.057948354199458964	28.598442116270682	0.7008253696512939	5.654907567028684	4.563848951397792	4.929572993494726	4.250129952396024	0.9214140494117741	26.272828133355713	48.35217111158048	0.12033310696639488	17.139674907877183
41.0	0.04191040461167461	0.013031522291348172	0.14314774848013725	0.35591741072155836	0.19271282436265616	21.38848335344242	18.314731645942658	0.04176538198122316	27.804430990981018	0.7484566282134558	4.777250410572913	3.9717641711568485	4.164881336354938	4.282850560889469	0.864839861688504	26.584950052646306	46.29273480744423	0.1469092127725603	16.405022898442486
42.0	0.030264539111372918	0.009177026804977395	0.10339375599816354	0.32473942515517573	0.1599831001577605	19.745196468409013	17.741927014403196	0.03008995355807631	26.93848380866381	0.7810187152330731	4.009106057424652	3.4460183042399306	3.4952298175829526	4.244308473079235	0.8006573615731676	26.443198908255244	44.651840044485766	0.18400284681961165	15.81733389258415
43.0	0.021807896000886316	0.006505027767533998	0.07451377499985047	0.29414815364881813	0.13277736727851863	18.06099523526686	17.1394758295093	0.021673060192956027	26.026619910178685	0.8035652185335771	3.363629401531671	3.02809634096689	2.931774651151259	4.1362337604403905	0.7320487942764983	25.853362372179163	43.53806199464541	0.23367059715082622	15.414826283318728
44.0	0.015696912244999348	0.004664224869082926	0.053635322429749166	0.264597296892676	0.11017925608362711	16.38027286368517	16.51969989530466	0.015608103879093137	25.087784060361283	0.8193090729504079	2.8550015736934187	2.7426792731493412	2.4868591936565485	3.9641851324659667	0.6625187758298833	24.845714971304265	43.07176715443806	0.29690913088684884	15.240051236021783
45.0	0.01130220846834408	0.0034106497244838266	0.03861349699245968	0.2364409449741703	0.09141653302992135	14.738499762140684	15.891584103404304	0.011239166751001976	24.13578930756918	0.8303656395648293	2.4904129458333246	2.5996866299928016	2.166881486443424	3.7377240999429846	0.5957686849705597	23.476391927480435	43.36140709150306	0.3713046104811988	15.33182759217588
46.0	0.00815871999299518	0.0025754374299872796	0.027862260219617678	0.20994423001764914	0.07584257340050396	13.16322178039135	15.26169690239879	0.008092573809781931	23.180732379834815	0.8381609620980139	2.2688701072391373	2.599467846573366	1.9711210978332705	3.47012364945241	0.5353289286878845	21.826159959664373	44.45619857101594	0.448913510829537	15.708771312458245
47.0	0.0059255384286761425	0.0020420944362439897	0.02021827015446879	0.18529237213024066	0.06291785918417565	11.674950939995854	14.634857544070481	0.00582662926272135	22.230019871962398	0.8436719824429308	2.18350535045055	2.7350822633961736	1.8937143917483783	3.177510619527215	0.4841775870438872	19.995512688812536	46.29031343073651	0.516690581065274	16.34944528151721
48.0	0.0043544410835006766	0.00173042519401174	0.014834010324025093	0.16259910438244005	0.052193156619099505	10.287990525812388	14.014618371830082	0.00419500707723167	21.28911005396571	0.8475755154284867	2.2232011663480504	2.9899628062416532	1.9251146248180557	2.8775429687770853	0.4444699164983662	18.09650962133591	48.6557891774048	0.5610448630005335	17.182087661101285
49.0	0.5048494474066193	2.6618517935388843	1.4667486288371294	0.14324515216890182	0.04994919696101565	9.017468914590504	13.408023440688966	0.008948136952989042	20.367243806155965	0.1462982711751311	2.9130454656768308	3.5228332115621575	2.5087063514591863	2.5929089039916677	0.4261085825234181	16.26176411013936	57.92800369545693	1.4332292164703802	20.342814445202553
50.0	0.9458283452156785	2.348753264043543	3.0189143469757536	0.1491748508242233	0.1439573888504314	8.118457675294014	13.0134370376331	0.12007651934586806	19.73847733917511	0.020825520322834308	3.7188942868253285	4.327792118051059	3.2042392333491305	2.3533826592477483	0.4340844122843757	14.677102717689047	68.43810272639351	1.2047622992113693	24.10461858938934
51.0	1.1211489447672514	1.7478365394184667	3.6867823312798365	0.2009286610504747	0.3720080902805362	8.355427922460704	13.437132139053048	0.37878420046232536	20.310616130827107	0.0028395794963417026	4.63789661391269	5.01480354655619	4.000404826812842	2.179200669061465	0.46383456744377405	13.483385448636374	75.41760416570139	0.8869471970854457	26.6286015583835
52.0	1.1154660606478972	1.2555751093441592	3.7185565775241676	0.2803592400790452	0.6213430214607797	10.106336771539238	14.963438214066901	0.6363078282021989	22.55578001198594	0.00038469820753845495	5.589337874727826	5.5804389953467455	4.826468811359209	2.0799409630554915	0.5096614806343992	12.75333753268337	79.17097373388492	0.6379131579034735	27.997789800742986
53.0	1.0119514506533724	0.8918237787105487	3.399050974597562	0.36089432348374584	0.7954154658191879	13.002065683506752	17.288033034158957	0.7801890550141961	26.04318327454507	5.2071615547492884e-05	6.54239846943096	6.094823901763399	5.6544156581503655	2.0556294234562564	0.5659099623902369	12.49693589998193	80.58716280715032	0.46245360924977735	28.526649126822214
54.0	0.8663097132088519	0.6299075372162479	2.9234800370886904	0.42626121457430044	0.8673525629366974	16.35707941182851	19.86404863125968	0.791098680059295	29.94841498749517	7.0474894654931e-06	7.497926393220435	6.589979874114185	6.484554039401012	2.1003217782561387	0.6283155527633155	12.682574752499187	80.41434208377605	0.34276711894211526	28.483279961349307
55.0	0.7122761819926345	0.4433242221524346	2.4111622744997887	0.471082586120709	0.8550202206252896	19.55768485316794	22.217754508005793	0.7074561974564618	33.542284720241426	9.539908730092372e-07	8.460195324331458	7.0604484854864635	7.320734034847068	2.2056737663927106	0.6939963178479687	13.26050077420087	79.1866728922726	0.2614716082300011	28.059827202323177
56.0	0.568412556903433	0.3112387956687292	1.9283693034041651	0.49634951887203643	0.7900469013610095	22.21051768531347	24.083302215379607	0.5818183640783069	36.40711659344191	1.2932878999942797e-07	9.422539740111404	7.480622201581004	8.157513529626174	2.363195691091014	0.7609548639501905	14.178458939320878	77.26418983087669	0.2055920219323272	27.385998962144637
57.0	0.44337264284001326	0.2181300239038035	1.5065708831985318	0.5054933499501263	0.7003739654457062	24.137106728021745	25.388989255805154	0.4533268919212411	38.42340380023858	1.754034650501672e-08	10.363819724772364	7.8191986876728965	8.976862181411883	2.5651817651460282	0.8276231282867291	15.388566434349466	74.8849588571743	0.16639077496430857	26.547589663312145
58.0	0.33973758290484307	0.15269267405147147	1.1558198847320684	0.5022368124048966	0.6048371855707759	25.311239530806617	26.180410406574524	0.3416222645063076	39.65491336446948	2.511699487615213e-09	11.250582451507032	8.047880519730407	9.749934805758397	2.8047983538666066	0.8925937481506642	16.848352765933154	72.20743912803037	0.13829238742838068	25.60167008758417
59.0	0.2566922766554866	0.10680082936386476	0.874117607752919	0.4897757299522538	0.5139326876862074	25.793810652885217	26.54957411406158	0.25239759320837374	40.23965132649418	3.596326321469337e-10	12.041320865123046	8.145230952632689	10.440745130488459	3.0757998208691824	0.9545092652466788	18.519093625620773	69.33996703895995	0.11782453098570636	24.587207898211354
60.0	0.19178569997390374	0.07466574986982492	0.6535848620139941	0.47063440788826605	0.4324191429381986	25.685166215680564	26.59317001639438	0.18437044349946705	40.32464526048814	4.851554800073036e-11	12.690938043634443	8.097605746247451	11.01005704749334	3.372157933692231	1.0120376037137966	20.363435670827272	66.35962773903806	0.10283000853083983	23.531882589294263
61.0	0.1420079697903625	0.05218910010958015	0.4842473600175482	0.44676172585751084	0.3617132581227346	25.09630935540682	26.394814479709726	0.13379596991451703	40.03776968006941	0.34018759770579154	11.213040983026302	7.897652349910363	9.76835152261508	3.6803835206365507	1.0513780176766558	22.315480568725164	63.26576409860914	0.08324653562475975	22.436942041736952
62.0	0.1043880422205708	0.036482016560740654	0.3561464115214167	0.41967061743739525	0.3015337026342529	24.13398546661747	26.020905872966242	0.09676375033587402	39.48082585073967	0.5200965398691076	10.038901381595208	7.542401672791642	8.742216773132531	3.97315108273535	1.0648784151133106	24.21091639776283	60.12338986878117	0.07581730913650225	21.32303357046702
63.0	0.07628204488540646	0.02551444924917735	0.26036781580653834	0.39055409089587806	0.25086658082253926	22.894185110681796	25.521867277997377	0.06984923562282801	38.73124677915128	0.6297542527578031	9.01327802050711	7.041807474205657	7.84821856980399	4.23210136163977	1.0593411126690113	25.91755241594398	57.04177766101328	0.07604838189333857	20.229544358917526
64.0	0.05547616506338458	0.017863184505026625	0.18942096721401308	0.36036724305403645	0.20847211121214404	21.460146823162063	24.93507482306039	0.05036757528789358	37.846470009010375	0.7008343995130936	8.048940494728779	6.420258023382958	7.009426125982524	4.445405724459825	1.0389494632135674	27.35058933097842	54.09204026340851	0.08168776902767991	19.182049471611418
65.0	0.04018905893872721	0.012532331066438009	0.13726437448653214	0.32988181076519213	0.17312470783789122	19.902465750863087	24.28793172769503	0.036297500278078154	36.868621681470216	0.748461878378822	7.099412080026864	5.715940429870948	6.184419610871495	4.604691890144858	1.0060345365553105	28.45116266713812	51.32782664264845	0.09206274884670661	18.19969000023104
66.0	0.029026726850641588	0.008826237658091433	0.09916229430163291	0.29972206476692803	0.14371236193951978	18.28003637352028	23.600427982123442	0.02614846724587059	35.828436163390386	0.7810204849925807	6.155342730883993	4.978875921771939	5.364201080227259	4.703388017259309	0.9618799700990214	29.1740564809427	48.80009530172825	0.10771876356100976	17.300470153325737
67.0	0.02092022486976066	0.006259949481590706	0.07147865259491905	0.27038887862176486	0.11926707016278544	16.641224492848053	22.88712344105153	0.018832997922288798	34.74829953170674	0.8035667176657834	5.236974697420668	4.265898627463854	4.565715961399922	4.736179816457129	0.9074982713913773	29.4827695075568	46.56876427704778	0.13026060270926815	16.505415408352764
68.0	0.015062405253986664	0.004496570335638724	0.051465074045463806	0.24227646684094473	0.09896389808211765	15.025012504131052	22.15862725807751	0.013562231142707106	33.64452259855566	0.8193102617455807	4.382592043226391	3.6319034475281864	3.8218911078366724	4.699358081736229	0.844315684987017	29.35057746550246	44.712672032452915	0.16224565065859048	15.842122618084902
69.0	0.01085126347085614	0.003303307586936435	0.0370699085196335	0.21568489154625395	0.08210800335085863	13.462039756264163	21.422688066921307	0.009765670972508017	32.52901677238197	0.8303663633073897	3.634267013269593	3.1197513566715664	3.16927908621301	4.591765677533416	0.774648149995044	28.76588563486981	43.337003303581795	0.2068282500224482	15.347445802536294
70.0	0.007842430004576994	0.002520934596953672	0.026777487567349014	0.1908301672502471	0.06811775906433189	11.97554013927487	20.68498647825553	0.007031457891844851	31.41051268866423	0.8381615316756417	3.0248388548069673	2.7542227986968046	2.6366662529370246	4.415938352550852	0.7018135627091707	27.739489563908258	42.57317559527665	0.2666635827140481	15.067614255416087
71.0	0.005711025885432051	0.00204250328676506	0.01947875824300471	0.16785326867165526	0.05650801756923362	10.58220487198424	19.94970992044888	0.005062552254531574	30.295444284340245	0.8436723985975015	2.571162371754265	2.543932585359586	2.2390305958293117	4.178925805055795	0.6298200703164766	26.310499737598306	42.561216882801524	0.34163598935760003	15.05231168420151
72.0	0.004221873147235673	0.0017984231545217896	0.014370091145356964	0.14682882896874042	0.046874910722715796	9.293002652839052	19.219968022732843	0.0036448545763036874	29.18858769829936	0.8475757848694719	2.2753771141230996	2.4882565600226556	1.9784823963007574	3.8924019095614826	0.562782784588631	24.548116307330748	43.40455069857843	0.4258942019797336	15.33907322375821
73.0	0.5047899637440112	2.6620188671244276	1.4665268870297457	0.12910299754985222	0.04553247639288384	8.120209612098483	18.502503028325844	0.008547186823089076	28.098717528645192	0.14629836787745853	2.6531606931884633	2.8004868954684516	2.291021975938739	3.577160829972239	0.5130944180630754	22.567882085932602	51.77259138022375	1.3647474470179088	18.169142809901267
74.0	0.9458461371670571	2.3490540943901146	3.018944940041127	0.13658643199940035	0.14028430047623225	7.316117977728682	17.99594194488429	0.11977717939409772	27.300194920134395	0.020825539295576387	3.183163322358448	3.553160772210178	2.745362641185973	3.2659202665766593	0.4885246669497111	20.569837622769995	62.12025403625352	1.2022972928017086	21.863362089130074
75.0	1.1212518517480607	1.7482472444542583	3.687095342414911	0.18977377315086344	0.368989437119354	7.640994311937275	18.310100418244083	0.3786113526605349	27.705905456939583	0.0028395833332760037	3.903330163810971	4.277202957844134	3.366772666633007	2.98744573439706	0.48805527356174966	18.744594336639167	69.47176063830334	0.922288781425331	24.513575321745027
76.0	1.115641937161022	1.2559921696047665	3.719120711388578	0.2704571334807891	0.6189234195512044	9.468168774602496	19.735903591874887	0.6363008415938882	29.797918510019443	0.00038469866369815757	4.724955664386241	4.9001157437806215	4.0784181427261945	2.7638163846164487	0.5084541734883562	17.24267932956658	73.84119510379422	0.6877136793243603	26.099131899407954
77.0	1.0121683901682377	0.8921736567550261	3.3997637265423717	0.3520357528354578	0.7935244045000738	12.426903655209367	21.973322574211085	0.7803468860975031	33.15223614133314	5.207169337501588e-05	5.595626261632013	5.466120972079833	4.833646330143054	2.607879381254391	0.5447617703552187	16.15713331067764	75.93009615202061	0.5139370978126652	26.866410909051147
78.0	0.8665354040652232	0.6301754569704346	2.924231375555001	0.41825405884490136	0.8658952785065472	15.833273228883588	24.475296046650612	0.7913710551343529	36.94441462692133	7.047487209636879e-06	6.496967571946473	6.000541346259722	5.615971324630261	2.5239528024708324	0.5923089226759419	15.524510337553432	76.3950169358652	0.3901749129884673	27.049936730956293
79.0	0.7124879675540245	0.4435205377329112	2.4118729014644242	0.46377417781431834	0.8538970790324057	19.076373712618217	26.765307628675696	0.7077714059686336	40.44113284143584	9.539954001851226e-07	7.419555202563339	6.498265753612291	6.417214651355392	2.5102155652391236	0.6473634640245757	15.339383702936818	75.73408858054592	0.30277440984710324	26.82849990348294
80.0	0.5685980862872606	0.311378970838813	1.9289950055320362	0.48962749604949546	0.7891718405266056	21.76538227628099	28.574325072606968	0.58211820815938	43.21987096771888	1.2933140448420577e-07	8.348117012068558	6.936285834255961	7.224346706667548	2.5611872329310974	0.7069953158378115	15.570866797549172	74.29925661272605	0.24057328792098334	26.328660761243107
81.0	0.44352733472893324	0.21822807717816883	1.5070944390123062	0.49927787735166396	0.6996814506532867	23.723726019931775	29.828064810136013	0.45358113779174114	45.15715879108018	1.7539989907009918e-08	9.256853816948272	7.286306790526375	8.015207233530688	2.669601721434142	0.7687835019545368	16.1754423217048	72.33339255283951	0.19564607238761653	25.63779429073623
82.0	0.33986176107715693	0.15275971880265551	1.1562413057149286	0.49647177376375634	0.6042806877598199	24.926513202712506	30.570294969893315	0.3418234642276402	46.313947692163374	2.5153827293889456e-09	10.110521750986372	7.522842206883992	8.759338599853416	2.8275479095433402	0.8306051745502173	17.10482588919407	70.0049673053834	0.16272132459391486	24.816476832181436
