time	G6P_F6P	FBP	GLC	G3P	F6P
0.0	3.71728	0.00063612	10.0	0.0	0.8578338461538461
0.9900990099009901	3.734470100834105	0.0006385969509218423	10.0	0.0	0.861800792500178
1.9801980198019802	3.7514151727147484	0.0006502064064383987	10.0	0.0	0.8657111937034035
2.9702970297029703	3.7681088262496245	0.0006619359185269012	10.0	0.0	0.8695635752883749
3.9603960396039604	3.784549516336589	0.0006737863575678967	10.0	0.0	0.873357580693059
4.9504950495049505	3.800735705037377	0.0006857586379560725	10.0	0.0	0.8770928550086254
5.9405940594059405	3.8166658609293878	0.0006978537108207501	10.0	0.0	0.8807690448298586
6.930693069306931	3.8323384583423117	0.0007100724962006182	10.0	0.0	0.884385798078995
7.920792079207921	3.8477519755234275	0.0007224161267471383	10.0	0.0	0.8879427635823294
8.910891089108912	3.8629048960061296	0.0007348857088853977	10.0	0.0	0.8914395913860299
9.900990099009901	3.8777957043763127	0.0007474825052952974	10.0	0.0	0.8948759317791489
10.89108910891089	3.8924228878834843	0.0007602076531829017	10.0	0.0	0.8982514356654194
11.881188118811881	3.906784932765512	0.000773062735237784	10.0	0.0	0.901565753715118
12.871287128712872	3.9208803251911113	0.0007860485694877659	10.0	0.0	0.9048185365825641
13.861386138613861	3.9347075470612953	0.0007991675993000556	10.0	0.0	0.9080094339372219
14.85148514851485	3.948265079292573	0.0008124208108596279	10.0	0.0	0.9111380952213629
15.841584158415841	3.9615513963671702	0.000825810119370053	10.0	0.0	0.9142041683924239
16.831683168316832	3.9745649658482334	0.0008393373752132778	10.0	0.0	0.9172072998111307
17.821782178217823	3.9873042467033044	0.0008530045437275115	10.0	0.0	0.9201471338546086
18.81188118811881	3.9997676874162678	0.000866813714500807	10.0	0.0	0.9230233124806771
19.801980198019802	4.011953724031962	0.0008807670991147409	10.0	0.0	0.9258354747766065
20.792079207920793	4.023860777823264	0.0008948670540211833	10.0	0.0	0.928583256420753
21.78217821782178	4.035487253583842	0.0009091162271556328	10.0	0.0	0.9312662892885789
22.77227722772277	4.046831535533171	0.0009235172157870023	10.0	0.0	0.9338842005076547
23.762376237623762	4.057891986230291	0.0009380730622371947	10.0	0.0	0.9364366122069901
24.752475247524753	4.068666942988318	0.0009527869458424841	10.0	0.0	0.9389231406896118
25.742574257425744	4.079154713946884	0.0009676620394254872	10.0	0.0	0.9413433955262038
26.73267326732673	4.0893535738153295	0.000982702220347108	10.0	0.0	0.9436969785727682
27.722772277227723	4.099261763273994	0.0009979115234466567	10.0	0.0	0.94598348383246
28.712871287128714	4.108877476906047	0.001013293995298668	10.0	0.0	0.9482024946706262
29.7029702970297	4.118198866122582	0.001028854484849808	10.0	0.0	0.9503535844898267
30.693069306930692	4.127224028009555	0.0010445980868623458	10.0	0.0	0.952436314156051
31.683168316831683	4.1359509999018815	0.0010605303770513967	10.0	0.0	0.954450230746588
32.67326732673267	4.144377751612882	0.001076657574171788	10.0	0.0	0.9563948657568188
33.663366336633665	4.152502175691928	0.0010929864834132714	10.0	0.0	0.9582697328519834
34.65346534653465	4.1603220771118385	0.0011095247408346427	10.0	0.0	0.9600743254873473
35.64356435643565	4.167835160253406	0.0011262808286438132	10.0	0.0	0.9618081139046321
36.633663366336634	4.1750390145002845	0.0011432643473595098	10.0	0.0	0.9634705418077579
37.62376237623762	4.181931095214078	0.0011604861633105258	10.0	0.0	0.9650610219724794
