time	n	c	a	m
0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.002838999055889408	0.01038593686003358	5.143984124734128e-05	0.002893422459362865
1.9801980198019802	0.024444480052618414	0.03297281559026003	0.0008780003783537889	0.025551480468316668
2.9702970297029703	0.050865090872641114	0.022903378098100318	0.002899725041583558	0.05540198383492334
3.9603960396039604	0.06017706195686868	0.009566074365108968	0.004684503218390366	0.06969587847798034
4.9504950495049505	0.06108175315439757	0.00529690865278968	0.0055764419185796695	0.07591395719861264
5.9405940594059405	0.059605365349526346	0.004058594654611355	0.005861659502676961	0.0796496704708157
6.930693069306931	0.0575960766953634	0.003666357490014705	0.0058510026412684464	0.08264016170208134
7.920792079207921	0.05551698945423856	0.0034542730733441917	0.005717324314125766	0.08532902276543572
8.910891089108912	0.05344658778989146	0.0032586038450407636	0.005537248012694828	0.08779553065196145
9.900990099009901	0.05138284192125369	0.0030541596934571037	0.0053405216156041276	0.09004078242751795
10.89108910891089	0.049317985502508696	0.002844666416964217	0.005137719982351704	0.09205946680632864
11.881188118811881	0.047250298771537795	0.0026359797714605804	0.004932499281984085	0.09385186601669024
12.871287128712872	0.045182775318391634	0.002431860023032328	0.0047262951289851595	0.09542303193301514
13.861386138613861	0.04312080688081105	0.0022344087677122824	0.004519926171931246	0.09678078015157347
14.85148514851485	0.041070788214166584	0.0020448484979918185	0.0043140766810989325	0.0979344351000653
15.841584158415841	0.03903943559989106	0.0018639744925220934	0.004109416690013567	0.09889419849327251
16.831683168316832	0.03703346338542141	0.0016923539536309279	0.0039066181653794885	0.09967083285573992
17.821782178217823	0.03505941078875574	0.0015304007757559902	0.0037063468997356646	0.10027547430881495
18.81188118811881	0.033123528296535816	0.001378399635995443	0.003509251036775806	0.10071949256775337
19.801980198019802	0.03123168699201138	0.001236514672713992	0.0033159506517534973	0.1010143656161664
20.792079207920793	0.029389303015305377	0.0011047936061566411	0.0031270286985744865	0.10117156225102117
21.78217821782178	0.02760127358998126	0.0009831730351443435	0.002943023407606533	0.10120243017744163
22.77227722772277	0.025871924217748008	0.0008714864067848247	0.0027644217810008148	0.10111809104829209
23.762376237623762	0.02420496991215537	0.0007694734427942137	0.0025916543692966116	0.10092934576706748
24.752475247524753	0.02260348976638854	0.0006767914601283308	0.0024250914081943007	0.10064659078915296
25.742574257425744	0.021069915137499676	0.0005930282427747033	0.002265040263084523	0.10027974703557702
26.73267326732673	0.01960603168555773	0.0005177153690426179	0.002111744252166823	0.09983820280089671
27.722772277227723	0.018212993673588026	0.0004503418205058547	0.0019653827875490827	0.09933077021628355
28.712871287128714	0.01689134981656455	0.00039036737307765647	0.0018260727590540362	0.09876565564312104
29.7029702970297	0.01564107896164063	0.000337235152486158	0.0016938710369971163	0.09815044319778361
30.693069306930692	0.014461633664717203	0.0002903831798901958	0.0015687779383586748	0.09749209015913103
