time	PGA	DPGA	TP	FBP	HeP	E4P	SBP	S7P	PeP	RuBP	ATP	PGCA	GCA	GCEA	HPRc	GCAc	GOAc	GLYc	SERc	GCEAc	PGAc	TPc	FBPc	HePc	F26BPc	UDPGc	SucPc	Succ	NADPH	CO2	O2	NADP	UTPc	NAD	NADH	GLUc	KGc	ATPc	GAP	DHAP	F6P	G6P	G1P	X5P	R5P	Ru5P	ADP	Pi	GAPc	DHAPc	F6Pc	G6Pc	G1Pc	UDPc	Pic	PiTc	ADPc	PiPic
0.0	2.4	0.0011	0.5	0.669999999999999	2.2	0.05	0.3	2.0	0.25	2.0	0.68	0.0029	0.36	0.1812	0.0035	0.36	0.028	1.8	7.5	0.1812	0.0	2.3	2.0	5.8	7.8e-06	0.57	0.0	0.0	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.023809523809523808	0.47619047619047616	0.6407642570047184	1.4737577911108521	0.08547795188442943	0.07473841554559042	0.12518684603886399	0.05007473841554559	0.82	0.9749000000000017	0.10952380952380951	2.1904761904761902	1.688835053227422	3.88432062242307	0.22684432434950727	0.18000000000000005	1.79998412974669	1.7999843999999996	0.65	2.7025330950891657e-07
0.9900990099009901	0.4318187185059742	1.2050916410305466	1.4131584450628523	0.09438675502146907	2.1702872492251135	0.40854087432139324	0.2094361068164179	1.7610560389491956	0.46444998887438327	2.3808399564572067	0.35452296554160534	0.00013999805951700678	0.06980057733308434	0.06651934409082222	0.004722812573672777	0.05223514439794277	0.022114075575937496	2.128073536156908	7.391529261869668	0.11519847899760255	0.1314534966187135	2.889340425575184	1.947099423178875	5.795008266949699	0.00487083724666135	0.6178554809654361	0.0016241337364086082	0.0013224581549020316	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.06729325928870725	1.345865185774145	0.6321102257893381	1.4538535193154776	0.0843235041202977	0.13884902507455404	0.23257211699987798	0.09302884679995121	1.1454770344583947	0.21651680280868657	0.13758763931310397	2.7517527862620796	1.6873815680978181	3.8809776066249815	0.2266490922268989	0.13214451903456392	1.1786330404994771	1.1786331562689227	0.65	1.1576944558555624e-07
1.9801980198019802	0.13174586698318463	0.7461005151693444	1.7601984810638678	0.01935717439681615	1.7991619291611867	0.5057742624687347	0.3476803158089249	1.5130939979770763	0.4966816906781403	2.921928321168738	0.4883046299212494	0.00014325371940011907	0.03333457806864335	0.01223285700922789	0.0022832719095894558	0.022552013762405697	0.010229473311342756	1.9390181466952348	7.5106021877670255	0.02465143256606621	0.10936495184729807	3.5017183320291547	1.906427785741098	5.780402207403788	0.008722229809661829	0.6644033085260438	0.0022410555969381765	0.0034461352193943156	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.0838189752887556	1.676379505775112	0.524017571259156	1.2052404138960588	0.06990394400597143	0.14848481036715702	0.24871205736498803	0.09948482294599521	1.0116953700787505	0.23476323493951323	0.16674849200138833	3.334969840027766	1.6831285982097732	3.8711957758824775	0.2260778333115367	0.08559669147395621	0.6759733839345472	0.6759734220213023	0.65	3.808675508309989e-08
2.9702970297029703	0.06297398141413732	0.00823792724727713	2.0575771479096647	0.022608119692962215	1.454005582408285	0.5463189479488322	0.480701370729551	1.223804622686762	0.48156538930335996	3.572079539357144	0.707082304080405	0.00014679757820773253	0.03272662347047226	0.007330259596432806	0.0022654455706115446	0.02208369454727817	0.009802095366753315	1.7299540167678464	7.632156982085032	0.017455401700242925	0.07453688873727303	3.9576499013934696	1.8729087716127415	5.760918005525531	0.011882503000177987	0.7096422374310334	0.002649623109809124	0.005491523977322648	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.09797986418617452	1.95959728372349	0.423488548496617	0.9740236615422191	0.05649337236944871	0.14396573671251417	0.24114260899346127	0.09645704359738451	0.792917695919595	0.29927131261647766	0.18845951911397474	3.7691903822794948	1.6774552183621596	3.8581470022329665	0.22531578493040522	0.040357762568966615	0.3346630226275238	0.33466303200808056	0.65	9.380556775795412e-09
3.9603960396039604	0.12138002750258158	0.006814814223657697	1.8675173494966744	0.01888655514779633	1.210317833221319	0.5593288456159232	0.5494023085888738	1.0033205742152786	0.4807373201897145	3.9967180994608404	0.44649728451728815	0.00014038594488548933	0.03291422058210826	0.009122308557164383	0.002297636541096653	0.022139263593462903	0.009666935754339653	1.5671670225727157	7.728953763419818	0.019039307022689227	0.049815622825063424	4.231599155292635	1.8441864700303097	5.738345464382197	0.014578465013827067	0.7536063173400637	0.0030058691625536394	0.007350508653407767	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.08892939759507974	1.7785879519015946	0.35251291233800863	0.8107796983774198	0.047025222505890356	0.14371818241844977	0.24072795555090334	0.09629118222036136	1.053502715482712	0.16711682445399845	0.20150472168060166	4.0300944336120335	1.670882580651249	3.843029935497872	0.22443294823307575	-0.0036063173400636694	0.15970401534559642	0.15970401824927727	0.65	2.9036808513183132e-09
4.9504950495049505	0.265736410453387	0.005632545006072614	1.917209959990712	0.018520038384428672	1.0413032653330836	0.5434592415952247	0.5751861557325665	0.8815859313563226	0.5133033678870668	4.123906710185929	0.2767199361070752	0.00013760475075362834	0.033181258543096476	0.014784721923429339	0.002318787066553987	0.02212825181877174	0.009543950948550083	1.4413796094098918	7.80605532373706	0.024380638531291045	0.03480550266576485	4.384573184632705	1.8189141829910476	5.71349947033994	0.016960835088047205	0.7963378316090334	0.0033422656984500886	0.009042617672996885	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.0912957123805101	1.8259142476102017	0.3032863241489729	0.6975585455426376	0.04045839564147299	0.15345392164037872	0.2570353187476343	0.10281412749905373	1.2232800638929249	0.11405338390838082	0.20878919926822403	4.175783985364481	1.6636479624321379	3.826390313593917	0.22346119431388475	-0.046337831609033375	0.09202953998865837	0.09202954050495116	0.65	5.162927863011646e-10
5.9405940594059405	0.5207253181558642	0.00480030181805457	1.9963016371963218	0.01890395087299438	0.9223111821673993	0.5116701649100964	0.5826022438882589	0.8278038170963858	0.5478165065530706	4.082646087825638	0.20200158692390174	0.00013620897696429418	0.03362991989077338	0.026570163623194358	0.002328880819283925	0.022048135668080872	0.009421193502308843	1.343618753071804	7.868167946166736	0.0357031161303943	0.026814109295246986	4.482881301177776	1.796283862865528	5.686849452707299	0.019122154718182054	0.8378650839206225	0.003673555625411322	0.010606638932040495	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.09506198272363436	1.9012396544726873	0.2686291088039259	0.6178469502490296	0.035835123114443715	0.16377175083798823	0.2743176826536302	0.1097270730614521	1.2979984130760982	0.09332840921010543	0.21347053815132266	4.269410763026453	1.65588805140677	3.808542518235571	0.22241888306495736	-0.08786508392062253	0.06896954607427119	0.0689695460268478	0.65	-4.7423398541468487e-11
6.930693069306931	0.8248957476767301	0.004605012723927547	2.080724675622968	0.019476431189820842	0.8345242310425285	0.47725131749809585	0.5759815489651149	0.8087447909371397	0.5704326970556269	3.9699412754748225	0.17629382192841164	0.00013547080150461184	0.034203443175935204	0.0422263801128641	0.0023344034141153155	0.02195976068243336	0.00931558005765971	1.2672921312770147	7.918773912556212	0.051173696527663744	0.023697363186786332	4.558933941873032	1.7757860117217743	5.65872145056492	0.021113324162137327	0.8782023642121736	0.0040092393985399054	0.012084070065643212	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.09908212741061752	1.9816425482123503	0.24306059038927255	0.5590393578953269	0.03242428275792896	0.1705329438133414	0.28564268088734684	0.11425707235493873	1.3237061780715884	0.08698871072962255	0.21709209247014435	4.341841849402887	1.6476977831317174	3.78970490120295	0.22131876623025226	-0.12820236421217357	0.06083933223877125	0.06083933320889834	0.65	9.70127089772177e-10
7.920792079207921	1.1304056491593506	0.004591874606443086	2.170839727310664	0.020205531157105935	0.7661040758902624	0.4442833024647518	0.5617491075990023	0.7997254653101947	0.5866009633149638	3.8390874626866744	0.16577158479887721	0.00013494769145059885	0.03481071290840923	0.05897221141471906	0.0023374732348113323	0.021875793615699128	0.00922760681121807	1.2075936981887885	7.960436539016082	0.06785055162049553	0.023538884067968554	4.624955336850932	1.7570713132710896	5.629354203756495	0.02296362155765778	0.9173571525075075	0.004354149058733626	0.013511715904520757	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.10337332034812687	2.067466406962537	0.22313277680732288	0.5132053866568426	0.02976591242609687	0.17536650622270966	0.29373889792303864	0.11749555916921547	1.3342284152011228	0.08486633196103366	0.22023596842147294	4.4047193684294585	1.6391466735063989	3.7700373490647165	0.22017018118537948	-0.1673571525075075	0.057727556068698505	0.05772755660837525	0.65	5.396767477350295e-10
8.910891089108912	1.4289911940564812	0.0045846153620748	2.2564428984142033	0.02094923745346723	0.711290235951035	0.4141047513057175	0.5434888479727948	0.7923311743678324	0.5995367123154305	3.7077712554713793	0.15982103699023847	0.00013449060197594223	0.03543361823460928	0.07612690357637365	0.002338599135670144	0.021794849889504555	0.009153100112893033	1.1608134514173503	7.995137185149283	0.0848975373910517	0.025049868311313818	4.685624561342793	1.7398832444532564	5.59892389415402	0.024692370901050677	0.9553339608321034	0.0047103961330304	0.01491844365271518	0.21	0.009	0.2646	0.29	0.75	0.4	0.47	24.0	0.4	0.35	0.10744966182924778	2.1489932365849556	0.20716789070630717	0.4764861486245064	0.027636196620221373	0.17923369575947098	0.3002164403971139	0.12008657615884558	1.3401789630097616	0.08375959347765427	0.2231249791115616	4.462499582231231	1.6302860228965328	3.749657852662025	0.21898001859546226	-0.20533396083210342	0.05654004864297235	0.05654004935022883	0.65	7.072564756072097e-10
