time	SAM	A	P	S	D	aS	aD	Met	ORN	AcCoA	CoA
0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	50.0	300.0	39.5	160.0
0.9900990099009901	0.2525979860746	0.00826339735161393	3.005428315809293	0.010112562320460915	0.023313000202174593	1.793196501114925e-06	0.004828018521525225	50.0	300.0	39.5	160.0
1.9801980198019802	0.4843841075907709	0.006687824076138391	9.747173513761817	0.010250070411410331	0.03669805764913524	1.50132189272876e-06	0.0023691264494075793	50.0	300.0	39.5	160.0
2.9702970297029703	0.6976764756311244	0.007132164885860475	20.033147547463344	0.010498095062287173	0.06581378589538177	1.2745359683954798e-06	0.00122554116432369	50.0	300.0	39.5	160.0
3.9603960396039604	0.8869755638076671	0.007686925791252984	33.610694959046235	0.011004321351128835	0.11779277106505533	1.1144488949717084e-06	0.000729099923550403	50.0	300.0	39.5	160.0
4.9504950495049505	1.0490801278552953	0.008168407781071297	50.172894908658044	0.011945897378031044	0.19569985492577355	1.0191828888861495e-06	0.0005564166468329382	50.0	300.0	39.5	160.0
5.9405940594059405	1.1830585121241532	0.008583581769120708	69.36921960844802	0.013525576014055624	0.30010225581615346	9.846604169165776e-07	0.0005465586090042821	50.0	300.0	39.5	160.0
6.930693069306931	1.2898923869138401	0.008921688484438443	90.82953798460962	0.01595032585233828	0.42967038941578234	1.0054510599949852e-06	0.0006176372206255087	50.0	300.0	39.5	160.0
7.920792079207921	1.3719238473210371	0.009176298397775921	114.18944736225082	0.01940887584393841	0.5817475651223181	1.075565527744691e-06	0.000727244781356159	50.0	300.0	39.5	160.0
8.910891089108912	1.432275581581858	0.009348479419641937	139.1095882890945	0.024055064417747508	0.752955668576287	1.189034972638765e-06	0.0008531926228322196	50.0	300.0	39.5	160.0
9.900990099009901	1.4743639295444226	0.009445192086469299	165.2865871009712	0.02999922569172636	0.9396984724004358	1.3402223964784445e-06	0.0009838586287075617	50.0	300.0	39.5	160.0
10.89108910891089	1.501551798940191	0.009476806266764809	192.45679005857497	0.03730703195497763	1.138512464497974	1.5239630547553645e-06	0.001113226742811295	50.0	300.0	39.5	160.0
11.881188118811881	1.5169357831400476	0.009454997298653567	220.39523946550813	0.04600367983993781	1.3462733346071265	1.7356226730423348e-06	0.0012382915529808294	50.0	300.0	39.5	160.0
12.871287128712872	1.5232383197508352	0.009391294098772514	248.91214567957235	0.05608102994869097	1.5602913970482104	1.9711187322142166e-06	0.0013576825304634833	50.0	300.0	39.5	160.0
13.861386138613861	1.522772087194341	0.009296227426815816	277.848408329101	0.06750574405327894	1.7783324468753643	2.2269209940336373e-06	0.0014709256362755122	50.0	300.0	39.5	160.0
14.85148514851485	1.5174491419006202	0.00917892205225648	307.0710787935196	0.08022709633236254	1.9985941810744863	2.500035525275559e-06	0.001578040786208919	50.0	300.0	39.5	160.0
15.841584158415841	1.5088147629512598	0.00904697409421055	336.46919681633204	0.09418373562903869	2.2196597238540323	2.787974882702406e-06	0.0016793178954169373	50.0	300.0	39.5	160.0
16.831683168316832	1.4980926410962174	0.008906502091952661	365.95016286852376	0.10930910419744341	2.4404422664026675	3.088717359328762e-06	0.0017751891835392566	50.0	300.0	39.5	160.0
17.821782178217823	1.486233101901587	0.00876229014747221	395.4366669825108	0.12553550091034696	2.660129212029734	3.400659129977108e-06	0.0018661545350972762	50.0	300.0	39.5	160.0
18.81188118811881	1.4739595517769901	0.008617970470153079	424.86412898318275	0.14279693239192123	2.878130395666714	3.7225630773735626e-06	0.0019527369312228508	50.0	300.0	39.5	160.0
19.801980198019802	1.4618106428095556	0.008476212670542807	454.1785825668528	0.1610309605354689	3.0940324990635237	4.053507523392348e-06	0.002035455577438146	50.0	300.0	39.5	160.0
20.792079207920793	1.4501770901609539	0.008338905156462996	483.3349321796911	0.180179765929138	3.307560310208692	4.392837251795926e-06	0.0021148098226805635	50.0	300.0	39.5	160.0
21.78217821782178	1.439332938047682	0.008207313868586976	512.2955176934103	0.20019063593109554	3.518544637227347	4.74011855635896e-06	0.002191269893189557	50.0	300.0	39.5	160.0
22.77227722772277	1.4294615532066859	0.008082222640336374	541.028930857322	0.22101604221120763	3.726896273634533	5.0950990575766406e-06	0.002265272026786873	50.0	300.0	39.5	160.0
23.762376237623762	1.4206768683611426	0.007964046524666573	569.5090368260679	0.2426134534442881	3.932585219130265	5.457672663554118e-06	0.002337216498014051	50.0	300.0	39.5	160.0
24.752475247524753	1.4130404935397116	0.007852925909061542	597.7141625810436	0.26494498319332366	4.135624338842218	5.827849704894389e-06	0.0024074675265317734	50.0	300.0	39.5	160.0
25.742574257425744	1.4065753231856886	0.007748803591935233	625.6264212970907	0.2879769525011784	4.336056679523264	6.205731769172791e-06	0.002476354400079803	50.0	300.0	39.5	160.0
26.73267326732673	1.4012762284807274	0.007651482456524908	653.2311477027208	0.3116794190459964	4.533945758537498	6.591490896789365e-06	0.0025441733416671536	50.0	300.0	39.5	160.0
27.722772277227723	1.3971183625380093	0.007560671907985069	680.5164243652167	0.3360257095737728	4.729368221962726	6.985352552492497e-06	0.002611189800025227	50.0	300.0	39.5	160.0
28.712871287128714	1.394063536245325	0.007476022789393335	707.4726827186464	0.36099197761083496	4.922408374951881	7.387581852483118e-06	0.002677640939436877	50.0	300.0	39.5	160.0
29.7029702970297	1.3920650519332332	0.007397153531395926	734.0923657993521	0.3865567990609736	5.11315417302398	7.798472545572624e-06	0.00274373817728599	50.0	300.0	39.5	160.0
30.693069306930692	1.391071320037052	0.007323669370753071	760.3696419990603	0.41270081143204307	5.301694338918935	8.218338281931611e-06	0.0028096696664053843	50.0	300.0	39.5	160.0
31.683168316831683	1.3910285155398696	0.007255176091976462	786.3001615807539	0.4394063983447779	5.4881163458968985	8.64750574116197e-06	0.0028756026597738186	50.0	300.0	39.5	160.0
32.67326732673267	1.3918824982091045	0.007191289603452235	811.8808485338534	0.46665741741272865	5.672505048062889	9.086309329454147e-06	0.00294168572092411	50.0	300.0	39.5	160.0
