time	p100	p52	NIK	IkBd	p100t
24.752475247524753	8.583692592044972	3.7121238483642194	10.0	0.008223505599666427	2.5
25.742574257425744	8.842558948739217	3.9411874422630784	10.0	0.008995363229936552	2.5
26.73267326732673	9.09760171093104	4.173747534777134	10.0	0.009799765545175958	2.5
27.722772277227723	9.348966329426514	4.409656822388095	10.0	0.010636101783969197	2.5
28.712871287128714	9.596788778740311	4.648777574347495	10.0	0.01150374488735532	2.5
29.7029702970297	9.841196401394251	4.890980782466965	10.0	0.012402055163258539	2.5
30.693069306930692	10.08230865816387	5.1361454054719555	10.0	0.013330383522587953	2.5
31.683168316831683	10.320237796581104	5.384157695555506	10.0	0.014288074334473438	2.5
32.67326732673267	10.555089448208218	5.634910596568832	10.0	0.015274467942422012	2.5
33.663366336633665	10.786963163935049	5.888303204552722	10.0	0.016288902879776718	2.5
34.65346534653465	11.015952894876891	6.144240282995774	10.0	0.01733071781675446	2.5
35.64356435643565	11.242147425299498	6.402631826361475	10.0	0.018399253267245015	2.5
36.633663366336634	11.46563076349185	6.663392665933376	10.0	0.019493853082282478	2.5
37.62376237623762	11.686482497051513	6.926442111476656	10.0	0.02061386576150053	2.5
38.613861386138616	11.904778111999962	7.19170362930994	10.0	0.02175864557703077	2.5
39.603960396039604	12.120589284520632	7.459104547938066	10.0	0.02292755355609379	2.5
40.59405940594059	12.333984146843315	7.7285757897178575	10.0	0.0241199583283847	2.5
41.584158415841586	12.54502752964512	8.00005162617372	10.0	0.025335236850151585	2.5
42.57425742574257	12.753781182745465	8.273469455173892	10.0	0.026572775015753423	2.5
43.56435643564356	12.960303978203724	8.548769595834045	10.0	0.0278319681776588	2.5
44.554455445544555	13.164652095989611	8.825895100979023	10.0	0.0291122215760014	2.5
45.54455445544554	13.36687919462152	9.104791584751128	10.0	0.030412950691311953	2.5
46.53465346534654	13.567036568389153	9.385407063738784	10.0	0.031733581529245394	2.5
47.524752475247524	13.76517329185149	9.66769181093101	10.0	0.03307355084154879	2.5
48.51485148514851	13.96133635358554	9.951598220508163	10.0	0.03443230629418703	2.5
49.504950495049506	14.155570779385332	10.237080683269065	10.0	0.035809306584691634	2.5
50.495049504950494	14.347919746608495	10.524095470984813	10.0	0.037204021517831386	2.5
51.48514851485149	14.538424689853477	10.812600629496679	10.0	0.038615932041071915	2.5
52.475247524752476	14.727125399148436	11.102555879366781	10.0	0.040044530247051825	2.5
53.46534653465346	14.91406011114223	11.393922523588591	10.0	0.04148931934581205	2.5
54.45544554455446	15.09926559380344	11.68666336184802	10.0	0.042949813610002205	2.5
55.445544554455445	15.282777225245642	11.980742610711905	10.0	0.04442553829683403	2.5
56.43564356435643	15.464629067356643	12.276125829061057	10.0	0.04591602955025068	2.5
57.42574257425743	15.644853935063782	12.572779847928082	10.0	0.047420834287643945	2.5
58.415841584158414	15.823483460090731	12.870672705896045	10.0	0.04893951006753259	2.5
59.4059405940594	16.00054815038835	13.16977358886622	10.0	0.050471624943099244	2.5
60.396039603960396	16.176077446319812	13.470052773103452	10.0	0.0520167573071906	2.5
61.386138613861384	16.35009977353186	13.771481571629153	10.0	0.05357449572849223	2.5
62.37623762376238	16.522642592395144	14.07403228407998	10.0	0.055144438778929404	2.5
63.366336633663366	16.69373244409515	14.37767814995049	10.0	0.056726194853368626	2.5
64.35643564356435	16.86339499397711	14.682393304610565	10.0	0.05831938198424289	2.5
65.34653465346534	17.031655072427167	14.988152737813182	10.0	0.059923627652502635	2.5
66.33663366336634	17.19853671337122	15.294932254610428	10.0	0.06153856859540671	2.5
67.32673267326733	17.364063190476454	15.602708438592021	10.0	0.06316385061173492	2.5
68.31683168316832	17.528257051234394	15.911458617265858	10.0	0.06479912836536594	2.5
69.3069306930693	17.691140149120535	16.22116082938373	10.0	0.06644406518813627	2.5
70.29702970297029	17.8527336739698	16.531793794071774	10.0	0.06809833288260124	2.5
71.2871287128713	18.01305818066753	16.843336881664996	10.0	0.06976161152515686	2.5
72.27722772277228	18.17213361625821	17.155770086142734	10.0	0.07143358926999373	2.5
73.26732673267327	18.329979345583144	17.46907399905268	10.0	0.073113962154366	2.5
74.25742574257426	18.486614175550503	17.7832297848192	10.0	0.07480243390558519	2.5
75.24752475247524	18.642056378124934	18.098219157347767	10.0	0.07649871575005873	2.5
76.23762376237623	18.79632371211468	18.414024357846905	10.0	0.07820252622464827	2.5
77.22772277227723	18.94943344383109	18.730628133791924	10.0	0.07991359099060348	2.5
78.21782178217822	19.101402366692493	19.048013718957833	10.0	0.08163164265029757	2.5
79.20792079207921	19.252246819838312	19.366164814454763	10.0	0.08335642056695054	2.5
80.1980198019802	19.401982705813378	19.685065570705476	10.0	0.08508767068749136	2.5
81.18811881188118	19.5506255073778	20.004700570308867	10.0	0.0868251453686859	2.5
82.17821782178218	19.698190303494616	20.325054811736784	10.0	0.0885686032066385	2.5
83.16831683168317	19.84469178454404	20.64611369381481	10.0	0.09031780886975276	2.5
84.15841584158416	19.990144266809462	20.967863000941286	10.0	0.09207253293521675	2.5
85.14851485148515	20.134561706016402	21.2902888892667	10.0	0.09383255173045973	2.5
86.13861386138613	20.277957711031696	21.613377872710856	10.0	0.09559764717382156	2.5
87.12871287128712	20.420345556136734	21.937116810426474	10.0	0.09736760662288184	2.5
88.11881188118812	20.561738192714387	22.261492894854868	10.0	0.09914222272855332	2.5
89.10891089108911	20.70214826195618	22.586493638751147	10.0	0.10092129328090448	2.5
90.0990099009901	20.841588103766778	22.912106866065827	10.0	0.10270462107810144	2.5
91.08910891089108	20.980069768180797	23.238320700276233	10.0	0.10449201378407966	2.5
92.07920792079207	21.11760502558255	23.565123553934196	10.0	0.10628328379080756	2.5
93.06930693069307	21.254205375716722	23.892504119439838	10.0	0.10807824809177816	2.5
94.05940594059406	21.38988205699507	24.220451359516943	10.0	0.10987672815278866	2.5
95.04950495049505	21.524646055583588	24.548954497910092	10.0	0.1116785497846558	2.5
96.03960396039604	21.65850811335388	24.878003011236103	10.0	0.11348354302516245	2.5
97.02970297029702	21.79147873577545	25.20758662089511	10.0	0.11529154202257902	2.5
98.01980198019803	21.92356819992042	25.537695284867784	10.0	0.11710238491860081	2.5
99.00990099009901	22.054786561662688	25.868319190330823	10.0	0.11891591373831484	2.5
100.0	22.18514366256498	26.199448746590143	10.0	0.12073197428446007	2.5
