time	Ligand_EGF	Surface_Receptor_External	Receptor_Ligand_Complex	Internalised_receptors	Receptor_Ligand_Pit_Protein_complex	Free_pit_proteins	Internalised_Ligand
21.78217821782178	198730647629786.06	1.1697770199450807e-18	26634.516756354675	71394.4832436458	0.0	0.0	85288.96962773414
22.77227722772277	198730647611083.7	1.1629565501005272e-18	26426.47896444422	71602.52103555623	0.0	0.0	87257.41191602687
23.762376237623762	198730647592481.03	1.1572988494962685e-18	26253.907928816858	71775.09207118358	0.0	0.0	89161.26393811584
24.752475247524753	198730647573961.22	1.1526059357490175e-18	26110.76479610729	71918.23520389317	0.0	0.0	91006.21602755443
25.742574257425744	198730647555510.03	1.1487134428682728e-18	25992.036079265294	72036.96392073517	0.0	0.0	92797.0966006904
26.73267326732673	198730647537115.72	1.1454849488474409e-18	25893.560637891587	72135.43936210887	0.0	0.0	94538.01536178152
27.722772277227723	198730647518768.66	1.1428072468131124e-18	25811.885438959194	72217.11456104128	0.0	0.0	96232.48280889049
28.712871287128714	198730647500460.75	1.1405864081164205e-18	25744.14547333119	72284.85452666928	0.0	0.0	97883.50981532811
29.7029702970297	198730647482185.3	1.1387445078939512e-18	25687.96387890696	72341.0361210935	0.0	0.0	99493.69052357966
30.693069306930692	198730647463936.84	1.1372169035965166e-18	25641.3689303795	72387.63106962094	0.0	0.0	101065.27129729331
31.683168316831683	198730647445710.72	1.1359499743427926e-18	25602.725085060505	72426.27491493995	0.0	0.0	102600.2080464219
32.67326732673267	198730647427503.06	1.1348992438671852e-18	25570.675729086277	72458.32427091416	0.0	0.0	104100.21386881686
33.663366336633665	198730647409310.84	1.1340278221646486e-18	25544.095644509456	72484.90435549097	0.0	0.0	105566.79864303992
34.65346534653465	198730647391131.34	1.1333051121391369e-18	25522.05155952499	72506.94844047545	0.0	0.0	107001.3019259863
35.64356435643565	198730647372962.44	1.1327057371140115e-18	25503.76943542085	72525.2305645796	0.0	0.0	108404.92026875961
36.633663366336634	198730647354802.25	1.1322086501521789e-18	25488.60729908493	72540.39270091552	0.0	0.0	109778.72993638623
37.62376237623762	198730647336649.34	1.1317963956004075e-18	25476.032718649432	72552.96728135103	0.0	0.0	111123.70577822896
38.613861386138616	198730647318502.5	1.1314544964244696e-18	25465.604116003746	72563.39588399672	0.0	0.0	112440.73691659748
39.603960396039604	198730647300360.66	1.1311709460187017e-18	25456.95526598323	72572.04473401724	0.0	0.0	113730.6397919434
40.59405940594059	198730647282222.9	1.1309357866954261e-18	25449.78243946489	72579.21756053559	0.0	0.0	114994.16901415316
41.584158415841586	198730647264088.62	1.130740760067789e-18	25443.83373935397	72585.16626064651	0.0	0.0	116232.02639351548
42.57425742574257	198730647245957.2	1.130579017085393e-18	25438.900256098594	72590.0997439019	0.0	0.0	117444.86846065524
43.56435643564356	198730647227828.1	1.1304448775349196e-18	25434.808731984223	72594.19126801628	0.0	0.0	118633.31273288529
44.554455445544555	198730647209701.0	1.1303336305784372e-18	25431.4154771584	72597.58452284211	0.0	0.0	119797.94293995925
45.54455445544554	198730647191575.53	1.130241369330604e-18	25428.60132390905	72600.39867609146	0.0	0.0	120939.31338612149
46.53465346534654	198730647173451.4	1.1301648537471521e-18	25426.267444492685	72602.73255550781	0.0	0.0	122057.95259322505
47.524752475247524	198730647155328.4	1.1301013965700496e-18	25424.331872236813	72604.66812776368	0.0	0.0	123154.36635782242
48.51485148514851	198730647137206.3	1.1300487691170917e-18	25422.72662793651	72606.27337206398	0.0	0.0	124229.0403033471
49.504950495049506	198730647119085.0	1.1300051232385924e-18	25421.395339379585	72607.60466062091	0.0	0.0	125282.44202039989
50.495049504950494	198730647100964.3	1.1299689260930093e-18	25420.291251874354	72608.70874812611	0.0	0.0	126315.02287991896
51.48514851485149	198730647082844.16	1.1299389064630344e-18	25419.375590784573	72609.62440921589	0.0	0.0	127327.21955144477
52.475247524752476	198730647064724.47	1.1299140100833816e-18	25418.616198938736	72610.38380106173	0.0	0.0	128319.45529052934
53.46534653465346	198730647046605.12	1.1298933626023572e-18	25417.986406884917	72611.01359311555	0.0	0.0	129292.14103014705
54.45544554455446	198730647028486.1	1.1298762388943587e-18	25417.464096861415	72611.53590313907	0.0	0.0	130245.67630857596
55.445544554455445	198730647010367.28	1.1298620375822305e-18	25417.030925678377	72611.96907432211	0.0	0.0	131180.4500626522
56.43564356435643	198730646992248.7	1.129850259922048e-18	25416.671680661948	72612.32831933854	0.0	0.0	132096.841307862
57.42574257425743	198730646974130.3	1.1298404922871375e-18	25416.373745382458	72612.62625461805	0.0	0.0	132995.2197246156
58.415841584158414	198730646956012.03	1.1298323916409678e-18	25416.126656548793	72612.87334345172	0.0	0.0	133875.94616618194
59.4059405940594	198730646937893.88	1.1298256734924748e-18	25415.92173662217	72613.07826337832	0.0	0.0	134739.3731011322
60.396039603960396	198730646919775.8	1.129820101946597e-18	25415.751790337737	72613.24820966276	0.0	0.0	135585.84500006534
61.386138613861384	198730646901657.84	1.1298154813243974e-18	25415.61084910183	72613.38915089866	0.0	0.0	136415.69868022655
62.37623762376238	198730646883539.94	1.1298116492596457e-18	25415.49396042402	72613.50603957647	0.0	0.0	137229.2636101624
63.366336633663366	198730646865422.1	1.1298084711660762e-18	25415.397019157637	72613.60298084286	0.0	0.0	138026.86217685073
64.35643564356435	198730646847304.28	1.129805835468086e-18	25415.31662202668	72613.68337797381	0.0	0.0	138808.8099313422
65.34653465346534	198730646829186.53	1.1298036496071947e-18	25415.249945814816	72613.75005418569	0.0	0.0	139575.415812408
66.33663366336634	198730646811068.8	1.1298018367985022e-18	25415.194648431116	72613.80535156938	0.0	0.0	140326.98234872072
67.32673267326733	198730646792951.1	1.1298003333802594e-18	25415.148788066588	72613.8512119339	0.0	0.0	141063.80584360615
68.31683168316832	198730646774833.4	1.1297990865552341e-18	25415.11075430151	72613.88924569897	0.0	0.0	141786.17654775223
69.3069306930693	198730646756715.75	1.129798052532896e-18	25415.07921143826	72613.92078856222	0.0	0.0	142494.37881941925
70.29702970297029	198730646738598.12	1.1297971949928625e-18	25415.053051633535	72613.94694836694	0.0	0.0	143188.69127434035
71.2871287128713	198730646720480.47	1.1297964838194353e-18	25415.031356299096	72613.96864370137	0.0	0.0	143869.38692654987
72.27722772277228	198730646702362.84	1.1297958940330553e-18	25415.0133635091	72613.98663649136	0.0	0.0	144536.73332222283
73.26732673267327	198730646684245.25	1.1297954049173498e-18	25414.99844137334	72614.00155862713	0.0	0.0	145190.9926663443
74.25742574257426	198730646666127.62	1.1297949993079227e-18	25414.986066343827	72614.01393365665	0.0	0.0	145832.42194302846
75.24752475247524	198730646648010.03	1.1297946629632268e-18	25414.975804025275	72614.0241959752	0.0	0.0	146461.27303238155
76.23762376237623	198730646629892.44	1.1297943840489558e-18	25414.967293448004	72614.03270655249	0.0	0.0	147077.7928224396
77.22772277227723	198730646611774.88	1.1297941527461604e-18	25414.96023511467	72614.03976488582	0.0	0.0	147682.2233154795
78.21782178217822	198730646593657.28	1.1297939609181837e-18	25414.9543808412	72614.04561915928	0.0	0.0	148274.8017310724
79.20792079207921	198730646575539.7	1.1297938018302657e-18	25414.949525204127	72614.05047479636	0.0	0.0	148855.760605947
80.1980198019802	198730646557422.1	1.1297936699044576e-18	25414.945498065	72614.05450193549	0.0	0.0	149425.3278915074
81.18811881188118	198730646539304.53	1.1297935605129976e-18	25414.94215826796	72614.05784173253	0.0	0.0	149983.72704841808
82.17821782178218	198730646521186.94	1.1297934698089133e-18	25414.939388472736	72614.06061152776	0.0	0.0	150531.17713854287
83.16831683168317	198730646503069.34	1.1297933945997914e-18	25414.93709130444	72614.06290869605	0.0	0.0	151067.8929139612
84.15841584158416	198730646484951.75	1.1297933322395538e-18	25414.935186052473	72614.06481394802	0.0	0.0	151594.0849038311
85.14851485148515	198730646466834.2	1.1297932805364757e-18	25414.9336058649	72614.0663941356	0.0	0.0	152109.95949917674
86.13861386138613	198730646448716.6	1.1297932376740146e-18	25414.932295333572	72614.06770466692	0.0	0.0	152615.71903591952
87.12871287128712	198730646430599.0	1.1297932021442572e-18	25414.931208464182	72614.06879153631	0.0	0.0	153111.56187591
88.11881188118812	198730646412481.4	1.129793172695357e-18	25414.930307072947	72614.06969292754	0.0	0.0	153597.68248587262
89.10891089108911	198730646394363.8	1.1297931482889427e-18	25414.929559487464	72614.07044051302	0.0	0.0	154074.27151481944
90.0990099009901	198730646376246.25	1.129793128064782e-18	25414.928939468988	72614.0710605315	0.0	0.0	154541.51586955102
91.08910891089108	198730646358128.7	1.1297931113154864e-18	25414.928425440743	72614.07157455974	0.0	0.0	154999.5987871652
92.07920792079207	198730646340011.12	1.1297930974443023e-18	25414.927999200572	72614.07200079989	0.0	0.0	155448.69991241058
93.06930693069307	198730646321893.56	1.1297930859692825e-18	25414.927646048145	72614.07235395232	0.0	0.0	155888.99536119736
94.05940594059406	198730646303776.0	1.129793076467607e-18	25414.92735308663	72614.07264691385	0.0	0.0	156320.6578016068
95.04950495049505	198730646285658.44	1.1297930686082929e-18	25414.927110220364	72614.0728897801	0.0	0.0	156743.85650826982
96.03960396039604	198730646267540.88	1.129793062100614e-18	25414.926908581634	72614.07309141883	0.0	0.0	157158.75744069734
97.02970297029702	198730646249423.28	1.1297930567161065e-18	25414.926741201863	72614.0732587986	0.0	0.0	157565.52329998917
98.01980198019803	198730646231305.72	1.1297930522633996e-18	25414.926602243846	72614.07339775663	0.0	0.0	157964.31359548753
99.00990099009901	198730646213188.16	1.1297930485846124e-18	25414.926486891884	72614.07351310858	0.0	0.0	158355.28471091524
100.0	198730646195070.6	1.129793045551171e-18	25414.926391224257	72614.07360877622	0.0	0.0	158738.58995833204
