time	species_1	species_2	species_3	species_5	species_7	species_8	species_11	species_4	species_6	species_9	species_10	species_12	species_13	species_14	species_15	species_16
0.0	0.0	0.0	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.0	0.0	0.009900990099009901	0.0	0.0	0.0	1.0
0.9900990099009901	0.6284600964265139	0.6284600964265139	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.622336087556846	0.5569189361017299	0.015964365217495655	0.6768843365970715	0.6768843365970715	0.0	1.0
1.9801980198019802	0.8619580998842361	0.8619580998842361	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.8535776612112755	0.7746559975479739	0.018198454131642842	0.7418151308296844	0.7418151308296844	0.0	1.0
2.9702970297029703	0.9487119249941551	0.9487119249941551	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9394957158181043	0.8564447309667057	0.019025949679258122	0.7597524344925237	0.7597524344925237	0.0	1.0
3.9603960396039604	0.980944433199858	0.980944433199858	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9714180573209319	0.8869363496907247	0.019333045424677175	0.7657978033827851	0.7657978033827851	0.0	1.0
4.9504950495049505	0.9929200960922299	0.9929200960922299	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9832785299053057	0.8982787031643167	0.019447095234575485	0.7679670995085225	0.7679670995085225	0.0	1.0
5.9405940594059405	0.9973695327654694	0.9973695327654694	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9876851755429001	0.9024946633893294	0.01948946259660334	0.7687628756314936	0.7687628756314936	0.0	1.0
6.930693069306931	0.9990226763009844	0.9990226763009844	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9893224214317158	0.9040613107557822	0.019505202840858226	0.7690571492914494	0.7690571492914494	0.0	1.0
7.920792079207921	0.9996368848527861	0.9996368848527861	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9899307235044859	0.9046434169023763	0.01951105083990305	0.7691662929111296	0.7691662929111296	0.0	1.0
8.910891089108912	0.999865088051236	0.999865088051236	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9901567322260192	0.9048596975031328	0.019513223589322965	0.7692068178784912	0.7692068178784912	0.0	1.0
9.900990099009901	0.9999498747351557	0.9999498747351557	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902407035757932	0.904940055115341	0.01951403085085586	0.7692218709116609	0.7692218709116609	0.0	1.0
10.89108910891089	0.999981376211866	0.999981376211866	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902719021252011	0.9049699111137477	0.019514330778872345	0.7692274631855133	0.7692274631855133	0.0	1.0
11.881188118811881	0.9999930804385964	0.9999930804385964	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.990283493800753	0.904981003983145	0.019514442215681535	0.7692295408997216	0.7692295408997216	0.0	1.0
12.871287128712872	0.999997428973379	0.999997428973379	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902878005188	0.904985125378744	0.01951448361839681	0.7692303128346085	0.7692303128346085	0.0	1.0
13.861386138613861	0.9999990446433393	0.9999990446433393	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902894006520171	0.9049866566568479	0.019514499001306817	0.7692305996407048	0.7692305996407048	0.0	1.0
14.85148514851485	0.9999996450071301	0.9999996450071301	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902899952425415	0.9049872256616587	0.0195145047174136	0.7692307062142663	0.7692307062142663	0.0	1.0
15.841584158415841	0.9999998680492743	0.9999998680492743	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902902161398472	0.9049874370535809	0.019514506841013836	0.7692307458075611	0.7692307458075611	0.0	1.0
16.831683168316832	0.9999999508828966	0.9999999508828966	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.990290298176923	0.9049875155605323	0.01951450762967874	0.7692307605117565	0.7692307605117565	0.0	1.0
17.821782178217823	0.9999999816908677	0.9999999816908677	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903286886371	0.9049875447593024	0.01951450792300365	0.7692307659806273	0.7692307659806273	0.0	1.0
18.81188118811881	0.999999992988711	0.999999992988711	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903398778307	0.9049875554670224	0.019514508030571164	0.7692307679861617	0.7692307679861617	0.0	1.0
19.801980198019802	0.9999999973594741	0.9999999973594741	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903442065636	0.9049875596094864	0.019514508072185518	0.7692307687620369	0.7692307687620369	0.0	1.0
20.792079207920793	0.9999999989594615	0.9999999989594615	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903457911663	0.9049875611259013	0.019514508087419124	0.7692307690460582	0.7692307690460582	0.0	1.0
21.78217821782178	0.999999999418275	0.999999999418275	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903462455726	0.9049875615607494	0.019514508091787567	0.7692307691275044	0.7692307691275044	0.0	1.0
22.77227722772277	0.9999999996534861	0.9999999996534861	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903464785169	0.9049875617836748	0.01951450809402698	0.7692307691692578	0.7692307691692578	0.0	1.0
23.762376237623762	0.999999999875003	0.999999999875003	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903466979041	0.904987561993621	0.019514508096136064	0.7692307692085805	0.7692307692085805	0.0	1.0
24.752475247524753	0.9999999999646605	0.9999999999646605	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903467867006	0.9049875620785954	0.019514508096989708	0.769230769224496	0.769230769224496	0.0	1.0
25.742574257425744	0.9999999999628513	0.9999999999628513	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.99029034678491	0.9049875620768806	0.019514508096972496	0.7692307692241748	0.7692307692241748	0.0	1.0
26.73267326732673	0.9999999999803799	0.9999999999803799	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468022686	0.9049875620934937	0.019514508097139373	0.7692307692272864	0.7692307692272864	0.0	1.0
27.722772277227723	1.0000000000211358	1.0000000000211358	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468426274	0.9049875621321208	0.019514508097527365	0.7692307692345212	0.7692307692345212	0.0	1.0
28.712871287128714	1.0000000000600167	1.0000000000600167	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468811459	0.9049875621689709	0.019514508097897662	0.7692307692414231	0.7692307692414231	0.0	1.0
29.7029702970297	1.000000000108793	1.000000000108793	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903469294486	0.9049875622151994	0.019514508098362023	0.7692307692500816	0.7692307692500816	0.0	1.0
30.693069306930692	1.000000000105579	1.000000000105579	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903469262654	0.9049875622121534	0.01951450809833142	0.7692307692495111	0.7692307692495111	0.0	1.0
31.683168316831683	1.00000000006413	1.00000000006413	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468852102	0.9049875621728692	0.019514508097936735	0.7692307692421533	0.7692307692421533	0.0	1.0
32.67326732673267	1.0000000000209623	1.0000000000209623	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.990290346842464	0.9049875621319564	0.019514508097525793	0.7692307692344903	0.7692307692344903	0.0	1.0
33.663366336633665	0.9999999999709503	0.9999999999709503	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.990290346792932	0.9049875620845568	0.019514508097049618	0.7692307692256125	0.7692307692256125	0.0	1.0
34.65346534653465	0.9999999999623901	0.9999999999623901	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903467844553	0.9049875620764437	0.019514508096968124	0.7692307692240928	0.7692307692240928	0.0	1.0
35.64356435643565	0.9999999999509526	0.9999999999509526	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903467731221	0.9049875620656035	0.019514508096859173	0.7692307692220626	0.7692307692220626	0.0	1.0
36.633663366336634	0.9999999999669992	0.9999999999669992	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903467890098	0.9049875620808119	0.019514508097011912	0.7692307692249112	0.7692307692249112	0.0	1.0
37.62376237623762	0.9999999999830201	0.9999999999830201	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468048834	0.9049875620959962	0.019514508097164512	0.7692307692277551	0.7692307692277551	0.0	1.0
38.613861386138616	0.9999999999953515	0.9999999999953515	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468170976	0.9049875621076833	0.019514508097281936	0.769230769229944	0.769230769229944	0.0	1.0
39.603960396039604	1.000000000006079	1.000000000006079	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468277202	0.9049875621178505	0.019514508097384052	0.7692307692318483	0.7692307692318483	0.0	1.0
40.59405940594059	1.0000000000065377	1.0000000000065377	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.990290346828175	0.9049875621182852	0.019514508097388424	0.7692307692319298	0.7692307692319298	0.0	1.0
41.584158415841586	1.000000000004445	1.000000000004445	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468261002	0.9049875621163019	0.019514508097368478	0.7692307692315583	0.7692307692315583	0.0	1.0
42.57425742574257	1.0000000000013218	1.0000000000013218	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468230093	0.9049875621133419	0.019514508097338765	0.7692307692310039	0.7692307692310039	0.0	1.0
43.56435643564356	0.9999999999941148	0.9999999999941148	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468158684	0.9049875621065113	0.019514508097270115	0.7692307692297246	0.7692307692297246	0.0	1.0
44.554455445544555	0.999999999987428	0.999999999987428	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468092532	0.9049875621001736	0.01951450809720652	0.7692307692285375	0.7692307692285375	0.0	1.0
45.54455445544554	0.9999999999863355	0.9999999999863355	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468081661	0.9049875620991382	0.01951450809719607	0.7692307692283437	0.7692307692283437	0.0	1.0
46.53465346534654	0.9999999999883472	0.9999999999883472	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468101627	0.9049875621010449	0.019514508097215267	0.7692307692287007	0.7692307692287007	0.0	1.0
47.524752475247524	0.9999999999876399	0.9999999999876399	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468094593	0.9049875621003745	0.0195145080972085	0.7692307692285751	0.7692307692285751	0.0	1.0
48.51485148514851	0.9999999999890817	0.9999999999890817	100.0	100.0	1.0	0.2	0.0	0.0	0.0	0.9902903468108875	0.904987562101741	0.01951450809722223	0.7692307692288312	0.7692307692288312	0.0	1.0
