time	Trim	Clb	Sic	PTrim	PClb	SBF	IE	Cdc20a	Cdc20	Cdh1	Swe1	Swe1M	PSwe1	PSwe1M	Mih1a	Mcm	BE	Cln	mass
0.0	0.084410675	0.18453673	0.0035491784	1.402314e-05	3.0203049e-05	0.12405464	0.52220768	1.4384692	1.1722378	0.99263656	0.00031588585	0.018360127	0.00020500785	0.013336782	0.80809075	0.93289256	0.00024296179	0.053600963	0.80224854
0.9900990099009901	0.09201912400498878	0.0019673386798666386	0.06723816023289196	0.0001423408279955778	1.904557509662615e-06	0.03541986161395051	0.48974023869648864	1.5450093324551677	0.8287591977841382	0.9998942086460928	0.0008971052616416845	0.03004822184580289	3.048374221072655e-05	0.0008556916401713879	0.5935119859685842	0.829550664644185	0.005256046719810764	0.05240469613923363	0.806229914181254
1.9801980198019802	0.037254160372407814	0.0003109042149581168	0.20825546267567915	0.00012771626242228485	3.443159696356181e-07	0.039994834979599464	0.4510270260255198	1.606308745183997	0.5484068173733007	0.999933934798776	0.0013171080273586219	0.03035477233967601	1.6623346617115545e-06	2.5676068013385034e-05	0.3499727012868384	0.6987156383394338	0.009634453051579468	0.051108715391876995	0.8102310470028399
2.9702970297029703	0.01889994694582861	0.00016237193270391613	0.30827080547722435	8.881082672501562e-05	1.598854056265785e-07	0.04114989292849035	0.41234185900372866	1.625041536028937	0.3312703627524505	0.9999388332564495	0.0017060756228977107	0.029861649827400975	9.616447548898422e-07	1.104117528045486e-05	0.1428346349060616	0.5706462443229116	0.013494974190196747	0.05011840620442539	0.8142520365223407
3.9603960396039604	0.012402504927699079	0.0001074234692870051	0.39201739159824484	6.317914994493232e-05	8.933388509785289e-08	0.04223433372117506	0.373734116455726	1.6049824716319994	0.17162853466467534	0.9999401740321193	0.002089607571530078	0.029366713595488984	7.537336913463706e-07	7.008469127188948e-06	0.024093279567750932	0.4467398647009131	0.016907845303034786	0.04932477658330772	0.8182929812839616
4.9504950495049505	0.00964762677722654	7.775011814962098e-05	0.46789505162112227	5.049835612580768e-05	5.971574360855778e-08	0.04335271879127898	0.3352266901435691	1.5488887140740906	0.06496113073384903	0.9999395064449633	0.0024682346270475312	0.02887824233411142	6.340306970606057e-07	4.959524930842975e-06	0.0015743569370758163	0.32893452797554473	0.019932848414713693	0.04870963018620203	0.8223539803209592
5.9405940594059405	0.008109351997772782	5.867516082796902e-05	0.5386772561223875	4.498587004190133e-05	4.600162882120518e-08	0.04451846667910034	0.2968454859095516	1.4542658754843003	0.0121656937499019	0.999936812373265	0.002842233550389238	0.028397256406957526	5.448973619779381e-07	3.6806193131395186e-06	0.00010029710065886664	0.22049734098971321	0.022622735205878312	0.04826010637548558	0.8264351331580695
6.930693069306931	0.007033196233500056	4.561686327750097e-05	0.6053188654692924	4.2661040978497644e-05	3.8613431039125826e-08	0.045737737682029087	0.2586250827892902	1.319599067002106	0.013310796105392556	0.999931518266144	0.0032118544101128557	0.02792395013164172	4.73614228230269e-07	2.81598151737902e-06	1.922785325307813e-05	0.12712587397390918	0.025024176285942782	0.04796537210245461	0.8305365398139472
7.920792079207921	0.006225378870421324	3.687880276416753e-05	0.6681721907674802	4.162261324985635e-05	3.398621454970528e-08	0.04701535640772097	0.2206148968296226	1.1751260962502903	0.03684865255339525	0.9999241784687186	0.0035773439849779874	0.027458305321716198	4.207236223009756e-07	2.2344113407070876e-06	1.221943240048298e-05	0.05769331055902583	0.02717849672338957	0.04781611661600742	0.8346583008036157
8.910891089108912	0.005686202551961148	3.1591648964766606e-05	0.7273604372653282	4.142128481419773e-05	3.10046318538481e-08	0.04835600457260124	0.18288977461836206	1.0154181077361477	0.08702162765335111	0.9999134189983706	0.003938953879184995	0.027000241396382105	3.90367558557257e-07	1.8733442688717805e-06	1.0078340921034061e-05	0.01922008716909846	0.02912231270666808	0.04780434906320977	0.8388005171409315
9.900990099009901	0.005423364737977539	2.8596103419150124e-05	0.7829716518717961	4.239018190908255e-05	2.9459926868220563e-08	0.049764867367035934	0.14557111366301348	0.837486291549019	0.16574388644444385	0.9998966836801011	0.004296951214754899	0.02654968943485414	3.800773560433541e-07	1.6635590664844402e-06	8.949456009882866e-06	0.005032098019095442	0.030888094221670354	0.04792329316348315	0.8429632903410598
10.89108910891089	0.005362175492725459	2.6711508700386603e-05	0.835155664749464	4.480675962253071e-05	2.919318187669901e-08	0.051247804478762565	0.10887473524030669	0.6422099603978051	0.2711627741002472	0.9998685898314282	0.0046516205036237195	0.026106591250483563	3.804968977295188e-07	1.5305979057705098e-06	8.277681183507355e-06	0.0011974254634711543	0.03250466767673919	0.04816733417558384	0.8471467224229627
11.881188118811881	0.005410487112317371	2.5336974375815028e-05	0.8840634069546728	4.856243217004613e-05	2.9898691342334466e-08	0.052811063723158906	0.07323838688760927	0.43163663672178415	0.40034917938281384	0.9998143462980487	0.005003255213226089	0.025670860519199572	3.851056949752989e-07	1.4328559650062965e-06	7.813515313664303e-06	0.0002858673249455252	0.03399766619481993	0.04853195922329986	0.8513509159118976
12.871287128712872	0.005512083233767595	2.425081371453353e-05	0.9297957506101387	5.339056383949505e-05	3.128059703063153e-08	0.05446128489074084	0.03974872045729768	0.20868365680082515	0.5495872813246965	0.999673347530941	0.005352157374246739	0.025242388494592576	3.914544527814587e-07	1.3544281765364648e-06	7.456548219021198e-06	7.645176620601367e-05	0.035389931082858844	0.04901368727963349	0.8555759738419322
13.861386138613861	0.005641079322319025	2.3364794104763638e-05	0.972411199678987	5.907889520805163e-05	3.314844343241846e-08	0.05620568370513784	0.01206818219220669	5.104970554853618e-05	0.6914538362416711	0.9989015515390066	0.0056986410765585945	0.02482105926343946	3.988018243732293e-07	1.2890859244071048e-06	7.1684646691317396e-06	2.8433500357828145e-05	0.036701869621252006	0.049610017585776496	0.8598219997584675
14.85148514851485	0.005730614140748238	2.2602324472261466e-05	1.012000172158038	6.469057742338143e-05	3.497073607973502e-08	0.05805221432100767	0.0007163947738366552	2.911861118814656e-06	0.6310297079324849	0.9988839129290831	0.006043035649793915	0.024406757384325	4.0648710843694515e-07	1.2323725161220084e-06	6.925899568818919e-06	1.717097382504993e-05	0.03795177531538794	0.05031939947042652	0.8640890977207758
15.841584158415841	0.005777908595492736	2.1941260659142883e-05	1.0485807469774253	6.966982764942596e-05	3.64884429448043e-08	0.060009676240278205	1.5186165867763826e-05	6.156765011774493e-08	0.5762607864050153	0.9988640509023602	0.006385687195928441	0.02399936728580082	4.1428866968045844e-07	1.1821214576026077e-06	6.715066743615686e-06	1.4290744201996513e-05	0.03915611595459471	0.05114121834392162	0.8683773723045543
16.831683168316832	0.005809928238919955	2.137919269960517e-05	1.0821340649159046	7.425605443815354e-05	3.7865906122583786e-08	0.06208780903784619	8.123360999969727e-07	3.2602613258566287e-09	0.5266522029572003	0.9988413328663089	0.0067269605777917785	0.023598773483261868	4.225179387353961e-07	1.1380769807464324e-06	6.534757446318929e-06	1.335725160810477e-05	0.0403297936458567	0.05207579086939942	0.8726869286044822
17.821782178217823	0.0058364387856409475	2.0907384324388254e-05	1.112653480097401	7.86450031292108e-05	3.9224734733499487e-08	0.06429744630579573	5.258438193902466e-07	2.098719253706823e-09	0.4817199834708094	0.9988156613186079	0.007067242509516133	0.023204862803644245	4.313267756026429e-07	1.0996232647092308e-06	6.382717329856069e-06	1.2908793551275454e-05	0.04148638047588377	0.053124373274310056	0.8770178722368012
18.81188118811881	0.0058609773187035825	2.0516624094705387e-05	1.140134780465935	8.295187315279009e-05	4.063599056627307e-08	0.06665065995263811	5.103597895502541e-07	2.036168932684774e-09	0.44102335528212655	0.9987869445163098	0.007406944203856303	0.02281752403608213	4.408043912990117e-07	1.0661089715795061e-06	6.256162312940228e-06	1.2609847606813674e-05	0.042638333385757926	0.05428918275203688	0.8813703093419012
19.801980198019802	0.005884825716745008	2.0198883238853412e-05	1.1645731540902469	8.723761186721338e-05	4.2140464778499705e-08	0.06916092196087378	5.018696985927224e-07	2.001848268900049e-09	0.4041630459879156	0.998755059886255	0.007746504427024568	0.022436647786610166	4.5102225719134454e-07	1.0369589845026531e-06	6.152531085507338e-06	1.2380377169761564e-05	0.043797191396070446	0.055573431180923984	0.8857443465869227
20.792079207920793	0.005908448439270923	1.9947629549130336e-05	1.185962545042704	9.153395164815539e-05	4.37644412314694e-08	0.07184328969504783	4.95147058514735e-07	1.9745618739674114e-09	0.3707774202343864	0.9987198507208207	0.00808639298744584	0.022062126422832628	4.620510966367535e-07	1.0116943401283958e-06	6.069691593367909e-06	1.2198937067225667e-05	0.0449737580366355	0.056981372027070064	0.8901400911683702
21.78217821782178	0.005932013432654904	1.9757684261272444e-05	1.2042958216302064	9.58585416287527e-05	4.55281907180121e-08	0.07471461717730968	4.901083691090796e-07	1.953979747014651e-09	0.3405389328955128	0.9986811230729262	0.008427114698629945	0.021693854047021472	4.739680650347038e-07	9.89924164618865e-07	6.005946802394313e-06	1.2058013760252644e-05	0.04617827167651991	0.058518361523925734	0.8945576508147399
