time	extracellular	cytoplasm	Glci	ATP	G6P	FDP	PEP	Gly	EtOH	Carbo	Glco	VappGly	VratioVmax	parameter_4	parameter_5	parameter_6	parameter_7	Vin	Vhk	Vpol	Vpfk	Vgapd	Vpk	Vgol	Vatpase
10.0	1.0	1.0	0.03450912830567639	1.1278072969259971	1.0109920504824805	9.144035155092377	0.009524918121587077	0.0	0.0	0.0	1.0	0.05125693579308709	0.2329829111569656	14.31	8.25	2.0	68.5	15.959329413214821	15.959329414252144	0.014156123164915742	15.945173319848111	15.056655523972621	30.113323825272555	1.7770362606192815	28.30796315284253
11.0	1.0	1.0	0.034509128306365176	1.1278072973542155	1.0109920504745582	9.144035155172709	0.009524917683560731	0.0	0.0	0.0	1.0	0.051256935789785275	0.23298291116259215	14.31	8.25	2.0	68.5	15.959329413244134	15.959329414637562	0.014156123163960555	15.945173317370875	15.056655524802125	30.11332308629559	1.777036217011048	28.30796316359081
12.0	1.0	1.0	0.03450912830553302	1.1278072921605806	1.010992050577167	9.144035155145762	0.009524922395596273	0.0	0.0	0.0	1.0	0.05125693583254994	0.23298291113225283	14.31	8.25	2.0	68.5	15.95932941286448	15.959329412559319	0.01415612317633198	15.945173347491261	15.056655515702209	30.11333103720927	1.7770366862074076	28.307963033230575
13.0	1.0	1.0	0.03450912830729182	1.1278073011838912	1.0109920504795211	9.144035155028831	0.009524913639044561	0.0	0.0	0.0	1.0	0.0512569357918537	0.232982911186541	14.31	8.25	2.0	68.5	15.95932941322577	15.959329416278058	0.01415612316455893	15.9451732960913	15.056655531346149	30.113316263077255	1.7770358143618263	28.30796325971567
14.0	1.0	1.0	0.034509128293395024	1.1278073008519094	1.0109920509856447	9.144035154354883	0.009524912728568874	0.0	0.0	0.0	1.0	0.05125693600279277	0.2329829111148448	14.31	8.25	2.0	68.5	15.959329411353114	15.959329411366868	0.014156123225581676	15.94517330378261	15.056655530082779	30.113314729592	1.777035723868365	28.307963251382926
15.0	1.0	1.0	0.03450912828495424	1.1278073025734832	1.0109920512105817	9.144035154044833	0.009524910662232237	0.0	0.0	0.0	1.0	0.05125693609654062	0.23298291108097924	14.31	8.25	2.0	68.5	15.959329410520848	15.959329409047077	0.014156123252702067	15.945173296787186	15.056655532775716	30.113311244096302	1.77703551818359	28.30796329459443
16.0	1.0	1.0	0.034509128293247954	1.1278073040945236	1.0109920507265058	9.1440351546176	0.009524909968676581	0.0	0.0	0.0	1.0	0.05125693589479043	0.23298291113042793	14.31	8.25	2.0	68.5	15.959329412311927	15.959329412434313	0.014156123194337586	15.94517328272556	15.056655536013611	30.113310072248588	1.7770354490309483	28.307963332772545
17.0	1.0	1.0	0.03450912828576424	1.1278073018713217	1.0109920513560153	9.14403515377443	0.009524910787709036	0.0	0.0	0.0	1.0	0.051256936157153564	0.23298291108152586	14.31	8.25	2.0	68.5	15.959329409982743	15.959329409084521	0.014156123270236841	15.945173302377832	15.056655531274926	30.113311457014255	1.777035530748225	28.307963276970177
18.0	1.0	1.0	0.03450912828705654	1.1278073017350165	1.0109920513301072	9.144035153839129	0.009524910982028088	0.0	0.0	0.0	1.0	0.051256936146355715	0.23298291108735147	14.31	8.25	2.0	68.5	15.959329410078603	15.959329409483576	0.01415612326711312	15.945173302838215	15.056655531102427	30.113311784741267	1.7770355500879298	28.307963273548918
19.0	1.0	1.0	0.03450912830425713	1.1278073040937715	1.0109920503723548	9.14403515513991	0.009524911035838064	0.0	0.0	0.0	1.0	0.0512569357471896	0.23298291118589856	14.31	8.25	2.0	68.5	15.959329413622285	15.959329416234052	0.014156123151638014	15.945173278642141	15.056655536541964	30.11331187044663	1.7770355551455423	28.307963332753665
20.0	1.0	1.0	0.034509128313565236	1.127807300618407	1.010992050154341	9.144035155548238	0.009524915043039851	0.0	0.0	0.0	1.0	0.05125693565632713	0.23298291121530548	14.31	8.25	2.0	68.5	15.959329414428938	15.959329418248425	0.014156123125352332	15.945173295488646	15.056655530885047	30.113318630060146	1.7770359540413403	28.307963245522018
21.0	1.0	1.0	0.034509128294112366	1.1278073004313338	1.0109920509631614	9.144035154459889	0.009524913568712778	0.0	0.0	0.0	1.0	0.0512569359934223	0.2329829111163422	14.31	8.25	2.0	68.5	15.959329411436302	15.95932941146944	0.014156123222870886	15.945173305866327	15.056655529454574	30.11331614612961	1.7770358074605552	28.30796324082648
22.0	1.0	1.0	0.03450912828762924	1.1278073018703656	1.0109920512585278	9.14403515393846	0.00952491108262181	0.0	0.0	0.0	1.0	0.051256936116523294	0.23298291109091865	14.31	8.25	2.0	68.5	15.959329410343447	15.959329409727928	0.014156123258482874	15.945173301257961	15.056655531439594	30.113311953955684	1.7770355600735477	28.30796327694618
23.0	1.0	1.0	0.03450912831173461	1.127807304089913	1.0109920501105305	9.144035155529233	0.009524911716164215	0.0	0.0	0.0	1.0	0.05125693563806805	0.2329829112235576	14.31	8.25	2.0	68.5	15.959329414591036	15.959329418813695	0.01415612312007015	15.945173275641658	15.056655536930032	30.113313016832528	1.7770356227956405	28.30796333265682
24.0	1.0	1.0	0.034509128277501445	1.1278073083525184	1.0109920512711161	9.144035153818958	0.009524904922246974	0.0	0.0	0.0	1.0	0.0512569361217698	0.2329829110725183	14.31	8.25	2.0	68.5	15.959329410296869	15.959329408467504	0.014156123260000637	15.945173265288261	15.056655542641865	30.113301559805443	1.777034946697821	28.307963439648212
25.0	1.0	1.0	0.03450912828707624	1.12780730814919	1.0109920509013803	9.144035154312062	0.009524905919365799	0.0	0.0	0.0	1.0	0.05125693596767358	0.23298291111974134	14.31	8.25	2.0	68.5	15.959329411664893	15.959329411702281	0.014156123215422013	15.945173262153597	15.056655542786725	30.113303240425907	1.7770350458739705	28.307963434544668
26.0	1.0	1.0	0.034509128288821404	1.1278073067341963	1.0109920508583015	9.144035154326705	0.009524906944744683	0.0	0.0	0.0	1.0	0.05125693594971944	0.23298291112141165	14.31	8.25	2.0	68.5	15.959329411824283	15.959329411816698	0.014156123210228045	15.94517326953995	15.056655540329771	30.113304971242865	1.777035148012297	28.307963399028328
27.0	1.0	1.0	0.034509128291288015	1.1278073053347786	1.0109920507643972	9.144035154536882	0.009524908968324025	0.0	0.0	0.0	1.0	0.05125693591058261	0.2329829111267957	14.31	8.25	2.0	68.5	15.95932941217173	15.959329412185506	0.01415612319890612	15.945173276252891	15.056655538098315	30.113308383972726	1.777035349403042	28.307963363902942
28.0	1.0	1.0	0.034509128306120664	1.1278073043927674	1.0109920503111647	9.144035155173224	0.009524910916569141	0.0	0.0	0.0	1.0	0.05125693572168713	0.23298291119679398	14.31	8.25	2.0	68.5	15.959329413848689	15.959329416980388	0.014156123144260385	15.945173276270046	15.056655537098054	30.113311668834246	1.7770355432480673	28.307963340258464
29.0	1.0	1.0	0.034509128300159085	1.1278072964397963	1.0109920507014576	9.144035154946158	0.009524918297075578	0.0	0.0	0.0	1.0	0.051256935884351006	0.23298291112671665	14.31	8.25	2.0	68.5	15.959329412404607	15.959329412180091	0.014156123191317557	15.94517332508439	15.05665552297501	30.113324122003917	1.7770362781298823	28.307963140638886
30.0	1.0	1.0	0.03450912830609021	1.1278072974565834	1.0109920504816279	9.144035155182454	0.009524917593041865	0.0	0.0	0.0	1.0	0.05125693579273173	0.23298291116172198	14.31	8.25	2.0	68.5	15.959329413217976	15.959329414577956	0.014156123164812939	15.945173316882132	15.056655524990827	30.113322933553206	1.777036207997471	28.307963166160246
31.0	1.0	1.0	0.03450912830579626	1.1278072919577264	1.0109920505671963	9.144035155169716	0.009524922625994756	0.0	0.0	0.0	1.0	0.05125693582839443	0.2329829111325581	14.31	8.25	2.0	68.5	15.959329412901372	15.95932941258023	0.01415612317512983	15.945173348506374	15.056655515372142	30.11333142586707	1.7770367091427368	28.307963028138936
32.0	1.0	1.0	0.03450912829942796	1.127807304864498	1.0109920504502565	9.144035155061166	0.00952491044942497	0.0	0.0	0.0	1.0	0.051256935779656974	0.23298291116544476	14.31	8.25	2.0	68.5	15.95932941333405	15.959329414832967	0.01415612316103053	15.945173275247218	15.056655537808467	30.113310880667587	1.7770354967370698	28.307963352098902
33.0	1.0	1.0	0.0345091282925572	1.1278073011740026	1.0109920510248334	9.144035154240902	0.009524912184776788	0.0	0.0	0.0	1.0	0.05125693601912557	0.23298291111224456	14.31	8.25	2.0	68.5	15.959329411208117	15.959329411188753	0.014156123230306607	15.945173302440407	15.056655530529843	30.113313812605877	1.777035669755521	28.307963259467467
34.0	1.0	1.0	0.03450912828695291	1.1278073024565283	1.0109920512069606	9.144035154015336	0.00952491067202094	0.0	0.0	0.0	1.0	0.05125693609503144	0.23298291109046157	14.31	8.25	2.0	68.5	15.959329410534245	15.959329409696618	0.014156123252265477	15.945173297396993	15.056655532541502	30.113311260841524	1.7770355191717528	28.30796329165886
35.0	1.0	1.0	0.034509128291007184	1.12780730572354	1.0109920507528198	9.144035154613995	0.009524908777257018	0.0	0.0	0.0	1.0	0.051256935905757445	0.23298291112733768	14.31	8.25	2.0	68.5	15.959329412214565	15.959329412222631	0.01415612319751024	15.945173273953296	15.056655538855628	30.113308061194573	1.7770353303553776	28.307963373660858
36.0	1.0	1.0	0.034509128300860545	1.1278073041068133	1.0109920505417158	9.14403515484427	0.009524910573744038	0.0	0.0	0.0	1.0	0.05125693581777482	0.2329829111688491	14.31	8.25	2.0	68.5	15.95932941299565	15.959329415066163	0.014156123172057677	15.94517328052424	15.056655536264941	30.113311091765482	1.7770355091943004	28.307963333081016
37.0	1.0	1.0	0.03450912830049672	1.127807304823971	1.0109920503097414	9.144035155168714	0.009524910363886478	0.0	0.0	0.0	1.0	0.05125693572109394	0.23298291117062614	14.31	8.25	2.0	68.5	15.959329413853956	15.95932941518789	0.014156123144088782	15.945173273851184	15.056655537846735	30.113310736646415	1.7770354882381458	28.30796335108167
38.0	1.0	1.0	0.03450912830199458	1.1278073048623591	1.0109920503474077	9.144035155143767	0.00952491044264013	0.0	0.0	0.0	1.0	0.051256935736792276	0.23298291117836703	14.31	8.25	2.0	68.5	15.95932941371459	15.959329415718141	0.014156123148630163	15.945173274072054	15.056655537888492	30.113310869253798	1.7770354960635235	28.307963352045217
39.0	1.0	1.0	0.034509128294434144	1.1278073002131903	1.0109920509493147	9.144035154370693	0.00952491331510949	0.0	0.0	0.0	1.0	0.05125693598765135	0.23298291111686542	14.31	8.25	2.0	68.5	15.959329411487534	15.959329411505282	0.014156123221201399	15.945173306921882	15.056655528983056	30.113315719285648	1.7770357822717986	28.307963235351078
40.0	1.0	1.0	0.03450912828634035	1.1278073020594725	1.0109920512355548	9.144035153968517	0.009524910816670656	0.0	0.0	0.0	1.0	0.05125693610694876	0.23298291108537605	14.31	8.25	2.0	68.5	15.959329410428445	15.95932940934826	0.014156123255713051	15.945173299939201	15.05665553180042	30.11331150543215	1.7770355336054438	28.307963281692764
41.0	1.0	1.0	0.03450912829178234	1.1278073011670868	1.0109920510837842	9.144035154236052	0.009524912254966355	0.0	0.0	0.0	1.0	0.051256936043694745	0.23298291110830538	14.31	8.25	2.0	68.5	15.959329410989998	15.959329410918919	0.01415612323741424	15.945173303159349	15.056655530512847	30.113313930885923	1.7770356767354192	28.30796325929388
42.0	1.0	1.0	0.034509128283784274	1.1278073021281931	1.0109920512538795	9.144035153934489	0.009524910634983228	0.0	0.0	0.0	1.0	0.051256936114586	0.23298291107284214	14.31	8.25	2.0	68.5	15.959329410360645	15.959329408489687	0.014156123257922433	15.945173299767834	15.056655531885955	30.113311199142096	1.7770355155307689	28.30796328341765
43.0	1.0	1.0	0.034509128300900326	1.1278072958983199	1.010992050688457	9.14403515496933	0.00952491855910133	0.0	0.0	0.0	1.0	0.05125693587893274	0.2329829111277258	14.31	8.25	2.0	68.5	15.959329412452707	15.959329412249216	0.014156123189750104	15.945173327951146	15.056655522052624	30.11332456469499	1.777036304253803	28.30796312704783
44.0	1.0	1.0	0.034509128305761805	1.127807297339629	1.010992050489383	9.144035155189373	0.00952491772488455	0.0	0.0	0.0	1.0	0.05125693579596387	0.23298291115947833	14.31	8.25	2.0	68.5	15.959329413189282	15.959329414424266	0.014156123165747967	15.945173317623249	15.056655524793543	30.11332315595873	1.7770362211219835	28.307963163224688
45.0	1.0	1.0	0.03450912830540016	1.1278072922580242	1.0109920505825032	9.144035155139093	0.009524922286399208	0.0	0.0	0.0	1.0	0.051256935834773934	0.2329829111320739	14.31	8.25	2.0	68.5	15.959329412844738	15.959329412547062	0.014156123176975363	15.94517334700995	15.05665551586567	30.113330853003323	1.7770366753371147	28.30796303567641
46.0	1.0	1.0	0.034509128306960235	1.1278073018623567	1.010992050473457	9.144035155019763	0.009524912978620107	0.0	0.0	0.0	1.0	0.05125693578932636	0.23298291118828576	14.31	8.25	2.0	68.5	15.959329413248208	15.959329416397575	0.014156123163827796	15.945173292241277	15.056655532522141	30.11331514880722	1.7770357486069377	28.307963276745156
47.0	1.0	1.0	0.03450912828183698	1.1278073016210923	1.0109920515710302	9.144035153540026	0.009524910777029244	0.0	0.0	0.0	1.0	0.051256936246766145	0.23298291106047694	14.31	8.25	2.0	68.5	15.959329409187188	15.95932940764267	0.014156123296160937	15.945173306253679	15.056655530600104	30.11331143952984	1.7770355297164413	28.30796327068942
48.0	1.0	1.0	0.03450912828573342	1.1278073018681023	1.0109920513607082	9.144035153800292	0.009524910796462848	0.0	0.0	0.0	1.0	0.05125693615910944	0.23298291108135435	14.31	8.25	2.0	68.5	15.959329409965378	15.959329409072774	0.014156123270802654	15.945173302449936	15.056655531295528	30.11331147177529	1.7770355316192976	28.30796327688937
49.0	1.0	1.0	0.03450912828815761	1.1278073015294572	1.010992051300884	9.144035153887543	0.009524911244960308	0.0	0.0	0.0	1.0	0.05125693613417629	0.23298291109186486	14.31	8.25	2.0	68.5	15.959329410186728	15.959329409792742	0.014156123263589726	15.945173303646188	15.056655530792442	30.11331222822709	1.77703557625875	28.307963268389376
50.0	1.0	1.0	0.03450912829166873	1.127807305494376	1.0109920507147514	9.144035154636978	0.009524908948220853	0.0	0.0	0.0	1.0	0.05125693588989152	0.23298291112951755	14.31	8.25	2.0	68.5	15.95932941235542	15.959329412371952	0.014156123192920375	15.945173274790687	15.056655538478617	30.113308349766225	1.7770353473844605	28.30796336790884
51.0	1.0	1.0	0.03450912830743563	1.1278073039645164	1.010992050289557	9.144035155215834	0.009524911384569783	0.0	0.0	0.0	1.0	0.05125693571268165	0.23298291120126408	14.31	8.25	2.0	68.5	15.959329413928637	15.95932941728659	0.014156123141655182	15.945173278406626	15.056655536393167	30.113312458337127	1.777035589837918	28.307963329509363
52.0	1.0	1.0	0.034509128292540166	1.1278073069220225	1.0109920505065606	9.144035154858539	0.009524907863810527	0.0	0.0	0.0	1.0	0.051256935803123044	0.23298291114109582	14.31	8.25	2.0	68.5	15.959329413125726	15.959329413165063	0.014156123167819052	15.945173264433688	15.056655541197204	30.1133065194959	1.7770352393772286	28.307963403742765
53.0	1.0	1.0	0.034509128302794005	1.1278073054531688	1.0109920501782026	9.144035155382001	0.009524910329572499	0.0	0.0	0.0	1.0	0.05125693566627201	0.23298291118536954	14.31	8.25	2.0	68.5	15.95932941434065	15.959329416197814	0.014156123128229298	15.945173268827418	15.05665553916215	30.11331067748366	1.777035484746856	28.30796336687454
54.0	1.0	1.0	0.03450912829635394	1.127807305096737	1.0109920504483354	9.144035155011583	0.009524910046404416	0.0	0.0	0.0	1.0	0.0512569357788563	0.23298291115112413	14.31	8.25	2.0	68.5	15.959329413341159	15.959329413852004	0.014156123160798903	15.945173273931134	15.056655538163875	30.1133102010816	1.7770354566335944	28.3079633579281
55.0	1.0	1.0	0.034509128271734336	1.1278073030378488	1.0109920516518012	9.144035153339722	0.009524909056729945	0.0	0.0	0.0	1.0	0.051256936280429356	0.23298291101670288	14.31	8.25	2.0	68.5	15.959329408888335	15.959329404644146	0.014156123305899397	15.94517329929255	15.056655532871861	30.113308537775012	1.7770353584791647	28.307963306250006
56.0	1.0	1.0	0.03450912831102288	1.1278072866440598	1.0109920505284953	9.144035155391014	0.00952492800408449	0.0	0.0	0.0	1.0	0.05125693581226485	0.23298291113214414	14.31	8.25	2.0	68.5	15.959329413044566	15.959329412551874	0.014156123170463688	15.945173377664508	15.056655506314296	30.113340499344975	1.777037244583439	28.307962894765904
57.0	1.0	1.0	0.034509128300304726	1.1278073044996113	1.0109920505444792	9.14403515490208	0.009524910435327107	0.0	0.0	0.0	1.0	0.05125693581892651	0.2329829111680258	14.31	8.25	2.0	68.5	15.959329412985426	15.959329415009767	0.01415612317239085	15.945173278367688	15.05665553700973	30.113310857687914	1.7770354953810017	28.307963342940244
58.0	1.0	1.0	0.03450912829618006	1.1278072991670733	1.0109920508762853	9.144035154505985	0.009524914534709862	0.0	0.0	0.0	1.0	0.05125693595721463	0.23298291112039646	14.31	8.25	2.0	68.5	15.959329411757743	15.959329411747158	0.014156123212396335	15.945173311907366	15.056655527292829	30.113317776564518	1.7770359036751737	28.307963209093543
59.0	1.0	1.0	0.03450912829417275	1.1278073005838722	1.0109920509441763	9.144035154439784	0.009524913147089205	0.0	0.0	0.0	1.0	0.05125693598550983	0.23298291111741437	14.31	8.25	2.0	68.5	15.959329411506546	15.959329411542884	0.014156123220581879	15.945173304797335	15.05665552970065	30.113315435378475	1.7770357655179738	28.307963244655195
60.0	1.0	1.0	0.034509128288218026	1.1278073016425663	1.0109920512992687	9.144035153894993	0.009524911269678438	0.0	0.0	0.0	1.0	0.05125693613350305	0.2329829110927387	14.31	8.25	2.0	68.5	15.959329410192705	15.9593294098526	0.014156123263394963	15.94517330299736	15.056655530997583	30.11331226962885	1.7770355787019352	28.307963271228413
61.0	1.0	1.0	0.034509128293896074	1.1278073058186928	1.0109920505217764	9.144035154904095	0.009524909116743686	0.0	0.0	0.0	1.0	0.05125693580946461	0.23298291114237366	14.31	8.25	2.0	68.5	15.959329413069426	15.959329413252595	0.014156123169653605	15.945173270756454	15.056655539316036	30.11330863305064	1.777035364101535	28.30796337604919
62.0	1.0	1.0	0.03450912831342981	1.1278072851699734	1.0109920504005954	9.144035155607302	0.009524929806536773	0.0	0.0	0.0	1.0	0.0512569357589595	0.2329829111368516	14.31	8.25	2.0	68.5	15.959329413517796	15.959329412874334	0.014156123155042942	15.945173384401087	15.056655503958599	30.113343539645793	1.7770374239965392	28.307962857766334
63.0	1.0	1.0	0.03450912829785419	1.1278073046887116	1.0109920504582481	9.144035155028874	0.009524910384481729	0.0	0.0	0.0	1.0	0.05125693578298767	0.23298291115662972	14.31	8.25	2.0	68.5	15.95932941330448	15.959329414229137	0.014156123161994074	15.945173276318844	15.056655537468645	30.113310771622093	1.7770354903021175	28.307963347686663
64.0	1.0	1.0	0.03450912831120162	1.127807287614037	1.0109920503769083	9.14403515558068	0.009524927421895006	0.0	0.0	0.0	1.0	0.05125693574908736	0.23298291113792796	14.31	8.25	2.0	68.5	15.959329413605438	15.959329412948065	0.014156123152187021	15.945173370510712	15.056655508201052	30.113339516291173	1.7770371865718335	28.30796291911233
65.0	1.0	1.0	0.03450912830663979	1.127807305009568	1.0109920502393364	9.144035155309952	0.009524910592746001	0.0	0.0	0.0	1.0	0.051256935691750966	0.2329829112025149	14.31	8.25	2.0	68.5	15.959329414114455	15.959329417372272	0.014156123135600126	15.945173272004526	15.056655538314173	30.113311121878564	1.777035510971322	28.30796335574016
66.0	1.0	1.0	0.03450912829062008	1.1278073020887522	1.0109920510539874	9.144035154266971	0.00952491164022305	0.0	0.0	0.0	1.0	0.05125693603127621	0.23298291110708866	14.31	8.25	2.0	68.5	15.959329411100246	15.959329410835574	0.014156123233821672	15.945173297680418	15.056655532154226	30.11331289305896	1.7770356154915607	28.307963282427682
67.0	1.0	1.0	0.03450912828054669	1.1278073130652393	1.010992051124219	9.144035153834968	0.009524900257904258	0.0	0.0	0.0	1.0	0.0512569360605469	0.23298291111158823	14.31	8.25	2.0	68.5	15.95932941084039	15.959329411143793	0.014156123242289416	15.945173237336082	15.056655550890595	30.11329369029107	1.7770344823049673	28.30796355793751
68.0	1.0	1.0	0.03450912827598116	1.1278073053055935	1.0109920513013049	9.144035153786293	0.009524907511729023	0.0	0.0	0.0	1.0	0.05125693613435167	0.2329829110495187	14.31	8.25	2.0	68.5	15.959329410185171	15.959329406892031	0.014156123263640462	15.94517328261249	15.056655537286169	30.11330592962744	1.7770352045681308	28.307963363170398
69.0	1.0	1.0	0.034509128297338716	1.1278073047401196	1.0109920504890924	9.144035154974857	0.009524910230581917	0.0	0.0	0.0	1.0	0.05125693579584273	0.23298291115429104	14.31	8.25	2.0	68.5	15.959329413190357	15.959329414068936	0.01415612316571292	15.945173276388433	15.05665553750367	30.113310512187383	1.777035474992453	28.307963348977005
70.0	1.0	1.0	0.034509128284563456	1.12780730982411	1.0109920510125445	9.144035154014976	0.0095249035403164	0.0	0.0	0.0	1.0	0.051256936014003905	0.23298291111551162	14.31	8.25	2.0	68.5	15.959329411253584	15.959329411412545	0.014156123228824953	15.945173254104922	15.056655545411319	30.113299228127552	1.777034809101713	28.30796347658516
71.0	1.0	1.0	0.03450912827800578	1.1278073148335241	1.0109920512018644	9.14403515369537	0.00952489845969649	0.0	0.0	0.0	1.0	0.05125693609290748	0.2329829111076867	14.31	8.25	2.0	68.5	15.959329410553101	15.95932941087654	0.014156123251651038	15.945173228380353	15.056655553837984	30.113290656499988	1.7770343032760165	28.307963602321458
72.0	1.0	1.0	0.03450912828450938	1.1278073018783752	1.01099205131553	9.144035153810325	0.00952491066720448	0.0	0.0	0.0	1.0	0.051256936140280304	0.2329829110752382	14.31	8.25	2.0	68.5	15.959329410132538	15.959329408653817	0.01415612326535556	15.945173301871252	15.05665553132365	30.113311253960923	1.7770355187657172	28.30796327714722
73.0	1.0	1.0	0.03450912829448536	1.127807305059797	1.0109920505846033	9.144035154870624	0.009524909826485269	0.0	0.0	0.0	1.0	0.05125693583564919	0.23298291114152253	14.31	8.25	2.0	68.5	15.959329412836967	15.959329413194293	0.014156123177228568	15.94517327570975	15.056655537956402	30.113309830587344	1.7770354347701252	28.307963357000904
74.0	1.0	1.0	0.03450912828941244	1.127807301045835	1.0109920512725938	9.144035153934894	0.009524911843622367	0.0	0.0	0.0	1.0	0.05125693612238567	0.23298291109575314	14.31	8.25	2.0	68.5	15.959329410291403	15.959329410059091	0.014156123260178803	15.945173306014137	15.056655529995634	30.113313238009738	1.7770356358476678	28.30796325625046
75.0	1.0	1.0	0.03450912827184402	1.1278073202851666	1.0109920513328885	9.144035153406916	0.009524892957083846	0.0	0.0	0.0	1.0	0.0512569361475149	0.23298291110408312	14.31	8.25	2.0	68.5	15.959329410068312	15.959329410629694	0.014156123267448462	15.945173199519079	15.056655563068755	30.113281372866176	1.7770337554336724	28.307963739157685
76.0	1.0	1.0	0.034509128282343975	1.1278073019121162	1.010992051485988	9.144035153654354	0.009524910732441884	0.0	0.0	0.0	1.0	0.05125693621132278	0.2329829110644968	14.31	8.25	2.0	68.5	15.959329409501844	15.959329407918032	0.014156123285907497	15.945173303650698	15.056655531224422	30.113311363782756	1.7770355252464825	28.30796327799412
77.0	1.0	1.0	0.03450912827714485	1.127807304106835	1.010992051460718	9.14403515365531	0.009524908617080101	0.0	0.0	0.0	1.0	0.05125693620079091	0.23298291104934765	14.31	8.25	2.0	68.5	15.959329409595343	15.959329406880315	0.014156123282860722	15.945173291131264	15.056655535059269	30.113307794694567	1.7770353146287778	28.30796333308156
78.0	1.0	1.0	0.034509128299535986	1.1278073046110568	1.010992050517786	9.14403515494643	0.00952491049610921	0.0	0.0	0.0	1.0	0.05125693580780152	0.23298291116471323	14.31	8.25	2.0	68.5	15.959329413084191	15.959329414782855	0.014156123169172488	15.94517327743868	15.056655537249387	30.11331095986528	1.7770355014106543	28.307963345737527
79.0	1.0	1.0	0.034509128291424745	1.1278073055546547	1.0109920507302779	9.144035154553706	0.00952490874092387	0.0	0.0	0.0	1.0	0.05125693589636255	0.23298291112859162	14.31	8.25	2.0	68.5	15.959329412297972	15.959329412308525	0.014156123194792383	15.945173274634053	15.056655538499468	30.113308000335806	1.7770353267640024	28.307963369421834
