time	cell	C	M	X	MI	XI	V1	V3	VM1	VM3	Kc	reaction1	reaction2	reaction3	reaction4	reaction5	reaction6	reaction7
83.0	1.0	0.19009563104355978	0.006058225183898258	0.052787284380586885	0.9939417748160939	0.9472127156194059	0.8263882098025949	0.006058225183898258	3.0	1.0	0.5	0.025	0.0019009563104355979	0.011940553077616123	0.8222518915974886	0.8217718146198851	0.006026413882260902	0.4567378874643943
84.0	1.0	0.21231270901051433	0.007262129332560628	7.317985940317323E-5	0.99273787066743	0.9999268201405923	0.8941832975524534	0.007262129332560628	3.0	1.0	0.5	0.025	0.0021231270901051432	1.6719935664597746E-5	0.8897022443427849	0.8883607164308208	0.007225996704855734	0.007212425089516257
85.0	1.0	0.23505721161357399	0.00871038733205054	8.803517402339868E-5	0.9912896126679419	0.99991196482597	0.9593425160645005	0.00871038733205054	3.0	1.0	0.5	0.025	0.00235057211613574	2.0283000820623092E-5	0.9545279395404339	0.9529695027311609	0.008667048275312577	0.008651195502033476
86.0	1.0	0.2575715577596547	0.010401375819426885	1.0548821996956053E-4	0.9895986241805668	0.9998945117800235	1.0199890232997813	0.010401375819426885	3.0	1.0	0.5	0.025	0.0025757155775965467	2.4471856340536516E-5	1.0148613818648249	1.0130305183164414	0.010349622248790888	0.010330865083279876
87.0	1.0	0.27985733218158365	0.01240015378846675	1.2626976145822097E-4	0.9875998462115252	0.9998737302385322	1.0765712674600632	0.01240015378846675	3.0	1.0	0.5	0.025	0.0027985733218158365	2.9461943051223644E-5	1.0711482801829189	1.0689693268704796	0.012338453728970106	0.01231594973869481
88.0	1.0	0.30191589653607653	0.014796429734361473	1.5140326641649874E-4	0.985203570265628	0.999848596733574	1.1294796543137013	0.014796429734361473	3.0	1.0	0.5	0.025	0.0030191589653607654	3.549921999076E-5	1.1237763843587631	1.1211438072097444	0.014722804564448019	0.01469534208315051
89.0	1.0	0.3237483042268615	0.017716767887230082	1.8236125914834392E-4	0.9822832321127613	0.9998176387408424	1.1790554319770743	0.017716767887230082	3.0	1.0	0.5	0.025	0.003237483042268615	4.293777429588995E-5	1.173084220304341	1.1698473991885077	0.017628608766588894	0.017594417875290373
90.0	1.0	0.3453551674371419	0.021344135793826952	2.2132541975795273E-4	0.9786558642061631	0.9997786745802337	1.2255978814827133	0.021344135793826952	3.0	1.0	0.5	0.025	0.003453551674371419	5.230244718774506E-5	1.2193680712102366	1.2153066603248597	0.02123792267279936	0.02119437134874202
91.0	1.0	0.36673644307591485	0.02594968032715652	2.7163139970282725E-4	0.9740503196728334	0.9997283686002907	1.2693701043921382	0.02594968032715652	3.0	1.0	0.5	0.025	0.0036673644307591486	6.439600866318701E-5	1.2628874442117284	1.2576711642666243	0.025820542536594746	0.025763504606765533
92.0	1.0	0.38789107742118445	0.031944475459780325	3.3855340968840214E-4	0.9680555245402094	0.9996614465903054	1.3106035884979927	0.031944475459780325	3.0	1.0	0.5	0.025	0.0038789107742118445	8.048830565190832E-5	1.303869113663593	1.2969926516302854	0.031785494165294526	0.03170834715955034
