time	compartment	EGF	R	Ra	R2	RP	PLCg	RPLCg	RPLCgP	PLCgP	Grb	RG	SOS	RGS	GS	Shc	RSh	RShP	ShP	RShG	ShG	RShGS	ShGS	PLCgl	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25
10.0	3.0E-12	580.3387101235893	0.3387101235905223	9.56727448376861	7.315874524400878	0.8151429016015914	74.14294883711908	3.430118843632979	9.556370701997585	3.131591581299986	50.31644941378439	0.6300963020864715	12.111295124943954	0.6031747930443271	2.703058676548875	85.30089797435515	1.0738561747423139	13.351109769344875	19.526915267021604	4.172097505802338	7.992651903270654	4.099166179667081	14.483305225795782	14.738970035950123	4.698995899457737E-14	5.512198741128343E-13	2.1923169286154587E-11	2.1655806799422872E-11	8.820606414529978E-12	8.8569009255993E-12	8.554785128130012E-12	9.109502335658162E-14	2.7462142384800636E-13	1.2036700540317398E-13	2.4540113621170437E-14	-1.7065544650242688E-13	1.6840812686153873E-11	1.6926211386879572E-11	1.1973022281211148E-11	2.769953058670071E-13	4.7943947022034145E-12	3.73729684086951E-12	1.2527186567498142E-12	1.4671995309986427E-12	6.444929827181924E-12	5.931328339478241E-12	1.0197005101970156E-12	4.468358064736179E-13	8.068267440664449E-12
11.0	3.0E-12	580.3258452924435	0.32584529244457633	9.282674296011745	7.448612822425836	0.8463653484689072	71.2374920659922	3.42130645539079	9.637529499411066	3.253409237992094	46.547712121573944	0.6832725791388436	9.805345864413137	0.6297834936178621	2.930077255077348	79.86392527386414	1.0463232269500857	13.257143202397181	21.623453746196486	4.093177798446993	9.481183365253257	4.132225779524288	16.50256760736738	17.450262741213635	3.098662967004606E-14	3.504574158473636E-13	2.232044750682344E-11	2.2471482722558667E-11	8.799946190132735E-12	8.81828994126071E-12	8.624212238288307E-12	9.45269292898564E-14	2.520764484410302E-13	8.763068989256362E-14	2.3201650355643747E-14	-1.2373957731690244E-13	1.636701410650722E-11	1.644753230867005E-11	1.188201525885196E-11	3.049570290952457E-13	4.325853828522887E-12	3.662193746932652E-12	9.387618249038376E-13	1.477544895632522E-12	6.214345690893136E-12	5.198472408406042E-12	9.591917123395278E-13	5.169827938207E-13	8.189704067267056E-12
12.0	3.0E-12	580.3176152612548	0.31761526125586426	9.110680721240616	7.644497077328731	0.8810954127780722	68.33831129517448	3.416932808931718	9.690500905338755	3.3606330845491543	43.045460668852186	0.7394280986097197	7.881780676639556	0.6465780891133629	3.093895885442784	74.59110725042203	1.0198619617747582	13.16470219638656	23.74969133343463	3.9900355864256465	11.106856322751911	4.092219872064446	18.28552547673986	20.193621906005692	1.89370490199412E-14	1.9678597293294344E-13	2.2907058369602854E-11	2.3377617907016927E-11	8.788103382493036E-12	8.797223290994342E-12	8.668152123698003E-12	9.75409975033769E-14	2.3043020663474337E-13	5.845624694118721E-14	2.139079214446871E-14	-8.785993255054963E-14	1.590915672554913E-11	1.5987868916596066E-11	1.1791732467708186E-11	3.3298564558639775E-13	3.903115359577693E-12	3.564609287360905E-12	6.807370457392778E-13	1.46159902325839E-12	5.868790740891087E-12	4.367941607324957E-12	8.564760883078374E-13	5.730471873442647E-13	8.26447328210695E-12
13.0	3.0E-12	580.3129140908646	0.31291409086576755	9.025751478043532	7.89015498451348	0.9191394248736073	65.44349879631964	3.414543598058466	9.726246359655505	3.4589445666553242	39.82430865228078	0.7975422950370292	6.335942974559203	0.6550132501048287	3.1922824683737234	69.47955266540185	0.9936313477549654	13.06851199793538	25.9274506547041	3.865909553017028	12.848182474224291	3.9999744045950782	19.816786902367173	22.95676667931085	9.657525325829086E-15	7.687919694810542E-14	2.3642890770794233E-11	2.4368798011798885E-11	8.778579813330774E-12	8.784693840227072E-12	8.69639518193598E-12	1.0029904851078882E-13	2.09805485100263E-13	3.3693090015741503E-14	1.9340131437230408E-14	-6.133209347894695E-14	1.5454040514926366E-11	1.5533032099961012E-11	1.1697317254517191E-11	3.613557772241732E-13	3.52422723298121E-12	3.447433565880245E-12	4.780271174065824E-13	1.4268764247705033E-12	5.438430434690152E-12	3.521658548252949E-12	7.30668061708039E-13	6.115996010746143E-13	8.310724698827998E-12
14.0	3.0E-12	580.3109557008507	0.310955700851754	9.009349937800188	8.177711959203332	0.9604304147982212	62.55304423894525	3.412341645490249	9.750752843204998	3.5517112580427788	36.89012311762896	0.8564268552907767	5.138564619022377	0.6566990729266717	3.2293225171276787	64.53003909347625	0.9670539559596032	12.962622294298619	28.17285621923957	3.7234781619926776	14.668536484109861	3.8723299775088993	21.10308381341438	25.732150014316506	2.376010673149076E-15	-1.8261998708792195E-14	2.4504322965166048E-11	2.5442898527817164E-11	8.766607333260151E-12	8.774412009989997E-12	8.714276471581998E-12	1.0289674255190795E-13	1.9040953793678E-13	1.3818308994532563E-14	1.723213244073113E-14	-4.2336733106013737E-14	1.4992988176915778E-11	1.507369919429911E-11	1.159330328131008E-11	3.902557298590266E-13	3.1866911426781796E-12	3.313092452627635E-12	3.253964097314701E-13	1.3794458005540876E-12	4.953140265294101E-12	2.7319779409321625E-12	5.992330895070856E-13	6.318643094065988E-13	8.33924027283985E-12
15.0	3.0E-12	580.3111669217583	0.3111669217592889	9.047751274299092	8.502559713214898	1.0049846836079361	59.668360009836746	3.4089290501102036	9.76692721292286	3.6408103682218775	34.24045625745577	0.9148847346155966	4.242120770861612	0.6532764491984191	3.2137412368493155	59.74576366824697	0.939728176445589	12.841171684481985	30.495695148944503	3.5658775706044525	16.5209022081857	3.7222016267688884	22.168659916321776	28.51497335890809	-3.4324741115767665E-15	-9.491382031704465E-14	2.547752959913646E-11	2.659993589424097E-11	8.748484392994116E-12	8.761748068392182E-12	8.724373235822864E-12	1.0538735721825894E-13	1.7246749669407559E-13	-1.1582147860043496E-15	1.5193110706335097E-14	-2.9113809642237554E-14	1.452025517960082E-11	1.4603696272813848E-11	1.1474305708373988E-11	4.197836771007353E-13	2.88742492503153E-12	3.1644610286117567E-12	2.1484115481975813E-13	1.3239515877929479E-12	4.441407979637553E-12	2.0511469130308416E-12	4.762657729639721E-13	6.351941308756456E-13	8.356083502363906E-12
16.0	3.0E-12	580.3131216681682	0.31312166816913994	9.130635053549437	8.862104031481168	1.0528771523131177	56.79198200382861	3.403155580791461	9.77576652290739	3.7271711418644813	31.86545782904065	0.971863463759054	3.5895577722755188	0.646280243881426	3.1569780600409727	55.13149826848899	0.9113752324448793	12.698762728229594	32.898943367558566	3.396938939092605	18.35529754038312	3.5589977442400307	23.048186179562062	31.301924750607846	-8.136795184297552E-15	-1.5757631501117876E-13	2.6554725779874113E-11	2.7841411393565477E-11	8.721203103078724E-12	8.743101763938275E-12	8.727553310532112E-12	1.0779734280327408E-13	1.561741929018885E-13	-1.1673642400849117E-14	1.3292436007420792E-14	-2.0108469275020817E-14	1.403213220451343E-11	1.41189768929265E-11	1.1335362381727882E-11	4.499465985591892E-13	2.622785312048759E-12	3.0050651869920625E-12	1.3731760194274652E-13	1.2637670137122928E-12	3.928469770375471E-12	1.5046143388901589E-12	3.711975820441076E-13	6.243793040288536E-13	8.364340198038737E-12
17.0	3.0E-12	580.3164985820113	0.3164985820122591	9.250152176023137	9.255038998578321	1.1042216708004098	53.92737827574812	3.3940283134367037	9.777085189534835	3.8111222818302615	29.749371226154572	1.026568108910146	3.12341678233862	0.6370286500284802	3.0712402520140936	50.69298826862783	0.8818087923328743	12.530694325609897	35.37871685053662	3.220931371411357	20.126546075862453	3.389269200339298	23.779045115279526	34.09038593944989	-1.200325140843317E-14	-2.0955224118592908E-13	2.7731990345610952E-11	2.916978689516563E-11	8.682183365413793E-12	8.715522161879886E-12	8.723626841935341E-12	1.1013624161051895E-13	1.4166388726893246E-13	-1.8473155217619337E-14	1.1549622928698815E-14	-1.4055324471474431E-14	1.3526344148840272E-11	1.3617033283381957E-11	1.1172146839303928E-11	4.806651198863216E-13	2.38874308350293E-12	2.8388329797648294E-12	8.421825034503244E-14	1.20123162953454E-12	3.4344874070658814E-12	1.092146598413756E-12	2.883515614572847E-13	6.028899194757704E-13	8.365232110940294E-12
18.0	3.0E-12	580.3210527238737	0.3210527238746517	9.400284343546417	9.68089383026437	1.159156869183353	51.0788289178344	3.3806538655403533	9.769967951723482	3.892611912148888	27.872424887579303	1.0785098352253937	2.7928645392507603	0.6265667408206712	2.967857431820126	46.436508756899144	0.8509136979248415	12.333134771496379	37.92480166912507	3.042093980150165	21.799835836295802	3.217439923960479	24.39527136414798	36.87793735275267	-1.522828954910993E-14	-2.5330777689359453E-13	2.900790678471761E-11	3.0588107176960713E-11	8.629115254466614E-12	8.676466403862538E-12	8.711752495484552E-12	1.1240294686518603E-13	1.2900013963930226E-13	-2.241805712669533E-14	9.9481402343697E-15	-9.997813684244615E-15	1.3001698832477476E-11	1.3096482303777799E-11	1.0981127149555348E-11	5.117856453408287E-13	2.1811611588772787E-12	2.669657122602027E-12	4.832504894862537E-14	1.1379182512340847E-12	2.973554922202535E-12	7.956668602646511E-13	2.2759092675131455E-13	5.741960953953542E-13	8.358821374698925E-12
19.0	3.0E-12	580.3265959583563	0.32659595835739186	9.576388082044662	10.139727349532446	1.217831919427016	48.25135365227914	3.3622000080888292	9.753049695699557	3.9713456863089793	26.21277548422642	1.127492204461852	2.5573193802096736	0.6156663656479214	2.85620152948868	42.368524983648555	0.8186333956276575	12.103241503176807	40.521735701371796	2.8641943120437343	23.352857379477577	3.046471226093175	24.92434149856057	39.662050957623286	-1.7958967862318765E-14	-2.9070194392192243E-13	3.0382647091014533E-11	3.209962291673795E-11	8.559846949141939E-12	8.623642569911555E-12	8.690688958412016E-12	1.1458962063329134E-13	1.1818096146390618E-13	-2.4319215851457198E-14	8.451932130790638E-15	-7.25742474377011E-15	1.2457850255984832E-11	1.2556817650726009E-11	1.0759675962306293E-11	5.430986792280921E-13	1.996077675774183E-12	2.500987271997664E-12	2.4156335971090834E-14	1.0748750071672378E-12	2.5538272276977165E-12	5.893907606593152E-13	1.8579310983713793E-13	5.412901693167089E-13	8.344452472740843E-12
20.0	3.0E-12	580.3329828285207	0.3329828285218616	9.774857213021736	10.631902225961348	1.2803931927432572	45.45066813609786	3.3378716591028263	9.7246868320225	4.046872832106966	24.748175920109368	1.1735566138647728	2.386889291377155	0.6048650884578596	2.7432583762419487	38.49541893751699	0.7849625943033487	11.8392218029405	43.15025266391305	2.6902507351275915	24.77490602227533	2.878369234704222	25.386618009218832	42.43990054066964	-2.030603538298448E-14	-3.2313566173951213E-13	3.1857294882101743E-11	3.370744065293173E-11	8.472327700214966E-12	8.554911952505104E-12	8.658949557149957E-12	1.1668412673883386E-13	1.0915307174856977E-13	-2.4841224488654898E-14	7.019791724379849E-15	-5.37668413235934E-15	1.189517086729106E-11	1.1998266772930986E-11	1.050612654025118E-11	5.743602856996979E-13	1.829917074889016E-12	2.3355772848560392E-12	7.848615255855993E-15	1.0128094304157604E-12	2.178538588630594E-12	4.479155513799771E-13	1.5853100315978531E-13	5.064610777293431E-13	8.321027447660632E-12
21.0	3.0E-12	580.340099979649	0.3400999796502326	9.992863458866617	11.157904651656219	1.3469712415576902	42.68315225924621	3.3068997718421107	9.683063463072646	4.118639577443937	23.457185920505825	1.2169133098728633	2.2608227978785886	0.594520834345934	2.6337336258435062	34.82325247702302	0.7499437883126772	11.54033444009894	45.788822985133415	2.5224462143107447	26.064277353189073	2.7145205656717777	25.796402176260212	45.20824492839491	-2.2352516856357863E-14	-3.5165179227031474E-13	3.3433304817721934E-11	3.541418572769001E-11	8.364596283496636E-12	8.468239796065436E-12	8.614898713592533E-12	1.1867153453480746E-13	1.0182839710421024E-13	-2.4476989562194276E-14	5.614768490016079E-15	-4.057960894651086E-15	1.1314699479531385E-11	1.142172799041038E-11	1.021977518117552E-11	6.053130192244563E-13	1.6796000706227325E-12	2.175410446407502E-12	-3.1881030840399603E-15	9.522095550975433E-13	1.847409198633923E-12	3.504949026868798E-13	1.4140019750232425E-13	4.71283708643991E-13	8.287176688776269E-12
22.0	3.0E-12	580.3478579500762	0.3478579500775564	10.228150548635847	11.718189919294913	1.4176676338795735	39.95581627965479	3.2685421629727216	9.626261903235726	4.18602294530923	22.31990654793039	1.2578774007161084	2.1652538960016994	0.5848644897167367	2.53046685899887	31.35754567409508	0.7136662757543396	11.20684496593178	48.41505838158081	2.3621882841183597	27.22528166323676	2.555892715023068	26.163522040259643	47.96335670882734	-2.4159552968723075E-14	-3.7700506642168E-13	3.511203972886835E-11	3.722166706131124E-11	8.234806856699293E-12	8.361687203432806E-12	8.556816706515795E-12	1.2053506296636208E-13	9.609827183054283E-14	-2.356688987122125E-14	4.208431052303643E-15	-3.1113785178951234E-15	1.0718136650259746E-11	1.0828760869710393E-11	9.900842023936717E-12	6.357034631327036E-13	1.5425651057951655E-12	2.0217591739860143E-12	-1.0646190746175517E-14	8.934157289712694E-13	1.5579917083342717E-12	2.8207201546618E-13	1.307564672794932E-13	4.367374516427058E-13	8.241366732133231E-12
23.0	3.0E-12	580.3561846036713	0.35618460367285637	10.478866565225163	12.31304169436238	1.4925412007932393	37.27625333735619	3.2220950316437524	9.552317505339241	4.248353719765571	21.318326423252955	1.2968188061021142	2.091081523783161	0.5760418721115799	2.434936864999976	28.103057235973314	0.6762664010924407	10.83995464079689	51.00684568860388	2.210247652270288	28.265688642157713	2.4031496110390944	26.49479012806621	50.70098040589507	-2.5770543321181673E-14	-3.997131735549002E-13	3.6894348847063344E-11	3.91305337449501E-11	8.081284886111657E-12	8.233437469130371E-12	8.482950581484038E-12	1.2225671393868965E-13	9.184350375266073E-14	-2.2334921626044333E-14	2.7814799934145276E-15	-2.4162916579928907E-15	1.0107862592127606E-11	1.0221603384320495E-11	9.550408666192793E-12	6.652950348062451E-13	1.416732927330788E-12	1.8753160839017816E-12	-1.5627964169284637E-14	8.366617725458676E-13	1.306718683244038E-12	2.325276303074051E-13	1.2393475554342092E-13	4.0336898464397445E-13	8.181972922766159E-12
24.0	3.0E-12	580.3650197516716	0.3650197516729953	10.743424879408938	12.94243745093827	1.5715935545681328	34.65256923510127	3.1669137577839126	9.459270787325423	4.304934521519273	20.436401983529723	1.3341271474633651	2.0323294392536724	0.5681435654891468	2.347717735841287	25.06356146444592	0.6379279330747815	10.441721799773552	53.543179235029164	2.0669190638161665	29.194881244444318	2.2567226242263074	26.795086635189612	53.41631169826994	-2.7214219788575302E-14	-4.2009589109639303E-13	3.878016454617777E-11	4.113992127123337E-11	7.902607547969654E-12	8.081850655252925E-12	8.391562776349446E-12	1.2381776206276562E-13	8.894038660340371E-14	-2.0924265463126732E-14	1.3225370625115433E-15	-1.8953206037790876E-15	9.486957266517662E-12	9.603192871386828E-12	9.170349708278681E-12	6.938761195898343E-13	1.30044529775837E-12	1.7363444420211428E-12	-1.886177861688187E-14	7.821002351975003E-13	1.089605035575843E-12	1.9536886261751074E-13	1.191568845822495E-13	3.7144361573739634E-13	8.107335511713525E-12
25.0	3.0E-12	580.3743106771536	0.37431067715512756	11.020387592003487	13.605917204888136	1.6547535295761828	32.09328222381794	3.10244172889634	9.345224805707405	4.355056916749215	19.65998099552229	1.3701887389340262	1.9850137078367547	0.5612246098708826	2.268827844305297	22.241622773821042	0.5988822960111758	10.014986734254014	56.00473038454617	1.9321703139302995	30.022673659450035	2.116860903352252	27.068072934634834	56.10399432482893	-2.8507055463575906E-14	-4.3830688112690866E-13	4.076810900877712E-11	4.3247080128816475E-11	7.697699929060708E-12	7.905541465832909E-12	8.280984500655737E-12	1.2519921062062738E-13	8.726349565356672E-14	-1.942512690353091E-14	-1.7352203704688528E-16	-1.4978742322027117E-15	8.859200890070126E-12	8.977183716035444E-12	8.76326819258128E-12	7.212644270279953E-13	1.192398945613486E-12	1.6048169444829895E-12	-2.0840933224407866E-14	7.298204129630737E-13	9.026653173407366E-13	1.6651768494271258E-13	1.1532110270648754E-13	3.4106158234020453E-13	8.01581126101304E-12
26.0	3.0E-12	580.384008388968	0.38400838896961814	11.308367593835719	14.302452167593412	1.7418644959650262	29.6071875593514	3.028245278928758	9.208412712869857	4.39801995987663	18.976646113556342	1.4053720258294984	1.9464119555287338	0.5553169011068536	2.197968985407342	19.638373948540508	0.559404669686026	9.563307225626678	58.374218182046725	1.8057645191602167	30.758629296982573	1.9836720118310285	27.31663014612606	58.758134488973184	-2.965521448383679E-14	-4.543603211586087E-13	4.285510056790129E-11	4.5447088010061245E-11	7.465960422944837E-12	7.703473929855795E-12	8.149677854811086E-12	1.2638228085839916E-13	8.668691118484365E-14	-1.7894054808028482E-14	-1.7070947757129863E-15	-1.190050827046145E-15	8.229065906215901E-12	8.347888753735667E-12	8.33244056211025E-12	7.47308683998203E-13	1.091586116315339E-12	1.4805291835883932E-12	-2.1908893690660785E-14	6.798629791544899E-13	7.421331362712698E-13	1.434137538828888E-13	1.1179161381079528E-13	3.122374344332796E-13	7.905827775622306E-12
27.0	3.0E-12	580.3940644875993	0.3940644876009479	11.605947668636647	15.030327747169666	1.8326679360778289	27.20318368080109	2.944053482910276	9.04727649598268	4.433151802731796	18.375529717558475	1.4400182952563283	1.9146094491735748	0.5504367553250108	2.134678318714766	17.253310433365307	0.5198127224523116	9.090890341997946	60.63664958903892	1.6873531388655039	31.411708297493156	1.8571570058436706	27.54311847094299	61.37233453757398	-3.065637369416008E-14	-4.681576855369276E-13	4.503600320342667E-11	4.7732478612836075E-11	7.207360358641E-12	7.475068974333427E-12	7.996307933421033E-12	1.2734898045897623E-13	8.708345280788305E-14	-1.6366436906084268E-14	-3.2748048861616156E-15	-9.485364150257388E-16	7.60162608164077E-12	7.720268742581977E-12	7.881758830475003E-12	7.718887256603077E-13	9.972433890863862E-13	1.3631863023204905E-12	-2.2310811862226097E-14	6.322328012451924E-13	6.045625192211328E-13	1.2442507047473917E-13	1.0823184585765767E-13	2.8494930914158453E-13	7.77594529981373E-12
