time	compartment	ATP	ADP	AMP	GLC	F6P	FBP	GAP	NAD	NADH	DPG	PEP	PYR	ACA	EtOH	P	V1	K1GLC	K1ATP	V2	K2	k2	K2ATP	k3f	k3b	V4	K4GAP	K4NAD	k5f	k5b	V6	K6PEP	K6ADP	V7	K7PYR	k8f	k8b	k9f	k9b	k10	flow	ATPflow	ADPflow	NADHflow	NADflow	GLCflow	F6Pflow	FBPflow	GAPflow	DPGflow	PEPflow	PYRflow	ACAflow	EtOHflow	AMPflow	Pflow	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10
10.0	1.0	4.397925647546658	0.1948945271667788	0.008629723876206329	1.2478100457432129	1.1114717848825557	0.547460308883592	0.07902976804514417	1.8022978273245491	2.4347351700193576	1.9773216254049026	0.01902695879912248	0.06094507133014768	0.14027586202253248	3.7731979283366637	0.20731092631266854	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009877182123013237	0.009956160201165434	-0.02414208687021293	0.02417472389942996	0.5362740894968246	0.012226189633708112	0.006022063397719511	8.693274484965858E-4	0.021750537879453927	2.0929654679034728E-4	6.703957846316245E-4	0.001543034482247857	0.0415051772117033	9.492696263826961E-5	0.002280420189439354	0.4563653797904684	0.22271823411896294	0.2351750970201275	0.4710527573051117	0.3435295881911979	0.3421045083441029	0.33769720753107446	0.3405621137917947	-3.099275314870087E-4	0.05557358924412779
11.0	1.0	4.384143139073727	0.20752062410776997	0.009770273921774443	1.3262611675800553	1.2299229424238765	0.5723456376234628	0.08138629859571063	1.7055993942809233	2.5314660612449136	2.0634327966413397	0.020552063607875117	0.06796683202761099	0.1423177095335234	4.077441557348093	0.26370093760658947	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009725574529810993	0.00981727313481453	-0.02520612667369405	0.025238406662909843	0.5354111271566193	0.01352915236666264	0.0062958020138580905	8.952492845528168E-4	0.022697760763054735	2.2607269968662628E-4	7.476351523037208E-4	0.0015654948048687573	0.04485185713082902	1.0747301313951886E-4	0.002900710313672484	0.45835673495495804	0.3238269572008084	0.24115915766795432	0.4744429251675452	0.38315326743331574	0.3810236028311433	0.3694182524717934	0.3592779606936149	-0.002305300490599793	0.06149614712119383
12.0	1.0	4.347616129276692	0.24059167283903007	0.013210547021410803	1.402029897748495	1.2072278736407842	0.7163043147096523	0.09397183786042976	1.6160143979782169	2.621083160646088	2.119467405771003	0.022902052675520323	0.08368957328763495	0.1577968017130815	4.41352054179811	0.32212158214707787	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.00932377742204361	0.00945349159877067	-0.026191914767106965	0.026223841622239612	0.5345776711247665	0.013279506610048626	0.007879347461806175	0.0010336902164647273	0.023314141463481028	2.519225794307235E-4	9.205853061639844E-4	0.0017357648188438964	0.0485487259597792	1.4531601723551883E-4	0.0035433374036178563	0.46004533570817807	0.4951402215894319	0.2747689991663073	0.5306359559674438	0.46014154187942663	0.45726881221173066	0.43623584853006475	0.4125786190519592	-0.0044996573262910955	0.060361393682039216
13.0	1.0	4.329323303827138	0.25679254994652495	0.015286979019308101	1.475399070234304	1.064746025202958	0.9451914567520642	0.11244601665818296	1.5209437937553612	2.7161855167684608	2.175374331057591	0.024599955369384287	0.09994675994086819	0.17900681093428045	4.813185417874972	0.3751282813206397	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009122556342098518	0.009275281950588226	-0.02723804068445307	0.027269618268691027	0.5337706102274227	0.011712206277232537	0.010397106024272705	0.0012369061832400124	0.023929117641633496	2.705995090632271E-4	0.00109941435934955	0.001969074920277085	0.052945039596624686	1.681567692123891E-4	0.004126411094527036	0.461545631272338	0.511513724541272	0.31298612363744616	0.6098389124799202	0.5053693415336032	0.5051422074500457	0.4998003232012443	0.4851688636806027	0.002398608053685858	0.0532373012601479
14.0	1.0	4.403866075147796	0.1892159327393115	0.00830547830619295	1.546495112145168	1.0971282207223605	0.9865524021550532	0.11683664663491691	1.416844799331915	2.8203159157344957	2.3133428450525155	0.022496712779100297	0.08131230405257937	0.1658763939430195	5.246904334511846	0.42343587085155987	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009942526826625758	0.010018624739867574	-0.028383475073079454	0.028414707207348934	0.5329885537664032	0.012068410427945965	0.010852076423705585	0.001285203112984086	0.02544677129557767	2.474638405701032E-4	8.944353445783731E-4	0.0018246403333732144	0.0577159476796303	9.136026136812244E-5	0.004657794579367158	0.4630088388843572	0.20349366184632797	0.3040123023104311	0.6132858513614513	0.3881850690673125	0.39106826527912497	0.426486652480887	0.46676076485813384	0.0077354494811145424	0.054856411036118026
15.0	1.0	4.464165702082172	0.1331975639008239	0.004009041498154628	1.6154276894406012	1.3664788367318976	0.8132713409413137	0.10516348752009007	1.2744152291322606	2.9627765469198035	2.534743945181423	0.02088788459871882	0.05366968886404056	0.11615769612385918	5.592080552282717	0.47963969022778113	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010605822722903896	0.010634826797090937	-0.029950542016117836	0.02998143247954513	0.5322302954161534	0.015031267204050873	0.008945984750354451	0.0011567983627209907	0.027882183396995653	2.29766730585907E-4	5.903665775044461E-4	0.001277734657362451	0.06151288607510988	4.409945647970091E-5	0.005276036592505592	0.4643003669135377	0.0785117374275789	0.2603033855719067	0.5331871200543383	0.2909982296032036	0.2907587811322484	0.30350177328695266	0.34313018935558137	0.0015543452517195189	0.06832394183659489
16.0	1.0	4.477229353166618	0.12086023486569225	0.0032677067875539266	1.6824259489032214	1.6642537605097836	0.6416463868568816	0.09208004889836094	1.1251799160419098	3.112042581197279	2.711910867901357	0.02148747054056101	0.048549222283334796	0.09274834068186505	5.8375526636126365	0.5498285174847686	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010749522884832798	0.010770537416477386	-0.03159246839317007	0.03162302092353899	0.5314933145620645	0.01830679136560762	0.007058110255425697	0.0010128805378819704	0.029831019546914927	2.363621759461711E-4	5.340414451166827E-4	0.0010202317475005154	0.064213079299739	3.594477466309319E-5	0.006048113692332454	0.46539961166642935	0.07700282804644534	0.21770961660065452	0.4464135176295713	0.27966001751462993	0.2786003588941659	0.2785788587637086	0.28769751906407737	2.307637498794035E-4	0.08321268802548919
17.0	1.0	4.4782774005074	0.11986026329199996	0.003204782593511475	1.7476613959665994	1.9339033540881265	0.5202719352187125	0.0816011509086314	1.0284865302146102	3.2087663521304797	2.811152357569141	0.022274965927003832	0.049536592438133256	0.08842672982262906	6.055455695491031	0.6334399539416996	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010761051405581399	0.010781537103788002	-0.032656429873435276	0.03268664816763929	0.5307757246443673	0.02127293689496939	0.005722991287405837	8.976126599949454E-4	0.03092267593326055	2.4502462519704213E-4	5.449025168194658E-4	9.726940280489196E-4	0.06661001265040134	3.5252608528626226E-5	0.006967839493358695	0.46637780397133194	0.09845397278549717	0.18733454373805075	0.38252130033592285	0.28706872347817686	0.28608622665600375	0.2834415252068412	0.2828501177735362	-1.457725436562196E-4	0.09669516770440634
18.0	1.0	4.472516470577141	0.12531261555784592	0.0034986742686289652	1.8112605124025394	2.1580091575547087	0.4542784919210998	0.07513268567904013	0.9863792847616888	3.2509036502847204	2.8471807983491577	0.02302780133499618	0.05274469909726338	0.09054593608904135	6.274829499458235	0.7284890579891555	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010697681176348554	0.010721561228863696	-0.03311994015313192	0.03314982786762142	0.530076134363572	0.023738100733101793	0.0049970634111320975	8.264595424694414E-4	0.03131898878184073	2.5330581468495795E-4	5.801916900698971E-4	9.960052969794548E-4	0.06902312449404058	3.848541695491862E-5	0.008013379637880711	0.4672574520569644	0.14193049383450704	0.17203246905382769	0.347015292124957	0.3052915624312345	0.3042145634913125	0.29905310686310227	0.2934710354080957	-5.537332632100656E-4	0.10790045787773545
19.0	1.0	4.455353261275216	0.14150425334589234	0.00445572045383918	1.8733351145385844	2.3043553893567696	0.46165401643930115	0.07545783968139226	0.9808489539955656	3.256463704983989	2.836320355093676	0.024168649309585254	0.06002937231590014	0.09851251787877408	6.509327884467169	0.8319224816545145	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010508885874027377	0.010543453213195185	-0.03318110075482388	0.033210661506048775	0.5293933137400756	0.025347909282924463	0.005078194180832312	8.300362364953148E-4	0.031199523906030435	2.6585514240543776E-4	6.603230954749015E-4	0.0010836376966665148	0.07160260672913885	4.9012924992230974E-5	0.00915114729819966	0.46804390710567867	0.2444766157703584	0.17695973797016634	0.34742554740619835	0.347511458836248	0.3455509627566015	0.33346930518340395	0.3198894315139369	-0.0017164505963541132	0.11521776946783849
20.0	1.0	4.389992688198208	0.20224039264830462	0.009065787802810903	1.9340078004262304	2.235302282876002	0.6566114979438317	0.09252474676195152	0.9897541164796843	3.247587941261468	2.7750400736137633	0.02786630943408461	0.08489303334138039	0.12232763014747869	6.786436926153051	0.937309757623999	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009789919570180288	0.00987535568086865	-0.03308346735387614	0.03311270471872347	0.5287259141953115	0.02458832511163602	0.007222726477382148	0.0010177722143814667	0.030525440809751395	3.065294037749307E-4	9.338233667551842E-4	0.0013456039316222656	0.07465080618768356	9.972366583091993E-5	0.01031040733386399	0.4686918767380587	0.6573229797884904	0.2285700597756687	0.42126417444132264	0.5000587467710775	0.49244258083863474	0.44112533087126377	0.39630921929464835	-0.011024342514440622	0.11176511414380011
21.0	1.0	4.253389247563794	0.32350997750543004	0.024385434319162076	1.9934821946722092	1.6022142854763648	1.3441656359558187	0.14195109633470512	1.004777295380636	3.2325938395078637	2.6057857851679684	0.03470276123340063	0.16154163909437844	0.19307498218347852	7.209869645868544	1.024296607703327	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.008287281723201732	0.00854139024744027	-0.032918532234586496	0.032947449750813	0.5280716958586057	0.01762435714024001	0.014785821995514006	0.0015614620596817563	0.02866364363684765	3.817303735674069E-4	0.0017769580300381626	0.0021238248040182637	0.07930856610455397	2.6823977751078284E-4	0.011267262684736597	0.46916717641569333	1.1311444424600203	0.336659948424582	0.6230098642502023	0.7691955249981988	0.7671673389444635	0.7000089500542142	0.6230970611642396	-0.009379614152667637	0.08011071427381825
22.0	1.0	4.294688650755329	0.2869593804259739	0.01962257439150666	2.051739207727202	1.0202154963636958	1.9303766298156904	0.17562929593996734	1.0353281437711932	3.2020717501687677	2.533507569333266	0.03159222842372466	0.17014556777733889	0.22931023957570174	7.828256581003089	1.0762131887764785	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.008741575158308614	0.008943446815314287	-0.032582789251856446	0.03261139041851688	0.5274308687150008	0.011222370460000653	0.021234142927972592	0.0019319222553396407	0.027868583262665926	3.4751451266097123E-4	0.0018716012455507276	0.002522412635332719	0.08611082239103397	2.1584831830657325E-4	0.011838345076541263	0.4698703228676632	0.6641316236255015	0.388094150197259	0.7599239679418108	0.6591743699686691	0.6669121929800633	0.723799518441573	0.7331088517170252	0.019271615233469874	0.05101077481818479
23.0	1.0	4.469741995838846	0.12776192423034444	0.0037527854328677293	2.1085379673410114	1.1644950902248918	1.7978450635529049	0.17017895220689674	0.9613305840017783	3.2760977543736343	2.793513063805367	0.023032447314030608	0.07034581122783481	0.15166311428705226	8.383650226532811	1.1161879675645638	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010667161954227306	0.01069461883346621	-0.03339707529810998	0.03342536357598044	0.5268060823592489	0.012809445992473809	0.01977629569908195	0.0018719684742758641	0.030728643701859036	2.5335692045433666E-4	7.738039235061829E-4	0.0016682942571575748	0.09222015249186093	4.128063976154502E-5	0.012278067643210202	0.4707258148035204	0.050810281217617034	0.3498012748410424	0.7128128526726745	0.3054300558811445	0.3084404697811821	0.3798925711869787	0.4957106854474512	0.00450873367620877	0.05822475451124459
24.0	1.0	4.498362935378321	0.10062028863697679	0.002259733478897427	2.164007295242858	1.518790176619478	1.499937238286956	0.15634045695377233	0.7202683639066012	3.5171881077300666	3.1286230243697073	0.023200149236238858	0.04558803649823107	0.08220670446747788	8.655406591080872	1.1707332654003466	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010981992289161528	0.010993176824993255	-0.03604906918503073	0.036077047997027385	0.5261959197523285	0.016706691942814256	0.016499309621156515	0.0017197450264914956	0.03441485326806678	2.552016415986274E-4	5.014684014805418E-4	9.042737491422566E-4	0.09520947250188959	2.4857068267871695E-5	0.012878065919403813	0.47131446172482727	0.03135858384762702	0.2778203142612392	0.5660877977231553	0.26262160603859996	0.261065159694572	0.2638287885203713	0.28824495050585786	4.0658839917172285E-4	0.0759395088309739
25.0	1.0	4.504132360544236	0.09508726793398306	0.0020097314074998306	2.218325991218683	1.8538233786745	1.273515462345446	0.145452711528289	0.5295531278483335	3.707931169279558	3.330023532027141	0.02430397324652813	0.04483101471455851	0.07117587472344238	8.830070819564364	1.2418994735233395	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.01104545596598659	0.011054040052726186	-0.03814724286207513	0.03817491559366833	0.5255984140965945	0.0203920571654195	0.014008670085799906	0.001599979826811179	0.03663025885229855	2.6734370571180943E-4	4.931411618601436E-4	7.829346219578661E-4	0.097130779015208	2.2107045482498136E-5	0.013660894208756734	0.4718331107484721	0.036724445118543496	0.2156908977988632	0.4396323359344361	0.26190868362158903	0.2607772173583069	0.2600173000776532	0.263246577585897	1.0507745373017352E-4	0.092691168933725
26.0	1.0	4.505385030753513	0.09387548296672983	0.0019553973110446056	2.271554968732651	2.1618659796666444	1.106987447100788	0.13631731054017715	0.4334350089080827	3.8040768093079107	3.426768107441561	0.024979225723156747	0.04545821857728213	0.06924819238175786	8.994508664133555	1.3282878498877169	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011059235338288642	0.011067369687365972	-0.039204844902387015	0.03923221490201109	0.5250128953439408	0.02378052577633309	0.012176861918108666	0.0014994904159419487	0.037694449181857166	2.747714829547242E-4	5.000404043501034E-4	7.617301161993365E-4	0.0989395953054691	2.150937042149066E-5	0.014611166348764885	0.472312317337692	0.04692288214073065	0.17786698945543333	0.3627416014910637	0.2654189962746015	0.2646243415164971	0.26317636190272153	0.26286795222909415	-2.7885278807454617E-5	0.10809329898333223
