time	uVol	M	Mp	Mpp	MAPKK1	MAPKK2	MKP3	k1cat	Km1	k2cat	Km2	k3cat	Km3	k4cat	Km4	Km5	v1	v2	v3	v4
14.0	1.0	490.24151732716257	8.868145138918694	0.8903375339189282	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9074488013298676	0.26140794693970476	0.18800751100994473	0.37155471213659313
15.0	1.0	489.714443553583	9.322491206406047	0.9630652400110944	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9073584177759068	0.27455565090963313	0.2025242083772049	0.3889758881498163
16.0	1.0	489.20450126644596	9.761120751983734	1.0343779815704297	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9072708037811934	0.28722632095552225	0.21665032609680115	0.40564789685320046
17.0	1.0	488.71096234611906	10.184832107775971	1.1042055461051707	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9071858501222122	0.2994453617632571	0.23038021388585012	0.4216174631517948
18.0	1.0	488.23314322583536	10.594351945644158	1.1725048285206392	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.907103453904137	0.3112358736032001	0.24371346989739273	0.43692686923320234
19.0	1.0	487.7704007617416	10.990346022598407	1.23925321566017	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.907023517975002	0.322618991967581	0.25665348811394434	0.4516145715045562
20.0	1.0	487.3221285421145	11.37342625829465	1.3044451995909865	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9069459504009966	0.33361411664017326	0.26920670503092997	0.46571562962744634
21.0	1.0	486.88775410302253	11.744163048190693	1.3680828487869265	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9068706640859505	0.34423928682166766	0.2813806398954362	0.479262391184164
22.0	1.0	486.466735942554	12.103084691637594	1.4301793658085524	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9067975763452478	0.3545111830050425	0.29318460411227265	0.4922845303072595
23.0	1.0	486.05856116206735	12.450684539129144	1.4907542988036564	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9067266085787157	0.3644453480531486	0.3046287327804239	0.5048094620818926
24.0	1.0	485.6627433297698	12.787424850223674	1.5498318200066221	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9066576859738432	0.374056311559083	0.31572364928195606	0.5168625890173134
25.0	1.0	485.27882057211247	13.113740019995276	1.6074394078922745	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9065907372412766	0.3833576943238039	0.3264802175047276	0.5284675108826022
26.0	1.0	484.9063538598274	13.430039301368625	1.6636068388040053	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9065256943777068	0.3923622969054284	0.33690936012372774	0.5396462046315347
27.0	1.0	484.5449254614355	13.736709122388154	1.7183654161763005	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.906462492452176	0.40108217531859225	0.34702192666579224	0.5504191797466246
28.0	1.0	484.1941375418248	14.034115075781878	1.771747382393341	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9064010694125499	0.4095287062915918	0.35682859906462255	0.5608056132471735
29.0	1.0	483.8536108873017	14.32260364150766	1.8237854711906514	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9063413659094737	0.4177126439738622	0.36633982541042276	0.570823467759045
30.0	1.0	483.52298374157886	14.602503690114279	1.8745125683069312	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.906283325135589	0.4256441695892238	0.37556577485849096	0.5804895953803407
31.0	1.0	483.20191073962235	14.874127804805298	1.9239614555724691	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9062268926781539	0.43333293522307986	0.3845163083679548	0.5898198295554455
32.0	1.0	482.89006192828634	15.137773452374914	1.9721646193388929	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9061720163835055	0.44078810269310664	0.3932009612328947	0.5988290667580662
33.0	1.0	482.5871218642928	15.39372402717262	2.0191541085347704	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9061186462320424	0.4480183782668946	0.4016289343460476	0.6075313394574117
34.0	1.0	482.29278878145567	15.642249787552686	2.0649614309917625	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9060667342226036	0.45503204384427504	0.40980909187700376	0.6159398815816969
35.0	1.0	482.00677382015715	15.88360870057473	2.1096174792682776	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9060162342652759	0.46183698510744237	0.41774996361002187	0.6240671874851813
36.0	1.0	481.72880031300144	16.118047207813657	2.1531524791850734	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9059671020817989	0.46844071705141616	0.42545975061464475	0.6319250652577633
37.0	1.0	481.4586031213457	16.345800922835117	2.1955959558193583	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9059192951128431	0.4748504072354576	0.4329463332479023	0.6395246850810686
38.0	1.0	481.1959280180514	16.56709526906204	2.2369767128866833	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9058727724315295	0.4810728970386551	0.44021728073468275	0.6468766232252505
39.0	1.0	480.94053111235087	16.78214606529498	2.2773228223542272	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9058274946626373	0.48711472115683074	0.4472798617614951	0.653990902191132
40.0	1.0	480.69217831318923	16.991160064973933	2.3166616218368397	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9057834239070085	0.49298212554075005	0.45414105566244517	0.6608770274287451
41.0	1.0	480.4506448278036	17.19433545432069	2.355019717875704	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9057405236707156	0.49868108394545585	0.46080756388552585	0.6675440210025845
42.0	1.0	480.21571469264455	17.391862313730375	2.392422993625137	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9056987587986071	0.504217313235915	0.46728582151041853	0.6740004525234586
43.0	1.0	479.9871803340449	17.58392304615162	2.4288966198035924	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9056580954118822	0.5095962875739393	0.47358200865209527	0.680254467624694
44.0	1.0	479.7648421563003	17.77069277567785	2.4644650680220526	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.905618500849386	0.5148232515946088	0.4797020616323493	0.6863138142250788
45.0	1.0	479.54850815505233	17.952339719144877	2.4991521258029836	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9055799436123424	0.5199032326665242	0.48565168383752966	0.6921858667910692
46.0	1.0	479.33799355406705	18.129025533174254	2.5329809127588736	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9055423933122742	0.5248410523185457	0.4914363562080005	0.6978776487854066
47.0	1.0	479.1331204636751	18.300905638804362	2.5659738975207564	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9055058206218779	0.5296413369058814	0.49706134732525853	0.7033958534676499
48.0	1.0	478.9337175592983	18.468129525600055	2.598152915101818	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9054701972286451	0.53430852758004	0.5025317230778593	0.7087468631935426
49.0	1.0	478.739619778626	18.630841036919207	2.6295391844549925	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9054354957910395	0.5388468896200762	0.5078523558985356	0.7139367673441123
50.0	1.0	478.55066803612635	18.78917863783275	2.660153326041075	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9054016898970554	0.5432605211764495	0.5130279335731025	0.7189713790015119
51.0	1.0	478.3667089536924	18.943275667038964	2.6900153792687718	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9053687540249964	0.5475533614735542	0.5180629676276517	0.7238562504765264
52.0	1.0	478.187594606319	19.09326057397804	2.71914481970314	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9053366635063302	0.5517291985124023	0.5229618013046822	0.728596687782099
53.0	1.0	478.0131822817981	19.239257142235953	2.7475605759661517	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9053053944904822	0.5557916763109569	0.5277286171416629	0.733197764137947
54.0	1.0	477.8433342535015	19.381384700224384	2.775281046274326	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.905274923911444	0.5597443017160952	0.5323674441673456	0.7376643325831673
55.0	1.0	477.67791756539174	19.519758320033606	2.8023241145748785	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9052452294560842	0.5635904508181117	0.536882164732253	0.7420010377664931
56.0	1.0	477.5168038284696	19.654489005276	2.8287071662546097	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9052162895340519	0.5673333749959135	0.5412765209902977	0.746212326977443
57.0	1.0	477.35986902792695	19.785683868667622	2.854447103405605	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9051880832491784	0.5709762066186532	0.5455541210486246	0.7503024604758942
58.0	1.0	477.2069933403283	19.91344630003242	2.8795603596394495	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9051605903722839	0.5745219644273464	0.5497184448026109	0.7542755211724967
59.0	1.0	477.0580609601947	20.037876125358004	2.9040629144474273	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.905133791315306	0.5779735586180965	0.5537728494725807	0.7581354237077865
60.0	1.0	476.9129599354102	20.159069757481344	2.9279703071086187	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9051076671066716	0.5813337956467902	0.5577205748582835	0.7618859229737476
61.0	1.0	476.77158201091135	20.27712033893769	2.951297650151107	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9050821993678385	0.5846053827735507	0.5615647483265683	0.7655306221178801
62.0	1.0	476.6338224801612	20.392117877464976	2.974059642373977	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9050573702909415	0.5877909323638134	0.5653083895470149	0.7690729800665037
63.0	1.0	476.49958004394153	20.50414937461904	2.996270581439578	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9050331626174763	0.5908929659615947	0.5689544149895861	0.7725163186010208
64.0	1.0	476.36875667603215	20.613298947921184	3.017944376046791	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.905009559617966	0.5939139181493481	0.5725056421976389	0.7758638290181313
65.0	1.0	476.24125749537416	20.7196479469291	3.0390945576969215	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9049865450725526	0.5968561402077383	0.5759647938489294	0.7791185784025307
66.0	1.0	476.1169906443419	20.823275063593996	3.0597342920643653	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9049641032524641	0.5997219035876828	0.5793345016165443	0.7822835155383687
67.0	1.0	475.99586717277447	20.92425643724135	3.079876389984527	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9049422189023085	0.6025134032061208	0.5826173098410019	0.7853614764837077
68.0	1.0	475.87780092743975	21.022665754489083	3.0995333180715945	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9049208772231498	0.605232760576154	0.5858156790241345	0.7883551898303598
69.0	1.0	475.7627084466261	21.118574344395597	3.118717208978724	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9049000638563245	0.6078820267814559	0.5889319891547138	0.79126728166978
70.0	1.0	475.65050885957726	21.212051269110088	3.1374398713130986	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.904879764867959	0.6104631853041509	0.5919685428752012	0.7941002802841365
71.0	1.0	475.5411237905028	21.303163410279513	3.155712799218099	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9048599667341511	0.6129781547147458	0.59492756849844	0.7968566205802735
72.0	1.0	475.43447726691625	21.391975551449672	3.1735471816345475	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9048406563267822	0.6154287912320996	0.5978112228825638	0.799538648282958
73.0	1.0	475.3304956320654	21.478550456682342	3.190953911252712	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9048218208999248	0.6178168911608907	0.6006215941719102	0.8021486239026329
74.0	1.0	475.22910746123796	21.56294894559612	3.2079435931663816	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9048034480768186	0.6201441932135406	0.6033607044112379	0.8046887264917882
75.0	1.0	475.13024348173525	21.645229965025223	3.2245265532399947	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9047855258373839	0.6224123807230961	0.6060305120401177	0.8071610572030581
76.0	1.0	475.0338364963227	21.725450657478344	3.24071284619943	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9047680425062468	0.6246230837531483	0.6086329142739436	0.8095676426612322
77.0	1.0	474.9398213099756	21.803666426568157	3.2565122634566843	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9047509867412494	0.6267778811104767	0.6111697493776214	0.8119104381605121
78.0	1.0	474.84813465975077	21.879930999571442	3.2719343406783152	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9047343475224237	0.6288783022657393	0.6136427988376308	0.8141913306975587
79.0	1.0	474.75871514762326	21.954296487270145	3.2869883651071365	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9047181141414027	0.6309258291871993	0.6160537894378139	0.8164121418501569
80.0	1.0	474.67150317613994	22.026813441214312	3.301683382646292	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9047022761912529	0.632921898092159	0.6184043952439154	0.8185746305106477
81.0	1.0	474.5864408867465	22.09753090853948	3.3160282047145095	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9046868235567024	0.6348679011204853	0.6206962395016201	0.8206804954826716
82.0	1.0	474.5034721006564	22.16649648446317	3.330031414880942	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.904671746404751	0.6367651879343447	0.6229308964525291	0.8227313779491823
83.0	1.0	474.4225422621351	22.23375636257766	3.343701375287719	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9046570351756403	0.6386150672480033	0.6251098930722757	0.8247288638191762
84.0	1.0	474.3435983840831	22.299355383049438	3.357046232867967	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9046426805741703	0.6404188082913286	0.6272347107347233	0.8266744859600827
85.0	1.0	474.2665889958045	22.363337078829254	3.3700739253667686	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9046286735613431	0.6421776422103996	0.6293067868059636	0.828569726322318
86.0	1.0	474.19146409285764	22.425743719970658	3.382792187172227	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9046150053463237	0.643892763408437	0.6313275161716226	0.8304160179620723
87.0	1.0	474.11817508888754	22.48661635614941	3.395208554963506	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9046016673786971	0.6455653308300694	0.633298252700772	0.8322147469680237
88.0	1.0	474.0466747693473	22.545994857470767	3.407330373182431	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9045886513410148	0.6471964691917808	0.6352203106495639	0.8339672542973027
89.0	1.0	473.97691724701855	22.603917953646924	3.419164799335	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9045759491416137	0.6487872701612183	0.6370949660075285	0.8356748375256994
90.0	1.0	473.9088579192496	22.660423271622083	3.430718809128853	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9045635529076957	0.6503387934878796	0.6389234577893063	0.837338752516788
91.0	1.0	473.8424534268294	22.715547371718554	3.4419992014525507	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9045514549786599	0.651852068087565	0.6407069892744357	0.838960215014359
92.0	1.0	473.7776616144252	22.769325782373055	3.453012603202236	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.904539647899671	0.6533280930828326	0.6424467291976697	0.8405404021622751
93.0	1.0	473.7144414925106	22.82179303352879	3.463765473961057	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9045281244154597	0.6547678388015823	0.6441438128921606	0.8420804539556187
94.0	1.0	473.6527532007188	22.872982688745175	3.4742641105365037	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.90451687746434	0.6561722477357649	0.6457993433877237	0.8435814746267587
95.0	1.0	473.592557972556	22.922927376083866	3.4845146513606062	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9045059001724376	0.6575422354621047	0.6474143924662707	0.8450445339697524
96.0	1.0	473.5338181014161	22.971658817826604	3.494523080757735	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9044951858481198	0.6588786915266268	0.648990001676389	0.8464706686062896
97.0	1.0	473.47649690783845	23.019207859077454	3.504295233084584	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9044847279766166	0.6601824802946747	0.6505271833089447	0.8478608831962001
98.0	1.0	473.4205587079546	23.06560449529915	3.5138367967467	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9044745202148283	0.6614544417680146	0.6520269213354793	0.8492161515953601
99.0	1.0	473.36596878307375	23.110877898830925	3.5231533180957837	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.9044645563863092	0.6626953923705409	0.653490172311079	0.8505374179636798
100.0	1.0	473.3126933503563	23.155056444432446	3.532250205211796	100.0	1.0	100.0	0.01	50.0	15.0	500.0	0.084	5.0	0.06	18.0	78.0	0.904454830476422	0.6639061257040116	0.6549178662433125	0.851825597825685
