time	cell	PRPP	IMP	SAMP	ATP	SAM	Ade	XMP	GTP	dATP	dGTP	RNA	DNA	HX	Xa	Gua	UA	R5P	Pi	ada	ade	adna	adrnr	ampd	aprt	arna	asuc	asli	dada	den	dgnuc	dnaa	dnag	gdna	gdrnr	gmpr	gmps	gnuc	gprt	grna	gua	hprt	hx	hxd	impd	inuc	mat	polyam	prpps	pyr	rnaa	rnag	trans	ua	x	xd
0.0	1.0	5.01742	98.2634	0.198189	2475.35	3.99187	0.98473	24.793	410.223	6.01413	3.02581	28680.5	5179.34	9.51785	5.05941	5.50638	100.293	18.0	1400.0	2.0794669994464603	0.009915724298751512	10.038261345694096	0.20115950028718801	5.6407279199401765	0.9980753286683746	1985.620823828966	8.003186138781018	8.003185262537153	0.20045095289999998	2.4030084997884047	0.10085024729999999	10.03756092	6.82637012	6.82585851851522	0.10034403641447856	0.5138721115048225	1.595762825453485	4.807078190398487	3.753641890288532	1323.5317972991775	1.1542766547027623	3.6838266805699726	0.04730928250105545	1.1912809374632687	1.5957622716192865	2.6425054304246114	14.988491735925095	1.0079912182001638	20.88274437557219	10.044156786123164	1985.551015	1323.605075	13.980503774609431	2.314825320335122	0.030717155457719997	2.314840881004437
1.0	1.0	5.017426558614223	98.26339112966569	0.1981892052296348	2475.351609711433	3.9918695193221754	0.9847298599151961	24.79299930378136	410.2240506336409	6.014134519969962	3.0258128716055257	28680.497359586516	5179.340194859865	9.517852252428137	5.059410340714158	5.506394943929585	100.29301517848045	18.0	1400.0	2.079468311148449	0.009915723522931453	10.038267658120818	0.20115963410335091	5.6407304210580165	0.9980753552711442	1985.6215494961446	8.003188700164758	8.003188522936265	0.2004511035505988	2.403013173531202	0.10085034301061217	10.037561297638419	6.8263703768253015	6.825862810865282	0.10034401157491028	0.5138730273023187	1.595762942809961	4.807089270785674	3.7536405205873278	1323.5322809985696	1.15427822101469	3.6838326919140787	0.04730929504044742	1.1912811207114269	1.5957621314362374	2.6425052395913466	14.988494768213895	1.0079911089613542	20.882735306337054	10.044173460473067	1985.5508322041744	1323.6049531449175	13.98050321907053	2.31482609456194	0.03071715959487042	2.314840966742592
2.0	1.0	5.017425929152493	98.26338418100215	0.1981893115594469	2475.352529220269	3.9918698768158247	0.984730060607025	24.792998415188073	410.22463145529207	6.0141358854141425	3.025813560230703	28680.495865833036	5179.340394996035	9.517854004757801	5.059412570363051	5.506418431302129	100.29302991140156	18.0	1400.0	2.0794690604265655	0.00991572463440636	10.038269369234053	0.2011596677035484	5.640731857734193	0.998075148622344	1985.6219518536855	8.003190026573419	8.003189949495	0.20045114906085337	2.4030116771597747	0.10085036596248932	10.037561685502316	6.8263706406047735	6.825863974395146	0.10034403215956583	0.5138735426903888	1.595763004791672	4.807095396353381	3.753640302546179	1323.5325491932786	1.1542806827826857	3.6838327409390117	0.04730930479576378	1.1912812632736491	1.5957620518755924	2.642505090100231	14.988495076376028	1.0079911902053367	20.88273071149822	10.04417186015531	1985.5507287916212	1323.6048842081946	13.980503632240477	2.314826846061719	0.03071718666857718	2.3148415278168986
3.0	1.0	5.01742479097252	98.26337630348965	0.19818936817360625	2475.3530642981373	3.9918700839898547	0.9847304205630005	24.792997417803303	410.22495282287974	6.014136534692957	3.0258137751604472	28680.495011511844	5179.340596315926	9.517856188471962	5.0594166674813845	5.506442718114751	100.29304469654812	18.0	1400.0	2.079469496444272	0.00991572662792042	10.03827005969901	0.2011596779680174	5.640732700617514	0.9980751364465381	1985.6221755326537	8.003190608668657	8.00319056931178	0.20045117070131627	2.4030100921334476	0.10085037312609771	10.037562075660265	6.8263709059443896	6.825864443900367	0.10034404782372319	0.5138738386010074	1.595763035913701	4.807098785618736	3.7536427055384514	1323.5326982883237	1.1542832283363964	3.6838324902431645	0.047309316952621853	1.191281440931499	1.5957620009606481	2.6425049206261813	14.988495257632767	1.0079912372876922	20.882728167910532	10.044168966493231	1985.550669646965	1323.6048447812716	13.980503871679916	2.3148276002255583	0.030717236418226122	2.3148425588254975
4.0	1.0	5.017423595646285	98.26336742994046	0.19818939716268008	2475.3533836775946	3.991870206644369	0.9847307867368289	24.79299635596494	410.22513087621195	6.014137012634358	3.0258138871405227	28680.49451574621	5179.340797904298	9.517858596870006	5.059422102342943	5.50646427633485	100.2930599288553	18.0	1400.0	2.079469756696295	0.00991572865586996	10.038270517343546	0.20115968224440248	5.640733209399711	0.9980751928899687	1985.622300380942	8.003190766495052	8.003190747256827	0.20045118663110315	2.4030086740805237	0.10085037685839361	10.03756246633853	6.826371171637864	6.825864755091393	0.10034405422752647	0.5138740137755017	1.5957630496856943	4.807100663437088	3.753645849616477	1323.5327815069713	1.1542854878956812	3.6838322683694464	0.04730933036030798	1.1912816368686734	1.5957619647174288	2.642504729723744	14.988495368084655	1.0079912651621485	20.882726742138505	10.044165927545036	1985.55063532511	1323.6048219016875	13.980504013436716	2.3148283771984004	0.030717302411611535	2.3148439264664016
5.0	1.0	5.017422508549032	98.26335782867207	0.1981894105831145	2475.3535810786425	3.9918702816215257	0.9847311062805287	24.792995253726456	410.2252295215853	6.014137445585994	3.025813976190888	28680.494222467125	5179.340999548322	9.517860986695673	5.059428258018919	5.506482059912409	100.29307583751171	18.0	1400.0	2.0794699175520446	0.009915730425571524	10.038270918345818	0.20115968465474915	5.640733528570993	0.9980752639971858	1985.6223703700846	8.003190685424942	8.003190677459122	0.20045120106138117	2.403007483398963	0.1008503798264423	10.037562857124648	6.8263714374046875	6.8258650277665796	0.10034405405914854	0.5138741222997795	1.5957630536054757	4.807101703788783	3.7536488820575133	1323.5328281588068	1.1542873518239567	3.6838321547346276	0.047309343664601045	1.19128183129486	1.5957619362023843	2.642504523165406	14.988495438228476	1.0079912822014516	20.882725927614104	10.044163163753915	1985.5506150213992	1323.6048083668577	13.980504100090856	2.3148291886707635	0.03071737715764842	2.3148454754938848
6.0	1.0	5.017421584740941	98.26334783103444	0.1981894152447904	2475.353708813495	3.991870329453655	0.984731368013714	24.792994124490956	410.225283993165	6.014137865305162	3.025814059378457	28680.494044536787	5179.341201194058	9.517863168254102	5.059434608637483	5.506496132310039	100.2930924983297	18.0	1400.0	2.079470021639057	0.009915731875105865	10.038271303653236	0.20115968629263636	5.640733738962448	0.998075329871603	1985.6224097690542	8.003190473139929	8.003190471485556	0.20045121505062102	2.4030065183678886	0.10085038259908397	10.037563247914084	6.826371703173768	6.825865289769513	0.10034404990943996	0.5138741938381954	1.59576305185791	4.807102278266808	3.753651483590545	1323.5328544205122	1.1542888267747546	3.683832147509565	0.0473093558094591	1.191282008777283	1.595761912033227	2.642504308079713	14.988495485158985	1.007991293071778	20.88272544712387	10.044160815102535	1985.5506027032818	1323.6048001553727	13.980504155372387	2.3148300385097227	0.030717454270894465	2.3148470735762494
7.0	1.0	5.017420828537975	98.2633377307233	0.19818941502845722	2475.353796263338	3.991870361650072	0.9847315763059149	24.79299297608767	410.22531376914293	6.0141382810269635	3.0258141402461596	28680.49393300877	5179.341402825475	9.517865022935792	5.059440769027424	5.506506984023075	100.2931098714346	18.0	1400.0	2.0794700928991143	0.009915733028672484	10.038271683618618	0.20115968750908064	5.6407338861012315	0.9980753847867698	1985.62243201277	8.00319019241075	8.003190194235504	0.20045122890662867	2.403005752739899	0.10085038529440449	10.03756363867577	6.826371968923976	6.825865548139946	0.10034404345348084	0.5138742446898098	1.5957630467965311	4.8071025922956085	3.7536535846523114	1323.5328692472428	1.1542899641590945	3.683832218345334	0.0473093661345763	1.1912821596663774	1.595761890606945	2.6425040907851343	14.988495518528563	1.0079913003887333	20.882725148926617	10.044158892563562	1985.550594982197	1323.6047950083546	13.980504192583092	2.3148309246813636	0.030717529074356178	2.31484862378824
8.0	1.0	5.017420223126775	98.26332775377972	0.19818941215794386	2475.353860058404	3.9918703847093195	0.9847317400915901	24.792991813428852	410.2253296543392	6.014138696017012	3.0258142194920623	28680.49386018262	5179.34160443663	9.517866494730812	5.0594464890748165	5.506515210904438	100.29312784147373	18.0	1400.0	2.0794701448836563	0.009915733935752397	10.038272061295482	0.20115968844683443	5.640733995847277	0.9980754284977701	1985.6224445670828	8.003189879855988	8.003189883532901	0.200451242738247	2.403005153383806	0.10085038793567043	10.03756402939819	6.826372234647478	6.825865804954224	0.10034403567403528	0.5138742838326245	1.59576303975843	4.807102759826936	3.753655222108219	1323.5328776154224	1.154290826430138	3.683832335715505	0.04730937432814205	1.1912822794054172	1.5957618711847958	2.6425038761446378	14.98849554383647	1.0079913056291763	20.882724949987058	10.044157353391363	1985.550589940443	1323.6047916474279	13.980504219233598	2.3148318413017694	0.03071759853097378	2.3148500631908515
9.0	1.0	5.01741974496448	98.26331805877876	0.19818940791290823	2475.353909702048	3.991870402333858	0.9847318685496033	24.79299063988798	410.22533766820965	6.0141391116517315	3.0258142972499513	28680.4938102377	5179.341806024807	9.51786757408621	5.059451628416693	5.506521374805729	100.29314625156108	18.0	1400.0	2.0794701853366613	0.009915734647180154	10.038272437795206	0.20115968917705326	5.640734083042181	0.9980754625750163	1985.6224516008444	8.003189556754629	8.003189561346051	0.2004512565913522	2.4030046881574703	0.10085039052734088	10.037564420076077	6.826372500340695	6.825866060968066	0.10034402713077575	0.5138743162292527	1.5957630315135192	4.807102844344264	3.7536564695901937	1323.532882303834	1.1542914724769073	3.6838324735405457	0.04730938033697443	1.1912823672172188	1.595761853431054	2.6425036675697524	14.98849556425034	1.0079913096345277	20.882724804910062	10.044156137731509	1985.5505864827558	1323.6047893424698	13.980504239602991	2.3148327803684743	0.030717660936345988	2.314851356463099
