time	Cytoplasm	MAPKP	MEKP	RAFK	RAFP	K_1_0	K_1_1	K_1_2	K_2_0	K_2_1	K_2_2	K_3_0	K_3_1	K_K_1_0_2_2	K_K_1_1_2_2	K_K_2_0_3_1	K_K_2_1_3_1	K_MAPKP_1_1	K_MAPKP_1_2	K_MEKP_2_1	K_MEKP_2_2	K_RAFK_3_0	K_RAFP_3_1	S_m1_m1_m1	S_m1_m1_0	S_m1_m1_1	S_m1_0_m1	S_m1_0_0	S_m1_0_1	S_m1_1_m1	S_m1_1_0	S_m1_1_1	S_m1_2_m1	S_m1_2_0	S_m1_2_1	S_0_m1_m1	S_0_m1_0	S_0_m1_1	S_0_0_m1	S_0_0_0	S_0_0_1	S_0_1_m1	S_0_1_0	S_0_1_1	S_0_2_m1	S_0_2_0	S_0_2_1	S_1_m1_m1	S_1_m1_0	S_1_m1_1	S_1_0_m1	S_1_0_0	S_1_0_1	S_1_1_m1	S_1_1_0	S_1_1_1	S_1_2_m1	S_1_2_0	S_1_2_1	S_2_m1_m1	S_2_m1_0	S_2_m1_1	S_2_0_m1	S_2_0_0	S_2_0_1	S_2_1_m1	S_2_1_0	S_2_1_1	S_2_2_m1	S_2_2_0	S_2_2_1	S_RAFK_m1_m1_0	S_RAFK_m1_0_0	S_RAFK_m1_1_0	S_RAFK_m1_2_0	S_RAFK_0_m1_0	S_RAFK_0_0_0	S_RAFK_0_1_0	S_RAFK_0_2_0	S_RAFK_1_m1_0	S_RAFK_1_0_0	S_RAFK_1_1_0	S_RAFK_1_2_0	S_RAFK_2_m1_0	S_RAFK_2_0_0	S_RAFK_2_1_0	S_RAFK_2_2_0	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	Reaction13	Reaction14	Reaction15	Reaction16	Reaction17	Reaction18	Reaction19	Reaction20	Reaction21	Reaction22	Reaction23	Reaction24	Reaction25	Reaction26	Reaction27	Reaction28	Reaction29	Reaction30	Reaction31	Reaction32	Reaction33	Reaction34	Reaction35	Reaction36	Reaction37	Reaction38	Reaction39	Reaction40	Reaction41	Reaction42	Reaction43	Reaction44	Reaction45	Reaction46	Reaction47	Reaction48	Reaction49	Reaction50	Reaction51	Reaction52	Reaction53	Reaction54	Reaction55	Reaction56	Reaction57	Reaction58	Reaction59	Reaction60	Reaction61	Reaction62	Reaction63	Reaction64	Reaction65	Reaction66	Reaction67	Reaction68	Reaction69	Reaction70	Reaction71	Reaction72	Reaction73	Reaction74	Reaction75	Reaction76	Reaction77	Reaction78	Reaction79	Reaction80	Reaction81	Reaction82	Reaction83	Reaction84	Reaction85	Reaction86	Reaction87	Reaction88	Reaction89	Reaction90	Reaction91	Reaction92	Reaction93	Reaction94	Reaction95	Reaction96	Reaction97	Reaction98	Reaction99	Reaction100	Reaction101	Reaction102	Reaction103	Reaction104	Reaction105	Reaction106	Reaction107	Reaction108	Reaction109	Reaction110	Reaction111	Reaction112	Reaction113	Reaction114	Reaction115	Reaction116	Reaction117	Reaction118	Reaction119	Reaction120	Reaction121	Reaction122	Reaction123	Reaction124	Reaction125	Reaction126	Reaction127	Reaction128	Reaction129	Reaction130	Reaction131	Reaction132	Reaction133	Reaction134	Reaction135	Reaction136	Reaction137	Reaction138	Reaction139	Reaction140	Reaction141	Reaction142	Reaction143	Reaction144	Reaction145	Reaction146	Reaction147	Reaction148	Reaction149	Reaction150	Reaction151	Reaction152	Reaction153	Reaction154	Reaction155	Reaction156	Reaction157	Reaction158	Reaction159	Reaction160	Reaction161	Reaction162	Reaction163	Reaction164	Reaction165	Reaction166	Reaction167	Reaction168	Reaction169	Reaction170	Reaction171	Reaction172	Reaction173	Reaction174	Reaction175	Reaction176	Reaction177	Reaction178	Reaction179	Reaction180	Reaction181	Reaction182	Reaction183	Reaction184	Reaction185	Reaction186	Reaction187	Reaction188	Reaction189	Reaction190	Reaction191	Reaction192	Reaction193	Reaction194	Reaction195	Reaction196	Reaction197	Reaction198	Reaction199	Reaction200	Reaction201	Reaction202	Reaction203	Reaction204	Reaction205	Reaction206	Reaction207	Reaction208	Reaction209	Reaction210	Reaction211	Reaction212	Reaction213	Reaction214	Reaction215	Reaction216	Reaction217	Reaction218	Reaction219	Reaction220	Reaction221	Reaction222	Reaction223	Reaction224	Reaction225	Reaction226	Reaction227	Reaction228	Reaction229	Reaction230	Reaction231	Reaction232	Reaction233	Reaction234	Reaction235	Reaction236	Reaction237	Reaction238	Reaction239	Reaction240	Reaction241	Reaction242	Reaction243	Reaction244	Reaction245	Reaction246	Reaction247	Reaction248	Reaction249	Reaction250	Reaction251	Reaction252	Reaction253	Reaction254	Reaction255	Reaction256	Reaction257	Reaction258	Reaction259	Reaction260	Reaction261	Reaction262	Reaction263	Reaction264	Reaction265	Reaction266	Reaction267	Reaction268	Reaction269	Reaction270	Reaction271	Reaction272	Reaction273	Reaction274	Reaction275	Reaction276	Reaction277	Reaction278	Reaction279	Reaction280	Reaction281	Reaction282	Reaction283	Reaction284	Reaction285	Reaction286	Reaction287	Reaction288	Reaction289	Reaction290	Reaction291	Reaction292	Reaction293	Reaction294	Reaction295	Reaction296	Reaction297	Reaction298	Reaction299	Reaction300
0.0	1.0	0.3	0.2	0.1	0.3	0.4	0.0	0.0	0.2	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	0.2999999999561426	0.1999988330203438	0.02150127348954156	0.2999686715578185	0.3326192997680034	2.367658099335558E-10	1.983093050646274E-12	0.15235657049918988	2.9567194186997665E-6	6.7163982632689605E-9	0.20364434424288216	5.952671424686651E-4	6.877272811124748E-9	2.4236901149203957E-18	1.0955995877127251E-4	9.549324171846157E-10	4.353345863027197E-11	3.2401890711227944E-13	1.1649695211227932E-6	2.010134987084817E-9	0.008620721718975358	3.132844218113239E-5	6.309387776562564E-4	6.166470390819062E-4	5.271532688278424E-4	0.0012782224068938095	0.0012521370457224369	4.920475121163988E-4	1.0548322386161663E-7	2.7410320841648952E-8	1.3166439137864807E-5	1.940105151677212E-9	4.420490698340426E-10	2.844300019042914E-7	0.003661547612357325	0.0035862975095933497	0.0014669542595000216	0.0074298970336048615	0.007284476561023002	0.0018219749451762889	4.994324412918595E-7	1.3520584358639354E-7	5.809631460193812E-5	9.512502867658743E-9	2.215379812799192E-9	1.3479302168058883E-6	1.907361130564162E-12	6.183358751249302E-13	1.4816080540195139E-10	4.0381822683965223E-13	1.4324522242791512E-13	2.76532937466019E-11	1.3514587973393107E-15	2.080764515151131E-16	3.1340289655499183E-13	2.5448805278030584E-10	7.355342399972263E-11	2.361548512483508E-8	2.791245508915018E-14	9.914224740944366E-15	1.9193666701626638E-12	4.974789937844781E-15	1.8806888768748266E-15	3.147701744194882E-13	1.245682903556696E-17	1.769534521282368E-18	3.1677312859028206E-15	4.592187213279256E-12	1.5117852676041873E-12	3.5002410463393327E-10	0.019146280931436867	0.008662280434444104	1.3196508747924227E-8	1.7035559008505164E-10	0.022834449154381743	0.019234925559835747	5.457895126103851E-8	7.438731663907844E-10	1.5821794388074417E-13	3.28179528656771E-14	4.1743377311898795E-17	2.1122516653822793E-11	2.2452332819134486E-15	3.8610227462798802E-16	3.2193171767998483E-19	3.7952427795791606E-13	0.004378612740164558	0.0034482886875901436	8.620721718975359E-4	8.928074697417208E-5	1.5664221090566195E-5	3.132844218113239E-6	2.99286439179349E-4	4.601518268393445E-5	1.0955995877127251E-5	5.913404333085426E-6	9.319756168982346E-7	1.1649695211227932E-7	5.808125134188375E-9	3.819729668738463E-10	9.549324171846158E-11	1.3432718147536559E-8	1.6081079896678538E-9	2.0101349870848172E-10	4.468007374583112E-8	4.126363686674848E-9	6.877272811124748E-10	3.5514871484841406E-10	1.7413383452108788E-11	4.353345863027197E-12	3.180426949278406E-17	1.4542140689522373E-18	2.423690114920396E-19	2.974639575534545E-12	1.2960756284491177E-13	3.240189071122794E-14	0.00209862414420504	0.0018307738061786624	0.002051087063434363	0.0017931487547966749	0.0017534135114793102	7.334771297500108E-4	0.004251614419287909	0.0037149485168024307	0.004164849473617734	0.003642238280511501	0.0016366449893274475	9.109874725881444E-4	3.5085756058122474E-7	2.4971622064592974E-7	9.117201724765585E-8	6.760292179319677E-8	4.379411766474627E-5	2.904815730096906E-5	6.453164170271704E-9	4.756251433829371E-9	1.470340520712965E-9	1.107689906399596E-9	9.460690806641728E-7	6.739651084029441E-7	0.0	9.536805652820811E-14	0.0	3.091679375624651E-14	0.0	7.40804027009757E-12	0.0	2.0190911341982613E-14	0.0	7.162261121395756E-15	0.0	1.3826646873300951E-12	0.0	6.757293986696554E-17	0.0	1.0403822575755655E-17	0.0	1.5670144827749593E-14	0.0	1.2724402639015293E-11	0.0	3.677671199986131E-12	0.0	1.1807742562417541E-9	0.0	1.3956227544575091E-15	0.0	4.957112370472183E-16	0.0	9.596833350813319E-14	0.0	2.487394968922391E-16	0.0	9.403444384374134E-17	0.0	1.5738508720974412E-14	0.0	6.228414517783481E-19	0.0	8.84767260641184E-20	0.0	1.5838656429514105E-16	0.0	2.296093606639628E-13	0.0	7.558926338020937E-14	0.0	1.7501205231696665E-11	9.612766835865811E-4	6.391112034469048E-4	9.395022808299914E-4	6.260685228612184E-4	8.031526416604756E-4	2.460237560581994E-4	0.0	5.274161193080832E-9	0.0	1.3705160420824477E-9	0.0	6.583219568932404E-7	0.0	9.70052575838606E-11	0.0	2.210245349170213E-11	0.0	1.422150009521457E-8	0.005578608369382591	0.0037149485168024307	0.0054639598935142825	0.003642238280511501	0.002235001200566019	9.109874725881444E-4	0.0	2.4971622064592974E-8	0.0	6.760292179319677E-9	0.0	2.9048157300969063E-6	0.0	4.756251433829372E-10	0.0	1.1076899063995961E-10	0.0	6.739651084029442E-8	2.9059900055621323E-12	2.0190911341982612E-13	9.42075333506497E-13	7.162261121395756E-14	2.2573272193439156E-10	1.382664687330095E-11	0.0	6.757293986696554E-17	0.0	1.0403822575755655E-17	0.0	1.5670144827749593E-14	0.0	1.2724402639015293E-11	0.0	3.677671199986131E-12	0.0	1.1807742562417541E-9	4.252645931595581E-14	2.4873949689223906E-15	1.5104972806885027E-14	9.403444384374133E-16	2.924281233964332E-12	1.573850872097441E-13	0.0	6.228414517783481E-19	0.0	8.84767260641184E-20	0.0	1.5838656429514105E-16	0.0	2.296093606639628E-13	0.0	7.558926338020937E-14	0.0	1.7501205231696665E-11	0.0012848711363321397	3.083235195409531E-4	0.0	2.635766344139212E-5	0.0026030276384844835	6.260685228612184E-4	0.0	2.460237560581994E-5	2.148106195192406E-7	1.3705160420824476E-8	0.0	6.583219568932404E-7	3.950914413755433E-9	2.210245349170213E-10	0.0	1.422150009521457E-8	0.007456534624325984	0.0017931487547966749	0.0	7.334771297500109E-5	0.015130565092005976	0.003642238280511501	0.0	9.109874725881445E-5	1.0170659200050248E-6	6.760292179319677E-8	0.0	2.9048157300969063E-6	1.937167408592901E-8	1.107689906399596E-9	0.0	6.739651084029442E-8	3.884233066681011E-12	3.091679375624651E-13	0.0	7.40804027009757E-12	8.223529799808443E-13	7.162261121395756E-14	0.0	1.3826646873300951E-12	2.7521694055543815E-15	1.0403822575755655E-16	0.0	1.5670144827749593E-14	5.182505262609338E-10	3.6776711999861315E-11	0.0	1.1807742562417541E-9	5.684213612838888E-14	4.957112370472183E-15	0.0	9.596833350813319E-14	1.013087834638489E-14	9.403444384374133E-16	0.0	1.5738508720974412E-14	2.536762780293728E-17	8.84767260641184E-19	0.0	1.5838656429514105E-16	9.351729536888026E-12	7.558926338020936E-13	0.0	1.7501205231696665E-11	9.512502867658744E-10	2.2153798127991922E-10	1.3479302168058883E-7	2.5448805278030586E-11	7.355342399972263E-12	2.3615485124835082E-9	4.920475121163988E-5	1.3166439137864809E-6	1.821974945176289E-4	5.809631460193813E-6	2.7653293746601903E-12	3.1340289655499186E-14	3.1477017441948823E-14	3.167731285902821E-16	0.001325869663381609	0.0	0.0019146280931436868	0.0026922541066464723	0.0	8.662280434444104E-4	5.893568048523752E-8	0.0	1.3196508747924227E-9	9.504617946299205E-10	0.0	1.7035559008505164E-11	0.007710996356862842	0.0	0.0022834449154381744	0.015662552276671075	0.0	0.0019234925559835749	2.9070978203352264E-7	0.0	5.457895126103851E-9	4.763348723820482E-9	0.0	7.438731663907845E-11	1.3295008759456143E-12	0.0	1.5821794388074418E-14	3.079954703492816E-13	0.0	3.2817952865677102E-15	4.473908690759781E-16	0.0	4.17433773118988E-18	1.5814922855102462E-10	0.0	2.1122516653822795E-12	2.1316845759182416E-14	0.0	2.2452332819134487E-16	4.0437205890424405E-15	0.0	3.861022746279881E-17	3.80472456912772E-18	0.0	3.219317176799848E-20	3.2505308496217405E-12	0.0	3.795242779579161E-14
2.0	1.0	0.29999999335575844	0.1999819701452907	0.014200827558600873	0.299868185137454	0.3305207167567829	1.701666452956028E-8	2.887900862808929E-10	0.14846167107509356	2.4636254392730855E-5	1.467052308490972E-7	0.19419477474582364	0.0013630040843414107	2.988191806131563E-7	8.072336494288326E-15	4.5495524980828414E-4	3.7047739679016896E-8	6.545840643774755E-9	9.840121493180976E-11	1.7944201081312262E-5	8.565362791359866E-8	0.0077197400476027266	1.3181486254586626E-4	1.3620819325307508E-4	2.255032626253735E-4	7.708555016073068E-4	3.7525080088527784E-4	6.340904193206674E-4	0.0011199559154708952	9.965925063285637E-7	4.842138725197246E-7	6.885986513940535E-5	4.159256466290662E-8	1.7516525329019732E-8	3.3839142533754413E-6	8.842226011667965E-4	0.001483871336837161	0.003169632345859587	0.0024610582527712695	0.004178921890693482	0.005956515620009886	6.271668155361103E-6	3.098140479682703E-6	4.190125649476785E-4	2.609719590190284E-7	1.103649645749653E-7	2.1075532388967835E-5	1.985484216645541E-10	1.1504519959116677E-10	9.593255200701402E-9	8.260939914219922E-11	5.212433198581669E-11	3.5807597464717416E-9	7.122724456451174E-13	2.066577027970938E-13	8.770596104473968E-11	1.4518960587453486E-8	7.602943941077497E-9	8.052692033762863E-7	6.251392360285342E-12	3.952911767025233E-12	2.733053430324092E-10	2.1920322210994613E-12	1.4672131165556487E-12	8.929202025125876E-11	1.4281475789621638E-14	3.8191560508153085E-15	1.923134420279715E-12	5.553116254335293E-10	3.2933627183072554E-10	2.616282086951316E-8	0.017912097540198957	0.009273000562532026	2.853740022200892E-7	8.260910707001209E-9	0.0243773739923108	0.02651488027424276	1.7327133805385408E-6	5.0515057045522695E-8	4.0713315188515504E-11	1.652432568747227E-11	5.594998194660123E-14	2.9892785466961627E-9	1.2321253639888797E-12	4.1452990841139764E-13	9.330705129157324E-16	1.1294150527440929E-10	0.0027577265089467813	0.003087896019041091	7.719740047602727E-4	2.0436078055319806E-4	6.590743127293313E-5	1.3181486254586626E-5	6.677677513435619E-4	1.9108120491947932E-4	4.549552498082842E-5	4.926806690458889E-5	1.4355360865049811E-5	1.7944201081312264E-6	1.1081174068854838E-7	1.4819095871606758E-8	3.7047739679016896E-9	2.9338401095822136E-7	6.852290233087893E-8	8.565362791359866E-9	9.697823610442582E-7	1.7929150836789378E-7	2.988191806131563E-8	2.552499622902627E-8	2.6183362575099024E-9	6.545840643774756E-10	4.9928673961815693E-14	4.843401896572996E-15	8.072336494288327E-16	4.331851198273839E-10	3.936048597272391E-11	9.840121493180977E-12	4.501962966215278E-4	4.4211130058339826E-4	7.45334999939315E-4	7.419356684185805E-4	0.0025478371290715645	0.0015848161729297935	0.0012402816367215886	0.0012305291263856348	0.00209580019882476	0.002089460945346741	0.0037016863191743927	0.002978257810004943	3.293944695061556E-6	3.1358340776805515E-6	1.6004271620879688E-6	1.5490702398413515E-6	2.2759611981651665E-4	2.0950628247383925E-4	1.3747204284136738E-7	1.304859795095142E-7	5.789574506835945E-8	5.518248228748265E-8	1.1184537644691447E-5	1.0537766194483918E-5	0.0	9.927421083227705E-12	0.0	5.752259979558339E-12	0.0	4.796627600350701E-10	0.0	4.130469957109961E-12	0.0	2.6062165992908346E-12	0.0	1.790379873235871E-10	0.0	3.5613622282255874E-14	0.0	1.0332885139854692E-14	0.0	4.385298052236984E-12	0.0	7.259480293726744E-10	0.0	3.8014719705387487E-10	0.0	4.026346016881432E-8	0.0	3.125696180142671E-13	0.0	1.9764558835126167E-13	0.0	1.3665267151620461E-11	0.0	1.0960161105497307E-13	0.0	7.336065582778244E-14	0.0	4.464601012562938E-12	0.0	7.14073789481082E-16	0.0	1.9095780254076542E-16	0.0	9.615672101398575E-14	0.0	2.7765581271676467E-11	0.0	1.6466813591536277E-11	0.0	1.3081410434756581E-9	2.022169598447081E-4	1.8762540044263892E-4	3.347859120224864E-4	3.170452096603337E-4	0.0011444249592605024	5.599779577354476E-4	0.0	4.982962531642819E-8	0.0	2.421069362598623E-8	0.0	3.4429932569702673E-6	0.0	2.079628233145331E-9	0.0	8.758262664509866E-10	0.0	1.6919571266877207E-7	0.0013127316497158858	0.0012305291263856348	0.0022029801832727795	0.002089460945346741	0.0047056891475998315	0.002978257810004943	0.0	3.135834077680552E-7	0.0	1.5490702398413516E-7	0.0	2.0950628247383926E-5	0.0	1.304859795095142E-8	0.0	5.518248228748265E-9	0.0	1.0537766194483919E-6	2.947683046964201E-10	4.130469957109961E-11	1.707980258047229E-10	2.6062165992908346E-11	1.4242306981459621E-8	1.7903798732358708E-9	0.0	3.5613622282255874E-14	0.0	1.0332885139854692E-14	0.0	4.385298052236984E-12	0.0	7.259480293726744E-10	0.0	3.8014719705387487E-10	0.0	4.026346016881432E-8	9.280921563540352E-12	1.0960161105497306E-12	5.86855886544967E-12	7.336065582778244E-13	4.0575367940343147E-10	4.464601012562938E-11	0.0	7.14073789481082E-16	0.0	1.9095780254076542E-16	0.0	9.615672101398575E-14	0.0	2.7765581271676467E-11	0.0	1.6466813591536277E-11	0.0	1.3081410434756581E-9	2.645091940731653E-4	1.1275163131268674E-4	0.0	3.854277508036534E-5	7.287174475110645E-4	3.170452096603337E-4	0.0	5.599779577354476E-5	1.9353305727985126E-6	2.421069362598623E-7	0.0	3.4429932569702673E-6	8.077058725814255E-8	8.758262664509866E-9	0.0	1.6919571266877207E-7	0.0017171140885875232	7.419356684185805E-4	0.0	1.5848161729297935E-4	0.00477924653033267	0.002089460945346741	0.0	2.9782578100049435E-4	1.2179251847109048E-5	1.5490702398413515E-6	0.0	2.0950628247383926E-5	5.067939079667654E-7	5.518248228748265E-8	0.0	1.0537766194483919E-6	3.8557066021286897E-10	5.7522599795583386E-11	0.0	4.796627600350701E-10	1.6042313658307214E-10	2.6062165992908346E-11	0.0	1.790379873235871E-10	1.3831958713971048E-12	1.033288513985469E-13	0.0	4.385298052236984E-12	2.8195062808240213E-8	3.8014719705387485E-9	0.0	4.026346016881432E-8	1.2139877312533747E-11	1.9764558835126165E-12	0.0	1.3665267151620461E-11	4.256812034119974E-12	7.336065582778244E-13	0.0	4.464601012562938E-12	2.773387974003508E-14	1.9095780254076542E-15	0.0	9.615672101398575E-14	1.0783861601480141E-9	1.6466813591536277E-10	0.0	1.3081410434756581E-9	2.609719590190284E-8	1.103649645749653E-8	2.1075532388967838E-6	1.4518960587453487E-9	7.602943941077497E-10	8.052692033762863E-8	1.1199559154708953E-4	6.885986513940535E-6	5.956515620009887E-4	4.190125649476785E-5	3.580759746471742E-10	8.770596104473969E-12	8.929202025125876E-12	1.923134420279715E-13	3.202332946444814E-4	0.0	0.0017912097540198958	9.004608701333717E-4	0.0	9.273000562532027E-4	6.876237705134954E-7	0.0	2.853740022200892E-8	2.487491556232736E-8	0.0	8.260910707001209E-10	0.0021072200973575074	0.0	0.00243773739923108	0.005934414915060047	0.0	0.0026514880274242764	4.399615870429505E-6	0.0	1.732713380538541E-7	1.5672738304401764E-7	0.0	5.05150570455227E-9	1.633737040838979E-10	0.0	4.07133151885155E-12	7.402086501378466E-11	0.0	1.652432568747227E-12	2.9347104010781184E-13	0.0	5.594998194660123E-15	1.0796809584495085E-8	0.0	2.989278546696163E-10	5.61346183578896E-12	0.0	1.2321253639888797E-13	2.083564045992413E-12	0.0	4.1452990841139766E-14	5.42351764970153E-15	0.0	9.330705129157324E-17	4.676847605060635E-10	0.0	1.129415052744093E-11
