time	cytosol	store	Z	Y	v0	v1	beta	Vm2	n	K2	Vm3	m	Kr	Ka	kf	k	p	R0	R1	R2	R3	Rf	R_eff
15.0	1.0	1.0	0.2549661509026384	1.8829077660286255	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.967579601262922	1.5035604631062531	1.8829077660286255	2.549661509026384
16.0	1.0	1.0	0.5049480303923034	1.8019471038992667	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	13.206036940161773	20.196663908641867	1.8019471038992667	5.049480303923034
17.0	1.0	1.0	0.24982096370010365	1.8352183313590535	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.818376560352387	1.3488670228302468	1.8352183313590535	2.4982096370010365
18.0	1.0	1.0	0.36453631754485477	2.0099236499140845	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	7.6244491511732875	6.584805610184545	2.0099236499140845	3.645363175448548
19.0	1.0	1.0	0.24480118362153308	1.7834182495993842	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.6750578020516715	1.2056746682424249	1.7834182495993842	2.448011836215331
20.0	1.0	1.0	0.3379759238299877	2.0598145202254172	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	6.663630749429071	5.018460055156919	2.0598145202254172	3.379759238299877
21.0	1.0	1.0	0.23988812613859972	1.7276164398296276	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.5369707244475586	1.0729955460524232	1.7276164398296276	2.398881261385997
22.0	1.0	1.0	0.3232480168596697	2.0826973514076936	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	6.149270388354143	4.257804557393902	2.0826973514076936	3.232480168596697
23.0	1.0	1.0	0.2350672927622481	1.6679058624990926	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.403609111642529	0.9500434096520349	1.6679058624990926	2.350672927622481
24.0	1.0	1.0	0.3124326399981728	2.091865413614206	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.780647068582777	3.739380188899154	2.091865413614206	3.1243263999817277
25.0	1.0	1.0	0.23032700420984403	1.6043631862961252	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.2745668720609125	0.8361753962716243	1.6043631862961252	2.30327004209844
26.0	1.0	1.0	0.3034997360485109	2.091478860648986	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.482299749100225	3.3343582553858298	2.091478860648986	3.034997360485109
27.0	1.0	1.0	0.225658070261459	1.537059652559489	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.1495230615469487	0.7308706243588391	1.537059652559489	2.25658070261459
28.0	1.0	1.0	0.29567123390016903	2.0834463963506122	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.225569126782945	2.9961688118896124	2.0834463963506122	2.9567123390016903
29.0	1.0	1.0	0.22105871491032392	1.4660497452028345	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.028365120084674	0.6337592607098901	1.4660497452028345	2.2105871491032394
30.0	1.0	1.0	0.2885739937897962	2.0688453493126997	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.996766281272589	2.703222929639563	2.0688453493126997	2.885739937897962
31.0	1.0	1.0	0.21657259689735156	1.3913558791754326	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.9121492857107936	0.5449443851597224	1.3913558791754326	2.1657259689735158
32.0	1.0	1.0	0.2820000190926473	2.048368930035148	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.788277656054971	2.443738044082845	2.048368930035148	2.820000190926473
33.0	1.0	1.0	0.21262353233428166	1.312753028160582	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.8114668732483206	0.46753324063406615	1.312753028160582	2.126235323342817
34.0	1.0	1.0	0.2758203695400855	2.022502565805819	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.595393754466495	2.2105123785082124	2.022502565805819	2.758203695400855
35.0	1.0	1.0	0.21312725936729224	1.2277544154743762	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.824224470566373	0.4290128086725897	1.2277544154743762	2.1312725936729224
36.0	1.0	1.0	0.26994920528983213	1.9916054241814927	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.414985889896675	1.998787650904373	1.9916054241814927	2.6994920528983215
37.0	1.0	1.0	0.25617984493634804	1.1114175511426008	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.003110738172165	0.7694055222072321	1.1114175511426008	2.5617984493634802
38.0	1.0	1.0	0.26432567426094905	1.955955743579497	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.244844944689852	1.805217056999801	1.955955743579497	2.6432567426094904
39.0	1.0	1.0	0.6114420207731627	0.8108584742951392	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	17.688093127028264	12.396120567090392	0.8108584742951392	6.1144202077316265
40.0	1.0	1.0	0.2589046611243333	1.915773590645566	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.083342456496494	1.627337704386712	1.915773590645566	2.589046611243333
41.0	1.0	1.0	1.2099178283295888	0.6714917472870081	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	38.61907154211662	38.77997117821336	0.6714917472870081	12.099178283295888
42.0	1.0	1.0	0.25365153265413687	1.8712381632281279	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.9292378726729216	1.463277188444007	1.8712381632281279	2.5365153265413687
43.0	1.0	1.0	0.4265003854912744	1.9079345494393707	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	10.003927426350087	11.437499069886945	1.9079345494393707	4.265003854912744
44.0	1.0	1.0	0.24854011880813498	1.8224973863894187	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.781594986237491	1.3116000901945237	1.8224973863894187	2.48540118808135
45.0	1.0	1.0	0.355519598804139	2.0268972072013023	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	7.293736191228942	6.0219773427153624	2.0268972072013023	3.5551959880413904
46.0	1.0	1.0	0.24354872202965486	1.7696748634548645	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.6396493330911377	1.1711474560342747	1.7696748634548645	2.4354872202965487
47.0	1.0	1.0	0.33365296815025774	2.06732074391862	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	6.511222407860592	4.788097237677522	2.06732074391862	3.3365296815025776
48.0	1.0	1.0	0.23866010203630686	1.7128765013580214	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.502797294587378	1.0409951303260325	1.7128765013580214	2.3866010203630688
49.0	1.0	1.0	0.32026005903303795	2.0860834908555255	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	6.0466401065572395	4.1113934224665	2.0860834908555255	3.2026005903303796
50.0	1.0	1.0	0.2338609517467192	1.652187913926194	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.370571660410518	0.9204007819257298	1.652187913926194	2.338609517467192
51.0	1.0	1.0	0.3100367365242335	2.092573215140516	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.700073655142674	3.628737214283647	2.092573215140516	3.1003673652423354
52.0	1.0	1.0	0.22913940373809	1.5876893820722882	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.242565827086585	0.8087441240245724	1.5876893820722882	2.2913940373809
53.0	1.0	1.0	0.30143371696789195	2.0901175376181578	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.414110148839264	3.2435869656126965	2.0901175376181578	3.0143371696789196
54.0	1.0	1.0	0.22448755943728724	1.5194433006066015	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.1184975451953116	0.7055370737804254	1.5194433006066015	2.244875594372872
55.0	1.0	1.0	0.29381654787042005	2.0803412617766956	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.16541026380139	2.9183510782439863	2.0803412617766956	2.9381654787042004
56.0	1.0	1.0	0.21990861358487945	1.4475023150236082	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.9983855699010773	0.6104775890714566	1.4475023150236082	2.1990861358487948
57.0	1.0	1.0	0.28686729293014884	2.064198589754863	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.942317483501781	2.63474842932858	2.064198589754863	2.8686729293014883
58.0	1.0	1.0	0.21548194338495716	1.3718654698864698	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.8841903396853485	0.5239811477912524	1.3718654698864698	2.1548194338495716
59.0	1.0	1.0	0.2804032447104469	2.0423190567752387	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.738147210727879	2.3824706742798516	2.0423190567752387	2.8040324471044693
60.0	1.0	1.0	0.2119495484755267	1.2921015685727677	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.7944363442979263	0.4514843611822712	1.2921015685727677	2.1194954847552667
61.0	1.0	1.0	0.27430916992490334	2.0151498704901676	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.548690277371715	2.155085722754126	2.0151498704901676	2.7430916992490335
62.0	1.0	1.0	0.21623062358128625	1.2037645239236925	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.9033703068691037	0.44155671246940664	1.2037645239236925	2.1623062358128626
63.0	1.0	1.0	0.2685053503008512	1.9830269876786273	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.371051507431526	1.9482183260558623	1.9830269876786273	2.685053503008512
64.0	1.0	1.0	0.2964478651969562	1.062145530595796	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.250836371177851	1.2797289657092026	1.062145530595796	2.964478651969562
65.0	1.0	1.0	0.26293656924301434	1.9462117814522726	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.203223985943641	1.758815443666158	1.9462117814522726	2.6293656924301434
66.0	1.0	1.0	0.7586302667419381	0.7361765645146194	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	23.743776731467843	20.01485338040776	0.7361765645146194	7.586302667419381
67.0	1.0	1.0	0.2575610466038486	1.90491279959488	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.043700280601225	1.5845922536411972	1.90491279959488	2.575610466038486
68.0	1.0	1.0	1.3301546189716946	0.7419358272524317	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	41.52846043109728	50.00459669093232	0.7419358272524317	13.301546189716946
69.0	1.0	1.0	0.25234621808394153	1.8593010171179902	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.8913162699288666	1.4237920577039114	1.8593010171179902	2.5234621808394153
70.0	1.0	1.0	0.3943782455420452	1.9577010856851136	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	8.748960464624759	8.699901316526837	1.9577010856851136	3.943782455420452
71.0	1.0	1.0	0.2472668712945759	1.8095170020424305	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.7451754479216395	1.2750502904147372	1.8095170020424305	2.472668712945759
72.0	1.0	1.0	0.3484675817946088	2.040326035969277	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	7.038272594603249	5.604673166199492	2.040326035969277	3.484675817946088
73.0	1.0	1.0	0.24230290413558941	1.7556804377657549	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.6045685922113475	1.1372826434701686	1.7556804377657549	2.4230290413558944
74.0	1.0	1.0	0.32980107158793615	2.0735463035655557	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	6.376413984980455	4.587937583310759	2.0735463035655557	3.2980107158793617
75.0	1.0	1.0	0.23743834813111822	1.6978899905793663	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.4689349565363043	1.0096170061216347	1.6978899905793663	2.3743834813111824
76.0	1.0	1.0	0.31746303416033494	2.088705211788462	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.95111106783842	3.976574206709234	2.088705211788462	3.1746303416033497
77.0	1.0	1.0	0.2326598593497073	1.6362335778043229	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.337811866986034	0.8913389335061436	1.6362335778043229	2.326598593497073
78.0	1.0	1.0	0.3077413350627812	2.092716175702846	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.623258254128289	3.524124327961249	2.092716175702846	3.0774133506278116
79.0	1.0	1.0	0.22795646663559646	1.5707805550743512	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.210822148337995	0.7818590449427635	1.5707805550743512	2.2795646663559648
80.0	1.0	1.0	0.2994297931032504	2.088291433118612	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.3482670616564	3.156583905429123	2.088291433118612	2.994297931032504
81.0	1.0	1.0	0.22332185123823323	1.5015960692861299	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.0877289764390667	0.6807301751220154	1.5015960692861299	2.233218512382332
82.0	1.0	1.0	0.29200463244158686	2.0768311799066668	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	5.106888308161551	2.843188049768653	2.0768311799066668	2.9200463244158685
83.0	1.0	1.0	0.21876658187793108	1.428725752444512	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.968742616875982	0.5877339933132765	1.428725752444512	2.187665818779311
84.0	1.0	1.0	0.28519224278879846	2.0591867846917156	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.889097160597943	2.5682950460302134	2.0591867846917156	2.8519224278879847
85.0	1.0	1.0	0.21443231298411666	1.352125618013459	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.857392701904876	0.5038021428971756	1.352125618013459	2.1443231298411667
86.0	1.0	1.0	0.2788308480545838	2.0359319541301666	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.6889793228012175	2.3228164890001124	2.0359319541301666	2.788308480545838
87.0	1.0	1.0	0.21161893849973112	1.2710048519854942	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	2.7860987088120868	0.438331032663832	1.2710048519854942	2.1161893849973112
88.0	1.0	1.0	0.2728159205593604	2.0074815650286766	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.502723172200111	2.100950884970615	2.0074815650286766	2.7281592055936037
89.0	1.0	1.0	0.22260316638016708	1.1774167884748499	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.068824135093148	0.4798131070081582	1.1774167884748499	2.226031663801671
90.0	1.0	1.0	0.2670766104243749	1.9741493390450588	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.327746720027183	1.898767341724411	1.9741493390450588	2.670766104243749
91.0	1.0	1.0	0.3669296932344147	0.9934258112568973	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	7.712975957985184	2.660331865459861	0.9934258112568973	3.669296932344147
92.0	1.0	1.0	0.26156018980174583	1.9361820802458036	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.162144776788096	1.7133941661656213	1.9361820802458036	2.6156018980174585
93.0	1.0	1.0	0.9052426792305563	0.6911741690993034	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	29.27519918721916	26.98196828446064	0.6911741690993034	9.052426792305564
94.0	1.0	1.0	0.2562279422435717	1.89377725903652	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	4.004521418005034	1.5427111863782192	1.89377725903652	2.562279422435717
95.0	1.0	1.0	0.8878203126330925	1.3590931781223445	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	28.651104664455936	76.82442313346968	1.3590931781223445	8.878203126330925
96.0	1.0	1.0	0.2510494759956845	1.84709711816506	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.853791139425278	1.3850755421802883	1.84709711816506	2.510494759956845
97.0	1.0	1.0	0.3761756755828003	1.988769950319348	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	8.0577866377489	7.362474578049483	1.988769950319348	3.761756755828003
98.0	1.0	1.0	0.24600087035491924	1.7962778243077813	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.7091059877487313	1.23919964843076	1.7962778243077813	2.4600087035491924
99.0	1.0	1.0	0.3426808061070745	2.0512240472643466	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	6.830815214842931	5.276427545098282	2.0512240472643466	3.426808061070745
100.0	1.0	1.0	0.24106380149159906	1.7414311492239056	1.0	7.3	0.301	65.0	2.0	1.0	500.0	2.0	2.0	0.9	1.0	10.0	4.0	1.0	2.1973	3.569815893749542	1.1040688443704931	1.7414311492239056	2.4106380149159907
