time	cytoplasm	nucleus	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFN	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46
10.0	1.0	1.0	0.38910953618973665	1.7235861337620066	1.3433848660628571	3.428602091348089	1.7136029679725489	0.004999022445481494	999.9361322204502	0.027194923557880012	0.028982044307981007	6.55814350843706E-7	1.7833745111507017E-5	99.99358411537668	0.0010532484353219472	49.99772739642434	0.00227179956820808	9.126146099832573E-6	8.396659140006831E-8	1.544552872899354E-8	59.999999995206444	6.862960376565197E-10	4.969184051408198E-12	1.5414412057496325E-11	2.0147824918675906E-12	1.7259361834193264E-15	1.3364343720685758E-17	4.955530199181629E-22	9.856872201641094E-22	8.040074457894844E-7	4.1072460279468825E-9	4.3703307944278385E-21	10.0	0.005362636187940095	1.1210347279697306E-22	1.3344765975722621	-1.0286319402327826E-4	0.20010493138560967	0.12749189843734976	0.008568014839862744	0.018233686505839845	0.010877969423152006	3.965022746358282E-7	1.5015803334244786E-5	2.8922048433252035E-4	3.159745305965842E-6	9.9467643705991E-4	6.815398704624241E-6	7.30845237384546E-7	2.4120223373684533E-9	3.970809437866334E-6	8.916872555753509E-8	-8.396659135235544E-9	7.894725161342693E-10	3.4314801882825984E-12	4.216546278012223E-9	2.0536230139734412E-11	-3.0828824114992497E-12	2.484592025704099E-13	2.0991647845610584E-12	2.0147824918675906E-15	1.7259361834193264E-17	8.629680917096632E-19	6.682171860342879E-21	1.2866177825849391E-21	4.679063248347812E-22	2.398675958718192E-22	2.9570616604923282E-24	4.928436100820547E-25	2.713142802142114E-23	1.0822072784539802E-22	0.0016467906387080948	1.6087908563820286E-5	2.1851653972139193E-24	5.605173639848653E-26	3.363104183909192E-25	2.4777650995908145E-25	6.831813038262875E-21	2.70309134978642E-22	1.3347935432759775E-21	0.051132375286502094	0.05857843137314081
11.0	1.0	1.0	0.3431544839186968	1.6698992959968841	1.1615838915881729	3.4306910438301457	1.8214779849769207	0.005935057863083298	999.9165132576223	0.03303325179720577	0.03982390763107819	1.1522606615209122E-6	3.758999737963545E-5	99.99153456260538	0.0013557347572445437	49.996586218718015	0.003411901391638663	1.37137445401202E-5	1.974723625423779E-7	4.089899792255124E-8	59.9999999872702	2.0144101034412412E-9	1.6276364903441242E-11	4.465185271125677E-11	5.3591123862731756E-12	5.17632971381236E-15	4.5077240049543215E-17	2.230141132087801E-21	4.8962376016094586E-21	1.879890338796913E-6	1.0715372716355644E-8	1.9984179364061856E-20	10.0	0.007109702637282888	5.474046438200861E-22	1.3267448120781788	-7.758514680080569E-4	0.16370295744103167	0.10649004453327088	0.009107389924884603	0.02104989747772727	0.01321330071888231	6.056556498622118E-7	2.795987264220941E-5	3.2230859199864774E-4	4.067204271733631E-6	0.0013086791531157303	1.023570417491599E-5	1.5033934771929455E-6	5.639671016390739E-9	5.221367664528223E-6	1.8794998689817723E-7	-1.974723622078323E-8	2.05105785414419E-9	1.0072050517206207E-11	9.705267206757762E-9	5.357686358177822E-11	-8.930370542251222E-12	8.138182451720622E-13	4.936809061122239E-12	5.359112386273176E-15	5.17632971381236E-17	2.58816485690618E-18	2.2538620024771608E-20	5.1277064468339164E-21	1.8522960677076406E-21	1.0190012412650047E-21	1.4688712804828377E-23	2.4481188008047293E-24	1.1351430532462802E-22	4.618814610293224E-22	0.0018811050113389698	2.1329107911848665E-5	9.992089682030928E-24	2.7370232191004303E-25	1.6422139314602583E-24	1.1150705660439006E-24	2.77825384811868E-20	1.1675151575344212E-21	5.9200916890724785E-21	0.042096000542175785	0.05001847057417963
12.0	1.0	1.0	0.3057373852944774	1.624519945001624	1.012401681064986	3.4304717099751527	1.9095620766324284	0.006892160570202344	999.8940863690093	0.03908430955756186	0.052679458577158556	1.8863095401986652E-6	7.260559252627029E-5	99.98923710109054	0.0016883877376188414	49.99511597822539	0.004880038141006497	1.9627016873479925E-5	4.2097049257074544E-7	9.714252116297922E-8	59.99999996968238	5.24816376895508E-9	4.6835422790089443E-11	1.1478130518220655E-10	1.2785417742424966E-11	1.3780920504896788E-14	1.335931282790469E-16	8.532985855318777E-21	2.0377834161299287E-20	3.983633583062948E-6	2.506944877575812E-8	7.74347436313462E-20	10.0	0.009074511171766378	2.247753535295975E-21	1.3187825597071383	-9.524360188968226E-4	0.13387090201349416	0.08881303079110825	0.009547810383162143	0.02386399712555838	0.015633723823024744	8.72221666226167E-7	4.824194786702425E-5	3.514643298689812E-4	5.065163212856524E-6	0.0016577080130338632	1.4640114423019491E-5	2.8331983024060687E-6	1.1950900749188845E-8	6.609372446188419E-6	3.6302796263135147E-7	-4.209704906834116E-8	4.778918513042607E-9	2.62408188447754E-11	2.0244339786330276E-8	1.253472438787906E-10	-2.29562610364404E-11	2.341771139504472E-12	1.0524262303192628E-11	1.2785417742424966E-14	1.3780920504896789E-16	6.890460252448394E-18	6.679656413952345E-20	1.756160723796474E-20	6.308861861352219E-21	3.667074108556978E-21	6.113350248389786E-23	1.0188917080649645E-23	4.036560388085259E-22	1.6778564114204079E-21	0.0020931080609301964	2.7223533515299132E-5	3.87173718156731E-23	1.1238767676479876E-24	6.743260605887926E-24	4.2664929276593885E-24	9.66844292452922E-20	4.286364638800076E-21	2.220806328465867E-20	0.03477182586475272	0.042715271637696506
13.0	1.0	1.0	0.2749967391378104	1.5859461806158899	0.8902058998439673	3.4288216020207614	1.9810750366318506	0.007863514196875785	999.8688599917748	0.04529096802270945	0.06757219052848021	2.916635892303866E-6	1.306192961548797E-4	99.98671927672754	0.0020472321508926863	49.99328456785275	0.00670764235290018	2.6996739544897212E-5	8.282462122866131E-7	2.1107051389190164E-7	59.99999993395914	1.2397814544176525E-8	1.211419126465514E-10	2.6747846125924797E-10	2.7901313362372876E-11	3.3268197871370154E-14	3.5592804076737155E-16	2.857393049569678E-20	7.334941106158708E-20	7.789794329739823E-6	5.364303559869763E-8	2.6195324250521375E-19	10.0	0.011233491121469343	8.00369194789907E-21	1.3109494414780702	-8.972921804549019E-4	0.10946474792837822	0.0740576958129987	0.009905375183159253	0.02666708938630706	0.018116387209083783	1.1984564515215651E-6	7.825808904085663E-5	3.7680055635304344E-4	6.1416964526780594E-6	0.002036627279383439	2.0122927058700543E-5	4.972128776775571E-6	2.336938298921947E-8	8.113317913192259E-6	6.530964807743986E-7	-8.282462033764607E-8	1.0184667910739514E-8	6.198907272088262E-11	3.8966165562759164E-8	2.6821517799348815E-10	-5.3495692251844486E-11	6.0570956323275706E-12	2.070615526429084E-11	2.7901313362372878E-14	3.3268197871370155E-16	1.6634098935685078E-17	1.779640203836858E-19	5.3119510983238505E-20	1.8998872477561356E-20	1.1521963109679925E-20	2.2004823318476124E-22	3.667470553079354E-23	1.2562751775261445E-21	5.341609900099853E-21	0.002281797081164025	3.370047336440803E-5	1.3097662125260688E-22	4.001845973949535E-24	2.401107584369721E-23	1.4286965247848392E-23	2.9621118600509163E-19	1.3772977374474208E-20	7.263134861068622E-20	0.02878035899800068	0.03646844586822989
14.0	1.0	1.0	0.2495884437581317	1.5530475279051466	0.7902221341817314	3.426227505493244	2.038802246100759	0.00884407423501765	999.8408496215034	0.05160942402610572	0.0845056086986088	4.303418054370612E-6	2.2157791152616115E-4	99.98400863156992	0.0024284923642392134	49.991064825017475	0.008920925077973199	3.5934461442730724E-5	1.5246197155518077E-6	4.258553475125088E-7	59.999999866442195	2.699108152633997E-8	2.8663240794745523E-10	5.743308081710323E-10	5.6534494696253574E-11	7.401462872898517E-14	8.675187558940568E-16	8.561236773534533E-20	2.3393278612800383E-19	1.4249904534406766E-5	1.0656672482203729E-7	7.9143082448860745E-19	10.0	0.013562876065761243	2.5302057135038007E-20	1.3034590841470055	-7.488351518606592E-4	0.0895198767264814	0.06180094755578652	0.010194011230503794	0.02945379435716098	0.02064376961044229	1.5851603558439417E-6	1.2066616687783165E-4	3.9856752180440704E-4	7.2854770927176405E-6	0.0024403403469350736	2.6762775233919596E-5	8.226934832014955E-6	4.27497136032203E-8	9.71153963125372E-6	1.1078895576308057E-6	-1.5246196792812525E-7	2.015310448860623E-8	1.3495540763169985E-10	7.016383776507614E-8	5.328336241101864E-10	-1.1486616163418206E-10	1.4331620397372762E-11	3.811549274351611E-11	5.6534494696253575E-14	7.401462872898517E-16	3.700731436449259E-17	4.337593779470284E-19	1.4488676877440933E-19	5.164528036604416E-20	3.234386916135866E-20	7.017983583840115E-22	1.1696639306400193E-22	3.499456287612305E-21	1.523801352214272E-20	0.0024475418841442575	4.068862819728373E-5	3.9571541224430374E-22	1.2651028567519003E-23	7.590617140511402E-23	4.280618386767267E-23	8.162997840218609E-19	3.960504777695658E-20	2.1192770880548907E-19	0.02384850706868623	0.031122015561339117
15.0	1.0	1.0	0.22850535675978131	1.5249352063076755	0.7084577724162838	3.4229743256398035	2.085105342804443	0.009830129434274285	999.8100749002751	0.05800626832353309	0.10346735450390003	6.107030385824439E-6	3.5780484105264846E-4	99.98113149977445	0.0028286948040378637	49.988434327957755	0.011541026532023185	4.65335933710335E-5	2.653696310609375E-6	8.071559698310175E-7	59.99999974630573	5.484393357018177E-8	6.289265998036826E-10	1.1507907395414711E-9	1.0760278554864363E-10	1.5368260022289104E-13	1.9608717719462022E-15	2.334913469629299E-19	6.736349736089572E-19	2.4645510200565703E-5	1.9885032947323295E-7	2.1735032193608712E-18	10.0	0.01603980542144282	7.233081215695458E-20	1.2964298495478845	-5.773022855255772E-4	0.0732320679704607	0.05164906079868209	0.010425526714022216	0.03222108490886291	0.023202507329413237	2.031972242064179E-6	1.783293848554496E-4	4.1708850282040795E-4	8.486084412113592E-6	0.0028639657493010934	3.462307959606956E-5	1.295700175907254E-5	7.39365306016971E-8	1.1382822017048819E-5	1.7890242052632424E-6	-2.653696180309223E-7	3.746057127105385E-8	2.7421966785090886E-10	1.1945171206868835E-7	9.942516473661648E-10	-2.301581479081927E-10	3.144632999018413E-11	6.634240732510288E-11	1.0760278554864363E-13	1.5368260022289104E-15	7.684130011144552E-17	9.80435885973101E-19	3.621633317486257E-19	1.287734332758877E-19	8.258231646831092E-20	2.0209049208268715E-21	3.368174868044786E-22	8.878566633369238E-21	3.962861887477419E-20	0.002591571256777799	4.811941626432846E-5	1.0867516096804357E-21	3.616540607847729E-23	2.1699243647086377E-22	1.1674567348146496E-22	2.0575067610949768E-18	1.0370107463807937E-19	5.616765362074419E-19	0.019772474360998573	0.02654843572638302
16.0	1.0	1.0	0.2109691199994928	1.5008873547303534	0.6416033075895163	3.4192390245279256	2.1219640147410233	0.01081896294362345	999.7765576750808	0.06445609182625814	0.12443224750150636	8.387015987979559E-6	5.541128605909752E-4	99.97811229995072	0.0032447166876415187	49.98537506303329	0.0145842992406793	5.88710818916617E-5	4.4040050496475394E-6	1.4504425701014457E-6	59.99999954320051	1.0505681858506976E-7	1.2936810975647515E-9	2.1734733610437547E-9	1.9415107864648697E-10	3.0081047354156005E-13	4.154957448227817E-15	5.876096610458024E-19	1.777781131108063E-18	4.0637725996637445E-5	3.517426723927937E-7	5.501942749076159E-18	10.0	0.018642983361566043	1.8972577829953724E-19	1.2899182347308509	-4.160769348928936E-4	0.05993588102734476	0.043255017325982525	0.010609820073705116	0.03496749077411438	0.025782436730503257	2.5376313795631156E-6	2.5425639830642524E-4	4.32716154618287E-4	9.734150062924557E-6	0.003302932713163123	4.37528977220379E-5	1.9569993964562684E-5	1.2191317798991234E-7	1.3106672435833596E-5	2.770564302954876E-6	-4.40400462889081E-7	6.601518982651136E-8	5.252840929253488E-10	1.9389176648854637E-7	1.7587133619639684E-9	-4.3469467220837567E-10	6.468405487823758E-11	1.1010012502898473E-10	1.9415107864648697E-13	3.0081047354156004E-15	1.5040523677078002E-16	2.0774787241139087E-18	8.402856471896E-19	2.9827271415501866E-19	1.9451762381342322E-19	5.333343393324189E-21	8.888905655540316E-22	2.080294902066576E-20	9.524217935784458E-20	0.002715601714708363	5.592895008469813E-5	2.7509713745380795E-21	9.486288914976863E-23	5.691773348986117E-22	2.938048305229012E-22	4.806052101435732E-18	2.506606175441507E-19	1.3714379383957157E-18	0.016395459305281548	0.022640245487967114
17.0	1.0	1.0	0.19636318997853436	1.4803040790443764	0.5869316456349043	3.415138381944346	2.1510267321863457	0.011808594938805197	999.740320722016	0.07093959520298515	0.1473645267969673	1.1201297811633022E-5	8.278609630710329E-4	99.9749731769377	0.0036737990694972653	49.98187303132793	0.018062657277695158	7.300938033997611E-5	7.015305486765505E-6	2.4893748142126592E-6	59.99999921455538	1.9125350882558521E-7	2.5165256140542263E-9	3.9007297410593815E-9	3.345494066343865E-10	5.595186943086376E-13	8.325534301253783E-15	1.3795832504293588E-18	4.351746848616568E-18	6.431139433800675E-5	5.941911148843225E-7	1.2981826501098868E-17	10.0	0.021353023992740014	4.620277090062937E-19	1.2839408890658321	-2.7885917180619016E-4	0.04908356148809394	0.03632146027590877	0.010755133660931728	0.037692551768791736	0.028375838081194062	3.1001911206539437E-6	3.5153997885477853E-4	4.458041483649187E-4	1.1021397208491796E-5	0.00375302361214871	5.418797183308548E-5	2.8515762676207877E-5	1.9293418301402025E-7	1.4863375788614417E-5	4.139304815355165E-6	-7.015304247368112E-7	1.1111178513237646E-7	9.56267544127926E-10	3.020801007189319E-7	2.9709555744216127E-9	-7.801459482106235E-10	1.2582628070271133E-10	1.7538263409323075E-10	3.3454940663438653E-13	5.595186943086376E-15	2.797593471543188E-16	4.1627671506268914E-18	1.828298919209754E-18	6.483388090966525E-19	4.2750838651170447E-19	1.3055240545849705E-20	2.1758734243082842E-21	4.5518256655768925E-20	2.1386436098202832E-19	0.0028215793290532554	6.405907197822005E-5	6.490913250549434E-21	2.3101385450314686E-22	1.3860831270188813E-21	6.897916252146794E-22	1.0514018013480337E-17	5.655240324796449E-19	3.120331988879383E-18	0.013593820214390234	0.019305374436384137
18.0	1.0	1.0	0.1841899533182544	1.4626791362998393	0.5422047132375829	3.410753948232856	2.1736606615981926	0.012797589360035243	999.7013869279045	0.077442124556093	0.1722195251716805	1.460557711560288E-5	0.0011989549826535956	99.97173387997651	0.004113537331677743	49.977917838913676	0.02198394881341893	8.899852341613214E-5	1.078436720716545E-5	4.105144095062001E-6	59.99999870256681	3.3307326285421497E-7	4.662542884595777E-9	6.696274057375499E-9	5.538422165956962E-10	9.954916668243677E-13	1.5888250386859772E-14	3.0487453013207098E-18	9.977514112256929E-18	9.82122728640614E-5	9.643599213365614E-7	2.881155599597457E-17	10.0	0.024152582691745157	1.0546513214457784E-18	1.2784891829815745	-1.6915547841393416E-4	0.040225863682859464	0.030597567495802058	0.010868303307990964	0.040396443015613806	0.030976849822437202	3.7171852568356603E-6	4.732957987418223E-4	4.5668973147111353E-4	1.2340611995033229E-5	0.004210383516603187	6.595184644025679E-5	4.0278819042805294E-5	2.946368185921842E-7	1.66339149508124E-5	5.994774913267978E-6	-1.0784363836723844E-6	1.7969398780672688E-7	1.6653663142710748E-9	4.541900341706189E-7	4.821799606682807E-9	-1.339254811471272E-9	2.3312714422978887E-10	2.696091729102255E-10	5.538422165956962E-13	9.954916668243678E-15	4.977458334121838E-16	7.944125193429886E-18	3.761751551876978E-18	1.3334344521823106E-18	8.848383862462257E-19	2.993254233677079E-20	4.9887570561284646E-21	9.385808964230712E-20	4.526798203919931E-19	0.0029115069288726926	7.245774807523547E-5	1.4405777997987284E-20	5.273256607228893E-22	3.1639539643373354E-21	1.5243726506603549E-21	2.1727241709154288E-17	1.2016730898832424E-18	6.6770942146899586E-18	0.011268207004019395	0.016464247981574837
19.0	1.0	1.0	0.1740422550126154	1.4475811701034116	0.5055907864221354	3.4061455045402114	2.190996952732607	0.013784909707358614	999.6597787851516	0.08395254911458852	0.19894494512888322	1.865288333309798E-5	0.0016897989204543709	99.96841179497069	0.004561858233021509	49.97350229679673	0.026352327061167146	1.0687818155555205E-4	1.607005972407454E-5	6.5366339845435926E-6	59.999997930925225	5.579151887123103E-7	8.276557846721279E-9	1.1055422815608315E-8	8.852304124915338E-10	1.703367018485932E-12	2.9047377364031274E-14	6.3886283510496974E-18	2.1600320426343223E-17	1.4537614207894313E-4	1.5111595799926653E-6	6.059877227690328E-17	10.0	0.027026346796210583	2.2745387675002533E-18	1.2735389150907863	-8.551020524695876E-5	0.032995247193622845	0.025873697377458205	0.010954984763663037	0.04307971901738039	0.03358101964583541	4.385748860136358E-6	6.226019318012501E-4	4.656838835774132E-4	1.3685574699064527E-5	0.004671510260100915	7.905698118350144E-5	5.5369941816662505E-5	4.361284262368294E-7	1.8399815656482292E-5	8.448994602271854E-6	-1.6070051178557771E-6	2.80614987805369E-7	2.7895759435615513E-9	6.61971634195784E-7	7.555797899963326E-9	-2.211084563110843E-9	4.1382789233606395E-10	4.0175147696143795E-10	8.852304124915338E-13	1.703367018485932E-14	8.51683509242966E-16	1.4523688682015636E-17	7.369446648869901E-18	2.6126206116844813E-18	1.737898935978476E-18	6.480096127902967E-20	1.0800160213171612E-20	1.8375327630271003E-19	9.09863028185858E-19	0.0029873336418825705	8.107904038863176E-5	3.029938613845164E-20	1.1372693837501267E-21	6.82361630250076E-21	3.1943141755248486E-21	4.2712150268386124E-17	2.4227464747657485E-18	1.3540857840579807E-17	0.009337672700707348	0.014047820060924393
20.0	1.0	1.0	0.16558375347611046	1.434640554479353	0.47559355981140805	3.4013586053226277	2.203970096733819	0.014769812254148768	999.6155180990619	0.09046240821451948	0.22748187908643716	2.3393222626098005E-5	0.0023251943294650165	99.96502207023173	0.0050169899973613215	49.96862204661971	0.031168604361397484	1.266796142493458E-4	2.329762351800097E-5	1.0091271403085055E-5	59.99999680132177	9.029309316715772E-7	1.4145437579063623E-8	1.763346497433701E-8	1.3716697352143368E-9	2.815663739059331E-12	5.112466880747219E-14	1.2772379227490564E-17	4.4452568539641956E-17	2.0934901887828043E-4	2.2957472977895087E-6	1.2154442122744942E-16	10.0	0.02996093977082924	4.665449928694943E-18	1.2690568010032328	-2.4361200596439286E-5	0.027091539855829058	0.021975595133327752	0.011019850483669096	0.045743141657638764	0.036184963285807795	5.102711913589238E-6	8.024406733074267E-4	4.7306660848689635E-4	1.5050969992083965E-5	0.005133235166245526	9.350581308419246E-5	7.431695285832466E-5	6.280470566348413E-7	2.0142960434358245E-5	1.1625971647325083E-5	-2.3297603151249266E-6	4.248900655720578E-7	4.514654658357886E-9	9.387078770005553E-7	1.1478736488947544E-8	-3.526692994838853E-9	7.072718789531812E-10	5.824405540263224E-10	1.3716697352143368E-12	2.815663739059331E-14	1.4078318695296656E-15	2.5562334403736096E-17	1.3824797274088945E-17	4.9042108488058755E-18	3.2596770425871306E-18	1.3335770561892587E-19	2.2226284269820977E-20	3.4370118562647485E-19	1.7471943493874526E-18	0.0030508886795249032	8.988281931248772E-5	6.07722106137247E-20	2.3327249643474716E-21	1.3996349786084828E-20	6.386189613745282E-21	8.034277106712826E-17	4.663294047640473E-18	2.6189605604921136E-17	0.007735614675157439	0.011996104999575818
21.0	1.0	1.0	0.15853483583279848	1.423539667613122	0.4509922826284431	3.396428987254246	2.2133514201376903	0.01575176723667928	999.5686258370704	0.09696526505524315	0.2577656684988654	2.8873307908701814E-5	0.0031321921316132357	99.96157779448535	0.005477429605133561	49.96327521838893	0.03643058378715874	1.4842748028047416E-4	3.296200173697673E-5	1.5156405551909373E-5	59.99999518979093	1.4172529856811178E-6	2.3373370907617335E-8	2.7275549786131233E-8	2.067563545367787E-9	4.513356026338762E-12	8.698383718527897E-14	2.448796680498297E-17	8.745492377489062E-17	2.941978239021595E-4	3.3929560857665494E-6	2.3369718066236755E-16	10.0	0.032944775909438	9.15217152143953E-18	1.2650048317803138	1.844861923012628E-5	0.0222698767806037	0.018758910590898126	0.011066757100688452	0.048387566605988655	0.03878610602209726	5.864670104654896E-6	0.0010156435839720158	4.790855850032292E-4	1.6432288815400684E-5	0.00559270027962907	1.0929175136147623E-4	9.765501272823249E-5	8.825934717064785E-7	2.1845398953782104E-5	1.566096065806618E-5	-3.2961955793650886E-6	6.259336630728595E-7	7.086264928405589E-9	1.2991287285111742E-6	1.6964780428832746E-8	-5.455109957155395E-9	1.168668545380867E-9	8.240499755185765E-10	2.067563545367787E-12	4.513356026338762E-14	2.256678013169381E-15	4.3491918592639486E-17	2.4954186453416146E-17	8.861482100510917E-18	5.869754150155027E-18	2.6236477132467184E-19	4.372746188744531E-20	6.174214945171738E-19	3.2218490689713524E-18	0.00310384570429498	9.8834327728314E-5	1.1684859033118377E-19	4.576085760719765E-21	2.745651456431859E-20	1.2243983402491484E-20	1.4531849849761706E-16	8.613739747191339E-18	4.8567768098752066E-17	0.006406870530953422	0.010257006413441822
22.0	1.0	1.0	0.15266213415930735	1.414005334150645	0.43079180103525694	3.3913852693310784	2.2197772417326047	0.016730400822848053	999.5191220709906	0.10345621809437193	0.2897266653777572	3.513635290957211E-5	0.004139902750612157	99.95809019926116	0.005941909955090641	49.957462121855365	0.04213336690227085	1.7214148167945718E-4	4.563014772137378E-5	2.221102833858665E-5	59.99999294295185	2.1644373602461516E-6	3.747079393959662E-8	4.104737737005677E-8	3.0405241092892943E-9	7.038169214724825E-12	1.435667153367651E-13	4.522197543116547E-17	1.6527253925531876E-16	4.045112423551051E-4	4.892610790937211E-6	4.3265856419400033E-16	10.0	0.0359678907836821	1.725178786698044E-17	1.261343199991328	4.691715064535085E-5	0.018330654820429823	0.01610431345491231	0.011098886208663023	0.05101386986329337	0.041382487237748775	6.668039749399208E-6	0.0012648405375570823	4.839569235019106E-4	1.7825729865271922E-5	0.006047335530846602	1.2640010070681255E-4	1.2591678638085063E-4	1.2135337270653153E-6	2.3489172107894876E-5	2.0699513753060784E-5	-4.5630049055417806E-6	8.99774071521672E-7	1.0822186801230758E-8	1.7592863830808348E-6	2.4463053954686056E-8	-8.209475473844902E-9	1.873539696979831E-9	1.1407535629024605E-9	3.0405241092892944E-12	7.038169214724826E-14	3.5190846073624127E-15	7.178335766838255E-17	4.3516376304959596E-17	1.5474982094995087E-17	1.019321593412296E-17	4.958176177659563E-19	8.263626962765938E-20	1.0699447257411221E-18	5.729903499419062E-18	0.003147707823215243	1.079036723510463E-4	2.1632928209700017E-19	8.62589393349022E-21	5.175536360094132E-20	2.2610987715582735E-20	2.537915318400596E-16	1.5336031114885728E-17	8.674858482256302E-17	0.0053055628320349095	0.008785337831684226
23.0	1.0	1.0	0.14777045340473297	1.4058026993110115	0.41418122770911825	3.386250693064844	2.223772350431277	0.01770545254140304	999.467025978356	0.10993153208906106	0.32329094247462875	4.2221916454484554E-5	0.00537926859407512	99.95456886702064	0.006409368558935808	49.951184970520835	0.048269638699984	1.978378314495305E-4	6.194225266531132E-5	3.183765361282984E-5	59.99998987421005	3.2250946523428174E-6	5.84573735626504E-8	6.02659549262952E-8	4.373176406723428E-9	1.0706654015400318E-11	2.3055784916055016E-13	8.073947185041809E-17	3.0124628650203967E-16	5.453907791672678E-4	6.900695302778923E-6	7.742048510384652E-16	10.0	0.03902176442037763	3.1374403113878393E-17	1.2580322459062692	6.454884202265407E-5	0.015111231680526777	0.013913280165030018	0.011118861752156387	0.053622902290007324	0.043972612835624425	7.509103968007721E-6	0.0015524138103151625	4.878671635842743E-4	1.9228105676807423E-5	0.00649483792684739	1.44808916099952E-4	1.596226847153063E-4	1.6361723375018035E-6	2.505616107026528E-5	2.68963429703756E-5	-6.1942049938073805E-6	1.2652399639198341E-6	1.612547326171409E-8	2.336395472148655E-6	3.450347651389462E-8	-1.2053190984886811E-8	2.92286867813252E-9	1.5485560768301537E-9	4.373176406723428E-12	1.0706654015400318E-13	5.353327007700159E-15	1.1527892458027509E-16	7.356867394215983E-17	2.6207637644432166E-17	1.713605479989779E-17	9.03738859506119E-19	1.5062314325101984E-19	1.79539847658381E-18	9.864421774961116E-18	0.0031838060107776183	1.1706529326113288E-4	3.8710242551923264E-19	1.5687201556939196E-20	9.412320934163519E-20	4.0369735925209045E-20	4.2949106676371185E-16	2.6417164277122057E-17	1.4981085285403501E-16	0.004393445762821212	0.007541978058290544
24.0	1.0	1.0	0.14369637677905633	1.3987301025021877	0.4004999437117881	3.3810443035898583	2.2257694890417477	0.01867674412158643	999.4123558795534	0.11638835950233908	0.35838098029556875	5.0165790366204814E-5	0.006882804373942269	99.95102193335791	0.006878918689255722	49.94444763544606	0.05482993232183953	2.255305441373226E-4	8.261186147842966E-5	4.4734165795235514E-5	59.999985759983204	4.69967790173611E-6	8.897914432971117E-8	8.652965531834714E-8	6.164976970426459E-9	1.592606700817914E-11	3.6119448706134887E-13	1.3981699978799806E-16	5.314651622552078E-16	7.224322320863441E-4	9.540338905014228E-6	1.3433863194580535E-15	10.0	0.04209914795278297	5.524039894446477E-17	1.2550337257231219	7.424759654683574E-5	0.01247910267056046	0.012104525505147679	0.011128847445208739	0.0562154631398431	0.046555343800935636	8.384054152015821E-6	0.0018804581033580298	4.909759234892541E-4	2.0636756067767167E-5	0.006933153639543952	1.644897969655186E-4	1.9927141622210992E-4	2.1672966962590323E-6	2.6527967136459106E-5	3.441402186971134E-5	-8.261146124931178E-6	1.7441137303516364E-6	2.3498389508680552E-8	3.0486427313086393E-6	4.770169452507114E-8	-1.7305931062873347E-8	4.4489572164855585E-9	2.0652961104158507E-9	6.164976970426459E-12	1.592606700817914E-13	7.96303350408957E-15	1.8059724353067445E-16	1.2093704028064966E-16	4.316964163463037E-17	2.7979803030083293E-17	1.5943954867656235E-18	2.657325811276039E-19	2.9267722235735377E-18	1.6491368186345224E-17	0.0032133058828492447	1.262974438583489E-4	6.716931597290268E-19	2.762019947223239E-20	1.6572119683339431E-19	6.990849989399903E-20	7.064380442613792E-16	4.4168510255602454E-17	2.5097308678498476E-16	0.0036386008413488297	0.0064931300029475725
