time	cell	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	parameter_0000081	parameter_0000082	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_24	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_35	reaction_36	reaction_37	reaction_38	reaction_39	reaction_40	reaction_41	reaction_42	reaction_43	reaction_44	reaction_45	reaction_46	reaction_47
0.0	1.0	9.5	2.0	0.0	1.9	0.0	1.7	0.0	2.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.8	0.5727810650887574	1.14	0.095	0.47619047619047616	0.42000000000000004	2.72	0.017	0.0	0.0	1.7674371995599825	1.5	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0	1.089168572448848	0.36363636363636365	0.025	0.95	0.7676767676767677	0.8095238095238094	0.9786476868327402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.475	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.01	0.0
1.0	1.0	9.274127665553618	2.1778451239104335	0.26153471864403066	1.5952574905521868	1.9933304468271895	1.943241282024693	0.25527083195620054	3.2237931264139355	1.167687966769729	0.10015167585396376	0.25803650888939555	0.07623165228660642	0.22001665746554844	0.1986091614511006	0.12645523431035055	0.15942174803143197	1.0	1.8	0.6553961582618829	1.112895319866434	0.09274127665553618	0.47804942949142926	0.5520865514537361	3.109186051239509	0.01943241282024693	0.5713375400950478	0.321806174727066	1.7356524872054184	1.9342758758483611	0.1751989990999314	0.36844649389397743	0.8794278888444556	0.2882795496915183	0.14183324628937433	0.05921127206264854	0.0012645523431035056	0.002615347186440307	0.001986091614511006	1.0784191073002387	0.2750065064837876	0.032237931264139354	0.15954943563094223	0.7669220821698048	0.8292962815786613	1.0035031231876204	0.011676879667697291	0.23919965361926274	0.0010015167585396376	0.0025527083195620057	7.623165228660642E-4	0.0025803650888939554	0.20756847822584443	0.021778451239104334	0.23287493182574104	0.4705059554205457	0.2389958028926974	0.0015942174803143198	0.27760418171675216	0.01595257490552187	0.072340139178041	0.13302281851364048	0.0718524598686085	0.15011367068498174	0.05584116202721426	0.0022001665746554846	0.04325650432115934
2.0	1.0	9.05790529964436	2.2879027493114226	0.39737744295040944	1.700639880571411	3.065753279747602	2.1663788104678563	0.3886624579202296	3.9185261449116133	1.676101236645783	0.12174946129002089	1.138961396542989	0.1600318171597525	0.15282723159337924	0.26389548473412533	0.1110336323687816	0.06766703086641343	1.0	1.8	0.6259557462062486	1.0869486359573233	0.09057905299644362	0.4790611238190424	0.5750331236102868	3.46620609674857	0.021663788104678564	0.58104716486157	0.39506105990705076	1.749774439577555	2.351115686946968	0.20207405278559187	0.377478761246999	1.8276128660657307	0.367714894013962	0.24350983526194983	0.42501911229851974	0.0011103363236878159	0.003973774429504095	0.0026389548473412534	1.0832169453027856	0.24178919435256166	0.03918526144911613	0.12318533935587056	0.7661658697288888	0.8441383639981508	1.0193572445069683	0.01676101236645783	0.3678903935697122	0.0012174946129002088	0.003886624579202296	0.0016003181715975251	0.01138961396542989	0.1890929027151071	0.022879027493114226	0.284908443029944	0.4722320934132964	0.2807919111378071	6.766703086641343E-4	0.1472354607525292	0.01700639880571411	0.079894544592371	0.14503916415832227	0.0795359765459363	0.16471218543000785	0.05261418813791262	0.0015282723159337924	0.06154316764299492
3.0	1.0	8.819742920326055	2.3560439727397284	0.4917071816516884	1.7401371668539953	3.6887392029011834	2.3777895468190158	0.4725647627510772	4.6039711861705355	1.8986324775204961	0.12699196872030602	2.2810473955533186	0.2040943288921855	0.3574540208098825	0.2958157794001979	0.13484438471562618	0.10560577058385072	1.0	1.8	0.6151439263845886	1.0583691504391266	0.08819742920326056	0.4796420583039379	0.5943901557250924	3.8044632749104252	0.023777895468190157	0.5841635972320144	0.42817812806761074	1.7540691030298228	2.762382711702321	0.20818747099771095	0.37998631541821837	2.3452145415818375	0.3832006703962713	0.2834113022824458	0.840928154059351	0.0013484438471562618	0.004917071816516884	0.0029581577940019786	1.0846690760953608	0.3125595181583856	0.04603971186170536	0.3004489364679539	0.7652918738878802	0.8560006101045129	1.0306060237065124	0.01898632477520496	0.442648704348142	0.0012699196872030603	0.004725647627510772	0.002040943288921855	0.022810473955533185	0.21706861723112042	0.023560439727397284	0.3105360119544899	0.4728281125447388	0.2978931974893241	0.0010560577058385072	0.20829244205640587	0.017401371668539955	0.08309974881142046	0.14947144343182292	0.08253472681072499	0.16783673374380362	0.05741861142599159	0.003574540208098825	0.06711546697884843
4.0	1.0	8.59859283971918	2.3707017714902583	0.5631482208365439	1.5941844675646528	4.130556734941782	2.574494487968888	0.5307316169334965	5.267085249208435	2.0791209505277495	0.12878321699249043	3.4432957533083544	0.22649968911936097	0.70191329834176	0.31176169991401304	0.17035971389410345	0.24090937494593362	1.0	1.8	0.6557000280067072	1.0318311407663014	0.0859859283971918	0.4797628347634035	0.6294438150831727	4.119191180750221	0.02574494487968888	0.5858174694823409	0.4472107769592555	1.7354852822708087	3.160251149525061	0.2102420251591193	0.38164397437860775	2.7465116673227117	0.38871107500336316	0.30113936562573806	1.23693564165499	0.0017035971389410345	0.00563148220836544	0.0031176169991401306	1.078362089530291	0.3501192958357042	0.05267085249208435	0.5353987014021606	0.7644388844234021	0.865523368216716	1.0388569504028295	0.020791209505277495	0.4956668081930139	0.0012878321699249043	0.005307316169334965	0.00226499689119361	0.03443295753308354	0.2535331921575254	0.023707017714902582	0.3262175645167601	0.47048727517147304	0.30576778502920315	0.002409093749459336	0.35630275399832156	0.01594184467564653	0.0849204149452663	0.15142821684441138	0.08414539602657277	0.16887150030334297	0.06301224078112141	0.0070191329834176	0.06937209947436053
5.0	1.0	8.44708723161343	2.3237379041074577	0.6194373494920877	1.2818820410411278	4.445276197972244	2.7458393835403685	0.5731200918308401	5.872917320531554	2.2617979567962703	0.12981520346914585	4.590527313836706	0.23840030148228597	1.1851452345698723	0.31697894623463285	0.1974869553735608	0.44890707221992243	1.0	1.8	0.7465424326277188	1.0136504677936116	0.0844708723161343	0.4793707067438001	0.6731187534347576	4.39334301366459	0.027458393835403685	0.5867994820585892	0.4594832578418252	1.6530138546304103	3.5237503923189326	0.21141793425398275	0.38306375027343187	3.103621186020144	0.39147217416643054	0.30995564188607855	1.599181878620708	0.0019748695537356083	0.006194373494920877	0.0031697894623463284	1.0496214740529952	0.3688751131591849	0.058729173205315545	0.7147174888883048	0.7638299033769511	0.8728479266637463	1.0448480414144237	0.022617979567962705	0.5334331437566693	0.0012981520346914586	0.005731200918308401	0.00238400301482286	0.04590527313836706	0.2778783790575736	0.023237379041074577	0.33685674713686314	0.46381746161030546	0.3082558471427204	0.004489070722199224	0.47953300362274837	0.012818820410411278	0.08610024902507515	0.152035947664499	0.08514380996591457	0.16946033357611306	0.06638508069221798	0.011851452345698723	0.07044919890379157
6.0	1.0	8.401078394415087	2.2256087591235194	0.6645752270232061	0.9021552029321734	4.634391793333975	2.843230808037096	0.6048737185662881	6.287802484389536	2.437403329946892	0.13061057371923554	5.708931384446793	0.2450228874364617	1.867364878625497	0.3121407532467226	0.2164665356028833	0.6780575211412025	1.0	1.8	0.8560486899426105	1.0081294073298104	0.08401078394415087	0.47850025297512033	0.7098124630629732	4.549169292859354	0.02843230808037096	0.5873267776265413	0.4679234177198439	1.321134004683076	3.772681490633721	0.21232038222794988	0.3842358526419853	3.3765665188509533	0.3931140519051235	0.3146950800768314	1.910099578053618	0.002164665356028833	0.006645752270232062	0.0031214075324672258	0.9200016322630976	0.3796682351938975	0.06287802484389536	0.7745207183982792	0.7636408192656183	0.8766661937815976	1.048316124829925	0.024374033299468918	0.556127015200077	0.0013061057371923555	0.006048737185662881	0.002450228874364617	0.057089313844467936	0.29339088687544457	0.022256087591235194	0.3444911337160111	0.45010752840108337	0.3059499812007268	0.0067805752114120255	0.5546156592917287	0.009021552029321735	0.08692084225781949	0.15147288919514526	0.08581306163557924	0.16991056170509988	0.0684010823420886	0.018673648786254972	0.07101641553608072
7.0	1.0	8.453249021926872	2.103496236373852	0.7009757187090849	0.5729598622347982	4.6318720725141205	2.67563010487723	0.6289288421410962	6.131290651518818	2.5491397292928877	0.13117493023254825	6.709735023634616	0.2488628778303072	2.8043106814667955	0.2950702239634837	0.2295952713952713	0.8486784385878964	1.0	1.8	0.9364812252937661	1.0143898826312245	0.08453249021926873	0.47730878810926325	0.7268065221025811	4.281008167803568	0.026756301048772302	0.587320029138463	0.47393316853423434	0.5576383856971633	3.6787743909112907	0.21295869663215483	0.3849007587037786	3.38096864369225	0.39412605632066866	0.31739077557924034	2.1230318731604876	0.002295952713952713	0.007009757187090849	0.002950702239634837	0.4994179473681982	0.38622736876765595	0.061312906515188184	0.7185108869996045	0.7638550774741053	0.8699453489658286	1.0470602991778375	0.025491397292928878	0.5558246487016945	0.0013117493023254826	0.006289288421410962	0.002488628778303072	0.06709735023634616	0.30347077977729264	0.02103496236373852	0.3501462151415136	0.4257013637723392	0.2975146919617244	0.008486784385878963	0.5910642422303679	0.005729598622347982	0.08751522703320298	0.14937608863722265	0.08628123978380824	0.1702281429486243	0.06965975889864216	0.028043106814667956	0.07133544256071817
8.0	1.0	8.562112671976296	1.9884650601210072	0.7303645428549145	0.3627000793597933	4.255733986219591	2.0789991687210816	0.6467913506268196	5.321442854753608	2.5790594892535337	0.1314248081570107	7.346743289303766	0.25110253380438097	3.9379430025784274	0.26413869878001517	0.23851238891529639	0.9117448687303547	1.0	1.8	0.9735391755267773	1.0274535206371556	0.08562112671976296	0.47605897223049404	0.7228460081764443	3.326398669953731	0.020789991687210817	0.5862250541034361	0.47819822724302424	0.12101657337315522	3.1928657128521647	0.2132407872020804	0.38506938716349853	2.920967790498608	0.3946285243836115	0.3189456823028481	2.151108715205821	0.0023851238891529638	0.007303645428549145	0.002641386987800152	0.1295819383406849	0.39009396616681863	0.05321442854753608	0.6229716329017336	0.7642941333464139	0.8386445606569686	1.0394471348116132	0.025790594892535337	0.5106880783463509	0.0013142480815701069	0.006467913506268196	0.0025110253380438096	0.07346743289303766	0.3100368267794275	0.01988465060121007	0.3544204562936698	0.39193863967090387	0.28092952958330786	0.009117448687303546	0.6019385052139995	0.003627000793597933	0.08795709657156298	0.14507587337735156	0.08660937892276538	0.17036826242220998	0.07045898369615586	0.03937943002578428	0.07151829156102997
9.0	1.0	8.692549651949303	1.9006213131582725	0.7541809065530093	0.2556897471298946	3.4500482313107326	1.3244480607893014	0.6587194099998952	4.304166859784342	2.6629904777067526	0.13160865341062106	7.441171066035253	0.2522989513306876	5.059224073352333	0.22533534574538822	0.2443556155728445	0.8888328280630672	1.0	1.8	0.9866723304858629	1.0431059582339164	0.08692549651949304	0.47500776400253997	0.7091105758373302	2.119116897262882	0.013244480607893015	0.5830988211735233	0.4809578091257973	0.031482588614904806	2.582500115870605	0.21344812403422422	0.3855229323724635	2.1867440218367515	0.3946957840301281	0.3197711411654247	1.9646236117436344	0.002443556155728445	0.007541809065530093	0.002253353457453882	0.03511956288214298	0.392246896155063	0.04304166859784342	0.55791257918816	0.7648063511062162	0.7680417235547733	1.0260971676225994	0.026629904777067528	0.4140057877572879	0.0013160865341062106	0.006587194099998952	0.002522989513306876	0.07441171066035253	0.31422277277509175	0.019006213131582725	0.3577094319698179	0.359428053792789	0.25736171864735	0.008888328280630672	0.5981213217412364	0.0025568974712989463	0.0882928780972706	0.1385249704295817	0.08681989696296108	0.17047116090773717	0.07096025286718574	0.05059224073352333	0.07161501627459164
