time	compartment	Glu	Fru	Formic_acid	Triose	Acetic_acid	Cn	Amadori	AMP	C5	lys_R	Melanoidin	_J1	_J2	_J3	_J4	_J5	_J6	_J7	_J8	_J9	_J10	_J11
10.0	1.0	141.00227208194252	13.905625471857013	0.7859847135436356	1.0221674818133688	1.066520675410017	0.01536789191907556	1.2381448307222611	0.9517090583689993	0.7859847135436356	12.263802737700301	0.5463433732084375	1.4100227208194251	0.07077963365175219	0.06627106787851299	0.015296188019042714	0.09900805335962193	0.004487315245160689	0.3112603290684881	0.13785504545261654	0.17778521624340946	0.02558037715967926	0.11909687156429657
11.0	1.0	139.30181197613464	15.087674312778349	0.867804372667707	1.2237167262885233	1.2089218761392968	0.020291785476131592	1.2302685355201766	1.0312893731746628	0.867804372667707	12.067925008126153	0.6705170831790056	1.3930181197613465	0.0767962622520418	0.06547185162878329	0.016596441744056185	0.10742424110698184	0.005372116428406617	0.30259508767633486	0.13697809874481645	0.17665425901534215	0.027311538323046055	0.1290555521590773
12.0	1.0	137.6334156415097	16.23570139736218	0.9501138435102349	1.4409356588204834	1.351030549561044	0.026135077262794845	1.2166682606371537	1.1016028140875662	0.9501138435102349	11.87766172272198	0.8040672025532991	1.3763341564150973	0.0826397201125735	0.06468770535150957	0.0178592715370984	0.11559819394921872	0.006325707542221922	0.29425736749187603	0.13546384413934068	0.1747013955448889	0.02892632535434888	0.13785457615491803
13.0	1.0	135.99626789541367	17.350583854623313	1.0328910636692816	1.673278498137552	1.4923679327788555	0.032965353782835945	1.19890780720354	1.1629725079847393	1.0328910636692816	11.692267318662454	0.9458523661492634	1.3599626789541366	0.08831447182003266	0.06391824591084443	0.019085642240085646	0.12353615704491798	0.0073456926068238525	0.28621884934324965	0.13348639525404213	0.1721511720363563	0.030430149684468683	0.1455343796492103
14.0	1.0	134.38959177503463	18.43317410209826	1.1161145479752537	1.9202141397415013	1.6326052527289645	0.04084783792771725	1.1781766509716558	1.215872674405019	1.1161145479752537	11.511168828743976	1.094781845879344	1.3438959177503464	0.09382485617968014	0.06316310813426627	0.020276491512308085	0.13124419960693962	0.00842974007346519	0.2784566303547132	0.13117818831918415	0.16917438531302006	0.03182810687083263	0.15215430647504408
15.0	1.0	132.8126433012242	19.48430080486158	1.1997633785281343	2.18122574746586	1.7715272513420168	0.049845452505486804	1.1553783438098204	1.2608664173297082	1.1997633785281343	11.333924883436122	1.2498303554243462	1.328126433012242	0.09917509109674544	0.062421942351575374	0.02143273088534774	0.13872822173061444	0.009575581031375124	0.27095193409440077	0.1286398247997854	0.1659007763876521	0.03312504025928627	0.15778482346463968
16.0	1.0	131.26470741916137	20.50476972452266	1.2838171935542124	2.4558103596264234	1.909004337612585	0.060018882009229	1.131198034660593	1.2985613140848224	1.2838171935542124	11.160194413659427	1.4100462375951555	1.3126470741916136	0.10436927789782034	0.06169441248700584	0.022555246696974927	0.14599396043860133	0.010781007478759997	0.2636891378009935	0.12594758917911042	0.16242872579691453	0.03432558247994861	0.1625019628445747
17.0	1.0	129.74509482857707	21.495364487939735	1.3682561754610671	2.743478508360695	2.0449713291056724	0.07142663268589762	1.1061540512580228	1.3295782277165602	1.3682561754610671	10.989712758920927	1.5745549621044872	1.2974509482857708	0.10941140524361324	0.06098019456943122	0.02364490093673371	0.1530469951541309	0.01204387065170345	0.25665503832810344	0.12315919206706825	0.15883266022013948	0.03543418220561506	0.16638341941645035
18.0	1.0	128.25313948719494	22.456847296360674	1.4530610383794516	3.0437538511137534	2.1794112274442057	0.08412509096103514	1.0806373120497226	1.3545298956863772	1.4530610383794516	10.822273429455622	1.7425593628082738	1.2825313948719494	0.11430535273847583	0.06027897555898162	0.024702532025996742	0.159892752750088	0.013362079406389378	0.2498382978689764	0.1203181583236161	0.15516871163721965	0.03645512127071197	0.16950587114619323
19.0	1.0	126.78819662440092	23.389959589351854	1.538213015411256	3.3561728134791378	2.3123428400632355	0.0981685802708893	1.0549414444626648	1.374006701740133	1.538213015411256	10.657714185831397	1.9133376679658018	1.2678819662440093	0.11905489430980093	0.059590452413468435	0.025728955548287042	0.16653651227618518	0.014733598651173414	0.2432290251167745	0.11745718042647309	0.15147904201039403	0.03739252561821875	0.17194319865576024
20.0	1.0	125.34964114230407	24.295422673432046	1.623693845749205	3.6802842427774047	2.443811341137381	0.11360941635036921	1.0292858045179516	1.3885676847574997	1.623693845749205	10.495906415836219	2.086240094888326	1.2534964114230407	0.12366370140776911	0.05891433133688291	0.026724964940775253	0.17298340943483617	0.016156447825792807	0.23681845848388983	0.11460068147502872	0.14779514867073268	0.03825037240702922	0.17376536007055352
21.0	1.0	123.936866311573	25.173938322232605	1.7094857617927424	4.015649071875294	2.5738810787730673	0.13049796102285216	1.0038330733259881	1.3987353280368506	1.7094857617927424	10.336747029797618	2.260684568839539	1.23936866311573	0.12813534606016397	0.058250327166439304	0.027691332154455867	0.17923844085429613	0.01762869942553254	0.2305987262511438	0.11176677438411552	0.14414039099887863	0.03903249482709694	0.17503773895053149
22.0	1.0	122.54928269218743	26.026189352862286	1.7955714763528958	4.36183999283139	2.7026300990686933	0.14888267453586468	0.9787027097226474	1.4049930426514867	1.7955714763528958	10.180152279619053	2.4361519680068073	1.2254928269218743	0.13247330380606903	0.05759816286532809	0.028628808288148518	0.18530646819237948	0.019148477568529804	0.22456266472161932	0.10896875970051956	0.14053192208907495	0.03974258563055071	0.17582082935740706
23.0	1.0	121.18631722638327	26.852840181681696	1.8819341700145527	4.718441140011329	2.8301459824980912	0.16881016648497493	0.9539812359533141	1.4077845379956606	1.8819341700145527	10.02605304734077	2.61218117871025	1.2118631722638327	0.13668095652475984	0.05695756909640013	0.029538124199849868	0.19119222209357367	0.020713956604649735	0.21870368012224536	0.10621627081104199	0.13698216567053637	0.04038420001999566	0.17617015708477696
24.0	1.0	119.84741246398194	27.654537361687822	1.9685574787059388	5.08504778235509	2.956522683424849	0.19032524536675996	0.9297301025672982	1.4075144833000268	1.9685574787059388	9.874391256294697	2.788364157837974	1.1984741246398194	0.14076159517099102	0.05632828385807151	0.030419991097856605	0.1969003060152173	0.022323359764538846	0.21301564351029972	0.10351614961984297	0.13349994542763835	0.04096075828816879	0.17613636244016537
25.0	1.0	118.53202589002558	28.431910103031413	2.055425481510777	5.46126602450648	3.081858136391783	0.21347096680038036	0.9059917025533814	1.4045500223687346	2.055425481510777	9.725117139812582	2.9643411352652977	1.1853202589002558	0.1447184224244299	0.05571005216831202	0.03127510111333456	0.20243519993358364	0.023974957847583446	0.2074928105879634	0.10087311616229347	0.13009134856964003	0.04147554843909019	0.17576538979922346
26.0	1.0	117.23962933197477	29.18557077773758	2.142522688747696	5.846712516534325	3.2062524484783093	0.2382886804560681	0.8827939702749192	1.3992228227181904	2.142522688747696	9.578187164977468	3.1397960420294186	1.1723962933197478	0.14855455525868427	0.05510262578602814	0.03210412785551134	0.20780126393749157	0.025667067947585685	0.20212976032096258	0.0982902806504095	0.12676038619177565	0.041931728913880126	0.17509874403495435
27.0	1.0	115.96970842925595	29.91611540940331	2.2298340303331137	6.241014171989085	3.3298065395428718	0.2648180757276779	0.8601538980759404	1.39183142928967	2.2298340303331137	9.433562456665936	3.3144522159684495	1.1596970842925596	0.15227302743386284	0.05450576296175029	0.03290772695034364	0.21300274171495157	0.02739805221503208	0.19692134775877032	0.09576953501177521	0.12350949822472429	0.04233233147631484	0.17417378506130932
28.0	1.0	114.72176215211705	30.624124148453696	2.317344844437517	6.643807894049229	3.4526211246691747	0.2930972261853523	0.8380802249994787	1.3826437592648646	2.317344844437517	9.291207603609356	3.488068412126296	1.1472176215211705	0.1558767919156293	0.053919228211495016	0.03368653656329907	0.2180437639369903	0.029166316654876113	0.19186266758529852	0.09331185225144195	0.12033993950767513	0.04268026427129848	0.17302404003440516
29.0	1.0	113.49530235989636	31.310161733418493	2.4050408664402454	7.054740309520108	3.574795957980537	0.32316263284329083	0.8165754921443849	1.3718996237791108	2.4050408664402454	9.151089756074033	3.660435128002465	1.1349530235989636	0.15936872322310014	0.053342792109151285	0.034441177906760344	0.22292835154193966	0.030970309958793272	0.1869490257818711	0.0909175152953558	0.11725207491701221	0.04297831504495606	0.17167951891971792
30.0	1.0	112.28985339118437	31.974777938616917	2.492908218184309	7.47346751045515	3.6964292759831627	0.3550492662765882	0.795637613407474	1.3598131987094961	2.492908218184309	9.013177946058024	3.831371241825	1.1228985339118436	0.1627516197075601	0.05277623109385665	0.03517225573247861	0.22766041892295244	0.032808522370898104	0.18217591742727213	0.08858629187678815	0.11424560490917918	0.04322915450196669	0.17016702368650635
31.0	1.0	111.10495168015018	32.61850800859566	2.58093339753006	7.899654803175335	3.817617393126047	0.3887906076201096	0.7752610753725064	1.3465753934060112	2.58093339753006	8.87744257717956	4.000720954041916	1.1110495168015018	0.1660282057637519	0.05221932728967058	0.03588035880945523	0.2322437770212011	0.03467948458593972	0.1775390091445517	0.08631756813197486	0.1113197378127382	0.04343533976993693	0.16851044473082824
32.0	1.0	109.94014539465783	33.2418730796419	2.669103268204544	8.332976464468635	3.938454413376137	0.42441868848139963	0.7554378533662078	1.3323560856525105	2.669103268204544	8.743855043874026	4.168351017107246	1.0994014539465784	0.16920113397537725	0.05167186833548918	0.03656606038760609	0.2366821363270503	0.0365817666790173	0.1730341250699981	0.08411045059379357	0.10847332136485378	0.04359931793928704	0.16673104055855517
33.0	1.0	108.79499409281924	33.84538058868122	2.7574050499419203	8.77311550475652	4.059032030107006	0.46196412979867746	0.7361581102579035	1.3173062051219673	2.7574050499419203	8.612387449028319	4.334148235591802	1.0879499409281923	0.17227298719638742	0.05113364722362504	0.03722991864754935	0.2409791097914103	0.03851397706588112	0.16865723549557918	0.08196384399611496	0.10570494305193236	0.043723429648431726	0.164847698508963
34.0	1.0	107.66906839540346	34.42952466986601	2.8458263089092553	9.219763438019974	4.179439393102476	0.5014561796740437	0.7174107289474555	1.301559657512474	2.8458263089092553	8.483012396454171	4.49801721708589	1.0766906839540347	0.175246280569618	0.05060446214583962	0.037872477136852614	0.245138215649446	0.040474761492907685	0.16440444754431832	0.0798765105610097	0.10301300656956514	0.043809912686774706	0.162877175541111
35.0	1.0	106.5619496721048	34.99478653915874	2.9343549484112943	9.672620058282629	4.299763026453093	0.5429227502111292	0.6991837175313855	1.285235088462558	2.9343549484112943	8.35570284016369	4.6598783538423545	1.065619496721048	0.17812346348431798	0.05008411634588925	0.03849426519307461	0.2491628801588102	0.04246280205586074	0.16027199739514555	0.07784711510994446	0.10039579000033165	0.043860905591425615	0.16083431897020453
36.0	1.0	105.47322974011482	35.5416348672152	3.0229791998673012	10.131393222453903	4.4200867849321535	0.5863904533855359	0.6814645169927729	1.2684374910351186	3.0229791998673012	8.230431976663677	4.819666015308421	1.0547322974011482	0.18090692147412538	0.049572417977853965	0.03909579835393672	0.2530564402545722	0.04447681624657263	0.15625624369230637	0.07587425932197533	0.09785148999499226	0.043878451217104895	0.15873226762813475
37.0	1.0	104.40251057377631	36.070526140873675	3.1116876140527503	10.595798639340254	4.540491839353601	0.6318846359755663	0.664240234264773	1.25125966362168	3.1116876140527503	8.1071731697387	4.977326932374836	1.0440251057377632	0.183598978057047	0.049069179969674866	0.03967757875496104	0.25682214612302057	0.046515556026703715	0.15235366186387447	0.07395650768303982	0.09537825523807875	0.04386450026214742	0.15658263430561703
38.0	1.0	103.34940402435134	36.581905013556586	3.2004690525984767	11.065559664637725	4.661056683646249	0.6794294135799104	0.6474978181646494	1.2337835269977757	3.2004690525984767	7.985899899681559	5.1328187551560065	1.0334940402435135	0.186201896519003	0.04857421989144513	0.04024009551491225	0.2604631636965229	0.048577806927759606	0.14856083914143894	0.07209240707445205	0.092974211710262	0.043820914736688275	0.15439567056850165
39.0	1.0	102.31353154912667	37.07620464489081	3.2893126797398238	11.540407101724298	4.781857158088058	0.7290477037481439	0.6312241915985594	1.2160813102888932	3.2893126797398238	7.8665857308334415	5.286108767279099	1.0231353154912666	0.1887178816424942	0.04808735982808953	0.04078382510937989	0.26398257707162254	0.050662387176569665	0.14487447012399665	0.0702805014925836	0.09063748167163714	0.043749471361943786	0.1521804151695521
40.0	1.0	101.29452394922623	37.553847029851674	3.3782079543083317	12.020079008075605	4.902966484453125	0.7807612582491129	0.6154063503015951	1.1982166160326477	3.3782079543083317	7.749204292752627	5.437172740913123	1.0129452394922622	0.19114908138194503	0.04760842625613633	0.04130923173283684	0.2673833908525439	0.052768146845451905	0.14129135276754198	0.06851934304257959	0.08836619783980604	0.04365186489196531	0.14994482733032555
41.0	1.0	100.29202111561051	38.01524331773337	3.467144621958571	12.504320507132656	5.024455309826673	0.8345906945015116	0.6000314359769376	1.1802453745306467	3.467144621958571	7.633729271444724	5.585993918047684	1.002920211156105	0.19349758848726287	0.04713724992433694	0.04181676764950671	0.2706685324222616	0.05489396702631236	0.1378083847108659	0.06680750008167223	0.08615851389192847	0.0435297113513512	0.14769590616876513
42.0	1.0	99.3056717828278	38.46079412124533	3.5561127076228494	12.992883605455285	5.14639175661129	0.8905555261902222	0.5850867898597906	1.1622166974085997	3.5561127076228494	7.520134407939828	5.732562104791774	0.993056717828278	0.19576544207713872	0.04667366573792907	0.042306873533369864	0.2738408541432667	0.0570387590279487	0.13442255986997206	0.06514356318298908	0.08401261215596732	0.043384551184180026	0.14543979751371217
43.0	1.0	98.33513329014674	38.89088981603018	3.645102508186636	13.485527014999983	5.268841476836075	0.9486741930912633	0.5705599913239782	1.1441736398449962	3.645102508186636	7.408393502154032	5.876872866676987	0.9833513329014675	0.19795462916359363	0.04621751264636897	0.042779978797633206	0.2769031354901349	0.05920146359584992	0.1311309652500313	0.06352614943401172	0.08192670915421002	0.04321785231090996	0.1431818892902028
44.0	1.0	97.38007134974917	39.30591083089425	3.7341045853777253	13.982015980365627	5.391867709331137	1.0089640901275	0.5564388850707591	1.1261538803592537	3.7341045853777253	7.298480420471369	6.01892681409861	0.9738007134974918	0.20006708612925173	0.04576863353438211	0.04323650191398368	0.27985808511596705	0.0613810501538051	0.12793077793624488	0.06195390546377832	0.0798990595073103	0.043031013091211275	0.14092689658815702
45.0	1.0	96.4401598217007	39.706227929035855	3.8231097588623304	14.482122110855428	5.515531338675315	1.0714415956765884	0.5427115996132568	1.108190326421416	3.8231097588623304	7.190369105863637	6.1587289681016815	0.9644015982170071	0.2021047001587925	0.04532687511619933	0.04367685072193944	0.2827083428547353	0.06357651606665533	0.12481926223437152	0.06042550950094001	0.07792795858846753	0.04282536519169789	0.13867893744837598
46.0	1.0	95.51508049544636	40.09220248055145	3.9121090995414867	14.985623217208097	5.639890955089634	1.1361220991519727	0.5293665591368506	1.090311653493834	3.9121090995414867	7.084033589657007	6.2962881977123	0.9551508049544636	0.20406931062600686	0.044892087832859785	0.0441014227286066	0.2854564816615263	0.06578688592354355	0.12179376693873625	0.058939672694296945	0.07601174422646037	0.04260217635833346	0.1364416003182184
47.0	1.0	94.60452287760165	40.46418672649286	4.001093923041326	15.49230315285577	5.765002914651868	1.2030200278771215	0.5163924903306785	1.0725427844661084	4.001093923041326	6.979448004277052	6.4316167209261526	0.9460452287760166	0.20596271043784867	0.04446412575247278	0.04451060539914215	0.2881050094926292	0.06801121084103683	0.11885172271085873	0.057495139873417735	0.07414879768658211	0.042362653093937185	0.1342180040480888
48.0	1.0	93.70818398582817	40.82252403474279	4.090055783390995	16.001951659570736	5.890921399362879	1.272148873272568	0.5037784254134545	1.054905315814995	4.090055783390995	6.876586596473935	6.564729662297607	0.9370818398582818	0.2077866473368408	0.04404284647333924	0.044904776438217074	0.29065637112736864	0.07024856778551553	0.1159906395558347	0.05609068988553403	0.07233754410511793	0.042107943241732095	0.13201085122108847
49.0	1.0	92.82576814859735	41.167549147968835	4.178986466882167	16.514364217367373	6.017698476714527	1.3435212163747292	0.49151370229161956	1.0374178962218856	4.178986466882167	6.77542374065919	6.695644660827297	0.9282576814859735	0.20954282516316136	0.04362811102984075	0.04528430406276572	0.2931129499335381	0.07249805891424277	0.11320810438660779	0.05472513561314892	0.07057645251205365	0.04183913847628531	0.12982247553320678
50.0	1.0	91.95698681065822	41.49958842390953	4.267877986104297	17.029341898529843	6.145384158499996	1.4171487527048934	0.4795879625691206	1.020096562818501	4.267877986104297	6.675933952084508	6.824381522527862	0.9195698681065823	0.2112329050776995	0.04321978380100936	0.04564954726630049	0.29547706957823583	0.074758810934546	0.1105017786685189	0.05339732375244589	0.06886403554530003	0.041557276703506625	0.1276548838711072
51.0	1.0	91.10155834403484	41.81896006823901	4.356722574149968	17.54669122564038	6.274026458677261	1.4930423165062208	0.46799114796033375	1.0029550397099394	4.356722574149968	6.578091899668156	6.950961912661562	0.9110155834403484	0.21285850674733656	0.042817732421696376	0.046000856075062914	0.2977509956858617	0.07702997448056127	0.10786939613820747	0.052106134413903556	0.06719884893562432	0.04126334437161436	0.12550979366930182
52.0	1.0	90.25920786438704	42.12597436024991	4.445512678984845	18.066224033486797	6.403671450149721	1.5712119043660422	0.4567134955289031	0.9860050029444396	4.445512678984845	6.481872418331882	7.075409083194766	0.9025920786438704	0.21442120949367205	0.042421827696261905	0.04633857179627491	0.29993693744497935	0.07931072350700703	0.1053087605921978	0.05085048059218807	0.06557949082299519	0.04095827869515899	0.12338866606846717
53.0	1.0	89.42966705257555	42.42093387158724	4.534240957976966	18.587757334731936	6.534363320368901	1.6516666982402348	0.44574553207646117	0.9692563156607907	4.534240957976966	6.387250520754483	7.197747631508255	0.8942966705257556	0.21592255340637903	0.042031943514710506	0.046663027258745965	0.3020370491657011	0.0816002546994732	0.10281774374144338	0.049629307541393185	0.06400460095085905	0.040642969794328056	0.12129273534179136
54.0	1.0	88.61267398127886	42.704133678258934	4.622900272580243	19.1111131892314	6.66614442569523	1.7344150878959321	0.43507806792933357	0.9527172367458677	4.622900272580243	6.294201408480986	7.318003286843804	0.8861267398127887	0.21736404042233798	0.04164795677120106	0.04697454704608483	0.3040534317892036	0.08389778690072584	0.10039428312880173	0.048441592083251994	0.062472859773973	0.04031826275184865	0.11922303500637789
55.0	1.0	87.80797294651413	42.975861566142314	4.7114836831672475	19.636118576889626	6.799055344476692	1.8194646927883475	0.42470219031307427	0.936394605974301	4.7114836831672475	6.2027004823510055	7.43620272136161	0.8780797294651412	0.21874713537166438	0.04126974728486164	0.047273447722756545	0.30598813435093325	0.08620256055254545	0.09803638010692929	0.04728634186945769	0.06098298750705433	0.039984959589864144	0.11718042099162403
56.0	1.0	87.01531430391965	43.23639823019854	4.799984444006511	20.162605273947957	6.933134928823176	1.906822383387007	0.414609256459924	0.9202940082773581	4.799984444006511	6.11272335222834	7.552373383034369	0.8701531430391966	0.22007326699171056	0.040897197722842234	0.047560038053218394	0.3078431553990136	0.08851383715263153	0.09574209787447052	0.04616259461424794	0.05953374313508049	0.0396438211691968	0.11516559219582859
57.0	1.0	86.23445430966112	43.48601746760088	4.888395998379748	20.690409732601662	7.0684203550680795	1.9964943019662302	0.40479088655989015	0.9044199194961343	4.888395998379748	6.024245846027536	7.666543347916431	0.8623445430966112	0.22134382891008847	0.04053019352554072	0.047834619214360975	0.30962044436931824	0.0908308987261213	0.09350955956869691	0.04506941730957817	0.058123923401134626	0.039295569013421315	0.11317910872574626
58.0	1.0	85.46515496582772	43.724986364975926	4.976711973834538	21.219372963846325	7.204947172919047	2.088485882874254	0.39523895663970626	0.8887758357124516	4.976711973834538	5.93724401804328	7.7787411896045535	0.8546515496582773	0.22256018059772745	0.04016862283393903	0.048097485001473525	0.3113219029186286	0.09315304731128536	0.09133694641296047	0.044005905432264895	0.05675236178389542	0.03894088706017159	0.11122140808105618
59.0	1.0	84.70718387018826	43.95356547995073	5.064926177568201	21.749340423457202	7.342749353307483	2.1828018722949643	0.3859455914335999	0.8733643880168	5.064926177568201	5.851694156595809	7.888995863953783	0.8470718387018826	0.22372364829294922	0.03981237641898848	0.04834892202794581	0.3129493862172492	0.09547960445897712	0.08922249591747614	0.04297118215021701	0.05541792747395061	0.03858042334208685	0.10929281951642236
60.0	1.0	83.96031407018108	44.172009017192444	5.153032591938707	22.280161901008164	7.48185933495232	2.27944634751578	0.376903157294149	0.8581874443637088	5.153032591938707	5.767572791010772	7.997336607331363	0.8396031407018109	0.22483552589750955	0.03946134761298511	0.04858920991891169	0.31450470420241017	0.09780991074542583	0.08716450013206116	0.04196439753313055	0.05411952435586686	0.03821479159977624	0.10739357678767451
61.0	1.0	83.2243239210155	44.38056499912114	5.241025370098635	22.811691411840055	7.622308069657729	2.378422735714841	0.36810425517947315	0.8432461999786696	5.241025370098635	5.684856697955623	8.103792846886229	0.832243239210155	0.2258970758455266	0.03911543224287728	0.04881862149903326	0.3159896227937425	0.10014332529797784	0.0851613039495384	0.040984727771682536	0.052856090001220546	0.03784457282914631	0.1055238294653307
62.0	1.0	82.49899694776518	44.57947543147052	5.3288988317483055	23.34378709189107	7.76412506636763	2.4797338322802487	0.3595417137437335	0.8285412576149306	5.3288988317483055	5.603522907157061	8.20839412148427	0.8249899694776518	0.22690952994618493	0.038774528565449634	0.04903742297461758	0.3174058650720701	0.10247922533340179	0.08321130345857089	0.04003137440822729	0.05162659467646269	0.037470316765393565	0.10368365297793242
63.0	1.0	81.78412171133823	44.76897646386547	5.416647459004391	23.876311095304576	7.907338434002025	2.583381818673734	0.35120858255078125	0.8140726988110262	5.416647459004391	5.523548706525545	8.311170012112644	0.8178412171133823	0.22787409020107524	0.038438537204328965	0.04924587411025202	0.31875511242272214	0.10481700570838709	0.08131294434473821	0.03910356358120398	0.050430040368466676	0.0370925433059185	0.10187305752921182
64.0	1.0	81.07949167821077	44.94929854557996	5.504265892380378	24.409129494732586	8.05197492310174	2.6893682798507803	0.34309812542529	0.7998401471689183	5.504265892380378	5.44491164671375	8.412150080692038	0.8107949167821077	0.22879192959700198	0.03810736108875906	0.04944422840013796	0.32003900564452925	0.10715607848187604	0.07946472033869768	0.03820054528485178	0.04926545982981739	0.03671174387436626	0.10009199601671843
65.0	1.0	80.38490509381498	45.12066657663314	5.591748926875422	24.94211218425582	8.198059966309104	2.7976942212488396	0.3352038139514775	0.7858428245563356	5.591748926875422	5.367589545136152	8.511363816356031	0.8038490509381498	0.22966419287506268	0.03778090539409304	0.049632733234296456	0.32125914602562794	0.10949587248888304	0.07766517171029816	0.037321592645357504	0.04813191564529266	0.036328382727946536	0.09834037106497984
66.0	1.0	79.70016485947502	45.28330005437646	5.679091508168251	25.475132784843602	8.345617717712775	2.908360085354978	0.3275193211262539	0.7720796010337382	5.679091508168251	5.2915604894768355	8.608840588363167	0.7970016485947502	0.2304919972767762	0.03745907748395326	0.04981163005981411	0.3224170963871604	0.11183583292546341	0.07591288380753387	0.03646600121419711	0.0470284993205188	0.03594289821012941	0.096618041273362
67.0	1.0	79.02507841278727	45.43741321571923	5.766288728912879	26.00806855227955	8.494671091085092	3.0213657678639225	0.3200385151711217	0.7585490392148689	5.766288728912879	5.216802840712306	8.704609604901695	0.7902507841278726	0.2312764332680109	0.03714178685401001	0.049981154537291156	0.3235143820959209	0.11417542094450722	0.07420648563924145	0.03563308827915269	0.04595433039342136	0.035555703950757446	0.0949248267673487
68.0	1.0	78.35945761134454	45.58321517513543	5.853335825132986	26.54080028748129	8.645241797040498	3.1367106334371937	0.31275545350521816	0.7452494336887926	5.853335825132986	5.143295235675511	8.798699877130469	0.7835945761134454	0.23201856524143932	0.036828945077331934	0.05014153669264897	0.32455249204696424	0.11651411326204286	0.0725446485004582	0.03482219219327099	0.044908555568814276	0.035167190015556855	0.0932605141318155
