time	compartment	c1	h1	c2	h2	Phi1_c1	r2	R1	Phi_minus1_c1	k1	R3	Phi2_c1	k2	r4	Phi3_c1	k3	R5	Phi1_c2	Phi_minus1_c2	Phi2_c2	Phi3_c2	Jreceptor_Cell1	Jpump_Cell1	Jleak_Cell1	Inactivated_to_S_Cell1	Open_to_Inactivated_Cell1	Jreceptor_Cell2	Jpump_Cell2	Jleak_Cell2	Inactivated_to_S_Cell2	Open_to_Inactivated_Cell2	diffusion
10.0	1.0	0.48893565550964263	0.5274204201605622	0.2722401139016015	0.7370555989191312	7.534912988303341	100.0	6.0	0.8714780660106561	44.0	50.0	0.7185477895142341	26.5	20.0	0.7659402987257854	1.6	1.6	4.340396875084818	0.8752345210857798	0.6354362209771203	0.8545912397239078	0.5384163631039272	1.05677346320513	0.2	0.3619677445539251	0.26757510984817245	0.931365479081093	0.8349798906615933	0.2	0.22470998169816012	0.2713704114457994	-0.002166955416080411
11.0	1.0	0.2521955216574364	0.6282079868113668	1.044773780825141	0.5912405859468387	4.033711370411209	100.0	6.0	0.8755836345704956	44.0	50.0	0.627712085127785	26.5	20.0	0.8638396871666338	1.6	1.6	14.830480201775458	0.8619883435849118	0.9285078981838261	0.6049666748816669	0.4330604952136869	0.7950108889087613	0.2	0.3211686963639219	0.2213645762037449	1.600244217175248	1.1654077832107406	0.2	0.24728582354631948	0.45398620991192873	0.007925782591677045
12.0	1.0	0.17258707362127154	0.7118838869864376	1.0442582875202215	0.46575149165848245	2.79602493351333	100.0	6.0	0.8769729162149071	44.0	50.0	0.5969742287451797	26.5	20.0	0.9026354890038275	1.6	1.6	14.824247563015325	0.861997048760282	0.9283152961787595	0.6050846120257322	0.3499869284323137	0.5747818850418989	0.2	0.260063828559879	0.19960850014211068	0.6160513671145288	1.16537460790196	0.2	0.3232655513951533	0.3575281404789607	0.0087167121389895
13.0	1.0	0.2132168696376333	0.7405763856118812	0.6436887445959933	0.4930512306603191	3.431666302838525	100.0	6.0	0.876263317568993	44.0	50.0	0.612674098786029	26.5	20.0	0.8824096150835812	1.6	1.6	9.688725184778905	0.8688150703614591	0.7774665682527184	0.7131113902735656	0.620841607560324	0.7006513718892295	0.2	0.22891789171581128	0.23642054627542602	0.5404486216214666	1.1129685773429085	0.2	0.361510941701293	0.28978828095070547	0.004304718749583601
14.0	1.0	0.7456145262687849	0.6573442141791463	0.34367704045027375	0.5829886004068312	11.053322471439946	100.0	6.0	0.867070000250428	44.0	50.0	0.8160762444592795	26.5	20.0	0.6821240157244215	1.6	1.6	5.417631418794289	0.8739925763596242	0.6629142480433127	0.823182023917586	1.9331552897821995	1.1339158777639364	0.2	0.23373374063532798	0.4183193111533318	0.51805941550135	0.9416850011911713	0.2	0.3432762879138099	0.24449092204754422	-0.0040193748581851116
15.0	1.0	1.123809739465471	0.48953865790574047	0.20010577561075782	0.6759732027995755	15.775403619212815	100.0	6.0	0.8606557340744075	44.0	50.0	0.9579918836037334	26.5	20.0	0.58741254090456	1.6	1.6	3.2274574475472697	0.8764921770618456	0.6076105825066671	0.8888366570887403	0.7849041563667517	1.169984907469276	0.2	0.2998513939931408	0.3919913458163763	0.3822379762353316	0.663297155157078	0.2	0.2880068952307965	0.20769176622171234	-0.00923703963854713
16.0	1.0	0.7690966163036955	0.47557437237386263	0.18471484721813666	0.731483129390731	11.361879729287498	100.0	6.0	0.8666689567580387	44.0	50.0	0.8249493317283921	26.5	20.0	0.6753629163914585	1.6	1.6	2.9866348211869584	0.8767609845737527	0.601663216305721	0.8965017590871424	0.542702422759728	1.1376832802775552	0.2	0.3541776213040092	0.3078067981459507	0.44798180517090913	0.6155103948433269	0.2	0.24072584684578424	0.21398288916544145	-0.005843817690855588
17.0	1.0	0.4264308221167243	0.5515555445391435	0.370159784672174	0.7153222123552121	6.6355778801687535	100.0	6.0	0.8725582850631156	44.0	50.0	0.6946479429785688	26.5	20.0	0.7895655664814195	1.6	1.6	5.810839871911053	0.873533063784113	0.6730809637765006	0.8121168711532872	0.5499079035166937	1.018524034168534	0.2	0.3540763005114029	0.2600445381911245	1.2995665539195755	0.9705088071393116	0.2	0.23119163418892508	0.31241180172336885	-5.627103744455032E-4
18.0	1.0	0.23414265343775809	0.6468432193115501	1.1007365175689117	0.5520715802901881	3.755811608010644	100.0	6.0	0.8758982969721067	44.0	50.0	0.6207501794921382	26.5	20.0	0.872342179601515	1.6	1.6	15.501723164145403	0.8610443410120397	0.9493939551086199	0.5924309867295948	0.42811512162553866	0.7542448998109111	0.2	0.3080735558068166	0.21828178067618778	1.2545627843766203	1.1687465053116175	0.2	0.26536667567291194	0.4367974099074331	0.008665938641311537
19.0	1.0	0.18072018584563082	0.717745695165276	0.9425095575599184	0.4675357206073606	2.9239341114243493	100.0	6.0	0.8768307795712145	44.0	50.0	0.6001190019868811	26.5	20.0	0.8985128672757701	1.6	1.6	13.57592020213483	0.8637187367121053	0.8902229502446716	0.6292995026282387	0.39739152055539206	0.6023958170454609	0.2	0.25360912473797714	0.2071345377677014	0.586385669820016	1.1577723739540022	0.2	0.33507950618909155	0.33865314691234405	0.007617893717142876
20.0	1.0	0.25893218089301256	0.730740023178136	0.5637410515759226	0.5129038359545871	4.13700250153643	100.0	6.0	0.875466272176939	44.0	50.0	0.6303087280852249	26.5	20.0	0.8607091837160923	1.6	1.6	8.588715599019116	0.8701887772726153	0.7470733028433845	0.7394600194115966	0.8287375970620103	0.8090335544547225	0.2	0.23175453485776049	0.26143761537984844	0.5586433233630959	1.0889789866140347	0.2	0.36018813892033524	0.28077430584341906	0.0030480887068291
21.0	1.0	0.9309933935030286	0.6119168215231581	0.3067808433799293	0.6039029273128037	13.43232262168541	100.0	6.0	0.8639140348205504	44.0	50.0	0.8859019795953215	26.5	20.0	0.6321628511979304	1.6	1.6	4.864301630235804	0.8746335834325233	0.6487319665554239	0.8391105907923144	1.7067217788805995	1.156759098851823	0.2	0.24533176860787567	0.4401866295160782	0.5058088010918049	0.8926834130162907	0.2	0.3323692486736596	0.23783314899939464	-0.0062421255012309945
22.0	1.0	1.0480369715960076	0.47692946393133256	0.19553821689532455	0.6886949678237854	14.869913081041664	100.0	6.0	0.8619332419086427	44.0	50.0	0.9297270227712794	26.5	20.0	0.6042211710645635	1.6	1.6	3.1561134811837483	0.8765719337419124	0.6058459659601882	0.891097713735422	0.6788320800668685	1.1656166994135722	0.2	0.3160502918527792	0.3668652153321827	0.3938585316840473	0.6495661772621067	0.2	0.27740320244655686	0.20864490167752742	-0.00852498754700683
23.0	1.0	0.6756738246035945	0.490830471963022	0.20289498204701412	0.7311579962486408	10.121432567800996	100.0	6.0	0.8682666983825584	44.0	50.0	0.7895992982858949	26.5	20.0	0.7030884578894817	1.6	1.6	3.270972386833105	0.8764434803159216	0.6086879980102352	0.8874615637253335	0.5538465057047606	1.1204802465032058	0.2	0.3579912182718341	0.29611785913998373	0.5372422528382519	0.6714976690643261	0.2	0.23858694504423325	0.22654149962651848	-0.004727788425565804
24.0	1.0	0.3722247858765911	0.5738366012091294	0.5265564708201866	0.6880897870470085	5.84136307779962	100.0	6.0	0.8734972534375087	44.0	50.0	0.673873267695121	26.5	20.0	0.8112665510837554	1.6	1.6	8.067906455331945	0.8708291851515871	0.7329042785211325	0.7523900831953453	0.5422004090577118	0.9725667953582994	0.2	0.34573211073520066	0.2513788185662215	1.688496869838153	1.0744436335838874	0.2	0.23467815107317913	0.36318910677761207	0.0015433168494359557
25.0	1.0	0.2164299471208984	0.6648102581242036	1.112864293017895	0.5194653428869866	3.481579442894496	100.0	6.0	0.8762072502233442	44.0	50.0	0.6139145888085079	26.5	20.0	0.8808487233631295	1.6	1.6	15.64579678696107	0.8608400372117373	0.9539141766903138	0.5897825424286515	0.41449009386200936	0.7093506187959054	0.2	0.2952514562157122	0.2141395989370111	0.989630054157135	1.169406710538136	0.2	0.2834109517971933	0.41360712764385377	0.008964343458969966
26.0	1.0	0.18847445416911965	0.7239223309825588	0.8468548478385688	0.47246713905282267	3.0455721448788737	100.0	6.0	0.8766953066122725	44.0	50.0	0.6031163412034719	26.5	20.0	0.8946171952695404	1.6	1.6	12.368523455786505	0.8653435916866818	0.8542730339321633	0.6539006600303084	0.44733834998282834	0.6275839172292608	0.2	0.24698382993293577	0.21442263106978152	0.5681173886802477	1.1481297861750088	0.2	0.34495408596103616	0.3224160925233799	0.006583803936694491
27.0	1.0	0.3362122299241968	0.7172898242709048	0.492246384039453	0.5330695275201838	5.306202155545839	100.0	6.0	0.8741221885949255	44.0	50.0	0.6600465773372707	26.5	20.0	0.826355693488539	1.6	1.6	7.5820656660473045	0.8714209240234626	0.7198120559808892	0.7647282902269456	1.150989855864376	0.932670810836536	0.2	0.23361916332088317	0.2972028361813723	0.5660279534082654	1.0584671289830188	0.2	0.35707494187434974	0.27141827018891346	0.0015603415411525618
28.0	1.0	1.0538514655277875	0.5675507439977463	0.2735268911028169	0.6244906174870014	14.940085861999869	100.0	6.0	0.8618350768248967	44.0	50.0	0.9318989252491631	26.5	20.0	0.6028973440236598	1.6	1.6	4.360017831289377	0.8752121190006846	0.6359318671098514	0.8540042887018237	1.3658648698206224	1.1659843386115738	0.2	0.2607225078687665	0.43795676261896466	0.48365152097368175	0.8373708045509325	0.2	0.32068662311387436	0.23054421023022953	-0.0078032457442497065
29.0	1.0	0.9627571471246894	0.47108376836100146	0.19191549008393505	0.7009651491943707	13.827240082935615	100.0	6.0	0.8633755797979323	44.0	50.0	0.8978152969707466	26.5	20.0	0.6243275925676904	1.6	1.6	3.099452671653526	0.8766352025097104	0.6044461444726577	0.8928992515852712	0.6128258548195	1.1594705031531538	0.2	0.3302169975691509	0.3453279756147994	0.40752135155777913	0.638406376798274	0.2	0.26700799448225965	0.20994507727172054	-0.007708416570407544
30.0	1.0	0.5901924548965563	0.5081968546356145	0.22917155393691624	0.7292902254200728	8.95561789637933	100.0	6.0	0.8697337935456163	44.0	50.0	0.7571398178032379	26.5	20.0	0.7305294091498313	1.6	1.6	3.679005337267953	0.8759849832034772	0.6188322466230689	0.8747129248518699	0.5629618762637529	1.0978796189012732	0.2	0.35927666120107316	0.2851059788017173	0.6659073595359782	0.7421551740603153	0.2	0.23679333870879848	0.24301712688438024	-0.0036102090095964
31.0	1.0	0.32443289855519175	0.596189307540686	0.7334975367032857	0.6506767196726904	5.1298338326794175	100.0	6.0	0.8743267924885694	44.0	50.0	0.6555197161904021	26.5	20.0	0.8314137641282444	1.6	1.6	10.893262122769045	0.8672770878484789	0.8114944313524058	0.685666033425707	0.5218946758456511	0.917558256154701	0.2	0.33573376781283115	0.24220994292949943	1.8316922103534914	1.1318395341204135	0.2	0.2395191080052827	0.41040170912950946	0.004090646381480939
32.0	1.0	0.20247025997625898	0.6818320357167744	1.0822553318569197	0.4951192478364851	3.2643487431576004	100.0	6.0	0.8764508951878976	44.0	50.0	0.608523943967765	26.5	20.0	0.8876706792494176	1.6	1.6	15.281224428449965	0.8613558605459586	0.9425015854206656	0.5965129348414132	0.4046670616966668	0.6702579123565622	0.2	0.2824283729706953	0.21099036698086468	0.8036599192569572	1.1676989650772065	0.2	0.30116789921799847	0.3879365140292236	0.008797850718806607
33.0	1.0	0.2008083678676184	0.7282617320156743	0.7523240366078036	0.48191239749393794	3.238422411313348	100.0	6.0	0.8764799099960986	44.0	50.0	0.6078819913363201	26.5	20.0	0.8884898740750519	1.6	1.6	11.14170517482677	0.8669553726891929	0.8186123792516077	0.6801784002119448	0.518427376737596	0.6653759463698184	0.2	0.2414366995027662	0.22423414835686253	0.5624126406135157	1.1350258102678514	0.2	0.35239199664221527	0.3081786641592184	0.005515156687401852
34.0	1.0	0.4752801397402554	0.694911822057736	0.42769896315261524	0.5544871302171499	7.339916258191733	100.0	6.0	0.8717138345381439	44.0	50.0	0.7133314108435652	26.5	20.0	0.7709802495388685	1.6	1.6	6.653998041981112	0.8725363422223703	0.6951334283300563	0.789071765126496	1.5723710048463342	1.0494722301443298	0.2	0.23521695956128535	0.34724867478198707	0.5637136285524269	1.0194369132464172	0.2	0.3515416265461243	0.2618444057055	-4.758117658764016E-4
35.0	1.0	1.1029510055220622	0.5292951941612634	0.24535499586223028	0.6447311237063794	15.528067202837141	100.0	6.0	0.8610070286399989	44.0	50.0	0.9502194913400219	26.5	20.0	0.5919456167467481	1.6	1.6	3.9285996716725746	0.8757028386728177	0.6250746943639073	0.8670418448415722	1.0612221949733636	1.168868627319229	0.2	0.27863164659786926	0.41926248867365923	0.4584323989218354	0.7801253908620491	0.2	0.3080329819164131	0.22359456106374562	-0.008575960096598318
36.0	1.0	0.8699201684577845	0.47216166978190677	0.19192784425982629	0.7116476245709028	12.662740572327078	100.0	6.0	0.8649512296125537	44.0	50.0	0.8629540448222518	26.5	20.0	0.6477942163608624	1.6	1.6	3.0996460082743273	0.8766349867358608	0.6044509184690776	0.8928930956262338	0.5775763528624237	1.1507324929914244	0.2	0.34193061748885584	0.32703972721822355	0.4329916886357686	0.6384448409462313	0.2	0.25746784512806453	0.21315298751083114	-0.006779923241979582
37.0	1.0	0.5122748052436512	0.5278514777204061	0.27469496047841835	0.7232639413956365	7.866295888361009	100.0	6.0	0.8710754003783727	44.0	50.0	0.7274567666285047	26.5	20.0	0.7574771975824611	1.6	1.6	4.377821746054633	0.8751917845466584	0.6363817669051832	0.8534721827980395	0.5680842336015639	1.0681253719455661	0.2	0.357641739499047	0.27454963087624684	0.8761916558572904	0.8395237752340894	0.2	0.23618652799599227	0.2676566256542846	-0.0023757984476523285
38.0	1.0	0.2836913380630099	0.6184695643385022	0.9258142852444557	0.6059412910114316	4.514724272730743	100.0	6.0	0.8750352018546723	44.0	50.0	0.6398461589653768	26.5	20.0	0.8493960595716662	1.6	1.6	13.367587508329757	0.8640018940796558	0.8839580934876164	0.6334590826202201	0.4931721382482205	0.8555657958635403	0.2	0.32407044865753737	0.23309646785934185	1.6349376729570326	1.1562916274705013	0.2	0.24962006829440683	0.43452770220656745	0.006421229471814458
39.0	1.0	0.1936291507818243	0.69710037438312	1.019377238769385	0.4799745409625501	3.1262632306195215	100.0	6.0	0.8766052733071733	44.0	50.0	0.6051083280787917	26.5	20.0	0.8920461619965178	1.6	1.6	14.522331598580658	0.8624174261101055	0.9190144473139132	0.6108322147411266	0.4056092714929599	0.6437151315847495	0.2	0.2702004485017199	0.20992810754292984	0.6846738010863281	1.1637154334123463	0.2	0.3176483028656165	0.36341576106609613	0.008257480879875606
40.0	1.0	0.22225823838083084	0.7293502962774975	0.6607225691223841	0.49573851741160346	3.5719867267782726	100.0	6.0	0.8761055664035103	44.0	50.0	0.6161643433223343	26.5	20.0	0.8780314262273174	1.6	1.6	9.91968307140348	0.868522945758731	0.7839298250880766	0.7077383230712482	0.6303595375432273	0.724686965178536	0.2	0.2376389453674698	0.23867346428978814	0.5652427345366603	1.1170921369238493	0.2	0.3568851760765332	0.295492476008736	0.004384643307415534
41.0	1.0	0.6807137160288881	0.6603732036844627	0.3706552398915421	0.5769118123897791	10.1892364343598	100.0	6.0	0.8681803544941797	44.0	50.0	0.7915096568162722	26.5	20.0	0.7015347821847071	1.6	1.6	5.818165101300512	0.873524471548938	0.6732710669797486	0.8119126915817393	1.8263806712223976	1.1215767215062673	0.2	0.23826001057731033	0.4000041854392375	0.5508121920481522	0.9710049195701289	0.2	0.3435106691790544	0.2521455627789276	-0.00310058476137346
42.0	1.0	1.091205494458966	0.5005040115053679	0.2232200159438642	0.664055544212268	15.388152202212005	100.0	6.0	0.8612049681382438	44.0	50.0	0.945840079941356	26.5	20.0	0.5945291072325417	1.6	1.6	3.5868893494360705	0.8760887889313301	0.6165355448943203	0.8775682506818546	0.8432409689999867	1.168212685419691	0.2	0.2969649041059495	0.3940180615784988	0.4365806803562842	0.7271636201160907	0.2	0.29481418839190765	0.21786363244951942	-0.008679854785151018
43.0	1.0	0.7745849357550646	0.47946432292033064	0.19728806741396573	0.7198429945398748	11.433688456202564	100.0	6.0	0.866575276896366	44.0	50.0	0.8270219986679018	26.5	20.0	0.6738019667808749	1.6	1.6	3.1834580750139483	0.876541376914802	0.6065220357600049	0.890230135618808	0.5637744631577786	1.1385181569038776	0.2	0.35073796299589566	0.3115328900914937	0.4782885047511931	0.6548711059196811	0.2	0.24940420896532642	0.2192701743521865	-0.005772968683410988
44.0	1.0	0.44267644414908397	0.5492766726728262	0.3608909228482007	0.7099694847676202	6.87100226104169	100.0	6.0	0.8722772680136726	44.0	50.0	0.7008654451974937	26.5	20.0	0.7832860679345185	1.6	1.6	5.673590810241491	0.8736938365011662	0.6695238674116981	0.8159556359595946	0.5655903392717583	1.0297443266645747	0.2	0.35304530278846485	0.2642230103864762	1.2188294398931832	0.960947736266857	0.2	0.23665203350412534	0.3058174689349264	-8.178552130088329E-4
45.0	1.0	0.25050960780901704	0.6401524415319375	1.0472194240603623	0.5613900915323873	4.007826937759525	100.0	6.0	0.8756130105626297	44.0	50.0	0.6270621413018188	26.5	20.0	0.8646266916140913	1.6	1.6	14.860037144366238	0.8619470462138676	0.9294216025181778	0.6044077742319847	0.4616665317253005	0.7914037726720703	0.2	0.31113380396364915	0.22470005113971156	1.302568620059426	1.165564534624811	0.2	0.2650992385330043	0.43164171318366445	0.007967098162513453
46.0	1.0	0.19042387116090112	0.7098951594115194	0.9359014741907602	0.4738097157081834	3.0761039166965896	100.0	6.0	0.8766612554009953	44.0	50.0	0.603869724252978	26.5	20.0	0.8936431343280564	1.6	1.6	13.493580865780041	0.8638307898073585	0.8877437755121934	0.6309393390413881	0.42215890994774163	0.633741745174406	0.2	0.259250199027231	0.2116034471670909	0.6156354331520675	1.1571953046618062	0.2	0.33199415018107886	0.3418448409672237	0.0074547760302985915
47.0	1.0	0.2609991910615944	0.725703305545587	0.5747003519322775	0.5132686199403499	4.168650771177312	100.0	6.0	0.8754302681635695	44.0	50.0	0.6311053168810254	26.5	20.0	0.8597531947809665	1.6	1.6	8.741088128273033	0.8700002114460164	0.7512453217568877	0.7357335453495276	0.816854290466073	0.8132135242738736	0.2	0.23582745937504015	0.26082455781670233	0.5709271033341777	1.0927982050636258	0.2	0.35810460388415477	0.2838817264933753	0.0031370116087068313
48.0	1.0	0.8899316394546853	0.6163259802711859	0.3216173117042122	0.5998066715454999	12.916407390148219	100.0	6.0	0.8646111044465825	44.0	50.0	0.8704793141193613	26.5	20.0	0.6425879227553463	1.6	1.6	5.0875795836098945	0.874375712677385	0.6544373570128592	0.8326319659251084	1.7035988588387403	1.1528371878300854	0.2	0.2465442913527324	0.43232543027439446	0.5279304344218186	0.9137760623350208	0.2	0.333213757821183	0.2425061456102225	-0.005683143277504732
49.0	1.0	1.037855589576869	0.4821161603626834	0.2075549186231311	0.6817951447894406	14.746758815482702	100.0	6.0	0.862105186272478	44.0	50.0	0.9259227537214239	26.5	20.0	0.6065532951546644	1.6	1.6	3.343585700715281	0.8763621345695006	0.6104877726497975	0.8851736583576493	0.7046760847108651	1.1649585846779118	0.2	0.31412414943936423	0.3687929683851662	0.4240736566895903	0.6848901388579324	0.2	0.281666555793897	0.2141646490608263	-0.00830300670953738
50.0	1.0	0.6814388679742369	0.4919422658068413	0.21026610948387564	0.7247386517898876	10.198983803332233	100.0	6.0	0.8681679325368117	44.0	50.0	0.7917844926230427	26.5	20.0	0.7013118003993206	1.6	1.6	3.385782602178226	0.8763148138680974	0.6115347431683457	0.8838479556224889	0.5629705209822436	1.1217326602694768	0.2	0.3563068842738036	0.2981528035763396	0.5548032535328744	0.6925066200569642	0.2	0.24328917987739787	0.2294385438186113	-0.004711727584903613
51.0	1.0	0.38186421797909625	0.5718030878814852	0.5172545801349909	0.6853779348483378	5.9835841838079515	100.0	6.0	0.873330129461512	44.0	50.0	0.6775708856640484	26.5	20.0	0.8073206960825587	1.6	1.6	7.936694412883854	0.8709895334910425	0.7293565715106872	0.7556956140333336	0.5528614543964779	0.981843010302869	0.2	0.34569222915192166	0.2539915724595033	1.6312927498605394	1.0703793906128638	0.2	0.2377585147132209	0.35833016452879013	0.0013539036215589467
52.0	1.0	0.22505769598520095	0.6606233253369431	1.088499851778907	0.5237888465447442	3.615351165826946	100.0	6.0	0.8760567337987786	44.0	50.0	0.6172447647020252	26.5	20.0	0.8766846130507067	1.6	1.6	15.355856310073005	0.8612505774813413	0.9448309732253252	0.5951274272681562	0.43401266434609914	0.7318537323750165	0.2	0.2975263087054176	0.21779279470730484	1.009993225920239	1.1680586754855202	0.2	0.2834063185922275	0.41176007010245136	0.008634421557937061
53.0	1.0	0.19331835874001377	0.7196408650466419	0.841806159204109	0.4756786491056996	3.121401929342173	100.0	6.0	0.8766107011599564	44.0	50.0	0.6049882368359626	26.5	20.0	0.8922007585558654	1.6	1.6	12.30385865392647	0.8654295219611212	0.8523718266101933	0.655252667771757	0.4592254526014652	0.6427563093515706	0.2	0.25013663287345234	0.216502995896999	0.581213404768952	1.147533027349171	0.2	0.34356296394318175	0.32353664991959435	0.006484878004640952
54.0	1.0	0.33452590460302944	0.7150554258066738	0.4963476657540005	0.5336283400483722	5.280993552492125	100.0	6.0	0.8741514737496764	44.0	50.0	0.6593986432884105	26.5	20.0	0.8270760273578889	1.6	1.6	7.640411063135301	0.8713501477620778	0.721377980764029	0.7632321804906929	1.1286149264333218	0.9305754848715421	0.2	0.23567082644100146	0.29545747965576613	0.5735689226764511	1.0605256859429275	0.2	0.3559498589439448	0.2729102058795492	0.0016182176115097108
55.0	1.0	1.033330567926337	0.5707382396696988	0.28078392492055493	0.6225609218462442	14.691909586029848	100.0	6.0	0.8621816273863443	44.0	50.0	0.9242314940771322	26.5	20.0	0.6075955747781215	1.6	1.6	4.470523556883968	0.8750857994915305	0.6387266862498872	0.850709099966167	1.3803100372851034	1.1646600733455013	0.2	0.2608175459981576	0.4354972501750336	0.49815764957250097	0.8504842193497405	0.2	0.3210908584682413	0.23327449321164898	-0.00752546643005782
56.0	1.0	0.9595448157479142	0.4735129133123986	0.19845068815127234	0.6972860220919059	13.787465145373819	100.0	6.0	0.863430004312024	44.0	50.0	0.8966111545964698	26.5	20.0	0.6251111487307444	1.6	1.6	3.2016175998725505	0.876521075786621	0.6069711982210096	0.8896546402641315	0.6242121573068444	1.1592079224970078	0.2	0.3291129475511895	0.3464556796936808	0.4259065246961666	0.658365132533603	0.2	0.26931089511874967	0.2131607055556715	-0.0076109412759664185
