time	Cell	compartment_0000002	P0	T0	P1	T1	P2	T2	CC	Cn	Mp	Mt	Pt	Tt	V_mT	V_dT	P0_to_P1	T0_to_T1	P1_to_P0	T1_to_T0	P1_to_P2	T1_to_T2	P2_to_P1	T2_to_T1	P0_degradation	T0_degradation	P1_degradation	T1_degradation	P2_degradation	T2_degradation	PT_complex_formation	PT_complex_nucleation	PT_complex_degradation	PTnucl_complex_degradation	Mp_production	Mt_production	P0_production	T0_production	Mp_degradation	Mt_degradation
10.0	1.0	1.0	1.3098913656571212	1.3098913656571214	1.2753960843726955	1.2753960843726952	1.196256168903998	1.1962561689039983	1.3362311081773022	1.3025755076167063	2.9864624901755024	2.9864624901755024	6.420350234727823	6.420350234727824	0.7	2.0	3.166004490052658	3.166004490052658	0.3893868257514754	0.3893868257514753	3.115094606011803	3.1150946060118025	0.37426792650170976	0.37426792650170987	0.013098913656571213	0.013098913656571214	0.012753960843726955	0.012753960843726953	1.7254821801455995	1.7254821801455995	0.915495921062664	0.54122356338304	0.013362311081773022	0.013025755076167062	0.257811633796153	0.257811633796153	2.687816241157952	2.687816241157952	0.6859287554441204	0.6859287554441204
11.0	1.0	1.0	1.108728974950201	1.1087289749502012	1.2069632960216754	1.2069632960216756	1.2509144079731378	1.2509144079731382	1.6534432926254112	1.872783377480784	2.4549803733633833	2.4549803733633833	7.09283334905121	7.09283334905121	0.7	2.0	2.8532020227796457	2.853202022779646	0.3763570657384654	0.37635706573846545	3.010856525907723	3.0108565259077236	0.38478847825250834	0.38478847825250845	0.01108728974950201	0.011087289749502013	0.012069632960216754	0.012069632960216757	1.736820931321005	1.736820931321005	0.8856782517144969	0.6175093000790899	0.016534432926254113	0.018727833774807842	0.07518075370446213	0.07518075370446213	2.209482336027045	2.209482336027045	0.6718187171295376	0.6718187171295376
12.0	1.0	1.0	0.801664462756835	0.8016644627568352	0.9721539321275631	0.9721539321275631	1.1953483104300027	1.1953483104300036	1.8006562666464425	2.464226633951835	1.8389608704708418	1.8389608704708418	7.234049605912679	7.23404960591268	0.7	2.0	2.289109130414562	2.2891091304145625	0.3270873428253644	0.3270873428253644	2.616698742602915	2.616698742602915	0.3740901442663516	0.37409014426635184	0.00801664462756835	0.008016644627568353	0.00972153932127563	0.00972153932127563	1.725286708213712	1.7252867082137122	0.6342353399095702	0.5875484331974985	0.018006562666464426	0.02464226633951835	0.026403199021719673	0.026403199021719673	1.6550647834237577	1.6550647834237577	0.6497271826486012	0.6497271826486012
13.0	1.0	1.0	0.5060400905484562	0.5060400905484562	0.6664154804497096	0.6664154804497097	1.0165657484659647	1.0165657484659654	1.6998803830601665	2.955288528703865	1.223814910219735	1.223814910219735	6.844190231228161	6.844190231228163	0.7	2.0	1.6154253635669729	1.6154253635669729	0.24992934722135424	0.2499293472213543	1.999434777770834	1.9994347777708343	0.3369943946963284	0.3369943946963286	0.005060400905484562	0.005060400905484562	0.006664154804497096	0.006664154804497097	1.6813712618637224	1.6813712618637227	0.22015887530890121	0.4288705240953269	0.016998803830601667	0.02955288528703865	0.012940285993828925	0.012940285993828925	1.1014334191977617	1.1014334191977617	0.613910761886963	0.613910761886963
14.0	1.0	1.0	0.2693290526921289	0.26932905269212887	0.38742943046575995	0.38742943046575995	0.7234047403361051	0.723404740336106	1.3784846923321168	3.2330623204724622	0.651465904936957	0.651465904936957	5.991710236298572	5.991710236298573	0.7	2.0	0.9494579109102615	0.9494579109102613	0.16227890362823288	0.16227890362823288	1.298231229025863	1.298231229025863	0.26562513078640937	0.2656251307864096	0.0026932905269212892	0.002693290526921289	0.0038742943046575994	0.0038742943046575994	1.5740545514280575	1.5740545514280577	-0.1991135133903721	0.18047835130477763	0.013784846923321168	0.03233062320472462	0.00906957338297091	0.00906957338297091	0.5863193144432614	0.5863193144432614	0.5420923384511469	0.5420923384511469
15.0	1.0	1.0	0.10121800509703083	0.10121800509703077	0.17211480679859548	0.17211480679859542	0.35512619086755126	0.355126190867552	0.9748726747039452	3.2529374819093575	0.1975387524229033	0.1975387524229033	4.85626915937648	4.856269159376481	0.7	2.0	0.38536888548071146	0.38536888548071124	0.07923835621390082	0.0792383562139008	0.6339068497112066	0.6339068497112064	0.15078860412856876	0.15078860412856904	0.0010121800509703084	0.0010121800509703075	0.0017211480679859548	0.0017211480679859541	1.2829943748792956	1.2829943748792967	-0.4335860710942511	-0.06566389155950436	0.009748726747039452	0.03252937481909358	0.008851883576656299	0.008851883576656299	0.177784877180613	0.177784877180613	0.34980846254714537	0.34980846254714537
16.0	1.0	1.0	0.019020024119675016	0.019020024119675016	0.04371497583883602	0.04371497583883602	0.09514627184230995	0.09514627184231	0.6824528224027218	3.0741648749025474	0.01842091454618014	0.01842091454618014	3.9144989691060896	3.91449896910609	0.7	2.0	0.0753633897334646	0.0753633897334646	0.021389957188571933	0.021389957188571933	0.17111965750857547	0.17111965750857547	0.04541271085509733	0.04541271085509734	1.902002411967502E-4	1.902002411967502E-4	4.3714975838836026E-4	4.3714975838836026E-4	0.6456912471541518	0.6456912471541519	-0.39860831778704414	-0.20536128153887645	0.006824528224027218	0.030741648749025473	0.011072755681442158	0.011072755681442158	0.016578823091562132	0.016578823091562132	0.05921994850731591	0.05921994850731591
17.0	1.0	1.0	0.0032760801047577066	0.0032760801047577066	0.010018703892569564	0.01001870389256957	0.04385176264014106	0.04385176264014106	0.5449318674328697	2.8179647048644934	0.004664882555062833	0.004664882555062833	3.420043118934831	3.420043118934831	0.7	2.0	0.013082890121011735	0.013082890121011737	0.004984383415521212	0.004984383415521214	0.0398750673241697	0.03987506732416971	0.021455451633877617	0.021455451633877617	3.276080104757706E-5	3.2760801047577064E-5	1.0018703892569567E-4	1.0018703892569571E-4	0.36009769880570125	0.36009769880570125	-0.3246515479557451	-0.23663382051317688	0.005449318674328697	0.028179647048644934	0.015610781726293687	0.015610781726293687	0.00419839429955655	0.00419839429955655	0.016001597949103653	0.016001597949103653
18.0	1.0	1.0	0.0020559392218431286	0.0020559392218431286	0.005828301826823117	0.0058283018268231205	0.034380643398620354	0.03438064339862037	0.47214136597574613	2.5571847653596405	0.0060308676941318	0.0060308676941318	3.0715910157826736	3.0715910157826736	0.7	2.0	0.008215311796501465	0.008215311796501465	0.002905683313728771	0.0029056833137287726	0.023245466509830167	0.02324546650983018	0.016899808553616752	0.01689980855361676	2.0559392218431288E-5	2.0559392218431288E-5	5.828301826823117E-5	5.8283018268231204E-5	0.2937182327525269	0.29371823275252695	-0.28186638521684393	-0.2281521334864805	0.004721413659757461	0.025571847653596404	0.022851367505348136	0.022851367505348136	0.00542778092471862	0.00542778092471862	0.020550478102231273	0.020550478102231273
19.0	1.0	1.0	0.002519363887555156	0.0025193638875551554	0.005505871383003033	0.005505871383003032	0.03012068134192916	0.03012068134192915	0.42100917334356425	2.3134461500444896	0.008964377165613433	0.008964377165613433	2.772601240000541	2.772601240000541	0.7	2.0	0.010064777132199047	0.010064777132199046	0.002745377842851274	0.0027453778428512734	0.02196302274281019	0.021963022742810187	0.014836892022605819	0.014836892022605816	2.519363887555156E-5	2.5193638875551553E-5	5.505871383003033E-5	5.5058713830030324E-5	0.2620828178036438	0.26208281780364373	-0.2515167974727361	-0.21008372600275943	0.004210091733435643	0.023134461500444896	0.03373334538101075	0.03373334538101075	0.00806793944905209	0.00806793944905209	0.030118991840662843	0.030118991840662843
20.0	1.0	1.0	0.003463653255634947	0.0034636532556349465	0.005906904207367335	0.005906904207367335	0.027132179272960643	0.027132179272960646	0.37881571988992796	2.09098825142681	0.013447811141249943	0.013447811141249943	2.506306708052701	2.506306708052701	0.7	2.0	0.013830660716031456	0.013830660716031454	0.002944754911096657	0.002944754911096657	0.023558039288773255	0.023558039288773255	0.013384514118211921	0.013384514118211923	3.463653255634947E-5	3.463653255634947E-5	5.9069042073673355E-5	5.9069042073673355E-5	0.239182244584995	0.23918224458499504	-0.22640604575143666	-0.19090821835140523	0.0037881571988992798	0.020909882514268098	0.049710655391801556	0.049710655391801556	0.012103030027124949	0.012103030027124949	0.044236442655080546	0.044236442655080546
21.0	1.0	1.0	0.004946831361537614	0.004946831361537614	0.0068437893235440556	0.006843789323544053	0.024852440225207308	0.024852440225207304	0.34179163678760655	1.889369400609385	0.020226504473077344	0.020226504473077344	2.267804098307281	2.267804098307281	0.7	2.0	0.019738503921037244	0.019738503921037244	0.0034102252302611567	0.0034102252302611554	0.027281801842089254	0.027281801842089243	0.012273704360621546	0.012273704360621545	4.9468313615376135E-5	4.9468313615376135E-5	6.843789323544055E-5	6.843789323544054E-5	0.22130407710442104	0.22130407710442102	-0.2043338095303869	-0.17279889804931314	0.0034179163678760656	0.01889369400609385	0.07276496473330496	0.07276496473330496	0.01820385402576961	0.01820385402576961	0.06449313305369479	0.06449313305369479
22.0	1.0	1.0	0.0072232717959263	0.0072232717959263	0.008495916013386	0.008495916013386	0.023212189497283483	0.023212189497283483	0.30865213271640674	1.70702656119877	0.030471906976945264	0.030471906976945264	2.0546100712217727	2.0546100712217727	0.7	2.0	0.028789111395518686	0.028789111395518686	0.004229989190244078	0.004229989190244078	0.033839913521952626	0.033839913521952626	0.011472938734642122	0.011472938734642122	7.2232717959263E-5	7.2232717959263E-5	8.495916013386E-5	8.495916013386E-5	0.2082152929714429	0.2082152929714429	-0.18454471274033465	-0.15621403260991	0.0030865213271640676	0.0170702656119877	0.10536248185981192	0.10536248185981192	0.02742471627925074	0.02742471627925074	0.09285541283391405	0.09285541283391405
23.0	1.0	1.0	0.010699835669317991	0.010699835669317991	0.011195883385150356	0.011195883385150356	0.022284537346912693	0.022284537346912693	0.2788128108626506	1.5422315107944664	0.0459709879940678	0.0459709879940678	1.8652245780584982	1.8652245780584982	0.7	2.0	0.04257158817842644	0.04257158817842644	0.005566779187269403	0.005566779187269403	0.044534233498155225	0.044534233498155225	0.011019486593191456	0.011019486593191456	1.0699835669317991E-4	1.0699835669317991E-4	1.1195883385150357E-4	1.1195883385150357E-4	0.20072745638142148	0.20072745638142148	-0.16669176579187123	-0.14115861564130294	0.0027881281086265058	0.015422315107944664	0.1502142561606262	0.1502142561606262	0.04137388919466102	0.04137388919466102	0.13128689343633454	0.13128689343633454
24.0	1.0	1.0	0.016001310519705717	0.016001310519705717	0.015464284473821565	0.015464284473821565	0.022247934041665886	0.022247934041665886	0.25190433768030707	1.393337620375218	0.06942259914032689	0.06942259914032689	1.6989554870907182	1.6989554870907182	0.7	2.0	0.0634972226901211	0.0634972226901211	0.007672814940433854	0.007672814940433854	0.06138251952347083	0.06138251952347083	0.011001585743841583	0.011001585743841583	1.6001310519705718E-4	1.6001310519705718E-4	1.5464284473821566E-4	1.5464284473821566E-4	0.20043072098368844	0.20043072098368844	-0.15054863792523746	-0.12752492146685934	0.002519043376803071	0.013933376203752179	0.2096878266226554	0.2096878266226554	0.0624803392262942	0.0624803392262942	0.18106446795806927	0.18106446795806927
25.0	1.0	1.0	0.02407121109061842	0.02407121109061842	0.022092615696624816	0.022092615696624816	0.02341500314508096	0.02341500314508096	0.22764171232707853	1.2588365973898117	0.10480715324711166	0.10480715324711166	1.5560571396492147	1.5560571396492147	0.7	2.0	0.09513977950468756	0.09513977950468756	0.010925620085415205	0.010925620085415205	0.08740496068332164	0.08740496068332164	0.01157202210554237	0.01157202210554237	2.4071211090618422E-4	2.4071211090618422E-4	2.2092615696624816E-4	2.2092615696624816E-4	0.20984409399636667	0.20984409399636667	-0.13592711254950612	-0.11518229208171521	0.0022764171232707853	0.012588365973898117	0.2848047272847451	0.2848047272847451	0.0943264379224005	0.0943264379224005	0.24174126554521158	0.24174126554521158
26.0	1.0	1.0	0.03628523831736515	0.03628523831736515	0.032244219786474515	0.032244219786474515	0.02629237902217591	0.02629237902217591	0.20579281906871866	1.1373668492141533	0.15768942837510647	0.15768942837510647	1.4379815054088874	1.4379815054088874	0.7	2.0	0.14255463874932797	0.14255463874932797	0.015866311476020523	0.015866311476020523	0.12693049180816418	0.12693049180816418	0.012975609687119177	0.012975609687119177	3.6285238317365154E-4	3.6285238317365154E-4	3.2244219786474514E-4	3.2244219786474514E-4	0.2326382175211639	0.2326382175211639	-0.12264614440765628	-0.10399767840159949	0.0020579281906871866	0.011373668492141534	0.37405416294987864	0.37405416294987864	0.14192048553759581	0.14192048553759581	0.31017589415918784	0.31017589415918784
27.0	1.0	1.0	0.05451183476638813	0.05451183476638813	0.047522821042697456	0.047522821042697456	0.031659983788422955	0.031659983788422955	0.18618114817339743	1.0277139979777832	0.23506847039827708	0.23506847039827708	1.3475897857486894	1.3475897857486894	0.7	2.0	0.212261945028266	0.212261945028266	0.023209910314209117	0.023209910314209117	0.18567928251367294	0.18567928251367294	0.015583308250914502	0.015583308250914502	5.451183476638813E-4	5.451183476638813E-4	4.752282104269746E-4	4.752282104269746E-4	0.27364808567048526	0.27364808567048526	-0.11050586341585861	-0.0938341106915182	0.0018618114817339742	0.010277139979777831	0.4726902899873787	0.4726902899873787	0.21156162335844939	0.21156162335844939	0.3805622547774494	0.3805622547774494
28.0	1.0	1.0	0.08099662149971759	0.08099662149971762	0.06990695614122336	0.06990695614122339	0.04064926925733114	0.04064926925733112	0.1687129954837582	0.928819466197614	0.34422481690390466	0.34422481690390466	1.289085308579644	1.289085308579644	0.7	2.0	0.31137627293732184	0.31137627293732195	0.03377299444973401	0.03377299444973402	0.27018395559787206	0.27018395559787217	0.019919772530105052	0.019919772530105045	8.09966214997176E-4	8.099662149971762E-4	6.990695614122336E-4	6.990695614122338E-4	0.3382364755782811	0.33823647557828107	-0.09924496158086892	-0.08453609594926788	0.0016871299548375822	0.00928819466197614	0.5733087115885387	0.5733087115885387	0.3098023352135142	0.3098023352135142	0.4461956183728087	0.4461956183728087
29.0	1.0	1.0	0.11798899685544101	0.11798899685544101	0.10146535723955206	0.1014653572395521	0.054801876827450455	0.054801876827450476	0.15344098360289554	0.8398114386517954	0.4905042125072938	0.4905042125072938	1.2675086531771347	1.2675086531771347	0.7	2.0	0.44566424860796994	0.44566424860796994	0.04828314532523876	0.048283145325238766	0.3862651626019101	0.38626516260191013	0.026670151242056888	0.0266701512420569	0.00117988996855441	0.00117988996855441	0.0010146535723955206	0.001014653572395521	0.430700869365696	0.4307008693656962	-0.08846069531716405	-0.07589769756862177	0.0015344098360289555	0.008398114386517955	0.6678133171609544	0.6678133171609544	0.4414537912565644	0.4414537912565644	0.5021546497825771	0.5021546497825771
30.0	1.0	1.0	0.1672368990714315	0.1672368990714315	0.14393226965076072	0.14393226965076072	0.07612804913896505	0.07612804913896505	0.14069207226703068	0.7600806986238271	0.6751323766234709	0.6751323766234709	1.288069988752015	1.288069988752015	0.7	2.0	0.617327618011987	0.617327618011987	0.06713470928547888	0.06713470928547888	0.537077674283831	0.537077674283831	0.03666828217582134	0.03666828217582134	0.0016723689907143149	0.0016723689907143149	0.0014393226965076073	0.0014393226965076073	0.5521579920992903	0.5521579920992903	-0.07746066752137279	-0.06760089636454704	0.0014069207226703067	0.0076008069862382715	0.7497581196294446	0.7497581196294446	0.6076191389611239	0.6076191389611239	0.546775526115869	0.546775526115869
31.0	1.0	1.0	0.2296495572036276	0.2296495572036276	0.19839928579655347	0.19839928579655347	0.10722073400666574	0.10722073400666574	0.1313119303759464	0.6894408676111081	0.8945683298903793	0.8945683298903793	1.3560223749939015	1.3560223749939015	0.7	2.0	0.8239844022543112	0.8239844022543112	0.09024715713763835	0.09024715713763835	0.7219772571011068	0.7219772571011068	0.05088253559597263	0.05088253559597263	0.002296495572036276	0.002296495572036276	0.001983992857965535	0.001983992857965535	0.699076750251805	0.699076750251805	-0.06499161526445404	-0.05910101529665379	0.0013131193037594642	0.0068944086761110815	0.815702346862282	0.815702346862282	0.8051114969013413	0.8051114969013413	0.5810413796781139	0.5810413796781139
32.0	1.0	1.0	0.30529177342409203	0.30529177342409203	0.2653012937212684	0.2653012937212684	0.1514151616268566	0.1514151616268566	0.12711700659998226	0.628443536770076	1.1416561010000164	1.1416561010000164	1.4775687721422754	1.4775687721422754	0.7	2.0	1.0594468845759566	1.0594468845759566	0.11711523515949226	0.11711523515949226	0.9369218812759381	0.9369218812759381	0.07037933185910966	0.07037933185910966	0.0030529177342409203	0.0030529177342409203	0.0026530129372126844	0.0026530129372126844	0.8632593360066555	0.8632593360066555	-0.04875834255540484	-0.049418503394025856	0.0012711700659998226	0.00628443536770076	0.8650679070309449	0.8650679070309449	1.0274904909000147	1.0274904909000147	0.6070679131742026	0.6070679131742026
33.0	1.0	1.0	0.39358080473797036	0.39358080473797014	0.34459605995405695	0.34459605995405684	0.2127547040935601	0.21275470409356015	0.1316761010387428	0.5789655964437517	1.4074517616419344	1.4074517616419344	1.6615732662680818	1.6615732662680816	0.7	2.0	1.3154544152723728	1.3154544152723724	0.14697459653702968	0.14697459653702963	1.1757967722962375	1.175796772296237	0.09614924948525354	0.09614924948525357	0.003935808047379703	0.0039358080473797016	0.0034459605995405696	0.0034459605995405683	1.033028961287856	1.033028961287856	-0.02468818368651969	-0.03678745866550466	0.0013167610103874282	0.005789655964437517	0.8989896821107224	0.8989896821107224	1.266706585477741	1.266706585477741	0.6269801466743036	0.6269801466743036
34.0	1.0	1.0	0.49342232193376934	0.4934223219337692	0.435857789423299	0.43585778942329884	0.29520641390271907	0.2952064139027189	0.15141855161977094	0.5452081489127255	1.6824670972667166	1.6824670972667166	1.921113225792284	1.9211132257922834	0.7	2.0	1.5831167230462477	1.5831167230462473	0.17893400481581087	0.17893400481581082	1.431472038526487	1.4314720385264865	0.12861867765555626	0.12861867765555618	0.004934223219337694	0.004934223219337693	0.00435857789423299	0.004358577894232989	1.1952080835075929	1.1952080835075927	0.013725061199301558	-0.018190498810682548	0.0015141855161977095	0.005452081489127255	0.9188147191686311	0.9188147191686311	1.514220387540045	1.514220387540045	0.6424541812024737	0.6424541812024737
35.0	1.0	1.0	0.6030131918653953	0.6030131918653951	0.5380105347305886	0.5380105347305882	0.40058363720685414	0.40058363720685397	0.1964571797568808	0.5350774211184868	1.9565133068375722	1.9565133068375722	2.2731419646782056	2.273141964678205	0.7	2.0	1.8532774055847434	1.8532774055847432	0.21198120629065817	0.2119812062906581	1.6958496503252654	1.6958496503252647	0.16686926920527725	0.16686926920527717	0.006030131918653953	0.006030131918653952	0.005380105347305886	0.0053801053473058824	1.3379870253030761	1.337987025303076	0.0746863926233185	0.010858823630431114	0.001964571797568808	0.005350774211184868	0.9242381788497493	0.9242381788497493	1.760861976153815	1.760861976153815	0.6546455243851798	0.6546455243851798
36.0	1.0	1.0	0.7188582436706104	0.7188582436706104	0.6485042487286654	0.6485042487286654	0.525780419627677	0.5257804196276767	0.2794158690400773	0.5612881313248319	2.2160122544376404	2.2160122544376404	2.7338469123918614	2.7338469123918614	0.7	2.0	2.115176825696103	2.115176825696103	0.24485679003156607	0.24485679003156607	1.9588543202525286	1.9588543202525286	0.20816552996526191	0.20816552996526183	0.007188582436706103	0.007188582436706103	0.0064850424872866545	0.0064850424872866545	1.454126926064846	1.4541269260648457	0.16408453817258073	0.055391895159079996	0.002794158690400773	0.005612881313248319	0.9097087230667802	0.9097087230667802	1.9944110289938763	1.9944110289938763	0.6642133965942686	0.6642133965942686
37.0	1.0	1.0	0.8327441745247942	0.8327441745247942	0.7615283192442373	0.7615283192442373	0.6614998439165661	0.6614998439165661	0.41053322264111747	0.6406177962291406	2.435531314741419	2.435531314741419	3.3069233565558553	3.3069233565558553	0.7	2.0	2.3517666918566436	2.3517666918566436	0.2757633568112924	0.2757633568112924	2.206106854490339	2.206106854490339	0.24854401003575755	0.24854401003575755	0.008327441745247943	0.008327441745247943	0.007615283192442372	0.007615283192442372	1.542308472065913	1.542308472065913	0.27877851861729913	0.11819637433884234	0.004105332226411175	0.006406177962291406	0.8558559640675882	0.8558559640675882	2.191978183267277	2.191978183267277	0.671235094382821	0.671235094382821
38.0	1.0	1.0	0.9239641596000412	0.923964159600041	0.8637140792560402	0.8637140792560402	0.7929938461104071	0.792993846110407	0.5897691401988845	0.7897182195569024	2.5589219875191467	2.5589219875191467	3.9601594447222754	3.960159444722275	0.7	2.0	2.5279767033161638	2.5279767033161633	0.30160625514696043	0.30160625514696043	2.4128500411756835	2.4128500411756835	0.2839225182020183	0.28392251820201825	0.009239641596000412	0.00923964159600041	0.008637140792560402	0.008637140792560402	1.6051077038955883	1.605107703895588	0.40074560384344043	0.19591784020795017	0.005897691401988845	0.007897182195569024	0.7199707098441012	0.7199707098441012	2.303029788767232	2.303029788767232	0.6748447622089964	0.6748447622089964
