time	compartment_0000002	compartment_0000001	species_0000001	species_0000002	species_0000003	species_0000004	species_0000005	species_0000006	species_0000007	species_0000008	species_0000009	parameter_0000001	parameter_0000002	parameter_0000003	parameter_0000005	parameter_0000006	parameter_0000007	parameter_0000008	parameter_0000010	parameter_0000011	parameter_0000012	parameter_0000013	parameter_0000014	parameter_0000015	parameter_0000016	parameter_0000017	parameter_0000018	parameter_0000019	parameter_0000020	parameter_0000021	parameter_0000022	parameter_0000023	parameter_0000024	parameter_0000025	parameter_0000026	parameter_0000027	parameter_0000028	parameter_0000029	parameter_0000030	parameter_0000031	parameter_0000032	parameter_0000033	parameter_0000034	parameter_0000036	parameter_0000037	parameter_0000038	parameter_0000039	parameter_0000040	parameter_0000041	parameter_0000042	parameter_0000043	parameter_0000044	parameter_0000045	parameter_0000046	parameter_0000047	parameter_0000048	reaction_0000001	reaction_0000002	reaction_0000003	reaction_0000004	reaction_0000005	reaction_0000006	reaction_0000007	reaction_0000008	reaction_0000009	reaction_0000010	reaction_0000011	reaction_0000012	reaction_0000013	reaction_0000014	reaction_0000015	reaction_0000016	reaction_0000017	reaction_0000018	reaction_0000019	reaction_0000020	reaction_0000021	reaction_0000022
20.0	1.0	1.0	20.17485466079812	0.10482240453901333	6.318757978530504E-4	5.576707526381416	3.295733412652932	2.112579872244138	0.5044059914237041	1.1219306074610111	4.047687050594344	0.04968850527244428	0.05149133824976841	0.0272751388465228	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	0.0012867033776129283	0.0012799367439464636	0.001268245409641288	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.03483292822071144	0.28954648706579494	1.5785102149035424	0.5582959279716507	0.23829806102471876	2.7941183710252755	0.3749754140243816	1.626294332763976	1.5793940387046292	1.519396555049588	0.31858420884738925	0.31558929540121583	0.3155849965137142	0.005957451525617968	0.021493218238655964	0.0026783958144598686	0.029612316965085313	0.01750034442118707	0.011217799121616372	0.107128478248838	5.566069681021607E-4	3.3552604865996975E-6
21.0	1.0	1.0	21.267429412010767	0.107220930612688	6.320181461700876E-4	3.9702038323509283	3.312283939675395	2.159797234664148	0.430190113690523	1.4396794292087738	3.007001281263866	0.04830146323866983	0.050991647666037566	0.025781254166968158	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	9.031934647054351E-4	8.984655394933009E-4	8.901581895412816E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.030781704029418853	0.2602217850852364	1.221904089231058	0.6304457284685242	0.30578791076394357	2.0757329844564465	0.3198033305175348	1.598541354855043	1.5799506624419422	1.5229196084843197	0.31858502005043116	0.31565602235911056	0.3156518649633874	0.007644697769098588	0.015967176803511125	0.0022843095036966772	0.021081782349783428	0.017588227719676348	0.011468523316066624	0.11293005017777716	5.693431415533732E-4	3.3560163561631646E-6
22.0	1.0	1.0	22.35753875792913	0.10954345350864188	6.321493693236561E-4	2.409254861865802	3.2883416319215906	2.203399116377244	0.37808148374432793	1.7476908974647118	2.2754849386935114	0.046884505152625086	0.050302299386469004	0.024511142663332736	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	6.340047248165314E-4	6.307130582557614E-4	6.247859564021096E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.027938172678676185	0.23963853727837126	0.9716085540055518	0.6757180167762374	0.3712095466215048	1.5707672531801309	0.28106577501553337	1.5394560032542541	1.5791437577853948	1.5260524688199648	0.3185857504104606	0.3157178754608468	0.3157135057558117	0.00928023866553762	0.012082825024462545	0.0020076126786823813	0.012793143316507409	0.017461094065503644	0.011700049307963164	0.11871853080460368	5.816757381308884E-4	3.3567131511086137E-6
23.0	1.0	1.0	23.444774452757322	0.11179488027511125	6.322719024090586E-4	0.9608446562010204	3.160137079269734	2.241598815076582	0.3414984153777954	2.0236555464053003	1.761508030558455	0.04544033866544759	0.049432536637741394	0.023390340625561827	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	4.450566276595612E-4	4.4277585401669717E-4	4.3852622544996253E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02594227956965732	0.22519080997736068	0.7959307478765774	0.6945015516925673	0.4298244380564858	1.2159689934945015	0.2538699219918531	1.348370520904974	1.5746302275464632	1.5287070629229917	0.3185864111974359	0.3157754037131568	0.3157710631000125	0.010745610951412144	0.009353607642265395	0.0018133565856560934	0.005102085124427417	0.01678032789092229	0.01190288970805665	0.12449175234414137	5.936308142608407E-4	3.357363801792101E-6
24.0	1.0	1.0	24.528479035702034	0.1139795972386789	6.323863154203686E-4	0.05027590226184597	2.5132055654736063	2.2649277224146065	0.3158167004773152	2.251332611200214	1.4004887305938605	0.04398270312382942	0.0484125511080324	0.022374819705435183	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.1242879844447277E-4	3.108583209744867E-4	3.0779403214509845E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.024541315368749046	0.21504955564425815	0.6726258121984393	0.6899706987203308	0.47818304661892547	0.966757370728942	0.23477813513483609	0.284501062122638	1.5454655094112801	1.530288585085799	0.3185870115464117	0.3158290736126111	0.3158248050122127	0.011954576165473137	0.007436595159453398	0.0016769866795345435	2.669650410104018E-4	0.013345121552664848	0.01202676620602156	0.1302462236795778	6.052316613373849E-4	3.357971334882157E-6
25.0	1.0	1.0	25.60596511170906	0.11610154482973081	6.324928408596085E-4	0.003607033519726681	1.0910112421196312	2.2070465496871776	0.2977885019534404	2.4216278488044036	1.146961961092419	0.04252798348328844	0.047278306349273144	0.021438294510230986	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.1933205552129192E-4	2.182593964551798E-4	2.160355403317911E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.023557914790354007	0.20793100629338007	0.5860804213332378	0.6676540012817654	0.5143537550860553	0.7917478417420969	0.2213759723521876	0.02416759216673236	1.3824241321642077	1.5263095026449198	0.31858755807263334	0.31587928439831214	0.3158748409458597	0.012858843877151383	0.006090368013400745	0.0015812569453727684	1.9153347989748675E-5	0.005793269695655241	0.011719417178838912	0.13596767474317512	6.164992030458705E-4	3.358536984964521E-6
26.0	1.0	1.0	26.661314290116117	0.11816427701296082	6.325933184064458E-4	0.0034215972832534448	0.08086936274339984	1.714319209232322	0.2851331896721423	2.5330473789954815	0.9689495168687	0.04109293106721718	0.04606616913381703	0.020565518095501136	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.5398241092347815E-4	1.5325745107463198E-4	1.5163193482613523E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02286759413041259	0.20293411106885284	0.5253358534820407	0.6347160958610535	0.5380192632986402	0.6688658514944636	0.21196801320227057	0.022941920365239732	0.415309595407156	1.482941869445946	0.3185880505496809	0.31592637995222894	0.3159220352125408	0.013450481582466006	0.005145121934572797	0.0015140572371590754	1.816868157407579E-5	4.294163161674527E-4	0.00910303500102363	0.14157157888051658	6.274523109388219E-4	3.3590705207382273E-6
27.0	1.0	1.0	27.549701265218868	0.12017099126874171	6.326874906041751E-4	0.0033441743795509763	0.003491524197915985	0.4574728073310781	0.27624954295200177	2.590956373573254	0.8439725324884575	0.03970513186082809	0.04482392125213237	0.019753807480106217	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.0810889430811373E-4	1.0762572080491222E-4	1.0642819814520427E-4	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.022382985154948166	0.1994264384943756	0.48270038479945493	0.5982851050993228	0.5503191337469592	0.5825942391767822	0.20536391023051812	0.022429649782354275	0.023404324605609882	1.0987528936263342	0.31858843586604446	0.31597065780626166	0.31596626704931685	0.013757978343673977	0.004481494147513709	0.0014668850730751293	1.7757565955415683E-5	1.853999349093387E-5	0.0024291806069280247	0.14628891371831218	6.381079636370184E-4	3.359570575108169E-6
28.0	1.0	1.0	27.556603416962947	0.12212443523677567	6.327767097683636E-4	0.003289922933962018	0.0032946742022334956	0.006861364048967755	0.27001346512257274	2.605360991520317	0.7562368636825999	0.03847749875842455	0.043697269126972534	0.01904686975405221	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	7.590635835193127E-5	7.559055292353356E-5	7.470048892878964E-5	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.022042771672047923	0.19696410378502208	0.45277534160087696	0.5637428124796559	0.5533786745989153	0.5220303070000988	0.20072800997212056	0.02207050712730389	0.022101966502325262	0.045389581399962575	0.31858843876242865	0.3160123739175955	0.3160081717678815	0.013834466864972883	0.004015617746154605	0.0014337714998008612	1.7469490779338317E-5	1.749472001385986E-5	3.643384310001888E-5	0.14632556414407324	6.484807511072788E-4	3.3600443288700103E-6
29.0	1.0	1.0	27.1183865987468	0.12402698140841786	6.328606157503996E-4	0.0032518516436470628	0.0032542995681761598	0.003261805999602026	0.26563587792076476	2.588025769821928	0.694648624020111	0.03756539999194946	0.04287950374589831	0.018512533427248175	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	5.330058985416134E-5	5.310046665496578E-5	5.243136675530543E-5	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021803926955875734	0.1952355763026086	0.43177150013190463	0.5340548093912041	0.5496966735101775	0.4795159451610826	0.1974737116462965	0.021818384651576546	0.021834598013434053	0.021884313478094965	0.3185882519466714	0.31605175004298275	0.316047580333814	0.013742416837754437	0.003688584193546789	0.0014105265117592609	1.7267332227765903E-5	1.7280330707015406E-5	1.7320189857886757E-5	0.1439986328393455	6.585832712786989E-4	3.360489869634622E-6
30.0	1.0	1.0	26.67872107851715	0.12588107306770302	6.329401686868183E-4	0.0032251320475909615	0.0032260943784041345	0.0032272593197881904	0.26256290193317944	2.5500809520873537	0.6514168357722773	0.036934635914684835	0.042340668164386745	0.01812908940965788	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.743181990734918E-5	3.7311786348478535E-5	3.68010666696505E-5	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021636251171020842	0.19402218667739554	0.4170292791747886	0.5101565175802325	0.541637194223354	0.449673041733603	0.19518926129712558	0.02164139211204608	0.021647767309449163	0.021655484685631436	0.31858805834592263	0.3160889871885778	0.3160849438074175	0.013540929855583847	0.003459023397950792	0.0013942090092651828	1.7125451172708005E-5	1.7130561149325954E-5	1.713674698807529E-5	0.14166400892692604	6.68428497989503E-4	3.360912295727005E-6
31.0	1.0	1.0	26.24121381749134	0.12768900358141	6.330155435544352E-4	0.0032063784008005275	0.003206298769576031	0.0032063574359901506	0.2604057424037419	2.5006853731811884	0.6210711561752305	0.03653136066776408	0.042026376182630686	0.017866791930415824	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.6292457222255782E-5	2.622804660240181E-5	2.5830442014693315E-5	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021518541854917507	0.19317042644904256	0.40668197308376436	0.4917475797257848	0.5311455732636844	0.4287254191077616	0.19358562890294173	0.021517144287795838	0.021516616670825935	0.02151700538013452	0.3185878592559981	0.31612426399200105	0.3161203444597262	0.01327863933159211	0.0032978878392904733	0.0013827544921638695	1.70258693082508E-5	1.7025446466448725E-5	1.7025757985107698E-5	0.13934084537087899	6.78028609017287E-4	3.361312536274051E-6
32.0	1.0	1.0	25.80590749150061	0.1294528863358478	6.330870977108918E-4	0.0031932156463697395	0.0031924048911646237	0.003191691775377455	0.2588914778941461	2.4466400677314497	0.5997710349756932	0.03631277813905177	0.04189386793607596	0.017702331867985477	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.847316984097938E-5	1.8447602354714618E-5	1.813036333182753E-5	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021435913537007068	0.19257253245872064	0.3994193809214546	0.47798114073355324	0.5196663503861599	0.414021945443721	0.19245992466650821	0.021429926597597827	0.021424554158323502	0.02141982869458745	0.31858765446808746	0.3161577389742089	0.31615395020779485	0.012991658759653997	0.0031847841957209303	0.0013747137476179158	1.6955975082223314E-5	1.695166997208415E-5	1.6947883327254284E-5	0.1370293687798682	6.873948264433518E-4	3.3616924888448355E-6
33.0	1.0	1.0	25.372825111272498	0.13117467405535405	6.331551662770449E-4	0.0031839773524991255	0.003182653474470577	0.0031813987351723767	0.25782852400908296	2.392576106291245	0.5848203250149074	0.03624499607794832	0.041909671922546334	0.01761750742268315	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.298462401147047E-5	1.2986436448081107E-5	1.2725824981775157E-5	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02137791595507862	0.19215285629041307	0.39432189715056953	0.46789007377014563	0.5081831649762605	0.40370147035779064	0.19166972474835225	0.02136870734846725	0.02135993406185591	0.0213516188701501	0.31858744375360815	0.31618955335220594	0.3161859185121112	0.012704579124406512	0.003105395925829158	0.0013690694624882303	1.6906919741770355E-5	1.6899889949438764E-5	1.689322728376532E-5	0.13472970134085696	6.965375192339299E-4	3.3620539329311083E-6
34.0	1.0	1.0	24.941979234664057	0.13285617569276112	6.332201319764191E-4	0.0031774941088625447	0.0031758100422473986	0.0031741751242850636	0.25708239268404454	2.3413798223069797	0.5743264208241443	0.03630119939972099	0.04204761820296486	0.017598115094319057	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	9.132329957155718E-6	9.153740022819877E-6	8.932487979376088E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021337212719042344	0.19185829447784394	0.3907440658278806	0.46059256603275023	0.4973090742580025	0.3964575282949068	0.1911150507213187	0.02132574227730393	0.021314581447912796	0.021303746199775087	0.3185872268666464	0.3162198333894487	0.31621642917777243	0.012432726856450062	0.003049673294576206	0.0013651075051522763	1.687249371806011E-5	1.6863551324333684E-5	1.6854869909953687E-5	0.13244190973606612	7.054662929285615E-4	3.3623989007947854E-6
35.0	1.0	1.0	24.51337510571486	0.13449907108331832	6.332836528256616E-4	0.00317294520407411	0.0031710082579450207	0.0031691064350342947	0.25655867648312786	2.2946511921280366	0.5669608510653635	0.036460192602949165	0.04228726405969788	0.01763307198837757	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	6.428777817102038E-6	6.464554756405674E-6	6.270027274774108E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021308653571513028	0.1916515700670069	0.3882328524239363	0.45536373182483425	0.48738391320799496	0.39137307549042044	0.19072572009755723	0.02129559493972331	0.02128275772560181	0.021270153101370225	0.3185870035438951	0.31624869236775727	0.3162462609196603	0.012184597830199874	0.00301056211915708	0.0013623265721254088	1.6848339033633523E-5	1.683805384968806E-5	1.6827955170032102E-5	0.1301660218113459	7.141900674524202E-4	3.362736196504263E-6
36.0	1.0	1.0	24.087012853509744	0.1361049235092823	6.333416190881361E-4	0.0031697546175273703	0.0031676400927916114	0.003165550852725991	0.2561911040235477	2.2531020448847494	0.561791015176791	0.03670523883705561	0.04261265053809336	0.01771372427008146	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	4.531755667823462E-6	4.578440717442808E-6	4.401311643622938E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02128862304041924	0.19150651616538444	0.38647027996044386	0.45164071119394467	0.4785588743335208	0.38780433777653883	0.19045246673110536	0.02127444905193909	0.02126043456303782	0.02124658742405705	0.31858677350423475	0.31627623224720713	0.31627348371098424	0.011963971858338019	0.00298311029058876	0.0013603747623650382	1.6831397019070335E-5	1.6820168892723454E-5	1.680907502797501E-5	0.12790203825213672	7.22717143834289E-4	3.3630439973580024E-6
37.0	1.0	1.0	23.662889035585444	0.13767519130012393	6.333968638261843E-4	0.0031675180440029183	0.003165278788153344	0.003163057912323894	0.2559331550293613	2.2168665956667217	0.5581623728483645	0.03702313764573668	0.04301132483747212	0.01783330556213036	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.201048194096566E-6	3.256416421782234E-6	3.08971503308378E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021274583142399325	0.1914047649491134	0.38523316610804	0.4490013684368716	0.4708624649196117	0.385299485977226	0.1902607074488272	0.021259625650057817	0.021244784208069852	0.021230064326692284	0.31858653644802337	0.3163025450838537	0.31629942811208295	0.011771561622990291	0.002963842199824815	0.0013590050532059086	1.6819520813655494E-5	1.6807630365094253E-5	1.6795837514439874E-5	0.1256499407789587	7.31055265803658E-4	3.3633373469170387E-6
38.0	1.0	1.0	23.240997721235583	0.13921123740995625	6.334483589888883E-4	0.0031659517115650193	0.0031636248132121203	0.0031613114489495607	0.2557521742032578	2.1857277687524808	0.5556154897408938	0.03740349462176401	0.04347357597653644	0.01798651578075382	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.268040082016833E-6	2.3307297862663138E-6	2.169154118327518E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021264752350330148	0.19133342341683132	0.3843648632710744	0.44713589024460204	0.46424857808302694	0.383541372568139	0.19012616630270182	0.021249244268124596	0.021233821748982522	0.02121848865180297	0.31858629205613814	0.3163277142268671	0.31632361136992765	0.011606214452075672	0.002950318250524146	0.0013580440450192987	1.6811203588410252E-5	1.6798847758156356E-5	1.6786563793922167E-5	0.12340969789976095	7.392116706468676E-4	3.3636107862309967E-6
39.0	1.0	1.0	22.821331251942	0.14071433760006594	6.335003088007639E-4	0.003164856459116334	0.003162467946145624	0.0031600895676398718	0.25562523938230935	2.1592741744287594	0.5538278670178721	0.03783814492205197	0.04399184067395629	0.01816919602724734	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.6143804462492978E-6	1.683639525729794E-6	1.5230585884310811E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02125788025176325	0.191283441986442	0.3837554234191254	0.44582010100945096	0.4586298346486685	0.38230737660243713	0.19003180295680877	0.021241985047000096	0.02122615400966057	0.02121038984661523	0.31858603998879503	0.3163518153392557	0.3163480079036582	0.01146574586621671	0.002940825973864901	0.0013573700211200626	1.6805387797907734E-5	1.6792704794033263E-5	1.6780075604167717E-5	0.121181268947812	7.4719313265635E-4	3.363886639732056E-6
40.0	1.0	1.0	22.403880775121777	0.14218568896714573	6.335500030582479E-4	0.0031640925136653393	0.00316166064949888	0.0031592365343666175	0.2555362608390099	2.1370044670924577	0.5525731697900438	0.03832069957912831	0.044560244028242	0.018378079324259722	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.157001324583723E-6	1.2325124688939715E-6	1.069609955573591E-6	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021253089282419653	0.19124846894928296	0.38332767610425056	0.4448933577085682	0.45389974881043804	0.38144125910606724	0.18996565630771992	0.02123692165756064	0.02122080318894105	0.021204735772960913	0.31858577988416015	0.31637491729586814	0.3163713449668035	0.01134749372026095	0.0029341635315851323	0.0013568975450551424	1.680133124756295E-5	1.678841804883905E-5	1.677554599748674E-5	0.11896460691589662	7.550060084155438E-4	3.3641505162392957E-6
41.0	1.0	1.0	21.98863661874195	0.14362641614095709	6.335980354715357E-4	0.003163561803770593	0.003161099401025514	0.0031586430741048083	0.25547394525889694	2.1183936300294866	0.5516925299149648	0.03884618928523112	0.04517424595679487	0.018610600534118782	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	8.37606163084839E-7	9.193692483694009E-7	7.513817676340554E-7	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021249763701417682	0.1912240467176541	0.3830274568821699	0.44424126427694266	0.44994680701826295	0.38083335340030017	0.18991933090546398	0.021233404122879305	0.02121708317324836	0.02120080217821285	0.31858551135675756	0.31639708293615265	0.31639390139921375	0.011248670175456573	0.0029294873338484625	0.0013565666493247427	1.6798513178021847E-5	1.678543781944548E-5	1.6772394723496532E-5	0.11675966044551975	7.626562697084821E-4	3.3644055683538546E-6
42.0	1.0	1.0	21.57558855413494	0.1450375784875152	6.336409749372097E-4	0.003163195504389174	0.0031607115460963223	0.003158232490716757	0.2554303655628343	2.1029328716727687	0.551074447671472	0.03941078514230338	0.04583036984790837	0.018864751922664666	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	6.152746199293813E-7	7.035223804965006E-7	5.280644791067293E-7	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021247471407680872	0.19120704635853827	0.38281674887746525	0.44378272574973765	0.4466629419432961	0.3804066912276171	0.18988693375941101	0.02123097628922486	0.021214512419115872	0.02119808072377303	0.31858523399567074	0.3164183697422288	0.31641406596732036	0.0111665735485824	0.002926205317135516	0.0013563352411386502	1.679656812830651E-5	1.678337830977147E-5	1.677021452570598E-5	0.11456637522245651	7.701495417687057E-4	3.3646335769165834E-6
43.0	1.0	1.0	21.164725980928083	0.14642017121155965	6.336855159916046E-4	0.0031629454667959182	0.003160446252138263	0.0031579511187228185	0.2553999611527221	2.090151687229223	0.5506406280059812	0.04001157991175175	0.04652599458590441	0.019138973549314993	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	4.613454322461396E-7	5.565102267200275E-7	3.7137642651908645E-7	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021245910138607764	0.19119527631713126	0.3826688687906917	0.4434603944533481	0.443948218367487	0.38010722551252885	0.18986433112093362	0.02122931903509759	0.021212754010888377	0.021196215711262963	0.318584947362529	0.3164388303487805	0.3164349824766886	0.011098705459187173	0.00292390173471176	0.0013561737937209544	1.6795240428686323E-5	1.6781969598854176E-5	1.6768720440418165E-5	0.1123846949587281	7.774911091333816E-4	3.3648700899154203E-6
