time	Cytosol	Endoplasmic_Reticulum	Mitochondria	Ca_cyt	CaER	CaM	CaPr	Pr	v1	v3	v5	v7	v9	v11	v12
0.0	1.0	1.0	1.0	0.35	0.76	0.29	85.45	34.55	8.196735993631206	0.020500000000000004	7.0	0.17857138148074433	0.4021269544332648	0.8545	1.2092499999999997
1.0	1.0	1.0	1.0	0.23215878786453736	0.7238762800057535	0.30706991061794614	85.64405644964074	34.35594355035933	4.3370504099396054	0.024585874607060812	4.643175757290747	0.08449297931263693	0.015089002668226074	0.8564405644964075	0.7976034210593892
2.0	1.0	1.0	1.0	0.05692992042841474	0.8822153195096485	0.2998866947513145	85.21466202252785	34.785337977472274	0.43860427941602476	0.04126426995406169	1.1385984085682948	0.006733349550325474	1.9729949463551926E-7	0.8521466202252785	0.198032652313301
3.0	1.0	1.0	1.0	0.07160664795585403	1.0379153319088081	0.2979577726065187	84.58490093398309	35.41509906601717	0.8124139156210626	0.04831543419764771	1.4321329591170806	0.009499579975437019	1.2360274317628046E-6	0.845849009339831	0.2535956531141987
4.0	1.0	1.0	1.0	0.37900426262191517	0.7291839300478792	0.534461139184705	84.5664154604483	35.43358453955224	8.202282982065789	0.017508983371298203	7.5800852524383036	0.38500870094894224	0.7593699728612019	0.845664154604483	1.3429479580464292
5.0	1.0	1.0	1.0	0.25787408866610056	0.716871047780896	0.5187561287057485	84.79961720538776	35.200382794612686	4.992469216048638	0.022949847955739774	5.1574817733220115	0.17526857957497108	0.034963297909882535	0.8479961720538777	0.9077266633858634
6.0	1.0	1.0	1.0	0.3091474910978501	0.7168011300350872	0.4868125367714044	84.87639784167663	35.12360215832382	6.36516301829483	0.020382681946861853	6.182949821957003	0.23478530778181037	0.1491115396516323	0.8487639784167663	1.0858373485564843
7.0	1.0	1.0	1.0	0.2511806143295978	0.7223802667101028	0.4595390039034996	85.02114230321642	34.97885769678408	4.863247940761428	0.02355998261902525	5.023612286591956	0.14747268214899484	0.02833017720356896	0.8502114230321642	0.8786010964825808
8.0	1.0	1.0	1.0	0.3081869457013277	0.7137238238983945	0.43347711763549696	85.10300928816345	34.89699071183697	6.292972703771462	0.02027684390985334	6.163738914026554	0.2077866436687116	0.14544696446502167	0.8510300928816346	1.0754796981648638
9.0	1.0	1.0	1.0	0.237424127028877	0.729827638482489	0.409737731798956	85.20431439184568	34.7956856081547	4.541889253724323	0.024620175572680602	4.74848254057754	0.11778607244038546	0.018054024226199335	0.8520431439184568	0.8261335279887388
10.0	1.0	1.0	1.0	0.32650563828563833	0.7163652101727332	0.39067914703599316	85.24531693287996	34.754683067120624	6.787118359853946	0.019492978594354747	6.530112765712767	0.20980108781509044	0.23077705598925588	0.8524531693287996	1.1347599978245286
11.0	1.0	1.0	1.0	0.22033767442608207	0.7342349647731882	0.3737562822894416	85.34769733732398	34.652302662676654	4.083712309085004	0.025694864517355306	4.406753488521641	0.09288702223994258	0.009933380443793676	0.8534769733732398	0.7635207782202906
12.0	1.0	1.0	1.0	0.057320188777706865	0.8898335869896677	0.3650347679334639	84.92320639153043	35.07679360847028	0.44853179135294646	0.041625669910598045	1.1464037755541372	0.008277477823000635	2.08382984943927E-7	0.8492320639153043	0.20106084313541783
13.0	1.0	1.0	1.0	0.07231957374539201	1.0444229324218537	0.3626673604544629	84.29931925474997	35.70068074525065	0.8336373418848253	0.048605167933823086	1.4463914749078401	0.011748657755761551	1.3379756775019438E-6	0.8429931925474997	0.2581858013916851
14.0	1.0	1.0	1.0	0.3742183891365138	0.7249014643504191	0.6007245552953654	84.32327753228101	35.6767224677196	8.009086034857633	0.017534153760695267	7.484367782730276	0.42203702697738765	0.6861324234042152	0.8432327753228102	1.33508856115405
15.0	1.0	1.0	1.0	0.2659879901294094	0.7144526573189498	0.5761719760293	84.5715134764782	35.42848652352237	5.188822628007769	0.022423233359477022	5.319759802588187	0.2068456115325841	0.04479532881072731	0.845715134764782	0.9423551923718583
16.0	1.0	1.0	1.0	0.2994728784058285	0.7125393366449847	0.5385348000489737	84.69623057481904	35.30376942518165	6.0537375622957255	0.020653322911957813	5.98945756811657	0.2439924165403617	0.11563622377657708	0.8469623057481904	1.057252144833483
17.0	1.0	1.0	1.0	0.26419929997326175	0.7195723316085034	0.5045392167165385	84.8393545067272	35.16064549327343	5.198327027614944	0.022768651581762084	5.283985999465235	0.1787504847656797	0.042441743295632994	0.848393545067272	0.9289417925930861
18.0	1.0	1.0	1.0	0.28862996183886475	0.7126020051137888	0.47334877297836553	84.96756692579325	35.03243307420746	5.77323323055491	0.021198602163746205	5.772599236777295	0.19947052885752725	0.08610095976903376	0.8496756692579325	1.0111409821331083
19.0	1.0	1.0	1.0	0.26248112307505084	0.7236903478317791	0.444013140459264	85.06670492376158	34.93329507623919	5.1968810742118245	0.023060461237836415	5.2496224615010165	0.1553091220278549	0.040283541402633606	0.8506670492376158	0.9169330524323407
20.0	1.0	1.0	1.0	0.2804722775132521	0.7135718327608856	0.4185305109366817	85.19111834769721	34.80888165230341	5.569895763052815	0.021654977762381677	5.6094455502650415	0.16671733800467467	0.06845761644008588	0.8519111834769721	0.9762926314710793
21.0	1.0	1.0	1.0	0.2604421065198786	0.7287764752757432	0.39332332962704014	85.25115867386981	34.74884132613093	5.195717655926289	0.023416718437793232	5.208842130397572	0.1354931061187754	0.03784740961955657	0.8525115867386981	0.9050061434102551
