time	IMS	CYT	ADPi	ATPi	Cri	PCri	PCr	ADP	ATP	Cr	Pi	P	OxPhos	MiCK	MMCK	ATPase	Pi_diffusion	Cr_diffusion	ADP_diffusion	PCr_diffusion	ATP_diffusion
19.0	0.06250000000006832	0.75	57645.74603969388	554.2539311348038	155996.80260723818	3.197392833112993	0.1457850238684019	4849.9178271694445	0.08217040491300033	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597946	-1.3212749488597937	283.4878969498511	-283.48789694985317	-1.3212749488593545	-282.1666220009902	1.3212749488597944	282.1666220009913
20.0	0.06250000000006832	0.75	57645.74603969387	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840206	4849.9178271694445	0.08217040491300037	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597957	-1.3212749488597957	283.4878969498513	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597957	282.16662200099154
21.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348039	155996.80260723818	3.1973928331129944	0.14578502386840198	4849.9178271694445	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597952	-1.3212749488597948	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.16662200099745	1.3212749488597948	282.16662200099137
22.0	0.06250000000006832	0.75	57645.74603969387	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840206	4849.917827169444	0.08217040491300039	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597957	-1.3212749488597955	283.48789694985135	-283.48789694985317	-1.3212749488593545	-282.1666220009902	1.3212749488597957	282.16662200099154
23.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.14578502386840198	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.3212749488597946	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597952	282.1666220009913
24.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840206	4849.917827169444	0.08217040491300037	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.3212749488597955	283.4878969498513	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597957	282.16662200099154
25.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
26.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
27.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
28.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
29.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
30.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
31.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
32.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
33.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
34.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
35.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
36.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
37.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
38.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
39.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
40.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
41.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
42.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
43.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
44.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
45.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
46.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
47.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
48.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
49.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
50.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
51.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
52.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
53.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
54.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
55.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
56.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
57.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
58.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
59.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
60.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
61.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
62.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
63.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
64.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
65.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
66.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
67.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
68.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
69.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
70.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
71.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
72.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
73.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
74.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
75.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
76.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
77.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
