time	Extracellular	compartment	alpha	Ste2	Ste2a	Gabc	GaGTP	Gbc	GaGDP	complexC	complexD	Ste5	Ste11	complexA	Ste7	Fus3	complexB	Ste20	complexE	complexF	complexG	complexH	complexI	complexL	Fus3PP	complexK	Ste12	Ste12a	Bar1	Bar1a	Bar1aex	Far1	Far1PP	Far1U	complexM	complexN	Cdc28	Sst2	p	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46	v47
10.0	1.0	1.0	6.761187884147389	1098.643178668376	23.00267926821316	1605.8097299566884	20.808056210012175	0.0017423913788769392	40.04888053329716	188.0086185099796	7.436195027911978E-6	138.37879485038556	138.37879485038556	114.3484556831598	47.906686896220165	396.02012966300003	54.820563637324824	940.7358764797066	0.002252642682156971	4.371777104741488E-4	5.8786186576461464E-5	3.719514303655574E-4	37.15407614085793	1.3170940811478609	104.26361617643296	20.78983274027484	1.0599648620685358	198.9400351379314	0.9091308666581489	180.77733421308338	18.313534920258558	4.352303955770735E-4	0.006569948500254603	481.1670406392356	1.5910633954413327	17.23489078642978	282.7651092135711	199.74692718235983	0.0	3.7146375125628683	8.913759538336558	13.801607560927897	5.520643024371158	26.367436288041027	132.9765342622909	4.993933490402922	137.15939452339583	139.5616483497789	0.032758459604635186	3.718097513955989E-5	19148.690864245094	343.0453670494794	18972.012356365856	164.46169091197447	18805.940374825437	18800.86185099796	0.034977477236284055	0.002252642682156971	0.02252642682156971	0.011263213410784855	0.020547352392284994	0.002185888552370744	0.020281234368879204	2.939309328823073E-4	0.01859757151827787	0.001859757151827787	5201.570659720111	5215.957687945457	20.78983274027484	5197.45818506871	6.585470405739304	5213.1808088216485	1989.2838517059513	1989.400351379314	18.08625265579502	18.077733421308338	1.8077733421308337	0.004080525332171763	0.006569948500254603	0.002461359406768339	1.1447421626509097E-6	0.015910633954413327	0.1723489078642978	0.1857752205202031	199.70606880630783	199.74692718235983
11.0	1.0	1.0	3.7990979929857245	1076.8200453327586	14.307645681875018	1611.968536219255	13.08788411140204	0.0010668796329897496	41.61024636934222	192.7280126811353	4.6370545291131904E-6	140.06868761017233	140.06868761017233	114.0814690561697	47.824227881636205	406.6478316621593	56.325928784705525	946.87817398452	0.0014128867817509978	2.7414459656483717E-4	3.686236185154675E-5	2.3318685227406648E-4	33.3229523048508	1.1504449337821656	93.50800086330831	18.646471696250497	1.1811597100525972	198.81884028994736	0.9006738370054955	178.98698446483064	20.112341698163952	4.6486222570213566E-4	0.006563356412369801	481.1695842536394	1.5752329485760326	17.248154579148995	282.7518454208519	199.69555640072878	0.0	2.292262709392133	4.909133847636576	8.58458740912501	3.4338349636500043	25.843681087986205	83.02850879960093	3.1410921867364894	86.24854589124472	88.78624875027377	0.020561759143609346	2.318527264556595E-5	19619.237248836045	342.2444071685091	19447.618568984344	168.97778635411657	19277.234105137206	19272.80126811353	0.021953628625966733	0.0014128867817509978	0.014128867817509978	0.007064433908754989	0.012884796038547346	0.0013707229828241858	0.01271751483878363	1.8431180925773376E-4	0.011659342613703324	0.0011659342613703325	4665.213322679112	4678.25937769234	18.646471696250497	4661.617924062624	5.752224668910828	4675.400043165416	1988.0618973714586	1988.1884028994737	17.90709277529297	17.898698446483063	1.7898698446483063	0.0039033537417798954	0.006563356412369801	0.002628813043674469	7.002311280410013E-7	0.015752329485760327	0.17248154579148994	0.1855801137752343	199.63469261350266	199.69555640072878
12.0	1.0	1.0	2.0230845666350605	1054.343554756308	8.519910536578132	1617.3698083073832	7.87626989191484	6.59961241890145E-4	41.42058850070103	196.86738096547944	2.9134295589209694E-6	141.53450732356544	141.53450732356544	113.86147295088087	47.75098386670618	416.0082643390999	57.64499640773978	952.2633641533416	8.924959455754819E-4	1.731568668481307E-4	2.3282919816497246E-5	1.4727234830005833E-4	29.95959505864846	1.0110809675885895	84.06673422553524	16.764723612337374	1.3129337303442097	198.68706626965573	0.8923429009772689	177.2143235269513	21.893333572071516	4.97544671965464E-4	0.00655608183071069	481.17230402313163	1.5595596712853315	17.261082679082744	282.7389173209182	199.6261320778785	0.0	1.3287619578555336	2.559631408270361	5.1119463219468795	2.044778528778752	25.304245314151395	49.60744585682914	1.8903047740595615	51.886206692905525	54.67196605348662	0.012992484122963811	1.4567147794604847E-5	20032.0167633244	341.5844188526426	19864.8039188728	172.93498922321936	19690.632597700464	19686.738096547942	0.013871761165009343	8.924959455754819E-4	0.008924959455754819	0.0044624797278774095	0.008138372741862143	8.657843342406535E-4	0.00803260733669155	1.1641459908248623E-4	0.007363617415002917	7.363617415002917E-4	4194.343308210784	4206.180384328269	16.764723612337374	4191.180903084343	5.055404837942947	4203.336711276762	1986.73291736257	1986.8706626965572	17.729699310172744	17.72143235269513	1.772143235269513	0.003708431472585258	0.00655608183071069	0.002813504837406134	4.3267599069292424E-7	0.015595596712853314	0.17261082679082745	0.1853659478682484	199.54822779810152	199.6261320778785
13.0	1.0	1.0	1.02155082465623	1031.3966293645485	4.866334633003097	1622.132719241511	4.543738295129906	4.1128586699132406E-4	39.9902091633585	200.51798411465097	1.840096725623362E-6	142.81492437321762	142.81492437321762	113.67759747528014	47.68516141541796	424.29871456386724	58.80736043307946	957.0105078032323	5.662987454189257E-4	1.0985812799890872E-4	1.4771446083072299E-5	9.34249927410358E-5	26.99150971450145	0.8931345592295605	75.73587576004006	15.104063569720479	1.4562943492633875	198.54370565073654	0.8841405600463513	175.45917290375482	23.656686536198873	5.330335287227307E-4	0.006548174123490872	481.1752165624677	1.5440421357563425	17.273660094126118	282.7263399058747	199.53944834942175	0.0	0.7249952291906366	1.2643488927300124	2.919800779801858	1.1679203119207433	24.753519104749167	28.417826271500836	1.0904971908311774	29.919616084193994	32.894815693832584	0.008247021294394677	9.20048362811681E-6	20396.102623727867	341.0327924258404	20232.75269233236	176.42208129923839	20055.238343685967	20051.798411465097	0.008804959508979393	5.662987454189257E-4	0.005662987454189257	0.0028314937270946285	0.00516333201594871	5.492906399945436E-4	0.005096148898659943	7.38572304153615E-5	0.00467124963705179	4.67124963705179E-4	3778.811360030203	3789.5584541366866	15.104063569720479	3776.0158924301195	4.465672796147802	3786.793788002003	1985.2871023054856	1985.4370565073655	17.554054310772013	17.54591729037548	1.7545917290375481	0.00349734211586988	0.006548174123490872	0.0030140523724578113	2.693171471590097E-7	0.015440421357563426	0.17273660094126117	0.18513413030009335	199.44366430698895	199.53944834942175
14.0	1.0	1.0	0.4893799095430049	1008.2339721739714	2.6720109673671546	1626.351990776484	2.518396090997145	2.595296549511831E-4	37.79627983251793	203.75237639093797	1.1746321701185727E-6	143.939959496922	143.939959496922	113.52192659233569	47.62531135385689	431.6773616464524	59.83657473540032	961.2142636548141	3.62743363280677E-4	7.035001504553216E-5	9.458822695251314E-6	5.98086737347615E-5	24.36079348095904	0.7923220535213792	68.3525926373508	13.632118449826363	1.6123208764290908	198.38767912357088	0.8760695198985305	173.72135567227187	25.40257480782964	5.709390394516485E-4	0.006539710975385057	481.1783366913646	1.5286788740418515	17.285873784581145	282.7141262154196	199.43368839999135	0.0	0.37294529284845257	0.5920913401208192	1.6032065804202926	0.6412826321681171	24.197615332175314	15.644269282155015	0.6044150618393148	16.57434970222947	19.61851092674348	0.0052879783940223725	5.873160850592864E-6	20718.711939975547	340.56577977700704	20558.768752823777	179.50972420620096	20378.28973394677	20375.237639093797	0.005645365982328902	3.62743363280677E-4	0.00362743363280677	0.001813716816403385	0.0033064507071400118	3.517500752276608E-4	0.0032632938298617037	4.7294113476256574E-5	0.002990433686738075	2.990433686738075E-4	3410.5110873342655	3420.2749363840826	13.632118449826363	3408.0296124565907	3.961610267606896	3417.62963186754	1983.7136172105731	1983.8767912357089	17.380139880357046	17.372135567227186	1.7372135567227187	0.0032725073774229323	0.006539710975385057	0.0032282506332168754	1.6972489329221493E-7	0.015286788740418516	0.17285873784581146	0.1848868674107376	199.3174173430945	199.43368839999135
15.0	1.0	1.0	0.22253473566963267	985.0964788336684	1.4139851544444522	1630.1041887736574	1.3444979214399098	1.6807269057025868E-4	35.217980004901406	206.62922101964267	7.683392831294659E-7	144.93337204506207	144.93337204506207	113.38856548320076	47.57024902581143	438.2730685737182	60.75168850245089	964.9511593162312	2.3770635864845142E-4	4.6072224783073836E-5	6.194023649077369E-6	3.9142760982286075E-5	22.020459514421635	0.7054370363937914	61.784790217006105	12.322615017581112	1.7821727285236817	198.21782727147627	0.8681327202876359	172.00069643703452	27.13117084267793	6.107354015335545E-4	0.006530797673195218	481.18167663345173	1.5134684015423308	17.2977134319337	282.70228656806705	199.3056739228758	0.0	0.18112883795648932	0.2630618214316035	0.8483910926666712	0.3393564370666685	23.64231549200804	8.297795243245204	0.3226795011455783	8.842880122576068	11.838361311746702	0.0034728729127207997	3.84169641564733E-6	21005.68233235238	340.1656964496023	20848.759013358303	182.25506550735267	20665.640429925505	20662.92210196427	0.0037070494100199004	2.3770635864845142E-4	0.002377063586484514	0.001188531793242257	0.0021653945648044703	2.3036112391536918E-4	0.002136938158931692	3.097011824538685E-5	0.001957138049114304	1.9571380491143037E-4	3082.864332019029	3091.7405462585666	12.322615017581112	3080.653754395278	3.527185181968957	3089.239510850305	1982.0010269214908	1982.1782727147627	17.207938159869144	17.200069643703454	1.7200069643703453	0.0030371320185027194	0.006530797673195218	0.0034531258900320485	1.0976487365039054E-7	0.015134684015423307	0.172977134319337	0.18462714353257	199.16522326424746	199.3056739228758
16.0	1.0	1.0	0.09610337223480397	962.1727038881897	0.723174103344146	1633.4520993246704	0.6933440623125815	1.1402517880646979E-4	32.5212233130158	209.1966395397283	5.257923987054036E-7	145.81428008838748	145.81428008838748	113.27303625108199	47.51899245389782	444.1922847049228	61.56832388557111	968.2839564049773	1.626583033563357E-4	3.149320455663473E-5	4.2333386830221105E-6	2.6725949965882598E-5	19.931853902037926	0.6300275267464535	55.9238311351489	11.153937055437787	1.9670958594324996	198.0329041405674	0.8603333655907922	170.29702128450154	28.84264534990772	6.517845101592863E-4	0.006521562091319728	481.18524530700506	1.498409229333844	17.309172117062097	282.6908278829385	199.15125293934793	0.0	0.08315626446895857	0.1109616498191214	0.4339044620064876	0.17356178480259504	23.092144893316554	4.2525729262250325	0.16640257495501956	4.556651178011062	7.4164766065435215	0.0023853684229230127	2.6289619935270182E-6	21261.80427769471	339.819108753246	21107.569824972863	184.70497165671333	20922.09295022596	20919.66395397283	0.0025455817203306574	1.626583033563357E-4	0.001626583033563357	8.132915167816785E-4	0.0014801806141618323	1.5746602278317366E-4	0.001460501845642628	2.1166693415110552E-5	0.0013362974982941299	1.33629749829413E-4	2790.4595462853094	2798.53366532499	11.153937055437787	2788.484263859447	3.1501376337322675	2796.191556757445	1980.1356600519669	1980.3290414056742	17.03743149169731	17.029702128450154	1.7029702128450155	0.0027950473874737247	0.006521562091319728	0.0036850700555640836	7.43622283560227E-8	0.014984092293338441	0.17309172117062097	0.18435857866851615	198.9820182717641	199.15125293934793
17.0	1.0	1.0	0.03943569945703252	939.5918853131387	0.3585599027201392	1636.447845735036	0.34643864208524655	8.280559647583496E-5	29.87238232287718	211.49459922006898	3.847130837614476E-7	146.59828534619533	146.59828534619533	113.17187714563376	47.47071413511985	449.52403654860524	62.29944835670868	971.2647620965986	1.1881589877803909E-4	2.297170836999305E-5	3.0872201761581696E-6	1.946402016326762E-5	18.06280036245358	0.5641835809089862	50.67929588619767	10.108089621187476	2.1684347187793676	197.8315652812205	0.8526749687239413	168.61015772454164	30.537167306734492	6.933738695781456E-4	0.006512146634581114	481.1890477912827	1.4834998712506196	17.320246816965057	282.67975318303553	198.9653587326225	0.0	0.036127636565325014	0.04446415584177061	0.21513594163208352	0.08605437665283341	22.55020524751533	2.1123524893440093	0.08314527410045917	2.274666527144012	4.9472008728000665	0.0017512936439835472	1.923565418807238E-6	21491.057266444506	339.5156314369013	21339.227035864005	186.89834507012603	21151.63654699857	21149.4599220069	0.001868291308875056	1.1881589877803909E-4	0.0011881589877803908	5.940794938901954E-4	0.0010796702933896733	1.1485854184996525E-4	0.0010650909607745685	1.543610088079085E-5	9.73201008163381E-4	9.73201008163381E-5	2528.792050743501	2536.1408064465413	10.108089621187476	2527.0224052968692	2.820917904544931	2533.9647943098835	1978.1054050126213	1978.315652812205	16.868602373877305	16.861015772454163	1.6861015772454164	0.0025504771474473957	0.006512146634581114	0.00392005508631833	5.3924218641459034E-8	0.014834998712506195	0.17320246816965057	0.18408520033551248	198.7617972818467	198.9653587326225
18.0	1.0	1.0	0.015384008520876541	917.4329080024854	0.17291187849181622	1639.1351582728305	0.16827732593780567	6.516518057828846E-5	27.363231101229793	213.55664862435287	3.047595053408569E-7	147.29827851724156	147.29827851724156	113.0823684446774	47.42470756704462	454.3435584300588	62.955939394873695	973.9372958910193	9.390243974133675E-5	1.812681173914273E-5	2.435543770449663E-6	1.5332849283404282E-5	16.38624165694446	0.5063934434516181	45.975177560203974	9.169939210936374	2.3876349797720264	197.61236502022783	0.8451613385789806	166.93993468886333	32.21490397255786	7.347633733713708E-4	0.006502699746600279	481.1930850366716	1.4687388482457102	17.330938651965237	282.6690613480352	198.74193486284443	0.0	0.01486783071639149	0.016936554808851333	0.10374712709508972	0.04149885083803589	22.01838979205965	1.020333381548168	0.04038655822507336	1.1036441245640256	3.5662597918341574	0.0013916457571300056	1.5237975267042844E-6	21696.782854142864	339.2471053340322	21547.110393515988	188.8678181846211	21357.620203295664	21355.66486243529	0.0014840832426437941	9.390243974133675E-5	9.390243974133675E-4	4.6951219870668376E-4	8.519601517397083E-4	9.063405869571365E-5	8.402626008051338E-4	1.2177718852248315E-5	7.666424641702141E-4	7.666424641702141E-5	2294.0738319722245	2300.7659906345893	9.169939210936374	2292.4848027340936	2.5319672172580905	2298.7588780101987	1975.894958591513	1976.1236502022782	16.701433094025386	16.693993468886333	1.6693993468886335	0.0023077534724874624	0.006502699746600279	0.004153897461276026	4.2374960323359785E-8	0.014687388482457103	0.1733093865196524	0.1838112033599607	198.49745291389203	198.74193486284443
19.0	1.0	1.0	0.005708168619878159	895.7381359875669	0.08138186551635203	1641.5510609689761	0.07973632783449457	5.536178715460071E-5	25.03586940318703	215.41121024357602	2.604373501323317E-7	147.92502352605055	147.92502352605055	113.00234055232588	47.380357504040674	458.7150598434858	63.5470065743351	976.3385745823788	8.008997335149738E-5	1.5439563018381736E-5	2.074065073984237E-6	1.3040408956608323E-5	14.8792242822234	0.4554436663134099	41.746995339973424	8.326646825070044	2.6262540131106182	197.37374598688916	0.8377966701505157	165.28618242712022	33.876020902729486	7.752365614539863E-4	0.0064933647810494445	481.197353853329	1.4541246911746466	17.34125285415639	282.65874714584413	198.4737968168882	0.0	0.00580110118449891	0.006135629183366861	0.048829119309811216	0.019531647723924486	21.497715263701608	0.4809329556552079	0.019136718680278695	0.5222438670750926	2.7720609462592414	0.00119255495722198	1.3021867506616585E-6	21881.812585182608	339.0070216569776	21734.083527871768	190.6410197230053	21542.881433981718	21541.121024357602	0.001271375155981063	8.008997335149738E-5	8.008997335149738E-4	4.004498667574869E-4	7.256594618639415E-4	7.719781509190868E-5	7.155524505245618E-4	1.0370325369921185E-5	6.520204478304161E-4	6.520204478304162E-5	2083.091399511276	2089.188686482924	8.326646825070044	2081.661706267511	2.2772183315670493	2087.3497669986714	1973.4878528444785	1973.7374598688916	16.535906716294946	16.528618242712025	1.6528618242712023	0.002071023870764803	0.0064933647810494445	0.004382547904044719	3.594842789256398E-8	0.014541246911746466	0.17341252854156392	0.18354063537723844	198.18058968694257	198.4737968168882
20.0	1.0	1.0	0.0020155229112621843	874.5261885206683	0.03751495137942794	1643.7271489257457	0.03698917167301523	4.994101840952089E-5	22.90252860257861	217.08255688104052	2.3618412577942026E-7	148.4875917283995	148.4875917283995	112.93003949990877	47.337120787275786	462.6938004467252	64.0805104410318	978.5001883455209	7.256191938867867E-5	1.3974643665676332E-5	1.8770032768184274E-6	1.1790407056495828E-5	13.522126595543778	0.410348197171861	37.93964056338492	7.567236657786577	2.885972025667885	197.1140279743319	0.8305855221570648	163.64873251599028	35.52068196185287	8.141461149145839E-4	0.006484271618680137	481.2018471775399	1.439655942568564	17.351198462160422	282.64880153784003	198.15245593703295	0.0	0.002147782449533156	0.0021151530833546386	0.022508970827656762	0.009003588331062705	20.98862852449604	0.2219916386627822	0.008877401201523654	0.24187334193278845	2.2875512051319142	0.0010841323969581912	1.1809206288971013E-6	22048.564897299857	338.7901184997263	21902.592319270312	192.24153132309542	21709.843725840117	21708.25568810405	0.0011555310577969246	7.256191938867867E-5	7.256191938867867E-4	3.6280959694339333E-4	6.568082522867875E-4	6.987321832838166E-5	6.475661305023574E-4	9.385016384092138E-6	5.895203528247914E-4	5.895203528247914E-5	1893.097723376129	1898.6556685591052	7.567236657786577	1891.8091644466442	2.051740985859305	1896.982028169246	1970.8693439368217	1971.1402797433188	16.372005784954275	16.36487325159903	1.6364873251599028	0.001843985145037675	0.006484271618680137	0.004602348473145915	3.2383112828083856E-8	0.014396559425685641	0.17351198462160422	0.1832771601865771	197.80131640503075	198.15245593703295
21.0	1.0	1.0	6.775730686077344E-4	853.8015187180932	0.016997433652335255	1645.690572060062	0.01685938857966578	4.6897942392556246E-5	20.95923525135489	218.59156364101545	2.228598671559437E-7	148.99369201743485	148.99369201743485	112.86402775729161	47.2945107208329	466.32769979337587	64.56320905389288	980.4492836385912	6.846900410745759E-5	1.3178300594605371E-5	1.7698810250022481E-6	1.1110999082352385E-5	12.298062473889981	0.370296957588216	34.50569764991787	6.882262401742111	3.168589764877969	196.83141023512172	0.8235328540045364	162.0274178092987	37.149049336697075	8.509507667547602E-4	0.006475529344308917	481.2065545738125	1.4253311577220893	17.36078778835671	282.6392122116437	197.76791423570788	0.0	7.551358606477787E-4	6.942154980237148E-4	0.010198460191401153	0.004079384076560461	20.49123644923424	0.1007010587191124	0.004046253259119787	0.11003012178476389	1.9658900148201517	0.0010251494559135137	1.1142993357797185E-6	22199.12026098623	338.5920832718748	22054.740397299163	193.68962716167863	21860.59145627516	21859.156364101545	0.001092513985524183	6.846900410745759E-5	6.846900410745759E-4	3.4234502053728794E-4	6.193801279464525E-4	6.589150297302686E-5	6.106089536257756E-4	8.84940512501124E-6	5.555499541176192E-4	5.5554995411761925E-5	1721.7287463445973	1726.7972847259805	6.882262401742111	1720.5656004355276	1.85148478794108	1725.2848824958935	1968.019207263064	1968.3141023512171	16.209713302866753	16.20274178092987	1.620274178092987	0.0016296844300308672	0.006475529344308917	0.004810241086929192	3.036890021507072E-8	0.014253311577220894	0.1736078778835671	0.18302385125288545	197.34801465856359	197.76791423570788
22.0	1.0	1.0	2.1697631480113928E-4	833.5607312593776	0.00759510352177778	1647.464804127341	0.007576570188731506	4.511013891810323E-5	19.19428600246668	219.95629688083386	2.1529955449818314E-7	149.44992243916045	149.44992243916045	112.80311212281582	47.252083560844284	469.65862433604343	65.00095100113127	982.2093316580987	6.619098720822755E-5	1.2735423025873124E-5	1.7103129971333893E-6	1.0733470220614254E-5	11.19241313435825	0.3346179330507083	31.4041224800622	6.263545904295265	3.476045322216237	196.52395467778345	0.8166440609590816	160.4220723903412	38.76128354869994	8.852380107821953E-4	0.006467221745847622	481.2114629055351	1.4111489053142223	17.37003572939657	282.6299642706038	197.3084342949046	0.0	2.523084138407682E-4	2.1703552275792307E-4	0.004557062113066668	0.001822824845226667	20.005457550225064	0.04504559664899703	0.0018183768452955612	0.049332399641714084	1.7317138160101524	9.922259108205971E-4	1.0764977724909157E-6	22335.279317071072	338.40933636844744	22192.348562197898	195.0028530033938	21996.928691610803	21995.629688083387	0.0010573461576497342	6.619098720822755E-5	6.619098720822754E-4	3.309549360411377E-4	5.985648822160369E-4	6.367711512936562E-5	5.900579840110193E-4	8.551564985666946E-6	5.366735110307126E-4	5.366735110307127E-5	1566.937838810155	1571.5619811476595	6.263545904295265	1565.8864760738163	1.6730896652535416	1570.2061240031098	1964.9187548122675	1965.2395467778344	16.049012042380358	16.042207239034123	1.604220723903412	0.0014304004407718735	0.006467221745847622	0.005003895747167046	2.9173727136936434E-8	0.014111489053142223	0.17370035729396568	0.18278306509589856	196.80708478747994	197.3084342949046
23.0	1.0	1.0	6.621585572981576E-5	813.7963806549702	0.003357455810190163	1649.0702517276504	0.0033680717084213756	4.3969748998277576E-5	17.593046900637365	221.19247967556794	2.1068653686319529E-7	149.86196773171412	149.86196773171412	112.7462893578554	47.2094289870991	472.7233953461261	65.39882810246979	983.8007369758117	6.483979243249496E-5	1.2473174400298525E-5	1.6750487005543764E-6	1.0510323395297874E-5	10.192455543859776	0.3027487414364193	28.599198473144956	5.7039692405493465	3.8104160907410445	196.18958390925872	0.8099250013137781	158.83253153263558	40.35754346605089	9.167321650960074E-4	0.0064594058874411	481.2165570923424	1.397107767720629	17.378959001886845	282.6210409981136	196.7602874928033	0.0	8.016927827273383E-5	6.466346848187488E-5	0.0020144734861140975	8.05789394445639E-4	19.531113135719284	0.019932049793069114	8.083372100211302E-4	0.021869191002297114	1.5471237126719004	9.725777811641338E-4	1.0534326843159765E-6	22458.609372421324	338.2388680735662	22317.001563133315	196.19648430740938	22120.425590717117	22119.247967556796	0.0010363678511844652	6.483979243249496E-5	6.483979243249496E-4	3.241989621624748E-4	5.862391968140307E-4	6.236587200149262E-5	5.778918016912599E-4	8.375243502771881E-6	5.255161697648937E-4	5.255161697648937E-5	1426.9437761403685	1431.1641298859054	5.7039692405493465	1425.9923101373365	1.5137437071820963	1429.9599236572478	1961.5472287986286	1961.8958390925873	15.889884900545594	15.88325315326356	1.588325315326356	0.0012476109198086324	0.0064594058874411	0.0051817559763177624	2.8401845554878163E-8	0.01397107767720629	0.17378959001886846	0.18255640161379474	196.16267455431412	196.7602874928033
24.0	1.0	1.0	1.926678542561493E-5	794.4990950195149	0.0014723335917994978	1650.5247420561923	0.0014853643468072104	4.315679209128557E-5	16.140439279457006	222.3138656699159	2.0753180105526594E-7	150.23475485982317	150.23475485982317	112.69270432439555	47.166160796509715	475.55462000490866	65.76129838770834	985.2413250616529	6.394413987303967E-5	1.2299781358674706E-5	1.6517414575491727E-6	1.03631916431014E-5	9.28706385604074	0.2742150155121688	26.05968191442509	5.197307807935673	4.173926107317267	195.8260738926825	0.8033820715355743	157.258631613086	41.93798631537869	9.452892375894214E-4	0.006452113198192074	481.2218208745725	1.383206341131716	17.38757538186253	282.61242461813794	196.10748421778575	0.0	2.4240305505623293E-5	1.836893230150349E-5	8.834001550796987E-4	3.5336006203187946E-4	19.06797828046836	0.00874844287857192	3.564874432337305E-4	0.00961260515157217	1.3931391644910902	9.594353279726551E-4	1.0376590052763298E-6	22570.48156779116	338.07811297318665	22430.085674674596	197.283895163125	22232.455665583097	22231.38656699159	0.0010223445333206076	6.394413987303967E-5	6.394413987303967E-4	3.1972069936519836E-4	5.780897238577111E-4	6.149890679337353E-5	5.698508028544646E-4	8.258707287745863E-6	5.181595821550699E-4	5.1815958215507E-5	1300.1889398457035	1304.042175015296	5.197307807935673	1299.3269519839184	1.371075077560844	1302.9840957212546	1957.881360438045	1958.260738926825	15.732315690458172	15.725863161308602	1.5725863161308602	0.0010820329856373037	0.006452113198192074	0.005343009668011549	2.7845250784381496E-8	0.01383206341131716	0.1738757538186253	0.18234473548517505	195.39639235238627	196.10748421778575
25.0	1.0	1.0	5.3474774733366236E-6	775.6586950713797	6.419756951713483E-4	1651.843917443272	6.514917976468891E-4	4.250646070348785E-5	14.822097764927143	223.33253876591291	2.0506786402831E-7	150.57257594673987	150.57257594673987	112.64162177265304	47.12191477385486	478.1813135567741	66.09228294553735	986.5467366903595	6.326064748112162E-5	1.2167826432841885E-5	1.6340115121452314E-6	1.025155920528458E-5	8.466467243481834	0.24861379023700847	23.758165034090254	4.738094961872588	4.568950026777611	195.4310499732222	0.7970221031814683	155.70021020389552	43.502767692923314	9.708819694478187E-4	0.006445352439227922	481.2272375190603	1.3694432355546176	17.39590301097896	282.60409698902146	195.33149964052825	0.0	6.978902107971109E-6	4.977380878670261E-6	3.8518541710280896E-4	1.5407416684112357E-4	18.615808681713112	0.0038175971299747474	1.5635803143525338E-4	0.004199476704649725	1.2600698323762614	9.493075782863454E-4	1.0253393201415499E-6	22672.10062723675	337.92486531795913	22532.81910387228	198.27684883661203	22334.225812927154	22333.25387659129	0.0010115451602859579	6.326064748112162E-5	6.326064748112161E-4	3.1630323740560807E-4	5.718878423435686E-4	6.0839132164209425E-5	5.637339716901049E-4	8.170057560726157E-6	5.12577960264229E-4	5.1257796026422906E-5	1185.3054140874567	1188.82468783861	4.738094961872588	1184.523740468147	1.2430689511850423	1187.9082517045126	1953.8976378364844	1954.310499732222	15.57628664766202	15.570021020389554	1.5570021020389553	9.3372249481786E-4	0.006445352439227922	0.00548750444517447	2.7396912017817122E-8	0.013694432355546175	0.17395903010978958	0.1821483005863994	194.4870397744646	195.33149964052825
26.0	1.0	1.0	1.4164157774251043E-6	757.2647547469154	2.788302357452419E-4	1653.0415573703165	2.847693612820466E-4	4.1934982071146324E-5	13.624824560318325	224.25916301414298	2.0290632417715764E-7	150.8791893889773	150.8791893889773	112.59239727694731	47.07633670488102	480.62951439322507	66.39524996104292	987.7307498829599	6.266612319995886E-5	1.2053301324787524E-5	1.618628554116535E-6	1.015490850061769E-5	7.722051874058815	0.22560050031726486	21.670451768177646	4.3215112496981956	4.998028956209579	195.0019710437903	0.790852624634109	154.1571057998991	45.05204157546705	9.935786954074263E-4	0.006439113841046078	481.232790421279	1.3558170747499374	17.403959811437275	282.5960401885632	194.4109922289139	0.0	1.9143726747810987E-6	1.2871220955737796E-6	1.6729814144714512E-4	6.691925657885806E-5	18.17435411392597	0.0016593046816976895	6.834464670769118E-5	0.0018269557047468122	1.142713547318926	9.404303980288368E-4	1.0145316208857882E-6	22764.52979067488	337.77719183084196	22626.276849878923	199.18574988312878	22426.801082747894	22425.916301414298	0.0010020840786774943	6.266612319995886E-5	6.266612319995886E-4	3.133306159997943E-4	5.665051622650136E-4	6.026650662393762E-5	5.584268511702046E-4	8.093142770582676E-6	5.077454250308845E-4	5.077454250308845E-5	1081.0872623682342	1084.3025891435564	4.3215112496981956	1080.377812424549	1.1280025015863244	1083.5225884088823	1949.571817766909	1950.0197104379029	15.42178206088061	15.415710579989913	1.5415710579989912	8.021955806322647E-4	0.006439113841046078	0.005615628098757145	2.700241234783374E-8	0.013558170747499374	0.17403959811437275	0.18196680738029913	193.4103292408018	194.4109922289139
