time	extracellular	cytosol	intravesicular	EC	Z	A	Y	beta	vin	v2	v3	v4	v5	v6	v7	v8
16.0	1.0	1.0	1.0	998.5998813541092	0.314595085846157	0.2337511642054686	1.44552356004814	0.5	2.5	5.903505924425002	6.818728856811283	1.44552356004814	3.14595085846157	1.25	1.1469867038830932	0.023375116420546863
17.0	1.0	1.0	1.0	999.4806237091989	0.09833182831279469	0.3346998920971682	0.7810444624922448	0.5	2.5	3.195332279667422	0.18520157929308784	0.7810444624922448	0.9833182831279469	1.25	0.0293251525939049	0.033469989209716826
18.0	1.0	1.0	1.0	997.9977785520045	0.12632731199304206	1.3198817726238545	2.2358941360071483	0.5	2.5	3.9960118938468128	0.5893917050940458	2.2358941360071483	1.2632731199304206	1.25	0.5006435090586602	0.13198817726238546
19.0	1.0	1.0	1.0	998.8884287259823	0.3716991850165546	0.17715056516777983	1.0998720890058065	0.5	2.5	6.061285938560191	5.049245464747971	1.0998720890058065	3.7169918501655457	1.25	1.0397485854318875	0.017715056516777985
20.0	1.0	1.0	1.0	999.1930537593574	0.08700620215811578	0.5413291488828852	1.0799400384892497	0.5	2.5	2.800528915755517	0.1300246509140768	1.0799400384892497	0.8700620215811578	1.25	0.0404940831571086	0.05413291488828852
21.0	1.0	1.0	1.0	997.792322068851	0.14019537792508574	1.404736125274874	2.4274825532277853	0.5	2.5	4.308107869064565	0.8813208967168726	2.4274825532277853	1.4019537792508574	1.25	0.789284077737399	0.1404736125274874
22.0	1.0	1.0	1.0	999.0385798253535	0.3691781472742452	0.21204472360866222	0.9522420273752252	0.5	2.5	6.055684686269125	7.259678187191557	0.9522420273752252	3.691781472742452	1.25	1.4474549508350236	0.021204472360866224
23.0	1.0	1.0	1.0	998.9134771779671	0.09408484230740921	0.7384042923084555	1.3524379797288484	0.5	2.5	3.052082200446633	0.1818531949508753	1.3524379797288484	0.9408484230740921	1.25	0.0861377707581856	0.07384042923084555
24.0	1.0	1.0	1.0	997.6205845482879	0.17009131269417554	1.4045475358585735	2.5693241390223363	0.5	2.5	4.830381733101209	1.814550276171933	2.5693241390223363	1.7009131269417554	1.25	1.6808160804747063	0.14045475358585735
25.0	1.0	1.0	1.0	999.2591406684995	0.33051077684163505	0.19960246174381946	0.7703485546625048	0.5	2.5	5.954868905336341	5.41932158118307	0.7703485546625048	3.3051077684163506	1.25	0.9745099277288084	0.019960246174381947
26.0	1.0	1.0	1.0	998.6466339532725	0.10156298421466617	0.9223918757538461	1.611803062516446	0.5	2.5	3.3004000602695474	0.24844427197390898	1.611803062516446	1.0156298421466616	1.25	0.1522160319500467	0.09223918757538462
27.0	1.0	1.0	1.0	997.9499150047926	0.9066498611671248	0.2173015247031087	1.5034351340446823	0.5	2.5	6.421876311835166	11.023633757810387	1.5034351340446823	9.066498611671248	1.25	3.475584641580627	0.021730152470310873
28.0	1.0	1.0	1.0	999.3842448280202	0.3584011231476354	0.22362690463167273	0.6173540488374797	0.5	2.5	6.0305210608396695	7.218632545883322	0.6173540488374797	3.584011231476354	1.25	1.4932859247580552	0.022362690463167273
29.0	1.0	1.0	1.0	998.3934149704961	0.10967603119066205	1.0895686578357133	1.8569089983171043	0.5	2.5	3.5493215192795877	0.337913245524291	1.8569089983171043	1.0967603119066205	1.25	0.24404946265893776	0.10895686578357133
30.0	1.0	1.0	1.0	998.5496197833146	0.3259755355265978	0.1692184366233742	1.484404681162156	0.5	2.5	5.940908548266181	3.778679130711472	1.484404681162156	3.259755355265978	1.25	0.6816184956583726	0.016921843662337423
31.0	1.0	1.0	1.0	999.5517038029125	0.281261028211709	0.22458382421748413	0.5270351688793802	0.5	2.5	5.77054618329475	4.560847212456212	0.5270351688793802	2.81261028211709	1.25	0.7545634378904527	0.022458382421748413
32.0	1.0	1.0	1.0	998.1552475545218	0.11882474426265152	1.234863114528094	2.085927701220663	0.5	2.5	3.805064968386033	0.4638150259381289	2.085927701220663	1.1882474426265153	1.25	0.37333988907140797	0.1234863114528094
33.0	1.0	1.0	1.0	998.6634017936764	0.43259102146086903	0.21170931781909874	1.264007184868529	0.5	2.5	6.170276700293097	8.600347431532727	1.264007184868529	4.32591021460869	1.25	1.982557199827222	0.021170931781909874
34.0	1.0	1.0	1.0	999.3969145824072	0.08405694223609006	0.396415197939443	0.8790284753622399	0.5	2.5	2.6911613992750625	0.10665747001131594	0.8790284753622399	0.8405694223609006	1.25	0.021145165548298036	0.039641519793944306
35.0	1.0	1.0	1.0	997.93460387938	0.1298972964126828	1.3500940138082183	2.295498824212346	0.5	2.5	4.081243033777723	0.6568310340819236	2.295498824212346	1.298972964126828	1.25	0.5682012333416517	0.13500940138082182
36.0	1.0	1.0	1.0	998.9387704418701	0.32776838704989286	0.19204620838675646	1.0934611710839246	0.5	2.5	5.946488725030945	5.094786551391484	1.0934611710839246	3.2776838704989286	1.25	0.884258380714008	0.01920462083867565
37.0	1.0	1.0	1.0	999.1091249498783	0.0890654581116998	0.6007534275991797	1.161809592012542	0.5	2.5	2.8753277472618306	0.14422506335370053	1.161809592012542	0.890654581116998	1.25	0.05202185437712527	0.06007534275991797
38.0	1.0	1.0	1.0	997.736838916216	0.14585918882718205	1.4178869278445507	2.4773018949598247	0.5	2.5	4.421656221537455	1.024889815775474	2.4773018949598247	1.4585918882718205	1.25	0.9281800785194272	0.14178869278445508
39.0	1.0	1.0	1.0	999.1102718769674	0.3993508102445881	0.19734842767564387	0.8503773127913028	0.5	2.5	6.116476340768237	6.820334243742885	0.8503773127913028	3.9935081024458805	1.25	1.4945864986497805	0.01973484276756439
40.0	1.0	1.0	1.0	998.8332430661815	0.09624495127963117	0.7943034969220081	1.4305119825437949	0.5	2.5	3.1256712802867295	0.1996805229714724	1.4305119825437949	0.9624495127963117	1.25	0.10338307544807923	0.07943034969220081
41.0	1.0	1.0	1.0	997.5859264335127	0.20247718380289173	1.3464595587231065	2.571596382688968	0.5	2.5	5.225415469455417	3.3291724058263736	2.571596382688968	2.0247718380289172	1.25	3.1765966241375074	0.13464595587231065
42.0	1.0	1.0	1.0	999.2947062963968	0.30992921904202175	0.21452901741994745	0.7553644845647796	0.5	2.5	5.88711693865579	5.5279618325383835	0.7553644845647796	3.0992921904202175	1.25	0.932519132538785	0.021452901741994747
43.0	1.0	1.0	1.0	998.570315711179	0.10388161326090312	0.9737505191234671	1.6858026755638549	0.5	2.5	3.373705830501125	0.27205873537799863	1.6858026755638549	1.038816132609031	1.25	0.1763184346684496	0.09737505191234672
44.0	1.0	1.0	1.0	998.2533198674797	0.7292888231588419	0.1566627835830794	1.3773913093654937	0.5	2.5	6.380043299773755	5.0779141978067015	1.3773913093654937	7.292888231588419	1.25	1.7573824125999786	0.01566627835830794
45.0	1.0	1.0	1.0	999.4467388735159	0.3747446316117233	0.20890198500669432	0.5385164948751343	0.5	2.5	6.0679155029797816	6.601286824314577	0.5385164948751343	3.747446316117233	1.25	1.455663650937094	0.020890198500669435
46.0	1.0	1.0	1.0	998.3213638588988	0.11224682600067243	1.135078222763749	1.9263893151034082	0.5	2.5	3.623811076345549	0.37046088862516824	1.9263893151034082	1.1224682600067242	1.25	0.2775752525507685	0.1135078222763749
47.0	1.0	1.0	1.0	998.5747646407115	0.2800304493780778	0.20089320815860567	1.5052049099131153	0.5	2.5	5.764847695052884	4.171447711149312	1.5052049099131153	2.800304493780778	1.25	0.601070517515041	0.020089320815860567
48.0	1.0	1.0	1.0	999.5524771196606	0.21557484168704028	0.2576911705168891	0.5919480386545221	0.5	2.5	5.348997551658772	2.7033385965599366	0.5919480386545221	2.1557484168704026	1.25	0.38756506182169087	0.02576911705168891
49.0	1.0	1.0	1.0	998.0880451511733	0.12183266865897201	1.272560705957141	2.1501221801698582	0.5	2.5	3.8835897864513136	0.511614912264328	2.1501221801698582	1.21832668658972	1.25	0.42202365900190075	0.12725607059571412
50.0	1.0	1.0	1.0	998.7699452868592	0.45527465827135594	0.18083372702435163	1.1347800548716527	0.5	2.5	6.20083996928814	6.374569293491009	1.1347800548716527	4.552746582713559	1.25	1.5873725064069444	0.018083372702435162
51.0	1.0	1.0	1.0	999.3108433494353	0.08435952331620694	0.4577387992585716	0.964797127251817	0.5	2.5	2.7025011415157576	0.11208814999542832	0.964797127251817	0.8435952331620694	1.25	0.027362062889357122	0.04577387992585716
52.0	1.0	1.0	1.0	997.8733691526377	0.1338376315500797	1.3763567812542885	2.3527932158156184	0.5	2.5	4.171295192371501	0.7373450263590888	2.3527932158156184	1.3383763155007968	1.25	0.6481318907986976	0.13763567812542885
53.0	1.0	1.0	1.0	998.9749940847496	0.3183916982425241	0.20911088317110837	1.066614217010357	0.5	2.5	5.916377035965413	5.735249505384582	1.066614217010357	3.183916982425241	1.25	0.9600471730241479	0.02091108831711084
54.0	1.0	1.0	1.0	999.0262678669503	0.09115251112710115	0.6592342098394509	1.2425796219232625	0.5	2.5	2.9497908113492772	0.15928206321870014	1.2425796219232625	0.9115251112710115	1.25	0.06517885565370633	0.06592342098394509
55.0	1.0	1.0	1.0	997.6846722340059	0.15317595984364615	1.422415833214481	2.5221518061509456	0.5	2.5	4.557548831856325	1.2327172677512344	2.5221518061509456	1.5317595984364616	1.25	1.1270651065106831	0.1422415833214481
56.0	1.0	1.0	1.0	999.1842737220225	0.3798915786337765	0.1897444825180168	0.7958346993444962	0.5	2.5	6.07879078504985	5.91031079524234	0.7958346993444962	3.7989157863377647	1.25	1.2471824274604364	0.01897444825180168
57.0	1.0	1.0	1.0	998.7541355864128	0.09844468673153611	0.8489772951336951	1.507419726857461	0.5	2.5	3.199059279667541	0.21897669757904883	1.507419726857461	0.9844468673153611	1.25	0.12248980292667296	0.08489772951336952
58.0	1.0	1.0	1.0	997.5991369600562	0.4294802598812691	0.9347610519848994	2.3313827800636053	0.5	2.5	6.1657294983933015	15.602508138737974	2.3313827800636053	4.294802598812691	1.25	21.287854524109576	0.09347610519848995
59.0	1.0	1.0	1.0	999.3251602136756	0.3121083570833677	0.2273358852659828	0.7227314292425484	0.5	2.5	5.894851357521178	6.111001473028973	0.7227314292425484	3.121083570833677	1.25	1.0631437469533818	0.02273358852659828
60.0	1.0	1.0	1.0	998.4952107065518	0.10626265730443699	1.0235383253389674	1.7585266361461307	0.5	2.5	3.4471747101893686	0.2979031059638439	1.7585266361461307	1.0626265730443698	1.25	0.202848411694905	0.10235383253389674
61.0	1.0	1.0	1.0	998.4409019298803	0.5043709599873313	0.14558008069318706	1.4147271101338106	0.5	2.5	6.254151125415697	3.724385933166596	1.4147271101338106	5.043709599873313	1.25	1.189678406845544	0.014558008069318708
62.0	1.0	1.0	1.0	999.5053896388284	0.34616977391840564	0.20464264884788455	0.5084405872525085	0.5	2.5	5.999358841865114	5.646040791080267	0.5084405872525085	3.461697739184056	1.25	1.1555679566931638	0.020464264884788457
63.0	1.0	1.0	1.0	998.2506678998323	0.11492068683373752	1.1785302369924204	1.9944114133331592	0.5	2.5	3.699092503150563	0.40661595937507505	1.9944114133331592	1.1492068683373753	1.25	0.31475407074437006	0.11785302369924205
64.0	1.0	1.0	1.0	998.5898698015542	0.28904884976395623	0.22899703571880548	1.4810813486809564	0.5	2.5	5.805178730448209	5.603961923185287	1.4810813486809564	2.8904884976395624	1.25	0.8540436713431472	0.02289970357188055
65.0	1.0	1.0	1.0	999.5089090088424	0.11885578993681989	0.3113202318296888	0.7322352012206224	0.5	2.5	3.805889192103474	0.3728243281627401	0.7322352012206224	1.188557899368199	1.25	0.054676237301298794	0.031132023182968885
66.0	1.0	1.0	1.0	998.0224494528476	0.12503738536664985	1.3073831349334044	2.2125131617855467	0.5	2.5	3.9643396172598027	0.5662721944877307	2.2125131617855467	1.2503738536664986	1.25	0.47735237141500664	0.13073831349334045
67.0	1.0	1.0	1.0	998.8619516297103	0.39560328222547647	0.17441933758873152	1.102445088062105	0.5	2.5	6.10961419789148	5.1989899275690385	1.102445088062105	3.9560328222547647	1.25	1.1548558551546146	0.01744193375887315
68.0	1.0	1.0	1.0	999.2254756230354	0.08623076053844664	0.5183389000024334	1.048293616425941	0.5	2.5	2.772026030836853	0.12479464851813878	1.048293616425941	0.8623076053844664	1.25	0.03651228980733888	0.05183389000024335
69.0	1.0	1.0	1.0	997.814302025019	0.13829916156142338	1.397930363583946	2.40739881341949	0.5	2.5	4.2683673903716075	0.8365160186417412	2.40739881341949	1.382991615614234	1.25	0.7455826567027515	0.1397930363583946
70.0	1.0	1.0	1.0	999.0168576051067	0.34982889944176543	0.21504470782114837	0.993313495451944	0.5	2.5	6.008990233531387	6.957204688881967	0.993313495451944	3.4982889944176545	1.25	1.305142717080505	0.02150447078211484
71.0	1.0	1.0	1.0	998.9444981422953	0.0932669252436466	0.7166911845490742	1.3222349324613425	0.5	2.5	3.0238261079386275	0.1753766710114346	1.3222349324613425	0.932669252436466	1.25	0.08000527329528284	0.07166911845490742
72.0	1.0	1.0	1.0	997.6370738651017	0.1639936030719225	1.4136230495412878	2.5589325318276117	0.5	2.5	4.738191225560956	1.5881563163820658	2.5589325318276117	1.639936030719225	1.25	1.465026126459363	0.1413623049541288
73.0	1.0	1.0	1.0	999.2419716352263	0.34287439265153963	0.19502247257756755	0.7751539721224077	0.5	2.5	5.990447254508888	5.473336444623128	0.7751539721224077	3.4287439265153963	1.25	1.0276852725227155	0.019502247257756757
74.0	1.0	1.0	1.0	998.6761763731562	0.10068995828371896	0.9023316904273868	1.583133668561158	0.5	2.5	3.272346289154058	0.2399354016091131	1.583133668561158	1.0068995828371896	1.25	0.1435823483494263	0.09023316904273869
75.0	1.0	1.0	1.0	997.821490046976	0.8726224969553126	0.2798892885246853	1.665887456069598	0.5	2.5	6.415745267955754	15.037511762157251	1.665887456069598	8.726224969553126	1.25	5.566017678816597	0.027988928852468533
76.0	1.0	1.0	1.0	999.3642358528693	0.3430233249252631	0.22793079676906772	0.652740822207335	0.5	2.5	5.990854977751033	7.060920107491721	0.652740822207335	3.4302332492526313	1.25	1.3867621048022487	0.022793079676906775
77.0	1.0	1.0	1.0	998.4213557380475	0.10871550729579738	1.0716307814991954	1.8299287546595908	0.5	2.5	3.52095344839606	0.3262918045290872	1.8299287546595908	1.0871550729579738	1.25	0.23207554751138923	0.10716307814991954
78.0	1.0	1.0	1.0	998.5313811526081	0.3595944726860546	0.15918792978561624	1.4690243747094105	0.5	2.5	6.033408606969634	3.693795403200483	1.4690243747094105	3.5959447268605462	1.25	0.7811638995666275	0.015918792978561625
79.0	1.0	1.0	1.0	999.5435919012084	0.3002932152260291	0.21625934934184884	0.5161148835688587	0.5	2.5	5.8511420879727005	4.905319486488441	0.5161148835688587	3.002932152260291	1.25	0.861654109063754	0.021625934934184885
80.0	1.0	1.0	1.0	998.1813868704039	0.11771678696091148	1.2197300657621737	2.06089634263839	0.5	2.5	3.775460416414554	0.4470364473974229	2.06089634263839	1.1771678696091148	1.25	0.35618891079848075	0.12197300657621737
81.0	1.0	1.0	1.0	998.6314272514525	0.387412444745529	0.22550584316739275	1.341160303805263	0.5	2.5	6.093974335127376	8.667809223089154	1.341160303805263	3.87412444745529	1.25	1.8120634403977405	0.022550584316739276
82.0	1.0	1.0	1.0	999.4296904784651	0.08597558303537867	0.37278721711228896	0.8443339385016079	0.5	2.5	2.7626067044499543	0.11424959875107409	0.8443339385016079	0.8597558303537867	1.25	0.020789029873852744	0.037278721711228896
83.0	1.0	1.0	1.0	997.9585760405391	0.1284924876640371	1.338958960648122	2.27293147179882	0.5	2.5	4.048124598072594	0.629680066058161	2.27293147179882	1.284924876640371	1.25	0.5410706659652111	0.1338958960648122
84.0	1.0	1.0	1.0	998.9221194209113	0.34087743467361187	0.1854493325979909	1.0970031444180393	0.5	2.5	5.984934024936778	5.013714723712048	1.0970031444180393	3.4087743467361187	1.25	0.9184413126256458	0.01854493325979909
85.0	1.0	1.0	1.0	999.1411369649397	0.08827310556332213	0.5781057691382645	1.1305899294989565	0.5	2.5	2.8467016479743945	0.13869495687823316	1.1305899294989565	0.8827310556332213	1.25	0.04741616678516713	0.057810576913826454
86.0	1.0	1.0	1.0	997.757735834063	0.1435464400731737	1.4137165399511746	2.458717725866043	0.5	2.5	4.376204305620788	0.964478950095105	2.458717725866043	1.4354644007317368	1.25	0.8699268640949982	0.14137165399511747
87.0	1.0	1.0	1.0	999.0810411412489	0.3938471660851793	0.20310109998976267	0.8851116926687388	0.5	2.5	6.106336385872782	7.153528643197493	0.8851116926687388	3.9384716608517927	1.25	1.5355228473027134	0.02031010999897627
88.0	1.0	1.0	1.0	998.8638342124427	0.09541343592509005	0.7730387462026678	1.4007523516356417	0.5	2.5	3.097521989246665	0.19269064631088728	1.4007523516356417	0.9541343592509005	1.25	0.09656548648560004	0.07730387462026678
89.0	1.0	1.0	1.0	997.597218692955	0.1853211327394495	1.3776672928779905	2.577460174309613	0.5	2.5	5.034184692809769	2.4626893943234065	2.577460174309613	1.853211327394495	1.25	2.307716530720481	0.13776672928779907
90.0	1.0	1.0	1.0	999.2823094996738	0.31553175336932443	0.20859683968922216	0.7621587469609401	0.5	2.5	5.906719336432641	5.44135110561563	0.7621587469609401	3.1553175336932444	1.25	0.9311117449745119	0.020859683968922217
91.0	1.0	1.0	1.0	998.5993984726015	0.10298685746034195	0.9542628983529217	1.6576146699413699	0.5	2.5	3.3456237810105125	0.2627682438802435	1.6576146699413699	1.0298685746034195	1.25	0.1668150783499866	0.09542628983529217
92.0	1.0	1.0	1.0	998.1491084955969	0.8194664447684078	0.17054587743087202	1.3914250596379012	0.5	2.5	6.404625691258197	6.491304569059052	1.3914250596379012	8.194664447684078	1.25	2.1396391282792693	0.017054587743087202
93.0	1.0	1.0	1.0	999.4218942333371	0.3743661355649012	0.21415539796625896	0.5637396311020437	0.5	2.5	6.067099577068812	6.964907883625365	0.5637396311020437	3.7436613556490124	1.25	1.5230621919345102	0.021415539796625898
94.0	1.0	1.0	1.0	998.3487971062959	0.11125110412693534	1.1178848040776164	1.8999517895806863	0.5	2.5	3.5952068093113483	0.3576018026798683	1.8999517895806863	1.1125110412693533	1.25	0.26433357461089624	0.11178848040776164
95.0	1.0	1.0	1.0	998.5678013375699	0.29136827575160673	0.18835037786559083	1.5008303866813824	0.5	2.5	5.815035812018555	3.9717722503043396	1.5008303866813824	2.9136827575160673	1.25	0.6021190146082355	0.018835037786559084
96.0	1.0	1.0	1.0	999.5562236748018	0.24534568648065513	0.24275681391924012	0.5584306387200908	0.5	2.5	5.5740016018338965	3.6569313202273515	0.5584306387200908	2.4534568648065513	1.25	0.5520120007380028	0.024275681391924014
97.0	1.0	1.0	1.0	998.113594980776	0.12065995593852129	1.2584471781717754	2.125745063289475	0.5	2.5	3.853293568111912	0.4925830422854579	2.125745063289475	1.2065995593852128	1.25	0.40267193284196345	0.12584471781717754
98.0	1.0	1.0	1.0	998.7282024763231	0.46282985427246287	0.1898768019436654	1.168967669408021	0.5	2.5	6.210095122079709	7.218032456093037	1.168967669408021	4.628298542724629	1.25	1.7869517840965206	0.018987680194366544
99.0	1.0	1.0	1.0	999.3437670489732	0.08385252424411066	0.4343331032393619	0.9323804267854275	0.5	2.5	2.683485302312997	0.10822683583350037	0.9323804267854275	0.8385252424411066	1.25	0.024472046782877337	0.04343331032393619
100.0	1.0	1.0	1.0	997.8965762524605	0.1322771089956836	1.3668075801832256	2.3311466385467017	0.5	2.5	4.136125836146134	0.7046801169063167	2.3311466385467017	1.322771089956836	1.25	0.6157958677374512	0.13668075801832255
