time	uVol	M	Mp	Mpp	MAPKK	MKP3	M_MAPKK	Mp_MAPKK	Mpp_MKP3	Mp_MKP3_dep	Mp_MKP3	M_MKP3	k1	k_1	k2	k3	k_3	k4	h1	h_1	h2	h3	h_3	h4	h_4	h5	h6	h_6	v1a	v1b	v2a	v2b	v3a	v3b	v3c	v4a	v4b	v4c
10.0	1.0	370.6924855178092	1.649409403808166	0.9343461312821143	5.99161609794454	17.284624954955415	43.98867990318897	0.019703998866667943	0.5800607086827944	0.3204865466856928	0.18568236987845924	81.62914541979765	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4322613691226067	0.43988679903188965	0.2965400950839917	0.2955599830000191	0.14668130189682527	0.05336558519881708	0.0353923172656852	0.09941185954154838	0.09284118493922962	-0.02790213827253396
11.0	1.0	370.2814240681542	1.7243137099905796	1.0841844137968495	5.997531565612726	17.092390626329376	43.9818398116646	0.020628622722851358	0.6751357469245455	0.33860925909997847	0.19219399301590026	81.70167037463018	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4336507685111286	0.439818398116646	0.31030340622714186	0.30942934084277035	0.15877291109717007	0.062112488717058184	0.043882824165036305	0.1025324419190419	0.09609699650795013	0.06444943618714216
12.0	1.0	369.9426712572028	1.7918084733881245	1.235410049176034	6.0023731674377645	16.967516612329646	43.97616622758249	0.021460604979920007	0.7730796831380048	0.35687570983100025	0.19853066198621958	81.70399733271512	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43451304130719137	0.4397616622758249	0.32270269427936005	0.3219090746988001	0.17020314082149557	0.07112333084869644	0.052850309447739996	0.10549473839704068	0.09926533099310979	0.12183450843068577
13.0	1.0	369.6491064713882	1.8536449407367057	1.387425777507921	6.006545426267137	16.883631763366147	43.9712323430108	0.02222223072224114	0.8730515345561692	0.3751090009573211	0.20464461438388054	81.66356308673646	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43505065297821943	0.43971232343010797	0.33406585058032773	0.3333334608336171	0.18106383213388766	0.08032074117916757	0.06214641496306905	0.10831797161037149	0.10232230719194027	0.15794509060706563
14.0	1.0	369.38418328563114	1.9111323503762183	1.5398267838020707	6.010295457819909	16.824846961989905	43.96677444170203	0.02293010047822734	0.9743771773505557	0.3931970654397656	0.21052275428813527	81.5970560409316	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43538713814088226	0.4396677444170203	0.34463694223405655	0.3439515071734101	0.1914535719943774	0.08964270031625113	0.07165197224788616	0.11102233890374419	0.10526137714406764	0.1810312301637067
15.0	1.0	369.1377495454888	1.9652437817599513	1.692329858175844	6.013774933690866	16.781548251734165	43.962628559180814	0.02359650712849429	1.0765314028724697	0.41107646617550236	0.21617215033993567	81.5146717288779	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4355983467335349	0.43962628559180816	0.3545965742583805	0.35394760692741434	0.20146477990480638	0.09904088906426721	0.08127813267525086	0.11362618316031584	0.10808607516996784	0.19608851759589818
16.0	1.0	368.9035230559585	2.0167030975830955	1.844725573967343	6.017077607897177	16.747874119612224	43.95869184357288	0.024230548530113354	1.1791161396008611	0.42871700899862303	0.22161033758513166	81.42268239420312	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4357307175148719	0.4395869184357288	0.36407854107769844	0.3634582279517003	0.2111692868106898	0.10847868484327923	0.09096211284908567	0.1161445585644057	0.11080516879256583	0.20616594283654344
17.0	1.0	368.6775944945744	2.0660511383577305	1.9968571498185657	6.020261743922058	16.720241038829137	43.95489926189434	0.024838994183771945	1.2818307733730905	0.4461091502408432	0.2268587118731322	81.32496032568376	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43581309764357457	0.4395489926189434	0.3731824019519613	0.3725849127565792	0.22062620555531876	0.11792843115032432	0.1006604199219574	0.11859001844575359	0.1134293559365661	0.21313051788731396
18.0	1.0	368.45751122647744	2.113694421381918	2.1486038116478827	6.023363806291021	16.696445653216667	43.95120928309015	0.025426910618994686	1.3844507989156445	0.46325541320703256	0.23193908389491655	81.22390905076571	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43586346246248553	0.43951209283090154	0.3819827045909602	0.38140365928492026	0.22988130580064303	0.12736947350023928	0.11034357286592816	0.12097275644618785	0.11596954194745827	0.21813228548226427
19.0	1.0	368.24172021932935	2.159940760911028	2.2998710756026735	6.02640680479601	16.675125251047522	43.94759507669183	0.025998118512323636	1.4868094736380664	0.4801647181502027	0.23687183056748395	81.1210287265967	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4358930940992636	0.43947595076691837	0.3905356958720121	0.3899717776848545	0.2389692474740519	0.1367864715747021	0.11999189091985984	0.12330099666285887	0.11843591528374198	0.22188398243694785
20.0	1.0	368.02922750137026	2.2050250716888864	2.450584486325151	6.029405397268597	16.655431662116264	43.94403908029749	0.02655552243407705	1.5887833762820749	0.4968488419960552	0.24167507601689672	81.01726104358868	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43590913268959497	0.4394403908029749	0.39888415975323643	0.39833283651115575	0.24791603370831283	0.1461680706179509	0.12959239804838257	0.12558136793077593	0.12083753800844836	0.2248302366070618
21.0	1.0	367.8193889118783	2.2491280471305997	2.6006852902506727	6.03236902460986	16.63683322465029	43.94052962696997	0.027101348420338116	1.690281412683994	0.5133203273525262	0.2463644630255205	80.91320057228762	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4359161394888744	0.4394052962696997	0.4070609032242025	0.40652022630507173	0.2567411222825813	0.15550588996692744	0.1391366451425744	0.1278192191844313	0.12318223151276025	0.22725043608506024
22.0	1.0	367.61178083586884	2.292389733350643	2.75012726907259	6.035303846363007	16.618993991929585	43.937058837832815	0.02763731580434463	1.7912365835730557	0.5295913283744043	0.25095323612324766	80.80922485999965	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43591705910866807	0.43937058837832815	0.41509127859738987	0.41455973706516946	0.26545910170610343	0.16479376568872112	0.14861921631725028	0.13001887593390632	0.12547661806162383	0.22932156317874508
23.0	1.0	367.4061198917906	2.334919459537901	2.8988743157485257	6.038213942053561	16.60169972502405	43.9336212956065	0.02816476234010472	1.8915998727786412	0.5456730374690727	0.2554524712216787	80.7055748935065	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4359138149217401	0.439336212956065	0.42299502115282067	0.4224714351015708	0.27408096910022994	0.174027188295635	0.1580367199754359	0.13218384627195812	0.12772623561083934	0.23115675330389518
24.0	1.0	367.2022127215338	2.3768031617797227	3.046898519627424	6.041102061118475	16.58481234182305	43.930213202805476	0.02868473607621302	1.99133572562189	0.5615754576428277	0.2598713585712878	80.60240511634089	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4359076795809784	0.4393021320280548	0.43078759926779947	0.4302710411431953	0.28261508214507725	0.18320288675721388	0.16738711352714375	0.13431698554439614	0.1299356792856439	0.2328290715676058
25.0	1.0	366.9999243826174	2.4181088318369275	3.194178623923941	6.043970094029956	16.56824174434892	43.926831842541326	0.029198063428885684	2.090418704058752	0.5773073706221135	0.26421748916534654	80.49981469180481	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4358995070545717	0.43926831842541325	0.4384812154105415	0.43797095143328524	0.29106785865241136	0.19231852077340517	0.1766692537219196	0.1364206277348473	0.13210874458267327	0.23438624943333597
26.0	1.0	366.7991582967986	2.4588906066439944	3.3406987699189434	6.04681937037325	16.55192830298894	43.92347522954227	0.029705400084640624	2.1888310065625727	0.5928764081376189	0.26849712003101267	80.3978671622798	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4358898789714445	0.4392347522954227	0.44608555511163894	0.44558100126960937	0.2994442869086038	0.2013724526037567	0.1858825978769751	0.13849669022963113	0.13424856001550634	0.23585986925823033
27.0	1.0	366.5998434194632	2.49919186359081	3.4864474698832804	6.049650848945129	16.535831903992847	43.92014188165275	0.030207269402287993	2.2865606218085577	0.6082891708851179	0.27271540817226797	80.29660289514116	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43587919766139294	0.43920141881652747	0.45360835233367686	0.45310904103431987	0.30774829687554117	0.2103635772063873	0.19502700536347534	0.1405467573493746	0.13635770408613399	0.23727112348636403
28.0	1.0	366.4019259495561	2.5390475816783833	3.6314167662921872	6.052465240077042	16.519925057450322	43.91683066829856	0.030704091624562814	2.383599947155772	0.6235513631340105	0.27687661070859665	80.19604702155125	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4358677458408451	0.4391683066829856	0.46105581976776	0.4605613743684422	0.3159830302624269	0.219291195138331	0.2041026054677368	0.14257214695767706	0.13843830535429832	0.23863445050206522
29.0	1.0	366.2053639149942	2.5784861554273473	3.7756015443355895	6.055263085138785	16.504188529619103	43.913540708595285	0.031196206266086633	2.479944748966404	0.6386679254379125	0.28098425271885197	80.09621454325769	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4358557252903026	0.43913540708595283	0.4684329787739339	0.46794309399129946	0.3241510375531984	0.2281549169049092	0.21310970913605565	0.1445739635830049	0.14049212635942598	0.2399598474482394
30.0	1.0	366.01012359363074	2.6175307971010486	3.9189989710197373	6.058044808790703	16.488608552961555	43.91027130182327	0.03168388938617728	2.575593375470804	0.6536431566331503	0.28504126609699904	79.99711364883746	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43584328220148905	0.4391027130182327	0.4757439140451123	0.47525834079265916	0.33225442239635683	0.23695459054331394	0.22204874974594407	0.1465531407902072	0.14252063304849952	0.24125435400791861
31.0	1.0	365.816177116436	2.656200626574464	4.061608038769814	6.0608107537491875	16.473175028031893	43.907021879258274	0.03216736699268298	2.670546157268688	0.6684808214258761	0.2890501033304654	79.89874788994304	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4358305239959819	0.43907021879258273	0.482991971300368	0.4825105048902447	0.3402949480375539	0.24569024646871931	0.23092024311458476	0.14851047498082592	0.1445250516652327	0.24252301343807847
32.0	1.0	365.6235008397458	2.6945115223726877	4.203429195091466	6.063561204227328	16.45788035298343	43.90379197027748	0.032646825495338934	2.764804948127408	0.683184242749221	0.29301283009109935	79.80111762604882	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43581753063573814	0.43903791970277484	0.49017991150954254	0.489702382430084	0.34827411629996785	0.25436205522772154	0.2397247602997717	0.15044665235834992	0.14650641504554968	0.24376950167477673
33.0	1.0	365.43207422338907	2.732476788835923	4.344464042869859	6.066296401965315	16.442718653130274	43.90058117814227	0.03312241989256741	2.858372771383363	0.6977563795980762	0.2969312002081395	79.70422099568013	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43580436233906994	0.4390058117814227	0.49731003170964366	0.4968362983885111	0.3561932266163863	0.2629702949672694	0.2484629089476968	0.15236227044223993	0.14846560010406976	0.24499654401498372
34.0	1.0	365.2418790456547	2.770107680869487	4.484715098441404	6.069016557356467	16.42768526760985	43.89738916243777	0.03359428020590924	2.9512535463660075	0.7121998917723977	0.3008067161529645	79.60805457809876	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43579106492355635	0.4389738916243777	0.5043842599815225	0.5039142030886385	0.36405342047819156	0.2715153262656727	0.25713532038527215	0.15425785523416108	0.15040335807648225	0.24620619465280935
35.0	1.0	365.0528988455178	2.8074138178189165	4.624185596751485	6.071721857286641	16.41277640280235	43.8942156261614	0.034062516552115195	3.04345187585485	0.7265171932215336	0.30464067770347	79.51261385041776	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43577767356219965	0.438942156261614	0.5114042303310736	0.5109377482817279	0.37185571514950766	0.2799975725786462	0.2657426406015379	0.15613387491652575	0.152320338851735	0.2474000267949874
36.0	1.0	364.8651185203556	2.8444035106465324	4.762879334763826	6.074412470741376	16.39798889502541	43.89106030610766	0.03452722315112353	3.1349728803712456	0.7407104956898749	0.3084342210200976	79.41789350789334	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4357642154639052	0.4389106030610766	0.5183713418694156	0.517908347266853	0.3796010294198999	0.2884175049941546	0.2742855238843436	0.15799075078543373	0.1542171105100488	0.24857926383201256
37.0	1.0	364.67852403160975	2.8810840210646673	4.900800545853895	6.077088552875391	16.38332004565365	43.887922965625194	0.034988481499573475	3.2258220686118215	0.7547818442425667	0.31218834997708944	79.32388769151483	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4357507118145776	0.4388792296562519	0.5252868056775238	0.5248272224936021	0.38729020340690923	0.2967756303122876	0.28276462828735477	0.15982886597812246	0.15609417498854472	0.24974487118516908
38.0	1.0	364.4931021865062	2.917461767103426	5.037953799234536	6.079750248007279	16.36876750483759	43.884803389105095	0.03544636288778568	3.3160052359128946	0.7687331460717953	0.3159039612579055	79.23059015191978	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4357371792019791	0.438848033891051	0.5321516819793762	0.5316954433167852	0.39492401387735576	0.3050724817039863	0.29118061237210924	0.1616485724417806	0.15795198062895274	0.25089762157637896
39.0	1.0	364.3088404741582	2.953542486404066	5.174343919559425	6.082397691851816	16.354329188270636	43.88170137774955	0.035900930398796146	3.4055283845524293	0.7825661937903808	0.31958186444176845	79.13799436894476	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4357236306750778	0.4388170137774955	0.5389669096680956	0.5385139559819422	0.4025031861686337	0.3133086113788235	0.2995341328484264	0.163450196500186	0.15979093222088422	0.2520381420865361
40.0	1.0	364.12572694110906	2.989331366080259	5.30997592275916	6.0850310132036105	16.340003216745604	43.87861674629868	0.03635224049786658	3.494397661130439	0.7962826842319966	0.3232227980742007	79.04609363981773	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4357100765404809	0.4387861674629868	0.5457333297850355	0.5452836074679988	0.4100284035122481	0.3214845848240004	0.3078258428552969	0.16523404330249897	0.16161139903710034	0.2531669485550152
41.0	1.0	363.9437500958653	3.0248331460956908	5.444854964913688	6.087650335220416	16.325787871654985	43.87554932048213	0.036800344297611955	3.5826193073500754	0.8098842336070089	0.32682744252210544	78.9548811448658	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43569652496726974	0.4387554932048213	0.5524517042084763	0.5520051644641794	0.4175003143597982	0.32960097627620694	0.3160563907039187	0.16700040038098474	0.16341372126105272	0.25428447105077545
42.0	1.0	363.76289883500584	3.0600522016338547	5.57898630157838	6.090255776410492	16.311681561808296	43.872498935023856	0.03724528856580897	3.670199621342864	0.8233723897138192	0.3303964302571361	78.86434999687785	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43568298245054393	0.43872498935023857	0.5591227305419744	0.5586793284871345	0.42491953816380557	0.3376583651635435	0.3242264189582009	0.16874954049848218	0.16519821512856805	0.25539107295490293
43.0	1.0	363.5831623855285	3.0949926087855038	5.712375255481783	6.09284745139854	16.29768279839803	43.86946543207278	0.03768711652884512	3.7571449273094406	0.8367486417782316	0.33393035408392546	78.77449327843034	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4356694541690018	0.4386946543207278	0.5657470539843092	0.5653067479326768	0.4322866699572594	0.3456573333124685	0.33233656376450615	0.1704817239298	0.16696517704196273	0.2564870654074456
44.0	1.0	363.40453025953974	3.1296581969770263	5.84502719091989	6.095425471524232	16.283790175913246	43.86644865996322	0.038125868512715856	3.843461551730354	0.8500144283864494	0.33742977372704674	78.68530407024286	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43565594426272014	0.4386644865996322	0.5723252767998719	0.5718880276907379	0.43960228399476575	0.35359846275919254	0.3403874543674408	0.17219720029196184	0.16871488686352337	0.2575727183459575
45.0	1.0	363.22699221840804	3.164052590853152	5.976947493501448	6.097989945312962	16.270002357450593	43.86344847223241	0.03856158245478724	3.929155804775398	0.8631711438886398	0.34089522110788123	78.59677547277744	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43564245605002583	0.43863448472232414	0.5788579658800591	0.5784237368218086	0.4468669366578153	0.3614823340393366	0.34837971276585533	0.17389621001490324	0.17044761055394061	0.2586482690073524
46.0	1.0	363.05053824422936	3.198179243767409	6.108141554165186	6.100540978848251	16.2563180633146	43.860464726839226	0.038994294312689026	4.014233965830695	0.876220143577142	0.34432720457613303	78.50890062270138	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4356289921974863	0.43860464726839227	0.5853456587850707	0.5849144146903353	0.454081168780915	0.369309524856424	0.3563139534754024	0.17557898552560652	0.17216360228806651	0.2597139285209886
47.0	1.0	362.8751585169763	3.232041464590997	6.238614756604501	6.103078676067943	16.24273606210476	43.85749728554094	0.03942403839128631	4.09870227228994	0.8891627478839245	0.3477262123074585	78.42167270541387	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43561555485371173	0.43857497285540936	0.5917888685755207	0.5913605758692947	0.46124550752060767	0.3770806090506745	0.36419078337262367	0.1772457522038423	0.17386310615372924	0.26076988705135307
48.0	1.0	362.7008433960923	3.2656424392000627	6.368372467407878	6.105603139000992	16.229255163700145	43.85454601339479	0.03985084760438749	4.1825669109342885	0.9020002457936399	0.3510927150360263	78.33508496453587	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.43560214575498435	0.4385454601339479	0.5981880876799248	0.5977627140658124	0.4683604678627429	0.38479615580595455	0.37201080160178035	0.17889672915583327	0.17554635751801315	0.26181631782921233
49.0	1.0	362.52758340557506	3.2989852477232544	6.497420028362076	6.108114467957691	16.21587421370361	43.85161077835803	0.04027475368444467	4.265834011365486	0.9147338976295794	0.3544271682566886	78.2491307090446	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.435588766308598	0.4385161077835803	0.6045437909938721	0.6041213052666701	0.47542655384282284	0.39245672904562473	0.3797745995301379	0.18053212984275285	0.1772135841283443	0.2628533803248114
50.0	1.0	362.35536922181234	3.3320728784105316	6.625762750476355	6.110612761683285	16.202592089016836	43.84869145096608	0.04069578735079933	4.348509641067357	0.9273649373383946	0.3577300140041854	78.1638033185732	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4355754176592228	0.4384869145096608	0.6108564383667735	0.6104368102619899	0.4824442595383198	0.40006288697819686	0.38748276074077426	0.18215216259343497	0.1788650070020927	0.2638812227545717
51.0	1.0	362.1841916635942	3.3649082388087286	6.753405909375179	6.113098117482655	16.18940769429641	43.84578790407264	0.04111397844487831	4.430599801758067	0.9398945743741653	0.36100168229501217	78.07909624727631	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.435562100741258	0.43845787904072636	0.6171264766003541	0.6167096766731747	0.48941406987947467	0.40761518176174216	0.3951358610544512	0.18375703102470198	0.18050084114750609	0.2648999840675321
52.0	1.0	362.0140416838535	3.397494164789714	6.8803547417781585	6.115570631322098	16.176319959100205	43.842900012639035	0.041529356039036146	4.5121104267648375	0.952323995262114	0.3642425923002029	77.99500302657262	0.02	1.0	0.01	0.032	1.0	15.0	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.4355488163207326	0.43842900012639036	0.6233543410578014	0.6229403405855422	0.496336461315372	0.41511415926236506	0.40273446857397066	0.18534693438794042	0.18212129615010145	0.26590979552368577
