time	uVol	MKKK	MKKK_P	MKK	MKK_P	MKK_PP	MAPK	MAPK_P	MAPK_PP	J0	J1	J2	J3	J4	J5	J6	J7	J8	J9
10.0	1.0	80.71807360710933	19.281926392890686	279.6624188505378	11.656537557194532	8.681043592267663	279.8795601471226	11.105394705528889	9.015045147348756	1.111281622669961	0.17669139373819387	0.45750915540649995	0.2107930359405666	0.27493647688426404	0.32796469343169987	0.20598635770224805	0.09232422707596219	0.18769577762680179	0.21270306062786454
11.0	1.0	79.78249830439105	20.217501695608973	279.5233221431082	11.853047901220865	8.623629955670904	279.8874639164666	11.192354606647813	8.9201814768859	1.1157221636247707	0.17912200301874254	0.4796957332842905	0.2231022498103205	0.27378190730593405	0.3310531437107919	0.2046243239701196	0.09212490239029728	0.18645722829288483	0.2136569005485118
12.0	1.0	78.84486355346488	21.155136446535156	279.3651256596538	12.055204857582012	8.579669482764153	279.8975029239479	11.276081929153305	8.826415146899015	1.1201071849836264	0.18140145292519516	0.5019282887612332	0.2356566000844851	0.27289407583836894	0.3341835218317604	0.203581586850347	0.09204669123953974	0.18522331396646893	0.21456931744154928
13.0	1.0	77.90508592130305	22.094914078696974	279.187823201484	12.263035692330323	8.54914110618564	279.9093183864257	11.356818187593404	8.733863425981067	1.1244262266256664	0.18354358830299095	0.5242085564865856	0.2484597854616911	0.2722755705071142	0.3373533627377796	0.2028576337393161	0.09209290790715953	0.1839958221133996	0.21544364928197685
14.0	1.0	76.96310563081828	23.036894369181734	278.9914046814241	12.476570254152334	8.532025064423477	279.9225552775361	11.434799767320154	8.642644955143933	1.1286684024828681	0.18556056297997678	0.5465377063081276	0.26151501841022745	0.27192809716966787	0.34056025202782103	0.20245198400287617	0.09226663250732249	0.18277660920639827	0.21628307889542536
15.0	1.0	76.01888541695234	23.981114583047667	278.7758567184844	12.695839982012972	8.528303299502474	279.93686214354096	11.510258392957406	8.552879463501808	1.1328224166727678	0.18746309263842398	0.5689163702583979	0.27482502203798687	0.2718524745795039	0.34380181257162457	0.20236419819822554	0.09257074485632157	0.1815675972179025	0.21709064887906127
16.0	1.0	75.07240959636952	24.92759040363048	278.54116319565156	12.920876953178203	8.537959851170104	279.9518909240556	11.58342155579077	8.464687520153769	1.1368765804921428	0.1892606633074649	0.5913446645014565	0.2883920237217625	0.2720486367071126	0.34707569289941576	0.20259388721669308	0.09300795608172607	0.18037077018143685	0.21786927486893626
17.0	1.0	74.1236833099945	25.8763166900055	278.28730578711895	13.15171297525186	8.560981237629116	279.967296776292	11.65451290367754	8.378190320030553	1.1408188304287195	0.19096170435819376	0.6138222072065007	0.3022177462725312	0.2725156420042182	0.35037955736868076	0.20314072111097006	0.09358083813297145	0.1791881707980638	0.21862175733231198
18.0	1.0	73.17273190534092	26.827268094659075	278.0142644603936	13.3883787256531	8.597356813953304	279.98273790184373	11.723752596514435	8.29350950164196	1.1446367473439538	0.19257373289905821	0.6363481331321471	0.31630339733117563	0.27325168921682846	0.35371107808865604	0.20400443739615462	0.09429185132844381	0.17802189706659166	0.2193507920374094
19.0	1.0	72.2196004315544	27.780399568445606	277.7220179579761	13.630902941614764	8.647079100409098	279.99787537537685	11.791357629818277	8.210766994804976	1.148317576975404	0.19410347497170546	0.6589211055636427	0.3306496576172965	0.2742541392858379	0.3570679285616164	0.20518484863971537	0.09514337005151478	0.17687409891803027	0.22005897933098242
20.0	1.0	71.26435322476193	28.73564677523807	277.4105442626752	13.879311663340959	8.710144073983823	280.0123729748856	11.857542128559773	8.130084896554745	1.1518482519021211	0.19555696780740733	0.6815393261347171	0.3452566685890569	0.27551954282116037	0.36044777897942043	0.2066818491810321	0.09613770669027602	0.17574697483634683	0.22074883233545597
21.0	1.0	70.30707356499047	29.692926435009543	277.0798210500588	14.133627532458068	8.786551417483137	280.02589701341935	11.922517613035339	8.051585373545368	1.1552154151107943	0.19693964652894713	0.7042005429788787	0.3601240200122227	0.2770436725968086	0.36384829309476613	0.20849542084633776	0.0972771339019031	0.17464276844892387	0.22142278416158778
22.0	1.0	69.34786338881948	30.652136611180545	276.7298261310481	14.393869147356124	8.876304721595714	280.0381161724016	11.986493238259541	7.975390589338866	1.1584054452939945	0.19825641800558372	0.7269020575862168	0.37525073788040375	0.2788215604894435	0.36726712656976296	0.21062563754943528	0.09856390527178416	0.17356376507130283	0.22208319421928335
23.0	1.0	68.38684304424204	31.613156955757976	276.3605378872067	14.660050476470543	8.979411636322718	280.04870133683323	12.049676008105536	7.901622655061279	1.1614044840046758	0.19951172404073467	0.7496407306870897	0.3906352730751885	0.28084753827074277	0.37070192669008845	0.21307266869226343	0.10000027442905352	0.17251228819183723	0.22273235369796676
24.0	1.0	67.42415107605554	32.57584892394448	275.97193570085983	14.932180330016752	9.095883969123372	280.0573254328155	12.112270965207719	7.830403601976916	1.1641984647830157	0.2007095956575349	0.7724129874403178	0.40627549110406624	0.2831152816632158	0.37415033332141817	0.21583678130200748	0.10158851267336771	0.17149069588281107	0.2233724902784978
25.0	1.0	66.45994403158869	33.54005596841133	275.5640003817943	15.210261890177767	9.225737728027873	280.063663267938	12.17448135746531	7.761855374596799	1.1667731443625653	0.2018536999198827	0.7952148221682971	0.42216866320564883	0.2856178570783272	0.37760998097610987	0.2189183408628029	0.10333092516215017	0.1705013771254201	0.2240057721307856
26.0	1.0	65.49439627777406	34.50560372222597	275.1367145919235	15.494292299268205	9.368993108808183	280.0673913751599	12.23650878184394	7.696099842996315	1.1691141360524675	0.20294738046611463	0.8180418028529279	0.43831145906583013	0.2883477704733856	0.3810785018522967	0.22231781082000082	0.10522986570271177	0.1695467480367826	0.224634311244782
27.0	1.0	64.52769982155422	35.472300178445806	274.69006326896294	15.784262304965981	9.525674426071014	280.0681878608685	12.298553306060828	7.633258833070819	1.1712069453810625	0.203993692724094	0.8408890755830141	0.45469994134532093	0.29129701778797373	0.3845535297045205	0.22603575075333734	0.10728775018931556	0.16862924798786386	0.22526016613727112
28.0	1.0	63.56006412641373	36.4399358735863	274.2240340498376	16.080155961320052	9.695809988842289	280.0657322578383	12.360813568655102	7.573454173506721	1.1730370080734278	0.20499543460887987	0.8637513691246642	0.4713295621786851	0.2944571364501583	0.388032704404673	0.23007281323209666	0.1095070687211609	0.16775133560187006	0.22588534397266255
29.0	1.0	62.59171591849489	37.40828408150513	273.7386176942412	16.381950383911327	9.879431921847338	280.05970538382564	12.42348685788477	7.516807758289717	1.1745897304212358	0.20595517336858357	0.8866229997703678	0.4881951617677764	0.2978192574758488	0.3915136770540696	0.23442973938045206	0.11189039643325707	0.16691548462331107	0.22651180213271793
30.0	1.0	61.62289897631418	38.37710102368584	273.2338085084788	16.68961555726522	10.076575934255883	280.04978920653485	12.486769169853964	7.463441623611289	1.175850532087614	0.206875269133822	0.9094978766090744	0.5052909691585106	0.3013741577201564	0.3949941155117357	0.23910735319460288	0.11444040306813848	0.16612417964855566	0.2271414492676861
31.0	1.0	60.65387389857067	39.34612610142935	272.7096047694563	17.003114192386143	10.287281038157465	280.03566671567546	12.550855246255226	7.413478038069411	1.176804891372436	0.20775789563616226	0.9323695073482221	0.522610605259309	0.30511231187630594	0.3984717102101118	0.24410655466514927	0.11715986131229995	0.16537991170932018	0.22777614585959483
32.0	1.0	59.68491784494961	40.31508215505041	272.1660091484316	17.322401632104633	10.511589219463604	280.01702180280046	12.615938592110163	7.367039605089473	1.1774383929445178	0.2086050584870849	0.9552310048087691	0.5401470881323904	0.3090239438546221	0.40194418013710365	0.24942831176840605	0.12005165391710383	0.16468517370115335	0.22841770432735756
33.0	1.0	58.71632424518793	41.283675754812094	271.6030291339058	17.647425801792515	10.749545064301552	279.99353914957806	12.68221147390529	7.32424937651678	1.177736778026505	0.20941861134810508	0.97807509420549	0.557892840565324	0.31309907721062286	0.4054092788723846	0.25507365139915267	0.12311877961977233	0.16404245564962355	0.22906788870282654
34.0	1.0	57.74840247199851	42.25159752800151	271.0206774528184	17.9781272029066	11.001195344274857	279.9649041251011	12.749864898546571	7.285230976352499	1.1776859969957334	0.21020027027229238	1.0008941213167841	0.5758396999098511	0.3173275843267294	0.4088648005758054	0.2610436493247299	0.12636435787600034	0.16345423980758977	0.22972841390687923
35.0	1.0	56.78147747375748	43.21852252624254	270.41897248901523	18.31443894676189	11.266588564222726	279.93080269278516	12.819088573594245	7.250108733620751	1.1772722643399354	0.21095162645554114	1.023680061640757	0.5939789301577426	0.32169923408617157	0.41230858583636804	0.26733941924654164	0.12979163241180464	0.16292299557767023	0.23040094465499614
36.0	1.0	55.81588936315299	44.184110636847024	269.7979386977749	18.65628682590681	11.545774476318059	279.8909213273472	12.89007084928704	7.2190078233658665	1.1764821158803505	0.21167415760099575	1.0464245306271325	0.6123012362092387	0.32620373781008655	0.41573852730122474	0.27396210106000535	0.13340397359857747	0.16245117425482522	0.231087094022505
37.0	1.0	54.85199295828382	45.14800704171619	269.1576070150219	19.003589420470494	11.838803564507366	279.84494694229403	12.962998642920386	7.1920544147857335	1.1753024681464666	0.2123692380707674	1.069118795067422	0.6307967802781258	0.3308307932594499	0.4191525750152898	0.28091284840793107	0.13720487965206507	0.16204120358487265	0.23178842170065925
38.0	1.0	53.89015727298783	46.109842727012186	268.498015259709	19.356258236871373	12.145726503419313	279.79256682828486	13.03805734620504	7.169375825510179	1.1737206797563204	0.2130381479744797	1.0917537857186204	0.6494552003685031	0.3355701265323316	0.42254874141310245	0.288192815625292	0.14119797665327288	0.16169548213577617	0.2325064319759255
39.0	1.0	52.93076495348141	47.06923504651861	267.8192085277301	19.714197876313502	12.46659359595611	279.7334686026682	13.11543071629904	7.151100681032904	1.1717246146239553	0.2136820813234369	1.1143201112282566	0.6682656307514259	0.3404115317140626	0.4259251059153465	0.29580314417548326	0.1453870173872465	0.1614163734797184	0.23324257146620522
40.0	1.0	51.974211658705904	48.0257883412941	267.1212395756144	20.077306230547872	12.801454193837396	279.6673401704224	13.195300751275763	7.137359078301974	1.1693027067813726	0.21430215336165312	1.1368080734208785	0.6872167243645957	0.34534490816333885	0.4292798190927591	0.30374494867953516	0.1497758789944116	0.16120620018531676	0.23399822664914668
41.0	1.0	51.0209053821107	48.97909461788931	266.4041691921691	20.44547470243801	13.150356105392609	279.5938696966693	13.277847550862514	7.128282752468274	1.1664440265661453	0.21489940717008033	1.1592076839978236	0.7062966770547267	0.35036029534116975	0.4326111063699141	0.3120193026404234	0.1543685594288022	0.16106723762089398	0.234774721219146
42.0	1.0	50.07126571296028	49.928734287039724	265.6680665561622	20.818588448939348	13.513344994898214	279.51274559085977	13.363249163356178	7.124005245784112	1.1631383478879351	0.21547481962768422	1.1815086826933305	0.7254932535798372	0.3554479051120477	0.43591727125044943	0.32062722396467713	0.1591691727181592	0.16100170757149956	0.2355733133110291
43.0	1.0	49.125723035636675	50.874276964363325	264.9130095780895	21.196526644177727	13.890463777732611	279.4236565026701	13.451681419693763	7.124662077636188	1.1593762162476788	0.21602930680217775	1.2037005569206052	0.74479381528715	0.3605981514678569	0.4391966980536355	0.32956966038297425	0.16418194302263678	0.16101177167442168	0.23639519262968306
44.0	1.0	48.184717665823136	51.81528233417687	264.1390852240307	21.579162760392826	14.281752015576295	279.3262913295858	13.543317755724813	7.130390914689442	1.1551490171424135	0.2165637288339396	1.2257725629313008	0.7641853493812047	0.3658016776449847	0.4424478541597111	0.33884747487038047	0.169411197491766	0.16109952468025582	0.23724147752600494
45.0	1.0	47.248698922901994	52.75130107709801	263.34638981958585	21.96636486459496	14.687245315819084	279.22033923609	13.638329023798534	7.141331740111471	1.150449044446959	0.21707889436866795	1.247713748500924	0.7836544996959174	0.3710493806238955	0.4456692917681272	0.34846143116536443	0.1748613579234378	0.1612669875492213	0.23811321206040065
46.0	1.0	46.31812413838173	53.68187586161828	262.5350293318801	22.357995928868355	15.106974739251422	279.1054896843177	13.736883294839878	7.157627020842478	1.145269568321412	0.2175755645874495	1.2695129771409195	0.8031875988833556	0.3763324330181532	0.4488596491787031	0.3584121794847455	0.1805369312339924	0.16151610039535566	0.23901136309563767
47.0	1.0	45.393457600685515	54.60654239931449	261.7051196276474	22.753914152338883	15.540966220013571	278.9814324759814	13.839145652144902	7.17942187187367	1.1396049021511485	0.21805445687698768	1.2911589538255974	0.8227707019307037	0.3816423023765421	0.4520176516107522	0.3687002425293008	0.18644249875501737	0.16184871529447054	0.23993681746108905
48.0	1.0	44.47516943718861	55.524830562811395	260.8567867054347	23.153973292909594	15.989240001655551	278.84785780532593	13.94527797817531	7.206864216498763	1.1334504679844704	0.21851624817759313	1.3126402522085696	0.8423896209150391	0.38697076793754903	0.45514211157948614	0.3793260018719171	0.19258270438011446	0.16226658897532156	0.24089037923025
49.0	1.0	43.563734434981576	56.43626556501843	259.9901669000254	23.55802300695189	16.451810093022527	278.70445632281604	14.055438735674585	7.240104941509391	1.1268028598928799	0.2189615780420743	1.3339453432891042	0.8620299609029757	0.3923099348900185	0.45823192885248143	0.39028968481690235	0.19896224159361522	0.16277137541730546	0.24187276715283537
50.0	1.0	42.659630802462516	57.34036919753749	259.10540705725043	23.965909195224295	16.92868374752508	278.55091920922064	14.169782744462724	7.279298046316634	1.119659904641147	0.21939105143477866	1.3550626254736613	0.881677156898757	0.39765224620723577	0.4612860900117579	0.40159135181539474	0.2055858394228895	0.16336461838213295	0.24288461228173808
51.0	1.0	41.76333887451912	58.236661125480886	258.20266467744466	24.377474353373465	17.419860969181716	278.38693825970927	14.288460955292697	7.324600784998043	1.1120207190198055	0.21980524129664186	1.375980455962034	0.9013165117399725	0.4029904921339966	0.46430366764911085	0.4132308845177281	0.21245824736635835	0.16404774391128457	0.24392645583363504
52.0	1.0	40.875339764749064	59.12466023525094	257.282108025914	24.792557925453565	17.925334048632227	278.21220597753785	14.411620222169093	7.3761738002931105	1.103885763162579	0.22020469089913267	1.3966871833710008	0.9209332348345837	0.40831781741733486	0.46728381922379847	0.4252079745391197	0.21958421936041886	0.16482205282559276	0.24499874732005233
53.0	1.0	39.99611396887953	60.00388603112048	256.3439162089041	25.21099665898039	18.445087132115276	278.0264156768623	14.539403074537331	7.434181248600399	1.0952568891466825	0.2205899160073772	1.4171711814913206	0.9405124816264483	0.41362772638145373	0.4702257856126151	0.43752211301016475	0.22696849686000828	0.16568871326793339	0.2461018429832482
54.0	1.0	39.12613992427748	60.873860075722526	255.38827921370293	25.63262496011477	18.97909582618207	277.8292615941826	14.671947490750625	7.4987909150668015	1.0861373841561894	0.22096140687045676	1.4374208840564484	0.9600393936689761	0.41891408595600454	0.47312888938277886	0.45017258097834095	0.23461579111926317	0.16664875333467527	0.24723600456835843
55.0	1.0	38.265892531185536	61.73410746881447	254.41539791167287	26.057275247646455	19.52732684068043	277.62043900788524	14.809386674211055	7.5701743179037635	1.076532007479025	0.22131963005485641	1.4574248203836533	0.9794991391780786	0.42417112677413704	0.47599253281804443	0.4631584407210596	0.24253076477041471	0.16770305384612674	0.24840139845988637
56.0	1.0	37.41584164206392	62.58415835793609	253.42548402318488	26.484778304524347	20.089737672290543	277.39964436532233	14.951848833561014	7.64850680111665	1.0664470206079302	0.2216650301352622	1.477171651730512	0.9988769539262617	0.42939344246269956	0.47881619572803474	0.4764785280247541	0.25071801281045636	0.16885234131063226	0.24959809520685552
57.0	1.0	36.57645052615874	63.42354947384127	252.41876004362257	26.91496362575137	20.666276330625806	277.1665754168361	15.099456968272099	7.733967614891771	1.0558902097261964	0.22199803125532855	1.4966502081922801	1.0181581823297357	0.4345759872515796	0.4815994330700476	0.49013144547809695	0.2591820431159577	0.17009718114108852	0.2508260694568089
58.0	1.0	35.74817431713822	64.25182568286179	251.39545912983726	27.347659761532583	21.25688110862989	276.92093135610924	15.252328660940456	7.826739982950288	1.0448708998813556	0.2223190385696454	1.5158495259486349	1.037328318570002	0.4397140720324599	0.4843418724115853	0.5041155568206811	0.2679272566164172	0.17143797118634166	0.2520852003143996
59.0	1.0	34.93145845233031	65.06854154766971	250.35582494666053	27.782694654633254	21.861480398705936	276.6624129661997	15.410575877551123	7.9270111562491286	1.0333999601853476	0.22262843957689774	1.534758884652093	1.0563730475807274	0.44480335899925105	0.48704321126061534	0.5184289823814376	0.2769579272654864	0.1728749356430721	0.2533752721356241
60.0	1.0	34.12673711274309	65.87326288725693	249.30011147332428	28.21989597096902	22.47999255570641	276.390722770595	15.574304776919558	8.034972452485368	1.02148979942898	0.22292660535311215	1.5533678447353054	1.0752782857201577	0.4498398550031952	0.4897032142891628	0.5330695956336986	0.28627818195702	0.17440811941623205	0.2546959757638798
61.0	1.0	33.33443167364033	66.66556832635968	248.2285827698916	28.659091422513686	23.112325807594395	276.1055651886014	15.743615530456818	8.150819280941693	1.0091543515623553	0.223213891692914	1.5716662844007885	1.0940302209391313	0.4548199037551708	0.4923217104742883	0.5480350208861983	0.29589198053897076	0.1760373829977508	0.25604691020904924
62.0	1.0	32.55494917596258	67.44505082403741	247.1415127040683	29.10010908167101	23.75837821426037	275.80664669436794	15.918602153336378	8.274751152295647	0.9964090505719019	0.22349064016585188	1.5896444360447806	1.112615352245273	0.45974017700614755	0.49489859017886767	0.5633226321214776	0.30580309608247785	0.1777623979339407	0.2574275847658046
63.0	1.0	31.78868082931538	68.2113191706846	246.03918463903923	29.542777686315436	24.418037674645014	275.49367597883014	16.099352348066017	8.406971673103794	0.9832707943786887	0.2237571790940824	1.6072929218572387	1.1310205282555508	0.4645976648341282	0.4974338021928916	0.578929552985153	0.3160150955658948	0.1795826429517146	0.25883742156236883
64.0	1.0	31.036000557574667	68.96399944242533	244.92189108325616	29.986926934763115	25.09118198198041	275.16636411384934	16.285947361388196	8.54768852476242	0.9697578974916782	0.22401382445702883	1.6246027883327756	1.1492329846223703	0.46938966516236696	0.49992735075427663	0.5948526579213997	0.32653132113386424	0.18149740081226634	0.2602757585261367
65.0	1.0	30.297263598371345	69.70273640162866	243.7899333033885	30.432387769989404	25.77767892662176	274.8244247178139	16.478461855347646	8.697113426838401	0.9558900322726924	0.22426088072802955	1.6415655394229958	1.1672403801132054	0.4741137726292846	0.5023792925664531	0.611088574441834	0.33735487208976617	0.18350575595820037	0.2617418527479328
66.0	1.0	29.5728051677984	70.4271948322016	242.6436209019362	30.878992652461523	26.477386445601944	274.4675741219677	16.676963793275934	8.85546208475622	0.941688158806051	0.2244986416474657	1.6581731680595149	1.1850308311206732	0.4787678669254028	0.5047897338282904	0.627633686506817	0.3484885877758974	0.18560659301617372	0.26323488422233116
67.0	1.0	28.862939201622535	71.13706079837746	241.48327136128762	31.32657582100698	27.190152817705066	274.09553153673016	16.881514341350663	9.02295412191894	0.927174443513452	0.2247273909363967	1.674418185779175	1.202592944379369	0.4833501007069368	0.5071588272902604	0.6444841389901345	0.35993503148959755	0.187798596211909	0.2647539599374544
68.0	1.0	28.167957184068197	71.83204281593181	240.30920955628525	31.774973541188686	27.915816902525716	273.7080192172766	17.09216778629168	9.199812996431483	0.9123721668116379	0.2249474029543327	1.6902936501889356	1.2199158476679293	0.4878588871894943	0.5094867693491355	0.6616358431900852	0.3716964755752494	0.19008024974796484	0.26629811828406114
69.0	1.0	27.488127074866274	72.51187292513374	239.12176723763068	32.224024340707764	28.654208421661206	273.3047626276574	17.3089714696595	9.386265902682817	0.8973056202741188	0.2251589433044272	1.7057931900176948	1.2369892182799507	0.49229288751877226	0.5117737971919868	0.6790844833423391	0.38377488782176783	0.19244983918694586	0.26786633375057917
70.0	1.0	26.823692344718154	73.17630765528186	237.92128248871694	32.67356923140472	29.40514827987802	272.8854906027485	17.531965739122263	9.582543658128895	0.8819999939257658	0.22536226938907997	1.7209110275160675	1.253803309055791	0.4966509980083124	0.5140201859988046	0.6968255240825666	0.39617191928296674	0.1949054538739762	0.2694575218680789
71.0	1.0	26.174871128615546	73.82512887138446	236.70809915871519	33.12345191747969	30.1684489238048	272.44993550734245	17.761183916957414	9.788880575699817	0.8664812544669616	0.22555763091869163	1.7356419979829185	1.2703489717789929	0.5009323373273729	0.5162262462116999	0.7148542187998874	0.40888889362426634	0.19744499042235325	0.2710705443670505
72.0	1.0	25.541855505579463	74.45814449442054	235.48256627496113	33.57351898960288	30.94391473543564	271.9978333917138	17.99665228595401	10.005514322331923	0.8507760153884997	0.22574527037610786	1.7499815662191576	1.2866176777562213	0.505136233714906	0.5183923208773888	0.7331656188157332	0.42192679808377026	0.2000661572754814	0.2727042145062517
73.0	1.0	24.924810912343297	75.0751890876567	234.24503743787906	34.02362010463777	31.731342457482864	271.528924143021	18.23839009278086	10.232685764197887	0.8349114000955516	0.2259254234391245	1.7639258397348294	1.3026015354181442	0.5092622122885624	0.5205187830684964	0.7517545833168154	0.43528627611907705	0.20276648034663086	0.27435730253286406
74.0	1.0	24.323875697314357	75.67612430268564	232.99587020184603	34.47360815075251	32.53052164740114	271.0429516319389	18.486409568785874	10.470638799275036	0.8189148993046255	0.22609831936329527	1.7774715785646236	1.3182933048005023	0.5133099825106774	0.5226060333881494	0.7706157899656654	0.44896762179355715	0.20554330972596296	0.2760285412327073
75.0	1.0	23.739160819819496	76.26083918018051	231.73542544553334	34.92333939774867	33.341235156717666	270.53966385395347	18.740715968092896	10.71962017795336	0.8028142241073554	0.2262641813271849	1.790616201579218	1.333686408789531	0.5172794258663732	0.5246544975613685	0.7897437461076848	0.46297077593753583	0.20839382743183213	0.2777166315293244
76.0	1.0	23.170749698191056	76.82925030180894	230.46406673535785	35.37267363249262	34.16325963214921	270.0188130647945	19.001307622765033	10.979879312440195	0.7866371562051762	0.22642322674214002	1.8033577892149677	1.3487749410436114	0.5211705838023133	0.5266646241158967	0.8091328004899316	0.4772953241011767	0.2113150561708459	0.2794202480913265
77.0	1.0	22.61869820870127	77.38130179129872	229.18215968573966	35.821474279391914	34.99636603486814	269.480155909524	19.268176014707944	11.251668075767652	0.7704113969056533	0.22657566752860378	1.815695082581778	1.3635536705331668	0.5249836459683069	0.5286368821543245	0.8287771554039797	0.491940496297183	0.21430386905877846	0.2811380449084599
78.0	1.0	22.083034835731244	77.91696516426875	227.89007131988333	36.26960850591806	35.84032017419834	268.9234535448538	19.54130586389403	11.535240591251721	0.7541644165311204	0.22672171036097347	1.827627478947973	1.3780180426729196	0.5287189387979224	0.5305717592186917	0.8486708791632169	0.5069051685130365	0.21735700024243837	0.28286866079838235
79.0	1.0	21.563760971893604	78.43623902810637	226.5881694347827	36.71694731323737	36.69488325197966	268.34847175431247	19.820675232398713	11.830853013288397	0.7379233059205776	0.22686155688299137	1.8391550236409104	1.392164177054168	0.5323769144585663	0.5324697592481358	0.8688079188238811	0.5221878659546693	0.22047105635122713	0.2846107248080685
80.0	1.0	21.060851365146267	78.93914863485372	225.27682197409035	37.163365612073186	37.559812413836205	267.7549810559431	20.10625564365432	12.138763300402118	0.7217146317044446	0.22699540389565992	1.8502783984422146	1.4059888618190821	0.5359581401961308	0.5343314006296366	0.8891821130590222	0.537786767966521	0.2236425286966237	0.2863628614760665
81.0	1.0	20.57425470827062	79.42574529172936	223.95639641239413	37.60874228398482	38.43486130362083	267.1427568022687	20.398012216245487	12.459230981485334	0.7055642969975737	0.22712344351968364	1.8609989065961	1.4194895447535747	0.5394632880943272	0.5361572143414512	0.9097872050954194	0.5536997145571028	0.22686780612840354	0.28812369592442916
82.0	1.0	20.103894364474414	79.89610563552556	222.62725915430477	38.05296022831107	39.31978061738394	266.51157927232083	20.695903811493476	12.79251691618522	0.6894974090886292	0.22724586333445418	1.871318454587498	1.4326643212093488	0.5428931252642124	0.5379477421884449	0.9306168556252469	0.5699242144447307	0.23014318844824347	0.2898918587520082
83.0	1.0	19.64966922135023	80.35033077864973	221.28977495158267	38.49590639508854	40.21431865332855	265.8612337555893	20.99988319400569	13.138883050404502	0.6735381556042864	0.22736284649560917	1.8812395308827912	1.4455119189985746	0.5462485044751738	0.539703535128197	0.9516646556069587	0.5864574545251858	0.2334649002746331	0.29166599070385824
84.0	1.0	19.211454664006126	80.78854533599385	219.9443063413209	38.93747180431556	41.118221854363334	265.19151062780963	21.30989720430164	13.49859216788819	0.657709690496473	0.22747457183320668	1.8907651818592293	1.4580316804356783	0.5495303552347804	0.5414251516864778	0.972924138873407	0.6032963106518692	0.2368291052478412	0.2934447470946992
85.0	1.0	18.78910365691543	81.21089634308453	218.5912131079583	39.377551551992525	42.03123534004894	264.5022054185642	21.625886942568318	13.871907638867002	0.6420340310428322	0.22758121393256198	1.8998989851787689	1.4702235417292129	0.5527396753213948	0.5431131564604664	0.99438879446953	0.6204373596096737	0.2402319204601641	0.2952268019676774
