time	compartment	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	cAm	cAc	cAn	q1	n0	g0	alpha	n1	a	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	b	g2	g3	c	m4	k4	p2	r3	r4	m5	m6	k5	m7	m8	k6	n3	d	g4	m9	k7	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	e	f	m12	k10	p4	r7	r8	m13	k11	m14	k12	p5	k13	m15	q3	q4	g	n6	g7	m16	k14	p6	r9	r10	m17	k15	m18	k16	light	reaction_1	reaction_0	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_38	reaction_39	reaction_40
10.0	1.0	0.009284451935917018	2.7519081056878356E-4	0.001978452234732476	1.7915179406226343	12.7226281960964	0.6332963002907329	0.07778592268815318	0.80634631421139	0.23932031238124413	0.09542691699084001	0.01480240736066064	0.0524949314787963	2.363530228465584E-9	17.53479654979551	5.461278147614684	4.10684023792798	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.001235328412314432	0.007729038267388665	0.007701452880843167	0.004299430151979843	0.00359493152384681	0.005708437706340945	1.763867380028286	1.5691365409305713	0.022237880521934518	0.017263992581920566	0.023713588872223742	0.0010832780960773197	0.04456582908247719	0.11956265696937235	0.16700637601146487	0.046127700324022594	5.097365357025555	0.47217805508732313	4.393939260614095	0.013581396002807227	0.0	2.363530228465584E-9	2.3635302238103547E-9	5.793958002060533E-9	6.7592442876136145	7.693525329500932	0.13564990339644326	0.11853988850003881	7.7465235752522705	2.665827074588783	0.0	2.610733161672206	0.0	2.469656667284311	0.22023055346136175	0.2245951782238509
11.0	1.0	0.004704690611537558	1.391371903164862E-4	9.85167928473033E-4	1.9722967665073425	15.375314733563057	0.8616206839105522	0.09497230973472764	0.8230426277599304	0.24191816471288188	0.08559796542979144	0.0146170082609299	0.05637943090743232	3.1986664035684776E-10	16.243164462936132	5.553154644879489	4.534738685128163	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	8.412656252174366E-4	0.003924003056907234	0.0039025408622704043	0.0021763576477920564	0.0018177647988891618	0.002844719880735866	1.8225106160378652	1.658774915122144	0.021050045307987264	0.018502825895406725	0.021271094409303172	0.0010698178749215894	0.05327252382455783	0.12066736967381439	0.20390554900046023	0.046621441800709686	4.721887909375534	0.40075329707518526	4.394863354955679	0.013749274376699757	0.0	3.1986664035684776E-10	3.1986664027158555E-10	7.841210821707766E-10	5.7783795834333	7.472809518365218	0.16119586092647475	0.14435679869050833	8.528211218377749	3.0145647156228565	0.0	2.6932042810325982	0.0	2.7535445478463805	0.18673444514617976	0.20255238149614785
12.0	1.0	0.002536812892854763	7.471936237171605E-5	5.146952985983151E-4	2.111801526376827	18.324408469850752	1.1543766456861884	0.11073654541487955	0.8646242748433236	0.25222838665644387	0.06437662910609633	0.013013476060604663	0.057077483408804204	4.328905979231709E-11	14.138660449498445	5.260050997269522	4.856193546580326	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	6.682412950969171E-4	0.002117774487956298	0.002104286294623026	0.0011711685038253872	9.762150503143562E-4	0.0014867550267505124	1.8343755786899103	1.7232190269806322	0.017362800910433095	0.01872489938136366	0.01599759233286494	9.532860446067747E-4	0.06227658509422784	0.12331367722749437	0.23775136300574637	0.04857952069285881	4.1101085926691985	0.25555087960616696	4.3918040247893115	0.013858103530313364	0.0	4.328905979231709E-11	4.328905979075547E-11	1.0611880117488611E-10	4.554205618878969	7.063340007853384	0.18233879942532702	0.16792039440551784	9.131429800053398	3.318558994348326	0.0	2.7605141739841015	0.0	2.9957771822830277	0.1289572573663024	0.15413716921620568
13.0	1.0	0.0015356326870262385	4.490268104829537E-5	2.9450928437846417E-4	2.1857983477340084	21.414226938484116	1.5008299376287504	0.12348819232580172	0.9251039218072086	0.2686798844401093	0.039533517955465704	0.010274917170723586	0.05353606740253014	5.858517422986506E-12	11.349984694384098	4.443863391231561	4.987749329932267	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	6.41348191140848E-4	0.0012825084780205744	0.0012738073138882648	7.063112926587686E-4	5.866686637888433E-4	8.508697682481259E-4	1.7884086808343984	1.7558683317329422	0.012013278562805256	0.017596536180072786	0.009824079211933227	7.537989490260955E-4	0.07056720539891326	0.12691534774555505	0.26512914892349626	0.05169911676206245	3.2994405506574576	0.02011851352232119	4.381191443156948	0.013899037871482571	0.0	5.858517422986506E-12	5.8585174229579044E-12	1.436156961070912E-11	3.406808544001242	6.398469055616659	0.19792821032399138	0.18689957998782494	9.451392055601852	3.551609135878391	0.0	2.813408414728909	0.0	3.186208472424816	0.073514458104432	0.09598390183664196
14.0	1.0	0.0011423871751713467	3.2999840615570994E-5	1.9927655444996277E-4	2.1701824249075394	24.401018513422212	1.872790009329682	0.132838026500019	0.9977409303123352	0.28930296379535936	0.021568536624599746	0.007504259229935543	0.04651758784891659	7.928607910210215E-13	8.38701498764486	3.0718515915412237	4.841838546354802	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	7.801418673163117E-4	9.542399045729522E-4	9.476101618046322E-4	5.219772618202293E-4	4.3115732169481905E-4	5.757748653534791E-4	1.6832428790494935	1.7490629835162468	0.007288851607033299	0.015347570708581698	0.005359781351213037	5.513671356967805E-4	0.07766981549619134	0.13089432908018886	0.2852032428955408	0.05560141184876406	2.438105256908361	-0.2944506041120608	4.350928053553413	0.013853517354561405	0.0	7.928607910210215E-13	7.928607910204976E-13	1.943618943108932E-12	2.6516007263573638	5.475329168608304	0.20851973797124287	0.20076964043358636	9.3838688053002	3.697178430282259	0.0	2.8530935977856013	0.0	3.326127834436508	0.0395289132785708	0.05290351412696505
15.0	1.0	0.001184996264056451	3.363160800049686E-5	1.7987199935255878E-4	2.0539382920331186	26.970328601091445	2.226413917169566	0.1392009803544527	1.076660577838933	0.3122651658824017	0.011923655934552557	0.005399706148613437	0.03816485657930754	1.0729963558746214E-13	5.933478847685167	1.2950096824720876	4.361122836940955	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.0012832362292505503	9.898137985766809E-4	9.82954401034826E-4	5.358874354879886E-4	4.394114608898954E-4	5.197166852584759E-4	1.5315870362360693	1.6969607555581794	0.004305165625400137	0.012648762919224383	0.0029630284997363104	3.971933895445927E-4	0.08355313198493786	0.1348408848957907	0.2988645048210099	0.059935446327485646	1.7248623010220783	-0.6373019238023955	4.22134308855592	0.013684643214500615	0.0	1.0729963558746214E-13	1.0729963558745255E-13	2.630343266791047E-13	2.4679721659804206	4.45681480876865	0.21528032989491813	0.21018665339791712	8.881229174751205	3.750012340665532	0.0	2.8808487640306444	0.0	3.4224466623552967	0.022868490532965965	0.02940836520974035
16.0	1.0	0.0019329544656008653	5.3764652989632596E-5	2.492979750600086E-4	1.8465354150458135	28.801467315818467	2.5111699869321744	0.1432510553174424	1.157466944847969	0.3361364956678849	0.007383774385549362	0.0039636684411472715	0.03025167261953509	1.4521354358694833E-14	4.5683390886937625	0.06559870232875831	3.59209235696915	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.0030041159039129973	0.0016140702560313298	0.0016033857292159178	8.63141258736728E-4	7.024493353127938E-4	7.20274819700213E-4	1.352608671933126	1.5971929185278553	0.002712438833919183	0.010069333803750623	0.0018348679348090164	2.917896711094906E-4	0.0883879135599619	0.13852728418894478	0.3075600157665488	0.06442898100748817	1.328016173083277	-0.7779874774128659	2.148269407369891	0.013334144600118327	0.0	1.4521354358694833E-14	1.452135435869466E-14	3.5597648074904516E-14	3.075453590044694	3.7451714925607735	0.21927897080821648	0.21617134994694853	7.984419134658097	3.7172690272957123	0.0	2.897870539471903	0.0	3.48301873091509	0.015294410584600104	0.018258833397880325
17.0	1.0	0.004457473166365393	1.2293333064462643E-4	5.274879585708777E-4	1.576947521397988	29.644711335829996	2.682061518433594	0.145584822559074	1.2371320352349986	0.35990932375660695	0.005399871022728351	0.0029971904952272926	0.02357991523871947	1.965250600904126E-15	4.651880106133222	0.05591846119776915	2.880642716294716	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.007743736326684784	0.003718191939284141	0.0036974739915000936	0.001980755216121217	0.0016060852959354614	0.0015236927943397401	1.1647930547454786	1.452608013660003	0.001909985501799702	0.007877236580356984	0.0013418679491479953	2.2075797240140712E-4	0.09236646862808118	0.14185472090111378	0.3125706140343319	0.06889177025795586	1.3523015468529276	-0.6230619818535952	1.9717013596824786	0.012872379408148116	0.0	1.965250600904126E-15	1.9652506009041226E-15	4.817615323056375E-15	4.604095225411808	3.79243869353916	0.22124271405847923	0.21961661680503802	6.8187210825249	3.61666948892496	0.0	2.905061896066088	0.0	3.514001655021715	0.012172650299434635	0.013368236163428214
18.0	1.0	0.011161619262004407	3.075399048942688E-4	0.0013023629313623757	1.284809082498519	29.380811539581494	2.7104926727425496	0.14659861722298453	1.3135962541208828	0.382898329524533	0.004753483012818413	0.0023482821543400058	0.018305604554160318	2.659675718260435E-16	5.987228188478447	0.06942749038419285	2.3116001475149726	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.019549377698156394	0.009284467896752907	0.009258563177832656	0.004958125474250546	0.0040174380807425115	0.003759702220450181	0.9832758303867674	1.2731175263625631	0.001530322578303499	0.006132945504952805	0.0011812405286853757	1.7302404256663807E-4	0.09561942767478704	0.1447962192240359	0.3147472311777478	0.07319587949399017	1.7404872343906848	-0.49377468306118805	2.2113547241510143	0.012341191129610917	0.0	2.659675718260435E-16	2.6596757182604344E-16	6.519929055743631E-16	6.21809831826055	4.482402438649326	0.2215433434040995	0.22111250263959878	5.555514472723596	3.4719662436295513	0.0	2.9028518906714664	0.0	3.5188263098595853	0.011611793580179787	0.01177238437089136
19.0	1.0	0.027576825945987232	7.609450541203359E-4	0.0032443756861916385	1.008891435547793	28.04011303402758	2.590084649193262	0.14646834841074638	1.3853356491637987	0.4046129091874472	0.005033332517278764	0.0019357999949731865	0.014321419316820252	3.599471860606918E-17	7.870264452375248	0.10173304687179746	1.8612616352509697	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.04712136633314633	0.02278335388027025	0.02287497712219641	0.012264173036425683	0.009937455285585244	0.009351752786416132	0.8192534097624841	1.0767110707320082	0.001415422181651766	0.004808618141022831	0.0012507831305437727	1.4266408707626417E-4	0.09818902175016997	0.14735630208632752	0.31446754403787247	0.07725100873256042	2.287885876305485	-0.3859929594683241	2.631836925148124	0.011747433829860321	0.0	3.599471860606918E-17	3.599471860606918E-17	8.823745319091799E-17	7.226484468450014	5.283603042108427	0.22022075336703495	0.22092031224855205	4.362446567308656	3.306486714623345	0.0	2.8910391287919057	0.0	3.4977657110390483	0.013196790367476735	0.012463444008980617
20.0	1.0	0.06428949664796467	0.0017799229208349183	0.007735391248092525	0.7765393949268307	25.77913683227523	2.336310045060424	0.14513965067967213	1.4509598057094195	0.42463574494525186	0.00631706208633017	0.0017328435426225486	0.011472503504774178	4.871322434298803E-18	9.741770508143642	0.15495363516164862	1.510551231317731	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.1039137053611713	0.05232066658863383	0.0533281374694867	0.028662355768499726	0.023229530636567033	0.022218910513151686	0.6807064287439438	0.8862213344040544	0.0015367745676880744	0.0038580907138176263	0.0015697899284530471	1.2772083742078777E-4	0.1000137517846531	0.14954599969702465	0.31161483000925605	0.0809813103311192	2.831932686717357	-0.29496165339861735	3.06153173862	0.011110391818823714	0.0	4.871322434298803E-18	4.871322434298803E-18	1.1941559815440086E-17	7.7016465342132125	5.93118101758973	0.21694687379640742	0.21895960877086218	3.3577563436636155	3.136505445177872	0.0	2.8686025193138285	0.0	3.4473153371519185	0.01755117440230896	0.015630628293119547
21.0	1.0	0.13507256635358533	0.003760634930623478	0.016909546309529396	0.5998782158071695	22.830273459643138	1.9812576269350504	0.14226750366067908	1.5087876285231763	0.44250076693064083	0.009154800337826553	0.0017650737175438902	0.00966624602828139	6.592539470763358E-19	11.37561771791842	0.23516907965026035	1.2451092776123973	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.19798455672546555	0.10684697532466408	0.11204269379029903	0.06046253742003846	0.049017540849917184	0.048225973439401756	0.5749023611348527	0.7227208744030759	0.001969690130460414	0.003253896742625044	0.0022749678839498982	1.3009409797350277E-4	0.10089217087229518	0.15136588253899994	0.305448330359478	0.08430242230171235	3.306892070598885	-0.2159674288722765	3.426271458249675	0.010468125902203584	0.0	6.592539470763358E-19	6.592539470763358E-19	1.6160951258629296E-18	7.9009114365967825	6.4053572547731585	0.21085898294374064	0.21471864487689862	2.593873405150201	2.966577547548418	0.0	2.8333788004683265	0.0	3.3587092803525667	0.026571765384295676	0.022615233833038186
22.0	1.0	0.24508427279740166	0.00687512639532737	0.03247695754883278	0.4811088834445272	19.458466749126	1.5676663269107751	0.13705378982898792	1.556267443244011	0.45753751078148164	0.014794871236108014	0.0021328172174145308	0.008955193285731074	8.921913422062378E-20	12.736868216601666	0.35164409695767496	1.055157751855198	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.31175029318834385	0.185782254429927	0.20329740428544468	0.11027282779116213	0.08943537714039726	0.09152262025335542	0.5124731998487332	0.6021679564482354	0.002925601834282805	0.003015719486328111	0.0036765255021728414	1.5716686985414898E-4	0.100396457898982	0.152789209373227	0.29425448676283705	0.08709252169477823	3.7026075905661044	-0.14450526699946958	3.7090033129841746	0.009882852102009936	0.0	8.921913422062378E-20	8.921913422062378E-20	2.1871178562843713E-19	7.982824014759145	6.749194068466686	0.20019374700038894	0.2070108658381672	2.0803148120141355	2.7886570702209053	0.0	2.781637991537307	0.0	3.2152423272683324	0.04406835237500243	0.03642985991731492
23.0	1.0	0.37762825291811924	0.010679993751197263	0.053470710844407965	0.42131315820765586	15.951213137436975	1.1464218702556408	0.12798810738353703	1.589066452651715	0.4686313162565863	0.024660939831177443	0.0030125022820650517	0.009622669590779825	1.2074327162707918E-20	13.857128898367632	0.5146875069141026	0.9350737889329425	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.4058798763501895	0.2725560286973421	0.3132426357955799	0.17079106987383086	0.13859554634718763	0.1483060916714634	0.508558953847969	0.5378552970020377	0.004738100346538393	0.003239305557797258	0.0061282435480475945	2.2188390383804185E-4	0.09772157490068434	0.15373739622376428	0.274790466552454	0.08914794086619712	4.028267370755471	-0.07672532036408172	3.915667809052133	0.009438627307568549	0.0	1.2074327162707918E-20	1.207432716270792E-20	2.959900560666219E-20	8.017737992767017	7.003166296850625	0.18188317418169053	0.193579844427134	1.8217580960899038	2.584315278579688	0.0	2.7080169679586903	0.0	2.9904048315178855	0.07200597807223413	0.06038200398053493
24.0	1.0	0.49991353566115904	0.014246585720194473	0.07561673345055929	0.42183549582096275	12.630373939108798	0.7751689427913936	0.11296580174960691	1.5999923192483712	0.47390224193661584	0.03539255082653459	0.004325138864325052	0.011987736679482422	1.6340630203665865E-21	14.78017605524316	0.7321673133549821	0.8823909757720068	4.1954	0.05	1.0	4.0	7.8142	1.2479	3.1383	1.999	2.392	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.0368	0.2658	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.5388	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.4017	0.0857	0.1649	1.178	0.0645	3.6064	1.0237	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.2	1.0	2.4514	1.0258	8.0706	4.0E-4	12.2398	10.3617	0.2907	0.2528	0.2212	4.4505	0.0703	0.0156	0.6104	1.0	0.4511993280414925	0.34555914119271464	0.4146782778309314	0.22710324822780087	0.18446194021819426	0.2062950627351455	0.5670782595184004	0.5384282091752833	0.00716855982631393	0.004030216446536673	0.008795048880393846	3.1833681350670456E-4	0.09162901668378898	0.15404714985954282	0.24253757635640602	0.0901236096350873	4.296597179259187	-0.010092987024628408	4.060614773781947	0.009221183303928059	0.0	1.6340630203665865E-21	1.6340630203665864E-21	4.00574208812665E-21	8.03347977592037	7.195421633750298	0.1527198682463638	0.1712435887709288	1.8240166839298428	2.331465510071837	0.0	2.6073529748089492	0.0	2.658994921764869	0.09428100806094548	0.08613152433045518
