time	compartment	DFG	E1	E2	Cn	Gly	_3DG	FA	_1DG	AA	Man	Glu	MG	Mel	Fru	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16
10.0	1.0	6.229054570838381	0.1405276861788288	0.43631935703493974	1.0705414737513654	2.166854624610332	0.056906021850413664	0.10061249172849322	0.048547175780447746	0.7393310362317409	0.0772879302037979	0.12318615392312865	0.09335356595180448	0.02724376133750731	0.04379590709274893	0.03550561105377877	0.09717325130507873	0.0965503458479949	0.011157898282599006	0.005161376181832519	0.0015592249987013344	0.09271786336992469	0.0	0.09265228497698452	0.009935307412843196	0.015893681306825537	6.183034416303833E-5	2.7100953863088307E-4	0.007887006327000042	0.01702160943264671	0.005846679384268192
11.0	1.0	6.003991893506889	0.13863329162172677	0.43343423027951455	1.1444989307263973	2.3881106847727276	0.06129597009690513	0.11985038967158002	0.04841970809306329	0.849537196652272	0.08709509103153543	0.13875761881679272	0.11097064781185934	0.03582989981913008	0.04962642749604036	0.034222753792989266	0.09366227353870746	0.09306187434935678	0.011007483354765106	0.0055595444877892955	0.0016795095806552006	0.09210477393439684	0.0	0.09240901289561129	0.009801373717656083	0.015679425282417298	6.967607282522834E-5	3.05266761396944E-4	0.009292846425607482	0.018197532998549718	0.005808018685745495
12.0	1.0	5.787060975396794	0.1360707563944981	0.4280490871791243	1.212844869378847	2.6029781994397085	0.06506017530010172	0.1403310985635421	0.047967947219645445	0.9603078373254957	0.09673561005608403	0.15404877289064234	0.1297188763303147	0.0458409815898643	0.05540076503566435	0.032986247559761726	0.09027815121618998	0.0896994451186503	0.010804018057723148	0.005900957899719226	0.001782648803222787	0.09096043102556392	0.0	0.09154682726869333	0.009620202477091014	0.015389602548217734	7.738848804486723E-5	3.389073003594132E-4	0.010733829764604495	0.019284233423123666	0.005735857768200266
13.0	1.0	5.577968005969148	0.13303467529859278	0.42078084094808427	1.2757095374576846	2.8109133935602424	0.0682254109188431	0.1619496056627048	0.047270113998425796	1.07101337408125	0.10616959040461027	0.1689960925948879	0.14951004513668642	0.05730308422392264	0.061089713578522595	0.031794417634024144	0.08701630089311871	0.0864585040925218	0.010562953218708267	0.00618804477033907	0.001869376259176301	0.0894159287014679	0.0	0.09021501256599564	0.009405551543610509	0.015046221776270845	8.493567232368822E-5	3.717914037087534E-4	0.01219209068544998	0.020283781645577186	0.005638463268704329
14.0	1.0	5.376429782560926	0.1296731859452352	0.41211769564021117	1.3332365296421027	3.011554142980122	0.07082807865628953	0.1846039491762846	0.04638816310635276	1.1811595086746347	0.11536919990343757	0.18355540211044116	0.17025812334381277	0.07022519287349592	0.06667143505439123	0.03064564976059728	0.08387230460795045	0.08333466162969436	0.010296050964051675	0.00642410673412546	0.001940689355182333	0.08757501032354487	0.0	0.08853180928847425	0.009167894246328127	0.014666037330406102	9.229535992275006E-5	4.038218846429706E-4	0.013651387581014788	0.021198460821309436	0.00552237712157883
15.0	1.0	5.182173360599231	0.12609869084927455	0.40244506985406353	1.3855816159002936	3.204681882014718	0.07291012630514135	0.20819564185942635	0.045371057379500056	1.2903599225439946	0.12431579708233499	0.19769726054082845	0.19187947009869447	0.08460099668270318	0.07212993050189324	0.029538388155415617	0.080841904425348	0.08032368708928808	0.0100122360534324	0.006612948455876321	0.001997737460760873	0.0855195773439885	0.0	0.08659066300877585	0.008915177443043711	0.014261761935052953	9.9452637665868E-5	4.349339731898226E-4	0.015097184221796378	0.02203074769281467	0.005392763936044451
16.0	1.0	4.994935640452589	0.1223962895447257	0.39206685958613957	1.4329115315142904	3.3901907636199766	0.07451610294012323	0.23262994589624703	0.04425745358678414	1.3983139249436731	0.13299767688445033	0.21140334398895366	0.21429300531606454	0.10041044679656079	0.07745378918151931	0.028471133150579756	0.07792099599106038	0.07742150242701512	0.009718265389851221	0.006758610536669177	0.0020417412205593764	0.08331420766205466	0.0	0.08446535017037753	0.008653417670812107	0.013843020347508478	1.0639814150756026E-4	4.650873567756981E-4	0.016516667693362626	0.02278329335107722	0.00525369591845427
17.0	1.0	4.814463028573504	0.11863009351910146	0.381221904913192	1.475402320971958	3.568063440982213	0.07569110429449097	0.25781608271850415	0.04307778240701966	1.504789184702972	0.14140838365171207	0.22466373811055482	0.2374203761961534	0.11762153201198056	0.08263522032115493	0.027442439262868976	0.07510562324574667	0.07462417694288932	0.009419229425416656	0.006865183159510331	0.0020739362576690525	0.0810096547940533	0.0	0.08221394772379703	0.008387147611800472	0.013417063577010377	1.1312670692136967E-4	4.942602238432206E-4	0.01789871887948118	0.023458896903454134	0.005108373525836774
18.0	1.0	4.640511094033019	0.11484813017342438	0.3700972752765077	1.5132376643750185	3.738351557279252	0.07647935030012436	0.28366736202002146	0.04185592662404392	1.6096078265341722	0.14954540447405415	0.23747484124836715	0.2611860919890968	0.13619194323778938	0.08766927369254678	0.026450913235988208	0.07239197306691508	0.07192792195751178	0.009118941535769896	0.00693667707222128	0.0020955341982234073	0.07864567099625788	0.0	0.07988203596198783	0.008119762803261104	0.012989323522614298	1.1963632357924332E-4	5.224446507464078E-4	0.01923384888910989	0.024060478863562794	0.004959303488705204
19.0	1.0	4.472844237465048	0.11108611018032638	0.35883886362583006	1.546607195212527	3.9011601269175338	0.0769232393135958	0.31010125188709137	0.0406105594376083	1.7126353670165635	0.15740916825067558	0.2498377582831383	0.2855176319932053	0.15607066181125404	0.09255321950953854	0.025495212153550773	0.06977637010445474	0.06932908568070824	0.008820237148317915	0.00697693780574314	0.0021076967571925253	0.07625325852048889	0.0	0.07750525268667545	0.007853787989749075	0.012563839061394914	1.2592733460054046E-4	5.496430682229044E-4	0.020514111894687367	0.02459105440387918	0.004808440772586123
20.0	1.0	4.311235371972141	0.10737032134263673	0.347559833771931	1.5757048659540833	4.056635020628725	0.07706275216739822	0.3370394016262154	0.039356211637734936	1.8137719099666865	0.1650022795932111	0.26175707143924576	0.3103455271253538	0.17719945228455833	0.0972860553695035	0.024574041620241203	0.0672552718027654	0.06682414826556818	0.008525203514605357	0.006989591621583018	0.0021115194093867112	0.07385646467653534	0.0	0.07511132991061713	0.007591081718924417	0.012143583343852215	1.3200182367456887E-4	5.758655571663407E-4	0.021733002440775046	0.025053707368669926	0.004657301772543875
21.0	1.0	4.1554656155604635	0.10371985116342047	0.33634735521717574	1.6007274000187914	4.204952930649777	0.07693511039144751	0.3644076265899973	0.03810412248800948	1.912945139099564	0.17232893310634181	0.2732399006175307	0.3356034161506345	0.19951424740915596	0.10186811448872926	0.023686154008694643	0.06482526360274322	0.06440971704118718	0.008235356182375586	0.00697801451250429	0.002108022024725662	0.07147381298364984	0.0	0.07272171776836608	0.007332993477253827	0.011730715166582856	1.3786314648507345E-4	6.011277813585675E-4	0.02288534346439341	0.025451565660298787	0.004507054559910155
22.0	1.0	4.005323994687452	0.1001482935390486	0.3252679719133355	1.6218728551277906	4.346313321322282	0.0765746167281144	0.39213586252173754	0.03686291807223932	2.0101047400816126	0.17939446619014626	0.28429518606794707	0.3612280781587608	0.22294641853787484	0.10630075469145507	0.022830346769718478	0.062483054317124254	0.06208252191765551	0.007951774507000459	0.006945317737239976	0.0020981444983503347	0.0691194440315838	0.0	0.07035287914086874	0.007080484353210736	0.011326771999266396	1.4351557295211702E-4	6.254494093494836E-4	0.023967169825491925	0.02578777839653187	0.004358590823638696
23.0	1.0	3.8606071585206267	0.09666505901825825	0.31437188133424615	1.63933931286513	4.480931972260148	0.07601262415632375	0.4201580955416789	0.035639152010619526	2.1052179591367417	0.18620501819909008	0.29493314177026636	0.38715944318752266	0.24742392886671394	0.11058611176782035	0.022005460803567575	0.060225471672921777	0.05983941095706971	0.007675205686049705	0.006894345010978564	0.0020827459018832708	0.0668040247835273	0.0	0.06801732161226737	0.006834219672590859	0.01093281817496501	1.4896401455927207E-4	6.48852911894586E-4	0.02497561099736116	0.026065495074555568	0.004212583209878899
24.0	1.0	3.721119103520547	0.09327638042575542	0.30369634435671006	1.6533237016919358	4.60903580158425	0.07527759338293455	0.44841227279343454	0.03443773639250817	2.19826606517153	0.19276727124033224	0.30516483984646997	0.4133405830660625	0.27287237011273136	0.11472690413116639	0.02121037889006712	0.058049458014920535	0.057677346104568476	0.007406144605804981	0.006827677719832163	0.0020626060586924067	0.06453547317580088	0.0	0.06572441990510185	0.006594640096100908	0.010549558626152939	1.542138169922658E-4	6.71362647662234E-4	0.02590877565120016	0.02628784685690178	0.004069531014379915
25.0	1.0	3.586670907974896	0.08998608440226434	0.29326840185148617	1.664020755091233	4.730858720191632	0.07439520917741417	0.4768401978898472	0.03326228514131187	2.2892415300264637	0.19908825361803964	0.31500189551681446	0.43971768461936844	0.299215885579715	0.11872627834987595	0.020444024175456908	0.05595206616440838	0.05559339907361089	0.007144895101539789	0.006747645472391465	0.0020384287314611483	0.06231953539344081	0.0	0.0634810711921937	0.006362016167240089	0.010177426145896097	1.592706028944317E-4	6.930041701369918E-4	0.02676564013933096	0.026457930005950606	0.003929796584809915
26.0	1.0	3.457080476124145	0.08679618308341552	0.2831070383117578	1.671622102506089	4.846638318214466	0.07338853380430722	0.5053874145917163	0.03211538753417738	2.3781457794048944	0.20517519132958587	0.3244562291732421	0.46624000736835874	0.3263779842662087	0.12258768723881196	0.019705358713907627	0.05393045542753666	0.05358474737992425	0.0068916169368231925	0.006656340016050665	0.002010845826238018	0.060160245641248535	0.0	0.06129221710897753	0.006136490143997478	0.009816648306734297	1.641401530636687E-4	7.138037041811327E-4	0.027545942300972816	0.026578791429846815	0.003793634313377555
27.0	1.0	3.3321722915322445	0.08370732758952235	0.27322490446576164	1.676315487914312	4.956613224557407	0.07227818174914441	0.5340030815812474	0.030998826014895894	2.464987397246725	0.2110353964004687	0.33353988757101566	0.4928598277989882	0.35428225185505724	0.12631479387858482	0.018993382061733795	0.051981887747903015	0.05164867051874979	0.0066463618106080745	0.006555631084647399	0.001980422179926557	0.05806029219897435	0.0	0.059161259449428814	0.00591810806057923	0.009467298750374978	1.6882831712037498E-4	7.337877526562345E-4	0.028250081554150038	0.026653416257837563	0.003661213719841206
28.0	1.0	3.211777179368307	0.08071915535251789	0.2636296881786266	1.6782841089797682	5.061021011902279	0.07108250439829948	0.5626398407249248	0.029913749578942866	2.5497806903687463	0.21667618344316686	0.3422649103104445	0.5195323721756411	0.38285296519826234	0.12991139627362563	0.01830712992239935	0.05010372399814559	0.049782546280208756	0.006409100934989921	0.006447183148925763	0.0019476606205134058	0.056021308737958145	0.0	0.057090391071412463	0.005706844283423015	0.009129336470369774	1.7334094675453349E-4	7.529828026829779E-4	0.028879025874260226	0.026684717332778315	0.0035326378215935965
29.0	1.0	3.0957320772773183	0.07783055589290873	0.2543252048854074	1.6777060685157976	5.160096544580986	0.06981777667483126	0.5912536808351616	0.028860811728330216	2.6325445393389453	0.22210480782208192	0.35064323098608197	0.546215739751455	0.4120156173633731	0.13338136843120937	0.017645672840480714	0.048293420405526165	0.047983847197798433	0.006179746137896953	0.006332472344407195	0.0019130070808903766	0.05404410603814907	0.0	0.05508085918351822	0.005502620301628647	0.008802635871487977	1.7768384625766555E-4	7.714151081693804E-4	0.02943422597570112	0.026675526489401184	0.003407957745464459
30.0	1.0	2.9838798145295486	0.07503987396191779	0.24531226438695128	1.6747539293201552	5.254070686612459	0.06849838012054549	0.6198037986193119	0.027840280174015686	2.713301476785572	0.22732842034137668	0.3586866048442449	0.5728708180908407	0.4416973605091166	0.13672861449807627	0.01700811494281843	0.04654852510666096	0.046250137125208	0.0059581659925762726	0.006212803076933476	0.0018768556153029464	0.052128856182227144	0.0	0.05313317471210894	0.005305319089107588	0.008487009745092903	1.8186273627310135E-4	7.891105306573389E-4	0.02991753679292221	0.026628587476190468	0.0032871843427851473
31.0	1.0	2.876068899149539	0.07234506458496417	0.23658935934398434	1.6695943631605334	5.343169303055133	0.06713697875577963	0.6482524582353213	0.026852124011709808	2.7920769464586797	0.23235403455190937	0.3664065566828808	0.5994611920746383	0.47182737386637236	0.1399570332729556	0.01639359272515237	0.0448666748267328	0.04457906793681785	0.005744198128046155	0.006089323973149213	0.001839553217908362	0.05027523886059667	0.0	0.05124727867634817	0.0051147960661569675	0.00818222680455945	1.858832276415275E-4	8.060944247023378E-4	0.030331146189297033	0.026546550374252482	0.00317029741520939
32.0	1.0	2.7721533127363593	0.06974381117708678	0.2281532116333805	1.662387884701452	5.427612500490271	0.06574468540039312	0.6765648506454063	0.025896082938626552	2.8688987059963704	0.23718850367979968	0.37381434418266923	0.6259530480115053	0.5023371639628944	0.14307049095705784	0.01580127388259725	0.043245591678687204	0.04296837634741357	0.00553765860746069	0.005963042965815656	0.0018014043799707716	0.04848255747209336	0.0	0.04942267428836878	0.004930887450220035	0.007888025044128515	1.8975080294383976E-4	8.223915572018723E-4	0.030677510696475212	0.026431967366753087	0.003057253035887299
33.0	1.0	2.671992312697236	0.06723361531431178	0.21999920541386256	1.653288661386373	5.507614062590131	0.06433121712241135	0.7047089537649821	0.024971722154665272	2.943796344005708	0.241838504875644	0.3809209329762403	0.6523150741342493	0.533160803984451	0.1460728004383533	0.015230356182374246	0.04168308007807688	0.04141588084680716	0.005338349055956355	0.00583484139300271	0.0017626753491540711	0.04674983115044579	0.0	0.047658531732178676	0.004753416602721843	0.0076041218920486625	1.9347080390051522E-4	8.380260525477287E-4	0.03095929799530616	0.026287289716043334	0.0029479893525457585
34.0	1.0	2.575450241626704	0.06481186475701932	0.21212172991133824	1.6424443906606039	5.583381044862903	0.06290503918637932	0.7326553942376346	0.024078475854325505	3.016800888152166	0.24631052901859102	0.38773698062148665	0.6785183586197333	0.5642351188420267	0.1489677057514474	0.014680066377272214	0.04017702376937658	0.03991947874521391	0.0051460620617073335	0.005705487054204605	0.0017235980737067935	0.04507586760615937	0.0	0.045953771167980224	0.004582198838321266	0.007330221904018885	1.9704842321487283E-4	8.530213573672707E-4	0.031179335785389777	0.026114865811503605	0.0028424311808119326
35.0	1.0	2.4823963435730994	0.06247588479353805	0.20451445027748127	1.6299962363923606	5.655113499216751	0.06147349737147841	0.7603773115236349	0.023215681627552137	3.087944485782751	0.25061087472072935	0.39427282730506374	0.7045362861376608	0.5954998221391218	0.15175887063083962	0.014149659158366667	0.038725382959740345	0.03847714332538304	0.0049605852526069215	0.005575646211593092	0.0016843738279785085	0.04345932068396477	0.0	0.04430712838618325	0.00441704505490314	0.0070660225701491535	2.004886997765835E-4	8.674002200711403E-4	0.03134056664832278	0.025916940158638536	0.002740493633718249
36.0	1.0	2.3927045869435517	0.06022297679799609	0.1971705211603232	1.6160788168839828	5.72300430427343	0.06004293887283261	0.787850224865652	0.022382607618541238	3.1572601424426336	0.2547456454932119	0.4005384916093667	0.7303444338082689	0.6268976108246894	0.15444987029547738	0.013638416145578246	0.0373261915563194	0.03708692109762505	0.00478170435776089	0.005445894555765917	0.0016451765251156135	0.041898735746568674	0.0	0.042717206639985954	0.004257764459618323	0.0068112186758533585	2.037965163945695E-4	8.811846815406069E-4	0.03144600848524529	0.025695653188455327	0.0026420849835483307
37.0	1.0	2.3062534938076165	0.05805044699404728	0.1900827546620881	1.600820237434214	5.787239081644757	0.058618822228353115	0.8150519035880556	0.02157847391725509	3.2247815066870436	0.25872074927829847	0.4065436700659398	0.7559204673324849	0.6583742228914816	0.15704418577808144	0.013145644914703413	0.03597755450339882	0.03574692915401805	0.004609205491327354	0.005316727176111628	0.0016061557290568754	0.04039258536569372	0.0	0.041182517471081335	0.004104166602479142	0.006565505555026748	2.069765994226388E-4	8.943960741450676E-4	0.03149872009860821	0.025453041775204004	0.0025471089124719805
38.0	1.0	2.2229259753683577	0.05595562772256772	0.1832437519953526	1.5843421609942083	5.8479961818650175	0.057205816858328956	0.8419622410931594	0.02080246935981088	3.290542692001959	0.2625418997379918	0.41229773951761944	0.7812440379508013	0.689878463048696	0.15954520025273877	0.012670678059599639	0.03467764521574638	0.03445535261820954	0.004442876841171877	0.005188567589050437	0.0015674393819182135	0.038939297299012424	0.0	0.03970151277319907	0.003956062879985538	0.0063285814954224095	2.1003351979039344E-4	9.070550269387628E-4	0.03150177148809046	0.025191040359807914	0.0024554662767377246
39.0	1.0	2.142609173378044	0.05393589297843817	0.17664600626263927	1.5667599110384995	5.905446726509648	0.05580789288868707	0.8685631328370553	0.020053764675714094	3.354578128558005	0.26621461883318553	0.4178097615416439	0.8062966807890656	0.7213622008712212	0.16195619692592172	0.012212872288254852	0.03342470310469749	0.03321044218735968	0.004282509902487991	0.0050617758850039175	0.0015291362651500258	0.037537276330810845	0.0	0.03827260988360035	0.0038132676335755787	0.006100149495861357	2.1297169506654843E-4	9.191814753916166E-4	0.031458218438754106	0.024911482585512144	0.002367056483919366
40.0	1.0	2.0651943072836763	0.051988669571934605	0.17028198228005934	1.5481826013359168	5.959754695351785	0.05442840196864739	0.89483835849773	0.019331522729893073	3.4169224390350696	0.2697442403372625	0.4230884883625462	0.8310617150604157	0.7527803455125358	0.16428035814513378	0.011771607551516955	0.032217031193625345	0.03201051176289698	0.004127900364011608	0.004936656058556319	0.0014913382139409386	0.036184921234512606	0.0	0.03689421113000093	0.0036755989387357766	0.005879918528585804	2.1579539226981002E-4	9.307946743976017E-4	0.03137108099375048	0.02461610336124108	0.002281778562552795
41.0	1.0	1.9905765268953124	0.05011144495548791	0.16414417816546029	1.5287132878460972	6.011077049314122	0.05307014980228588	0.9207734684876361	0.018634906455911267	3.4776103339524322	0.2731359140125558	0.4281423698192415	0.8555241465124189	0.7840908006696091	0.16652076545037836	0.011346286203303281	0.03105299381956687	0.03085393616687734	0.00397884872946574	0.00481346258706733	0.001454122104582633	0.03488063786016031	0.0	0.035564718971106656	0.0035428791583529953	0.005667604424465683	2.1850873121004468E-4	9.419132136023313E-4	0.031243325422480903	0.024306541276752948	0.002199531987417168
42.0	1.0	1.9186547703776564	0.04830177251469441	0.15822517245416956	1.5084491384792225	6.059563881543834	0.0517354611009009	0.9463556749106682	0.017963084955818134	3.536676522885899	0.2763946102429376	0.43297956105480645	0.8796705724366691	0.8152544031096375	0.16868040035024778	0.010936332191152642	0.02993101441789144	0.029739148940853673	0.003835160737666736	0.004692406321851712	0.0014175516341646847	0.03362284914651103	0.0	0.03428254763817891	0.003414935316788895	0.0054629304714119385	2.2111568819435009E-4	9.525550343205743E-4	0.03107784931669367	0.023984341301819638	0.0021202173108858724
43.0	1.0	1.8493316273725653	0.0465572749365945	0.15251765974175194	1.4874816169363858	6.105358590236549	0.050426237636168755	0.971573747018606	0.017315238145645406	3.594155638701472	0.2795251249655726	0.43760793067733195	0.9034890894941866	0.846234847712532	0.17076214564954953	0.010541190276023623	0.028849573387012016	0.02866464022427476	0.003696647629965603	0.0045736597536005065	0.001381678911231024	0.032410002695122286	0.0	0.033046132000964255	0.003291599338017231	0.0052656277953288385	2.2362009997245808E-4	9.627374474901303E-4	0.030877469470457154	0.023650957709288534	0.002043736640539476
44.0	1.0	1.7825132070670966	0.044875646125421345	0.14701447724404595	1.4658966772935944	6.148598067912237	0.04914401003810144	0.9964179111836879	0.016690560248616836	3.6500821725257304	0.28253208478305564	0.44203506920150726	0.9269692045534049	0.8769986016511908	0.17276878719134417	0.010160325280282451	0.027807206030246705	0.027628954709539997	0.003563126302358455	0.004457361710455801	0.0013465458750439795	0.031240576414359764	0.0	0.03185393423448523	0.003172708181067289	0.005075435576785154	2.260256678264445E-4	9.724771522433161E-4	0.030644912224405636	0.023307757168968154	0.001969993995070216
45.0	1.0	1.7181090110284036	0.04325465202629255	0.14170862417886748	1.443774966403151	6.189412902742075	0.0478899839405856	1.0208797553713194	0.016088262376769583	3.7044904176390943	0.28541995216643107	0.44626829762758596	0.9501017486877893	0.9075148100243535	0.17470301590492332	0.009793221362861902	0.026802500572043097	0.026630689670940257	0.0034344193708876285	0.004343621543411114	0.0013121855599720455	0.03011308263800934	0.0	0.03070444874606475	0.003058103898258883	0.004892101144173687	2.2833596173314487E-4	9.817902547806891E-4	0.03038280597941967	0.022956021965810102	0.0018988955639968243
46.0	1.0	1.6560318106332466	0.041692130633015446	0.1365932754862299	1.4211920315621447	6.227927588273193	0.04666508103352009	1.044952138069347	0.015507574392735816	3.757414420845572	0.288193030682032	0.4503146760503885	0.9728787944366338	0.9377551949743071	0.17656743007408207	0.009439381320609506	0.025834096245878645	0.02566849306481532	0.0033103551722614265	0.004232522849740272	0.0012786232203184503	0.029026071040823855	0.0	0.029596205728536305	0.002947633635754192	0.004715379974594047	2.3055442454562563E-4	9.906922873108548E-4	0.030093675609439687	0.022596953301838103	0.0018303498915154808
47.0	1.0	1.596197528926115	0.04018599139141624	0.13166179109484819	1.398218531239941	6.2642607385241895	0.04546997553621249	1.0686291016072589	0.014947746204390922	3.808887940162136	0.2908554701922594	0.45418101221856977	0.9952935763948001	0.9676939500634226	0.17836453775821715	0.009098325914878856	0.02490068145124739	0.024741061698354782	0.0031907677164784492	0.004124126781134473	0.0012458773296922221	0.02797813060765524	0.0	0.028527773631080076	0.002841149591373128	0.004545035626369176	2.3268437615380752E-4	9.991982268808535E-4	0.02977993852701929	0.022231674646715063	0.0017642680006709657
48.0	1.0	1.5385251267459468	0.03873421415986079	0.12690772169619458	1.3749204469661327	6.298525305949303	0.04430512656307634	1.0919057897795554	0.014408048613938119	3.858944407898859	0.29341127199356853	0.4578738699854716	1.0173404151645558	0.9973076314486857	0.1800967593132538	0.008769593222451896	0.02400099197723677	0.023847139464562173	0.0030754966042929465	0.004018474979271025	0.0012139604678282918	0.026967890860441348	0.0	0.0274977607797009	0.0027385089411021577	0.004380839621480255	2.3472901759485484E-4	0.0010073225139680376	0.029443902178203262	0.021861235106761513	0.0017005634707290074
49.0	1.0	1.4829364929672175	0.037334847850433624	0.12232481179080205	1.3513592947591184	6.330828800210546	0.043170806810683124	1.1147783696719402	0.013887773818167231	3.907616898380478	0.29586429386497587	0.46139957760899847	1.0390146446747377	1.026575047180991	0.18176642997091938	0.00845273800991314	0.023133809290288593	0.022985515640991872	0.00296438691932443	0.00391559217772896	0.0011828801066127177	0.025994022505545437	0.0	0.026504816331972162	0.002639573743025657	0.0042225712918840435	2.366914350919807E-4	0.0010150790707397967	0.02908776276515701	0.021486612786669985	0.0016391524779967475
