time	compartment_0	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	reaction_0	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10	reaction_11	reaction_12	reaction_13	reaction_14	reaction_15	reaction_16	reaction_17	reaction_18	reaction_19	reaction_20	reaction_21	reaction_22	reaction_23	reaction_24	reaction_25	reaction_26	reaction_27	reaction_28	reaction_29	reaction_30	reaction_31	reaction_32	reaction_33	reaction_34	reaction_35	reaction_36	reaction_37	reaction_38	reaction_39	reaction_40	reaction_41	reaction_42	reaction_43	reaction_44	reaction_45	reaction_46	reaction_47	reaction_48	reaction_49	reaction_50	reaction_51	reaction_52	reaction_53	reaction_54	reaction_55	reaction_56
10.0	1.0	6.16148010918316	1.79483203907743	0.10630515362181586	1.3099181521251944	6.178472803780222	1.2220783743820867	0.39556769708761114	1.0357817732888588	0.11589094681219043	0.0796632518791829	0.17415667067843454	0.06169382716416181	0.03544003082292688	0.07645860401692746	0.011896482391596875	0.007523494043395702	0.9117766854014311	0.14092559165088908	0.035896184457736534	1.7976836198338466	1.9716736349386113	0.1232296021836632	0.8971494254743261	0.9118983704118663	3.9106507980226777	0.024441567487641733	1.031970969482296	0.7961766744508574	1.983792086396228	1.2429381279466305	0.7134086721551177	0.9916766799467492	0.5031605821953933	0.3541699335461636	0.23879688162503585	0.12514932421357688	2.379296478319375E-4	0.002126103072436317	0.0015291720803385493	1.8184760791965426	0.08167160033959397	0.020715635465777177	0.04491884087814916	1.2207495883021529	1.506805581879019	1.7059073171997259	0.0023178189362438087	0.12356945607560445	0.001593265037583658	0.007911353941752223	0.0012338765432832362	0.003483133413568691	0.053399368984625474	0.0358966407815486	0.7849161105209372	0.7918610643871044	0.609298896620433	1.5046988086791404E-4	0.03914364496565736	0.026198363042503888	0.10305622691005288	0.17331793922520858	0.15964224440467473	0.2660418901893869	0.021263371532920086	7.088006164585375E-4	0.07630944018849443	1.3225280575974854	0.018235533708028624	1.112112078890816	1.550020365182433	0.09838199953761666	1.4062976044150004	0.0028185118330177816	0.08549352119777497	7.179236891547307E-4
11.0	1.0	6.607151815634669	2.0280069939041563	0.11303510373081337	1.5360136860966427	8.877220841727835	1.514617264465204	0.45874356681227135	1.2995761575383304	0.12485125686738553	0.08800724165901579	0.28738059230650403	0.10827323912278869	0.057316423954166786	0.08379272677416472	0.019830309894917242	0.014867642268928725	1.1041475773374525	0.18751936535990132	0.04967736387478377	1.7955688225722513	2.1142885810030942	0.1321430363126934	0.9357954009896092	1.008000120684668	4.8467752462886535	0.030292345289304082	1.0778535844405	0.8464532967777815	2.08227561779394	1.5594913890459965	0.7711830850404976	1.0598848068198743	0.7717135067406548	0.5332640876461846	0.3712771748096757	0.20697790426353652	3.966061978983448E-4	0.0022607020746162674	0.0016758545354832943	1.9087526496444451	0.12936828058994568	0.02599152315076661	0.08506528317793188	1.2257901050695443	1.582161920897826	1.7873906991613906	0.002497025137347711	0.1775444168345567	0.0017601448331803157	0.009174871336245427	0.002165464782455774	0.005747611846130081	0.08680363615945501	0.04056013987808313	0.8210084521373868	0.845951055376633	0.654984221393056	2.973528453785745E-4	0.07554992776923206	0.030720273721932853	0.10611875860012455	0.18236353145165535	0.16420540443247794	0.280863356801859	0.03309731888752859	0.0011463284790833358	0.10397230059782725	1.38818374519596	0.02208295154674905	1.1745098355755172	1.8770508814736693	0.13014454673800757	1.692415247903975	0.0037503873071980266	0.11365302763509227	9.935472774956753E-4
12.0	1.0	7.0366034092031695	2.265741878969324	0.11912175813071411	1.7643511092250757	12.139603701904106	1.8120103780195558	0.5117077823006551	1.5708849891322154	0.12885055016748306	0.09205833799604056	0.4331068727797732	0.17442844537396723	0.08411490436672206	0.0902834492015731	0.029989674178280287	0.026278288045433914	1.2933693286694108	0.24258417816648017	0.06714082976267727	1.7919222099589998	2.2517130909450143	0.1407320681840634	0.9695259430295646	1.1068530594854291	5.798433209662579	0.03624020756039112	1.1081670170975	0.8825724119466026	2.151219058046034	1.8850619869586585	0.7983463654577317	1.0899807744951826	1.0781129435325374	0.722292773617046	0.5147242453623625	0.31283953647712975	5.997934835656058E-4	0.0023824351626142823	0.0018056689840314619	1.971950803208865	0.18518760698663062	0.03141769978264431	0.14315256721270045	1.2300756042259193	1.6383380440030975	1.8472257761252702	0.0025770110033496614	0.24279207403808212	0.0018411667599208112	0.0102341556460131	0.0034885689074793448	0.008662137455595464	0.12723290192077125	0.04531483757938649	0.8526526420054971	0.8916167862946589	0.6939836884162383	5.255657609086783E-4	0.1288631895323648	0.03528702218450151	0.10872654468175055	0.18978728750272564	0.1673046500654622	0.28759492232387773	0.04614162527578857	0.0016822980873344412	0.1271212575185282	1.4341460386973564	0.025867386573388218	1.2220552780987894	2.1987278587379984	0.16721101062811322	1.9671977674310535	0.004851683563329603	0.1462998921826867	0.0013428165952535454
13.0	1.0	7.448882449554357	2.5040224620529203	0.12456691233117916	1.9862115819169546	15.940965461860072	2.107525965314272	0.5552542691295086	1.842798473982808	0.12929709935085765	0.09279406369945438	0.6094687188545871	0.26318339744489216	0.11497798243002713	0.09586505922785604	0.042220968623892206	0.042755481747350034	1.4756189599352305	0.3066343848867204	0.0891404256937652	1.7858099266554823	2.3836423838573944	0.14897764899108715	0.9987490065302134	1.2087333368755546	6.74408308900567	0.04215051930628544	1.1287660081259467	0.9089179730988274	2.199304835067521	2.2113581687793697	0.8032194112270216	1.0933280411602908	1.4051089885147348	0.9054492409411198	0.6542393793824556	0.44158378211165883	8.444193724778441E-4	0.002491338246623583	0.0019173011845571208	2.016029432145228	0.2461664387322523	0.036855969479656164	0.21981950401849398	1.2337485300178594	1.680960432288192	1.8919915670962464	0.002585941987017153	0.3188193092372015	0.0018558812739890877	0.011105085382590172	0.005263667948897844	0.012189374377091743	0.17272277707334605	0.05008044924105841	0.8801927944446974	0.9293113600283202	0.726498009813064	8.551096349470007E-4	0.19958476067841607	0.039724231638339096	0.1109396847808769	0.19577776578584785	0.1694774976032288	0.28878709827117044	0.05937376046924118	0.0022995596486005427	0.14493140341572275	1.4662032233783477	0.02951237919870461	1.2587793077000562	2.5085522318898916	0.20965133763187024	2.22406003865658	0.006132687697734408	0.183256058344171	0.001782808513875304
14.0	1.0	7.841773073822741	2.738086102742312	0.12937753075682518	2.192760516383686	20.250493788019856	2.396658592408813	0.5907114321700119	2.110498107567663	0.12746522083696724	0.09133822636656101	0.813666643926985	0.37731656029420463	0.14930302020173103	0.1005271748224248	0.056438232933116436	0.0654827454551538	1.6486565803628108	0.3801630609350324	0.11678736187321014	1.775779630386099	2.5093673836232773	0.15683546147645483	1.023833437225593	1.3133646756403752	7.669307495708202	0.04793317184817626	1.1432079433212838	0.9284668133463075	2.2328237645015743	2.5325977290811954	0.7935589950658682	1.0795797679008734	1.7395202726272736	1.0731635664928532	0.7799059042383882	0.5912121070608957	0.0011287646586623287	0.0025875506151365035	0.002010543496448496	2.0467551174597767	0.3101586702522304	0.04220996215135326	0.31428921858416087	1.2369067802107283	1.71394434695336	1.926197669299986	0.002549304416739345	0.40500987576039715	0.0018267645273312202	0.011814228643400237	0.007546331205884093	0.0162733328785397	0.22167522674591822	0.054761722054846244	0.9039424852677994	0.9597044565273528	0.752961455364375	0.001309654909103076	0.2866685063278919	0.04385521032767372	0.11280750152811167	0.20052578890905098	0.17104434780069314	0.2864191691363675	0.07215401487850612	0.0029860604040346204	0.15809908630098116	1.488549176334383	0.03297313160725622	1.287600154103594	2.8027161866167782	0.25741550399874186	2.4592889031854033	0.007603261218700648	0.22416680073660727	0.002335747237464203
15.0	1.0	8.211229214555727	2.962578761487855	0.13356565038096233	2.375632721182518	25.0348774555808	2.6765351233573678	0.6194668598460813	2.3707747446876275	0.12428427332759283	0.08859195921260248	1.042066528246258	0.5189789605743651	0.1867792716071556	0.1042937566739279	0.07265709467289269	0.09594291081450322	1.8113122936757295	0.4635679149701509	0.15149642358504076	1.7596147882666338	2.627593348657833	0.16422458429111456	1.0451122468155378	1.419809920717277	8.564912394743578	0.053530702467147355	1.1536421150915832	0.9432135530471342	2.2560870871231753	2.844929693625153	0.7751386877206381	1.0556008360908016	2.0723266306312538	1.221132044930479	0.887166312910595	0.7589415139541442	0.001453141893457854	0.0026713130076192466	0.002085875133478558	2.068079829862911	0.37581995472906926	0.047415494893752554	0.42453036710569503	1.2396137314378957	1.7399672137898512	1.9528806945202741	0.0024856854665518567	0.500697549111616	0.0017718391842520495	0.012389337196921627	0.010379579211487302	0.02084133056492516	0.2729585294259231	0.0592515752297571	0.9241897986863247	0.9835147941472785	0.7738958736237165	0.0019188582162900645	0.3877040177014888	0.047512654423650366	0.11437097035724832	0.2042035123773079	0.17220163830161866	0.28185281996905753	0.08416346262578449	0.003735585432143112	0.16768872405381677	1.504058058082117	0.03622624587351459	1.3105790973846727	3.0792308992487403	0.3102557625421044	2.6712736167658373	0.009271358299403018	0.26843432757602953	0.003029928471700815
16.0	1.0	8.550545953763056	3.1716101956395	0.13714486959557837	2.527354848624283	30.259941417754106	2.945349397150242	0.6427741948792733	2.621506814330389	0.12036470817178228	0.08516859517958902	1.2903251377764886	0.6892827225901013	0.22736543957300123	0.10720417243064467	0.09100407331143479	0.13601103642601844	1.963058284627558	0.5570653091700011	0.19501330775987344	1.734053611337847	2.736174705204178	0.17101091907526111	1.0628694554915492	1.5263462170618871	9.425118070880774	0.058906987943004835	1.161389296299439	0.9545062621768269	2.2719530025949712	3.1458081771964665	0.7518090187897745	1.0258677230083135	2.397653159323965	1.3485809477581898	0.9754499796576124	0.9413139343919905	0.0018200814662286957	0.0027428973919115672	0.0021440834486128935	2.0826235857120574	0.44242933802662715	0.05243013628660778	0.5474309388292125	1.241902985283107	1.760862049063848	1.9740891800208682	0.0024072941634356456	0.6051988283550821	0.0017033719035917806	0.012855483897585467	0.013785654451802026	0.025806502755529773	0.3258423922722924	0.06343220391279	0.9411859486475755	1.0013986535916815	0.7898065370307847	0.002720220728520369	0.49911043551888273	0.05054709697248566	0.11566336630386498	0.20695369436448588	0.17307391649052822	0.27597097152566313	0.09529019118147432	0.004547308791460025	0.17466053743788004	1.5146353350633144	0.03926116569255116	1.329164530488561	3.3371990838668486	0.36764692423205153	2.8598606595356033	0.011141306183400021	0.3151645496439424	0.003900266155197469
17.0	1.0	8.849292905396172	3.358656895285291	0.1401247405237572	2.641511744135064	35.89131893809076	3.201914623319774	0.6616957836346924	2.8612219936634897	0.11608477265156376	0.0814488634320059	1.5536538678902585	0.8881015550278016	0.27129238117768084	0.10929744460443702	0.11173673462553824	0.1880117888862293	2.1036944186555493	0.6606096928437655	0.24940262498272237	1.69459345804306	2.831773729726775	0.17698585810792344	1.0773171331012625	1.6303208185742073	10.246126794623278	0.06403829246639547	1.1672821756500644	0.9632714553321362	2.282250075047316	3.4334663923961877	0.7259849542537247	0.9931636580555098	2.7116869321183215	1.456747464847652	1.0464948655082165	1.1344061418411346	0.002234734692510765	0.002802494810475144	0.0021859488920887406	2.092062568793373	0.5097515059364164	0.0572244398732698	0.6790196531979645	1.2437794861381648	1.7778959015795148	1.9912199771724557	0.002321695453031275	0.7178263787618152	0.001628977268640118	0.013233915672693847	0.017762031100556033	0.031073077357805172	0.37993070649385474	0.06717313790570582	0.9551251789913422	1.013873758661749	0.8011101416237782	0.003760235777724586	0.6164172035772215	0.052830234882701284	0.1167099568483604	0.20888443203117818	0.17374279807016507	0.26932832278399077	0.10554307907236547	0.005425847623553617	0.17975916554504637	1.521500050031544	0.04207388837311098	1.34437775024331	3.5762805117144336	0.42872670428192344	3.0258727037280835	0.013212193856875309	0.3631618978749009	0.004988052499654448
18.0	1.0	9.092229608763292	3.5162926424022825	0.1425032514909128	2.7126007554831957	41.89460057693403	3.4453166627740597	0.6771031904321317	3.0887437284100896	0.11166883307271286	0.0776544932853031	1.8271310509536556	1.1141461543876956	0.31910776027750326	0.11059783497870623	0.13528390213884384	0.25467511175591057	2.233117049558439	0.7738187052285811	0.3169629435578002	1.6356714386658877	2.9095134748042533	0.18184459217526583	1.088565046234636	1.7279938117285478	11.025013320876992	0.06890633325548119	1.171860533797537	0.9701579893375932	2.288056842269711	3.7064924740921072	0.6991185908400402	0.9591578164981364	3.011804506397439	1.547797981605089	1.1030009955499585	1.3340617366519232	0.0027056780427768766	0.002850065029818256	0.002211956699574125	2.0973854387472355	0.5779595045957788	0.06177487456820179	0.8146769292581237	1.2452183500154765	1.7919547152657982	2.0052375591382785	0.0022333766614542573	0.8378920115386806	0.001553089865706062	0.013542063808642636	0.02228292308775391	0.036542621019073115	0.4351124910977496	0.07032585284804566	0.9661166398943799	1.021255388085621	0.8080741705647952	0.005093502235118211	0.7346285603468216	0.05425201510966392	0.11752687901279771	0.21006452414838717	0.17426339224153953	0.2622657896772507	0.11499630948743038	0.006382155205550065	0.18352751855472774	1.5253712281798075	0.04466234099116878	1.3569420622196326	3.7962989842493466	0.49226978675974475	3.1707422178690634	0.015476374104571622	0.4109977065786034	0.006339258871156004
19.0	1.0	9.258801664973825	3.6358299386294637	0.14425840062737783	2.7356354921983743	48.23509808549924	3.674617725734731	0.6896990774394599	3.3028794628082707	0.10724247405143392	0.07390525736118626	2.105946296689119	1.3652293421037895	0.37176620988807974	0.11110076237343822	0.16231480003963386	0.3388607374200661	2.3511270002388436	0.8958839744285911	0.4000284802602618	1.5516936591637713	2.9628165327916243	0.18517603329947652	1.0965851789874403	1.8144097540242214	11.75877672235114	0.07349235451469462	1.175483893598313	0.9756285828954999	2.289847925126462	3.9634553553699248	0.6720362179483961	0.9248009978877246	3.295902485166371	1.6241511357156955	1.1477824889457042	1.5360505533960633	0.003246296000792677	0.0028851680125475568	0.0022220152474687646	2.099027264699257	0.6475981899743867	0.06605758925616542	0.949244691085888	1.246163093721481	1.8036625632516865	2.01681318878052	0.0021448494810286786	0.9647019617099848	0.0014781051472237254	0.013793981548789198	0.02730458684207579	0.04211892593378238	0.49152811036117866	0.07271659877258928	0.9741519828797207	1.0235870642833507	0.8107557018285154	0.006777214748401323	0.8486625458650019	0.054712709843967484	0.11811949988770093	0.21051702727041877	0.1746738972206369	0.25498455359871514	0.12375573167439222	0.0074353241977615945	0.1863502596997656	1.5265652834176415	0.047022540004776875	1.3673680640899395	3.996915900406034	0.5566957874387682	3.2962139904661627	0.017917679488571824	0.45715680609055936	0.008000569605205236
20.0	1.0	9.32426454126656	3.707136372511767	0.14533957369662254	2.7057248821805238	54.87720105498041	3.8885466215521345	0.7000444275329314	3.5020875092574624	0.10286640203518664	0.0702565518229444	2.3854949088487487	1.6385866825137094	0.43077290419640035	0.11075750608662364	0.19384399339849576	0.4428572054466009	2.457228481174455	1.0254173436466725	0.500617624411894	1.4392884090495857	2.983764653205299	0.1864852908253312	1.1011756315361139	1.8834191451372042	12.443349188966831	0.07777093243104269	1.17839780153588	0.9800186587348695	2.2875138723817257	4.202505011108955	0.6451534078787591	0.890564866719134	3.5618182174904076	1.688101540798251	1.183347320092286	1.7360867654004388	0.0038768798679699153	0.0029067914739324507	0.002215150121732473	2.0968877163499156	0.7195674187978962	0.07004175018514924	1.0769815243640473	1.2465255189435365	1.8134566158195433	2.0264111495611274	0.0020573280407037327	1.0975440210996081	0.001405131036458888	0.014000888550658628	0.032771733650274186	0.04770989817697498	0.5495289896923158	0.07414272745023534	0.9790702350357381	1.0205537735941763	0.8089262237116582	0.008857144108932019	0.9538462082878673	0.054114497643610475	0.11848033442525163	0.21020842036553822	0.1750013882833066	0.24759065447069514	0.13193667235226736	0.008615458083928008	0.18849640331359074	1.525009248254484	0.04914456962348911	1.3760067127229076	4.177288417996573	0.6200868251525804	3.4040872738482264	0.02050834687293345	0.5002314304830653	0.01001235248823788
21.0	1.0	9.263487569351408	3.7190738305947098	0.14566086807498066	2.61804223446601	61.783170624073676	4.085091646996722	0.7085846344352129	3.6840346000385535	0.09855463328221487	0.06672080355135565	2.661267511336145	1.9311486106339877	0.4983799192456331	0.10945938670300925	0.23138234988542813	0.5670714598071583	2.5503592916655307	1.1601525952891942	0.6198990674094145	1.3003197992733975	2.9643160221924507	0.18526975138702817	1.101930583416358	1.928042170689364	13.072293270389512	0.08170183293993445	1.1807737546458823	0.9835748576169896	2.28023529010582	4.420841520046264	0.61859248201293	0.8565664848082954	3.8067071745600156	1.741635156819981	1.211756151966652	1.9296620413706629	0.0046276469977085625	0.0029132173614996133	0.002189187734060185	2.090215682597002	0.7950862617132686	0.07368069200077107	1.1913653854333952	1.2461891996788794	1.821631292520925	2.034338788123574	0.0019710926656442973	1.2356634124814736	0.001334416071027113	0.014171692688704258	0.038622972212679754	0.0532253502267229	0.609608674261468	0.07438147661189419	0.98052720247231	1.011373182518243	0.8019798074557474	0.011341429196143168	1.0464124097606042	0.0523608446893202	0.1185869521803709	0.20903219173120338	0.1752654216413972	0.24011689770006434	0.13964675545660538	0.009967598384912662	0.19015335466085992	1.5201568600705468	0.05100718583331061	1.3830772672982794	4.335610795831402	0.6801624492675896	3.495984896196028	0.023203051905783884	0.5391018118152038	0.01239798134818829
22.0	1.0	9.057308250108564	3.6609990001878883	0.14509819346178426	2.4687272828176647	68.91103119748723	4.260866069440718	0.7156721775848713	3.8449043347546064	0.09428068181738883	0.06327631479196325	2.9284620969370154	2.2397101875408154	0.5778017299001411	0.1070240495188179	0.277130333236526	0.7080704555315075	2.6284618527492274	1.296382530423528	0.7574448553572337	1.1437847276474749	2.8983386400347406	0.1811461650021713	1.0982214909531158	1.9413082870232448	13.6347714222103	0.08521732138881437	1.1827338206539384	0.9864807471651904	2.266142274833463	4.613885201705528	0.592219920574449	0.8226033233192303	4.026198366055953	1.7863455942606197	1.2346268003095726	2.111648985589556	0.005542606664730521	0.002901963869235685	0.002140480990376358	2.0772970852640076	0.8755667616601049	0.07689808669509213	1.28482080355742	1.2450160673367043	1.828358080219199	2.040768339460584	0.0018856136363477765	1.3782206239497448	0.0012655262958392649	0.014313443551697428	0.04479420375081631	0.05856924193874031	0.6722614359140417	0.07321998000375776	0.977974269003019	0.9946732260213741	0.7888284462208655	0.01416140911063015	1.123842805464506	0.0493745456563533	0.11840005135281259	0.20678573289928756	0.17548034547504351	0.23252477815629072	0.14696793591658264	0.011556034598002822	0.19145193276222758	1.510761516555642	0.05256923705498455	1.388671599274394	4.468385149673686	0.7341280821959288	3.5731305154975623	0.02592765060847056	0.573037810166544	0.015148897107144675
23.0	1.0	8.69912568431778	3.525358416538633	0.14349103198189678	2.257128735271676	76.21090117855826	4.41001670428404	0.7215853589850613	3.978207785197737	0.0899719196643076	0.059867395841554795	3.1811548456706156	2.5609748814640194	0.673327526078557	0.10319200916154557	0.33416846345099144	0.856238411155662	2.6877365332389527	1.4279417095514235	0.9101928268907831	0.9844398442169917	2.7837202189816894	0.1739825136863556	1.089188126267038	1.917435239122236	14.112053453708928	0.0882003340856808	1.1843661169824926	0.9888742959107525	2.2416024588670176	4.773849342237284	0.5656226382645303	0.7880954003291532	4.213010924437138	1.8233793377628695	1.2531968935759836	2.27559286610507	0.006683369269019829	0.0028698206396379354	0.0020638401832309113	2.0548022539614332	0.9622816499423846	0.07956415570395474	1.348539225130167	1.2428516521212347	1.8336804112785137	2.0457297931429257	0.0017994383932861521	1.5242180235711653	0.001197347916831096	0.014431707179701226	0.05121949762928039	0.06362309691341231	0.737715411273431	0.07050716833077267	0.9706466758120651	0.9683896915324298	0.7678129041505878	0.01712476822311324	1.18486070401325	0.045142574705433515	0.11786145125259902	0.20314186485454536	0.1756568203397553	0.22468895121387827	0.15393493152167284	0.01346655052157114	0.19248395761293455	1.4944016392446786	0.05375473066477905	1.3927284296731572	4.56915210650622	0.7782762368848255	3.636085342055506	0.028558834191028473	0.6016844963322037	0.01820385653781566
24.0	1.0	8.198342281235444	3.310741402020551	0.1406489372290264	1.9891990800778363	83.61850562186608	4.5222578222703795	0.7265433118895486	4.0726428686041745	0.08548957090659626	0.05639214857780692	3.410662179290417	2.891445371479223	0.7899933074301493	0.0976498691180955	0.40650818226135677	0.993702356175655	2.7212906240455035	1.5444089289237353	1.0709134235339557	0.8384355393749547	2.6234695299953423	0.1639668456247089	1.073735378417441	1.8529134895853063	14.471225031265215	0.0904451564454076	1.1857346286264379	0.9908599324202795	2.199856980215646	4.887171442325009	0.5379840883971793	0.7519081286517899	4.354543260655144	1.8533428408174297	1.2683981860528193	2.4125324204602743	0.008130163645227135	0.002812978744580528	0.00195299738236191	2.016535565197676	1.055674277843097	0.08145285737208349	1.3727134891725692	1.2395232263392422	1.8374729587750438	2.0490615355901034	0.0017097914181319251	1.6723701124373216	0.0011278429715561385	0.01453086623779097	0.057828907429584464	0.06821324358580834	0.8055270546822478	0.06621482804041101	0.9575577654639236	0.929780838486569	0.7367023859557346	0.0198740471235131	1.228971843709909	0.039783981601556724	0.11689138447777174	0.19762192518275812	0.17580284092520415	0.2163490268173578	0.16051396462993356	0.015799866148602987	0.1933142686840675	1.4665713201437645	0.05442581248091007	1.3949566134375222	4.6261940608773555	0.807161773725406	3.6843235687596367	0.030888178578474704	0.6249342402809615	0.021418268470679114
25.0	1.0	7.579254681664025	3.024355465100504	0.1363655056201713	1.6808320328529969	91.04357492281423	4.579364747261086	0.730717638549291	4.10828202438766	0.08058685983913368	0.05267667349134717	3.6023547729043015	3.2270905872767446	0.9319872693955792	0.09011492427067924	0.4986755051607031	1.0936415427443156	2.7167358799120755	1.627995381422028	1.2257508957505008	0.7192907050094343	2.4253614981324882	0.15158509363328052	1.0505519147887667	1.7471515589392044	14.653967191235475	0.09158729494522172	1.1868853278137106	0.9925169180269977	2.1287451345299884	4.929938429265191	0.5078325370871871	0.7119852844255982	4.428590740085077	1.8760820034525283	1.2809216861299042	2.5090889105652097	0.009973510103214062	0.002727310112403426	0.001802298485413585	1.9513497066524894	1.154171382790866	0.0821656404877532	1.3477857480624218	1.2348310060593832	1.8393369354112805	2.0502818112932153	0.0016117371967826735	1.8208714984562846	0.0010535334698269434	0.01461435277098582	0.06454181174553489	0.07204709545808603	0.8741293588120109	0.060487109302010074	0.9375088351199938	0.8758139017330017	0.69298751724879	0.02187283085488631	1.2555785793707046	0.03361664065705994	0.1153852845510415	0.18960094714579406	0.17592443079103673	0.20701265865999854	0.1665929208267317	0.018639745387911584	0.19398874197279667	1.419163423019992	0.05433471759824151	1.3946569665639892	4.618450995850528	0.8120959468374223	3.7153510569997272	0.03255990762844056	0.6427004036711075	0.024515017915010016
26.0	1.0	6.877650911256964	2.6830816626393843	0.1304518847761997	1.3588268653146611	98.349588139986	4.5496440901615545	0.7342410246383458	4.050578422996163	0.07484166209040949	0.048434697219756996	3.7297808505165406	3.562614928885998	1.098071237566303	0.08053258008018548	0.614236388577307	1.1227873239335389	2.6524650371089282	1.6486064410097683	1.350183024509491	0.63762086376519	2.2008482916022287	0.1375530182251393	1.018224770065852	1.602934583985643	14.558861088516975	0.09099288180323109	1.1878497020389116	0.9939051052950969	2.008413747297644	4.860694107595395	0.4726221925117628	0.6647411746493467	4.396604973636405	1.890179111700944	1.2912653713267943	2.5445961853867116	0.01228472777154614	0.002609037695523994	0.0016106516016037096	1.8410459350228405	1.252510334777143	0.08101156845992327	1.2675312328477024	1.2285483727729134	1.8383722171882688	2.0482960342672163	0.0014968332418081897	1.96699176279972	9.6869394439514E-4	0.014684820492766917	0.07125229857771996	0.07459561701033081	0.9406002153845736	0.05366163325278769	0.9091739824349301	0.8044384302896525	0.6348937065773637	0.02245574647867078	1.2626340480227518	0.027176537306293224	0.1132139881632006	0.17843334437344457	0.17602611306646032	0.19578184128222909	0.1719980662986968	0.02196142475132606	0.19453942049919973	1.3389424981984295	0.05304930074217856	1.390333388844918	4.509190563085178	0.7788119430040182	3.722592816989779	0.032972128820195366	0.654561587147984	0.02700366049018982
27.0	1.0	6.139757273071454	2.3127566538499016	0.12281427049097508	1.0567847886495463	105.3224375452429	4.382673458939687	0.7372131439209016	3.844749363010361	0.06759692263095966	0.04323798204878145	3.7457339120912208	3.8899547877285676	1.2716839012260355	0.06938967660080947	0.7525478216844201	1.0496558513178915	2.494451744795905	1.5584743454745953	1.4031840709586993	0.6062799412017426	1.9647223273828653	0.12279514546142908	0.9756242030080164	1.4274914076201028	14.024555068606999	0.08765346917879374	1.1886464992068906	0.9950687643503008	1.8149489044337923	4.613699235612433	0.42830090681795174	0.6044451540219974	4.197284564803405	1.891890740376615	1.2997602548767149	2.4879135691825622	0.015050956433688404	0.0024562854098195016	0.0013877935320161894	1.6637031623976433	1.3399758242571003	0.07689498726020723	1.133965032522608	1.2204863455496755	1.8327295378059618	2.040762385805486	0.0013519384526191932	2.106448750904858	8.64759640975629E-4	0.014744262878418034	0.07779909575457135	0.07491467824182442	1.0009682492830938	0.04625513307699803	0.8714058090922208	0.7172336698672068	0.5635485856508969	0.02099311702635783	1.2443537813500407	0.021135695772990928	0.11023914242149009	0.1638581004303727	0.1761112207264993	0.181116690267486	0.1765409053999047	0.02543367802452071	0.1949874118720564	1.209965936289195	0.0498890348959181	1.3788873139271742	4.240567966153039	0.6855058479961965	3.6897399938749684	0.031169486909491905	0.6590874561990782	0.028063681419173987
28.0	1.0	5.429962380517054	1.9461026283442482	0.11361637807967209	0.8056041170603966	111.63804653844535	4.015923599032353	0.7397044876530908	3.4234062599296378	0.05805771782929675	0.03660540988250662	3.5758792126655807	4.195277777725287	1.4063769563528843	0.05794646475482073	0.9034290834223094	0.8605509596972067	2.202379093403571	1.2969571160297573	1.323273435697567	0.6542950176259451	1.7375879617654573	0.10859924761034108	0.9229163151452047	1.23464045585124	12.850955516903532	0.08031847198064707	1.1892830554556828	0.9960390620722821	1.5437049373433542	4.108087511915565	0.36974567237040307	0.5238006189159217	3.754808478888136	1.8730546380782076	1.3065686213917287	2.2981525875913107	0.018068581668446188	0.002272327561593442	0.0011589292950964147	1.4150628592314083	1.3991613899138822	0.06846812519859276	0.9608728742373119	1.210805599408708	1.8188374454269767	2.0227429525747023	0.001161154356585935	2.232760930768907	7.321081976501325E-4	0.014794089753061818	0.08390555555450574	0.07151758425331162	1.0509972994789152	0.03892205256688496	0.8240706903858649	0.6225674545908279	0.48565752530489537	0.017211019193944136	1.1864033405950272	0.016112082341207933	0.10637422008652989	0.14674963404789249	0.17618209704237922	0.16077874184041765	0.18006834729985333	0.028127539127057687	0.19534372372755096	1.0291366248955696	0.04404758186807142	1.3540711875444083	3.744044458786071	0.5082563185447792	3.573428023363776	0.025939142320595146	0.6521506021584926	0.02646546871395134
