time	compartment	R	Rin	x1	x1p	x2	x2p	x3	x3p	v1	v2	v3	v4	v5	v6	v7	v8
27.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9973863765622555	0.002613623437746308	0.9904629192152227	0.009537080784776303	0.9411731023643254	0.05882689763567381	0.008330996454366104	0.008330996454366104	7.635440168068555E-4	7.820430652392561E-4	0.002373943262318861	0.002834095240175586	0.008621087011683315	0.01666756797556778
28.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974023725218304	0.0025976274781715977	0.9908684495015533	0.009131550498445868	0.948401537451726	0.05159846254827302	0.008330996454366104	0.008330996454366104	7.635451326805755E-4	7.772691876516991E-4	0.002359502754758933	0.0027146759490183823	0.008260553063565977	0.014720008934751868
29.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974142396331136	0.0025857603668886816	0.9911812257474457	0.008818774252553362	0.9541895968562443	0.0458104031437547	0.008330996454366104	0.008330996454366104	7.635459605059608E-4	7.737274363269758E-4	0.0023487914467977527	0.0026225049962280795	0.007982228883593897	0.013141120897070778
30.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974230435582458	0.0025769564417558177	0.9914221020754558	0.008577897924543545	0.9588024788937785	0.04119752110622061	0.008330996454366104	0.008330996454366104	7.63546574638184E-4	7.710998418221247E-4	0.0023408464677269376	0.002551483016491394	0.007767747013912357	0.011870232190655899
31.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974295749917884	0.0025704250082136362	0.9916073559925577	0.008392644007442008	0.9624642785993667	0.03753572140063209	0.008330996454366104	0.008330996454366104	7.635470302426662E-4	7.691504588894823E-4	0.0023349534355732665	0.0024968381286744304	0.0076027215435540045	0.010853328890679645
32.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974344204794046	0.002565579520597608	0.9917496543844985	0.008250345615500936	0.9653614038352865	0.034638596164712473	0.008330996454366104	0.008330996454366104	7.635473682393671E-4	7.677042498779198E-4	0.002330582466987912	0.002454850321067153	0.007475928071764152	0.0100436798781083
33.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997438015143928	0.0025619848560746307	0.9918588311697195	0.008141168830280153	0.967647042824576	0.03235295717542279	0.008330996454366104	0.008330996454366104	7.635476189830492E-4	7.666313588907193E-4	0.002327340524505691	0.0024226276285471424	0.007378635099212831	0.009401713905273931
34.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974406819163789	0.0025593180836235474	0.991942509005799	0.00805749099420097	0.9694459533597902	0.03055404664020866	0.008330996454366104	0.008330996454366104	7.635478050011112E-4	7.65835408676559E-4	0.002324935956129145	0.002397926030861861	0.0073040643279082594	0.008894452476263717
35.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974426602635763	0.002557339736426274	0.9920065791812721	0.007993420818728109	0.9708588279126407	0.029141172087358176	0.008330996454366104	0.008330996454366104	7.635479429981697E-4	7.652449296611611E-4	0.0023231525268268935	0.0023790098190032533	0.0072469712765126145	0.008494803107017626
36.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974441279069943	0.002555872093008382	0.9920555917941185	0.007944408205881758	0.9719665210345486	0.028033478965450324	0.008330996454366104	0.008330996454366104	7.635480453714229E-4	7.648068793430609E-4	0.002321829786717968	0.0023645376097743203	0.007203302205834793	0.00818070992989299
37.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974452166994004	0.0025547833006023045	0.9920930543209601	0.007906945679040224	0.9728335987517375	0.0271664012482612	0.008330996454366104	0.008330996454366104	7.635481213183183E-4	7.644819045772647E-4	0.0023208487205320363	0.0023534749054774724	0.0071699305735998175	0.007934372039987085
38.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997446024379889	0.0025539756201136796	0.9921216638370097	0.00787833616299062	0.9735113390207009	0.026488660979297498	0.008330996454366104	0.008330996454366104	7.635481776566242E-4	7.642408335772523E-4	0.002320121123432361	0.0023450259461822273	0.007144451398421897	0.007741535387451803
39.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974466235612942	0.002553376438708362	0.9921434972659425	0.007856502734057573	0.9740404515692195	0.025959548430779224	0.008330996454366104	0.008330996454366104	7.635482194513963E-4	7.640619937200313E-4	0.002319581479978081	0.002338577777514423	0.007125012339763868	0.007590810516014421
40.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974470680398055	0.00255293196019705	0.9921601467452367	0.00783985325476341	0.974453040717207	0.025546959282791555	0.008330996454366104	0.008330996454366104	7.635482504551295E-4	7.639293284611545E-4	0.0023191812627553713	0.002333660421180519	0.007110193329418489	0.0074731709898465185
41.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974473977566216	0.0025526022433807415	0.9921728345666619	0.007827165433338255	0.9747744339533163	0.025225566046681972	0.008330996454366104	0.008330996454366104	7.635482734538679E-4	7.638309165031927E-4	0.0023188844505010525	0.002329913015384772	0.007098904210697539	0.007381468102854557
42.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974476423563786	0.002552357643623896	0.9921824978191196	0.007817502180880502	0.9750245637609046	0.024975436239093957	0.008330996454366104	0.008330996454366104	7.635482905154269E-4	7.637579097483443E-4	0.0023186643141006277	0.0023270588665002478	0.007090309292047202	0.007310058960262142
43.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974478237813311	0.00255217621867128	0.9921898518729296	0.007810148127070712	0.9752190289146849	0.024780971085313727	0.008330996454366104	0.008330996454366104	7.635483031703507E-4	7.63703759029479E-4	0.0023185010737965398	0.0023248867283937975	0.007083770717720526	0.007254517341125773
44.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974479583557453	0.0025520416442572106	0.9921954456698017	0.007804554330198575	0.9753700998016306	0.024629900198368207	0.008330996454366104	0.008330996454366104	7.63548312557309E-4	7.636635919882062E-4	0.0023183800176339517	0.0023232344892663024	0.0070787991384149975	0.007211355103027891
45.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974480581862154	0.0025519418137870363	0.9921996985848414	0.007800301415158986	0.9754873774983156	0.024512622501683217	0.008330996454366104	0.008330996454366104	7.635483195207744E-4	7.636337951239133E-4	0.002318290237331414	0.002321978293975232	0.0070750208048645895	0.007177839090501672
46.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974481322246153	0.0025518677753873674	0.9922029295984441	0.007797070401556372	0.9755783336857026	0.02442166631429623	0.008330996454366104	0.008330996454366104	7.635483246851671E-4	7.636116965349139E-4	0.002318223668945941	0.002321023933454073	0.007072151522348568	0.007151840043220125
47.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974481871312811	0.0025518128687216264	0.9922053829041587	0.007794617095841696	0.9756488225222724	0.02435117747772663	0.008330996454366104	0.008330996454366104	7.635483285150655E-4	7.635953082823177E-4	0.002318174314227746	0.0023202992842837615	0.0070699737984535925	0.007131688237334834
48.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974482278569801	0.0025517721430228075	0.9922072451441813	0.00779275485581908	0.9757034221706166	0.024296577829382365	0.008330996454366104	0.008330996454366104	7.635483313558002E-4	7.635831526889291E-4	0.0023181377156403053	0.002319749219749241	0.007068321457615846	0.0071160770294292994
49.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974482580664662	0.0025517419335366366	0.9922086581990617	0.007791341800938814	0.9757456906755315	0.024254309324467226	0.008330996454366104	0.008330996454366104	7.635483334629988E-4	7.635741359190024E-4	0.0023181105743287542	0.0023193318332192354	0.007067068223226769	0.007103990416344107
50.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974482804604706	0.0025517195395320887	0.9922097292679506	0.00779027073204981	0.9757783731923758	0.024221626807622996	0.008330996454366104	0.008330996454366104	7.635483350250449E-4	7.635674518729316E-4	0.0023180904597726207	0.0023190154613393003	0.007066118720243498	0.007094644217712604
51.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974482970595444	0.002551702940458194	0.9922105407177982	0.00778945928220208	0.9758036268372318	0.024196373162766967	0.008330996454366104	0.008330996454366104	7.635483361828779E-4	7.635624974674468E-4	0.0023180755540404413	0.0023187757751753388	0.007065399696615591	0.007087422040379059
52.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483093668051	0.0025516906331974755	0.9922111554136631	0.007788844586337024	0.9758231345572466	0.024176865442752212	0.008330996454366104	0.008330996454366104	7.635483370413447E-4	7.635588240599934E-4	0.0023180645050857322	0.0023185942059720096	0.007064855267261586	0.0070818428706551214
53.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483184936478	0.0025516815063546137	0.9922116209801366	0.007788379019863572	0.9758381985143417	0.024161801485657056	0.008330996454366104	0.008330996454366104	7.63548337677968E-4	7.635560999271358E-4	0.0023180563134579503	0.0023184566865431366	0.007064443112901096	0.007077534462994351
54.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483252623747	0.0025516747376277582	0.9922119735001788	0.007788026499821527	0.9758498260619871	0.024150173938011704	0.008330996454366104	0.008330996454366104	7.635483381501062E-4	7.635540796325165E-4	0.0023180502398619553	0.002318352558782729	0.007064131183657503	0.007074208808211391
55.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483302753451	0.002551669724657153	0.9922122399758938	0.007787760024106383	0.9758587854107914	0.024141214589207344	0.008330996454366104	0.008330996454366104	7.635483384997753E-4	7.635525833869336E-4	0.0023180457428646157	0.002318273846842543	0.007063895504922964	0.007071646247209359
56.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483339839294	0.0025516660160728568	0.9922124411268711	0.007787558873129131	0.9758656784623626	0.024134321537636245	0.008330996454366104	0.008330996454366104	7.635483387584596E-4	7.635514764678318E-4	0.0023180424168543546	0.0023182144305800593	0.007063717688395067	0.007069674659882784
57.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448336735919	0.0025516632640830883	0.9922125933781231	0.007787406621877235	0.9758709946322831	0.024129005367715766	0.008330996454366104	0.008330996454366104	7.635483389504187E-4	7.635506550681226E-4	0.002318039949395697	0.0023181694583724074	0.00706358316527974	0.007068154082517816
58.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448338772746	0.0025516612272561616	0.9922127082938574	0.007787291706142757	0.9758750832449508	0.024124916755048218	0.008330996454366104	0.008330996454366104	7.635483390924933E-4	7.63550047126526E-4	0.0023180381236354293	0.0023181355143779966	0.007063481681408706	0.007066984611063355
59.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483402801314	0.0025516597198707016	0.992212795000487	0.007787204999513291	0.9758782263659631	0.024121773634036087	0.008330996454366104	0.008330996454366104	7.635483391976378E-4	7.635495972098866E-4	0.002318036772808489	0.002318109902829254	0.007063405148500742	0.007066085573527468
60.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483413954367	0.0025516586045655266	0.9922128603931697	0.007787139606830452	0.9758806413571948	0.024119358642804584	0.008330996454366104	0.008330996454366104	7.635483392754334E-4	7.635492643193479E-4	0.0023180357736049943	0.002318090587026679	0.007063347458566943	0.007065394801666963
61.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483422203057	0.0025516577796966533	0.9922129096818891	0.007787090318111086	0.9758824957011905	0.02411750429880892	0.008330996454366104	0.008330996454366104	7.635483393329705E-4	7.635490181167387E-4	0.002318035034801628	0.00231807602803874	0.0070633039985803486	0.007064864392291093
62.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448342833605	0.0025516571663973717	0.9922129470216706	0.007787052978329587	0.975883926431294	0.02411607356870559	0.008330996454366104	0.008330996454366104	7.635483393757498E-4	7.635488350623303E-4	0.0023180344856412586	0.002318064998547971	0.007063271091917431	0.007064455150479883
63.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448343281471	0.002551656718531294	0.9922129748113082	0.007787025188691906	0.9758850118562529	0.02411498814374657	0.008330996454366104	0.008330996454366104	7.635483394069898E-4	7.635487013855719E-4	0.0023180340847247217	0.0023180567899950618	0.0070632466154355745	0.0070641446779690364
64.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483436085284	0.002551656391473968	0.9922129954873673	0.007787004512632844	0.9758858349305369	0.024114165069462692	0.008330996454366104	0.008330996454366104	7.635483394298029E-4	7.635486037671868E-4	0.0023180337920344356	0.002318050682663441	0.007063228414852395	0.007063909247215743
65.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483438473644	0.0025516561526380743	0.992213010866457	0.007786989133543145	0.9758864587818734	0.024113541218126058	0.008330996454366104	0.008330996454366104	7.635483394464625E-4	7.635485324806803E-4	0.002318033578355258	0.002318046139960023	0.007063214884877571	0.007063730801599695
66.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448344021776	0.0025516559782264975	0.9922130223024923	0.007786977697507674	0.9758869314230083	0.024113068576991165	0.008330996454366104	0.008330996454366104	7.635483394586282E-4	7.635484804232116E-4	0.0023180334223584713	0.002318042761963027	0.007063204829739093	0.007063595607806184
67.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483441491412	0.0025516558508612277	0.9922130308042001	0.007786969195799915	0.975887289350882	0.02411271064911742	0.008330996454366104	0.008330996454366104	7.635483394675123E-4	7.635484424078823E-4	0.002318033308472914	0.0023180402507130475	0.007063197359021543	0.0070634932263951575
68.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483442421506	0.0025516557578518515	0.9922130371228793	0.007786962877120801	0.9758875602940403	0.024112439705959027	0.008330996454366104	0.008330996454366104	7.63548339474E-4	7.63548414646923E-4	0.0023180332253307733	0.0023180383842900327	0.007063191809910709	0.007063415725976965
69.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483443100713	0.0025516556899311056	0.9922130418179198	0.00778695818208029	0.9758877653084554	0.02411223469154389	0.008330996454366104	0.008330996454366104	7.635483394787376E-4	7.635483943742887E-4	0.002318033164632924	0.002318036997460348	0.0070631876891750385	0.007063357083749617
70.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448344359671	0.0025516556403315078	0.992213045305696	0.007786954694304114	0.9758879203752626	0.024112079624736688	0.008330996454366104	0.008330996454366104	7.635483394821973E-4	7.635483795700564E-4	0.002318033120320558	0.0023180359672346105	0.007063184629891821	0.007063312728497069
71.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483443958914	0.002551655604111055	0.9922130478960388	0.007786952103961301	0.9758880376180277	0.024111962381971646	0.008330996454366104	0.008330996454366104	7.635483394847238E-4	7.635483687591624E-4	0.002318033087970419	0.002318035202094385	0.0070631823591836475	0.007063279192410723
72.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444223416	0.002551655577660817	0.9922130498194329	0.0077869501805672495	0.9758881262295874	0.024111873770411855	0.008330996454366104	0.008330996454366104	7.635483394865687E-4	7.635483608644316E-4	0.0023180330643533024	0.002318034633958709	0.0070631806741729055	0.00706325384598089
73.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444416572	0.002551655558345347	0.9922130512472893	0.007786948752710756	0.9758881931773454	0.024111806822653948	0.008330996454366104	0.008330996454366104	7.63548339487916E-4	7.635483550992496E-4	0.0023180330471117188	0.002318034212195828	0.00706317942406759	0.007063234696256969
74.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444557626	0.002551655544240089	0.9922130523070527	0.007786947692947449	0.9758882437396751	0.024111756260324326	0.008330996454366104	0.008330996454366104	7.635483394889E-4	7.635483508891849E-4	0.0023180330345245813	0.002318033899160989	0.007063178496819715	0.0070632202334161755
75.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444660631	0.0025516555339396268	0.9922130530934533	0.007786946906546817	0.9758882819136523	0.024111718086346982	0.008330996454366104	0.008330996454366104	7.635483394896185E-4	7.635483478147561E-4	0.0023180330253354106	0.0023180336668725205	0.007063177809192546	0.007063209314136768
76.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444735851	0.002551655526417642	0.9922130536768877	0.0077869463231124356	0.9758883107248175	0.024111689275181755	0.008330996454366104	0.008330996454366104	7.635483394901431E-4	7.635483455696328E-4	0.0023180330186269135	0.0023180334945365976	0.0070631772993681	0.007063201072994355
77.0	1.0	8.400985030871477E-4	0.4991599014969113	0.997448344479078	0.002551655520924661	0.9922130541096563	0.007786945890343788	0.9758883324623858	0.024111667537613467	0.008330996454366104	0.008330996454366104	7.635483394905263E-4	7.635483439301161E-4	0.0023180330137294227	0.0023180333667045965	0.007063176921447007	0.007063194855182498
78.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444830893	0.002551655516913373	0.9922130544306064	0.007786945569393706	0.9758883488577605	0.024111651142238826	0.008330996454366104	0.008330996454366104	7.63548339490806E-4	7.635483427328476E-4	0.0023180330101540483	0.002318033271901769	0.0070631766413575495	0.007063190165451001
79.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444860185	0.0025516555139841013	0.9922130546685858	0.007786945331414316	0.9758883612199498	0.024111638780049637	0.008330996454366104	0.008330996454366104	7.635483394910104E-4	7.635483418585336E-4	0.002318033007543876	0.002318033201606978	0.007063176433813759	0.00706318662937141
80.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444881577	0.002551655511844981	0.9922130548450121	0.007786945154987949	0.9758883705382431	0.024111629461756406	0.008330996454366104	0.008330996454366104	7.635483394911595E-4	7.6354834122006E-4	0.002318033005638344	0.0023180331494938324	0.007063176280054174	0.007063183963967516
81.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444897198	0.0025516555102828727	0.9922130549757833	0.007786945024216779	0.9758883775600274	0.024111622439972013	0.008330996454366104	0.008330996454366104	7.635483394912685E-4	7.635483407538099E-4	0.00231803300424723	0.0023180331108664026	0.007063176166161398	0.007063181955456806
82.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444908605	0.002551655509142133	0.9922130550726974	0.007786944927302711	0.975888382849737	0.024111617150262606	0.008330996454366104	0.008330996454366104	7.635483394913482E-4	7.635483404133279E-4	0.0023180330032316634	0.0023180330822397464	0.007063176081813628	0.0070631804423886835
83.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444916935	0.0025516555083090996	0.9922130551445083	0.007786944855491896	0.9758883868334893	0.024111613166510323	0.008330996454366104	0.008330996454366104	7.635483394914062E-4	7.635483401646883E-4	0.0023180330024902603	0.0023180330610281354	0.007063176019357312	0.0070631793028764385
84.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444923019	0.0025516555077007715	0.9922130551977096	0.0077869448022905114	0.9758883898328722	0.024111610167127477	0.008330996454366104	0.008330996454366104	7.635483394914487E-4	7.635483399831177E-4	0.002318033001949009	0.0023180330453134125	0.007063175973118545	0.007063178444933157
85.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444927462	0.0025516555072565357	0.9922130552371179	0.007786944762882199	0.9758883920905052	0.02411160790949452	0.008330996454366104	0.008330996454366104	7.635483394914797E-4	7.635483398505246E-4	0.0023180330015538757	0.0023180330336729123	0.007063175938891842	0.007063177799159964
86.0	1.0	8.400985030871477E-4	0.4991599014969113	0.9974483444930707	0.0025516555069321294	0.9922130552663048	0.007786944733695416	0.975888393789372	0.024111606210627735	0.008330996454366104	0.008330996454366104	7.635483394915024E-4	7.635483397536975E-4	0.002318033001265414	0.0023180330250516666	0.007063175913560725	0.007063177313216212
