model	objective_value	load_time	simulate_time	repeat
iAF1260	0.7367009388623597	3.4746553897857666	0.2952115535736084	4
iAF1260	0.7367009388623597	3.5179498195648193	0.29938578605651855	5
iAF1260b	0.7367009388648791	3.195220708847046	0.25513148307800293	1
iAF1260b	0.7367009388648791	3.30938458442688	0.27393221855163574	2
iAF1260b	0.7367009388648791	3.2768607139587402	0.2857522964477539	3
iAF1260b	0.7367009388648791	3.3851819038391113	0.26911211013793945	4
iAF1260b	0.7367009388648791	3.306298017501831	0.2929515838623047	5
iAF692	0.026780467547181067	1.0538218021392822	0.0444338321685791	1
iAF692	0.026780467547181067	1.2271533012390137	0.07230663299560547	2
iAF692	0.026780467547181067	1.0157976150512695	0.07502865791320801	3
iAF692	0.026780467547181067	1.2236061096191406	0.0791778564453125	4
iAF692	0.026780467547181067	1.069305181503296	0.08239603042602539	5
iAF987	0.04732237605613248	1.9604041576385498	0.09234833717346191	1
iAF987	0.04732237605613248	1.9649946689605713	0.1030886173248291	2
iAF987	0.04732237605613248	2.06406307220459	0.12690114974975586	3
iAF987	0.04732237605613248	1.9979815483093262	0.16730737686157227	4
iAF987	0.04732237605613248	1.9810831546783447	0.16989779472351074	5
iAM_Pb448	0.6586991858988221	1.5552806854248047	0.06854391098022461	1
iAM_Pb448	0.6586991858988221	1.3887639045715332	0.1169281005859375	2
iAM_Pb448	0.6586991858988221	1.5641510486602783	0.12240743637084961	3
iAM_Pb448	0.6586991858988221	1.3813376426696777	0.12671732902526855	4
iAM_Pb448	0.6586991858988221	1.5982093811035156	0.13112568855285645	5
iAM_Pc455	0.6587010614860831	1.5749003887176514	0.0668182373046875	1
iAM_Pc455	0.6587010614860831	1.357114553451538	0.11380362510681152	2
iAM_Pc455	0.6587010614860831	1.5224990844726562	0.12003064155578613	3
iAM_Pc455	0.6587010614860831	1.4146747589111328	0.0785679817199707	4
iAM_Pc455	0.6587010614860831	1.6316423416137695	0.09328341484069824	5
iAM_Pf480	0.6871751707722257	1.6241862773895264	0.07518959045410156	1
iAM_Pf480	0.6871751707722257	1.4588332176208496	0.1300826072692871	2
iAM_Pf480	0.6871751707722257	1.5811381340026855	0.13547515869140625	3
iAM_Pf480	0.6871751707722257	1.4699785709381104	0.14126253128051758	4
iAM_Pf480	0.6871751707722257	1.6476340293884277	0.13615989685058594	5
iAM_Pk459	0.6871751707722252	1.479597806930542	0.06978797912597656	1
iAM_Pk459	0.6871751707722252	1.5167372226715088	0.07946252822875977	2
iAM_Pk459	0.6871751707722252	1.5007643699645996	0.11393451690673828	3
iAM_Pk459	0.6871751707722252	1.5216426849365234	0.12407207489013672	4
iAM_Pk459	0.6871751707722252	1.5633835792541504	0.12600398063659668	5
iAM_Pv461	0.6871751707722258	1.4885478019714355	0.06540179252624512	1
iAM_Pv461	0.6871751707722258	1.5095858573913574	0.11305761337280273	2
iAM_Pv461	0.6871751707722258	1.4426305294036865	0.11941933631896973	3
iAM_Pv461	0.6871751707722258	1.5185935497283936	0.11481595039367676	4
iAM_Pv461	0.6871751707722258	1.5868432521820068	0.12374615669250488	5
iAPECO1_1312	0.9824784386660063	3.6141304969787598	0.31727147102355957	1
iAPECO1_1312	0.9824784386660063	3.6723170280456543	0.3302192687988281	2
iAPECO1_1312	0.9824784386660063	3.6142735481262207	0.32894015312194824	3
iAPECO1_1312	0.9824784386660063	3.7562921047210693	0.3487203121185303	4
iAPECO1_1312	0.9824784386660063	3.672626495361328	0.34624576568603516	5
iAT_PLT_636	0.0	1.3767077922821045	0.010114431381225586	1
iAT_PLT_636	0.0	1.5832304954528809	0.05917215347290039	2
iAT_PLT_636	0.0	1.4224741458892822	0.06337833404541016	3
iAT_PLT_636	0.0	1.6126482486724854	0.06828522682189941	4
iAT_PLT_636	0.0	1.392275094985962	0.06996774673461914	5
iB21_1397	0.9756145115851372	3.8845841884613037	0.2545304298400879	1
iB21_1397	0.9756145115851372	3.840061902999878	0.3375060558319092	2
iB21_1397	0.9756145115851372	3.8377997875213623	0.34795498847961426	3
iB21_1397	0.9756145115851372	3.8895492553710938	0.35051679611206055	4
iB21_1397	0.9756145115851372	3.8964293003082275	0.3547656536102295	5
iBWG_1329	0.9824784386659988	3.558670997619629	0.306351900100708	1
iBWG_1329	0.9824784386659988	3.5525689125061035	0.32921600341796875	2
iBWG_1329	0.9824784386659988	3.7072579860687256	0.32663726806640625	3
iBWG_1329	0.9824784386659988	3.546820640563965	0.3541405200958252	4
iBWG_1329	0.9824784386659988	3.6208391189575195	0.34240031242370605	5
iCHOv1	0.032368971602008176	8.142362117767334	1.2349460124969482	1
iCHOv1	0.032368971602008176	7.978831768035889	1.245997667312622	2
iCHOv1	0.032368971602008176	8.34623098373413	1.3079829216003418	3
iCHOv1	0.032368971602008176	8.269864797592163	1.271988868713379	4
iCHOv1	0.032368971602008176	8.096583366394043	1.2747666835784912	5
iCHOv1_DG44	0.010689973084939866	4.599268436431885	0.6909961700439453	1
iCHOv1_DG44	0.010689973084939866	4.5584235191345215	0.7440023422241211	2
iCHOv1_DG44	0.010689973084939866	4.581272840499878	0.7365021705627441	3
iCHOv1_DG44	0.010689973084939866	4.82780909538269	0.6181087493896484	4
iCHOv1_DG44	0.010689973084939866	4.80174708366394	0.644813060760498	5
iCN718	1.3135912923645445	1.6394760608673096	0.0650324821472168	1
iCN718	1.3135912923645445	1.6285102367401123	0.07780766487121582	2
iCN718	1.3135912923645445	1.6636998653411865	0.09262895584106445	3
iCN718	1.3135912923645445	1.665985345840454	0.08374643325805664	4
iCN718	1.3135912923645445	1.6818256378173828	0.08400368690490723	5
iCN900	0.0	1.8353710174560547	0.06722593307495117	1
iCN900	0.0	1.8990232944488525	0.09175658226013184	2
iCN900	0.0	1.8837504386901855	0.13307547569274902	3
iCN900	0.0	1.8638944625854492	0.13493871688842773	4
iCN900	0.0	1.9069271087646484	0.14249730110168457	5
iE2348C_1286	0.9824784386660057	3.6000399589538574	0.2212371826171875	1
iE2348C_1286	0.9824784386660057	3.6663122177124023	0.2618436813354492	2
iE2348C_1286	0.9824784386660057	3.5936996936798096	0.3268740177154541	3
iE2348C_1286	0.9824784386660057	3.6162660121917725	0.3265211582183838	4
iE2348C_1286	0.9824784386660057	3.5397543907165527	0.31429457664489746	5
iEC042_1314	0.9824784386660057	3.6420907974243164	0.3270127773284912	1
iEC042_1314	0.9824784386660057	3.80588960647583	0.3486011028289795	2
iEC042_1314	0.9824784386660057	3.7218494415283203	0.35525059700012207	3
iEC042_1314	0.9824784386660057	3.8240840435028076	0.36317896842956543	4
iEC042_1314	0.9824784386660057	3.76820969581604	0.3665928840637207	5
iEC1344_C	0.9823963461342967	3.428109884262085	0.2594118118286133	1
iEC1344_C	0.9823963461342967	3.6331682205200195	0.2713453769683838	2
iEC1344_C	0.9823963461342967	3.462550640106201	0.356539249420166	3
iEC1344_C	0.9823963461342967	3.6365294456481934	0.3745763301849365	4
iEC1344_C	0.9823963461342967	3.4397854804992676	0.3677036762237549	5
iEC1349_Crooks	0.9865789307459482	3.627720832824707	0.22149658203125	1
iEC1349_Crooks	0.9865789307459482	3.7006473541259766	0.25974392890930176	2
iEC1349_Crooks	0.9865789307459482	3.757899045944214	0.3016357421875	3
iEC1349_Crooks	0.9865789307459482	3.7260353565216064	0.34043359756469727	4
iEC1349_Crooks	0.9865789307459482	3.602562427520752	0.33513712882995605	5
iEC1356_Bl21DE3	0.9767013604875463	3.616957902908325	0.24909257888793945	1
iEC1356_Bl21DE3	0.9767013604875463	3.599431276321411	0.34487390518188477	2
iEC1356_Bl21DE3	0.9767013604875463	3.666583299636841	0.3568108081817627	3
iEC1356_Bl21DE3	0.9767013604875463	3.6461822986602783	0.344738245010376	4
iEC1356_Bl21DE3	0.9767013604875463	3.6816420555114746	0.3524949550628662	5
iEC1364_W	0.9853648657315356	3.6391897201538086	0.3265957832336426	1
iEC1364_W	0.9853648657315356	3.731703042984009	0.3560335636138916	2
iEC1364_W	0.9853648657315356	3.780146837234497	0.3116788864135742	3
iEC1364_W	0.9853648657315356	3.792508363723755	0.2968614101409912	4
iEC1364_W	0.9853648657315356	3.5687990188598633	0.35987257957458496	5
iEC1368_DH5a	0.982396346134302	3.5178494453430176	0.22788310050964355	1
iEC1368_DH5a	0.982396346134302	3.583216428756714	0.3366050720214844	2
iEC1368_DH5a	0.982396346134302	3.631558418273926	0.35449671745300293	3
iEC1368_DH5a	0.982396346134302	3.665790557861328	0.3610715866088867	4
iEC1368_DH5a	0.982396346134302	3.6362807750701904	0.35225701332092285	5
iEC1372_W3110	0.9823963461342998	3.721980571746826	0.2373344898223877	1
iEC1372_W3110	0.9823963461342998	3.7869338989257812	0.2688000202178955	2
iEC1372_W3110	0.9823963461342998	3.70772123336792	0.33638525009155273	3
iEC1372_W3110	0.9823963461342998	3.778001546859741	0.289684534072876	4
iEC1372_W3110	0.9823963461342998	3.6613075733184814	0.35499000549316406	5
iEC55989_1330	0.9824784386660169	3.701542854309082	0.3248269557952881	1
iEC55989_1330	0.9824784386660169	3.826645612716675	0.3548703193664551	2
iEC55989_1330	0.9824784386660169	3.78234601020813	0.3648359775543213	3
iEC55989_1330	0.9824784386660169	3.817166566848755	0.378521203994751	4
iEC55989_1330	0.9824784386660169	3.8068079948425293	0.38258934020996094	5
iECABU_c1320	0.982478438666008	3.6303718090057373	0.31938648223876953	1
iECABU_c1320	0.982478438666008	3.64813494682312	0.3367493152618408	2
iECABU_c1320	0.982478438666008	3.600954294204712	0.29030728340148926	3
iECABU_c1320	0.982478438666008	3.6324055194854736	0.343386173248291	4
iECABU_c1320	0.982478438666008	3.593386650085449	0.3221268653869629	5
iECBD_1354	0.9756145115851256	3.5523507595062256	0.33246374130249023	1
iECBD_1354	0.9756145115851256	3.6961138248443604	0.35260009765625	2
iECBD_1354	0.9756145115851256	3.688157796859741	0.4042525291442871	3
iECBD_1354	0.9756145115851256	3.7838821411132812	0.3821280002593994	4
iECBD_1354	0.9756145115851256	3.593658208847046	0.37319445610046387	5
iECB_1328	0.9824784386660156	3.653066635131836	0.31694746017456055	1
iECB_1328	0.9824784386660156	3.7899959087371826	0.27576589584350586	2
iECB_1328	0.9824784386660156	3.6796278953552246	0.25753140449523926	3
iECB_1328	0.9824784386660156	3.6896450519561768	0.33341217041015625	4
iECB_1328	0.9824784386660156	3.7317216396331787	0.35489797592163086	5
iECDH10B_1368	1.0374775435499868	3.6378674507141113	0.25592875480651855	1
iECDH10B_1368	1.0374775435499868	3.657550573348999	0.3623642921447754	2
iECDH10B_1368	1.0374775435499868	3.678900718688965	0.31618237495422363	3
iECDH10B_1368	1.0374775435499868	3.652290105819702	0.3705587387084961	4
iECDH10B_1368	1.0374775435499868	3.6334872245788574	0.3773345947265625	5
iECDH1ME8569_1439	0.9824784386660047	3.7019026279449463	0.31574082374572754	1
iECDH1ME8569_1439	0.9824784386660047	3.747676134109497	0.3407003879547119	2
iECDH1ME8569_1439	0.9824784386660047	3.7599456310272217	0.33815956115722656	3
iECDH1ME8569_1439	0.9824784386660047	3.857067108154297	0.35253000259399414	4
iECDH1ME8569_1439	0.9824784386660047	3.7500813007354736	0.3507094383239746	5
iECD_1391	0.9756145115851269	3.6340603828430176	0.23613309860229492	1
iECD_1391	0.9756145115851269	3.690514087677002	0.3128821849822998	2
iECD_1391	0.9756145115851269	3.768653154373169	0.2769005298614502	3
iECD_1391	0.9756145115851269	3.602531671524048	0.3452448844909668	4
iECD_1391	0.9756145115851269	3.7370216846466064	0.3562331199645996	5
iECED1_1282	0.9824634433767987	3.7189159393310547	0.33064889907836914	1
iECED1_1282	0.9824634433767987	3.7299187183380127	0.3546144962310791	2
iECED1_1282	0.9824634433767987	3.7771096229553223	0.3535277843475342	3
iECED1_1282	0.9824634433767987	3.6809864044189453	0.35257768630981445	4
iECED1_1282	0.9824634433767987	3.762301206588745	0.3589651584625244	5
iECH74115_1262	0.9824784386660085	3.3246724605560303	0.30390024185180664	1
iECH74115_1262	0.9824784386660085	3.6506659984588623	0.2609419822692871	2
iECH74115_1262	0.9824784386660085	3.483574390411377	0.3357882499694824	3
iECH74115_1262	0.9824784386660085	3.559511661529541	0.3355581760406494	4
iECH74115_1262	0.9824784386660085	3.3678088188171387	0.34102702140808105	5
iECIAI1_1343	20.52222562979408	3.7875900268554688	0.24237275123596191	1
iECIAI1_1343	20.52222562979408	3.7178423404693604	0.3532252311706543	2
iECIAI1_1343	20.52222562979408	3.756227970123291	0.35279202461242676	3
iECIAI1_1343	20.52222562979408	3.793484926223755	0.35628700256347656	4
iECIAI1_1343	20.52222562979408	3.6536989212036133	0.3314833641052246	5
iECIAI39_1322	0.9828409640719176	3.9258477687835693	0.21537423133850098	1
iECIAI39_1322	0.9828409640719176	3.897618293762207	0.2259526252746582	2
iECIAI39_1322	0.9828409640719176	4.121375560760498	0.2525348663330078	3
iECIAI39_1322	0.9828409640719176	3.9264988899230957	0.2575805187225342	4
iECIAI39_1322	0.9828409640719176	3.9174928665161133	0.33925509452819824	5
iECNA114_1301	0.9824784386660028	3.4935622215270996	0.33014488220214844	1
iECNA114_1301	0.9824784386660028	3.462859630584717	0.3362433910369873	2
iECNA114_1301	0.9824784386660028	3.6434831619262695	0.3035571575164795	3
iECNA114_1301	0.9824784386660028	3.553342342376709	0.35048937797546387	4
iECNA114_1301	0.9824784386660028	3.615356922149658	0.36325955390930176	5
iECO103_1326	0.9824784386660116	3.5970120429992676	0.3260924816131592	1
iECO103_1326	0.9824784386660116	3.575674295425415	0.336728572845459	2
iECO103_1326	0.9824784386660116	3.7397067546844482	0.3565995693206787	3
iECO103_1326	0.9824784386660116	3.6380083560943604	0.348740816116333	4
iECO103_1326	0.9824784386660116	3.6700382232666016	0.3563661575317383	5
iECO111_1330	0.9824784386660066	3.660032272338867	0.2206425666809082	1
iECO111_1330	0.9824784386660066	3.8433008193969727	0.2820405960083008	2
iECO111_1330	0.9824784386660066	3.689424514770508	0.32905006408691406	3
iECO111_1330	0.9824784386660066	3.7405078411102295	0.3370192050933838	4
iECO111_1330	0.9824784386660066	3.7624707221984863	0.35450267791748047	5
iECO26_1355	0.9824784386660026	3.7413201332092285	0.24324560165405273	1
iECO26_1355	0.9824784386660026	3.701521873474121	0.29012417793273926	2
iECO26_1355	0.9824784386660026	3.665651559829712	0.34503602981567383	3
iECO26_1355	0.9824784386660026	3.6510822772979736	0.3522636890411377	4
iECO26_1355	0.9824784386660026	3.7072930335998535	0.3537275791168213	5
iECOK1_1307	0.9824784386660044	3.512749671936035	0.28180932998657227	1
iECOK1_1307	0.9824784386660044	3.6920557022094727	0.3063530921936035	2
iECOK1_1307	0.9824784386660044	3.608557939529419	0.3069882392883301	3
iECOK1_1307	0.9824784386660044	3.4710443019866943	0.3164684772491455	4
iECOK1_1307	0.9824784386660044	3.639296770095825	0.3302891254425049	5
iECP_1309	0.9824784386660069	3.6253247261047363	0.30636024475097656	1
iECP_1309	0.9824784386660069	3.57800030708313	0.31522560119628906	2
iECP_1309	0.9824784386660069	3.4317398071289062	0.29838085174560547	3
iECP_1309	0.9824784386660069	3.642871379852295	0.32434868812561035	4
iECP_1309	0.9824784386660069	3.628142833709717	0.33306360244750977	5
iECS88_1305	0.9824784386660042	4.087735652923584	0.2264103889465332	1
iECS88_1305	0.9824784386660042	4.114031076431274	0.2369832992553711	2
iECS88_1305	0.9824784386660042	4.000601768493652	0.27115511894226074	3
iECS88_1305	0.9824784386660042	4.049206256866455	0.25794267654418945	4
iECS88_1305	0.9824784386660042	4.153387784957886	0.28592872619628906	5
iECSE_1348	0.9824784386660079	3.488276243209839	0.3375520706176758	1
iECSE_1348	0.9824784386660079	3.6525988578796387	0.33922266960144043	2
iECSE_1348	0.9824784386660079	3.5299696922302246	0.3455631732940674	3
iECSE_1348	0.9824784386660079	3.668719530105591	0.361663818359375	4
iECSE_1348	0.9824784386660079	3.708224296569824	0.3732309341430664	5
iECSF_1327	0.9824784386660061	3.708292245864868	0.23571038246154785	1
iECSF_1327	0.9824784386660061	3.6490936279296875	0.3349266052246094	2
iECSF_1327	0.9824784386660061	3.72322154045105	0.3315856456756592	3
iECSF_1327	0.9824784386660061	3.656421422958374	0.3417961597442627	4
iECSF_1327	0.9824784386660061	3.688323497772217	0.34612250328063965	5
iECSP_1301	0.9824784386660048	3.6716272830963135	0.23161745071411133	1
iECSP_1301	0.9824784386660048	3.6794426441192627	0.33107709884643555	2
iECSP_1301	0.9824784386660048	3.7187001705169678	0.3334922790527344	3
iECSP_1301	0.9824784386660048	3.6775615215301514	0.3331573009490967	4
iECSP_1301	0.9824784386660048	3.7005014419555664	0.34457969665527344	5
iECUMN_1333	0.9826920127837668	3.8399720191955566	0.31447863578796387	1
iECUMN_1333	0.9826920127837668	3.8311572074890137	0.34341001510620117	2
iECUMN_1333	0.9826920127837668	3.824716329574585	0.3433389663696289	3
iECUMN_1333	0.9826920127837668	3.8796184062957764	0.3413209915161133	4
iECUMN_1333	0.9826920127837668	3.8715837001800537	0.3533363342285156	5
iECW_1372	0.9824784386660042	3.6879820823669434	0.260267972946167	1
iECW_1372	0.9824784386660042	3.7090251445770264	0.34582090377807617	2
iECW_1372	0.9824784386660042	3.7204861640930176	0.3633267879486084	3
iECW_1372	0.9824784386660042	3.6928274631500244	0.36128997802734375	4
iECW_1372	0.9824784386660042	3.6536474227905273	0.35736608505249023	5
iECs_1301	0.9824784386660019	3.3410449028015137	0.3013639450073242	1
iECs_1301	0.9824784386660019	3.4979817867279053	0.30538034439086914	2
iECs_1301	0.9824784386660019	3.639000654220581	0.3268163204193115	3
iECs_1301	0.9824784386660019	3.5685923099517822	0.330486536026001	4
iECs_1301	0.9824784386660019	3.624643325805664	0.336533784866333	5
iEK1008	0.058173872989698415	1.8944127559661865	0.07621550559997559	1
iEK1008	0.058173872989698415	1.8949806690216064	0.1271371841430664	2
iEK1008	0.058173872989698415	1.9791550636291504	0.14352846145629883	3
iEK1008	0.058173872989698415	2.007718563079834	0.14950776100158691	4
iEK1008	0.058173872989698415	2.0385074615478516	0.15046334266662598	5
iEKO11_1354	0.9824784386660077	3.735330820083618	0.3123047351837158	1
iEKO11_1354	0.9824784386660077	3.6398234367370605	0.3368682861328125	2
iEKO11_1354	0.9824784386660077	3.8190810680389404	0.3523573875427246	3
iEKO11_1354	0.9824784386660077	3.7653419971466064	0.3571476936340332	4
iEKO11_1354	0.9824784386660077	3.762350082397461	0.36736464500427246	5
iETEC_1333	0.9824784386660037	3.8176469802856445	0.21994805335998535	1
iETEC_1333	0.9824784386660037	3.8021583557128906	0.2984938621520996	2
iETEC_1333	0.9824784386660037	3.7598211765289307	0.3449690341949463	3
iETEC_1333	0.9824784386660037	3.7731220722198486	0.3548562526702881	4
iETEC_1333	0.9824784386660037	3.9229471683502197	0.36650776863098145	5
iEcDH1_1363	0.9824784386659973	3.736936092376709	0.2247772216796875	1
iEcDH1_1363	0.9824784386659973	3.698076009750366	0.2815420627593994	2
iEcDH1_1363	0.9824784386659973	3.911417007446289	0.3565371036529541	3
iEcDH1_1363	0.9824784386659973	3.601994276046753	0.3405764102935791	4
iEcDH1_1363	0.9824784386659973	3.6525418758392334	0.3515665531158447	5
iEcE24377_1341	0.9824784386694726	3.6733789443969727	0.25809454917907715	1
iEcE24377_1341	0.9824784386694726	3.6574509143829346	0.34416627883911133	2
iEcE24377_1341	0.9824784386694726	3.723789930343628	0.27883076667785645	3
iEcE24377_1341	0.9824784386694726	3.699462413787842	0.3600282669067383	4
iEcE24377_1341	0.9824784386694726	3.7327725887298584	0.3605024814605713	5
iEcHS_1320	0.9824784386660025	3.5712506771087646	0.30937671661376953	1
iEcHS_1320	0.9824784386660025	3.721308469772339	0.33884525299072266	2
iEcHS_1320	0.9824784386660025	3.6574461460113525	0.34038233757019043	3
iEcHS_1320	0.9824784386660025	3.5648937225341797	0.34093689918518066	4
iEcHS_1320	0.9824784386660025	3.6917362213134766	0.2836036682128906	5
iEcSMS35_1347	0.9824784386660084	3.5058155059814453	0.3281266689300537	1
iEcSMS35_1347	0.9824784386660084	3.610844135284424	0.3551008701324463	2
iEcSMS35_1347	0.9824784386660084	3.6129705905914307	0.34169721603393555	3
iEcSMS35_1347	0.9824784386660084	3.6606035232543945	0.36174988746643066	4
iEcSMS35_1347	0.9824784386660084	3.612011671066284	0.35515260696411133	5
iEcolC_1368	0.9824784386660097	3.7281458377838135	0.321763277053833	1
iEcolC_1368	0.9824784386660097	3.7272331714630127	0.3429551124572754	2
iEcolC_1368	0.9824784386660097	3.7866480350494385	0.3446805477142334	3
iEcolC_1368	0.9824784386660097	3.784578800201416	0.35594749450683594	4
iEcolC_1368	0.9824784386660097	3.8138647079467773	0.35546207427978516	5
iG2583_1286	0.9824784386660096	3.5467960834503174	0.21853399276733398	1
iG2583_1286	0.9824784386660096	3.708390235900879	0.2181398868560791	2
iG2583_1286	0.9824784386660096	3.5336461067199707	0.32681775093078613	3
iG2583_1286	0.9824784386660096	3.7175276279449463	0.2855386734008789	4
iG2583_1286	0.9824784386660096	3.620373249053955	0.34164953231811523	5
iHN637	0.22445454211988486	1.256321907043457	0.03370976448059082	1
iHN637	0.22445454211988486	1.050752878189087	0.07490706443786621	2
iHN637	0.22445454211988486	1.2923669815063477	0.07930302619934082	3
iHN637	0.22445454211988486	1.1542384624481201	0.08610987663269043	4
iHN637	0.22445454211988486	1.3043925762176514	0.0888829231262207	5
iIS312	50.67807261154245	0.9140050411224365	0.022466182708740234	1
iIS312	50.67807261154245	0.7937548160552979	0.03386092185974121	2
iIS312	50.67807261154245	0.9108157157897949	0.054605722427368164	3
iIS312	50.67807261154245	0.7534222602844238	0.05677676200866699	4
iIS312	50.67807261154245	0.910280704498291	0.060853004455566406	5
iIS312_Amastigote	25.339036305771277	0.9472079277038574	0.020666122436523438	1
iIS312_Amastigote	25.339036305771277	0.7449092864990234	0.04899406433105469	2
iIS312_Amastigote	25.339036305771277	0.940622091293335	0.05582571029663086	3
iIS312_Amastigote	25.339036305771277	0.8066356182098389	0.059102773666381836	4
iIS312_Amastigote	25.339036305771277	0.9947664737701416	0.0604100227355957	5
iIS312_Epimastigote	50.67807261154241	0.8016579151153564	0.022826671600341797	1
iIS312_Epimastigote	50.67807261154241	0.80267333984375	0.03898310661315918	2
iIS312_Epimastigote	50.67807261154241	0.7845563888549805	0.05596637725830078	3
iIS312_Epimastigote	50.67807261154241	0.8147537708282471	0.05676865577697754	4
iIS312_Epimastigote	50.67807261154241	0.7891845703125	0.06079816818237305	5
iIS312_Trypomastigote	53.036329885971874	0.7658908367156982	0.01927471160888672	1
iIS312_Trypomastigote	53.036329885971874	1.018855094909668	0.02415323257446289	2
iIS312_Trypomastigote	53.036329885971874	0.774430513381958	0.05214333534240723	3
iIS312_Trypomastigote	53.036329885971874	0.9591917991638184	0.05444788932800293	4
iIS312_Trypomastigote	53.036329885971874	0.7608823776245117	0.05769085884094238	5
iIT341	0.6928126934734464	0.9828424453735352	0.04429292678833008	1
iIT341	0.6928126934734464	0.7671208381652832	0.07450270652770996	2
iIT341	0.6928126934734464	1.0085554122924805	0.07836461067199707	3
iIT341	0.6928126934734464	0.823148250579834	0.08284974098205566	4
iIT341	0.6928126934734464	0.989778995513916	0.08453226089477539	5
iJB785	0.05390186774578612	1.3612666130065918	0.060826778411865234	1
iJB785	0.05390186774578612	1.4156861305236816	0.06888580322265625	2
iJB785	0.05390186774578612	1.4190285205841064	0.11399459838867188	3
iJB785	0.05390186774578612	1.3553240299224854	0.11068129539489746	4
iJB785	0.05390186774578612	1.3673512935638428	0.11411046981811523	5
iJN1463	0.58611754484798	3.780319929122925	0.26009249687194824	1
iJN1463	0.58611754484798	3.832925796508789	0.26981258392333984	2
iJN1463	0.58611754484798	4.048052072525024	0.2738456726074219	3
iJN1463	0.58611754484798	3.8207101821899414	0.29813718795776367	4
iJN1463	0.58611754484798	3.851473093032837	0.36918210983276367	5
iJN678	0.06314983713171121	1.292670488357544	0.05299186706542969	1
iJN678	0.06314983713171121	1.4760384559631348	0.09960103034973145	2
iJN678	0.06314983713171121	1.3039820194244385	0.10587644577026367	3
iJN678	0.06314983713171121	1.4675884246826172	0.10625028610229492	4
iJN678	0.06314983713171121	1.3182311058044434	0.1109163761138916	5
iJN746	1.4	1.641469955444336	0.06570219993591309	1
iJN746	1.4	1.7180507183074951	0.07059526443481445	2
iJN746	1.4	1.7739791870117188	0.11410260200500488	3
iJN746	1.4	1.662280797958374	0.11079168319702148	4
iJN746	1.4	1.679332971572876	0.11011314392089844	5
iJO1366	0.9823718127269835	3.8228490352630615	0.22109484672546387	1
iJO1366	0.9823718127269835	3.833238124847412	0.23270320892333984	2
iJO1366	0.9823718127269835	3.769580364227295	0.24812030792236328	3
iJO1366	0.9823718127269835	3.749013900756836	0.3327617645263672	4
iJO1366	0.9823718127269835	3.689545154571533	0.32922959327697754	5
iJR904	0.9219480950504655	1.823289155960083	0.048726797103881836	1
iJR904	0.9219480950504655	1.7953176498413086	0.11665773391723633	2
iJR904	0.9219480950504655	1.7555310726165771	0.11531901359558105	3
iJR904	0.9219480950504655	1.768867015838623	0.11597371101379395	4
iJR904	0.9219480950504655	1.8404150009155273	0.1229395866394043	5
iLB1027_lipid	0.35960670777573844	4.991792678833008	0.7403759956359863	1
iLB1027_lipid	0.35960670777573844	5.00043511390686	0.7515692710876465	2
iLB1027_lipid	0.35960670777573844	5.055186748504639	0.7795143127441406	3
iLB1027_lipid	0.35960670777573844	4.979064464569092	0.765235424041748	4
iLB1027_lipid	0.35960670777573844	4.963005065917969	0.7521004676818848	5
iLF82_1304	0.9824784386660054	3.5718257427215576	0.3130030632019043	1
iLF82_1304	0.9824784386660054	3.8546459674835205	0.3396494388580322	2
iLF82_1304	0.9824784386660054	3.621244430541992	0.34731030464172363	3
