model	objective_value	load_time	simulate_time	repeat
iEcE24377_1341	0.9824784386972407	0.48640917	0.840865823	2
iEcE24377_1341	0.9824784386972407	0.493231862	0.847474472	3
iEcE24377_1341	0.9824784386972407	0.501796161	0.838768282	4
iEcE24377_1341	0.9824784386972407	0.531879149	0.852119719	5
iAF692	0.02678044279093649	0.151809893	0.078298762	1
iAF692	0.02678044279093649	0.14865968	0.105697994	2
iAF692	0.02678044279093649	0.150904202	0.079229341	3
iAF692	0.02678044279093649	0.146150426	0.080887896	4
iAF692	0.02678044279093649	0.154455155	0.07822333	5
iNRG857_1313	0.982478438698202	0.500117911	0.912253008	1
iNRG857_1313	0.982478438698202	0.478043504	0.900879493	2
iNRG857_1313	0.982478438698202	0.483332681	0.905690263	3
iNRG857_1313	0.982478438698202	0.477460917	0.901242257	4
iNRG857_1313	0.982478438698202	0.485109602	0.904614589	5
iJN746	1.4	0.210004318	0.152963068	1
iJN746	1.4	0.209289892	0.151313937	2
iJN746	1.4	0.214136159	0.15272054	3
iJN746	1.4	0.222887154	0.153028599	4
iJN746	1.4	0.216479482	0.155161971	5
iZ_1308	0.9824784386963311	0.487484556	0.889208965	1
iZ_1308	0.9824784386963311	0.493898006	0.895787522	2
iZ_1308	0.9824784386963311	0.49482687	0.897750228	3
iZ_1308	0.9824784386963311	0.514691427	0.886636786	4
iZ_1308	0.9824784386963311	0.493371877	0.898550811	5
iCHOv1_DG44	0.010689973144198	0.62690481	1.636193792	1
iCHOv1_DG44	0.010689973144198	0.620927107	1.597614543	2
iCHOv1_DG44	0.010689973144198	0.615087088	1.648803364	3
iCHOv1_DG44	0.010689973144198	0.598768402	1.634162237	4
iCHOv1_DG44	0.010689973144198	0.597539544	1.62610624	5
iWFL_1372	0.9824784386984423	0.506738956	0.850551558	1
iWFL_1372	0.9824784386984423	0.504446822	0.863101557	2
iWFL_1372	0.9824784386984423	0.500150005	0.849526839	3
iWFL_1372	0.9824784386984423	0.49382172	0.853768165	4
iWFL_1372	0.9824784386984423	0.506653014	0.885971863	5
iLJ478	0.2284067920283943	0.128860457	0.098515616	1
iLJ478	0.2284067920283943	0.130249197	0.076982161	2
iLJ478	0.2284067920283943	0.127119475	0.074438718	3
iLJ478	0.2284067920283943	0.13071175	0.077584021	4
iLJ478	0.2284067920283943	0.130329429	0.077157551	5
iECW_1372	0.9824784386941543	0.525828152	0.929016423	1
iECW_1372	0.9824784386941543	0.504606388	0.914148714	2
iECW_1372	0.9824784386941543	0.512805415	0.905113788	3
iECW_1372	0.9824784386941543	0.496670255	0.916379575	4
iECW_1372	0.9824784386941543	0.504463145	0.900240773	5
iEcDH1_1363	0.9824784386970492	0.504470782	0.930879873	1
iEcDH1_1363	0.9824784386970492	0.540039981	0.936080173	2
iEcDH1_1363	0.9824784386970492	0.513869496	0.933759082	3
iEcDH1_1363	0.9824784386970492	0.506526653	0.93132888	4
iEcDH1_1363	0.9824784386970492	0.51648537	0.933869162	5
iECO103_1326	0.9824784386935528	0.509001716	0.968574648	1
iECO103_1326	0.9824784386935528	0.505681748	0.97572758	2
iECO103_1326	0.9824784386935528	0.489147262	0.965579445	3
iECO103_1326	0.9824784386935528	0.48063879	0.983423408	4
iECO103_1326	0.9824784386935528	0.494122627	0.970388287	5
iJN678	0.06314983713168071	0.181442918	0.129871553	1
iJN678	0.06314983713168071	0.180014229	0.130868872	2
iJN678	0.06314983713168071	0.179518613	0.131109822	3
iJN678	0.06314983713168071	0.177716548	0.147370719	4
iJN678	0.06314983713168071	0.177113394	0.130381384	5
iEcHS_1320	0.9824784386983996	0.489972838	0.913568184	1
iEcHS_1320	0.9824784386983996	0.487773788	0.930502957	2
iEcHS_1320	0.9824784386983996	0.496808531	0.927348427	3
iEcHS_1320	0.9824784386983996	0.502269152	0.930678431	4
iEcHS_1320	0.9824784386983996	0.497608729	0.945653655	5
iEC55989_1330	0.9824784386977515	0.529204598	0.865305606	1
iEC55989_1330	0.9824784386977515	0.526253521	0.870439251	2
iEC55989_1330	0.9824784386977515	0.542143771	0.861319299	3
iEC55989_1330	0.9824784386977515	0.533245065	0.866777534	4
iEC55989_1330	0.9824784386977515	0.527793271	0.867618017	5
iSB619	0.1580502916055632	0.163194499	0.095431909	1
iSB619	0.1580502916055632	0.162233096	0.094136231	2
iSB619	0.1580502916055632	0.161387265	0.093513165	3
iSB619	0.1580502916055632	0.165107341	0.093963254	4
iSB619	0.1580502916055632	0.181106844	0.095431983	5
iSFxv_1172	0.8940890261598268	0.478004478	0.738509929	1
iSFxv_1172	0.8940890261598268	0.474776484	0.737834989	2
iSFxv_1172	0.8940890261598268	0.488642914	0.74848856	3
iSFxv_1172	0.8940890261598268	0.475565124	0.73867411	4
iSFxv_1172	0.8940890261598268	0.477377659	0.76431139	5
iSF_1195	0.914591846960294	0.482844268	0.746947156	1
iSF_1195	0.914591846960294	0.460408841	0.747004445	2
iSF_1195	0.914591846960294	0.471800501	0.741776475	3
iSF_1195	0.914591846960294	0.457232921	0.747496949	4
iSF_1195	0.914591846960294	0.464848454	0.755348883	5
