glucose{cell}	glucose 6-phosphate	glucose 1-phosphate	trehalose 6-phosphate	UDP glucose	trehalose	Values[log10 change in glucose]	Values[log10 change in glucose 1-phosphate]	Values[log10 change in glucose 6-phosphate]	Values[log10 change in trehalose]	Values[log10 change in trehalose 6-phosphate]	Values[log10 change in UDP glucose]
0.09762819854616472	2.6749004603894786	0.1000054533677915	0.020000204389788293	0.7001080223083129	0.05000049949894146	-9.697192219056561e-05	2.368302964087444e-05	-1.6160862769400066e-05	4.338571008711488e-06	4.43824518241559e-06	6.701410429537432e-05
0.0976281986346302	2.6749004603580784	0.1000054538782278	0.020000204453228972	0.7001080260490892	0.05000049966349379	-9.697152865603769e-05	2.3685246316640446e-05	-1.6160867867506926e-05	4.340000277881986e-06	4.439622765184282e-06	6.701642479219233e-05
0.09762819870132887	2.674900460334405	0.10000545426303781	0.020000204501059944	0.7001080288695161	0.05000049978758187	-9.697123195013018e-05	2.3686917434118743e-05	-1.6160871711121717e-05	4.341078082418639e-06	4.440661390888694e-06	6.701817437345121e-05
0.09762819875162379	2.6749004603165543	0.1000054545531797	0.02000020453712735	0.7001080309962913	0.05000049988116255	-9.697100821550344e-05	2.368817743570009e-05	-1.6160874609322897e-05	4.341890905721791e-06	4.441444576668207e-06	6.701949366509826e-05
0.09762819878957388	2.6749004603030837	0.10000545477210643	0.020000204564342323	0.7001080326010478	0.05000049995175377	-9.697083939630179e-05	2.3689128170413854e-05	-1.6160876796402543e-05	4.342504047152997e-06	4.4420355362431935e-06	6.702048913569846e-05
0.09762819881814634	2.674900460292942	0.10000545493696152	0.020000204584832378	0.7001080338092549	0.050000500004896094	-9.697071229304619e-05	2.3689844087995917e-05	-1.616087844300475e-05	4.342965630897647e-06	4.442480467563542e-06	6.702123861664811e-05
0.0976281988396128	2.674900460285323	0.1000054550608267	0.02000020460022649	0.7001080347169819	0.050000500044822274	-9.697061680055917e-05	2.3690381998315397e-05	-1.6160879680041837e-05	4.343312421862502e-06	4.44281474305294e-06	6.702180170238516e-05
0.09762819885560273	2.674900460279647	0.10000545515311303	0.020000204611693266	0.7001080353931258	0.05000050007456018	-9.69705456700604e-05	2.36907827709095e-05	-1.6160880601587456e-05	4.343570719405637e-06	4.44306373834359e-06	6.702222113128641e-05
0.09762819886757432	2.6749004602753974	0.10000545522218932	0.02000020462027837	0.700108035899361	0.05000050009683166	-9.697049241499944e-05	2.3691082748912496e-05	-1.6160881291541217e-05	4.343764165128651e-06	4.443250159643589e-06	6.70225351616722e-05
0.09762819887653143	2.6749004602722186	0.10000545527384344	0.02000020462670163	0.7001080362781319	0.0500005001135058	-9.697045256973604e-05	2.369130706778816e-05	-1.616088180762026e-05	4.343908993418581e-06	4.443389637480569e-06	6.702277012256217e-05
0.09762819888326513	2.674900460269829	0.10000545531267502	0.020000204631530426	0.7001080365628676	0.0500005001260365	-9.697042261518395e-05	2.369147570200824e-05	-1.6160882195631855e-05	4.3440178325959314e-06	4.443494492458393e-06	6.702294675131817e-05
0.09762819888846128	2.6749004602679856	0.10000545534263254	0.020000204635256615	0.7001080367825797	0.05000050013570241	-9.697039950034959e-05	2.3691605798694114e-05	-1.6160882494922026e-05	4.344101788805504e-06	4.443575404780232e-06	6.70230830442385e-05
0.09762819889242204	2.6749004602665796	0.10000545536547646	0.020000204638097003	0.7001080369500637	0.05000050014306979	-9.697038188109435e-05	2.3691705003195485e-05	-1.616088272318683e-05	4.344165780357495e-06	4.443637082341052e-06	6.702318693873116e-05
0.09762819889553544	2.674900460265473	0.10000545538345286	0.020000204640329835	0.7001080370817248	0.05000050014885761	-9.69703680312724e-05	2.3691783069441878e-05	-1.6160882902847723e-05	4.344216052270548e-06	4.443685567169215e-06	6.702326861141263e-05
0.09762819889792475	2.674900460264625	0.10000545539724699	0.020000204642043294	0.7001080371827617	0.05000050015330029	-9.697035740254116e-05	2.3691842973378388e-05	-1.6160883040510587e-05	4.344254640508884e-06	4.443722774110183e-06	6.702333128707485e-05
0.09762819889974876	2.674900460263978	0.10000545540777435	0.020000204643351276	0.7001080372598916	0.050000500156694924	-9.697034928851768e-05	2.3691888690613846e-05	-1.6160883145529757e-05	4.344284125586991e-06	4.443751176252874e-06	6.702337913270514e-05
0.097628198901118	2.6749004602634923	0.10000545541567604	0.020000204644333167	0.7001080373177911	0.05000050015924283	-9.697034319752631e-05	2.3691923005299064e-05	-1.616088322441468e-05	4.344306256198809e-06	4.443772497604293e-06	6.702341504922784e-05
0.0976281989021257	2.6749004602631348	0.1000054554214821	0.02000020464505584	0.7001080373604023	0.05000050016111854	-9.697033871476538e-05	2.3691948219350993e-05	-1.6160883282469357e-05	4.344322548251951e-06	4.44378819004102e-06	6.702344148189645e-05
0.09762819890285201	2.6749004602628768	0.1000054554256664	0.020000204645576655	0.7001080373911118	0.050000500162470346	-9.697033548383634e-05	2.3691966390532187e-05	-1.6160883324370942e-05	4.34433428978573e-06	4.443799499268531e-06	6.702346053184908e-05
0.09762819890334604	2.6749004602627013	0.10000545542850968	0.020000204645930914	0.7001080374119992	0.050000500163389396	-9.697033328617378e-05	2.3691978738071784e-05	-1.616088335286788e-05	4.344342272505078e-06	4.443807191822884e-06	6.702347348886752e-05
0.09762819890355967	2.6749004602626254	0.10000545542972367	0.02000020464608412	0.7001080374210291	0.050000500163788715	-9.697033233585797e-05	2.3691984010051732e-05	-1.616088336516351e-05	4.344345740866983e-06	4.443810518622171e-06	6.702347909035986e-05
0.09762819890369762	2.6749004602625757	0.10000545543051238	0.02000020464618306	0.7001080374268613	0.050000500164045836	-9.697033172221583e-05	2.3691987435252468e-05	-1.6160883373264164e-05	4.344347974227054e-06	4.44381266702535e-06	6.702348270824742e-05
0.09762819890393043	2.6749004602624935	0.10000545543187724	0.020000204646350026	0.7001080374367114	0.05000050016447634	-9.6970330686538e-05	2.369199336236076e-05	-1.616088338657238e-05	4.344351713465833e-06	4.44381629266666e-06	6.702348881844041e-05
0.09762819890393533	2.6749004602624913	0.10000545543190766	0.020000204646353575	0.7001080374369205	0.05000050016448467	-9.697033066473933e-05	2.3691993494466413e-05	-1.6160883386958125e-05	4.344351785886102e-06	4.443816369715636e-06	6.702348894812243e-05
0.09762819890395966	2.6749004602624824	0.10000545543205269	0.020000204646371048	0.7001080374379516	0.05000050016452912	-9.697033055651763e-05	2.3691994124330755e-05	-1.6160883388404667e-05	4.344352171902525e-06	4.443816749174612e-06	6.702348958766213e-05
0.09762819890410146	2.674900460262433	0.10000545543287645	0.020000204646472727	0.7001080374439487	0.05000050016479281	-9.697032992570663e-05	2.3691997701694062e-05	-1.61608833964571e-05	4.34435446225378e-06	4.443818956979756e-06	6.702349330794548e-05
0.09762819890426801	2.674900460262374	0.10000545543384369	0.020000204646592135	0.7001080374509917	0.050000500165102484	-9.69703291848413e-05	2.3692001902171786e-05	-1.61608834060043e-05	4.344357152025475e-06	4.443821549933348e-06	6.70234976768318e-05
0.09762819890442095	2.6749004602623203	0.1000054554347314	0.020000204646701807	0.7001080374574603	0.050000500165386715	-9.697032850445281e-05	2.3692005757149822e-05	-1.6160883414731786e-05	4.344359620775527e-06	4.443823931412092e-06	6.702350168955054e-05
0.09762819890459425	2.6749004602622586	0.1000054554357311	0.02000020464682607	0.7001080374647874	0.0500005001657092	-9.69703277335902e-05	2.3692010098604532e-05	-1.6160883424712948e-05	4.3443624218295e-06	4.443826629669167e-06	6.702350623468872e-05
0.0976281989047733	2.6749004602621946	0.10000545543675829	0.020000204646954466	0.7001080374723574	0.050000500166042836	-9.697032693707075e-05	2.3692014559340037e-05	-1.6160883435128072e-05	4.344365319700981e-06	4.443829417800641e-06	6.70235109304316e-05
0.09762819890495797	2.674900460262129	0.10000545543782044	0.020000204647086874	0.7001080374801644	0.05000050016638675	-9.697032611556964e-05	2.3692019171948835e-05	-1.616088344578429e-05	4.344368306868293e-06	4.4438322929135635e-06	6.702351577340458e-05
0.0976281989051078	2.674900460262076	0.10000545543868224	0.020000204647194316	0.7001080374864991	0.05000050016666569	-9.697032544911879e-05	2.3692022914492426e-05	-1.616088345436712e-05	4.3443707297168155e-06	4.443834625983563e-06	6.702351970301112e-05
0.0976281989051857	2.674900460262049	0.1000054554391331	0.020000204647250212	0.7001080374897948	0.05000050016681031	-9.697032510251032e-05	2.3692024872452533e-05	-1.6160883458754975e-05	4.34437198593364e-06	4.4438358397701255e-06	6.702352174735911e-05
0.0976281989052525	2.674900460262025	0.10000545543951696	0.020000204647298115	0.700108037492619	0.05000050016693457	-9.697032480538291e-05	2.3692026539394485e-05	-1.6160883462660648e-05	4.344373065101712e-06	4.44383687997952e-06	6.702352349927174e-05
0.09762819890528077	2.6749004602620152	0.10000545543967956	0.02000020464731838	0.7001080374938138	0.05000050016698705	-9.697032467965475e-05	2.3692027245629394e-05	-1.6160883464300066e-05	4.344373521031178e-06	4.4438373199976406e-06	6.702352424043588e-05
0.09762819890528371	2.6749004602620143	0.10000545543969767	0.020000204647320465	0.7001080374939372	0.05000050016699239	-9.697032466653697e-05	2.3692027324314225e-05	-1.616088346444472e-05	4.344373567414865e-06	4.4438373652241355e-06	6.702352431708808e-05
0.09762819890525888	2.6749004602620223	0.10000545543955647	0.02000020464730264	0.7001080374928867	0.050000500166946044	-9.697032477697712e-05	2.369202671103541e-05	-1.6160883463094613e-05	4.344373164812175e-06	4.443836978147052e-06	6.702352366539971e-05
0.09762819890521188	2.6749004602620388	0.100005455439287	0.020000204647268923	0.7001080374908992	0.050000500166858454	-9.697032498609e-05	2.3692025540887865e-05	-1.616088346044261e-05	4.344372404061847e-06	4.443836246037131e-06	6.702352243240806e-05
0.09762819890517742	2.674900460262051	0.10000545543908891	0.02000020464724423	0.7001080374894433	0.05000050016679437	-9.697032513935586e-05	2.3692024680561837e-05	-1.6160883458417446e-05	4.344371847457601e-06	4.443835709876546e-06	6.702352152935833e-05
0.0976281989051555	2.674900460262059	0.10000545543896235	0.020000204647228556	0.7001080374885187	0.05000050016675381	-9.697032523687113e-05	2.3692024130925166e-05	-1.6160883457163777e-05	4.34437149509587e-06	4.443835369472432e-06	6.702352095576843e-05
0.09762819890506118	2.6749004602620925	0.10000545543842149	0.020000204647160895	0.7001080374845302	0.05000050016657813	-9.697032565644726e-05	2.369202178214446e-05	-1.6160883451715122e-05	4.344369969159351e-06	4.4438339002381385e-06	6.702351848168601e-05
0.09762819890497172	2.6749004602621245	0.10000545543790844	0.020000204647096738	0.7001080374807483	0.050000500166411575	-9.697032605441762e-05	2.3692019554187394e-05	-1.6160883446555776e-05	4.344368522586189e-06	4.443832507088503e-06	6.702351613555008e-05
0.09762819890490669	2.674900460262147	0.10000545543753485	0.02000020464705012	0.7001080374779997	0.05000050016629059	-9.697032634368401e-05	2.3692017931794937e-05	-1.6160883442842977e-05	4.3443674716726286e-06	4.443831494844319e-06	6.702351443059297e-05
0.09762819890489062	2.674900460262153	0.1000054554374406	0.02000020464703861	0.7001080374773206	0.05000050016626083	-9.697032641520484e-05	2.369201752246026e-05	-1.6160883441878616e-05	4.344367213139021e-06	4.443831244893197e-06	6.70235140093433e-05
0.09762819890493724	2.6749004602621365	0.10000545543770424	0.020000204647072077	0.7001080374792918	0.05000050016634788	-9.697032620782815e-05	2.3692018667343803e-05	-1.6160883444578832e-05	4.344367969357055e-06	4.44383197160294e-06	6.702351523211468e-05
0.09762819890493801	2.674900460262136	0.10000545543770784	0.020000204647072636	0.7001080374793247	0.050000500166349424	-9.697032620435579e-05	2.3692018682965056e-05	-1.6160883444627052e-05	4.344367982664642e-06	4.443831983753341e-06	6.702351525255527e-05
0.09762819890495832	2.6749004602621285	0.1000054554378239	0.020000204647087207	0.7001080374801835	0.0500005001663873	-9.697032611402636e-05	2.3692019186991527e-05	-1.6160883445832505e-05	4.3443683116898814e-06	4.443832300145946e-06	6.702351578526399e-05
0.09762819890499586	2.6749004602621156	0.10000545543803935	0.020000204647114116	0.7001080374817701	0.050000500166457185	-9.6970325947064e-05	2.3692020122627424e-05	-1.6160883447954106e-05	4.34436891872795e-06	4.443832884522411e-06	6.702351676949755e-05
0.09762819890504558	2.674900460262098	0.10000545543832558	0.020000204647149765	0.700108037483872	0.05000050016654967	-9.69703257258461e-05	2.3692021365674146e-05	-1.6160883450847198e-05	4.344369722004694e-06	4.4438336584837156e-06	6.702351807325992e-05
0.09762819890509943	2.6749004602620796	0.10000545543863644	0.020000204647188345	0.7001080374861471	0.05000050016664967	-9.697032548630191e-05	2.369202271565895e-05	-1.6160883453788503e-05	4.344370590565754e-06	4.443834496379278e-06	6.702351948462465e-05
0.09762819890517549	2.6749004602620525	0.10000545543907441	0.020000204647242878	0.7001080374893626	0.05000050016679117	-9.697032514794028e-05	2.369202461759469e-05	-1.6160883458176357e-05	4.3443718195888165e-06	4.443835680464859e-06	6.702352147931745e-05
0.09762819890525284	2.674900460262025	0.10000545543952005	0.020000204647298337	0.7001080374926327	0.05000050016693505	-9.697032480383964e-05	2.3692026552894333e-05	-1.6160883462660648e-05	4.344373069344711e-06	4.443836884801109e-06	6.702352350785292e-05
0.09762819890532112	2.6749004602620006	0.10000545543991379	0.020000204647347305	0.7001080374955202	0.05000050016706208	-9.69703245001051e-05	2.3692028262842942e-05	-1.6160883466614536e-05	4.344374172620729e-06	4.443837948057693e-06	6.70235252990076e-05
0.09762819890536725	2.6749004602619846	0.1000054554401803	0.020000204647380396	0.7001080374974715	0.0500005001671479	-9.697032429489862e-05	2.3692029420165634e-05	-1.616088346921832e-05	4.344374918134836e-06	4.443838666667168e-06	6.70235265094375e-05
0.09762819890537518	2.6749004602619815	0.10000545544022722	0.020000204647386107	0.7001080374978087	0.050000500167162676	-9.697032425964458e-05	2.3692029623916912e-05	-1.6160883469700498e-05	4.344375046485538e-06	4.4438387906784116e-06	6.702352671866426e-05
0.09762819890539648	2.6749004602619735	0.100005455440351	0.020000204647401407	0.700108037498711	0.05000050016720232	-9.697032416487825e-05	2.369203016150015e-05	-1.616088347100239e-05	4.344375390746999e-06	4.4438391228858245e-06	6.702352727836999e-05
0.0976281989054121	2.674900460261968	0.10000545544044193	0.020000204647412635	0.7001080374993731	0.050000500167231406	-9.697032409538295e-05	2.3692030556370703e-05	-1.616088347187032e-05	4.344375643398268e-06	4.4438393666653135e-06	6.702352768901367e-05
0.09762819890541409	2.6749004602619673	0.1000054554404539	0.020000204647414064	0.7001080374994575	0.05000050016723509	-9.697032408655738e-05	2.3692030608345116e-05	-1.616088347201497e-05	4.34437567541362e-06	4.44383939771634e-06	6.702352774136856e-05
0.09762819890540345	2.6749004602619713	0.1000054554403924	0.020000204647406407	0.7001080374990056	0.05000050016721522	-9.697032413391643e-05	2.369203034124098e-05	-1.6160883471436353e-05	4.3443755028007305e-06	4.443839231467986e-06	6.702352746108184e-05
0.09762819890538263	2.6749004602619784	0.10000545544027149	0.020000204647391447	0.7001080374981231	0.05000050016717644	-9.697032422651254e-05	2.369202981619332e-05	-1.61608834702309e-05	4.344375166060947e-06	4.443838906589387e-06	6.702352691362119e-05
0.09762819890535068	2.67490046026199	0.1000054554400867	0.020000204647368517	0.700108037496771	0.05000050016711699	-9.697032436863794e-05	2.369202901372378e-05	-1.616088346835039e-05	4.344374649668755e-06	4.443838408712211e-06	6.702352607488218e-05
0.09762819890531181	2.6749004602620037	0.10000545543986217	0.020000204647340623	0.7001080374951257	0.050000500167044624	-9.697032454153223e-05	2.3692028038649042e-05	-1.6160883466132354e-05	4.344374021126399e-06	4.443837802927894e-06	6.702352505429907e-05
0.09762819890527327	2.674900460262017	0.10000545543963965	0.02000020464731298	0.7001080374934957	0.05000050016697293	-9.69703247129797e-05	2.3692027072252774e-05	-1.6160883463962537e-05	4.3443733983699515e-06	4.44383720273662e-06	6.702352404316491e-05
0.09762819890524292	2.674900460262028	0.10000545543946442	0.020000204647291214	0.7001080374922124	0.05000050016691648	-9.697032484796747e-05	2.369202631134348e-05	-1.6160883462130246e-05	4.344372908014339e-06	4.443836730124565e-06	6.702352324713902e-05
0.09762819890523063	2.6749004602620325	0.10000545543939353	0.020000204647282405	0.7001080374916934	0.05000050016689364	-9.697032490270529e-05	2.3692026003450518e-05	-1.6160883461406975e-05	4.344372709654164e-06	4.443836538803954e-06	6.702352292510334e-05
0.09762819890521936	2.6749004602620365	0.10000545543932857	0.020000204647274335	0.700108037491218	0.05000050016687271	-9.697032495281328e-05	2.3692025721303694e-05	-1.6160883460876576e-05	4.344372527880255e-06	4.443836363587446e-06	6.702352263025751e-05
0.0976281989052043	2.6749004602620414	0.10000545543924157	0.02000020464726354	0.7001080374905819	0.050000500166844736	-9.697032501980077e-05	2.3692025343500803e-05	-1.616088346000865e-05	4.344372284872164e-06	4.443836129161837e-06	6.702352223571561e-05
0.0976281989051963	2.674900460262044	0.10000545543919538	0.020000204647257817	0.7001080374902445	0.05000050016682989	-9.697032505534419e-05	2.369202514293163e-05	-1.6160883459574683e-05	4.3443721559428715e-06	4.443836004861299e-06	6.702352202639242e-05
0.09762819890519685	2.674900460262044	0.10000545543919853	0.02000020464725821	0.7001080374902677	0.050000500166830913	-9.697032505293283e-05	2.3692025156624335e-05	-1.6160883459574683e-05	4.3443721648145955e-06	4.443836013443726e-06	6.702352204075868e-05
0.09762819890520656	2.6749004602620405	0.10000545543925476	0.020000204647265186	0.7001080374906788	0.05000050016684899	-9.69703250097213e-05	2.369202540087516e-05	-1.61608834601533e-05	4.344372321805536e-06	4.44383616493802e-06	6.702352229578393e-05
