Calcium ion Cell1	Calcium ion Cell2	Receptor fraction Cell1	Receptor fraction Cell2	Values[Phi1_c1]	Values[Phi_minus1_c1]	Values[Phi2_c1]	Values[Phi3_c1]	Values[Phi1_c2]	Values[Phi_minus1_c2]	Values[Phi2_c2]	Values[Phi3_c2]
0.3	0.1	0.8	0.1	4.761904761904762	0.874751491053678	0.6461232604373758	0.8421052631578947	1.639344262295082	0.8782435129740519	0.5688622754491017	0.9411764705882353
1.600577762976445	0.08938393960839376	0.5059598523629835	0.6018602804876827	21.058632815693294	0.8527036306087666	1.13393217278104	0.4999097408313074	1.4678650663985233	0.8784296499443829	0.5647439949805266	0.9470908077715517
1.1707928987984966	0.11474475550399217	0.40422993481308345	0.7541720737408745	16.32724463419755	0.8598655113087593	0.9754755622936999	0.5774520357309313	1.876525678372893	0.877985116249995	0.5745793029688605	0.9330834777970982
0.611046419791878	0.19205302266119978	0.4741601761260381	0.7724823327815449	9.242809397957826	0.8693754251797772	0.7650687178974315	0.7236392622415432	3.1016049436001096	0.8766328004183143	0.6044992907447981	0.8928307253007498
0.2625278067276408	0.9738372059514804	0.5982214918161552	0.6417562060996687	4.192042172581099	0.875403644026646	0.6316943759104572	0.8590475772875102	13.964151688548258	0.8631879099512397	0.9019674923288208	0.6216399375610556
0.14908037804690627	1.2057743880094514	0.7106230637478933	0.4590190138966638	2.4244337182376805	0.8773839852756561	0.5878793257761092	0.9147664224480206	16.73344630406252	0.8592780897441757	0.9884722644101122	0.570252550182809
0.1736554838858694	0.7549857702501783	0.7558909869355568	0.4652397551558613	2.8128470132344647	0.876954241736111	0.5973874015885442	0.9020917616394076	11.1767188848159	0.8669099071206994	0.8196183049545265	0.6794096254050939
0.5360089839630641	0.3857105535148214	0.7031545599231228	0.5573699968033072	8.200860575287317	0.8706663008145898	0.7365080944771997	0.7490605198820022	6.040213540567051	0.8732634613392514	0.6790459178690634	0.8057569101236373
1.2081014261499	0.19833590099913775	0.5070489609532597	0.6635901903897637	16.760327785720257	0.8592390417648053	0.9893362009536826	0.569779989105917	3.1998249879805174	0.8765230801032237	0.6069268527161744	0.889711426608931
0.8816805270358941	0.16546416246486897	0.45923542196248707	0.7343227981467857	12.81199444775236	0.8647513121470246	0.8673772187470805	0.6447244045191552	2.683725962956837	0.8770974361465584	0.5942192252573928	0.9062772465265708
0.4890786552327785	0.27209376138218344	0.5273922000960564	0.7370491556259994	7.536950639955436	0.8714755977318623	0.7186024001825448	0.7658878692730302	4.3381647617815915	0.8752370690754827	0.6353798467049457	0.8546580481197191
0.2523360630974438	1.0440981647134366	0.6281527631968848	0.5913922216888823	4.035868522595617	0.8755811858129952	0.6277662638874824	0.863774145456364	14.822311391736715	0.8619997528023133	0.9282554692488165	0.6051212550852497
0.17268283095429188	1.0443382151432314	0.7118128652557112	0.4658141922451324	2.7975328667194006	0.8769712424637173	0.5970112604902558	0.902586730158981	14.825213998075998	0.8619956990048036	0.9283451595187195	0.6050663227711722
0.21322441089126984	0.6439199608453339	0.7405278876964263	0.49302787134263465	3.4317835119154076	0.8762631859677265	0.6126770104640514	0.8824059451160479	9.691868123640146	0.8688111037616758	0.7775543292729228	0.7130379104062361
0.7448809196927606	0.34389568396386416	0.6574292456750952	0.5829191607511471	11.043648191296622	0.8670825352735186	0.8157989070734005	0.6823374213005414	5.4208912172557575	0.8739887806103055	0.6629982289969907	0.8230894348905521
1.1236563947137728	0.20028163487505718	0.48963794869060256	0.6758728078567551	15.77359058962474	0.8606583156002441	0.957934767344601	0.5874456128553407	3.2302022177270517	0.8764891065756969	0.6076785170127078	0.888749831695663
0.7692510924521014	0.18480421450489407	0.4755872816844389	0.7313897998666994	11.363902475265501	0.8666663197350475	0.8250076758620751	0.675318882450762	2.9880366151523843	0.8767594232694584	0.6016977601632313	0.8964568701692813
0.4266352824213296	0.3698704063179843	0.5515103230599233	0.7153108901265294	6.638548224267496	0.8725547471801742	0.6947262186386438	0.789485909910931	5.80656093020553	0.8735380822913731	0.6729699293033693	0.8122361729321405
0.23434478492206987	1.1001259136373147	0.6467561047868235	0.5522247829836977	3.7589320611339785	0.8758947725582096	0.620828157149612	0.8722460538235042	15.494456394418119	0.8610546297745526	0.9491663162380235	0.5925649585150845
0.18085883999010466	0.9425608535033652	0.7176410170579269	0.46759987413557974	2.926111802132569	0.8768283568103371	0.6001726055712926	0.8984429108423272	13.576558756812751	0.8637178670018525	0.8902421925840123	0.6292868065656634
0.2589367236166512	0.563965911911942	0.7306717091765852	0.5128815770673546	4.137072078706489	0.8754661930467069	0.6303104788416107	0.8607070803825547	8.591847055276235	0.8701849075021706	0.7471589215144758	0.7393831812194963
0.9302068570804571	0.30702996912554054	0.6120181820343555	0.6038236163590059	13.42249771563576	0.8639273766052454	0.8856067926089455	0.6323593644221644	4.868059461085924	0.8746292521542955	0.6488277960862134	0.8390009731906166
