MKK_P	MK_P	MKKK	MKK	MK	MKK_PP	MKKK_P	MK_PP
6.6873240644662735	7.571705779485983	0.014551754068417811	1003.6633742298891	1139.3940596782998	189.64924391889426	299.9854482459318	53.03417675546476
6.668650934518863	7.560331012742147	0.01449015642668852	1000.8093130980443	1137.5655725873685	192.52197818068646	299.9855098435736	54.87403861313975
6.649980343542911	7.548636821748743	0.014447053518962786	997.9556422180809	1135.709725652913	195.3943196516259	299.98555294648133	56.74157973858862
6.631312311297402	7.5366495184861595	0.014419134353999297	995.1023638263017	1133.8265287441568	198.26626607565058	299.98558086564634	58.63676395060726
6.612646857546063	7.524390802132462	0.014403688330310693	992.2494801466795	1131.9159918761486	201.1378152090242	299.98559631167	60.55955953496949
6.593984002082168	7.511878482422895	0.014398496427701479	989.3969933962175	1129.9781252107423	204.00896481494988	299.98560150357264	62.509938520085065
6.575323764755022	7.499127108180287	0.014401742124661969	986.5449057893729	1128.0129390577324	206.87971265912174	299.9855982578756	64.48787604733754
6.5566661654889735	7.486148509608848	0.014411938451955205	983.6932195417085	1126.0204438761198	209.75005650605246	299.98558806154836	66.49334982752187
6.538011224298427	7.4729522628414236	0.014427868296887759	980.8419368729163	1124.0006502755054	212.61999411603512	299.98557213170346	68.52633967490388
6.519358961305577	7.459546085482411	0.014448535485126352	977.9910600093293	1121.9535690175983	215.48952324261467	299.9855514645152	70.58682711016968
6.50070939674926	7.445936171199918	0.01447312469658378	975.1405911860129	1119.8792110178304	218.35864163048748	299.9855268753037	72.67479502422017
6.482062550995113	7.432127470314903	0.014500968768365843	972.2905326485047	1117.7775873470653	221.22734701374986	299.98549903123194	74.79022739587028
6.46341844455187	7.41812392457751	0.014531521825194009	969.4408866542816	1115.648709233402	224.09563711441615	299.9854684781751	76.93310905527058
6.444777098065055	7.403928661973188	0.01456433727843593	966.5916554739953	1113.4925880640637	226.9635096411894	299.9854356627219	79.10342548721326
6.426138532332473	7.389544157078866	0.014599049860756016	963.7428413925172	1111.3092353873637	229.83096228840014	299.98540095013954	81.30116266880745
6.407502768316001	7.374972362925086	0.014635360875979686	960.8944467098338	1109.0986629147528	232.6979927350999	299.9853646391243	83.5263069355722
6.3888698271285485	7.360214818227138	0.014673026147398485	958.0464737418155	1106.860882522937	235.56459864430568	299.985326973853	85.77884487208614
6.370239730059494	7.345272734326861	0.014711846141886826	955.1989248208831	1104.5959062560669	238.43077766230724	299.98528815385845	88.05876322285651
6.351612498571433	7.33014706543409	0.014751657877165762	952.3518022965931	1102.3037463279973	241.29652741808533	299.98524834212316	90.36604881981884
6.332988154289705	7.314838564628987	0.014792328308484915	949.5051085361549	1099.9844151246136	244.1618455228052	299.98520767169185	92.70068852400773
