HexP	Fru	Suc	Glc	Suc6P
4.52965409073611	4.585407154258894	1.8254948278390954	4.628533945339476	0.00802493983853848
4.599218402209084	4.696537418272291	1.8594154010439863	4.7530805706258565	0.008174682160852261
4.665251820889514	4.806209961640805	1.894896843532038	4.876703101371425	0.008316733067835943
4.727907980687848	4.914498652578636	1.931819729987211	4.99943858852049	0.008451429234672356
4.787333903839669	5.0214728353518145	1.9700715159227393	5.121320838357865	0.008579093661554592
4.84366936635156	5.127197223931365	2.0095467976870776	5.242380546798843	0.008700035882055295
4.897047357676784	5.231732191489965	2.050146891740091	5.3626455347518265	0.00881455080860083
4.947595429914592	5.335134691459207	2.091778443232617	5.482141426804417	0.008922921862054692
4.995433937383576	5.4374571722121665	2.1343551291561584	5.600890970690444	0.009025416967131506
5.040677583318159	5.538748640307421	2.177796053888434	5.718914812933526	0.009122291744822838
5.083436136731453	5.639055163896591	2.2220249936802476	5.836231868663027	0.009213790766535349
5.12381449332014	5.738419949952814	2.26697029725381	5.9528594052148796	0.009300147611523217
5.161912837263962	5.836883482410666	2.312564688891044	6.068813161009125	0.00938158526020021
5.19782676467859	5.934483605817424	2.3587451408491136	6.184107401353374	0.009458316304883935
5.231647503831523	6.031255711368206	2.405452607625962	6.298755075294036	0.009530543384150625
5.263462355390119	6.127233058008716	2.452631546485579	6.412768046525153	0.009598460040377397
5.293354617648275	6.222446708595731	2.5002300078579105	6.526157038966755	0.00966225071208682
5.321404010243422	6.316925847858719	2.548199164543909	6.638931873399266	0.00972209157487165
5.347686946115021	6.410697968497097	2.596493026520181	6.751101587749095	0.009778151035259768
5.372276474528351	6.503788827704125	2.645068504090186	6.862674403161917	0.00983058990302685
5.395242483814207	6.596222594231253	2.6938851877659493	6.973657828869036	0.009879561710481719
5.416651783485498	6.688021897970119	2.742905267395562	7.08405868462128	0.009925212867729766
5.436568626495735	6.779208197791076	2.7920929738369695	7.193883349197666	0.009967683878112749
5.4550545741594885	6.869801686184198	2.8414147243585344	7.303137699078968	0.010007109042429877
5.472168535961056	6.959821293275346	2.890839101224666	7.411827083964187	0.010043616607936132
5.487967430857137	7.049285174561232	2.940336125479184	7.5199566813115455	0.010077330163410109
5.502505296339355	7.13821003524638	2.989878253492114	7.62753099426375	0.01010836688168275
5.5158344750167485	7.226611999310437	3.0394390777619953	7.734554468548775	0.010136839951720322
5.528004797291916	7.3145059874524465	3.0889942442247715	7.841031032648762	0.010162856921569433
5.539064248588498	7.401906205991696	3.138520720834233	7.9469644431314155	0.010186521162650602
5.54905888313635	7.488826059184032	3.187996915808663	8.052358203027874	0.01020793163859188
5.558032878698095	7.575278188169689	3.2374026180762723	8.157215587816378	0.01022718312603567
5.566028736713245	7.661274588384174	3.2867188072653706	8.261539711434352	0.010244366622164314
5.573087286719606	7.746826622639291	3.335927637209229	8.365333531939122	0.010259569391192484
5.579247834778127	7.8319451053033875	3.385012297916831	8.468599897913766	0.010272875303546713
5.584548055310557	7.916640201676679	3.433957155941841	8.571341469832847	0.010284364590336091
5.589024129191526	8.00092151981462	3.4827476114976212	8.673560774849529	0.010294114170934083
5.59271116872444	8.08479842822688	3.5313696237996246	8.775260418507555	0.010302198649556102
5.595642903678257	8.16827979299323	3.5798100898587473	8.876442893815103	0.010308689581367436
5.597851134542435	8.251373556566795	3.6280574677797075	8.977110290139237	0.0103136541302707
5.59936725668491	8.334087868077523	3.6761000831204442	9.077265048516795	0.01031715877071484
5.600221312255659	8.416430357120012	3.723927205510763	9.176909463055685	0.010319266979047031
5.600441859712677	8.498408036154787	3.7715291954126853	9.27604561619125	0.010320038928796934
5.600056501684497	8.580027667682954	3.8188969408687696	9.37467560907159	0.010319532753791357
5.599092024824081	8.661295852730069	3.8660217171705957	9.47280161175974	0.010317804881963061
5.59757407474357	8.742218789119878	3.912895549919691	9.570425703217497	0.0103149092480727
5.595527118890445	8.822802242345231	3.959511259023646	9.66754985382497	0.01031089718430433
5.592975005931362	8.903051910832627	4.005861883237382	9.764176132937727	0.010305818808840512
5.589940621785458	8.982973186263314	4.0519410497300905	9.860306563935842	0.01029972216151731
5.586445851298586	9.062571136532265	4.097743007633138	9.95594312429492	0.010292653043955206
5.582511903335354	9.141850686722648	4.143262322508176	10.051087822438143	0.010284655911944813
5.5781592173226935	9.220816560869835	4.188493971444315	10.145742670162848	0.01027577359183976
5.573407363626374	9.299473215884598	4.233433447942945	10.239909647768338	0.010266047013844495
5.568275116394995	9.37782487890992	4.278076697341011	10.333590718704999	0.010255515391314255
5.562780807650284	9.455875754982909	4.322419774419447	10.426787927159053	0.0102442171144229
5.556942041376897	9.53362984822715	4.366459132236409	10.519503308344017	0.01023218900970453
5.550775700838645	9.611090958560528	4.410191622978746	10.611738881581825	0.010219466384536567
5.544297702795624	9.688262523579573	4.453614750009696	10.703496565445345	0.01020608247179732
5.537523928218775	9.765148185578283	4.496725747959147	10.794778465817226	0.010192070535255632
5.530469513906821	9.841751348308748	4.539522295586398	10.885586644401256	0.010177462268025446
5.523149046783568	9.91807529115144	4.5820023284653475	10.97592317460532	0.010162288209470223
5.515576052227844	9.994122863532336	4.624164540454836	11.065789992046499	0.010146576226015483
5.507764204697479	10.069897188792881	4.666007218514061	11.155189228644407	0.010130355037488348
5.499726469761041	10.145401155638439	4.707529079283894	11.244122965892176	0.01011365168343606
5.491475353540879	10.220637558651017	4.748729034032047	11.332593299068	0.010096492233648837
5.483022566382036	10.295608924155099	4.78960649210339	11.42060227130423	0.010078901684403526
5.474379699927031	10.370317849505712	4.830160763305177	11.508151995787312	0.010060904291081413
5.465557867955238	10.444766817388128	4.870391381656136	11.595244585588752	0.010042523454581443
5.456567751139049	10.518958214754093	4.910298069994831	11.681882158480075	0.01002378178166065
5.4474194900097315	10.592894292509426	4.949880824109319	11.768066834095816	0.010004699445173319
5.438122908366395	10.666577251741522	4.989139738809167	11.853800744914318	0.009985296471580432
5.428687524193571	10.740009246572148	5.028075001693809	11.93908603602361	0.009965592688539523
5.41912246414526	10.813192349172816	5.066686963025365	12.023924859797702	0.009945606610584369
5.409436460174287	10.886128547196579	5.10497613812994	12.108319374649323	0.009925357559636156
5.399637871281104	10.958819750868225	5.142943192795171	12.192271745384813	0.009904865575724186
5.389734816580558	11.03126784341631	5.180588845606434	12.275784149903592	0.009884148330780919
