OCT4	SOX2	NANOG	GATA6	CDX2	GCNF
0.010000000000000002	0.010000000000000002	0.010000000000000002	0.010000000000000002	0.010000000000000002	0.010000000000000002
0.026245846166355967	0.010008757056203528	0.011900053109432023	0.015002005808506576	0.06227211308500732	0.013989196660405122
0.04074632683293313	0.010024020976178927	0.013783513701165753	0.02001536490088322	0.26290200601837554	0.02896757981237357
0.053236772204606285	0.010044322956452835	0.015650526261992953	0.025040089199357556	0.6581334548012511	0.07002066517707978
0.06337417413665897	0.010068172791257017	0.01750123402013612	0.030076190683330385	1.1526433973609247	0.14528750934044815
0.07108633690252969	0.01009410927950776	0.019335778956205453	0.03512368138844356	1.6669724133776744	0.25244493769825893
0.07659078877901654	0.010120839929725548	0.02115430181406131	0.040182573405653337	2.166402554774426	0.38508668015664554
0.08024244303007619	0.01014732707287224	0.022956942111582168	0.045252878880310064	2.637862050446362	0.5364658128471619
0.08241195349445195	0.010172798822012094	0.02474383815133887	0.050334610011243716	3.077273336961025	0.7006831803315595
0.08342901134645132	0.010196717976278975	0.026515127031175974	0.055427779049855706	3.4843502687101084	0.8729124187632987
0.08356646790181735	0.010218737711307576	0.028270944654701112	0.060532398299216424	3.8604186830371923	1.049323467563144
0.0830425196500879	0.010238658508518007	0.030011425741682984	0.06564848011316878	4.20745338537496	1.2269303512653718
0.08202882113900162	0.010256391454877362	0.03173670383835892	0.07077603689543747	4.527633918190958	1.4034367105449816
0.08065937917713158	0.01027192875249128	0.03344691132765277	0.07591508109874423	4.823135372200583	1.577100584599369
0.0790384305878904	0.010285320696282218	0.035142179439303825	0.0810656252239284	5.096031182563199	1.7466222750913516
0.07724688778223766	0.01029665797639791	0.03682263825990766	0.08622768181907353	5.348251310580942	1.9110534301176951
0.0753474360588683	0.010306058202170081	0.03848841674286959	0.09140126347863924	5.581568437881663	2.069724029538027
0.07338850768635481	0.010313655716406469	0.040139642718271494	0.0965863828425988	5.797598379364337	2.2221839515179083
0.07140736624512532	0.010319593955260263	0.04177644290265274	0.10178305259558199	5.9978075388403145	2.368156240287873
0.0694325014318025	0.01032401977180567	0.043398942908706155	0.10699128546602353	6.183523589371977	2.5074997113605524
0.06748549393693512	0.010327079272867096	0.0450072672548894	0.11221109422531672	6.355947323431231	2.6401789998980707
0.06558247362804541	0.010328914821246982	0.046601539374952906	0.11744249168697238	6.516164571458122	2.7662405493608766
